Leading.proteins.Positions.within.proteins;log2 eat2_d15_01;log2 eat2_d15_02;log2 eat2_d15_03;log2 eat2_d15_04;log2 eat2_d1_01;log2 eat2_d1_02;log2 eat2_d1_03;log2 eat2_d1_04; -Log Student's T-test p-value eat2_d15_eat2_d1;Student's T-test q-value eat2_d15_eat2_d1; Student's T-test Difference eat2_d15_eat2_d1;Student's T-test Test statistic eat2_d15_eat2_d1;Sign p-val: 0.05 
O45577(40);21,8727;21,0438;20,7746;21,2435;20,4052;21,4097;21,5823;19,7645;0,398545;0,367292;0,443246;0,906843;
O45593(34);20,8665;20,6925;20,9447;20,543;23,0841;24,0407;24,3971;24,3419;4,26202;0,00196552;-3,20429;-10,1008;+
O45593(89);20,902;21,4801;21,3935;20,4057;25,0251;24,3407;23,9978;23,4368;3,57055;0,00197966;-3,15474;-7,60689;+
O45665(38);21,7931;21,2759;20,0025;21,2538;20,7379;21,7526;20,5374;19,897;0,266263;0,503783;0,350082;0,646843;
O45719(344);21,0191;20,302;20,8608;20,9853;21,0516;20,7029;21,0469;20,8514;0,267626;0,50198;-0,121377;-0,649652;
Q6BEV8(258);21,1096;20,3957;21,7514;21,4467;23,6332;23,566;22,0213;22,2499;1,7749;0,0223132;-1,6917;-3,28146;+
O45723(33);20,1875;19,5958;21,1153;21,6716;20,3541;21,335;22,3245;22,0425;0,654605;0,205394;-0,871528;-1,36402;
O45723(29);23,9895;20,7812;21,7744;22,0055;19,4097;21,1979;21,4917;20,2679;0,96304;0,107346;1,54587;1,8818;
O45734(216);23,8046;23,2697;23,1002;22,9518;19,5449;20,7957;20,4851;19,73;3,95818;0,00221978;3,14262;8,92852;+
O45783(37);25,1861;21,4947;21,946;22,1598;18,3747;21,9399;20,5727;20,7195;1,06185;0,0882275;2,29498;2,04595;
O45815(61);26,7065;27,0367;26,5977;26,7808;24,1108;26,4971;26,9004;25,1004;0,876588;0,127591;1,12826;1,73806;
O45815(326);24,0969;24,5166;23,2679;22,9485;21,8361;26,1734;26,1707;25,3452;0,488044;0,297665;-1,17384;-1,07171;
O45815(328);27,2372;25,2946;27,8929;26,8031;22,3761;26,0214;25,296;24,0175;1,30246;0,0544111;2,37921;2,44934;
O45815(50);27,8198;23,463;23,1656;23,5382;25,808;27,8287;28,1157;27,1006;1,16573;0,0720274;-2,71661;-2,21916;
O45815(113);21,2817;19,6458;20,2272;21,1162;23,642;24,4801;25,011;24,8922;3,6835;0,0021502;-3,93856;-7,97346;+
O45841(283);21,8715;20,094;21,2832;21,7327;20,927;20,4114;21,6082;20,1493;0,401919;0,364612;0,471381;0,913193;
O45865(151);21,2219;19,9497;21,0823;18,6269;20,3149;20,4413;20,5111;21,2419;0,262133;0,509405;-0,407126;-0,638307;
O45871(200);25,9264;25,9556;25,5422;24,5194;20,6622;20,9091;21,2902;20,9701;4,81303;0,00113333;4,528;12,589;+
O45904(227);27,2888;28,2834;28,1067;28,1325;23,566;25,5401;25,4449;24,704;3,08146;0,00319512;3,13909;6,17509;+
O45904(74);21,251;20,404;20,9117;20,9837;20,6419;21,298;20,9355;21,0456;0,159652;0,663382;-0,0926652;-0,41527;
O45904(87);21,8992;19,8877;21,6709;20,7533;24,5351;24,3299;25,3706;23,8249;3,07665;0,00328081;-3,46236;-6,16217;+
O45904(53);21,231;21,3862;21,3396;21,214;23,8519;24,4467;24,2686;24,1741;6,23926;0;-2,89261;-21,9998;+
O45904(192);24,0491;20,9035;22,2759;21,9296;20,3353;21,0546;21,3637;21,2275;0,953252;0,109296;1,29425;1,86554;
O45904(26);26,0137;24,3675;24,1856;23,441;19,5966;20,7443;20,4125;21,032;3,19671;0,003;4,05556;6,4913;+
O45946(49);21,2502;19,9168;20,7215;19,6751;24,6415;24,5181;25,0754;24,127;4,28105;0,00198261;-4,19962;-10,1786;+
O45946(129);22,3418;24,1273;24,614;23,814;19,8424;21,3378;20,9738;20,7036;2,67701;0,00499573;3,00988;5,15561;+
O45946(132);26,2954;26,806;25,9012;28,1946;27,0226;27,0089;26,8774;26,0802;0,0326491;0,922167;0,0520072;0,0947756;
O45946(30);24,6797;22,5189;23,1275;22,9058;25,7041;27,5047;26,6984;26,5302;2,81698;0,00464968;-3,30138;-5,49347;+
O45946(42);24,8836;23,587;23,1618;23,6529;26,3943;26,7278;27,042;25,5133;2,71205;0,00490133;-2,59803;-5,23879;+
O45946(19);21,8784;21,0693;21,4396;20,556;19,8073;21,7653;21,7811;20,9762;0,104019;0,766931;0,153382;0,282555;
O45951(211);20,9135;20,6022;21,5552;21,1179;19,5717;20,7748;20,6861;21,1172;0,621285;0,219785;0,509747;1,30666;
O61216(32);21,1717;20,5079;20,9924;21,5033;20,564;21,6414;20,4082;20,9137;0,18413;0,624217;0,161975;0,470758;
O61217(16);24,3572;21,5776;23,2929;24,2188;23,3849;24,4465;24,4794;24,1087;0,492363;0,294854;-0,743257;-1,0795;
O61708(596);23,0044;25,2135;26,3576;25,199;20,3195;20,8288;20,9639;20,167;3,02132;0,00325898;4,37382;6,01486;+
O61708(88);19,9074;21,4982;20,5478;20,6056;19,9494;21,5747;20,2239;20,4328;0,069745;0,837038;0,0945468;0,195255;
O61742(74);25,3433;20,5189;21,4799;22,1386;26,0952;25,3345;24,5575;24,8741;1,38656;0,0460137;-2,84515;-2,59271;+
O61786(325);20,9217;20,1504;19,9783;20,5983;20,1708;21,855;21,6181;21,221;0,95726;0,108558;-0,804063;-1,8722;
O61792(14);21,1229;21,5481;20,4731;21,1397;20,8294;21,3426;21,1738;19,2836;0,340306;0,421759;0,413592;0,795248;
O61820(423);22,0289;21,4541;19,094;21,2079;20,9808;21,7274;21,3652;20,9713;0,185125;0,623635;-0,314931;-0,472981;
O61861(81);22,9724;24,8937;23,9216;24,6865;18,9275;20,9335;21,8029;19,9863;2,56637;0,00554124;3,70599;4,89881;+
O61865(480);22,127;23,2164;23,0688;23,9538;20,5816;20,5672;20,9698;19,5322;2,82698;0,00461093;2,67878;5,51818;+
O61974(27);21,7225;21,0929;21,7;21,1825;23,2821;25,454;25,6093;24,4219;2,93646;0,00399293;-3,26735;-5,7941;+
O62053(52);21,4269;20,3351;21,0176;18,7501;20,5406;21,5661;21,42;20,8087;0,503851;0,287235;-0,701391;-1,10015;
O62071(621);24,223;26,8255;26,8202;25,2747;20,7234;22,4039;23,0809;23,0451;2,20759;0,0106749;3,47252;4,1223;+
O62136(433);21,363;19,3355;20,5547;21,3389;22,7668;23,4382;23,0995;23,9135;2,59381;0,0053562;-2,6565;-4,96169;+
O62149(165);22,0073;21,4074;21,7124;20,5785;19,6406;21,5977;21,5549;20,3101;0,524643;0,27456;0,650571;1,1373;
O62149(172);21,118;21,012;20,9251;21,3479;22,8197;22,7217;22,7155;23,2138;4,66131;0,00161111;-1,76692;-11,8527;+
O62213(4);26,7494;25,2839;25,7803;26,0114;20,6289;23,2829;23,5893;23,9941;2,02411;0,0142736;3,08248;3,75445;+
O62213(20);21,8501;20,8838;20,9882;20,7157;19,7151;19,0634;20,2709;19,8292;2,10296;0,0129971;1,38982;3,91034;+
O62220(135);21,5264;21,1123;20,6521;20,0625;20,6976;21,2458;21,7822;20,1783;0,108872;0,756822;-0,137675;-0,294546;
O62220(100);21,5985;21,2355;21,0442;21,4551;20,5068;20,0649;20,5241;19,5037;2,33736;0,00809428;1,18344;4,39387;+
O62220(10);19,6844;20,8321;20,6383;20,736;19,6679;21,4865;20,4364;21,0447;0,149415;0,682385;-0,186172;-0,391576;
O62236(111);20,1734;21,1721;21,7561;20,7546;19,1475;23,203;21,9739;21,84;0,257544;0,515677;-0,577076;-0,628788;
O62236(53);21,6442;20,8113;20,4124;21,0002;20,4303;21,4915;21,1454;21,1915;0,10546;0,76348;-0,0976887;-0,286126;
O62236(79);25,365;27,1084;26,5459;26,1094;23,568;23,6485;23,3308;24,5213;2,85252;0,00453507;2,51503;5,58168;+
O62236(157);21,0186;20,7862;20,3063;21,2584;19,2591;20,9057;21,7663;21,0264;0,064629;0,846654;0,10298;0,181795;
O62250(19);24,3784;25,6284;23,0108;23,8066;21,8815;22,4502;22,1384;21,2247;2,01983;0,0143094;2,28237;3,74609;+
O62261(126);21,0065;19,8753;21,1788;20,5784;19,6245;20,5413;21,6933;20,3096;0,0818145;0,816827;0,117588;0,226548;
O62277(180);21,3634;19,8043;20,8799;20,5811;23,2413;22,9191;24,3706;21,5466;1,9143;0,016952;-2,36224;-3,54253;+
O62317(118);21,4944;20,4469;21,1191;21,2941;19,9366;21,2074;21,2058;20,3638;0,476825;0,306143;0,410233;1,05141;
O62317(78);20,7578;21,1979;21,0907;19,5237;21,1059;20,9198;21,7932;21,2096;0,696276;0,188126;-0,614608;-1,43518;
O62317(52);23,1844;23,5147;24,5346;22,3866;20,9765;21,6624;21,1351;20,7893;2,4737;0,00639609;2,2642;4,69034;+
O62317(243);20,3691;20,9563;21,2394;21,4538;20,4432;21,5364;21,2742;21,2515;0,13799;0,700343;-0,121686;-0,364768;
O62317(159);21,5786;19,8916;21,7236;20,747;22,5673;22,5487;22,1094;21,0522;1,01142;0,0976019;-1,0842;-1,96214;
O62317(363);19,7126;20,8881;20,8032;20,4461;21,0804;21,8126;21,334;20,5225;0,980865;0,103158;-0,724846;-1,9114;
O62317(303);21,4997;20,7847;21,3926;17,9725;20,6187;21,2652;21,4318;20,7834;0,302266;0,459795;-0,612422;-0,720038;
O62317(40);20,3325;19,6581;20,2997;21,1363;21,0052;21,6648;20,517;21,0474;0,932509;0,114369;-0,701936;-1,83108;
O62327(96);20,3245;20,0299;20,8883;21,1211;20,7624;21,8306;20,6729;21,2245;0,708837;0,183087;-0,531639;-1,45651;
O62327(124);21,442;20,9852;21,5995;20,9756;20,9275;21,4047;21,702;20,5262;0,137158;0,701505;0,110453;0,362801;
O62328(1301);19,8823;19,7118;20,1668;20,4983;22,7716;23,2228;24,2149;21,1772;2,26501;0,00949095;-2,78183;-4,24123;+
O62344(12);23,0744;22,9139;22,2223;22,0156;22,4802;23,9192;23,4591;23,3015;0,945512;0,111037;-0,733446;-1,85269;
O62344(15);23,0744;22,7477;22,2824;22,0591;20,6465;20,5289;19,6243;20,3161;3,37232;0,00212903;2,26194;6,9975;+
O62347(3);21,939;21,2159;21,4187;20,6899;20,6009;21,6486;21,1991;20,9098;0,2743;0,492697;0,226277;0,663366;
O62347(5);18,8713;20,5837;20,9735;21,2616;21,0608;19,9498;21,68;20,9606;0,32289;0,437748;-0,490273;-0,761065;
O62415(45);19,424;20,2334;20,4343;20,1058;20,7786;21,7662;20,2252;21,0705;1,24019;0,0613162;-0,910742;-2,34412;
O62421(744);21,7057;19,7769;20,9703;20,9048;20,7683;21,3484;21,3105;19,7774;0,0241735;0,942161;0,0382843;0,0707982;
O62432(6);21,1059;20,3588;20,3811;20,8532;24,6471;27,6126;27,4515;26,1804;3,73519;0,00211864;-5,79815;-8,14611;+
O62432(8);22,109;21,1281;21,2757;20,3887;21,1594;24,1705;23,8579;22,4753;1,1406;0,0759407;-1,69037;-2,17716;
O76258(23);22,4594;22,7445;22,819;22,8583;23,155;24,568;25,5609;24,8748;1,91269;0,0170836;-1,81937;-3,53946;+
O76360(149);19,2455;20,8196;21,8287;20,2607;20,7795;21,3748;20,6502;20,7769;0,259601;0,512978;-0,35671;-0,633059;
O76371(137);26,0047;26,234;25,8449;25,6496;26,5512;28,1388;29,024;25,8116;1,00487;0,0989504;-1,44809;-1,95126;
O76371(236);24,454;23,8092;23,9522;24,8915;22,7976;19,6373;22,1808;21,3971;2,05213;0,0139001;2,77354;3,80949;+
O76371(11);27,759;25,1576;24,8292;26,1972;23,2027;26,5159;26,0608;29,491;0,0829632;0,814569;-0,331844;-0,229494;
O76371(28);20,432;19,6437;20,6325;21,0843;19,3497;21,5391;21,3774;21,2579;0,305873;0,456208;-0,43293;-0,727256;
O76371(154);23,3787;22,4331;23,0048;21,25;23,4889;23,9998;23,9552;23,2898;1,24335;0,0609049;-1,16678;-2,34945;
O76371(63);21,7316;20,1321;21,5564;21,4879;23,0369;25,9143;25,1457;24,4353;2,50895;0,00586035;-3,40605;-4,76894;+
O76387(269);23,388;22,3692;22,0947;23,0813;19,6959;21,173;20,8411;19,8122;2,58444;0,00530719;2,35273;4,94016;+
O76387(217);20,8528;19,6718;21,1674;21,6208;20,6319;21,4867;20,6512;20,7975;0,0480943;0,887713;-0,0636034;-0,137452;
O76565(218);20,9187;20,3394;21,0914;21,3758;20,7427;21,5182;20,8129;20,6918;0,0116193;0,970609;-0,0100803;-0,0344963;
O76651(237);21,1978;21,204;20,311;20,3095;25,1959;24,1557;23,4047;22,7773;2,77429;0,00473118;-3,1278;-5,38884;+
O76651(310);21,9077;20,2277;20,802;20,9083;22,4469;22,6429;22,1982;23,9161;1,91913;0,0169196;-1,83963;-3,55174;+
O76743(139);22,0783;20,1714;19,8947;21,6163;20,3704;20,5114;21,1223;21,0814;0,109753;0,75467;0,168808;0,296713;
O76837(3);20,537;20,5064;21,1649;21,126;20,9691;22,1808;20,8426;22,889;0,847917;0,13555;-0,886781;-1,69027;
P02513(112);21,5104;20,9532;21,1708;19,2409;20,3172;21,5197;21,0733;20,3782;0,0629089;0,850823;-0,103244;-0,177243;
P02513(120);20,9338;20,5847;20,6988;20,4939;20,7575;20,6452;21,1357;20,9486;0,645117;0,208597;-0,19391;-1,34773;
P02513(142);21,7684;21,1618;20,5138;21,4486;25,3435;22,879;22,8013;22,4871;1,63286;0,0294509;-2,15457;-3,02362;+
P02566(1399);27,2126;27,2997;27,4878;27,1384;23,9429;26,2013;26,8234;24,7644;1,50462;0,0362152;1,8516;2,79698;+
P02566(1928);26,1427;23,9827;23,9695;24,2159;23,6728;26,2094;26,0155;25,2827;0,405733;0,361124;-0,717391;-0,920356;
P02566(853);22,8551;25,6415;26,6409;26,0996;20,5511;21,325;21,8191;21,4433;2,41064;0,00735605;4,02462;4,55173;+
P02566(789);19,8372;20,6491;20,3705;20,7862;20,0855;21,6846;21,2644;20,6807;0,602331;0,229461;-0,518059;-1,27382;
P02566(1035);24,3345;21,3765;23,0209;21,101;23,1229;24,331;23,1895;21,954;0,327243;0,433012;-0,691123;-0,769648;
P02566(1494);23,1515;22,7659;24,4009;22,8099;22,2647;22,1073;23,3582;22,7041;0,687397;0,192166;0,673458;1,42006;
P02566(1650);23,8338;24,234;22,9045;24,0909;23,8826;26,9087;26,7698;26,3246;1,54765;0,0335735;-2,20562;-2,87244;+
P02566(1653);23,8338;25,684;25,0123;25,2602;20,5195;20,9277;20,5738;20,3358;4,35772;0,00221359;4,3584;10,4976;+
P02566(550);23,2545;25,0005;26,3409;25,4761;19,8491;21,8949;21,3104;21,0858;2,657;0,00501551;3,98296;5,10851;+
P02566(1694);27,6239;25,5447;24,4851;24,4507;26,1934;27,9327;27,9405;26,5468;0,951546;0,10959;-1,62724;-1,86271;
P02566(926);23,754;22,5374;22,8713;22,6681;20,1466;19,8571;21,2516;19,809;3,08967;0,00309388;2,69166;6,19722;+
P02566(1736);25,7208;23,4809;24,1522;23,8012;23,598;24,8728;25,3701;23,5825;0,0344131;0,919467;-0,0670638;-0,0997148;
P02566(893);23,0153;23,01;23,018;23,782;22,6982;24,2906;23,5195;23,4127;0,304363;0,458244;-0,273898;-0,724236;
P02566(1868);21,4009;18,2104;21,7315;21,504;20,3813;21,746;21,6404;20,5403;0,153673;0,674783;-0,365316;-0,401467;
P02566(1512);29,4641;27,389;29,4088;30,2187;29,2708;31,4961;30,7006;30,9309;0,988478;0,101618;-1,47945;-1,92405;
P02566(1685);26,8671;23,0109;23,8836;25,1291;26,9955;28,4004;27,6913;28,004;1,858;0,0192081;-3,05016;-3,43606;+
P02566(31);20,9027;21,5522;21,1563;19,7952;20,8372;22,2272;22,3092;21,419;0,821345;0,143255;-0,846567;-1,64589;
P02566(1391);25,9387;24,4195;24,896;24,2259;24,2866;25,3065;25,7617;24,4879;0,0622718;0,851718;-0,0906515;-0,175554;
P02566(1847);26,0607;26,5513;22,8372;22,1045;23,6083;26,8252;26,7103;25,3782;0,40586;0,36109;-1,24206;-0,920594;
P02566(1800);31,0561;26,9627;26,7808;26,1677;28,6545;28,6878;29,4745;27,219;0,259406;0,512969;-0,767105;-0,632656;
P02566(1090);21,7085;21,3297;21,4579;21,3432;20,12;20,7778;21,3604;21,3198;0,95233;0,109438;0,565323;1,86401;
P02566(1091);22,061;19,6215;20,9073;21,5046;20,0724;21,7724;20,2061;21,2594;0,108789;0,756536;0,196032;0,294342;
P02566(1221);21,4402;19,8436;21,1825;19,4916;19,7839;20,6128;19,3346;20,0876;0,431355;0,339614;0,534755;0,968108;
P02566(1223);21,6052;19,4369;21,6948;21,3064;22,7802;22,3435;23,1931;22,4472;1,60596;0,030549;-1,68018;-2,97562;+
P02566(771);23,5588;19,3286;20,5941;20,0628;23,043;23,2767;24,3339;24,6907;1,57432;0,0320119;-2,94998;-2,91949;+
P02566(1793);26,0608;23,1187;23,0509;22,8673;23,9478;25,598;26,1107;25,7802;0,886225;0,125387;-1,58477;-1,75411;
P02566(1204);26,6221;26,9455;25,9391;24,3277;25,6072;27,5209;27,2045;26,3935;0,447873;0,325672;-0,722935;-0,998572;
P02566(1203);24,8527;25,0854;24,899;24,5926;23,4984;27,0072;27,4716;26,3375;0,653291;0,205734;-1,22122;-1,36177;
P02566(1625);25,9579;23,4814;23,2446;23,5547;25,2453;27,2542;27,6071;26,073;1,60306;0,0306988;-2,48528;-2,97047;+
P02566(1626);25,9579;22,6833;23,2446;20,8346;25,2901;27,2542;27,6071;26,073;1,53209;0,0345531;-3,37602;-2,84509;+
P02566(1643);25,7076;24,9794;24,5721;24,2173;22,3271;22,7973;23,3036;23,5901;2,33663;0,00817937;1,86456;4,39231;+
P02566(1709);26,2769;23,2154;23,7444;24,16;24,9106;28,0133;27,8341;27,4238;1,46905;0,0390532;-2,69627;-2,73504;+
P02566(1889);25,2754;23,1589;23,934;22,9696;23,7482;24,3188;24,2984;22,4101;0,073118;0,83209;0,140615;0,204064;
P02566(1904);26,4208;20,9368;21,011;21,3463;23,4458;26,0505;25,6358;25,5097;0,960011;0,107845;-2,73177;-1,87677;
P02566(1906);29,8348;27,2545;27,0919;26,6063;27,2163;29,43;28,3461;29,08;0,415287;0,352439;-0,821226;-0,938237;
P02566(1823);21,4354;21,311;19,8761;20,9297;23,9177;27,5153;27,8214;27,9792;2,91605;0,00402087;-5,92036;-5,74193;+
P02566(916);25,5532;24,3185;26,2452;25,2845;25,4591;27,1937;27,6958;27,4027;1,31513;0,0531182;-1,5875;-2,47084;
P02566(1259);21,8205;20,6874;20,8653;20,8444;22,0113;23,9155;23,7986;22,6844;2,09682;0,0132008;-2,04806;-3,89809;+
P02566(1815);22,0389;19,7175;20,6374;21,3045;27,0262;28,3786;27,1443;28,2925;4,49285;0,00191111;-6,78583;-11,0821;+
P02566(1818);21,5936;20,7425;20,2032;20,1479;27,2963;29,7273;28,7897;28,5897;4,92527;0,00144681;-7,92893;-13,161;+
P02566(1174);25,1887;23,3563;22,397;23,2641;24,3921;26,8155;26,5511;25,1406;1,41489;0,0439944;-2,17328;-2,64138;+
P02566(1175);26,4786;22,4998;22,397;25,3212;24,3921;27,467;26,5511;25,6202;0,738386;0,172159;-1,83343;-1,50653;
P02566(1112);26,9086;26,294;26,0151;25,1607;27,3246;26,9645;27,2003;28,1476;1,59455;0,0309573;-1,31467;-2,95535;+
P02566(1314);24,3905;24,6114;24,7599;23,1597;24,5406;26,4643;26,124;25,1744;1,24611;0,0606431;-1,34549;-2,35409;
P02566(1031);21,7781;21,3639;21,3216;20,4488;23,9196;24,8644;26,6;24,5071;2,9569;0,00380749;-3,74467;-5,84671;+
P02566(1033);24,1123;22,7312;22,1932;22,4993;24,0205;26,5129;26,2122;26,2667;2,14163;0,0122498;-2,86906;-3,98797;+
P02566(1256);21,0299;22,6142;22,8411;24,2464;26,4005;26,5113;26,1502;27,8711;2,73871;0,00478078;-4,05038;-5,30268;+
P02566(1879);27,7693;27,2495;27,2626;25,5596;25,2731;27,3988;27,9741;26,2816;0,109756;0,754923;0,228397;0,29672;
P02566(880);21,9573;18,1766;19,7413;20,8912;20,9521;21,3118;20,0586;20,0051;0,173589;0,639934;-0,390306;-0,447057;
P02566(904);20,9528;20,1773;20,7388;21,711;20,427;21,81;21,4857;20,3116;0,0835408;0,81343;-0,113597;-0,230974;
P02566(5);24,4934;22,7076;22,0988;21,1775;22,7215;23,5114;21,4039;21,8598;0,107642;0,759061;0,245198;0,291515;
P02566(598);21,4551;19,4877;21,7278;20,9952;22,3733;23,8809;23,4185;22,898;2,01291;0,0143663;-2,22621;-3,73258;+
P02566(1492);26,674;22,1654;22,7417;23,7244;27,16;28,61;28,306;28,2969;2,17521;0,0114677;-4,26683;-4,05606;+
P02566(1363);24,5278;27,2601;27,259;26,6584;19,4731;21,0922;21,4399;20,1086;3,52646;0,00207792;5,89786;7,4677;+
P02566(1405);21,6657;21,4485;21,2423;18,3414;19,5919;20,6875;20,5557;21,1903;0,0706394;0,836651;0,168115;0,197595;
P02566(1286);22,5283;26,5605;25,95;26,8726;25,5646;25,1556;26,1301;25,5733;0,0436762;0,897463;-0,128064;-0,125373;
P02566(1343);20,2548;19,5571;21,6829;18,724;19,624;20,6904;21,727;21,3827;0,463976;0,315711;-0,801324;-1,02804;
P02566(1000);23,4859;21,7049;22,6873;22,104;23,6558;22,9711;24,0301;22,6425;0,830033;0,140317;-0,829319;-1,66041;
P02566(439);24,1958;25,8661;24,8027;25,3015;25,6234;27,3302;25,368;26,3015;1,01842;0,0965203;-1,11426;-1,97378;
P02566(440);22,0392;19,5205;19,5563;21,4829;24,3603;27,0354;26,4452;25,6541;3,014;0,00322243;-5,22403;-5,99557;+
P02566(808);21,3357;20,4818;21,7285;21,8478;21,5679;22,6297;23,7405;22,8156;1,31556;0,0531543;-1,33994;-2,47156;
P02566(735);20,561;21,0821;21,8104;21,1671;23,5469;22,5613;22,9982;22,6521;2,71714;0,00491581;-1,78447;-5,25095;+
P02567(1683);23,3533;26,3032;25,468;25,7364;26,1352;28,4664;27,5698;27,066;1,38641;0,0460096;-2,09412;-2,59246;+
P02567(1877);20,8483;19,4949;21,7288;21,152;22,2737;24,678;23,325;23,477;2,07448;0,0134192;-2,63242;-3,85367;+
P02567(858);21,187;21,3175;21,7671;21,0731;20,222;20,8617;20,8714;20,7895;1,61172;0,0302377;0,650034;2,98588;+
P02567(864);22,8561;26,738;25,3456;24,1083;20,8906;21,092;20,9824;21,1184;2,38131;0,00766437;3,74118;4,48815;+
P02567(1284);22,5593;21,6917;23,468;20,4692;23,838;24,9312;24,8496;23,9019;1,79309;0,0215684;-2,33313;-3,31506;+
P02567(1798);24,1703;23,3792;23,3479;25,2935;24,7729;27,5884;27,2478;26,4585;1,71998;0,0250947;-2,46917;-3,18084;+
P04255(117);35,5866;25,4186;23,4562;26,4145;34,2146;33,3926;35,0928;34,9939;1,31029;0,0536662;-6,70447;-2,46262;
P04255(113);28,5911;28,1267;27,7404;29,034;23,9674;26,2142;26,7598;24,8226;2,24729;0,00992655;2,93204;4,20432;+
P04255(31);20,7469;20,3338;21,2052;19,9852;20,7604;20,9855;21,3262;20,6478;0,557696;0,254086;-0,362213;-1,19579;
P04255(82);20,0852;20,6452;20,4937;20,1517;19,9243;21,7965;21,3826;19,8825;0,335578;0,425822;-0,402505;-0,786009;
P04255(105);28,5605;22,6964;24,2433;25,6996;25,2037;26,0994;26,7245;26,193;0,237496;0,544841;-0,755205;-0,586743;
P04255(43);28,7907;22,5609;22,5415;22,2691;24,7181;27,0324;28,0958;27,3209;0,780841;0,156948;-2,75127;-1,57802;
P17331(221);26,2796;24,3202;24,2186;25,0686;22,6868;25,4408;24,9177;23,6022;0,465499;0,314642;0,809911;1,03082;
P17331(80);21,6733;20,5965;20,5701;20,4792;21,0176;21,8535;19,9933;20,5898;0,0239026;0,941704;-0,0337787;-0,0700248;
P17331(200);20,1311;20,6971;21,7249;21,6761;26,3581;25,0568;25,1431;24,026;3,25001;0,00247115;-4,08872;-6,64174;+
P17331(192);21,5643;21,3067;21,6421;19,8583;20,4088;20,2616;21,6644;21,2013;0,149307;0,682187;0,20881;0,391324;
P05634(33);20,1007;19,9179;21,492;19,2948;25,2457;23,0735;23,0692;24,1742;2,73329;0,00475224;-3,68929;-5,28964;+
P05634(103);20,6235;20,5471;20,9785;20,7922;24,5641;25,4632;25,1284;26,2284;4,8515;0,00128302;-4,61071;-12,7824;+
P05690(1516);20,6519;20,6429;20,0061;20,6403;20,6929;21,6565;21,8407;21,1764;1,52062;0,0353154;-0,856342;-2,82496;+
P05690(1517);20,5328;21,1345;21,6742;21,4269;20,131;21,342;21,8667;19,6421;0,332558;0,429139;0,446625;0,780091;
P05690(382);19,6747;20,7804;20,7621;20,9172;19,8796;20,9292;21,3762;19,7963;0,0269811;0,934771;0,0382609;0,0787867;
P05690(1424);23,027;22,5726;21,7291;20,8612;22,1697;22,9533;23,9863;22,8827;0,773583;0,159158;-0,950509;-1,56582;
P05690(953);19,9398;20,1796;21,635;19,7215;20,2701;21,0625;20,8198;19,1521;0,0241195;0,942015;0,0428228;0,0706441;
P05690(803);20,3748;20,9138;21,1171;20,9711;23,5528;22,64;22,7789;22,1495;2,94477;0,00402135;-1,93609;-5,81544;+
P05690(1311);20,5132;18,6735;21,6752;21,3364;25,6873;23,964;22,2483;23,022;1,72072;0,0250637;-3,18084;-3,18219;+
P05690(1281);22,0287;20,3513;19,8798;19,7733;18,944;21,0976;19,8691;21,0778;0,133513;0,70772;0,261169;0,354153;
P05690(164);22,0841;20,6877;20,9871;19,714;20,6188;21,4309;20,5193;20,0795;0,138436;0,699941;0,206131;0,365822;
P05690(1047);23,1224;22,7563;23,4174;23,4291;22,8194;22,4786;22,27;22,4408;1,87501;0,0185154;0,679103;3,4681;+
P05690(1388);21,532;21,5244;21,4091;21,5927;19,9661;21,6308;21,4898;21,4253;0,441715;0,330104;0,386561;0,987244;
P05690(1433);26,3528;21,1518;22,7109;24,2598;19,9505;21,3003;20,4018;19,9056;1,50179;0,0365362;3,22926;2,79203;+
P05690(1352);23,6977;21,5154;21,5805;22,4723;20,6243;21,6918;20,8807;20,3777;1,29504;0,0549941;1,42285;2,43675;
P05690(1355);20,7193;19,2372;21,1178;20,4507;20,3867;21,9274;21,1801;20,842;0,64844;0,207548;-0,702811;-1,35344;
P05690(1033);24,4677;25,8753;23,5187;22,2106;19,6716;20,333;21,5365;20,395;2,19107;0,0109847;3,53404;4,08844;+
P05690(1040);23,4473;21,6101;23,1971;22,6491;19,4162;20,3665;21,5765;20,8043;1,94229;0,0164028;2,185;3,59601;+
P05690(290);21,1424;20,9845;21,1017;20,6953;20,1243;20,9223;21,0102;20,8176;0,538613;0,266199;0,262402;1,1621;
P05690(157);24,2926;24,4632;26,0186;27,1086;23,8103;23,9363;23,9063;22,7096;1,37241;0,0474398;1,88012;2,56847;+
P05690(1072);20,0804;20,7919;19,5319;20,7906;20,6807;21,3184;20,7053;21,2537;1,01645;0,0968014;-0,69083;-1,9705;
P05690(1123);25,0278;24,2032;23,5447;22,2464;20,9515;21,2417;20,376;20,8248;2,49218;0,00598274;2,90704;4,73144;+
P05690(1299);23,7274;24,9874;24,4802;24,8022;20,6848;21,1326;20,3898;21,3173;4,32832;0,00215094;3,61819;10,3742;+
P05690(1472);24,2406;24,3339;24,0718;26,3194;19,9434;22,3723;22,1306;20,4745;2,33278;0,00821029;3,5112;4,3841;+
P05690(27);25,4561;22,5358;24,5256;25,8841;24,1761;24,0215;23,6491;23,3344;0,475153;0,307705;0,805171;1,04838;
P05690(450);21,2363;20,6841;21,0438;20,494;21,0789;20,7995;21,0103;19,6076;0,257044;0,515969;0,240424;0,627748;
