ProteinAccessions;log2 daf2_d15_01;log2 daf2_d15_02;log2 daf2_d15_03;log2 daf2_d15_04;log2 N2_d15_01;log2 N2_d15_02;log2 N2_d15_03;log2 N2_d15_04; -Log Student's T-test p-value daf2_d15_N2_d15;Student's T-test q-value daf2_d15_N2_d15; Student's T-test Difference daf2_d15_N2_d15;Student's T-test Test statistic daf2_d15_N2_d15;Sign p-val: 0.05 
H1UBJ9;12,9754;12,8438;13,631;14,077;14,8063;14,1768;12,9653;15,1431;0,788958;0,121038;-0,891035;-1,59164;
H1UBK8;12,1043;11,9006;11,4731;11,9559;12,2996;12,0081;12,0299;12,7008;0,976425;0,0803664;-0,401096;-1,90403;
H1ZUX7;15,5319;14,2831;14,8181;15,1294;14,3387;14,3884;13,7258;14,7242;0,989668;0,0781591;0,646345;1,92602;
H2FLG7;16,7155;16,3697;16,6993;18,0117;14,8134;15,2142;15,5181;14,1711;2,31248;0,00544406;2,01986;4,34102;+
H2FLJ1;15,548;14,3522;15,2656;16,0806;15,968;17,083;16,737;17,9964;1,58966;0,0227081;-1,63449;-2,94667;+
H2FLK8;21,6858;21,4133;21,6969;21,828;19,8455;19,7467;19,8377;20,1744;5,02834;0;1,75489;13,7078;+
H2FLK9;19,4837;20,2964;19,3356;19,0103;18,0627;17,5827;17,2694;18,2338;2,59422;0,00358519;1,74433;4,96263;+
H2FLL6;12,0535;11,964;11,5621;12,0484;12,395;12,1009;12,112;12,7723;1,17275;0,0533624;-0,438021;-2,23092;
H2KMK6;14,6342;14,9921;14,4953;14,5462;15,6141;16,3071;16,1632;15,8614;3,33844;0,00146055;-1,31952;-6,89746;+
H2KML6;12,3139;12,0187;11,7742;12,0916;11,9428;12,5224;12,8231;12,7428;1,04117;0,0710224;-0,458164;-2,01158;
H2KY58;16,1256;16,1026;15,3478;16,3408;15,1479;15,0863;15,1779;16,2285;0,811651;0,114735;0,569085;1,62967;
H2KY60;13,8827;13,3894;12,5573;14,122;13,5726;13,3723;13,3448;12,6153;0,266297;0,460773;0,261602;0,646913;
H2KY68;15,602;15,9923;15,0651;16,0536;12,2511;14,6285;13,5382;11,6126;2,02784;0,00958072;2,67066;3,76176;+
H2KY72;16,2384;16,0456;15,839;16,4494;15,8859;15,6334;15,8103;15,9547;1,14114;0,057466;0,322027;2,17806;
H2KY88;12,1305;13,5647;0;11,5649;12,9977;12,653;12,6021;13,6467;0,540018;0,223486;-3,65985;-1,16459;
H2KY99;13,6833;14,1876;13,8872;13,9128;15,641;15,2239;14,2731;14,8358;1,88268;0,0128587;-1,07572;-3,48257;+
H2KYA5;18,7347;18,6177;19,1066;18,6154;17,5264;17,9713;19,1338;18,1497;0,793482;0,119674;0,573295;1,59923;
H2KYB6;12,1692;11,9996;11,2965;11,8761;12,5173;11,7922;12,2528;12,7167;0,889225;0,0970085;-0,484367;-1,7591;
H2KYB8;14,531;15,3219;13,7151;14,3824;13,1812;13,6684;13,2901;13,4378;1,70685;0,0180401;1,09324;3,15697;+
H2KYC6;16,511;16,008;16,1273;16,544;16,2947;15,9357;16,3385;16,2777;0,208301;0,540298;0,0859346;0,524078;
H2KYC9;17,5775;18,1156;17,2876;17,2828;16,386;15,3039;16,3233;16,6755;2,09573;0,00902462;1,39367;3,89591;+
H2KYE0;15,42;15,7614;15,651;16,0399;16,4076;15,9436;15,8363;16,2201;1,0929;0,0629304;-0,383845;-2,09764;
H2KYE1;14,0574;14,3281;14,3308;14,0744;14,6684;14,9454;13,5676;14,32;0,233142;0,504583;-0,17769;-0,57751;
H2KYG4;14,261;13,8621;14,016;14,4198;12,852;13,0935;12,3276;13,441;2,41974;0,00476723;1,21118;4,57158;+
H2KYG6;15,6596;15,8889;15,9229;15,8094;14,949;14,8121;15,025;15,0771;4,33508;0,000846847;0,854395;10,4025;+
H2KYH5;16,9611;16,9659;16,8991;16,9398;17,1314;16,7498;16,9759;16,8614;0,0500901;0,85855;0,0118546;0,142875;
H2KYI5;17,8687;17,6327;17,7933;17,908;17,8104;18,3382;18,1031;18,0706;1,18895;0,051842;-0,279898;-2,25804;
H2KYJ2;17,3297;17,215;16,9558;17,2606;17,5414;16,9859;17,6173;17,3904;0,553866;0,215452;-0,19348;-1,18905;
H2KYJ5;17,7931;17,0288;18,1738;18,307;17,3811;17,5725;17,7343;17,7383;0,308378;0,411092;0,21913;0,732261;
H2KYK4;12,1624;12,0963;11,6355;11,9441;12,4519;11,9001;12,2929;12,7494;0,933484;0,0888014;-0,389013;-1,8327;
H2KYM0;13,3764;13,3779;13,8107;13,6704;12,4291;12,1493;12,1726;12,703;3,3939;0,00133333;1,19533;7,06182;+
H2KYM2;16,1444;16,2556;15,4305;16,0433;13,6036;14,3972;14,3471;15,4667;1,9238;0,0118533;1,51476;3,56065;+
H2KYN0;13,6124;13,4274;12,262;13,922;13,0937;13,277;13,1379;12,3165;0,357018;0,362277;0,349691;0,827681;
H2KYN3;16,8046;14,8496;16,2973;13,9665;15,6806;13,4372;14,0392;13,302;0,796297;0,118762;1,36475;1,60395;
H2KYN5;15,5477;15,1364;15,7609;15,7936;16,277;16,4725;16,6718;15,5482;1,2562;0,0449427;-0,682745;-2,3711;+
H2KYN6;13,8469;12,7802;15,5816;15,3291;11,0854;12,8153;12,9109;13,8842;1,00289;0,0761342;1,71049;1,94798;
H2KYP1;15,8076;15,557;15,6925;16,2704;16,0857;16,0345;15,9458;16,9057;0,743247;0,134531;-0,41106;-1,51474;
H2KYP2;15,818;14,9082;16,5818;16,17;14,995;15,0655;16,823;13,9972;0,419031;0,306956;0,649357;0,945218;
H2KYP5;15,1821;14,5068;14,9299;14,9239;14,3236;13,9872;14,9255;14,3404;1,06362;0,0676714;0,49152;2,0489;
H2KYP7;15,6178;16,3738;15,7606;16,4363;15,4682;15,5218;15,9584;15,3289;0,9836;0,0794597;0,477799;1,91594;
H2KYQ2;16,7849;15,8583;15,2324;15,0648;17,625;17,8704;17,7983;18,0189;2,72121;0,00312207;-2,09309;-5,26069;+
H2KYQ5;18,1208;18,3813;17,7311;18,1893;17,0379;16,7473;16,3056;16,6336;3,36954;0,00143667;1,4245;6,98924;+
H2KYR1;18,5363;18,3703;18,5096;18,5736;17,9627;18,3824;17,5858;18,0869;1,55502;0,0241787;0,492996;2,88541;+
H2KYR4;12,1136;12,0587;11,6061;11,8887;14,3291;13,2253;13,6651;13,8965;3,45558;0,00134694;-1,86222;-7,24836;+
H2KYS1;18,2965;18,8799;18,4384;18,4615;18,9122;18,5588;18,3152;18,2179;0,0311942;0,910496;0,018075;0,0906888;
H2KYS8;14,6313;15,34;14,7935;14,8823;14,9826;13,9013;14,0037;13,8218;1,25199;0,0453786;0,734393;2,36401;+
H2KYU6;15,1549;15,6609;15,4275;15,4776;15,9547;15,6634;15,802;15,6389;1,40554;0,0329455;-0,334543;-2,6253;+
H2KYV1;15,0665;15,2963;14,0693;14,9688;14,265;14,4121;14,9589;14,4438;0,486722;0,25571;0,330273;1,06932;
H2KYV8;15,2784;15,6966;15,2144;15,6074;14,4674;15,4883;14,6545;14,7588;1,27038;0,0432694;0,606972;2,39503;+
H2KYV9;14,8441;14,1485;14,2265;14,7102;15,803;15,5824;15,2761;15,8369;2,73288;0,00314793;-1,14229;-5,28868;+
H2KYX4;16,8572;15,9634;15,0374;15,3757;16,373;16,0201;16,0566;15,7648;0,237762;0,497958;-0,245237;-0,587307;
H2KYX9;14,3562;14,1613;14,1037;14,1896;13,6436;14,4611;15,8733;14,9343;0,515387;0,238529;-0,525372;-1,1208;
H2KYZ6;14,8674;15,6301;15,1872;15,1897;14,6639;12,1553;13,9228;14,001;1,47331;0,0281421;1,53286;2,74243;+
H2KYZ8;17,3281;17,5639;17,3692;15,8963;12,4226;11,9043;12,3439;12,4596;4,63618;0;4,75673;11,7347;+
H2KZ05;15,6381;15,2282;15,0661;15,137;14,2432;14,4585;14,6409;14,1171;2,70732;0,00313988;0,902462;5,22751;+
H2KZ06;18,2889;18,2333;17,8259;18,1462;16,7163;16,0435;16,2843;17,5502;2,26956;0,00627639;1,47499;4,25074;+
H2KZ18;16,6911;16,2725;16,6095;16,7856;16,6406;16,5605;17,3282;16,7549;0,515153;0,238662;-0,231367;-1,12038;
H2KZ22;16,5387;16,1479;16,1692;16,5138;16,8437;16,4627;15,9359;16,3987;0,117756;0,702296;-0,0678074;-0,316275;
H2KZ24;12,872;13,697;14,038;14,1253;12,1769;12,1795;12,3429;12,7828;2,2013;0,0072916;1,31255;4,10938;+
H2KZ29;12,9301;13,3092;13,3272;12,7322;12,5725;11,7824;12,1781;12,7771;1,52144;0,0257836;0,747177;2,82641;+
H2KZ37;16,0937;15,8136;16,3405;15,8451;16,3627;16,9063;16,9857;16,2762;1,48952;0,0274672;-0,60951;-2,77064;+
H2KZ48;14,8382;15,3671;14,7566;15,0501;15,1904;14,4051;14,7335;15,1137;0,256417;0,472663;0,14229;0,626444;
H2KZ52;12,2496;12,7837;12,232;12,1733;11,8909;12,1854;12,0392;12,6765;0,306312;0,413737;0,161669;0,728134;
H2KZ53;15,3406;15,2956;14,3888;15,6931;14,5128;14,2899;14,1703;14,9793;1,08962;0,0637923;0,691445;2,09216;
H2KZ57;16,0711;16,4499;16,2716;16,1231;15,4721;15,2256;15,2935;15,8583;2,44863;0,00459962;0,766565;4,63491;+
H2KZ70;13,1994;14,0892;13,8069;13,6461;15,0241;13,7693;15,686;14,9072;1,41603;0,0321036;-1,16129;-2,64335;+
H2KZ73;16,558;16,675;16,0303;16,4066;16,1151;15,5357;15,8746;15,7709;1,73762;0,0170802;0,593415;3,21302;+
H2KZ76;11,6626;12,025;11,4177;11,4159;12,5367;12,1766;12,2921;12,7444;2,24995;0,00667905;-0,807176;-4,20986;+
H2KZ89;12,0869;11,9861;10,8947;11,8436;12,3616;13,8163;14,163;13,3726;1,9529;0,011733;-1,72551;-3,61638;+
H2KZ95;12,2652;11,3952;13,3212;11,6946;14,1634;14,693;15,0353;14,8862;2,79126;0,00300859;-2,52544;-5,43024;+
H2KZ98;18,6136;19,2203;18,5709;19,0142;17,8694;17,3997;17,8807;17,5215;2,99784;0,00256366;1,18692;5,95317;+
H2KZA2;15,3746;15,3657;15,2114;15,7968;15,0466;15,6634;15,8932;15,5505;0,180954;0,585183;-0,101295;-0,463646;
H2KZA5;14,7941;15,0647;14,8166;14,8794;15,4145;15,0787;14,7454;15,0961;0,618386;0,18343;-0,194973;-1,30165;
H2KZA6;15,1698;15,7247;15,139;15,2455;14,7771;14,4178;14,9584;15,1907;1,19743;0,0506271;0,483735;2,27225;
H2KZB7;14,6545;15,3654;14,7401;15,063;14,8833;14,4517;14,624;14,1134;0,980622;0,0797828;0,437645;1,911;
H2KZC4;12,2922;11,9045;11,5659;12,0077;12,4579;11,6624;12,3033;12,4527;0,529659;0,22947;-0,27653;-1,14622;
H2KZC6;12,041;11,9609;11,7384;12,0634;12,388;11,9824;12,3119;12,7797;1,2176;0,0484624;-0,414565;-2,30613;+
H2KZD2;16,867;16,1877;16,2048;16,5193;15,9455;15,8947;16,2213;16,2782;0,989047;0,078248;0,359752;1,92499;
H2KZD5;15,0079;15,097;15,0012;15,2915;15,6585;16,0001;15,9889;16,1866;3,25716;0,00180623;-0,85916;-6,66213;+
H2KZD9;14,9559;15,7925;14,9306;16,3578;12,4625;12,1927;12,2114;12,2272;4,02736;0,00103806;3,23577;9,18424;+
H2KZE4;18,3824;17,9293;18,5919;18,855;16,5947;15,5354;14,2582;17,0394;2,13607;0,00854902;2,58269;3,97676;+
H2KZF5;12,9101;12,8226;12,9748;14,1804;13,9323;14,146;15,033;14,5457;1,59977;0,022191;-1,19227;-2,96461;+
H2KZF8;13,7821;12,634;13,0606;12,3861;12,7003;14,1598;13,3221;12,7104;0,224471;0,516372;-0,257432;-0,559007;
H2KZG3;14,5103;15,4208;14,1772;14,5167;14,7985;14,0566;14,4378;15,7496;0,0838354;0,774849;-0,104367;-0,231727;
H2KZG6;16,7959;17,3196;16,763;16,66;15,6495;15,4865;15,2838;15,3758;3,85887;0,0012819;1,4357;8,57237;+
H2KZJ1;13,3267;13,6731;14,1443;13,5213;13,3825;13,7163;13,8692;14,6191;0,308955;0,41083;-0,230414;-0,733411;
H2KZJ5;16,8904;16,8669;16,8032;17,0277;16,4116;16,2559;16,3868;16,3968;3,97555;0,001;0,534253;8,99214;+
H2KZJ7;15,7098;16,2469;16,5086;16,0634;15,4063;15,467;15,409;15,3435;2,28167;0,00598105;0,725735;4,2761;+
H2KZK7;15,5871;15,5986;15,4116;15,706;15,6935;15,4099;15,3171;15,8088;0,049588;0,859958;0,0185323;0,141513;
H2KZK9;14,5858;16,0853;15,1521;14,9491;14,9064;15,0912;14,6337;15,4755;0,177304;0,591382;0,166331;0,455443;
H2KZL1;15,9883;15,9407;16,1694;16,5907;15,9979;15,9885;16,1765;15,7176;0,53239;0,227902;0,202129;1,15107;
H2KZL6;11,9952;11,7438;11,7198;12,0842;12,4037;12,1334;11,5938;12,6962;0,604166;0,189988;-0,321044;-1,27701;
H2KZL9;12,2587;12,0294;11,76;11,9328;15,248;15,9956;15,3938;14,2229;3,81426;0,00121008;-3,21986;-8,41646;+
H2KZN5;16,7601;15,4304;16,9033;17,1673;16,4784;17,0595;17,1191;16,7719;0,294339;0,427199;-0,29193;-0,704099;
H2KZN9;15,0455;14,4346;15,2852;15,7151;15,3067;15,6476;15,7605;15,7092;0,852546;0,104912;-0,4859;-1,69799;
H2KZP5;15,4116;15,8883;15,2172;15,6046;16,2141;15,3589;15,3793;15,9594;0,326499;0,391881;-0,197537;-0,768182;
H2KZP7;16,4809;16,6263;16,5634;16,5809;14,3124;13,4805;14,2957;13,8633;4,85908;0;2,57489;12,8208;+
H2KZP8;15,568;16,544;14,8066;15,976;13,0514;12,7281;14,6061;14,2682;1,90364;0,0123488;2,06019;3,52227;+
H2KZQ0;13,8403;12,8472;13,7613;13,275;13,3951;13,3003;12,812;14,2703;0,0119131;0,964745;-0,0134902;-0,035357;
H2KZQ8;13,6502;13,5978;13,5054;13,0729;13,2387;13,8842;13,2022;13,7065;0,0866231;0,769583;-0,0513153;-0,238844;
H2KZR3;15,6737;15,8613;15,5071;15,2477;15,0463;14,2037;14,4175;13,4172;1,94939;0,0117004;1,30127;3,60962;+
H2KZS2;19,5423;19,6896;19,5449;19,7712;18,7631;18,4787;18,5757;18,8518;4,10698;0,000908425;0,969662;9,48654;+
H2KZU0;12,1186;12,0442;11,6896;11,9464;12,1031;11,8527;11,8545;12,5307;0,308401;0,411163;-0,13556;-0,732307;
H2KZU7;15,8389;15,3077;15,4818;14,7576;19,1433;19,3413;19,6189;19,6889;5,4026;0;-4,10156;-15,8799;+
H2KZV4;14,0041;13,6195;14,282;14,2287;12,511;12,5948;12,3072;12,4475;4,15201;0,00096875;1,56844;9,66138;+
H2KZV5;18,5762;18,9185;18,3649;18,5849;18,0536;18,2942;18,063;18,6066;1,07095;0,0667161;0,356763;2,06109;
H2KZV8;17,5623;18,1315;17,282;17,6545;17,2185;15,7879;15,9509;16,0152;2,04257;0,00941679;1,41444;3,79067;+
H2KZW7;14,2438;14,7341;15,8573;15,6045;11,5678;13,0001;12,482;12,7401;2,80063;0,00302343;2,66244;5,45322;+
H2KZX2;14,4829;14,8675;14,0731;14,156;12,7781;11,1738;15,9897;14,6262;0,294479;0,427198;0,75291;0,704382;
H2KZX4;14,8349;14,6856;15,2201;15,3149;15,6733;15,3942;15,2297;15,6178;1,36057;0,0363571;-0,464865;-2,54823;+
H2KZY5;12,1261;12,0733;11,7707;12,0413;13,8332;13,0091;14,8967;16,6426;1,77916;0,0160864;-2,59257;-3,28932;+
H2KZY6;13,6996;14,9752;14,2261;13,695;13,8442;14,005;13,8309;14,4068;0,14645;0,645928;0,12724;0,384658;
H2KZZ1;16,589;16,2525;16,6035;16,9906;16,1633;15,988;16,0721;16,7139;0,843031;0,107129;0,374575;1,68212;
H2L003;15,6078;16,1423;15,6004;15,648;15,2834;14,8306;15,37;15,0559;1,86014;0,0136549;0,614675;3,4401;+
H2L023;17,5125;18,0659;17,6785;17,8875;17,3539;16,5561;15,9679;17,0899;1,71256;0,0177633;1,04417;3,16734;+
H2L031;11,8891;11,4746;11,7622;11,8991;15,1457;12,9866;13,1311;13,1739;1,9142;0,0122213;-1,85307;-3,54234;+
H2L034;12,6928;12,8294;14,383;13,897;14,3387;13,7141;13,7475;15,0769;0,72019;0,14184;-0,768729;-1,47576;
H2L044;17,3534;17,3918;17,3047;17,6789;17,5238;17,4589;17,1988;17,5094;0,0287217;0,917878;0,00948715;0,0837161;
H2L048;17,516;17,5413;17,5991;17,9813;16,9891;17,0718;16,8774;17,254;2,40656;0,00488316;0,61135;4,54285;+
H2L067;12,2954;12,0611;11,501;11,993;12,3451;11,8877;12,2452;12,5722;0,656042;0,166125;-0,299903;-1,36648;
H2L0A4;14,7662;14,385;15,1378;15,285;15,1967;15,5326;15,0956;15,6357;1,01442;0,074563;-0,471685;-1,96714;
H2L0A8;14,0663;20,3211;17,6443;16,1696;17,7581;15,9566;14,6036;17,6584;0,138957;0,660417;0,556128;0,367052;
H2L0B6;12,8266;14,2573;12,7453;13,1977;14,3583;13,774;13,3555;14,051;0,758215;0,130718;-0,627963;-1,53997;
H2L0C0;14,6698;15,0193;14,6606;14,719;15,2552;14,9241;14,7186;15,4804;0,869289;0,101299;-0,327405;-1,72591;
H2L0C8;14,097;13,8461;13,8562;14,0485;14,0274;14,16;13,6608;14,4504;0,262778;0,465575;-0,112666;-0,639643;
H2L0C9;16,6952;16,6948;16,6253;16,6189;16,9363;16,7361;16,9344;17,6282;1,05522;0,069396;-0,400212;-2,03494;
H2L0D2;12,1694;10,0494;10,8038;11,7149;12,4944;12,0018;12,0696;11,9972;1,01056;0,0750612;-0,956336;-1,96072;
H2L0D5;13,7414;13,8629;13,8975;14,5312;14,033;14,1961;13,2985;13,5387;0,38439;0,337398;0,241628;0,880074;
H2L0D7;12,2983;11,8518;11,7754;11,7605;12,5588;12,1562;12,3059;12,4766;1,56848;0,0235944;-0,452899;-2,90916;+
H2L0E2;15,3636;16,3309;16,098;14,0852;12,1274;11,5584;12,2736;12,7118;2,9814;0,00268175;3,30164;5,91025;+
H2L0E5;14,2876;15,2225;14,0564;14,1598;14,9073;14,712;15,0072;14,9125;0,822816;0,111791;-0,453152;-1,64835;
H2L0F6;15,4073;15,9613;15,1625;15,5993;15,592;14,7412;15,1112;15,2857;0,693359;0,151596;0,350098;1,43021;
H2L0G8;18,4798;18,5072;18,2486;18,5552;15,4197;13,9774;14,2324;14,9631;4,5267;0,000270833;3,79958;11,2332;+
H2L0H3;14,8532;15,4795;14,5915;14,3068;15,2676;13,7663;14,7502;15,1996;0,0507828;0,857184;0,0618188;0,144753;
H2L0H5;15,3568;15,2314;14,5227;14,7599;15,3747;14,0107;14,1337;15,0639;0,354898;0,364137;0,321962;0,823586;
H2L0I2;15,9803;15,5484;16,2237;16,3654;15,5469;16,3197;16,1243;17,3729;0,312171;0,406825;-0,311495;-0,739818;
H2L0I3;19,7806;19,5968;19,7031;20,0102;19,2474;18,797;18,8778;19,3701;2,26904;0,00626564;0,699587;4,24964;+
H2L0I7;14,0967;15,099;14,5685;14,7055;14,0835;13,3932;13,0502;13,305;2,06374;0,0090814;1,15945;3,83241;+
H2L0J0;12,286;12,0175;11,7673;12,0937;12,4673;12,1044;12,2754;12,7374;1,06493;0,0675138;-0,355023;-2,05108;
H2L0K4;16,1514;16,184;15,4064;15,9442;16,6826;15,8756;16,2313;16,1138;0,578683;0,202142;-0,304315;-1,23261;
H2L0L8;12,2074;12,0389;11,7706;11,9751;14,0679;13,3171;13,51;14,1173;3,68901;0,00109645;-1,75506;-7,9917;+
H2L0N9;16,9976;16,9168;17,1704;16,9569;17,7642;17,7764;17,823;17,4806;3,47715;0,001375;-0,700653;-7,31454;+
H2L0Q1;16,3836;16,4435;15,875;15,9984;16,7019;16,4661;16,2686;17,0485;1,05803;0,0686047;-0,44617;-2,0396;
H2L0Q6;16,1682;16,044;15,7483;16,5444;16,3075;16,0571;16,0445;16,9014;0,330252;0,387499;-0,201406;-0,775565;
H2L0S3;12,2616;12,047;11,7016;11,3415;12,3228;11,7446;12,2993;12,6651;0,742869;0,134697;-0,420027;-1,5141;
H2L0S5;12,491;13,2837;13,6012;17,6813;12,5687;11,9245;12,1896;12,7828;0,800257;0,117691;1,89787;1,61059;
H2L0S8;14,1539;15,3019;13,8462;13,745;13,9667;13,6594;14,1917;14,5942;0,148367;0,642822;0,158765;0,389134;
H2L265;17,0974;16,3529;18,1146;17,8387;13,1199;11,8846;12,1984;12,7593;4,25137;0,00105532;4,86033;10,0575;+
H2L297;14,6197;14,6586;14,5721;14,7407;15,3441;14,9814;15,1917;15,0518;2,87241;0,00291051;-0,494467;-5,63148;+
H2L2A0;18,9664;19,3041;18,9432;19,2818;18,2958;17,6321;17,5075;18,509;2,29496;0,00577083;1,13779;4,30404;+
H2L2A8;13,3845;14,4576;14,1618;12,9503;12,6715;13,0929;14,4299;15,3272;0,0722767;0,801122;-0,141785;-0,201871;
H2L2C8;12,2596;11,9366;11,0774;11,8206;12,5206;12,4187;12,0447;12,5673;1,16658;0,0540008;-0,614245;-2,22058;
H2L2E8;19,8465;19,7273;19,9488;20,2789;20,5564;20,6147;20,6556;20,5644;2,76352;0,00307581;-0,647418;-5,36264;+
H2L2I2;10,1591;13,422;13,7978;13,8206;12,9135;13,5739;13,1734;14,7015;0,35103;0,368288;-0,790718;-0,8161;
H2L2I9;16,2938;17,0957;16,2433;16,6123;12,466;12,5434;12,1486;12,5002;5,89263;0;4,14675;19,2278;+
H2L2K5;12,105;11,7034;11,7265;12,0487;12,3387;12,0935;12,1372;12,6472;1,32315;0,0389409;-0,408221;-2,48446;+
H8ESE9;15,3265;14,0498;14,0377;14,1351;14,31;15,7561;15,5449;16,769;1,05338;0,0696382;-1,20774;-2,03187;
H8ESH3;8,20654;8,17462;11,3898;11,8093;12,5275;12,094;12,3418;12,6352;1,34248;0,0372956;-2,50456;-2,51736;+
H8W3Y2;12,07;11,8773;11,4775;11,6288;12,3249;12,1965;11,7112;12,5653;1,00935;0,0752504;-0,43607;-1,9587;
H9G2R5;18,5059;18,6151;17,6782;17,5497;17,876;17,3146;16,5122;17,6744;0,927067;0,0896953;0,742925;1,82204;
H9G2T4;18,0566;17,9484;18,0574;17,9338;17,6983;18,0922;17,3229;17,8958;0,718245;0,142348;0,246755;1,47246;
H9G2T6;14,5484;15,7651;14,5756;14,3028;12,1682;12,0965;11,9684;12,2401;3,70396;0,00110769;2,67968;8,04142;+
H9G2V4;12,3077;11,9196;11,7147;11,951;13,6086;13,4832;14,05;14,5581;3,42376;0,00136759;-1,95171;-7,15162;+
H9G301;13,4492;12,8816;12,915;12,0536;12,5485;12,1898;12,1592;12,3715;0,842714;0,107164;0,507649;1,68159;
H9G321;18,69;18,9006;18,8729;18,9603;17,6159;17,4356;17,9663;18,323;2,60281;0,00355508;1,02076;4,98241;+
H9G340;16,3162;16,247;15,4801;16,0529;15,6809;14,9062;15,3379;16,1717;0,748341;0,13338;0,499895;1,52333;
H9G342;17,4623;17,5112;17,6903;17,8069;17,2293;17,0784;16,9414;17,2631;2,38469;0,00512102;0,489618;4,49544;+
I2HA82;17,0643;17,014;17,3674;17,8122;17,4993;16,4729;16,1291;16,6349;0,932221;0,0890211;0,630398;1,8306;
I2HA91;14,5482;15,1987;14,655;14,7126;15,479;15,9335;16,6957;16,044;2,31732;0,00544112;-1,2594;-4,35128;+
I2HA94;13,0412;13,0767;12,2952;12,2922;14,8104;13,5078;13,9153;13,6779;1,92912;0,0118577;-1,30151;-3,57081;+
I2HA98;16,0193;15,894;16,086;16,2501;16,3257;16,682;16,593;16,6178;2,41259;0,00472761;-0,492265;-4,55598;+
I2HAE5;14,6925;14,6067;15,3348;14,0356;14,0499;13,4005;13,3559;13,6414;1,84232;0,0141287;1,05547;3,40667;+
I2HAF6;17,8563;18,0051;17,7785;18,2245;17,4407;17,2848;17,2598;18,097;1,05249;0,0698298;0,4455;2,03039;
I2HAG1;17,5707;17,6454;17,6425;17,8951;18,1781;18,2327;18,4998;18,4641;3,04782;0,00232278;-0,655232;-6,08506;+
I2HAH4;13,3691;13,3369;13,2192;12,244;12,4365;12,1883;11,9638;12,6296;1,28538;0,0417883;0,737741;2,4204;+
I7J4C6;12,6676;13,2423;13,4214;12,9469;12,6525;13,3922;14,5473;15,0746;0,721551;0,141304;-0,847126;-1,47806;
J3K004;15,3511;15,7411;15,6474;15,6438;15,621;16,1002;14,879;14,9983;0,27311;0,452456;0,196238;0,660927;
J7S164;21,1194;20,5503;21,2155;21,3937;19,8321;20,9877;20,577;20,0121;1,17389;0,0533438;0,717485;2,23282;
J7SA49;11,5616;11,7769;11,3655;11,5817;12,4533;12,0842;12,1575;12,7002;2,48591;0,00429297;-0,77737;-4,71748;+
J7SF87;16,1431;16,2279;15,4636;16,2118;11,9975;11,7726;12,2127;12,4031;5,59663;0;3,91513;17,1321;+
K7ZUH9;11,4178;10,9475;11,754;11,9991;10,469;12,0229;11,9803;12,744;0,205573;0,544058;-0,274454;-0,518128;
K8ERU3;14,3965;14,9675;15,5349;14,7995;15,5532;16,2038;16,0804;15,6497;1,79878;0,0155009;-0,94719;-3,32559;+
K8ERU5;13,2929;13,0215;12,0062;12,398;12,5133;11,1154;7,58831;12,8041;0,651528;0,167798;1,6744;1,35874;
K8ERV5;17,0706;17,6151;16,7823;17,0159;16,8108;16,6439;16,1319;16,4655;1,42704;0,0315214;0,607963;2,66233;+
K8ERZ3;12,2961;11,7993;11,6674;12,1047;13,9763;13,4196;13,1985;14,6086;2,73763;0,00315914;-1,83388;-5,3001;+
K8ES47;12,3124;11,9419;11,1623;12,0912;13,5183;13,516;13,6811;13,6353;3,28671;0,00167491;-1,71071;-6,74695;+
K8ESC3;22,3323;22,1491;22,3723;22,5102;22,1245;22,5279;22,4315;22,1672;0,0823305;0,777719;0,0281801;0,227872;
K8ESC5;14,567;14,9714;13,8303;14,2164;14,457;14,0196;13,8331;13,8891;0,577373;0,202509;0,346538;1,23032;
K8ESE2;16,9376;16,4776;16,9998;17,4174;17,5381;16,9687;17,5931;18,0273;1,02051;0,0734735;-0,5737;-1,97725;
K8ESF0;11,9899;12,066;11,76;12,11;24,066;24,3251;25,4656;24,4636;7,77705;0;-12,5986;-39,8421;+
K8ESM2;15,3673;15,2517;14,9816;15,5764;15,4086;14,7705;15,3257;14,5041;0,539343;0,223885;0,292023;1,16339;
K8F7V7;13,9842;12,7798;13,4632;13,2955;12,4036;12,1564;12,5705;12,7059;1,81273;0,0150839;0,921593;3,35148;+
K8F7X5;12,1235;12,4306;12,362;12,0375;13,3619;13,177;12,7781;14,3205;1,85994;0,013646;-1,17098;-3,43971;+
K8F7X9;13,4628;14,7285;13,3202;14,1181;14,0638;13,5116;15,1347;14,8612;0,440397;0,291368;-0,485425;-0,984815;
K8FDY0;17,1335;17,1044;17,077;17,1832;16,9543;16,8694;17,2841;17,1801;0,211204;0,536087;0,0525446;0,530391;
K8FDZ1;14,2204;14,3407;13,6043;13,2935;12,5709;12,1045;12,3087;12,6724;2,68239;0,00330296;1,45063;5,16831;+
K8FE02;15,708;15,5951;15,7203;15,7191;15,3484;15,4789;15,7687;15,5733;0,754264;0,131612;0,143332;1,53332;
K8FE09;13,3889;14,1561;13,0533;12,8994;12,4855;11,9844;12,225;12,7262;1,7078;0,0180307;1,01914;3,15868;+
L8E6I4;12,9501;13,0685;11,8185;13,3173;12,2509;11,989;12,2516;12,7993;0,587166;0,198191;0,4659;1,24742;
L8E6J9;12,1462;11,9764;11,7445;12,0925;12,3417;12,1792;12,0815;12,4808;1,17812;0,0527406;-0,280934;-2,23991;
