ProteinAccessions;log2 daf2_d15_01;log2 daf2_d15_02;log2 daf2_d15_03;log2 daf2_d15_04;log2 daf2_d1_01;log2 daf2_d1_02;log2 daf2_d1_03;log2 daf2_d1_04; -Log Student's T-test p-value daf2_d15_daf2_d1;Student's T-test q-value daf2_d15_daf2_d1; Student's T-test Difference daf2_d15_daf2_d1;Student's T-test Test statistic daf2_d15_daf2_d1;Sign p-val: 0.05 
O46024;14,3789;13,8273;13,5107;14,6576;13,8232;14,5088;14,137;13,707;0,0553536;0,795651;0,0496173;0,157083;
O61196;15,4372;15,6014;15,1717;16,0661;15,6145;15,8849;15,6182;15,4275;0,119127;0,623696;-0,0671427;-0,319603;
O61198;14,8262;14,5431;14,3055;15,4117;14,3526;14,0712;13,6416;13,9785;1,45918;0,0121139;0,760663;2,7179;+
O61199;18,1268;18,3201;18,0551;18,3188;18,5385;18,5097;18,4686;18,488;2,28222;0,00187879;-0,29604;-4,27725;+
O61208;12,1895;11,8509;11,5895;12,1138;13,0337;12,3742;12,6531;12,5072;1,93436;0,00409397;-0,706137;-3,58081;+
O61209;16,4913;17,2056;16,5291;16,7515;16,4713;16,3564;16,4149;16,3249;1,09885;0,0328541;0,352515;2,10753;+
O61217;17,2197;17,2432;17,2874;17,4269;16,8748;16,8163;16,875;16,8153;4,00072;6,87E-05;0,448936;9,085;+
O61219;14,48;15,1727;14,5416;14,115;14,7773;14,6328;14,7321;14,889;0,341943;0,299163;-0,18044;-0,798442;
O61235;18,8738;18,9004;19,1422;19,3676;18,5825;18,1462;18,5961;17,7932;1,90157;0,0045118;0,7915;3,51835;+
O61521;17,039;17,1604;16,8338;16,9031;17,3724;17,1105;17,2165;17,2392;1,49047;0,0111189;-0,250553;-2,77229;+
O61522;19,6691;19,0952;19,1795;19,4409;17,5193;17,4143;17,275;17,1939;4,96769;0;1,99554;13,3835;+
O61524;15,5253;15,6419;15,0184;14,7315;12,5346;11,9483;12,0193;12,0491;4,74232;0;3,09142;12,2407;+
O61708;18,4628;18,486;17,5477;18,5123;18,3572;18,1715;18,2176;17,8754;0,143627;0,570183;0,0967708;0,378044;
O61709;14,0292;13,9626;14,4789;14,9284;14,063;14,0973;14,0282;13,2701;0,805042;0,0757577;0,485108;1,6186;
O61710;12,017;11,9714;11,4551;11,3169;13,0727;12,3708;12,3186;12,8355;2,0267;0,00337326;-0,959303;-3,75953;+
O61711;13,3571;15,6487;15,9773;16,1767;13,7904;13,7829;13,7486;13,7309;1,2354;0,022547;1,52675;2,33605;+
O61741;16,0795;15,7363;16,1224;16,2955;15,819;15,7247;15,7283;15,4342;1,42172;0,0133232;0,381837;2,65316;+
O61742;16,7634;16,8717;16,9126;16,6992;17,3466;16,9273;16,8412;16,7996;0,582685;0,140616;-0,16697;-1,2396;
O61743;14,0891;14,213;15,2858;14,6373;13,604;13,8031;13,7124;14,0866;1,39691;0,0142326;0,754745;2,61048;+
O61747;13,8238;14,4148;12,4189;12,537;11,818;13,8783;14,934;14,7089;0,254282;0,392202;-0,536183;-0,621998;
O61749;15,1395;15,7105;15,8528;16,0571;15,6553;15,7576;15,8787;15,2911;0,0674592;0,760329;0,0442977;0,189256;
O61786;15,4394;15,7606;15,926;15,927;14,7825;14,5817;14,8007;14,0173;2,87517;0,000462462;1,21771;5,63843;+
O61787;15,2709;15,0146;14,6744;14,6922;14,6441;14,7924;14,3451;14,5353;1,00598;0,0424632;0,333805;1,95312;+
O61788;15,3585;15,7958;14,9932;15,0756;13,6321;14,3258;14,0857;14,2397;2,69087;0,000738128;1,23492;5,18839;+
O61790;15,1566;15,1023;15,3527;15,4329;15,6752;15,2518;15,32;15,3449;0,511656;0,175074;-0,136902;-1,11413;
O61791;11,932;12,0924;11,3642;11,7161;13,7694;14,5002;14,1996;13,9635;4,35113;9,52E-05;-2,33204;-10,4698;+
O61792;16,9161;17,0997;16,7395;16,8831;17,1116;17,0515;17,0394;16,7613;0,319963;0,320799;-0,0813227;-0,75528;
O61793;16,8566;16,9789;16,5244;16,6786;16,8674;16,5377;16,6033;16,6748;0,30463;0,336963;0,0888352;0,724771;
O61802;15,2957;14,737;15,0124;16,4238;14,3314;14,441;14,1022;14,1839;1,5736;0,00939219;1,1026;2,91821;+
O61815;18,6057;18,0353;19,1447;19,0177;16,3383;16,6043;16,4342;16,3795;3,92623;0,000167203;2,26176;8,81256;+
O61818;13,9966;12,5042;13,1245;11,5306;14,1619;13,4713;12,7694;13,6464;0,570514;0,145828;-0,72325;-1,21831;
O61820;15,8823;15,7921;15,5595;15,706;16,2076;16,07;16,1879;16,3121;2,78788;0,000664281;-0,459384;-5,42199;+
O61832;14,0053;13,3685;13,8951;15,1442;14,7552;14,2582;15,0378;14,8645;0,750944;0,0878296;-0,625646;-1,52772;
O61833;11,4583;14,0992;12,7704;12,3315;13,4816;12,9206;12,793;13,072;0,294656;0,34697;-0,40195;-0,704738;
O61845;17,5763;17,1436;18,2061;18,5053;16,9132;15,357;15,5546;16,5699;1,94568;0,00397225;1,75912;3,60251;+
O61848;18,7573;19,0439;18,5496;18,4277;18,3892;18,1437;18,3734;17,7409;1,40874;0,0138116;0,532807;2,63081;+
O61856;14,4191;14,1539;14,234;14,261;14,4958;14,6031;14,2077;14,4057;0,795033;0,0778247;-0,161063;-1,60183;
O61861;15,4899;15,9603;15,1857;15,3919;16,1001;15,7284;15,8164;15,7116;0,899992;0,057516;-0,332197;-1,77702;
O61874;16,6539;16,7734;17,2666;18,5921;17,3711;17,1928;17,4595;17,192;0,0132738;0,94753;0,0176549;0,0393366;
O61880;20,9733;21,3761;20,7056;21,105;19,4658;19,3848;19,4755;19,2889;4,51995;0;1,63625;11,2029;+
O61882;14,2143;14,5359;14,2157;14,4306;13,7074;14,5407;14,6496;14,4736;0,00923204;0,9633;0,00630474;0,0274817;
O61887;15,6976;15,1329;15,2627;15,9073;15,4374;14,8771;14,9339;15,165;0,906335;0,0563975;0,396807;1,78757;
O61907;14,5694;14,8013;14,856;15,0432;14,9689;14,628;14,6408;14,6046;0,353076;0,289465;0,106903;0,820062;
O61931;14,3756;13,6349;14,0183;14,2697;14,4179;15,1428;14,0551;14,7905;0,936824;0,0516262;-0,526983;-1,83825;
O61955;16,3836;16,4666;16,7181;16,5753;16,494;17,1203;16,9007;16,2984;0,360468;0,282023;-0,167449;-0,834333;
O61967;15,427;14,9286;13,901;14,7222;13,8573;13,5845;13,5476;13,8525;1,70156;0,00681916;1,03423;3,14736;+
O61977;21,7097;21,5599;21,087;21,8873;18,9348;18,7044;19,2977;18,8041;4,73564;0;2,62571;12,2083;+
O61980;15,0201;15,7144;15,2898;15,2294;14,3474;14,5269;14,3791;14,3501;3,02115;0,0004375;0,912558;6,01441;+
O62011;12,1053;11,8572;11,7606;11,8339;10,9475;11,1743;11,3195;12,3317;0,685158;0,10542;0,445989;1,41625;
O62024;14,5858;15,4656;14,8706;14,9149;14,6471;14,3204;14,2239;14,4877;1,40038;0,0140273;0,539487;2,61644;+
O62053;21,1108;21,7195;20,1562;20,5629;18,3153;18,7649;18,6615;18,9881;3,01769;0,000435708;2,20488;6,00529;+
O62055;13,6118;12,2528;12,8326;13,4194;11,6377;11,2586;11,2344;11,6458;2,5382;0,000992556;1,58504;4,83482;+
O62078;15,3203;15,4402;13,9069;14,0824;12,2804;12,1429;12,4213;11,9638;3,01689;0,000435352;2,48536;6,00318;+
O62092;16,545;16,1726;16,1746;16,408;13,4976;13,2127;13,7756;13,2424;5,73347;0;2,89299;18,0718;+
O62102;17,6449;17,7013;17,953;18,0351;17,9706;17,8977;17,775;17,7463;0,0444028;0,8318;-0,013813;-0,127367;
O62103;12,1878;11,8301;11,5079;11,6912;13,201;12,128;12,8005;11,7427;0,946413;0,0502424;-0,663791;-1,85418;
O62106;19,1039;19,335;18,9006;19,2683;17,7919;17,8122;17,58;17,7158;4,88423;0;1,42698;12,9491;+
O62107;18,4204;18,1485;19,2609;19,7311;15,762;16,5806;15,8274;15,7479;3,3585;0,000310969;2,91072;6,95653;+
O62122;17,0641;16,2497;17,2284;17,6942;17,0342;16,8169;16,9493;16,6388;0,261314;0,383531;0,199305;0,636611;
O62125;15,2734;15,4489;16,534;14,8946;14,1033;14,0641;14,3044;14,5561;1,8751;0,00462226;1,28077;3,46826;+
O62136;12,2523;12,0775;11,6506;11,7541;13,3268;13,3997;13,5818;13,5652;4,24211;8,51E-05;-1,53473;-10,02;+
O62137;13,5631;13,953;13,8655;13,2558;13,5946;13,3346;13,3723;13,5477;0,533847;0,163332;0,197033;1,15365;
O62140;15,8236;16,2741;15,4904;15,6334;16,1534;16,063;16,1948;16,0401;0,891422;0,0587689;-0,30742;-1,76276;
O62146;18,6125;18,658;18,8497;18,8353;18,2103;18,1245;18,1113;18,2007;3,91622;0,000166134;0,577182;8,77651;+
O62183;16,6975;16,4491;16,1136;16,6748;15,4716;15,2099;15,0686;14,9497;3,5166;0,000285714;1,30882;7,43686;+
O62193;13,8783;13,8228;10,9305;13,2817;14,5814;13,5372;14,2481;13,3303;0,589906;0,13802;-0,945949;-1,2522;
O62198;16,963;16,7091;17,2447;17,4351;17,4285;17,2112;17,2032;17,2255;0,484493;0,190538;-0,179116;-1,06529;
O62210;14,1655;12,441;14,8157;14,8531;14,6572;14,111;14,2587;14,1112;0,141098;0,575729;-0,21568;-0,372099;
O62213;18,8058;19,3281;18,0215;18,771;18,406;18,2099;17,9542;17,7912;1,11148;0,0318135;0,641245;2,12858;+
O62215;16,8554;16,5555;17,1819;17,98;17,3235;17,5621;17,7332;17,3721;0,506442;0,178192;-0,354505;-1,10479;
O62216;13,4428;14,9649;13,4952;13,5659;14,8498;14,5736;14,9406;14,9471;1,3601;0,0154835;-0,960585;-2,54743;+
O62219;12,3148;12,064;11,5347;11,97;13,1915;13,2238;13,395;13,3863;3,61919;0,000256082;-1,32826;-7,76294;+
O62220;16,4981;16,5213;16,8184;16,8997;17,2549;17,1255;17,0435;17,0873;2,12708;0,00260624;-0,44344;-3,95868;+
O62236;16,1203;16,26;15,3681;15,8329;14,9491;15,2567;15,215;14,8272;2,01829;0,00344466;0,833292;3,74308;+
O62244;14,3257;14,1309;14,7463;13,8208;14,2751;14,1426;14,3733;13,9866;0,107614;0,650007;0,0615225;0,291447;
O62246;15,1467;15,0774;14,0018;16,3317;15,9338;15,3113;15,3725;15,5024;0,336063;0,304435;-0,39059;-0,786958;
O62250;16,1677;15,5405;16,0529;16,4346;16,217;16,3233;16,3876;16,2446;0,60378;0,133009;-0,244212;-1,27634;
O62252;15,3949;15,2664;14,6546;15,4431;13,5624;14,0396;13,4405;13,6504;3,2995;0,000297352;1,51654;6,7839;+
O62255;12,1622;12,0567;11,6652;12,0275;12,4072;13,6926;13,7407;13,6667;2,19687;0,00221228;-1,39891;-4,1003;+
O62258;14,7697;14,7219;14,2119;14,5393;16,0756;14,2485;14,2974;14,2167;0,117117;0,628611;-0,14882;-0,314721;
O62265;14,4851;14,8323;14,2916;14,9543;16,1031;16,0619;16,0498;15,498;3,06414;0,000457045;-1,28738;-6,12862;+
O62275;14,6266;14,8084;14,9881;15,2688;14,7109;14,7148;14,731;14,4212;0,90588;0,0564935;0,278507;1,78681;
O62277;18,4212;18,5063;17,9053;18,5784;18,462;18,2791;18,2079;18,0843;0,220154;0,439253;0,0944371;0,549736;
O62289;23,1542;22,9653;23,3296;23,389;19,7957;19,1871;19,3888;18,9794;5,92973;0;3,87178;19,5074;+
O62317;16,5375;16,5406;16,22;16,3565;13,9176;13,6101;13,626;13,497;6,37591;0;2,75097;23,1968;+
O62325;12,1792;12,5389;17,3549;14,3881;9,97474;12,6368;13,1775;12,7514;0,689991;0,104054;1,98016;1,42448;
O62327;18,3222;18,2017;18,3426;18,2391;18,4009;18,5085;18,4837;18,4574;2,42372;0,00127336;-0,186185;-4,58027;+
O62334;15,3369;15,7722;15,2243;15,5053;14,8514;14,8534;14,7362;14,9566;2,51987;0,00102217;0,6103;4,79347;+
O62336;13,5531;14,0254;14,3376;14,1401;14,4844;13,7536;13,7973;13,6594;0,13533;0,587418;0,0903552;0,35847;
O62337;19,2261;19,3201;18,8158;19,5295;18,5757;18,5714;18,6292;18,4417;2,29937;0,00169391;0,668397;4,31332;+
O62347;15,2545;15,3229;16,127;15,9177;15,6795;15,522;15,3428;15,3525;0,335412;0,305024;0,1813;0,785684;
O62349;12,2484;12,0989;11,7702;12,105;11,0714;10,8016;10,5269;10,6615;3,79939;0,000152493;1,29027;8,36504;+
O62360;12,1445;11,8922;11,7556;12,0866;13,3642;12,9705;13,1175;12,9964;3,97916;6,76E-05;-1,14243;-9,0054;+
O62388;16,5325;15,9853;16,6205;16,9295;17,8167;17,9867;17,9149;17,8123;3,30281;0,000297655;-1,36568;-6,79349;+
O62390;18,1678;18,384;17,9409;18,1915;16,25;15,9841;16,0953;15,877;5,65809;0;2,11945;17,5482;+
O62407;12,2727;11,7277;11,4677;11,5597;10,853;10,7232;10,7568;10,836;2,72798;0,000748796;0,964706;5,27692;+
O62414;14,6836;14,3964;14,3211;14,8431;13,8516;13,8491;13,8607;13,9123;2,87041;0,000460733;0,692642;5,62648;+
O62415;16,9899;17,164;17,6389;17,2107;18,7479;17,9362;18,0996;17,8184;1,95179;0,0039128;-0,899657;-3,61424;+
O62416;14,1226;14,3848;13,9852;13,6018;15,5673;15,2081;14,8864;15,0532;2,73249;0,0007519;-1,15516;-5,28774;+
O62426;14,3548;15,3421;14,193;14,1746;13,4067;13,547;14,0901;12,9069;1,49623;0,0109699;1,02842;2,78234;+
O62431;16,4266;16,2763;16,6756;16,8245;16,6724;16,9838;17,1066;16,7949;1,13392;0,0296791;-0,338685;-2,16602;+
O62432;17,7437;17,7376;17,6177;18,0082;17,1032;16,0528;16,9384;16,7755;2,29878;0,00169205;1,05933;4,31207;+
O62460;14,1659;15,4036;13,9196;14,8024;13,986;12,6469;13,4597;12,9256;1,59394;0,0090378;1,31833;2,95425;+
O62461;9,68737;12,0687;11,592;12,0481;11,9511;12,9225;12,3586;12,5209;0,924091;0,0536613;-1,08921;-1,81709;
O62468;14,3898;14,8473;14,0297;14,3091;12,3568;12,8517;12,7279;12,9949;3,57593;0,000248756;1,66116;7,62401;+
O62477;13,9357;14,5;15,2343;14,0448;13,2078;12,9266;12,6172;13,0693;2,4284;0,00127784;1,47346;4,5905;+
O62481;14,1584;14,5876;13,8;14,6388;14,5949;13,7867;13,8418;13,6161;0,529789;0,16532;0,336344;1,14645;
O62512;14,1876;15,0501;14,5396;15,8035;14,9716;15,07;15,2604;14,9633;0,187722;0,488961;-0,171145;-0,47877;
O62515;14,8134;14,6003;15,5206;14,9251;16,7501;16,3087;16,3953;16,2941;3,22392;0,000389961;-1,47219;-6,56776;+
O62518;13,166;12,4105;14,3681;14,1175;13,9532;13,9561;13,519;13,0001;0,0645899;0,768503;-0,091604;-0,181692;
O62519;14,499;14,4563;14,064;14,6355;13,2998;12,6879;12,4923;11,4715;2,53325;0,000989487;1,92587;4,82364;+
O76258;15,0154;12,6824;14,7664;14,9507;14,2683;14,1237;13,5424;13,9531;0,271184;0,37316;0,381833;0,656974;
O76337;15,6668;15,8371;15,1691;15,3704;13,1395;12,9227;12,7273;12,1173;4,35284;9,57E-05;2,78416;10,477;+
O76357;19,4111;19,9124;18,8195;18,8392;17,0564;16,8866;16,993;17,0512;3,84186;0,000156156;2,24874;8,51265;+
O76360;15,9952;16,0529;15,7063;16,248;16,6472;16,5068;16,5655;16,2973;2,01663;0,00344137;-0,503592;-3,73984;+
O76365;12,7673;13,2451;13,9476;13,1326;13,2652;12,1813;13,2107;12,5493;0,621379;0,127144;0,4715;1,30682;
O76367;17,521;17,7626;17,6032;17,8604;17,1367;16,9495;17,2372;17,6821;1,33978;0,0164144;0,435444;2,51277;+
O76371;17,6197;17,2096;17,4662;17,4159;17,6462;17,3734;17,5051;17,3228;0,113225;0,63666;-0,0340199;-0,305228;
O76383;12,2817;11,7584;11,7433;12,0796;13,3705;14,0015;13,1401;13,4127;3,27915;0,000345382;-1,51544;-6,72515;+
O76384;12,3228;12,1004;11,7478;11,4254;13,3149;12,2817;11,8819;12,3539;0,759851;0,085506;-0,558972;-1,54273;
O76387;13,9056;15,0491;13,8871;13,389;13,1542;12,8873;12,7624;13,0029;1,65405;0,00767152;1,10597;3,0616;+
O76388;12,1842;12,2611;12,1682;12,6142;14,3666;12,6589;11,9005;12,193;0,364632;0,27848;-0,472809;-0,842342;
O76406;14,9292;15,0484;15,3909;15,4998;14,5625;14,4766;14,3696;14,3916;2,76685;0,00065583;0,767002;5,37074;+
O76407;14,0937;13,7506;14,4146;13,4747;14,1569;13,8918;14,0429;13,8785;0,101035;0,667258;-0,0591023;-0,275142;
O76413;12,1129;12,0944;11,6095;0;11,0382;10,7539;10,6304;10,8167;0,253794;0,392869;-1,85563;-0,62098;
O76430;15,8052;13,7488;16,2435;17,0502;15,4924;15,3836;15,072;15,1611;0,249588;0,398212;0,434662;0,612193;
O76447;14,7321;14,7966;14,4814;14,5021;13,9071;13,9483;13,8585;13,9054;3,92878;0,000167742;0,72322;8,82178;+
O76449;18,8371;18,7148;18,4989;18,8467;17,2174;17,2243;17,3243;17,1086;5,47545;0;1,50574;16,3394;+
O76463;15,181;15,7356;14,642;14,9494;14,5406;14,4924;14,43;14,5939;1,40435;0,0139496;0,612733;2,62326;+
O76512;14,4903;14,9453;11,4293;15,2035;14,1492;13,4511;13,6679;13,2444;0,167808;0,5225;0,388963;0,433935;
O76561;16,1945;14,2698;15,8644;15,2141;14,4038;14,2647;14,0669;14,8357;1,14561;0,0289056;0,992923;2,18553;+
O76565;14,1531;14,449;14,5052;14,4497;14,3949;14,309;14,2495;14,0008;0,614576;0,129404;0,150703;1,29505;
O76577;16,3229;16,543;16,4456;16,6592;17,5393;17,4522;17,5072;17,3763;4,73797;0;-0,976102;-12,2196;+
O76606;13,3883;14,0354;14,4608;13,2264;13,6313;13,6349;13,6635;13,9949;0,0546539;0,797636;0,046603;0,155203;
O76616;15,2862;15,4304;15,1588;15,4139;14,4962;14,3994;14,5004;14,5404;4,68519;0;0,838248;11,9659;+
O76628;15,6475;15,9236;15,6095;15,2969;13,0911;12,9874;13,176;12,6221;5,25298;0;2,65021;14,9749;+
O76630;15,9108;16,4059;15,6569;15,5179;15,6109;15,2002;15,1853;15,3893;1,27329;0,0200683;0,526435;2,39997;+
O76651;10,5692;11,949;11,6605;12,0342;12,8249;12,2951;12,1581;12,2288;1,16879;0,0268645;-0,823513;-2,22428;+
O76672;18,1499;18,1653;18,3827;18,466;16,1672;15,7486;15,7046;16,0416;5,62118;0;2,37545;17,2971;+
O76686;12,0505;11,4;11,5369;11,118;11,0543;10,68;10,4552;10,8382;1,78888;0,00571281;0,769451;3,30726;+
O76687;15,1314;14,8484;15,2848;15,9612;15,8851;15,8358;15,8963;15,6427;1,08764;0,0337037;-0,50853;-2,08887;+
O76722;15,3634;14,5892;14,4498;15,4141;15,0769;15,3884;15,5419;12,4914;0,167423;0,523355;0,329485;0,433059;
O76743;15,1736;14,9478;14,4996;14,93;14,5108;14,2117;14,3773;13,9545;1,82622;0,00533392;0,62416;3,3766;+
O76836;17,0838;16,9196;17,0137;17,0975;15,1336;15,0219;15,1692;15,079;7,59401;0;1,92772;37,1302;+
O76840;20,3695;20,5282;20,1401;20,599;18,8361;18,7732;18,7892;18,6677;5,29859;0;1,64263;15,2454;+
O77081;12,1405;0,135362;10,9794;12,052;12,7757;13,1907;13,8623;13,0792;0,739169;0,0908924;-4,40016;-1,50785;
P02513;18,4483;18,0356;18,5307;18,7213;14,9172;14,4942;14,612;14,627;6,25715;0;3,77137;22,153;+
P02566;21,4888;21,7474;21,5897;21,5636;22,9946;22,6021;22,758;22,669;4,5663;0;-1,15856;-11,4123;+
P02567;17,2051;17,5255;17,0546;17,2545;17,6072;17,5289;17,5254;17,652;1,67157;0,00727006;-0,318449;-3,09312;+
P04255;20,2375;20,1852;20,5003;20,6293;20,8611;20,6534;20,7229;20,4447;1,0721;0,0350731;-0,282481;-2,06301;+
P04970;18,0033;18,5188;18,0389;17,9089;18,3139;17,7853;17,4481;18,15;0,350958;0,291139;0,193168;0,815961;
P05634;16,5028;19,61;16,9732;16,5636;13,6484;12,592;14,841;13,9544;2,23707;0,00204025;3,65344;4,18312;+
P05690;23,997;23,871;24,1621;24,1093;23,0292;22,9173;22,8885;22,7787;5,02707;0;1,13141;13,7009;+
P06125;23,6295;22,908;23,82;23,7503;22,86;22,7791;22,8069;22,7234;1,87396;0,00464701;0,734625;3,4661;+
P06582;18,1434;18,0308;17,6957;17,8382;12,6441;14,7486;13,9253;13,8719;4,05308;7,18E-05;4,12956;9,28094;+
P09446;21,6596;21,5473;21,8831;21,748;21,3326;21,2404;21,3119;21,2571;2,90306;0,00046987;0,423987;5,7089;+
P0DM41;24,5002;24,8454;24,618;24,8128;25,0198;25,0053;25,0981;24,4608;0,561876;0,149649;-0,201887;-1,20314;
P10299;18,2886;18,1694;18,4763;18,3925;18,0053;17,9856;18,0452;18,0765;2,32853;0,00150893;0,303563;4,37507;+
P10567;20,9626;20,549;21,1476;21,3503;21,7607;21,5669;21,5437;21,2389;1,39226;0,0143444;-0,525185;-2,60248;+
P10771;14,5083;14,9182;15,5132;15,2686;16,0424;16,1804;16,4499;16,3257;2,64497;0,000743083;-1,19751;-5,08034;+
P10984;17,5281;17,7427;16,9097;17,3683;15,5667;15,4896;15,5329;15,7588;4,15097;7,98E-05;1,80016;9,65731;+
P11141;19,1667;19,1199;19,1071;19,1842;19,6052;19,7429;19,6774;19,6606;5,35486;0;-0,52706;-15,5856;+
P12456;15,6487;16,2326;15,683;15,5477;14,8867;14,6463;14,5352;14,6419;3,17389;0,000376866;1,10043;6,42771;+
P12844;19,0651;19,2666;19,1294;19,457;19,4542;19,2241;19,3902;19,285;0,491937;0,185904;-0,108838;-1,07873;
P12845;17,077;17,3318;17,1329;17,2173;17,1014;17,2102;17,242;17,1239;0,116757;0,629426;0,0203619;0,313847;
P15796;12,0403;11,8226;11,6958;12,0428;14,8283;14,2532;14,4473;14,706;5,60118;0;-2,65834;-17,1625;+
P16356;13,7454;13,6497;14,2004;13,1881;14,1212;13,7064;14,0544;13,8517;0,470883;0,198916;-0,237503;-1,04062;
P17139;16,5814;16,9674;16,6339;16,7008;16,7876;16,4459;16,5093;16,6245;0,522377;0,169019;0,12909;1,13326;
P17140;16,4199;16,5907;16,7287;16,6778;17,6757;17,1476;17,4706;17,3769;3,13345;0,000413793;-0,813437;-6,31623;+
P17329;20,6167;20,4375;21,0405;20,7288;21,6933;21,0934;21,1521;21,2819;1,74945;0,00608806;-0,599305;-3,23468;+
P17330;18,9104;18,8218;19,1468;18,7747;18,8872;19,0213;19,3298;18,8531;0,343636;0,297514;-0,10943;-0,801739;
P17343;18,1055;18,3039;18,1952;18,3827;17,6607;17,8238;17,7651;17,6119;3,32145;0,000301342;0,531465;6,84772;+
P17511;19,0456;19,0243;18,288;18,9868;17,1063;16,7349;17,0122;16,4604;3,86001;0,000159021;2,00772;8,5764;+
P18334;17,825;18,0042;18,2883;18,0111;16,5683;16,4176;16,4011;16,3904;5,29391;0;1,5878;15,2174;+
P18833;16,2314;16,8587;15,897;15,5251;15,9242;15,8985;16,1992;15,5681;0,312776;0,328172;0,230555;0,741023;
P18835;12,3175;11,7637;11,7684;11,9217;12,5414;12,8898;12,8588;13,5795;2,1604;0,0025189;-1,02458;-4,02596;+
P18947;20,3863;20,441;20,423;20,595;20,365;20,2988;20,2577;20,1947;1,69106;0,00694728;0,182275;3,12834;+
P18948;23,9845;23,3243;24,3229;24,1931;23,431;23,2596;23,3617;22,9769;1,5477;0,0099229;0,698878;2,87252;+
P19625;21,4808;21,3699;21,3669;21,2457;21,4923;21,5975;21,5828;21,414;1,28705;0,0192255;-0,155813;-2,42322;+
P19626;17,3052;17,3875;17,1177;17,2154;17,6335;16,781;16,7697;16,3467;0,648568;0,117254;0,373713;1,35366;
P19826;16,6399;16,9179;16,36;16,4452;16,8052;16,2862;16,2627;16,4106;0,367534;0,275441;0,14953;0,847913;
P19974;20,6185;20,2518;20,6106;20,8566;20,9653;20,8353;20,9556;20,7622;1,15615;0,0277992;-0,295195;-2,20314;+
P20163;21,1231;20,8574;21,1059;21,1572;21,0615;20,9714;21,1432;20,8733;0,215351;0,445706;0,0485196;0,539375;
P21137;13,9205;16,5333;14,9104;15,9222;18,326;15,7556;15,3853;16,6371;0,665341;0,111634;-1,20438;-1,38241;
P22981;15,1143;15,8651;15,2787;15,9445;15,7025;15,6013;15,3767;15,5547;0,0125925;0,950481;-0,00816751;-0,0373456;
P24887;16,6418;16,4599;16,589;16,7929;17,2332;17,1166;16,9275;17,1603;2,67419;0,000730201;-0,48853;-5,14894;+
P24888;16,3839;16,4297;16,556;16,7125;16,9149;17,1638;16,9941;16,6466;1,69593;0,00685361;-0,409349;-3,13717;+
P24890;12,6538;12,9578;12,9668;13,1194;15,9097;14,7013;15,3453;15,0879;3,86736;0,000160494;-2,3366;-8,60235;+
P24892;12,0153;13,3018;13,3644;12,671;14,9705;14,8958;15,7809;14,9205;3,0318;0,000441128;-2,3038;-6,04256;+
P24893;12,262;11,8661;11,7289;11,9817;12,1143;11,8565;12,1809;12,5403;0,548397;0,155888;-0,213305;-1,1794;
P24894;18,0758;18,0119;18,4895;18,6991;18,6849;18,6182;18,677;18,4553;0,836241;0,0694431;-0,289805;-1,67078;
P24896;14,3181;14,5284;14,2473;15,2849;15,1558;15,1574;14,8833;14,8545;0,829744;0,0706667;-0,41806;-1,65993;
P25807;14,2688;14,5504;13,0895;14,263;14,2518;13,8332;14,0914;13,0609;0,224054;0,433373;0,233593;0,558113;
P27420;19,7787;19,57;19,8213;19,9003;19,9639;19,9247;19,9841;19,729;0,705265;0,0998723;-0,132841;-1,45045;
P27604;20,5633;20,147;20,6389;20,7532;21,2406;21,005;20,9017;20,7299;1,39818;0,0141695;-0,44373;-2,61266;+
P27639;18,3394;17,8417;18,2738;18,5136;18,8563;18,4691;18,5799;18,5477;1,17726;0,0262411;-0,371088;-2,23847;+
P27798;19,0397;19,0874;19,0466;19,3397;19,4573;19,2194;19,2008;19,2268;0,781511;0,0807681;-0,147728;-1,57914;
P28548;17,6689;17,9015;17,4403;17,5027;16,2649;15,8827;15,8356;16,2353;4,30305;8,97E-05;1,57373;10,2692;+
P29355;15,2637;16,034;14,7947;15,141;15,6002;13,8687;13,5679;14,0649;1,01849;0,0409765;1,03291;1,9739;+
P29691;20,6299;20,2786;20,7434;20,7391;21,4787;21,2443;21,3095;21,0892;2,61804;0,000771429;-0,682661;-5,01765;+
P30625;17,8431;17,5035;17,7386;18,0051;17,8544;17,7756;17,906;17,5607;0,00409402;0,983091;-0,00159025;-0,0122576;
P30627;17,6538;18,0733;17,5174;17,597;17,8128;17,8214;17,8545;17,8482;0,445488;0,215548;-0,123843;-0,994188;
P30628;16,2563;16,7242;15,8922;15,9312;15,3193;15,2303;15,1283;15,0489;2,63669;0,000779528;1,01929;5,06099;+
P30629;16,4418;16,493;16,8521;16,849;17,416;17,1968;17,1201;17,2696;2,44718;0,00120118;-0,591606;-4,63173;+
P30632;15,6731;15,7836;16,1098;16,3189;15,7392;15,6775;15,4687;15,1216;1,21852;0,0237385;0,469637;2,30766;+
P30639;14,0781;15,2242;14,889;15,0999;13,566;13,0686;13,8837;14,0739;1,87543;0,00462847;1,17474;3,46889;+
P30642;16,9505;16,4668;16,8847;16,7524;16,6997;16,5571;16,4916;16,5058;0,857767;0,0651679;0,200065;1,7067;
P31161;19,7613;19,8486;19,5714;19,6725;19,2458;18,7736;18,7509;19,0153;2,96618;0,000485804;0,767035;5,87073;+
