Leading.proteins.Positions.within.proteins;log2 daf2_d15_01;log2 daf2_d15_02;log2 daf2_d15_03;log2 daf2_d15_04;log2 daf2_d1_01;log2 daf2_d1_02;log2 daf2_d1_03;log2 daf2_d1_04; -Log Student's T-test p-value daf2_d15_daf2_d1;Student's T-test q-value daf2_d15_daf2_d1; Student's T-test Difference daf2_d15_daf2_d1;Student's T-test Test statistic daf2_d15_daf2_d1;Sign p-val: 0.05 
D4YWC3(69);20,3074;18,3537;18,1087;19,952;17,9078;18,8007;17,1994;17,885;0,980455;0,0734199;1,23222;1,91072;
D5MCN2(642);21,1467;19,5556;19,0781;18,9934;18,4817;18,8316;15,6772;19,5832;0,774225;0,113905;1,55002;1,5669;
D5MCQ2(258);18,8687;19,5902;20,3204;20,0103;18,3212;17,9172;16,3847;18,5122;1,79752;0,0143613;1,91358;3,32325;+
O17698(246);18,7278;20,6151;17,9973;19,6184;21,9131;23,5392;22,5392;23,2833;2,73721;0,00307256;-3,57902;-5,29909;+
D5SGZ9(55);19,629;20,1536;18,6924;18,8233;19,1785;17,4938;18,295;18,9011;0,845585;0,0973707;0,857466;1,68638;
D5SGZ9(7);21,2519;20,2825;19,9894;20,569;16,3839;17,2058;19,7448;17,9061;1,91571;0,0121187;2,71303;3,54521;+
D5SGZ9(3);18,5031;21,0808;19,748;20,0726;17,9832;17,359;18,4486;20,0378;0,904771;0,0855465;1,39393;1,78497;
D6R8W5(331);18,7895;19,6993;19,6063;21,8178;16,2043;19,325;18,8588;18,2469;0,990662;0,0715434;1,81952;1,92767;
D6VPA0(272);18,5305;18,1271;20,5708;18,6003;22,7379;22,7649;23,5545;21,8104;2,91974;0,0024;-3,75976;-5,75132;+
D7SFI3(84);19,3525;18,9399;18,8102;17,7072;18,0334;18,1742;16,4381;18,748;0,679847;0,143441;0,854017;1,40719;
D7SFI3(114);25,0042;24,7764;26,0137;25,5909;17,7077;19,1202;18,0992;17,8227;5,54114;0;7,15886;16,7646;+
D7SFI3(13);20,0314;19,9788;20,57;20,0117;21,5865;20,8103;17,4299;19,4012;0,139938;0,626745;0,340994;0,369368;
D7SFP5(20);19,2452;20,4627;18,8628;21,1228;18,7318;19,6653;18,0283;16,7016;1,04118;0,0656004;1,64163;2,0116;
D7SFP5(70);18,698;19,2478;21,2026;20,6352;18,3499;18,5536;18,3749;16,3886;1,3983;0,0305851;2,02916;2,61285;+
D7UU24(368);19,3703;21,7601;19,0059;20,1663;18,8284;20,5203;20,2781;17,8555;0,344932;0,34411;0,705069;0,804261;
D7UU24(370);21,2234;17,7946;19,5148;20,2606;17,3079;19,172;20,3262;16,5919;0,562442;0,192578;1,34884;1,20414;
Q9U3I3(603);21,0144;17,4525;20,1776;20,5172;17,7135;17,859;19,0451;19,3164;0,710065;0,133546;1,30693;1,4586;
D9PTP5(209);19,6057;19,7345;20,7807;19,4985;18,8612;17,8201;18,1309;16,5825;1,98249;0,010311;2,05618;3,67344;+
D9PTP5(210);21,5702;18,5996;19,8316;18,8321;20,2684;17,699;20,4096;18,5692;0,196855;0,525328;0,47184;0,499002;
D9PTP5(190);19,1157;20,9234;19,1571;20,6332;19,5603;18,3735;16,5895;19,2143;0,951513;0,0776132;1,52296;1,86265;
E0AHE1(13);19,9896;19,5121;19,4418;18,0267;19,6904;19,4901;17,4837;16,7939;0,475197;0,24243;0,878041;1,04846;
Q20396(252);23,9415;23,2762;24,6398;24,7561;19,1852;18,9676;17,9874;17,431;4,41105;0,000391608;5,7606;10,7248;+
E1B6S4(182);19,254;16,5689;19,9233;21,1081;18,79;17,7108;16,7027;19,9953;0,325156;0,36177;0,913884;0,765535;
E1B6U2(28);18,7058;20,7953;17,9807;18,6959;18,7191;17,4653;18,7946;18,8198;0,374169;0,318715;0,594735;0,860611;
E1B6W0(690);25,0146;25,102;26,5504;26,5668;22,3618;24,9835;22,7879;23,3868;1,82527;0,013855;2,42843;3,37483;+
E3W743(373);19,5499;21,6473;18,6618;20,9563;19,7766;18,6456;17,8215;16,8302;1,09755;0,0578095;1,93534;2,10538;
E3W743(720);19,9794;20,2368;19,4848;19,1537;17,452;17,753;20,014;18,877;0,962751;0,0759516;1,18964;1,88132;
E3W743(803);18,396;19,0015;20,027;19,0836;16,9017;18,4499;19,4578;18,3241;0,646993;0,156183;0,843643;1,35096;
E3W743(764);17,5359;21,2635;21,499;15,8072;16,1404;19,4136;15,8382;20,2118;0,25658;0,438997;1,12539;0,626785;
E3W743(841);19,8804;18,3062;20,1295;18,8133;20,216;18,1136;18,836;20,9645;0,119948;0,670076;-0,250213;-0,321594;
E3W743(761);19,3468;20,1755;20,9784;20,2805;16,8635;17,0633;18,9258;18,2023;2,20533;0,00632213;2,43157;4,11765;+
E3W743(1340);21,4912;20,587;20,5222;18,9356;17,6605;18,4434;17,3271;18,2196;2,24239;0,0059929;2,47136;4,19415;+
E3W743(1261);19,5206;21,0762;20,2064;20,29;19,1205;19,3037;17,3643;17,8703;1,76243;0,0153583;1,85861;3,25851;+
E3W743(1269);21,0054;18,6208;20,1056;21,2682;17,4035;19,2976;18,9258;16,5597;1,33833;0,0349091;2,20335;2,51029;+
E3W743(785);18,6865;19,8835;21,5346;18,9204;17,811;18,8737;18,0861;17,3906;1,26655;0,0403482;1,71594;2,38856;+
E3W743(874);21,1284;19,3044;17,7394;21,4766;18,2107;16,8014;17,9402;16,2531;1,42297;0,0289263;2,6108;2,65531;+
E3W743(745);18,3581;19,8799;19,9208;19,2471;16,7619;18,1636;18,8676;19,0882;0,895498;0,0875725;1,13118;1,76954;
E3W743(369);17,9663;21,1354;17,0379;21,597;17,3845;18,7381;19,742;16,8438;0,42619;0,277952;1,25707;0,958533;
E3W743(971);20,5544;20,0705;20,3062;19,4749;16,1093;16,8926;17,9966;17,0052;3,33177;0,00111538;3,1006;6,87789;+
E3W759(44);23,0788;23,7842;23,5999;23,6614;18,4991;16,1048;18,2855;16,7717;4,27492;0,000323699;6,1158;10,1535;+
Q21162(96);17,8676;19,9636;20,303;21,3869;18,359;19,9653;18,6789;18,5958;0,557428;0,19462;0,980572;1,19532;
Q21162(35);21,4918;20,1998;20,3549;19,7311;18,4185;21,5596;20,1891;20,575;0,12883;0,650259;0,258863;0,342982;
Q21162(77);23,6846;24,1238;22,4931;24,9414;22,0138;22,84;22,497;21,7357;1,45759;0,0271101;1,53909;2,71515;+
Q21162(69);21,7689;21,9148;22,5964;22,9578;18,4382;18,3235;16,863;19,6889;3,08764;0,00181818;3,98105;6,19173;+
F5GU98(1033);18,4269;19,0028;21,1149;20,5721;18,5784;19,4521;19,9061;19,4451;0,256012;0,439749;0,433742;0,625602;
F5GU98(595);26,9491;25,9999;26,1526;25,8082;18,5796;18,3756;18,0061;17,7713;6,67031;0;8,04432;25,9969;+
F5GU98(474);23,4423;23,7714;23,2042;23,9621;23,7159;22,7109;25,3643;24,1949;0,29074;0,397239;-0,401489;-0,696831;
F5GU98(989);18,7056;18,9468;17,2448;20,6488;20,0394;19,3792;18,7638;18,2218;0,0982526;0,717903;-0,214583;-0,268196;
F5GU98(932);19,7189;20,4488;17,1987;18,8627;15,9018;19,2946;19,1418;17,5319;0,464406;0,249607;1,08974;1,02883;
F5GUH0(79);20,1698;19,8744;19,3804;21,0512;23,0027;22,3128;23,279;22,3053;3,04461;0,00174573;-2,60602;-6,07654;+
F5GUH0(108);24,1658;24,5072;23,6697;24,2302;19,0854;18,5705;18,8809;18,8093;6,66987;0;5,30666;25,9926;+
F5GUH0(115);18,9796;18,4124;21,3902;20,7015;18,0343;15,6677;19,2851;19,5863;0,747972;0,121433;1,72758;1,52271;
F5GUH5(198);18,5171;21,1316;19,7788;20,392;19,3211;18,6283;17,7929;17,7645;1,25246;0,041677;1,57823;2,36479;+
F5GUH5(200);24,7026;23,7067;22,6129;23,8248;24,3025;24,7055;23,9551;25,6974;0,836558;0,0997732;-0,953386;-1,67131;
F5GUH5(169);19,7152;19,9118;17,7812;18,2245;18,6445;16,2897;16,7828;18,1681;0,952551;0,0773746;1,4369;1,86438;
F5GUH5(171);19,1642;21,0579;19,0703;19,428;19,6396;18,3529;19,7333;15,466;0,593283;0,178076;1,38213;1,25808;
F5GUH5(249);23,8943;24,171;23,9042;24,0252;23,8217;25,7395;23,8625;22,5737;0,000345791;0,999007;-0,000681877;-0,00103975;
F5GUH5(251);18,6259;18,3051;21,0723;19,0431;15,5349;16,9526;17,845;20,0357;0,721239;0,130337;1,66955;1,47753;
F5GUH5(311);18,7506;20,7393;20,2374;18,1614;17,0325;16,7836;16,8474;17,6723;2,01047;0,00955556;2,38819;3,72781;+
F5GUH5(313);19,2348;19,1243;20,9028;19,877;15,5414;21,0327;19,098;15,3359;0,675654;0,145104;2,03272;1,40004;
F5GUH5(209);22,2501;23,3514;23,4734;22,6677;17,5096;17,3465;18,3804;20,5667;2,8753;0,00248966;4,48485;5,63877;+
F5GUH5(20);18,6415;20,6048;18,9005;18,9321;17,5646;19,2346;18,5736;20,376;0,174139;0,563515;0,332533;0,4483;
F5GUH5(340);24,0202;24,2891;24,2304;23,7033;18,3403;18,8694;20,1627;19,1008;4,73439;0,00054902;4,94242;12,2022;+
F5GUH5(351);20,0296;19,3506;20,352;21,8211;17,6824;20,5169;17,7661;18,259;1,13438;0,0540011;1,83222;2,16678;
F5GUH5(178);18,3959;20,2779;18,0105;18,1806;19,17;17,9868;18,2918;15,6517;0,462988;0,25033;0,94117;1,02624;
F5GUH5(180);18,7428;18,1314;19,2682;18,9945;19,8628;17,9775;16,396;16,8514;0,589048;0,179771;1,01231;1,25071;
F5GUH5(49);19,1699;20,7769;20,5734;20,2358;19,4106;19,2899;16,0998;17,5106;1,29459;0,0382428;2,11128;2,436;+
F5GUH5(282);18,4114;20,0616;19,181;20,1005;16,6683;18,9406;18,183;20,6137;0,403442;0,294969;0,837234;0,916054;
F5GUH5(189);22,2675;22,9011;22,5964;21,7241;20,305;21,1964;21,5357;21,7382;1,57049;0,0216176;1,17843;2,91272;+
F5GUH5(11);23,7652;24,9167;22,2059;23,6948;17,5226;15,8789;20,0918;18,2136;2,83194;0,0025;5,71897;5,53048;+
F5GUH5(76);23,562;23,7002;23,188;23,8062;15,7799;16,4868;18,2904;17,0476;4,72702;0,000543689;6,66291;12,1665;+
F5GUH5(87);18,8245;19,505;18,8459;19,8368;17,0301;18,4535;17,5712;17,503;2,22296;0,00628169;1,61359;4,15395;+
F5GUH5(218);20,3694;21,6371;21,7802;22,5236;20,1232;18,3735;18,3453;18,0944;2,33866;0,00542145;2,8435;4,39663;+
F5GUH5(40);24,2782;24,7165;23,3254;24,3401;18,2656;17,6916;17,1434;17,4029;5,59632;0;6,53916;17,13;+
F5GUH5(58);22,798;21,9788;23,6185;23,0899;18,2549;18,0341;19,1974;17,2877;3,96878;0,000233333;4,67779;8,96731;+
F5GUH5(123);18,1704;20,8381;20,958;18,8777;20,296;18,3701;18,3453;16,04;0,615061;0,169077;1,44819;1,29589;
F5GUH5(136);23,8953;24,2996;22,0951;24,4569;22,6875;23,8562;21,5126;22,5674;0,688759;0,140341;1,03079;1,42238;
F5GUH5(160);19,8698;21,4613;21,1168;17,6018;14,2889;18,2698;18,5462;19,7857;0,764418;0,117163;2,28981;1,55041;
F5GUH5(273);21,4967;21,811;22,2157;21,1005;16,4216;15,6642;19,5402;19,3899;2,04523;0,00859574;3,90201;3,79589;+
F5GUH5(138);24,2959;25,1713;25,3129;24,5344;23,2604;24,6131;24,3541;23,9212;1,07022;0,0612303;0,791406;2,05988;
F5GUH5(375);22,9736;23,5378;24,2119;24,0029;17,6835;17,4721;16,1236;19,4247;3,75501;0,000835017;6,00558;8,21318;+
F5GUH5(29);19,2363;20,1327;20,697;19,025;15,4551;19,1262;19,1296;17,1608;1,10838;0,0565515;2,05483;2,12342;
F5GUH5(107);19,098;19,8064;18,0334;19,2261;17,2842;17,5225;19,7556;16,4015;0,804623;0,106787;1,30003;1,6179;
F5GUH5(364);24,1312;23,103;23,4016;23,6135;17,752;19,2292;18,0829;17,1005;4,50709;0,0004375;5,52117;11,1455;+
F5GUH5(355);20,792;18,3472;18,7913;19,8455;19,6123;18,5967;19,8591;18,1805;0,225864;0,480892;0,381818;0,561991;
F5GUH5(236);19,0207;20,4635;20,1565;20,626;15,8576;17,203;19,4688;19,7397;1,03568;0,0663124;1,9994;2,00246;
F5GUH5(94);20,5294;20,7854;19,3329;20,4776;20,4737;18,0376;18,2707;15,8817;1,11294;0,0559187;2,11539;2,13102;
G1K0V8(71);20,1759;19,1737;20,2721;17,2011;16,7701;17,9626;17,3326;17,2143;1,33265;0,0355614;1,88581;2,50062;+
G1K0V8(72);20,1846;20,3208;20,1338;19,0925;17,1804;20,89;17,6616;21,6691;0,197509;0,524126;0,582688;0,500441;
Q1ZXU6(614);24,8161;24,5871;26,1711;23,4272;17,6136;15,2942;17,4128;18,0052;4,04601;0,000261682;7,66891;9,25426;+
G3MU14(260);21,1712;18,737;20,7966;19,2371;18,1969;16,4139;18,9248;17,2211;1,53258;0,0229282;2,29632;2,84594;+
G3MU81(396);21,8997;21,3468;21,3703;22,3275;17,8894;15,9537;19,4495;18,4656;2,5727;0,0034512;3,7965;4,91327;+
G3MU88(76);17,4973;21,0118;20,6951;19,3674;16,6329;18,152;16,8299;19,4845;0,913913;0,0840837;1,86808;1,80017;
G3MU88(361);20,1175;19,8538;17,8352;19,1362;19,9605;20,4658;17,8436;17,9719;0,074332;0,78042;0,175244;0,207222;
G4RTI0(155);19,4735;18,2685;17,8493;19,278;18,6638;18,7681;18,9537;19,6357;0,263913;0,428779;-0,28794;-0,64199;
G4S034(2016);23,1509;23,2401;24,7867;22,6821;21,4652;20,9387;23,7074;22,1884;0,937779;0,0800335;1,39003;1,83984;
G4S034(1135);22,9801;20,4408;23,1888;22,5048;21,0199;21,5835;19,0785;19,9751;1,16648;0,0499883;1,86437;2,22042;+
G4S034(458);18,6139;21,5158;19,0496;20,0268;17,5738;17,4035;18,8443;15,4683;1,39922;0,0304729;2,47902;2,61443;+
G4S034(461);18,0082;19,1971;20,2341;17,9757;18,8481;19,082;18,798;17,1519;0,219619;0,491052;0,383738;0,548586;
G4S1A4(58);19,7159;20,658;17,9004;21,1332;18,0994;18,4564;17,4082;18,8044;1,12124;0,0552118;1,65976;2,14485;
G4S1A4(210);23,6456;24,2124;23,2961;24,6657;23,3231;24,6269;24,261;23,9056;0,0641908;0,807246;-0,0742235;-0,180637;
G4S1A4(130);19,1933;21,4804;20,1924;20,8364;17,4874;19,5767;17,8583;14,814;1,4616;0,0268779;2,99154;2,72211;+
G4S1A4(139);20,7199;19,2736;18,7174;18,6404;16,8937;17,4041;18,9265;17,7684;1,30706;0,0375273;1,58969;2,45715;+
G4S1A4(63);18,8225;21,3308;21,6247;21,304;15,7131;16,8635;18,3812;18,1206;2,09771;0,00796943;3,5009;3,89987;+
G4S1A4(3);19,4996;18,9805;19,9824;18,9381;16,816;15,4486;17,7639;20,4037;0,806529;0,106258;1,74212;1,62109;
G4S3P8(307);22,1035;22,2187;21,5291;24,195;19,3097;21,5035;15,769;17,3166;1,58737;0,0209221;4,03687;2,9426;+
Q20314(82);20,3783;19,6373;20,2651;19,9383;16,1656;16,8994;17,1832;16,2013;4,54152;0,000451613;3,44236;11,2999;+
G4SI07(405);17,8586;18,6413;20,8617;18,2609;15,8888;19,2226;19,2775;19,7673;0,122768;0,663408;0,3666;0,328413;
G4SI07(267);17,9877;19,2886;19,7746;21,27;18,9847;17,5616;20,4233;21,5825;0,0177512;0,942136;-0,0578408;-0,0523486;
G4SL51(394);24,5854;24,1378;22,9481;23,538;21,1928;17,5444;16,4654;17,76;2,66592;0,00327761;5,56167;5,12947;+
G4SLH0(5002);18,835;21,1447;19,2494;19,1681;20,2677;16,1402;19,0729;17,9754;0,565849;0,190772;1,23526;1,21012;
G4SLH0(5714);18,8202;20,8771;18,306;18,8345;16,466;19,1249;16,4383;17,5819;1,10781;0,0565756;1,80667;2,12247;
G4SLH0(4662);20,8205;19,2384;21,6695;19,1572;19,8154;17,9645;17,2495;19,2405;1,00183;0,0703582;1,65391;1,94622;
G4SLH0(12613);20,0607;19,667;20,6027;21,8765;16,6697;18,2991;17,8406;15,7189;2,39794;0,00493814;3,41967;4,52412;+
G4SLH0(4770);19,748;21,9697;18,4539;19,1298;22,5585;24,4746;23,7811;23,9075;2,37358;0,00501901;-3,85508;-4,47147;+
G4SLH0(5877);18,8913;19,0688;18,7717;20,657;15,4383;19,156;18,6431;18,3742;0,75005;0,121102;1,44432;1,52621;
G4SPY1(23);20,9449;20,9809;18,4936;18,9223;16,4379;18,5909;18,433;19,9725;0,738426;0,124997;1,47684;1,5066;
G4SRU7(40);18,0742;19,5634;19,3724;18,9875;18,1771;15,1874;20,6268;18,7577;0,287719;0,400542;0,812123;0,690715;
G5EBF0(9);18,7841;19,1182;19,8218;19,7676;17,8527;17,8221;19,3003;17,7662;1,41347;0,0295359;1,18758;2,63895;+
G5EBF3(141);19,451;18,165;20,075;19,8112;17,1453;19,197;16,8142;18,8475;0,959904;0,0762633;1,37453;1,87659;
G5EBF3(43);20,5387;20,3424;19,7117;20,7442;20,2121;19,2535;18,2279;20,0695;0,889582;0,0884744;0,893526;1,7597;
G5EBF3(46);17,8566;20,4192;21,5721;19,8028;15,6648;15,9164;19,7479;19,0195;0,902461;0,085928;2,32555;1,78113;
G5EBF3(58);18,6577;21,0447;20,7049;20,8637;18,6262;18,0753;19,0477;18,8731;1,49848;0,0249858;1,66218;2,78626;+
G5EBF3(74);17,7976;20,3524;19,6828;19,7362;22,3081;23,8216;22,8723;21,7057;2,4367;0,00457895;-3,28465;-4,6087;+
G5EBF3(88);20,2736;19,1339;20,1962;18,0729;17,7524;16,3921;19,042;15,5447;1,2803;0,0389677;2,23635;2,41181;+
G5EBF3(27);21,2557;20,9493;20,5396;20,5329;18,3022;19,0755;21,6803;18,5051;0,905332;0,0854817;1,42858;1,7859;
G5EBF3(21);21,1527;20,6197;19,931;18,5115;24,9374;23,5094;26,017;24,4446;3,02949;0,00185255;-4,67336;-6,03645;+
G5EBF3(130);18,9777;20,3901;21,4175;18,351;19,4646;19,2719;18,1518;19,1703;0,461698;0,251148;0,769438;1,02389;
G5EBF3(134);18,1565;18,7995;20,8763;19,5106;15,9744;21,332;20,6296;20,1543;0,048803;0,848941;-0,186869;-0,13938;
G5EBF3(79);18,0334;19,8328;19,6398;18,6498;20,0216;14,8364;18,3753;16,7343;0,618206;0,16808;1,54704;1,30134;
G5EBF4(346);19,481;20,4174;19,2009;17,8577;17,4327;19,0951;20,4384;17,2668;0,313157;0,373615;0,68101;0,741779;
G5EGE0(1033);20,6495;20,2652;18,6958;17,9784;20,4944;17,0506;17,7802;17,6284;0,53926;0,204816;1,15883;1,16325;
G5EBI0(163);20,0479;21,849;20,7774;19,8707;17,5188;17,8604;17,856;19,2993;2,23324;0,00607303;2,50265;4,17518;+
G5EBJ9(424);17,3424;20,8771;19,0052;20,0622;17,8734;17,8922;19,6817;16,829;0,615692;0,169039;1,25263;1,29699;
G5EBJ9(223);19,884;20,8054;19,2007;19,2067;15,6855;15,9716;18,5973;19,0393;1,38084;0,0315212;2,45076;2,58291;+
G5EBJ9(271);19,7518;18,964;21,2728;19,5246;22,7591;25,8692;23,896;23,1787;2,51203;0,00406566;-4,04745;-4,77586;+
G5EBJ9(414);18,1485;17,5862;21,6552;19,7584;23,7624;21,4636;20,8506;23,4499;1,42509;0,0288523;-3,09456;-2,65896;+
G5EBJ9(45);20,769;20,9354;19,7788;21,0694;18,0107;17,5837;20,1351;17,1106;1,80166;0,0143391;2,42813;3,33093;+
G5EBK3(318);17,8008;21,4691;20,1281;20,5195;21,5878;21,53;22,5622;22,1538;1,28714;0,0386981;-1,97909;-2,42339;+
G5EBK3(324);18,4639;20,5011;20,5682;19,4553;20,2669;19,9491;20,1353;13,7419;0,308435;0,37826;1,22381;0,732374;
G5EBK3(402);20,3905;21,6816;18,7516;21,51;16,7458;17,1394;19,1128;18,6127;1,64062;0,0193036;2,68078;3,03751;+
G5EBK3(308);20,2638;20,0934;18,5658;21,2824;14,6889;22,0272;17,8465;19,9223;0,374242;0,318827;1,43011;0,860751;
G5EBK3(375);19,2264;20,165;20,3934;19,7081;14,9811;19,1032;16,4641;17,3221;1,74904;0,0159221;2,90561;3,23393;+
G5EBK3(164);19,7271;19,8184;18,7384;20,0333;17,6373;17,3113;18,7364;18,472;1,87858;0,0129807;1,54003;3,47483;+
G5EBK3(501);19,9924;21,0736;21,2863;19,3311;19,8591;19,2174;19,8095;19,6276;0,818007;0,103127;0,792487;1,6403;
G5EBN9(17);19,4849;21,6555;17,0665;19,2056;16,661;16,279;18,908;19,1376;0,642162;0,158122;1,60673;1,34265;
G5EBN9(582);19,5963;20,7273;19,493;19,8431;18,1411;21,0175;16,9159;19,1872;0,562775;0,192558;1,09947;1,20472;
G5EBN9(15);18,6974;20,6701;20,4848;20,7615;18,126;18,0708;17,6817;19,5204;1,53413;0,0229144;1,80372;2,84867;+
G5EBN9(593);19,878;21,9147;21,2871;20,3063;17,6533;18,8007;19,0086;17,9855;2,34204;0,0053633;2,48453;4,40385;+
G5EBP5(373);24,678;26,1868;25,622;25,0278;16,8954;18,6942;19,7103;16,5873;4,00532;0,000246696;7,40685;9,10208;+
G5EBP5(389);19,2324;19,5533;19,269;19,8215;18,6109;18,2772;16,3977;19,547;0,95498;0,0772399;1,26086;1,86841;
G5EBP5(374);24,0098;25,4578;25,3722;25,4858;24,3865;25,3441;25,2971;25,1589;0,0282787;0,909437;0,0348048;0,0824632;
G5EBP5(380);17,5215;20,0236;19,2789;19,3283;16,8921;18,0208;17,9894;17,0077;1,35504;0,0334176;1,56059;2,53879;+
G5EBP5(382);25,885;26,8533;25,6764;26,2368;18,5821;17,7694;18,4441;20,3123;4,75728;0,000571429;7,3859;12,3137;+
G5EBP5(2302);23,7685;23,5489;23,4684;22,7494;17,7842;21,1994;18,9874;19,0787;2,83742;0,00251678;4,12141;5,54408;+
G5EBP5(466);21,634;20,2558;19,5433;19,9702;17,5264;18,155;18,0966;18,0641;2,62411;0,00343192;2,39032;5,03172;+
G5EBP5(2148);22,8944;23,2176;24,3306;22,5872;18,1427;18,5455;18,9961;17,6111;4,30015;0,000335329;4,93361;10,2573;+
G5EBP5(2595);19,8807;19,0039;19,9041;20,7081;16,7982;18,4839;18,792;15,6812;1,62302;0,0198242;2,43539;3,00604;+
G5EBP5(450);27,717;27,8039;26,9774;27,1375;25,3542;26,249;26,5106;26,3604;2,09005;0,00791757;1,29044;3,8846;+
G5EBP5(451);19,5233;20,6699;19,6232;21,8688;25,3542;26,249;26,5106;25,521;3,95721;0,000229508;-5,48737;-8,925;+
G5EBP5(457);21,2678;21,956;18,5361;16,8505;17,86;16,8955;21,1623;16,6501;0,424559;0,279299;1,51063;0,955503;
G5EBR3(393);20,9033;21,7221;18,9531;20,6453;20,9946;16,7029;17,0542;18,3389;1,04281;0,0654606;2,28334;2,01431;
G5EBR3(400);18,4321;19,8716;19,788;20,8997;19,5212;19,7472;20,694;18,142;0,112536;0,684951;0,221737;0,303541;
G5EBT8(502);20,9359;22,4874;26,9457;21,8704;17,662;17,1006;18,4724;18,9892;1,93301;0,0115174;5,00381;3,57823;+
G5EBV4(134);17,9292;20,5191;21,4063;20,9086;20,5336;15,0662;17,2151;17,8721;0,939049;0,0798107;2,519;1,84195;
Q965J2(370);23,3911;23,6136;25,5564;23,2365;19,2535;16,0876;17,8611;18,5515;3,34643;0,00113447;6,01099;6,92093;+
G5EBY4(5);21,3592;19,7477;19,4776;20,0567;16,5813;21,1661;19,003;18,9542;0,562434;0,192503;1,23419;1,20413;
G5EBY6(95);20,3223;19,3737;20,279;19,785;19,2338;18,8828;15,8952;16,8585;1,43078;0,0286662;2,22242;2,66878;+
G5EBZ4(1639);18,685;19,609;20,318;20,1227;17,5472;21,3172;19,0285;19,4816;0,151402;0,605095;0,34003;0,3962;
G5EC03(588);20,0012;21,09;20,3844;21,3517;18,1298;17,4039;19,3761;20,1851;1,49379;0,0251973;1,93312;2,77809;+
G5EC05(772);20,1167;19,5871;21,7339;19,5729;18,6979;16,6303;17,5418;20,0771;1,17394;0,0489782;2,01587;2,2329;+
G5EC10(58);20,0231;19,4783;20,3828;19,0548;20,2069;18,2132;19,1264;17,5633;0,725475;0,129195;0,957304;1,4847;
G5EC10(60);19,9118;21,7101;21,1002;17,2663;15,8293;15,853;17,5635;18,9511;1,26123;0,0408489;2,94791;2,37959;+
G5EC43(577);17,7223;20,6392;19,7142;19,7932;19,7041;18,3878;19,4171;16,6971;0,44685;0,261619;0,915686;0,996692;
I2HAI6(177);24,2862;23,8395;25,6993;24,8093;19,5533;16,7592;17,3784;19,9864;3,37772;0,00116;6,23927;7,01356;+
I2HAI6(91);19,5106;19,6392;19,1236;21,1595;19,0204;17,4741;17,0981;16,8895;1,84013;0,0135278;2,23768;3,40258;+
I2HAI6(8);20,47;18,5993;17,1913;19,1901;16,4293;19,6065;16,222;17,7557;0,625717;0,165337;1,35932;1,31432;
G5EC78(67);22,5721;22,9856;23,4075;21,8172;18,0578;17,0825;18,4755;18,8541;3,97044;0,000235294;4,57813;8,97339;+
G5EC78(58);23,9631;23,3101;24,5657;23,5633;25,0489;23,2708;22,8692;24,0995;0,0173773;0,942273;0,0284386;0,0512665;
G5EC78(18);17,6996;20,6727;19,3372;18,7296;18,9254;17,9885;19,1952;16,4053;0,508912;0,221316;0,981176;1,10922;
G5EC86(246);21,0207;18,9272;20,5393;19,4293;19,634;16,837;18,7727;21,4039;0,326039;0,36109;0,817239;0,767277;
G5EC91(115);24,8411;25,8183;25,2109;28,0674;19,0693;17,9076;19,2274;15,9544;3,56886;0,000932153;7,94475;7,60152;+
G5EC91(102);20,5878;19,775;20,3171;20,4685;19,3386;17,927;19,4823;20,0188;1,20052;0,0460084;1,0954;2,27745;+
G5EC97(108);19,7391;21,3933;19,7332;18,4321;22,2819;22,8865;22,548;23,0094;2,40741;0,00475325;-2,85705;-4,54469;+
G5EC97(433);20,732;19,2186;20,0958;19,6688;23,5164;23,9589;23,905;23,3364;4,36868;0,000370861;-3,75036;-10,544;+
G5EC97(208);19,1233;19,5466;20,6569;18,2049;16,8253;18,5024;17,5008;18,6115;1,21126;0,0446885;1,52293;2,29547;+
G5EC98(320);17,3181;19,8467;20,3733;21,1062;18,1572;18,3069;20,1334;16,873;0,570674;0,188039;1,29345;1,21859;
G5ECC7(202);19,4346;20,5823;20,2293;20,9978;15,201;16,767;18,9088;17,0288;2,1579;0,00734016;3,3346;4,02089;+
G5ECF6(216);19,3204;18,5078;18,6276;18,6765;19,3541;20,7933;20,041;17,5252;0,391224;0,304501;-0,645297;-0,893026;
G5ECG0(227);21,2894;19,371;19,9127;18,6142;16,6044;17,7566;17,1389;16,8821;2,33482;0,00547945;2,70132;4,38844;+
G5EFK7(3081);20,0928;19,6292;17,8118;19,5218;16,2952;17,0032;18,8337;18,4926;1,066;0,0621597;1,60774;2,05286;
G5ECL1(162);19,7978;21,2767;20,4635;20,4215;20,0193;18,1126;18,7033;17,1439;1,59863;0,0206672;1,9951;2,96259;+
G5ECM2(655);20,2717;18,7113;18,2769;18,7433;18,9154;17,983;16,9348;18,4547;0,749652;0,121192;0,928815;1,52554;
G5ECR7(56);20,4928;18,649;19,1573;19,2688;18,0804;19,0187;18,0992;15,6479;1,06245;0,062865;1,68046;2,04695;
G5ECT6(49);19,7362;20,414;18,6146;19,1922;17,8406;19,056;18,4127;16,1565;1,16673;0,0499297;1,62282;2,22083;+
G5ECT6(3);20,8108;21,3278;22,5988;21,663;18,3919;17,0079;18,4142;17,8169;3,49693;0,00104972;3,69238;7,37564;+
