ProteinAccessions;log2 N2_d15_01;log2 N2_d15_02;log2 N2_d15_03;log2 N2_d15_04;log2 N2_d1_01;log2 N2_d1_02;log2 N2_d1_03;log2 N2_d1_04; -Log Student's T-test p-value N2_d15_N2_d1;Student's T-test q-value N2_d15_N2_d1; Student's T-test Difference N2_d15_N2_d1;Student's T-test Test statistic N2_d15_N2_d1;Sign p-val: 0.05 
G5EFA2;16,0999;15,1374;15,0447;15,7941;14,1503;13,5367;13,2547;14,2682;2,55277;0,00156604;1,71658;4,86786;+
G5EFB5;17,8729;17,4542;17,5943;18,3174;17,3576;17,237;17,2806;17,2055;1,50283;0,0145164;0,539525;2,79386;+
G5EFC1;16,9022;17,0429;17,0751;16,4432;16,1777;16,7293;16,4252;16,1907;1,3257;0,022187;0,48511;2,4888;+
G5EFC4;14,7063;14,6713;14,8263;21,4539;14,9466;14,5273;14,574;14,7471;0,459302;0,210513;1,71567;1,01951;
G5EFC8;14,4887;14,4837;14,176;14,208;15,4433;15,4392;15,1486;15,4271;4,02905;0;-1,02543;-9,19057;+
G5EFD4;15,0928;14,5881;14,6572;14,6743;14,6427;13,9255;13,6565;14,5913;1,05229;0,0445629;0,549083;2,03006;+
G5EFD7;14,4632;15,3548;14,9926;15,5265;15,0216;14,7142;14,8963;15,0454;0,276444;0,3682;0,164907;0,667755;
G5EFE3;17,8849;17,7238;17,3447;17,6869;17,0482;17,1681;16,8455;17,1835;2,31444;0,00270213;0,598755;4,34517;+
G5EFF8;16,1847;16,2029;16,2652;16,7618;15,9354;16,1703;15,9948;16,2468;0,864015;0,0711321;0,266778;1,71712;
G5EFF9;14,0973;14,6109;13,8427;15,0248;13,9845;14,181;13,8719;14,2012;0,566999;0,155895;0,33428;1,21214;
G5EFG0;15,8543;14,4656;15,037;15,4012;14,4931;13,988;13,9144;14,0428;1,81826;0,00780009;1,07998;3,36176;+
G5EFG4;16,7204;16,6412;16,7301;16,7976;17,0467;16,9726;17,092;17,0097;3,54195;0,000162822;-0,307923;-7,51634;+
G5EFH1;12,5261;12,1743;12,3124;12,676;9,90831;9,87183;9,89655;9,93231;6,29621;0;2,51996;22,4911;+
G5EFH4;15,6619;15,5618;15,6031;14,94;14,0469;14,1002;13,9976;14,2127;3,61233;0,000169972;1,35233;7,74079;+
G5EFH7;12,9034;13,756;13,2271;14,0026;13,6073;12,9497;13,1943;13,9063;0,062645;0,778183;0,0578628;0,176544;
G5EFH8;16,4028;16,0636;15,942;16,217;16,5566;16,9148;16,6295;16,6701;2,26824;0,00295652;-0,536395;-4,24797;+
G5EFI4;20,0122;20,1918;20,0918;20,3823;17,8502;17,9312;18,1467;18,0501;6,13005;0;2,17497;21,0868;+
G5EFJ0;17,2048;16,8098;17,5833;17,6359;15,7492;15,1371;16,8215;15,6727;1,967;0,00551006;1,46329;3,64352;+
G5EFJ3;16,9932;16,998;16,6445;17,5791;14,9424;14,8289;14,5189;15,1203;4,11465;0;2,20106;9,51612;+
G5EFJ8;13,9922;13,1255;14,0925;15,4686;14,6399;14,6877;14,8249;14,8068;0,544228;0,165852;-0,570118;-1,17204;
G5EFK4;17,1189;17,4636;17,5465;17,9217;16,9105;17,4575;17,4286;17,3177;0,519013;0,17826;0,234085;1,12727;
G5EFL1;15,4473;15,0314;14,8405;15,485;14,2262;13,8965;14,1261;14,1682;3,13103;0,000661448;1,09683;6,30961;+
G5EFL5;16,3287;15,5339;14,8677;15,8453;11,7664;11,7789;13,2062;13,8888;2,55308;0,00156709;2,9838;4,86856;+
G5EFM0;13,2543;13,6872;13,8694;12,8507;12,9909;13,2306;12,8711;13,2845;0,613498;0,137734;0,321147;1,29319;
G5EFM7;13,9245;13,1989;12,9995;13,0389;13,3928;12,6533;13,0314;13,4182;0,240349;0,413373;0,166548;0,592775;
G5EFN2;14,4755;13,4451;14,7216;13,8173;14,2794;12,7874;13,1065;14,0749;0,550395;0,1631;0,552784;1,18293;
G5EFP2;17,1096;17,0664;17,1359;17,3724;17,4107;17,578;17,5315;17,3262;1,75812;0,00855605;-0,290525;-3,25059;+
G5EFP3;13,5021;12,651;12,5731;13,3739;12,7366;11,9703;12,1475;13,1617;0,693524;0,111232;0,521042;1,43049;
G5EFP4;12,8419;13,7812;13,4114;15,7329;13,79;14,3522;14,1423;13,9591;0,0663112;0,765765;-0,11901;-0,186234;
G5EFP5;14,2494;13,6908;14,3864;14,2681;13,2286;13,5888;13,5941;13,072;2,05767;0,004525;0,777833;3,82042;+
G5EFP8;12,4228;12,1139;11,9201;12,6953;13,9169;14,5118;14,4344;13,3537;2,84164;0,00118815;-1,76618;-5,55458;+
G5EFQ9;16,2266;15,594;15,7995;17,265;15,1571;14,3251;14,5736;14,7018;2,01078;0,00515357;1,53187;3,72842;+
G5EFR0;12,4962;12,0217;12,3396;12,7436;13,7449;13,6271;13,8172;13,7741;3,85672;0,000116239;-1,34057;-8,56481;+
G5EFS2;14,5495;14,9515;15,9235;15,75;15,23;15,3932;14,8964;15,4016;0,0649171;0,770127;0,0633073;0,182556;
G5EFS4;15,9078;16,0746;13,9365;15,7617;14,7019;14,4655;14,5225;14,564;0,859306;0,0720692;0,85669;1,70927;
G5EFS5;13,0811;14,0104;12,8122;10,9283;16,1831;16,1334;16,0767;16,3971;2,76547;0,0011926;-3,48958;-5,36738;+
G5EFS9;13,9451;12,5177;13,2269;13,7408;13,2837;12,7899;12,6951;12,7252;0,673234;0,117148;0,48415;1,3959;
G5EFT5;13,9173;13,8936;13,738;13,6056;11,6606;9,87892;10,6302;13,6194;1,54948;0,0132194;2,34132;2,87566;+
G5EFU2;14,1757;15,2141;14,8302;14,1064;14,3705;14,5932;14,9962;14,6224;0,077688;0,733684;-0,0639997;-0,21592;
G5EFV2;12,4298;12,1678;12,2677;12,6853;11,013;9,54753;10,0091;11,6036;2,06527;0,00445283;1,84435;3,83544;+
G5EFV4;17,3404;17,4356;17,1008;17,3967;17,0053;17,6694;17,9132;17,8218;0,61701;0,136775;-0,284028;-1,29927;
G5EFX2;14,6629;16,1983;15,3949;16,1142;12,9559;13,1624;12,558;14,805;1,96449;0,0055451;2,22219;3,63868;+
G5EFX8;16,1515;13,9514;14,5639;15,1559;16,2234;15,7484;15,4166;15,8362;0,860829;0,0718484;-0,850518;-1,71181;
G5EFY6;15,1702;14,6599;14,7346;15,67;13,7904;14,0081;13,5905;13,6718;2,68605;0,00129127;1,2935;5,17698;+
G5EFZ1;15,9176;16,9542;16,9989;17,3918;16,5291;17,29;17,8857;17,6682;0,569521;0,154755;-0,527582;-1,21657;
G5EFZ5;16,9404;15,9709;16,3046;17,4629;14,8497;14,4911;14,6208;13,8479;2,86233;0,00112653;2,21734;5,60621;+
G5EG03;15,5117;14,9439;15,4032;15,8654;13,8396;13,9633;13,9205;13,8038;3,69359;0,00017991;1,54925;8,00689;+
G5EG11;12,3912;11,9966;12,1916;12,2011;13,8879;13,3028;13,2171;13,5197;3,56024;0,000164159;-1,28677;-7,57414;+
G5EG13;16,3251;17,8;17,7372;18,0873;16,1145;17,0786;17,514;17,2891;0,43523;0,225666;0,488362;0,975277;
G5EG18;17,9483;17,9399;17,3861;18,1768;14,6617;14,6133;14,5866;14,4938;5,87022;0;3,27394;19,0608;+
G5EG23;13,9373;12,7708;13,9407;14,0918;14,4682;12,9905;12,949;14,2442;0,0147941;0,943106;0,0221686;0,0437688;
G5EG26;16,4039;15,5993;15,7912;16,9204;15,5609;15,5875;15,5471;15,1008;1,19091;0,0314714;0,72961;2,26133;+
G5EG39;12,2159;12,0552;12,3402;12,4787;12,1505;11,2906;11,5559;11,6843;1,61596;0,0114582;0,602205;2,99344;+
G5EG41;12,5371;11,9407;11,9331;12,7805;10,251;10,5005;9,5052;10,9868;2,73121;0,0012166;1,98698;5,28466;+
G5EG43;11,7788;12,1626;12,3144;12,4436;13,2667;13,7851;12,1668;12,9079;1,22651;0,0285223;-0,856769;-2,32111;+
G5EG50;16,2109;15,6142;14,8554;16,4723;14,995;14,9218;14,7647;14,9299;1,29887;0,0240159;0,885383;2,44324;+
G5EG58;13,8918;12,7685;12,8763;13,0918;13,461;13,2141;13,0806;12,5997;0,0787932;0,730453;0,068239;0,218773;
G5EG62;14,1295;14,1104;13,7621;13,2408;14,8458;14,8247;14,6372;14,9831;2,43525;0,00217265;-1,01198;-4,6055;+
G5EG65;14,1884;14,5409;14,0634;14,9634;14,8438;13,3224;13,2895;12,2598;0,898457;0,0651785;1,01013;1,77447;
G5EGA5;14,9075;14,8299;14,4585;14,5456;16,3782;16,8846;16,7373;16,9694;4,71731;0;-2,05699;-12,1197;+
G5EGA6;15,1959;14,954;14,9427;15,1907;14,5795;14,4615;14,4934;14,8804;2,1126;0,0039293;0,467165;3,92962;+
G5EGA7;15,4846;14,2752;14,1959;15,4718;14,8785;14,5108;14,5935;14,6921;0,202639;0,468157;0,188165;0,511711;
G5EGB1;20,1466;19,6003;19,7951;19,7685;18,4671;18,2877;18,3285;18,565;4,42449;0;1,41559;10,7828;+
G5EGB3;15,3252;15,0404;15,4982;15,4304;15,4968;14,4014;14,0527;14,4536;1,15799;0,0340162;0,722442;2,20622;+
G5EGC1;13,6472;13,5636;13,4682;14,1712;11,3459;11,8388;12,5481;12,6698;2,44319;0,00218643;1,61191;4,62294;+
G5EGD5;15,2403;12,1262;15,0701;14,6816;15,4328;15,3946;15,3195;15,561;0,778447;0,0889948;-1,14743;-1,574;
G5EGE9;12,4474;12,1676;11,2924;12,593;11,3103;9,57697;10,1775;11,4367;1,50584;0,0144708;1,49976;2,79911;+
G5EGG0;14,2963;14,0346;13,7281;13,8158;14,0041;13,6537;13,7066;13,9834;0,365221;0,27927;0,131775;0,843473;
G5EGG8;18,5265;17,5447;17,8913;19,0232;19,9426;17,5989;16,0729;16,2451;0,353393;0,290038;0,781545;0,820675;
G5EGH2;14,1388;13,3293;14,0368;14,372;14,2773;13,9929;13,9237;14,014;0,131051;0,599707;-0,0827398;-0,348288;
G5EGH7;15,5237;15,0465;14,4958;16,0582;15,2671;14,1909;14,5915;15,1935;0,514147;0,18052;0,470335;1,11858;
G5EGI7;14,4818;14,853;14,612;11,5088;14,2761;14,4458;14,5438;14,619;0,325664;0,31508;-0,607295;-0,766536;
G5EGJ5;12,5623;12,152;12,3373;12,1098;10,5165;9,68893;11,9638;10,445;1,82054;0,00777604;1,63678;3,36601;+
G5EGK1;16,1258;15,9185;16,4496;16,334;16,3038;15,8119;15,8831;16,11;0,508882;0,183365;0,17979;1,10916;
G5EGK7;13,9712;14,5162;13,9068;14,2647;14,577;14,8593;14,6433;14,4338;1,50006;0,0146221;-0,463613;-2,78903;+
G5EGK8;17,2377;17,4875;17,6638;17,5428;16,3932;16,7436;16,8223;16,7627;3,04134;0,000763134;0,802488;6,06784;+
G5EGL2;16,0193;15,9535;16,271;16,264;16,3872;16,2;16,2252;16,0136;0,296389;0,345345;-0,0795701;-0,708231;
G5EGN2;14,3912;13,7186;13,8204;14,913;14,688;15,1434;15,3121;14,9067;1,38905;0,0188715;-0,80174;-2,59699;+
G5EGP4;16,4634;16,6284;16,7897;16,6903;16,6798;16,8861;16,926;16,8225;1,11195;0,0385405;-0,18567;-2,12937;+
G5EGP8;17,1006;17,224;17,0116;17,1781;17,142;17,4149;17,0695;17,4907;0,64007;0,127992;-0,15067;-1,33905;
G5EGR8;13,5094;14,4099;15,0056;13,7929;14,6186;13,3647;13,8301;14,1979;0,158906;0,542521;0,176608;0,413552;
G5EGS5;14,3979;14,1789;14,2613;14,3535;13,9537;14,4671;14,4659;14,3385;0,0218524;0,91605;-0,00839257;-0,0641587;
G5EGS8;14,3609;13,7894;14,3021;14,3317;13,79;13,677;13,7219;14,1433;1,09695;0,0402001;0,362959;2,10438;+
G5EGT6;12,8593;13,9385;13,2062;13,1595;12,4311;12,871;12,8056;12,8718;1,13244;0,0363562;0,54601;2,16355;+
G5EGT7;16,4541;15,7479;16,0528;16,3534;15,7525;15,5012;15,5697;15,7413;1,60997;0,0116235;0,510885;2,98277;+
G5EGU1;16,3171;16,2957;16,3535;16,745;15,9034;15,8224;15,9231;15,5265;2,39283;0,00233888;0,634017;4,51305;+
G8JXY9;16,0061;15,7206;15,8101;16,2349;14,346;14,6203;14,5241;14,5202;4,53823;0;1,44027;11,285;+
G8JXZ7;15,4831;14,7578;15,1526;13,4762;14,4483;14,7264;14,2118;14,2996;0,268895;0,376719;0,29595;0,652266;
G8JY24;14,8729;12,8317;13,4596;14,5305;13,4903;10,9576;11,0153;12,7673;1,24707;0,0272827;1,86604;2,35571;+
G8JY31;16,2574;16,1628;17,4194;16,9001;15,8753;15,7154;16,4992;16,0391;0,987115;0,0522212;0,652685;1,92178;
G8JY83;22,4611;22,3817;22,2881;22,3593;21,2241;21,1824;21,2851;20,8963;4,92148;0;1,22559;13,1413;+
G8JY85;12,5783;12,0301;12,1155;12,7333;12,6841;13,2007;12,6037;13,2551;1,25221;0,0269905;-0,5716;-2,36438;+
G8JY94;17,9586;17,9383;18,0447;18,3278;18,8487;18,9397;18,9324;19,0402;3,95229;0,000123636;-0,872893;-8,90704;+
G8JYB8;12,1487;16,6211;15,8291;13,9717;12,3625;12,7954;12,6765;10,9864;1,18462;0,0320604;2,43745;2,2508;+
G8JYE4;17,0297;16,8361;16,936;16,8923;15,5021;15,3383;15,2546;15,6623;5,25088;0;1,4842;14,9625;+
G8JYG1;17,7806;16,5944;17,3785;17,8657;16,4607;16,5154;16,5913;16,1213;1,72366;0,00923627;0,982653;3,18754;+
G8XYY4;12,4663;11,9875;12,337;12,6218;9,96615;9,92889;9,87726;9,5858;5,36855;0;2,51363;15,6695;+
G8XYY6;15,3678;15,5286;15,4107;15,4768;14,4724;14,6844;14,6033;14,3147;4,35905;0;0,927243;10,5033;+
H1UBJ9;14,8063;14,1768;12,9653;15,1431;13,7477;12,323;12,4999;13,8273;0,962139;0,0557418;1,17338;1,8803;
H1UBK8;12,2996;12,0081;12,0299;12,7008;11,259;12,8273;13,2004;12,8702;0,245223;0,406618;-0,279669;-0,603039;
H1ZUX7;14,3387;14,3884;13,7258;14,7242;14,6537;13,8897;14,2457;14,6757;0,0938412;0,68963;-0,0719225;-0,257125;
H2FLG7;14,8134;15,2142;15,5181;14,1711;15,6839;15,4155;15,6142;15,1895;0,88657;0,0671386;-0,546553;-1,75468;
H2FLJ1;15,968;17,083;16,737;17,9964;15,6695;15,7803;15,8121;15,5192;1,58488;0,0123056;1,25085;2,93819;+
H2FLK8;19,8455;19,7467;19,8377;20,1744;18,5173;18,6224;18,6658;18,728;4,73687;0;1,26771;12,2142;+
H2FLK9;18,0627;17,5827;17,2694;18,2338;16,4204;15,979;16,0086;16,64;2,85052;0,00115484;1,52517;5,57669;+
H2FLL6;12,395;12,1009;12,112;12,7723;11,893;10,879;10,6549;12,1533;1,25269;0,0269912;0,94999;2,36518;+
H2KMK6;15,6141;16,3071;16,1632;15,8614;14,8355;14,7659;14,8106;14,7583;3,58377;0,000166205;1,19387;7,64905;+
H2KML6;11,9428;12,5224;12,8231;12,7428;10,9717;11,4908;11,7121;11,3437;2,37258;0,00233272;1,12818;4,46931;+
H2KY58;15,1479;15,0863;15,1779;16,2285;15,5603;14,4542;14,5202;15,0013;0,677879;0,11588;0,52613;1,40384;
H2KY60;13,5726;13,3723;13,3448;12,6153;13,0626;12,6813;13,0173;12,7115;0,758747;0,0938318;0,358085;1,54087;
H2KY68;12,2511;14,6285;13,5382;11,6126;12,4897;13,0841;13,5186;13,1338;0,0237046;0,909281;-0,0489867;-0,0694596;
H2KY72;15,8859;15,6334;15,8103;15,9547;15,5124;15,0683;15,2753;15,7807;1,30062;0,0239091;0,41187;2,44622;+
H2KY88;12,9977;12,653;12,6021;13,6467;13,8934;12,8865;13,9338;12,8756;0,505282;0,185385;-0,422467;-1,10272;
H2KY99;15,641;15,2239;14,2731;14,8358;13,3848;14,036;13,9344;13,6339;2,05611;0,00459105;1,24616;3,81733;+
H2KYA5;17,5264;17,9713;19,1338;18,1497;15,9023;15,7308;16,4469;16,2702;2,8569;0,00116139;2,10777;5,59262;+
H2KYB6;12,5173;11,7922;12,2528;12,7167;10,6547;11,715;11,9498;11,9909;1,03161;0,0464594;0,74213;1,99568;+
H2KYB8;13,1812;13,6684;13,2901;13,4378;12,9796;13,2497;13,5819;13,5715;0,0999388;0,673571;0,0486841;0,272408;
H2KYC6;16,2947;15,9357;16,3385;16,2777;15,8461;15,9106;15,8261;15,7112;2,05518;0,00458628;0,388147;3,81549;+
H2KYC9;16,386;15,3039;16,3233;16,6755;15,2614;14,8506;15,1241;15,3155;1,76508;0,00856283;1,03426;3,26339;+
H2KYE0;16,4076;15,9436;15,8363;16,2201;16,0939;15,6598;15,7502;15,9898;0,667592;0,118934;0,22849;1,38626;
H2KYE1;14,6684;14,9454;13,5676;14,32;14,3154;15,0089;13,089;14,0758;0,201708;0,469604;0,253112;0,50967;
H2KYG4;12,852;13,0935;12,3276;13,441;14,8812;14,1978;14,1612;14,3991;2,68234;0,00128938;-1,48132;-5,1682;+
H2KYG6;14,949;14,8121;15,025;15,0771;14,5929;14,4834;14,4096;14,261;2,96027;0,000856895;0,52909;5,85543;+
H2KYH5;17,1314;16,7498;16,9759;16,8614;15,7298;15,4367;15,4913;15,7593;4,57702;0;1,32535;11,4612;+
H2KYI5;17,8104;18,3382;18,1031;18,0706;17,7601;18,0775;17,6573;18,1401;0,489126;0,193869;0,171805;1,07366;
H2KYJ2;17,5414;16,9859;17,6173;17,3904;15,7464;15,8935;15,8343;16,0831;4,10297;0;1,49444;9,4711;+
H2KYJ5;17,3811;17,5725;17,7343;17,7383;17,4815;17,9614;17,9681;18,0259;0,828995;0,0786839;-0,252653;-1,65867;
H2KYK4;12,4519;11,9001;12,2929;12,7494;12,3863;12,9042;13,092;12,5055;0,758521;0,0938656;-0,373442;-1,54049;
H2KYM0;12,4291;12,1493;12,1726;12,703;14,1606;14,4418;14,4879;14,2298;4,87816;0;-1,96649;-12,918;+
H2KYM2;13,6036;14,3972;14,3471;15,4667;13,347;14,0041;14,5851;14,0166;0,455985;0,212628;0,46551;1,01345;
H2KYN0;13,0937;13,277;13,1379;12,3165;15,467;14,8938;14,9341;14,8398;3,67705;0,000177253;-2,07741;-7,9521;+
H2KYN3;15,6806;13,4372;14,0392;13,302;14,1319;15,8701;14,3477;13,8097;0,242384;0,410382;-0,425103;-0,597066;
H2KYN5;16,277;16,4725;16,6718;15,5482;14,7831;14,8039;14,9742;14,4974;2,85715;0,00116234;1,47773;5,59326;+
H2KYN6;11,0854;12,8153;12,9109;13,8842;11,7912;12,7135;12,4337;12,5796;0,187111;0,493473;0,294455;0,47741;
H2KYP1;16,0857;16,0345;15,9458;16,9057;14,3392;14,8929;14,7346;14,8737;2,99984;0,000857399;1,53281;5,95839;+
H2KYP2;14,995;15,0655;16,823;13,9972;16,3386;15,854;16,2192;16,4271;0,822269;0,0798487;-0,989558;-1,64743;
H2KYP5;14,3236;13,9872;14,9255;14,3404;14,4511;14,4488;14,6102;14,9495;0,432004;0,22763;-0,220722;-0,969309;
H2KYP7;15,4682;15,5218;15,9584;15,3289;14,1343;15,1347;14,8728;14,498;1,90943;0,00650431;0,909382;3,53328;+
H2KYQ2;17,625;17,8704;17,7983;18,0189;15,8926;16,6922;16,4866;16,2041;3,64837;0,00017341;1,50931;7,85788;+
H2KYQ5;17,0379;16,7473;16,3056;16,6336;16,9915;16,7475;16,7894;16,8279;0,440003;0,222698;-0,157963;-0,984088;
H2KYR1;17,9627;18,3824;17,5858;18,0869;18,5352;19,3353;18,5729;18,7751;1,74811;0,00865907;-0,800188;-3,23224;+
H2KYR4;14,3291;13,2253;13,6651;13,8965;12,4589;12,1708;12,0878;12,8652;2,51319;0,00174507;1,38333;4,77845;+
H2KYS1;18,9122;18,5588;18,3152;18,2179;17,394;17,0294;17,0598;16,9022;3,54169;0,000162602;1,4047;7,51552;+
H2KYS8;14,9826;13,9013;14,0037;13,8218;15,0387;14,7363;14,7611;14,7003;1,17892;0,0324323;-0,631715;-2,24125;+
H2KYU6;15,9547;15,6634;15,802;15,6389;15,2035;15,0525;15,0679;15,1538;3,67816;0,000177778;0,645333;7,95578;+
H2KYV1;14,265;14,4121;14,9589;14,4438;15,1834;15,3848;15,2633;14,9268;2,00927;0,00515096;-0,669635;-3,72547;+
H2KYV8;14,4674;15,4883;14,6545;14,7588;14,1766;14,217;14,3299;14,2788;1,4002;0,0182791;0,591672;2,61613;+
H2KYV9;15,803;15,5824;15,2761;15,8369;14,3652;14,6129;14,6327;14,5066;3,58763;0,000167131;1,09526;7,66139;+
H2KYX4;16,373;16,0201;16,0566;15,7648;16,0853;16,7045;16,3637;16,0804;0,628161;0,133082;-0,254848;-1,31854;
H2KYX9;13,6436;14,4611;15,8733;14,9343;15,1597;16,107;16,1228;15,2141;0,86427;0,0710912;-0,922831;-1,71754;
H2KYZ6;14,6639;12,1553;13,9228;14,001;13,9718;14,3048;14,4082;14,1744;0,433052;0,227219;-0,529068;-0,97125;
H2KYZ8;12,4226;11,9043;12,3439;12,4596;16,8989;14,2334;13,9541;16,8807;2,10631;0,00400428;-3,20914;-3,91703;+
H2KZ05;14,2432;14,4585;14,6409;14,1171;14,6566;14,1022;14,3547;14,9411;0,287055;0,356036;-0,148765;-0,689368;
H2KZ06;16,7163;16,0435;16,2843;17,5502;14,7717;14,3359;14,3507;15,0626;2,77125;0,00119814;2,01839;5,38143;+
H2KZ18;16,6406;16,5605;17,3282;16,7549;17,0325;17,105;17,0951;17,0555;0,698019;0,110104;-0,250995;-1,43814;
H2KZ22;16,8437;16,4627;15,9359;16,3987;15,1042;15,1602;15,4308;15,2617;2,96603;0,000834206;1,17103;5,87034;+
H2KZ24;12,1769;12,1795;12,3429;12,7828;12,274;12,6512;12,4142;12,9093;0,427058;0,231039;-0,191652;-0,960144;
H2KZ29;12,5725;11,7824;12,1781;12,7771;9,99035;9,76734;9,90596;9,9939;4,39496;0;2,41314;10,6558;+
H2KZ37;16,3627;16,9063;16,9857;16,2762;16,0738;16,5071;16,5328;16,3036;0,627474;0,133391;0,278408;1,31735;
H2KZ48;15,1904;14,4051;14,7335;15,1137;13,8746;14,1195;14,6271;14,2792;1,41476;0,0174383;0,635602;2,64117;+
H2KZ52;11,8909;12,1854;12,0392;12,6765;13,7172;13,1464;13,5026;13,5808;3,0726;0,000750943;-1,28877;-6,15128;+
H2KZ53;14,5128;14,2899;14,1703;14,9793;14,4415;14,0903;14,412;14,7809;0,0910733;0,697028;0,0569127;0,250139;
H2KZ57;15,4721;15,2256;15,2935;15,8583;14,5687;14,5687;14,5129;14,5822;3,14108;0,000669307;0,904255;6,33715;+
H2KZ70;15,0241;13,7693;15,686;14,9072;13,4402;13,4072;13,7842;13,4983;1,74572;0,00871278;1,31422;3,22786;+
H2KZ73;16,1151;15,5357;15,8746;15,7709;14,8723;14,6596;14,709;14,7279;3,81387;0,000112957;1,08188;8,41513;+
H2KZ76;12,5367;12,1766;12,2921;12,7444;9,9391;9,84159;9,85918;9,99752;5,88336;0;2,52811;19,1585;+
H2KZ89;12,3616;13,8163;14,163;13,3726;13,6392;13,4002;12,8118;13,1671;0,155403;0,548914;0,173776;0,405472;
H2KZ95;14,1634;14,693;15,0353;14,8862;12,6669;13,3345;13,055;12,7977;3,4349;0,000270603;1,73098;7,18535;+
H2KZ98;17,8694;17,3997;17,8807;17,5215;14,9767;15,0971;14,8563;14,9546;6,05164;0;2,69666;20,4543;+
H2KZA2;15,0466;15,6634;15,8932;15,5505;15,1382;15,0406;15,1356;14,9573;1,36623;0,0202396;0,470492;2,5579;+
H2KZA5;15,4145;15,0787;14,7454;15,0961;15,4187;15,1114;15,0221;15,2876;0,329964;0,311413;-0,126295;-0,774999;
H2KZA6;14,7771;14,4178;14,9584;15,1907;14,2662;14,3644;14,3092;14,1706;1,7963;0,00807602;0,558412;3,32099;+
H2KZB7;14,8833;14,4517;14,624;14,1134;13,9699;14,1178;13,7912;14,5401;0,925937;0,060758;0,413363;1,82016;
H2KZC4;12,4579;11,6624;12,3033;12,4527;11,6424;10,8218;11,6003;12,1916;0,992736;0,0515047;0,655067;1,93112;
H2KZC6;12,388;11,9824;12,3119;12,7797;12,6628;12,3683;12,1029;11,9767;0,149932;0,559887;0,0877855;0,392781;
H2KZD2;15,9455;15,8947;16,2213;16,2782;14,5481;14,7889;14,497;14,8737;4,38162;0;1,40801;10,5989;+
H2KZD5;15,6585;16,0001;15,9889;16,1866;16,0561;16,615;16,3195;16,3641;1,27123;0,0255465;-0,380103;-2,39647;+
H2KZD9;12,4625;12,1927;12,2114;12,2272;14,6908;15,3336;14,8188;15,3134;5,34734;0;-2,76572;-15,5397;+
H2KZE4;16,5947;15,5354;14,2582;17,0394;16,8531;12,2746;13,7261;14,6123;0,620803;0,135443;1,49039;1,30583;
H2KZF5;13,9323;14,146;15,033;14,5457;16,3327;15,7555;15,8959;15,672;2,73446;0,00122029;-1,49979;-5,29246;+
H2KZF8;12,7003;14,1598;13,3221;12,7104;14,0738;15,2396;14,9569;14,1461;1,65363;0,0103265;-1,38096;-3,06085;+
H2KZG3;14,7985;14,0566;14,4378;15,7496;13,6672;13,1325;13,4326;13,4703;1,90263;0,00655153;1,33497;3,52034;+
H2KZG6;15,6495;15,4865;15,2838;15,3758;16,8985;17,2827;17,1168;16,9724;5,08006;0;-1,61872;-13,9901;+
H2KZJ1;13,3825;13,7163;13,8692;14,6191;11,682;13,6443;13,5842;13,4841;0,720335;0,103567;0,7981;1,476;
H2KZJ5;16,4116;16,2559;16,3868;16,3968;16,0522;16,0613;15,7175;15,8148;2,53648;0,0015936;0,451375;4,83094;+
H2KZJ7;15,4063;15,467;15,409;15,3435;15,2894;15,6352;15,5565;15,3116;0,179898;0,505872;-0,0417325;-0,461277;
H2KZK7;15,6935;15,4099;15,3171;15,8088;15,2532;14,8333;14,8846;14,9345;2,0894;0,00417382;0,58091;3,88329;+
H2KZK9;14,9064;15,0912;14,6337;15,4755;14,2863;14,101;14,1238;14,048;2,53228;0,00163564;0,88694;4,82144;+
H2KZL1;15,9979;15,9885;16,1765;15,7176;15,481;15,7268;15,7175;15,409;1,67391;0,00983008;0,386545;3,09735;+
H2KZL6;12,4037;12,1334;11,5938;12,6962;13,1057;12,3357;12,7715;13,2464;1,1088;0,0387067;-0,658036;-2,12412;+
H2KZL9;15,248;15,9956;15,3938;14,2229;12,2353;13,121;12,1975;11,8803;3,12255;0,000655674;2,85652;6,28644;+
H2KZN5;16,4784;17,0595;17,1191;16,7719;15,5728;16,0713;16,0204;15,4274;2,59943;0,00141029;1,08425;4,97464;+
H2KZN9;15,3067;15,6476;15,7605;15,7092;15,4308;15,7822;15,6935;15,6143;0,0680501;0,760698;-0,0241947;-0,190809;
H2KZP5;16,2141;15,3589;15,3793;15,9594;14,4854;14,2692;14,3621;14,8121;2,65282;0,00126255;1,2457;5,0987;+
H2KZP7;14,3124;13,4805;14,2957;13,8633;13,6602;13,9412;13,8405;13,4475;0,545511;0,165341;0,265675;1,1743;
H2KZP8;13,0514;12,7281;14,6061;14,2682;12,7199;13,79;13,4699;14,2814;0,0619198;0,780381;0,0981426;0,174619;
H2KZQ0;13,3951;13,3003;12,812;14,2703;13,2891;12,6187;13,0061;12,9749;0,685979;0,113574;0,47225;1,41765;
H2KZQ8;13,2387;13,8842;13,2022;13,7065;13,0059;13,7107;13,2015;13,3191;0,384004;0,263826;0,198563;0,879342;
H2KZR3;15,0463;14,2037;14,4175;13,4172;14,8211;14,5494;14,6334;14,7132;0,55805;0,159983;-0,408112;-1,19641;
H2KZS2;18,7631;18,4787;18,5757;18,8518;18,3585;18,0945;18,2175;18,5799;1,41167;0,017554;0,354728;2,63584;+
