Leading.proteins.Positions.within.proteins;log2 eat2_d10_01;log2 eat2_d10_02;log2 eat2_d10_03;log2 eat2_d10_04;log2 eat2_d1_01;log2 eat2_d1_02;log2 eat2_d1_03;log2 eat2_d1_04; -Log Student's T-test p-value eat2_d10_eat2_d1;Student's T-test q-value eat2_d10_eat2_d1; Student's T-test Difference eat2_d10_eat2_d1;Student's T-test Test statistic eat2_d10_eat2_d1;Sign p-val: 0.05 
Q960A1(230);21,5527;20,1708;21,2762;18,6695;20,1725;21,6499;20,419;19,7787;0,0395582;0,913184;-0,087698;-0,114023;
Q965K0(158);24,3561;22,7663;25,0542;24,2103;21,9188;23,2364;23,8769;24,3204;0,486353;0,361005;0,758603;1,06866;
Q965K0(62);22,4013;22,8741;21,9895;23,9104;22,7767;23,0744;23,0387;23,6643;0,321881;0,508527;-0,344774;-0,759071;
Q965Q1(43);24,6318;23,2289;23,9829;23,4787;22,7822;23,6352;23,4749;23,1519;0,776399;0,201138;0,569499;1,57056;
Q965Q1(35);21,492;20,4608;21,226;20,5146;20,225;21,1447;20,5484;21,3832;0,0968213;0,803738;0,0980124;0,264612;
Q965R9(174);20,1709;21,3656;20,7369;19,9819;21,0706;21,5977;21,6546;21,1335;1,21803;0,0850507;-0,800245;-2,30685;
Q965R9(336);20,9282;20,4431;21,2103;21,0786;20,4729;21,1887;21,4434;20,3568;0,05556;0,877767;0,0496044;0,157638;
Q965S8(212);21,8318;18,4183;21,7089;21,3018;20,8879;21,1067;21,8129;20,6525;0,133795;0,749282;-0,299798;-0,354823;
Q965S8(117);20,2015;21,2724;21,8133;19,5949;24,4403;25,0806;24,8935;22,8832;2,64808;0,00742466;-3,60386;-5,08761;+
Q965V4(891);21,9613;20,792;21,2106;21,2837;20,1701;19,7756;21,0076;19,9987;1,60175;0,0400216;1,07392;2,96813;+
Q965V9(6);20,8742;21,3155;21,4622;21,39;25,7055;28,3249;27,9835;29,6327;3,70321;0,00253333;-6,65121;-8,0389;+
Q965W8(52);19,7033;21,0804;21,4878;21,3233;21,1016;20,8116;21,5197;20,1541;0,00130437;0,996173;0,00195169;0,00391777;
Q965X7(46);21,5874;20,5136;20,9287;20,1724;19,7332;19,2724;19,8237;20,6636;1,15795;0,0953446;0,927347;2,20615;
Q966A5(166);21,5638;19,7633;21,0316;21,2789;20,6535;21,52;21,4069;21,3604;0,309767;0,520426;-0,325811;-0,735031;
Q966A5(458);21,5089;19,7415;21,3276;21,1273;20,8369;21,0115;19,9433;21,1193;0,157649;0,708777;0,198574;0,410657;
Q966A5(216);21,9632;19,6364;20,6991;21,4604;19,9862;21,5888;21,8104;20,9723;0,083221;0,825136;-0,149677;-0,230155;
Q966A5(644);25,5277;26,7393;26,6403;26,7988;23,0306;24,2657;22,3827;22,555;3,18675;0,00419209;3,36805;6,46349;+
Q966C6(26);20,3711;19,8401;20,6899;21,5324;20,2287;21,605;21,354;20,6053;0,298012;0,532897;-0,339883;-0,711495;
Q966C6(213);21,3265;21,4469;21,1666;19,5081;21,0864;24,5775;23,5002;23,7803;1,4495;0,0533209;-2,37411;-2,70113;
Q966C6(218);20,3171;21,3389;20,5239;18,8136;24,8045;24,4527;24,6419;24,5242;3,7473;0,00275648;-4,35745;-8,18705;+
Q966C7(313);21,7504;20,7809;20,7434;20,6464;22,5277;23,0783;21,1366;20,7528;0,712448;0,229019;-0,893573;-1,46264;
Q966C7(281);24,4707;23,2577;23,8605;23,681;22,938;23,4019;23,3281;21,8077;1,1106;0,10441;0,948569;2,12711;
Q966C7(296);20,2299;19,109;19,532;19,6407;23,4206;25,2963;25,7318;25,1705;4,09428;0,00221875;-5,27688;-9,43774;+
Q966I8(180);21,65;20,4759;21,5317;19,7159;22,5202;23,4714;22,9753;23,8012;2,32258;0,0117852;-2,34861;-4,36242;+
Q966K5(4);21,3922;20,4219;21,4106;20,7551;20,2323;19,7427;21,2672;20,5462;0,653507;0,257373;0,547842;1,36214;
Q966L5(413);21,0903;19,6033;20,807;21,342;20,3847;20,8911;21,8276;18,4831;0,14926;0,719953;0,314032;0,391216;
Q966M4(251);21,6457;22,5252;22,3158;23,6526;21,0202;21,7404;22,3247;21,5584;0,890212;0,160329;0,873892;1,76075;
Q966M6(380);21,0068;20,9844;21,7194;20,3872;20,7027;20,5828;21,2565;20,9174;0,204093;0,644597;0,159599;0,514893;
Q9BI62(91);20,9738;19,9254;20,2951;19,4996;27,7906;25,2456;25,3492;25,4943;3,82921;0,00204444;-5,79647;-8,46844;+
Q9BI71(127);26,4943;26,4687;26,1886;27,6826;24,3777;26,6533;26,8566;25,327;0,644823;0,261579;0,90489;1,34723;
Q9BI71(107);19,8162;21,5126;19,06;19,7979;20,7323;20,3649;19,9984;19,1905;0,013632;0,966854;-0,0248432;-0,040382;
Q9BI71(154);29,7407;28,5968;29,1904;26,8307;24,349;27,128;28,1928;27,0185;0,947168;0,142154;1,91755;1,85544;
Q9BI71(231);20,837;21,013;21,5046;21,3387;21,6354;21,1557;22,5754;22,5688;1,0986;0,106702;-0,810479;-2,10712;
Q9BI71(23);21,1641;21,1779;20,9304;21,1104;25,2126;26,4371;25,9249;24,4144;4,21933;0,00160784;-4,40157;-9,9282;+
Q9BI71(11);20,1645;19,3484;19,3384;20,0437;19,2433;21,0108;21,5501;20,0578;0,636135;0,266862;-0,741747;-1,33228;
Q9BKR9(569);24,6292;22,9641;23,2399;25,9522;25,0453;23,717;23,8508;23,6776;0,0572307;0,874534;0,123655;0,162118;
Q9BKR9(310);23,7766;23,484;24,1574;23,234;21,069;22,0602;21,8208;21,5942;3,3679;0,00332248;2,02695;6,98438;+
Q9BKU3(39);20,5097;21,0236;18,5892;21,4818;22,1227;23,7043;23,6013;24,0579;2,0862;0,0176852;-2,97047;-3,87693;+
Q9BKU5(122);24,4504;25,8743;22,9219;22,4846;20,724;24,0098;24,7696;23,7952;0,204398;0,644379;0,608171;0,51556;
Q9BKU8(60);21,5722;19,6274;21,8471;21,5079;20,6431;21,6116;21,2266;19,2786;0,254335;0,580832;0,448673;0,62211;
Q9BL19(76);20,2568;20,0733;20,793;21,1756;26,1309;25,8229;25,9958;25,5076;5,79677;0;-5,28964;-18,5233;+
Q9BL19(54);21,5053;20,1632;21,5227;21,3608;25,0136;25,2842;25,0017;25,1837;4,67601;0,00321569;-3,98281;-11,9223;+
Q9BL19(57);25,9426;21,2647;27,4578;27,7874;25,6993;29,0775;28,8089;28,4924;0,686943;0,239916;-2,40643;-1,41929;
Q9BL19(161);20,0414;20,0446;20,6862;21,1331;21,2143;22,3291;23,9943;21,1303;1,24513;0,0814389;-1,69069;-2,35244;
Q9BL19(169);21,4014;21,1086;21,1664;19,8645;20,5179;21,8099;19,0954;20,5856;0,236969;0,601615;0,383048;0,585629;
Q9BL19(107);20,2305;19,2398;21,1928;19,2365;20,3537;21,891;20,0575;21,1311;0,685;0,24042;-0,88342;-1,41598;
Q9BL19(98);24,8139;24,8651;24,58;23,1665;26,357;29,0601;28,0173;26,8111;2,33464;0,0116811;-3,205;-4,38807;+
Q9BL19(29);21,6061;21,0133;21,6144;20,2239;20,6849;20,1357;21,642;21,4496;0,104858;0,789255;0,136347;0,284636;
Q9BL28(171);22,0818;21,4191;22,2668;22,8861;20,9567;20,0293;21,6604;21,2356;1,39095;0,0598089;1,19298;2,60025;
Q9BL39(223);19,8561;20,4311;20,8488;19,6413;20,0893;21,8193;21,6597;19,2593;0,319961;0,510681;-0,512571;-0,755275;
Q9BL59(6);23,1405;22,4306;22,3276;20,412;23,6418;22,2764;22,3162;22,2866;0,352761;0,478108;-0,552553;-0,819452;
Q9BL83(131);21,3111;20,807;21,0675;20,2814;20,4694;21,4244;21,3788;20,7729;0,17481;0,684232;-0,144607;-0,449817;
Q9GRY9(59);21,0835;20,7306;21,5016;21,099;19,9121;21,5469;20,909;21,4457;0,140183;0,737072;0,150231;0,369944;
Q9GRY9(151);21,0044;20,6585;20,7929;20,2494;20,5579;20,8453;21,7653;20,6125;0,360389;0,470412;-0,268916;-0,83418;
Q9GRZ9(427);24,4869;23,1679;23,0599;22,6629;20,5633;20,6669;21,4901;20,3633;2,82306;0,00603607;2,5735;5,50849;+
Q9GRZ9(428);23,424;22,6983;22,5238;21,5285;19,2533;21,3157;21,7749;20,8715;1,38101;0,060914;1,73982;2,58319;
Q9GRZ9(394);21,9841;21,9895;22,1126;23,2519;20,3142;21,5515;21,2452;20,8372;1,78847;0,0285629;1,34752;3,30651;+
Q9GUE9(56);21,1558;20,6619;19,6903;20,1854;18,4381;21,2517;20,5219;20,7335;0,0987804;0,801567;0,18706;0,269516;
Q9GUM7(30);20,659;20,082;20,7719;19,9574;20,9784;20,779;21,3911;21,2269;1,60366;0,0399028;-0,726248;-2,97154;+
Q9GUP2(3760);21,6274;20,1164;21,1684;20,6424;19,564;21,8706;21,408;21,4367;0,110217;0,782541;-0,181153;-0,297854;
Q9GUP2(3846);25,9174;24,4052;23,2011;24,4448;24,1843;26,3525;25,3769;25,6524;0,591869;0,292669;-0,899412;-1,25562;
Q9GYF1(189);20,7554;20,649;21,2713;20,6088;20,1371;21,6869;21,5301;21,3383;0,403166;0,430516;-0,351995;-0,915536;
Q9GYF1(190);21,1541;20,8213;21,5389;21,302;20,7186;21,4959;21,209;19,746;0,447884;0,390081;0,411697;0,998592;
Q9GYF1(97);21,3384;21,0743;20,6713;20,4564;19,3807;21,3438;20,758;21,1299;0,18818;0,669608;0,231972;0,479789;
Q9GYF1(92);21,0684;21,2016;21,7262;21,5614;20,1029;20,3804;21,2522;21,0992;1,12384;0,101772;0,680739;2,14919;
Q9GYG4(14);21,6933;21,2702;20,9394;21,0864;21,3914;22,785;22,035;24,0121;1,17402;0,0925963;-1,30853;-2,23304;
Q9GYJ9(399);25,0092;23,2035;23,7965;24,0941;25,0947;22,657;20,983;23,2259;0,512969;0,343319;1,03562;1,11648;
Q9GYK1(32);24,9172;24,3481;25,0593;26,4751;22,9484;22,3744;23,1759;23,0347;2,51213;0,00895327;2,31659;4,77608;+
Q9GYK2(92);21,0451;19,478;21,1622;21,5909;21,0163;19,3558;21,8582;20,4641;0,074642;0,838309;0,145426;0,208028;
Q9GYM4(367);21,7306;21,2631;21,3752;20,3184;19,5677;21,9325;20,6147;20,5329;0,390672;0,441484;0,50986;0,89198;
Q9GYP5(126);19,7082;20,7271;21,8059;20,3772;22,5352;24,3694;23,2302;23,0475;2,39513;0,0107252;-2,64098;-4,51802;+
W6RRW5(28);20,477;21,5268;21,564;21,1495;27,9747;23,5668;22,501;23,8755;1,44175;0,0540489;-3,30018;-2,68773;
Q9GYR5(383);22,0001;20,4895;20,4535;18,479;22,0233;23,5713;23,7943;23,077;1,81579;0,0272056;-2,76096;-3,35716;+
Q9GYT5(386);23,3311;22,2855;24,0644;22,2544;20,775;21,3854;21,755;20,0623;1,87322;0,0246826;1,98942;3,46471;+
Q9GZC8(416);21,8278;20,5349;21,4891;20,5549;20,9929;21,2299;21,6968;20,6761;0,0418079;0,907471;-0,047236;-0,120235;
Q9GZE9(352);24,1295;23,128;24,4998;19,9856;24,6644;25,0147;23,9853;24,7815;0,792671;0,195293;-1,67573;-1,59787;
Q9GZE9(231);26,0734;25,6541;26,3677;22,4472;23,2347;25,7389;25,7597;26,1815;0,0282548;0,936265;-0,0930982;-0,0823957;
Q9GZH4(521);20,3217;19,6523;21,0254;20,6936;20,213;20,3303;19,9408;20,8867;0,0818654;0,827035;0,0805407;0,226679;
Q9GZH4(380);26,061;25,6457;24,5668;20,4746;20,5574;20,8896;20,0725;21,4076;1,4157;0,0574023;3,45523;2,64278;
Q9N2Y1(43);26,993;25,6809;26,015;22,6639;21,7327;24,7694;23,6029;23,5119;0,865641;0,167914;1,93397;1,71983;
Q9N2Y1(62);21,6331;20,5491;21,8008;20,744;20,0828;21,1706;20,7407;21,1073;0,456484;0,383657;0,406402;1,01436;
Q9N2Z6(26);21,1644;21,5007;21,7814;20,9314;20,6552;21,5621;20,3909;21,1088;0,619948;0,276137;0,415207;1,30435;
Q9N2Z6(785);19,0437;20,3736;19,6082;18,9531;20,6287;21,7537;20,1665;20,9378;1,58958;0,041214;-1,37703;-2,94652;+
V6CK48(354);22,4548;23,3004;23,4974;23,9303;22,4882;21,515;21,8312;21,7996;2,01191;0,0200578;1,38722;3,73062;+
V6CK48(334);25,0107;22,9018;24,5757;23,6239;19,5435;19,9721;20,5376;21,1664;3,12942;0,00435106;3,72313;6,3052;+
V6CLC9(370);19,9453;21,3045;21,4584;19,8298;20,0576;20,7792;21,3749;20,1622;0,0264775;0,940296;0,0409856;0,0773573;
Q9N321(370);25,8213;24,1818;24,4203;24,9011;25,97;25,3154;24,2724;24,8409;0,209071;0,639436;-0,268562;-0,525755;
Q9N358(538);21,4853;21,5521;20,5826;20,4726;22,1346;23,4061;23,5823;22,4831;2,21562;0,0136942;-1,87838;-4,13881;+
Q9N358(318);23,6666;22,7046;22,1647;24,4936;24,4026;23,1088;22,984;23,4677;0,146245;0,726536;-0,233415;-0,384177;
Q9N362(248);24,129;24,2724;23,8182;27,1426;21,9315;24,8652;24,5327;23,227;0,54551;0,321871;1,20145;1,1743;
Q9N370(35);20,6883;21,2841;20,8711;21,1278;21,4472;25,0088;24,9484;23,2323;1,68596;0,0339338;-2,66636;-3,11912;+
Q9N370(39);25,7953;26,6686;25,9312;24,3781;25,5842;25,2561;26,1381;25,4064;0,0671072;0,854298;0,0971537;0,18833;
Q9N370(23);23,6829;24,1278;22,8316;24,7739;25,304;24,5476;24,2345;24,9952;1,00008;0,126862;-0,916273;-1,94332;
Q9N370(26);24,2049;25,922;23,4007;24,2606;25,2005;25,8937;23,5209;24,1675;0,12442;0,759286;-0,248609;-0,332394;
Q9N381(73);24,135;23,547;24,2639;23,0165;23,6512;25,4025;24,3916;25,8543;0,967907;0,135634;-1,08429;-1,88988;
Q9N381(66);21,2868;20,855;20,8464;20,9406;20,0692;21,6;21,5225;18,7042;0,308022;0,521743;0,508251;0,731551;
Q9N393(352);19,0893;20,9326;21,6953;20,4214;19,9347;21,0803;21,1056;21,2635;0,195355;0,658165;-0,311354;-0,495693;
Q9N393(53);20,6303;21,1263;21,0204;20,1931;21,076;20,582;21,5741;21,1931;0,580124;0,30082;-0,3638;-1,23513;
Q9N3A9(421);24,8618;24,4189;24,2704;23,1401;23,1501;21,5394;24,9083;21,5114;0,778763;0,200247;1,39549;1,57453;
Q9N3D0(117);23,0752;22,3103;22,2438;23,4692;23,2369;24,9542;24,5376;22,9223;1,01947;0,123037;-1,13812;-1,97553;
Q9N3D1(219);20,0539;19,1338;21,3374;20,8164;22,5212;23,9041;22,9207;22,7812;2,5037;0,00935593;-2,69643;-4,75718;+
Q9N3F7(236);23,8599;23,6897;23,8549;20,9343;20,9451;19,5407;21,4878;20,7597;1,56496;0,0431773;2,40138;2,90294;+
Q9N3G2(4);20,8009;20,1436;20,53;20,7798;23,5023;22,3626;22,3798;22,6123;3,35796;0,00327974;-2,15068;-6,95494;+
Q9N3R5(456);23,296;25,2433;24,6449;24,4198;20,275;20,9584;21,1526;20,7838;3,70446;0,00254545;3,60854;8,0431;+
Q9N3S8(265);21,4248;21,1192;21,5437;19,4928;20,6332;19,9502;20,5344;19,5681;0,643258;0,262419;0,72363;1,34454;
Q9N3S8(266);21,9855;20,332;20,6098;21,5852;20,6704;21,2546;20,6291;20,4842;0,375024;0,455819;0,368552;0,862243;
Q9N3U9(66);24,4245;23,8926;24,0107;24,1205;23,1496;26,3409;26,0636;24,3068;0,513935;0,342622;-0,853116;-1,1182;
Q9N3U9(70);21,533;21,0049;19,9402;20,0201;20,0481;20,0441;21,5094;21,1394;0,038926;0,913877;-0,0606894;-0,112273;
Q9N3X2(232);21,0072;21,2825;21,6175;20,5677;20,5224;24,2134;23,1916;23,6956;1,09447;0,107949;-1,78703;-2,10025;
Q9N3X2(229);22,9137;22,361;21,564;24,8504;24,0389;24,0646;23,7654;23,8793;0,700682;0,233689;-1,01476;-1,44267;
Q9N3X2(52);23,8771;23,1593;24,9485;24,3564;23,2405;25,6601;25,7143;24,7298;0,496485;0,35446;-0,750861;-1,08692;
Q9N3X2(61);24,0247;24,7398;24,2752;26,5377;23,573;23,8073;24,1062;22,6431;1,09257;0,108364;1,36197;2,09708;
Q9N3X2(133);23,4244;24,2916;23,6408;23,6106;21,9473;23,4165;23,1449;22,3;1,41107;0,0577585;1,03967;2,63481;
Q9N3Y1(210);22,2608;22,2816;22,009;23,82;18,9369;20,1544;20,9694;20,3358;2,24739;0,0131759;2,49372;4,20453;+
Q9N456(91);21,24;20,5816;20,5609;20,9424;19,8142;21,6208;20,4353;20,4052;0,261513;0,572196;0,262368;0,637024;
Q9N456(100);21,587;20,181;21,8059;20,7658;20,0401;21,8335;20,934;20,642;0,161863;0,702822;0,222542;0,420347;
Q9N456(3);21,0534;20,2245;19,1078;21,4843;19,952;21,2626;20,0986;20,3291;0,0326603;0,926855;0,0569186;0,0948069;
Q9N492(12);24,148;23,1041;24,1033;24,0458;25,06;22,9269;23,6533;23,9524;0,0323955;0,927447;-0,0478392;-0,0940641;
Q9N4G8(159);24,614;24,7154;25,481;24,234;23,8053;25,7919;25,3538;24,0308;0,00948146;0,97765;0,0156245;0,0282163;
Q9N4G8(173);23,9012;22,5732;22,4031;24,6483;23,3877;24,5417;24,4068;24,9182;0,721944;0,224532;-0,932199;-1,47873;
Q9N4G9(73);21,7931;20,1735;20,6429;19,7483;22,0978;23,0417;21,0032;21,7386;1,18928;0,0903269;-1,38086;-2,2586;
Q9N4H7(491);20,5806;20,8038;17,4611;21,5515;20,5432;21,0971;21,556;20,4888;0,382369;0,449642;-0,822003;-0,876235;
Q9N4H7(494);21,8221;20,9967;20,3091;18,8052;20,6186;21,6502;21,7882;19,3639;0,169244;0,692221;-0,371939;-0,437203;
Q9N4H7(1002);22,2645;22,897;22,1514;25,5817;20,2119;21,7327;22,5461;19,9955;1,08339;0,110177;2,10209;2,0818;
Q9N4I3(114);19,2331;21,4174;20,556;20,713;20,7025;21,3656;20,1374;20,0956;0,0621602;0,863218;-0,0954084;-0,175257;
Q9N4I3(234);19,5837;20,7789;20,9062;20,9527;20,9646;21,5551;20,3222;21,3043;0,52717;0,333677;-0,481171;-1,14179;
Q9N4I3(151);21,2143;20,4152;20,6389;21,2443;19,3033;21,0264;21,5844;21,349;0,0388302;0,913827;0,0624108;0,112007;
Q9N4I3(80);20,0067;19,457;20,1797;20,6706;20,3522;21,6427;21,7763;21,1202;1,50676;0,0477718;-1,14433;-2,80072;+
Q9N4I3(97);19,9725;20,891;19,6114;19,2456;20,4017;21,6503;21,2646;21,0297;1,40926;0,0579185;-1,15642;-2,6317;
Q9N4I3(137);19,8023;20,3276;20,8946;20,9379;20,8286;21,7291;21,413;21,1656;1,27983;0,0766635;-0,793465;-2,41101;
Q9N4I4(132);21,2029;21,2411;21,7591;20,4282;23,6182;24,7355;24,0426;23,9624;3,73038;0,00264677;-2,93184;-8,12993;+
Q9N4I4(146);20,4837;20,2704;21,577;20,8363;20,2144;20,7186;20,1355;20,8202;0,423812;0,411079;0,319668;0,954115;
Q9N4I4(129);24,2532;24,3266;23,6745;24,7058;24,6513;23,4442;24,6803;23,9258;0,0623638;0,863361;0,0646477;0,175798;
Q9N4I4(117);21,4526;19,7881;20,8663;20,6409;23,9453;26,0925;26,0956;24,9788;3,50292;0,00317037;-4,5911;-7,39423;+
Q9N4J2(1550);24,2598;22,8451;25,2858;26,4038;19,7667;20,8413;21,5851;21,2583;2,38182;0,0111055;3,83575;4,48924;+
Q9N4J8(537);23,5404;23,5758;23,1953;22,6189;19,892;23,0881;22,6161;23,3821;0,554556;0,317487;0,988046;1,19026;
Q9N4J8(383);22,6039;21,5869;20,5722;21,4185;22,6948;23,1771;23,0203;23,6591;1,86108;0,0254008;-1,59244;-3,44187;+
Q9N4J8(126);21,2209;18,8888;21,1804;20,2787;23,2403;25,4801;23,8707;25,7712;2,65663;0,00738621;-4,19835;-5,10765;+
Q9N4M4(8209);24,4331;23,7827;24,4326;26,661;20,811;21,633;20,4432;21,2654;2,84334;0,00592683;3,78919;5,5588;+
Q9N4M4(3816);24,9628;24,6413;23,8315;23,1739;20,1108;22,2536;22,0402;21,5072;2,27092;0,012841;2,67445;4,25358;+
Q9N4M4(3513);21,4182;21,3159;19,6357;21,5641;21,0369;21,0231;21,2119;20,8836;0,0421701;0,907187;-0,0554152;-0,121232;
Q9N4M4(3859);21,6885;20,9586;20,2168;21,089;22,9616;24,0976;24,027;23,2408;3,11183;0,00441775;-2,59353;-6,25723;+
Q9N4M4(3691);20,8795;21,0123;20,5267;21,5041;20,5832;21,59;18,8206;20,4203;0,466362;0,374389;0,627075;1,03239;
Q9N4M4(3868);20,8345;20,0168;20,7583;19,7838;19,3458;21,4328;20,2386;20,7877;0,0715176;0,845126;-0,10285;-0,19989;
Q9N4P0(159);20,8436;20,766;20,8298;19,1621;23,4498;25,524;25,3509;25,3716;3,38445;0,00337748;-4,52367;-7,0336;+
Q9N501(228);23,2487;22,4665;23,6063;22,5502;24,0108;25,5344;25,2645;26,3149;2,23994;0,0132892;-2,31324;-4,18908;+
Q9N537(12);21,0894;20,9717;20,7879;21,5131;20,8504;21,4289;20,9059;21,1399;0,0154547;0,963001;0,00925732;0,0456901;
Q9N537(29);21,6981;19,1156;19,92;21,5001;20,2119;21,5797;21,6909;21,4193;0,414586;0,421637;-0,667018;-0,936927;
Q9N538(61);24,598;23,9777;24,3943;23,7766;20,9186;24,3666;23,4943;22,8811;0,843224;0,176488;1,27148;1,68244;
Q9N588(30);21,6523;19,7308;21,1301;20,4799;20,3156;21,8144;21,7334;21,0897;0,397366;0,434951;-0,489998;-0,904622;
Q9N599(228);21,1361;21,5273;20,7286;21,3822;21,0459;21,5229;21,509;21,2717;0,287906;0,545644;-0,143819;-0,691094;
Q9N5B7(672);26,3475;25,1248;26,3591;24,7692;19,7795;20,325;21,4378;20,6773;4,09709;0,00223622;5,0952;9,44851;+
Q9N5B7(121);19,3221;21,5241;21,3292;20,1309;20,5854;20,6179;20,6297;20,6523;0,0295895;0,933241;-0,0447664;-0,0861675;
Q9N5L4(24);23,216;23,1699;22,9588;22,4964;21,0796;20,8537;21,8663;20,7919;3,05421;0,00489756;1,81245;6,1021;+
Q9N5M2(124);23,2149;22,3514;22,9869;26,6121;20,8526;21,1398;20,3502;20,9278;1,65222;0,0367124;2,97368;3,05831;+
Q9N5M3(96);22,0009;20,8202;20,5248;21,1732;28,7874;27,7171;26,9352;25,802;3,90923;0,00225767;-6,18065;-8,75139;+
Q9N5X6(57);20,1147;21,0818;21,8017;20,3115;20,4139;21,0924;21,2184;20,3066;0,0543592;0,879026;0,0695415;0,15441;
Q9NA39(209);20,3781;20,6496;21,5359;20,724;25,1149;29,4513;29,1458;28,4935;3,38034;0,00336634;-7,22945;-7,02134;+
Q9NA39(212);22,6471;22,9322;23,4084;25,75;23,3757;24,1079;23,626;24,3749;0,0917062;0,810752;-0,186697;-0,251739;
Q9NA82(139);24,8734;24,1226;24,8099;25,2391;24,0683;22,726;21,9851;22,5013;2,08334;0,0177737;1,94104;3,87125;+
Q9NA91(493);27,0914;26,5039;26,7029;27,2135;24,8441;26,4664;25,9898;25,2759;1,67589;0,0345239;1,23387;3,10092;+
Q9NA98(325);20,802;19,8561;21,5765;20,6365;21,7458;26,4061;25,794;24,4891;1,92313;0,022984;-3,89095;-3,55936;+
Q9NA98(118);21,585;20,24;21,4204;21,0133;19,7824;21,4667;20,9512;20,2264;0,424022;0,411254;0,457973;0,954506;
Q9NAF9(52);20,6134;21,004;20,836;20,3222;19,8116;21,7256;21,5067;20,5776;0,176877;0,682392;-0,211506;-0,454482;
Q9NEI8(232);21,455;21,1884;19,5054;19,3589;19,8904;21,166;20,6062;20,5908;0,113799;0,776978;-0,186416;-0,306632;
Q9NEN6(211);20,9996;19,6623;21,5375;21,3601;20,8061;20,7425;21,5026;21,354;0,176697;0,682246;-0,21137;-0,454075;
Q9NEN6(58);24,3305;23,4947;25,5345;21,7167;19,8641;21,3969;21,109;19,3883;1,92134;0,022933;3,32953;3,55594;+
Q9NEN6(22);21,3981;20,9595;20,1814;20,5255;21,8258;22,5446;22,8664;23,151;2,48234;0,00961457;-1,83085;-4,70953;+
Q9NEN6(175);28,1698;28,0512;28,3296;27,6255;25,7331;28,4239;28,377;26,5914;0,510091;0,345637;0,762665;1,11133;
Q9NEN6(162);23,8278;24,2283;23,5092;24,6169;23,388;23,7278;23,1885;24,0443;0,733983;0,219309;0,458434;1,49909;
Q9NEQ0(31);22,4976;25,872;26,0201;25,9438;25,2317;29,2532;29,2376;28,1768;1,18747;0,0905746;-2,89145;-2,25556;
Q9NEQ0(42);23,4494;20,5916;22,1087;22,8173;25,7778;26,1184;25,8879;23,4421;1,88945;0,0244393;-3,06476;-3,49536;+
Q9NEW6(23);21,5595;20,085;20,9231;21,108;19,5206;21,7632;21,431;21,1917;0,0339493;0,925583;-0,0577579;-0,0984179;
Q9NEW6(31);20,3906;20,0291;21,0981;19,0655;20,7294;21,2466;19,4866;19,7828;0,103499;0,791673;-0,165536;-0,281267;
Q9NEW6(140);21,7331;21,0097;21,836;21,2999;20,5025;20,9425;21,1228;20,6471;1,50468;0,0480449;0,66599;2,79709;+
Q9NEW6(171);21,656;20,422;20,6212;20,5613;21,1931;23,149;22,932;22,3378;1,64346;0,0370654;-1,58783;-3,0426;+
Q9NEZ8(170);24,0094;23,5107;23,9623;23,1324;19,9379;20,0847;21,3054;21,2493;3,42132;0,00345763;3,00934;7,14426;+
Q9NGJ7(272);22,8479;22,5776;23,6139;23,2313;19,6528;20,8506;21,1358;20,8049;3,07966;0,00449;2,45668;6,17025;+
Q9NGT3(5);21,6543;21,3454;21,6059;21,0083;20,2708;21,457;21,4608;21,2203;0,418184;0,417368;0,301256;0,943641;
Q9NLD1(6);21,4758;21,2899;20,9943;21,2904;20,8051;21,2518;21,5395;20,0874;0,465281;0,375398;0,34165;1,03042;
Q9TW67(428);24,5904;24,4751;24,5807;24,4368;23,6226;24,4771;24,5499;23,4744;0,871285;0,165844;0,48972;1,72923;
Q9TW67(102);21,8153;21,506;19,8108;20,7251;22,9562;25,7476;24,8629;24,5833;2,55071;0,00857234;-3,57323;-4,86317;+
Q9TW67(400);23,9557;22,821;23,9062;23,8431;22,6126;22,2796;23,4951;23,0123;1,07796;0,111227;0,781613;2,07275;
Q9TW67(358);21,4951;21,4916;20,9558;21,0006;20,3325;21,5263;21,46;20,5564;0,334242;0,497512;0,266944;0,783393;
Q9TXH9(112);21,9036;20,7217;20,2668;21,2795;20,6991;21,6399;20,8426;21,0155;0,00521427;0,987119;-0,00639343;-0,0155919;
Q9TXH9(153);19,3554;21,3042;20,0259;20,8106;19,4422;21,6213;21,7798;20,3474;0,245829;0,590494;-0,423653;-0,604313;
Q9TXH9(206);21,9214;20,1217;20,5762;19,4716;20,5272;19,9611;21,6356;21,4104;0,223296;0,621193;-0,360854;-0,556487;
Q9TXH9(218);20,1048;19,7675;21,0696;20,42;20,4854;20,2659;19,2739;19,604;0,501008;0,350989;0,433187;1,09505;
Q9TXH9(102);19,7589;21,304;21,4868;20,7411;20,5752;21,7186;21,3332;19,5092;0,0211247;0,952498;0,0386581;0,0620706;
Q9TXH9(127);20,3709;20,2749;20,4773;21,2854;20,1546;20,2781;21,7168;20,9837;0,162892;0,701391;-0,181198;-0,422706;
Q9TXH9(88);21,4536;20,8298;21,4271;18,9759;18,841;22,1397;21,3875;20,9375;0,0597835;0,868809;-0,154807;-0,168937;
Q9TXH9(90);21,7278;19,3083;20,7599;20,684;20,6876;21,1;21,2066;21,2749;0,378571;0,451799;-0,447295;-0,869008;
