ProteinAccessions;log2 N2_d5_01;log2 N2_d5_02;log2 N2_d5_03;log2 N2_d5_04;log2 N2_d1_01;log2 N2_d1_02;log2 N2_d1_03;log2 N2_d1_04; -Log Student's T-test p-value N2_d5_N2_d1;Student's T-test q-value N2_d5_N2_d1; Student's T-test Difference N2_d5_N2_d1;Student's T-test Test statistic N2_d5_N2_d1;Sign p-val: 0.05 
A9CZN9;12,6138;14,1934;12,6726;12,5219;13,7286;13,9444;13,2135;13,2037;0,551948;0,185499;-0,522103;-1,18567;
A9D0C6;13,975;13,7147;13,8629;14,0815;14,5863;14,1016;14,1741;14,8389;1,44984;0,0224983;-0,516682;-2,70173;+
A9D2X7;16,4862;15,1082;14,6326;15,4832;14,7166;14,5037;15,031;15,1267;0,671098;0,136361;0,583095;1,39225;
A9D4S6;13,8431;14,0846;13,4157;12,6564;14,6944;14,743;14,4499;14,3389;1,74227;0,0118145;-1,05658;-3,22154;+
A9QY28;14,0504;14,5195;14,2264;13,4726;14,5527;14,3034;13,9385;12,1016;0,231616;0,454254;0,343134;0,574266;
A9UJN4;14,9798;14,4007;14,3091;14,0341;14,2601;14,5078;14,3429;14,2287;0,179682;0,53957;0,0960371;0,460791;
A9UJN7;16,305;15,8908;15,7928;16,4358;15,0371;15,2104;15,3788;14,8064;2,62276;0,00237122;0,997942;5,0286;+
A9UJP1;12,2552;12,8451;12,5611;12,0781;13,9074;12,9143;12,9731;13,9855;1,62376;0,015407;-1,01023;-3,00735;+
A9Z1J8;15,59;15,0902;14,845;15,0644;14,6485;14,0339;12,7628;14,2114;1,5284;0,0187958;1,23325;2,83861;+
A9Z1L6;13,7357;12,6212;13,1505;13,6813;14,3149;14,3413;14,4969;14,2052;2,09272;0,00630733;-1,04236;-3,88992;+
B0M0L9;13,8795;14,3428;14,2842;14,3652;14,6908;14,7183;14,6748;14,7192;2,25145;0,00488399;-0,482873;-4,21297;+
B0M0N9;11,4708;11,0175;11,2093;11,6717;11,9353;12,9477;11,405;13,1833;1,2203;0,0371139;-1,0255;-2,31066;+
B1GRJ8;13,5688;12,7531;13,5933;14,3852;13,288;12,6681;12,3175;12,5312;1,16827;0,0415796;0,873905;2,22341;+
B1GRK5;12,5618;11,7534;12,5495;12,7107;15,3765;12,9364;12,7312;13,3244;0,948876;0,0708526;-1,1983;-1,85827;
B1GRL0;15,2928;12,8713;13,0416;16,0681;13,5756;14,0091;13,9469;13,6654;0,263518;0,415237;0,519208;0,641172;
B1GRL5;11,3641;11,1781;11,2525;11,5066;12,403;11,6782;11,9675;13,1933;1,57422;0,0172038;-0,985197;-2,91931;+
B1Q241;12,3055;12,4856;12,4437;13,6292;12,9234;12,5222;12,8279;12,2444;0,0918118;0,720316;0,0865431;0,252006;
B1Q250;16,4473;16,645;16,5788;16,9456;14,644;14,7264;14,9209;14,7448;5,37841;0;1,89514;15,7301;+
B1Q254;13,8898;13,7291;13,4312;13,423;14,1806;14,1045;14,1304;13,9731;2,08851;0,0063646;-0,478865;-3,88152;+
B1Q273;19,3954;19,0315;18,9308;18,6272;19,0112;19,0841;18,8536;20,0424;0,345653;0,32879;-0,25162;-0,805663;
B1V898;14,3338;14,2494;13,8992;15,5383;14,4277;14,2755;13,9416;14,6743;0,175515;0,547376;0,175373;0,45141;
B1V8A0;16,209;16,0865;16,051;16,4387;15,4671;15,1045;15,2389;15,7581;2,51944;0,00307269;0,804178;4,79249;+
B2D6L4;16,6646;15,8838;15,7374;15,7368;14,5756;14,2856;15,2343;14,0836;2,31964;0,00453225;1,46087;4,35619;+
B2D6L8;11,3308;10,9042;11,2195;11,4486;9,60603;9,85538;9,96232;9,82036;4,28509;0,000521173;1,41477;10,1952;+
B2D6L9;11,3141;11,1449;12,3911;11,3731;16,3229;15,3463;15,2767;15,8685;4,49429;0,000551724;-4,14779;-11,0885;+
B2D6P1;16,0437;16,0568;16,1528;16,1071;15,3707;15,3243;15,4278;15,7313;3,23161;0,00131436;0,62657;6,5895;+
B2FDA8;14,6819;15,0386;15,1898;14,7674;14,4188;14,4406;14,2699;14,549;2,05254;0,00676532;0,499847;3,81029;+
B2MZA9;14,1789;14,4401;14,5377;14,1725;14,214;13,8943;13,7265;13,962;1,50246;0,0200311;0,38309;2,7932;+
B3CJ34;15,752;15,9117;15,9622;15,5573;16,0712;16,36;16,2725;16,4357;2,17693;0,00552605;-0,489025;-4,05956;+
B3CKG1;17,8233;18,1964;17,9227;18,313;17,4415;17,3722;17,3423;17,4593;2,85946;0,00175432;0,660047;5,59904;+
B3GWA1;15,3171;15,5952;15,4526;15,4454;15,4462;15,6163;15,5342;15,257;0,0393081;0,869889;-0,0108526;-0,113331;
B3GWA6;10,2368;11,6118;11,8959;10,9052;10,6546;10,8814;10,5085;11,3664;0,313727;0,358136;0,30969;0,742912;
B3GWB9;15,0507;15,1223;15,1306;15,18;14,3065;15,4272;14,8972;14,6155;0,612493;0,157865;0,30932;1,29145;
B3GWC0;15,5459;15,4328;15,3957;15,3698;15,1375;14,8531;14,9049;14,874;3,18297;0,00154377;0,49368;6,45295;+
B3WFT8;16,5888;16,4148;16,4312;16,3339;17,2075;16,8153;16,9587;17,0409;2,92578;0,0017665;-0,563435;-5,76674;+
B3WFV9;14,6455;14,5903;14,3627;14,1869;15,0193;15,2007;15,0953;14,9414;2,68305;0,00220221;-0,617835;-5,16988;+
B3WFW5;14,978;14,4906;14,3168;14,3482;14,7419;14,9481;14,9253;14,8074;1,03837;0,0568312;-0,322247;-2,00692;
B3WFW9;17,5717;16,7591;19,1556;17,2968;17,9506;16,4176;17,1945;17,3637;0,326547;0,346199;0,464232;0,768277;
B3WFX4;14,8645;14,6701;14,8594;14,9565;14,5686;14,6224;14,1706;14,4257;1,79845;0,0106613;0,390822;3,32497;+
B3WFY7;11,3932;9,55992;11,2762;11,5651;13,8784;14,2127;14,2595;12,0472;2,03537;0,00692343;-2,65084;-3,77652;+
B3WFZ3;11,4013;11,1343;11,1502;11,6101;12,5636;14,4135;13,7261;12,658;2,33882;0,00441075;-2,01635;-4,39696;+
B4DCT1;16,4887;16,4969;16,4243;16,1475;13,0473;13,7308;12,7778;12,7471;5,01642;0;3,31359;13,6434;+
B4E3X6;14,4535;15,1165;16,4215;14,6654;15,0755;15,3035;15,4492;15,3802;0,114054;0,666514;-0,137867;-0,307253;
B5BM32;14,6199;14,8511;14,5977;14,8824;15,3116;14,861;15,1002;15,1488;1,66176;0,0141325;-0,36763;-3,07546;+
B5BM45;11,3654;11,9056;11,2762;11,553;11,6219;12,1587;12,1324;12,193;1,37943;0,0260763;-0,501432;-2,58049;+
B5BM47;14,8574;14,4961;14,7442;14,9609;14,2211;13,8628;13,8523;13,6732;2,8865;0,00176205;0,862308;5,66698;+
B5U8N2;17,0221;16,6113;16,354;16,939;15,6082;15,522;15,0505;16,0339;2,45245;0,00361947;1,17794;4,64333;+
B5U8P0;15,021;15,9267;15,9276;15,2951;12,5471;12,7483;13,0072;12,9997;4,40175;0,000606061;2,71701;10,6849;+
B5WWL2;14,1678;14,6427;14,1178;14,2776;14,2246;13,6251;14,1052;14,231;0,658375;0,14079;0,254985;1,37048;
B5WWM0;14,4998;14,0117;14,5913;15,8046;12,2832;12,613;13,0245;13,4052;2,23944;0,00500064;1,89535;4,18804;+
B6EU63;18,7703;18,6688;17,8268;18,6663;16,0128;14,1834;14,3424;15,1042;3,55313;0,000753333;3,57233;7,55163;+
B6VQ41;14,0791;14,1075;14,2702;14,5037;13,4879;12,923;12,6014;13,9026;1,78885;0,0107956;1,01136;3,30721;+
B6VQ55;16,106;16,4935;16,4503;15,2753;14,9888;15,8907;15,1609;14,9482;1,23348;0,0360183;0,834078;2,33282;+
B6VQ59;13,2549;13,0517;12,9927;14,924;13,8563;13,7526;13,804;13,6602;0,179521;0,5397;-0,212448;-0,460429;
B7FAR9;18,637;18,5232;18,8916;19,0915;17,3394;17,5604;17,5079;17,5419;4,09812;0,000608;1,29839;9,45246;+
B7FAS6;15,0923;16,0562;14,8501;14,5637;13,5386;13,2246;12,9363;13,7197;2,55149;0,00296643;1,78579;4,86494;+
B7WN63;20,2252;20,0375;19,8693;19,7644;17,8546;17,1036;17,0343;17,2746;4,80451;0;2,65733;12,5465;+
B7WN66;11,5395;10,7791;12,6507;11,1341;12,8891;12,1874;12,9304;13,7018;1,4752;0,021199;-1,40129;-2,74572;+
B7WN71;15,8117;16,2801;15,8871;14,0024;12,4766;14,5061;14,1411;13,2489;1,4979;0,0202392;1,90217;2,78524;+
B7WN91;15,9978;16,0272;16,0805;16,0999;15,9202;16,2475;16,2376;16,2293;0,613386;0,157609;-0,107285;-1,29299;
B7WN92;13,7307;13,8963;14,0126;14,2818;14,665;14,366;14,688;14,6547;2,34949;0,00444753;-0,613022;-4,41976;+
B7WN95;19,3172;19,3598;19,8177;19,4186;20,2913;20,7725;20,763;20,4365;3,21186;0,00141236;-1,08749;-6,5338;+
B7WNA1;13,6714;13,2556;13,1719;12,6058;13,2514;14,3731;14,4148;14,4206;1,3869;0,0257119;-0,938803;-2,5933;+
B7WNB3;13,7563;13,9413;14,1263;14,3478;13,7803;13,9726;14,2816;13,9072;0,130745;0,630446;0,0575001;0,347558;
B9WRS6;16,6635;16,1828;16,3124;16,5355;16,6037;16,5545;17,15;16,465;0,691796;0,130385;-0,269724;-1,42755;
B9WRT9;13,7421;13,3203;12,9912;13,7728;14,8865;13,5589;13,2435;13,6621;0,415556;0,268989;-0,381167;-0,938739;
B9WRU1;13,595;13,1477;13,9873;13,3873;13,3237;12,5824;12,4973;12,4141;1,62135;0,0155198;0,824916;3,00305;+
C0KDV0;13,8177;13,827;13,918;14,1821;13,6639;13,5344;13,5755;13,529;2,13765;0,00590534;0,36047;3,97996;+
C0P274;14,0239;13,8928;14,5212;13,792;12,6082;12,2977;12,632;13,2073;2,82034;0,00180873;1,37118;5,50176;+
C0P278;14,8777;14,8453;15,0041;15,2278;15,2649;15,3113;15,3043;15,1945;1,66648;0,0140329;-0,279978;-3,08395;+
C0P283;13,752;12,654;12,7119;13,3435;12,5318;13,5298;13,2314;12,5931;0,153213;0,586926;0,143844;0,400402;
C0VXV6;15,7284;15,5221;15,2468;14,9413;16,2269;15,5994;15,6237;15,5581;0,843019;0,090204;-0,392387;-1,6821;
C0Z1Y6;12,1324;12,5133;13,0437;13,8124;13,3746;12,9191;13,1329;14,1414;0,528983;0,197892;-0,516546;-1,14502;
C0Z1Y9;14,9622;15,1769;14,38;13,3603;14,9904;14,713;15,0114;14,8478;0,459983;0,237838;-0,420793;-1,02076;
C0Z3L6;13,1901;13,784;13,5532;14,3971;14,4921;13,5391;13,5945;14,3645;0,316321;0,355156;-0,266457;-0,748064;
C1P622;17,0774;16,9506;17,4799;16,7233;18,6408;18,9018;18,8453;18,5573;4,08517;0,000598425;-1,67849;-9,40286;+
C1P627;14,3745;14,7776;14,766;14,8344;14,9551;14,908;15,0638;14,8112;1,08815;0,0500191;-0,246435;-2,08972;
C1P629;14,8777;15,3765;15,0308;15,0555;14,707;14,374;14,3363;14,5852;2,28043;0,00475033;0,584527;4,27349;+
C1P633;15,402;15,4287;16,7742;14,5838;15,0793;17,3556;17,0544;15,9342;0,541322;0,191206;-0,808725;-1,1669;
C1P648;11,4504;11,2232;11,275;11,6811;10,181;12,6425;12,624;13,2473;0,511787;0,207286;-0,766276;-1,11436;
C2BR91;15,1944;14,6267;14,9421;15,2778;16,0018;16,1526;16,4244;16,2374;3,36836;0,00110305;-1,19378;-6,98574;+
C2BR94;13,974;12,5789;15,5809;13,8949;16,6999;13,4458;13,5887;13,5492;0,116251;0,661619;-0,313747;-0,312613;
C2BR97;16,5958;14,0011;14,102;14,8185;13,1537;12,2768;12,6756;13,2371;1,72484;0,0122368;2,04355;3,18971;+
C3JXE2;14,1506;15,4177;14,5521;15,6718;15,3986;16,3726;12,6674;15,8384;0,0470984;0,845951;-0,12117;-0,134738;
C5NU64;11,303;11,2284;10,7509;11,281;10,0169;9,77462;9,9676;9,98002;3,84045;0,000550847;1,20604;8,5077;+
C5VUK2;14,5852;15,0057;14,3809;14,3183;14,7428;14,5738;15,1593;14,8797;0,641658;0,14639;-0,266385;-1,34179;
C6KRG1;15,7532;15,2481;15,6792;15,9284;16,4412;16,5175;16,4985;16,4266;2,86041;0,00175769;-0,818705;-5,60141;+
C6KRI7;16,8976;16,7446;15,7425;16,9328;15,1404;15,4117;15,4934;15,5811;2,11815;0,00614226;1,17272;3,94074;+
C6KRI9;15,6556;14,9138;14,965;15,3995;13,8489;14,5301;14,7605;14,2535;1,80832;0,0105361;0,88526;3,34328;+
C6KRJ5;15,2274;14,4608;14,129;15,0165;13,9282;14,5716;14,2844;14,1488;0,832236;0,0919825;0,475185;1,66409;
C6KRK8;17,451;17,1979;17,5262;17,7424;16,2748;16,3645;16,4753;16,444;3,98065;0,000536471;1,08972;9,01088;+
C6KRN1;15,9227;15,543;15,4522;16,4398;14,1566;14,7679;15,1447;15,366;1,52071;0,0192699;0,980597;2,82512;+
C6KRN4;18,622;18,5574;17,7402;18,7787;17,571;17,6379;17,7224;17,7897;1,69291;0,0129842;0,74434;3,13168;+
C6KRP5;13,7139;13,885;14,0756;15,123;14,4936;14,5347;14,5397;14,5715;0,480635;0,225109;-0,335515;-1,05831;
C7FZU3;16,0706;15,871;15,8757;16,5361;15,4958;15,5816;15,7085;16,0441;0,992181;0,0638613;0,380845;1,9302;
C7FZU5;15,5969;16,8779;15,6894;15,1826;16,6698;16,1723;15,9861;16,6206;0,62337;0,153314;-0,525475;-1,31026;
C7IVR4;14,9177;14,6776;14,2293;14,4;13,8347;12,9144;13,0448;13,8905;2,05108;0,00676141;1,13505;3,80741;+
C7IVS4;14,7239;14,0621;13,7241;14,0542;13,6807;13,7532;13,9167;13,3376;0,994515;0,0633444;0,469028;1,93407;
C9IY22;16,1507;15,927;15,8313;16,3313;16,2281;16,1986;16,0855;16,174;0,424723;0,262129;-0,111458;-0,955809;
D0G915;11,478;10,925;11,1753;11,6939;9,9335;9,61441;9,95554;9,90606;3,64541;0,000522361;1,46566;7,8482;+
D0IMZ5;19,2338;19,137;19,3141;19,076;18,579;18,9568;18,8133;18,9341;1,97025;0,00796264;0,369475;3,64979;+
D0PV95;15,8389;16,0583;16,2254;15,9582;16,4929;16,5827;16,6007;17,0489;2,35484;0,00445682;-0,661088;-4,43122;+
D0VWM4;12,1685;12,4048;12,3153;12,6833;9,92673;10,8158;10,6431;11,9304;1,97048;0,00796701;1,56395;3,65023;+
D0VWM8;14,3051;14,4932;13,4939;14,7354;14,1205;14,3284;14,5208;15,1833;0,340004;0,333751;-0,28136;-0,794659;
D0Z5N1;15,2881;15,2682;15,0522;14,6471;13,8609;14,6504;14,7412;13,9551;1,50074;0,020069;0,761985;2,79021;+
D0Z5P0;13,0455;13,5098;13,5693;13,815;13,9243;14,0969;14,0775;13,774;1,46235;0,0219975;-0,483288;-2,7234;+
D1MN75;20,7017;21,0667;19,6593;19,9031;17,2134;16,7007;18,0856;16,3618;3,19382;0,00147264;3,24231;6,48324;+
D1MN80;14,0483;14,2745;14,2729;14,7051;15,4746;15,4541;15,3111;15,4828;3,60697;0,000614853;-1,10543;-7,72349;+
D3NQ92;11,4472;8,57458;8,44721;11,657;8,05732;8,08729;8,24811;8,60377;1,03819;0,0568694;1,78237;2,00662;
D3NQA9;16,5522;15,7694;16,5891;16,6749;15,698;15,4389;15,4239;15,6769;2,02145;0,00720136;0,836943;3,74926;+
D3YT13;14,4182;13,9485;14,4049;14,3594;14,9839;15,3098;15,2725;15,0179;3,07241;0,00155102;-0,863285;-6,15078;+
D3YT36;15,8335;16,423;16,2058;16,3756;15,4312;16,0722;15,8019;15,6845;1,30245;0,030827;0,46201;2,44932;+
D3YT46;11,3992;11,1208;11,2757;11,6722;13,794;13,455;14,1458;14,2938;4,59911;0,000152381;-2,55516;-11,5626;+
D3YT50;11,4546;10,9697;11,1414;11,7052;13,0108;11,5127;12,045;12,7589;1,4375;0,0230248;-1,01412;-2,68039;+
D3YT56;18,2404;18,0832;18,0581;17,9692;17,5437;17,798;17,8357;17,7306;2,24275;0,00498001;0,360715;4,19491;+
D3YT78;12,9762;13,6454;13,1947;13,4631;13,1518;12,6455;13,3009;12,8939;0,770099;0,107198;0,32182;1,55997;
D4YW53;15,139;15,5275;15,078;15,6824;15,564;15,6504;15,5528;15,6029;0,784013;0,103343;-0,235827;-1,58334;
D4YWC3;22,2245;22,2696;21,8571;21,7496;21,8063;21,6329;21,7876;21,4356;1,21636;0,0372886;0,359582;2,30405;+
D5MCN2;17,8739;18,0205;18,4294;18,1395;17,7569;18,0856;17,6356;17,8971;0,904803;0,0778502;0,27204;1,78502;
D5MCQ1;16,0074;15,752;15,4459;16,6378;14,0877;14,0049;14,9038;14,9079;2,23717;0,00499743;1,4847;4,18332;+
D5MCQ2;17,1103;16,6926;17,1907;17,4872;16,5432;16,029;16,2571;16,4463;2,15716;0,00560295;0,801312;4,01939;+
D5SGZ9;12,6737;13,1473;13,0397;12,9526;12,5432;12,2465;12,4063;12,8396;1,4783;0,0211365;0,444432;2,75111;+
D6R8W5;14,2619;14,4534;13,7646;14,6272;14,063;14,69;14,7288;13,72;0,0262361;0,909214;-0,023685;-0,0766715;
D6R8W9;14,4517;12,2413;12,957;11,7867;12,9374;12,8799;13,8704;12,5352;0,112234;0,670306;-0,196575;-0,302802;
D6RYD3;14,7465;14,5619;14,6254;15,0062;14,8739;14,3893;14,7136;14,7237;0,162975;0,56982;0,0598924;0,422897;
D7SFI3;17,199;17,7476;17,6889;16,9416;17,4555;17,4075;17,3801;16,9695;0,155495;0,583312;0,0911651;0,405684;
D7SFQ5;14,1008;14,2334;13,9228;11,523;14,0475;13,7144;13,403;14,3581;0,265105;0,413718;-0,435723;-0,644453;
D7UU24;12,9228;13,1718;12,9047;12,7746;9,44543;12,1243;11,486;11,312;1,72064;0,0122788;1,85157;3,18206;+
D9N122;14,9538;14,9274;14,8788;15,1906;14,6356;14,4746;14,3659;14,7057;2,27762;0,00479578;0,442208;4,26761;+
D9PTP5;15,5828;15,681;15,758;15,7353;15,0263;14,7453;14,7769;14,699;4,37552;0,00057971;0,877415;10,573;+
E0AHA7;14,7754;14,6742;14,4177;14,4488;14,1192;13,8102;13,7818;13,9644;2,88229;0,00179568;0,660083;5,65636;+
E0R7L2;15,0969;15,182;15,1448;15,0893;15,6213;15,131;15,2068;15,4371;0,998673;0,0626802;-0,22078;-1,94098;
E1B6Q6;15,2776;15,1875;14,7827;15,5512;13,1727;13,4289;13,5608;14,0602;3,27286;0,00127785;1,64411;6,70708;+
E1B6Q7;13,8423;13,8078;14,1318;13,1162;13,4391;13,8315;13,637;13,5605;0,18214;0,535468;0,107512;0,466306;
E1B6R3;14,4545;14,5505;14,228;15,1196;13,7234;13,9088;13,549;14,2092;1,69347;0,0129904;0,74052;3,1327;+
E1B6S4;11,3955;10,8505;9,79134;11,5305;12,0775;11,333;11,0192;11,5499;0,634289;0,148895;-0,602925;-1,3291;
E1B6T7;16,0468;16,563;16,7836;16,9033;15,2849;16,9659;16,7338;16,798;0,109634;0,676837;0,128515;0,296421;
E1B6V1;17,2615;16,3085;17,5594;16,4692;16,2024;15,586;15,6821;15,8854;1,72704;0,0122391;1,06072;3,19371;+
E1B6W2;11,9838;12,2407;9,71898;11,395;13,4473;12,2049;12,8441;13,163;1,34527;0,0279162;-1,58019;-2,52211;+
E2JKY9;8,99125;11,3343;11,246;8,4966;8,94131;10,7773;11,0173;9,36856;0,00336251;0,988733;-0,00908947;-0,0100759;
E2JKZ0;15,143;15,1846;14,8973;14,6152;15,7;16,0532;15,63;14,8353;1,07054;0,0522629;-0,594637;-2,06041;
E2JL03;15,3895;14,4923;14,6568;14,7051;12,7914;13,2651;13,3649;13,7927;2,72922;0,0019701;1,50741;5,27988;+
E3CTH1;11,3285;10,7864;11,1817;11,3155;11,7868;10,5776;10,8487;9,16438;0,45017;0,243467;0,558635;1,00279;
E3W741;16,0422;16,1523;16,1839;16,7064;16,6907;16,6122;16,0871;15,558;0,0392956;0,869737;0,0342047;0,113297;
E3W759;16,4356;15,4201;16,5513;16,6728;16,65;16,9479;16,9159;16,9702;1,04887;0,0553546;-0,601008;-2,02437;
E3WIS3;17,5052;17,3089;17,5841;18,3997;17,2215;17,2223;17,1539;17,7451;0,625132;0,152481;0,363762;1,31331;
E5QCE7;14,2649;14,4406;14,7252;15,0153;13,6811;13,7115;13,5524;14,5919;1,33826;0,0285292;0,727278;2,51017;+
E5QCF6;13,6677;13,9152;13,6895;13,6931;14,5087;14,6305;13,6822;14,3835;1,35692;0,0272727;-0,559873;-2,54201;+
E5QCI8;12,24;12,1624;12,0843;11,5713;13,746;12,7343;12,6706;13,8301;1,90803;0,00877062;-1,23076;-3,5306;+
E5QCJ3;13,3427;13,1531;12,736;13,6003;15,4143;14,9331;15,0117;14,5449;3,35284;0,00123165;-1,76797;-6,93984;+
E8MDW0;17,28;16,7078;15,4271;16,71;16,038;15,612;16,2698;16,2777;0,52748;0,198753;0,481852;1,14235;
E9P8A3;15,7701;14,8125;14,7101;13,8731;14,6;15,3757;15,3097;15,0714;0,291685;0,382353;-0,297723;-0,698741;
E9RKC7;14,7139;14,5311;13,9125;14,3626;14,575;13,787;13,7141;14,4977;0,357921;0,316825;0,23658;0,829423;
F0IWV1;11,4719;11,1808;11,25;11,3425;9,97093;9,81044;9,96827;9,86602;5,85229;0;1,40739;18,9282;+
F1LIM6;12,7132;13,6823;13,592;14,85;11,8957;11,8389;10,8316;12,4554;1,90746;0,00876596;1,95396;3,52951;+
F3Y5P3;17,1695;17,4927;17,3626;17,5887;16,0788;16,6334;16,4358;15,7721;2,83989;0,00183947;1,17336;5,55021;+
F5GU60;14,5827;12,9216;12,9766;13,3856;14,2647;14,2885;14,1188;14,9857;1,15012;0,0432512;-0,947795;-2,19307;+
F5GU86;14,9136;14,9733;14,751;15,0276;14,8471;14,6024;13,9978;14,0923;1,33618;0,0287354;0,531438;2,50663;+
F5GU98;14,1062;13,1305;13,7054;13,7182;13,841;12,9175;13,8962;14,3207;0,079429;0,752926;-0,0787797;-0,220413;
F5GUF6;13,7633;13,1825;12,758;16,0353;13,3652;12,6779;13,2279;12,8575;0,564751;0,178876;0,902637;1,20819;
F5GUG4;14,7108;14,2057;15,4577;13,9329;13,6944;12,6014;12,9935;12,7547;2,04276;0,00682434;1,56578;3,79103;+
F5GUG6;16,079;15,0214;15,4537;15,7983;14,7961;15,0963;14,9334;15,364;1,08826;0,0500369;0,540668;2,08991;
F5GUH5;14,4229;14,676;13,3475;13,9377;12,4064;12,415;12,0197;11,7853;2,96204;0,00177732;1,93944;5,86001;+
F5GUI0;15,2421;15,1017;15,2964;15,3818;14,9827;14,7949;14,9471;15,0478;2,111;0,00619309;0,312367;3,9264;+
G1K0V8;19,416;19,2736;19,218;19,2227;19,4837;19,5057;20,2759;19,2795;0,781041;0,103977;-0,35362;-1,57835;
G1K0V9;11,109;11,2243;11,161;11,3042;10,0025;9,91093;9,92299;9,93379;6,75427;0;1,25708;26,8548;+
G1K0X0;15,975;16,0513;16,0002;16,041;14,4672;14,4681;14,5162;14,6931;6,69446;0;1,48071;26,2409;+
G1K108;19,1703;13,7847;13,1926;13,654;14,3081;14,3377;14,0762;14,2088;0,20082;0,502742;0,717713;0,507721;
G2HK02;14,8517;14,4944;14,5082;14,4787;14,4015;13,8825;14,0219;14,3535;1,44864;0,0224962;0,418395;2,69965;+
G2HK16;14,4004;13,6484;13,8426;14,4554;13,656;13,7889;14,2471;13,8052;0,389275;0,289374;0,212443;0,889337;
G3MTX2;14,7361;14,1295;14,2223;15,4589;14,2163;14,1497;13,8436;14,2978;0,788388;0,102267;0,509856;1,59069;
G3MU08;14,6713;14,1471;14,0788;14,3723;15,4199;14,769;14,6466;15,5166;1,60623;0,0159471;-0,770657;-2,9761;+
G3MU11;10,1875;8,29641;8,06384;11,7372;12,1082;12,8363;12,2855;13,0765;1,81833;0,010387;-3,0054;-3,3619;+
G3MU14;16,2487;16,2224;15,8207;16,0352;15,9691;15,7299;16,1104;16,072;0,368952;0,306166;0,111383;0,850631;
G3MU28;14,1388;14,3798;14,4177;14,1367;14,4449;14,2826;14,1849;14,7679;0,460882;0,237442;-0,151838;-1,0224;
G3MU38;14,4141;15,2407;14,8559;14,8845;15,4577;15,8971;15,7176;15,8197;2,38434;0,00426346;-0,874205;-4,49468;+
G3MU79;15,6582;15,5276;15,8196;16,0396;15,684;15,582;15,5587;15,577;0,682559;0,132755;0,160825;1,41182;
G3MU88;18,0994;18,0653;17,964;18,2927;18,7537;18,5199;18,7378;18,6235;3,12896;0,00158482;-0,553407;-6,30393;+
G4RT11;13,2428;16,3252;15,7753;16,3899;13,3798;13,8323;11,3941;13,2825;1,4374;0,0230151;2,46112;2,68021;+
G4RYA5;14,7487;14,8742;14,496;15,1576;14,9371;15,0115;15,2323;15,1116;0,838366;0,0909606;-0,253965;-1,67433;
G4S034;16,7934;16,7175;16,6821;16,8247;16,628;16,9029;16,9463;16,821;0,39531;0,284235;-0,0700927;-0,900744;
G4S035;11,4717;10,7661;11,261;11,7419;13,1413;14,1852;13,997;13,9763;3,71749;0,000558317;-2,51478;-8,08665;+
G4S185;11,0499;11,5806;11,3095;11,7299;8,99972;12,2174;11,6948;9,0414;0,48784;0,221432;0,929141;1,07134;
G4S428;11,398;10,9548;10,8909;11,6289;12,5386;10,8214;11,8158;11,4019;0,481286;0,225034;-0,426291;-1,05949;
G4S708;13,0851;13,0319;13,2873;12,4883;12,8271;13,7982;13,1407;12,952;0,316963;0,354843;-0,206344;-0,749336;
G4S7A1;16,5225;16,3479;16,6669;17,0714;15,1249;14,7384;15,0007;15,2269;3,90106;0,000505543;1,62943;8,72216;+
G4SF15;15,2247;15,6816;15,6471;15,6346;14,5188;13,6536;13,4436;14,2799;2,89945;0,00178131;1,57302;5,69974;+
G4SF79;17,4752;17,1391;17,2152;17,7272;15,967;15,8034;16,2996;16,1832;3,5806;0,000714286;1,32587;7,6389;+
G4SGU1;14,4227;13,7152;13,8063;14,3433;13,7868;13,4778;13,3714;14,2876;0,585399;0,169501;0,34095;1,24434;
G4SI07;17,7721;17,7729;17,6556;17,851;15,9788;16,4125;16,4615;16,6004;4,23439;0,000486322;1,39956;9,98877;+
G4SJZ3;15,0062;15,6518;15,8709;15,4368;15,2415;15,1672;15,1876;14,9392;0,927489;0,0743637;0,3575;1,82274;
G4SL51;16,1725;16,057;15,9164;16,2398;15,595;15,3341;15,234;15,3706;3,32235;0,00129213;0,712995;6,85036;+
G4SLH0;17,794;17,5707;17,3016;17,8415;17,387;16,5101;16,5419;17,2173;1,4837;0,0209082;0,712874;2,7605;+
G4SLU9;13,1714;11,8787;12,7776;14,1131;12,6657;11,0038;11,5133;11,7976;1,11858;0,0465169;1,24008;2,14042;+
G4SNB8;11,3732;10,7254;11,1468;11,6911;13,1979;13,1918;12,5185;12,3736;2,747;0,00198758;-1,58633;-5,32268;+
G4SP89;15,9819;14,4755;14,2605;15,1635;14,9611;14,537;14,5549;14,7953;0,264582;0,414265;0,258255;0,643372;
G4SPY0;14,9725;14,6203;14,6959;14,7922;15,503;15,4015;15,2559;15,139;2,62046;0,00236735;-0,554645;-5,02325;+
G4SQY7;14,2288;14,0264;13,9949;14,9961;14,8604;15,0294;15,1417;15,1416;1,62423;0,0154141;-0,731697;-3,00818;+
G4SRS5;14,7561;14,8831;15,0128;14,717;14,551;14,6547;14,7335;15,1616;0,173658;0,55032;0,0670476;0,447213;
G4SRU7;15,5965;13,8687;15,1256;14,1692;15,5159;13,9162;16,1941;14,1873;0,14867;0,596122;-0,263342;-0,389841;
