Leading.proteins.Positions.within.proteins;log2 eat2_d15_01;log2 eat2_d15_02;log2 eat2_d15_03;log2 eat2_d15_04;log2 eat2_d10_01;log2 eat2_d10_02;log2 eat2_d10_03;log2 eat2_d10_04; -Log Student's T-test p-value eat2_d15_eat2_d10;Student's T-test q-value eat2_d15_eat2_d10; Student's T-test Difference eat2_d15_eat2_d10;Student's T-test Test statistic eat2_d15_eat2_d10;Sign p-val: 0.05 
Q2XN01(5);25,3957;24,8404;24,2008;27,9736;23,4201;23,7323;24,238;22,1763;1,25037;0,0598841;2,21093;2,36127;
Q2XN01(204);26,4163;24,5485;25,3518;25,4606;28,5443;28,7065;26,9947;26,3411;1,7106;0,0240491;-2,20233;-3,16379;+
Q2XN01(205);25,2545;24,4149;24,4534;25,6557;26,2487;25,884;28,6266;24,2983;0,673737;0,203684;-1,31981;-1,39676;
Q304E5(476);21,2935;18,7727;21,2574;21,6512;21,6193;20,4193;21,5115;21,2351;0,259001;0,533375;-0,452599;-0,631816;
Q3LFN1(105);21,5281;18,74;20,413;21,0329;20,4706;20,1265;20,8832;19,7745;0,0624825;0,866802;0,114814;0,176113;
Q3LFN1(76);22,8376;21,7632;20,1892;20,5167;21,8508;18,7522;19,9677;18,3064;0,799944;0,156594;1,60737;1,61006;
Q3V5H6(2);21,3163;20,7514;20,7386;20,9232;21,4877;22,3192;22,7092;24,9098;1,38553;0,0458509;-1,92408;-2,59095;+
Q3Y3Z9(65);19,7352;20,8403;20,93;20,5755;23,1054;23,7476;25,3132;25,6225;2,97855;0,00290211;-3,92695;-5,90284;+
Q4JFH6(56);21,8275;21,2269;19,1826;20,1971;24,1692;23,7381;22,3122;23,7096;2,17437;0,0114164;-2,87375;-4,05435;+
Q4R132(95);22,2341;22,5979;22,4865;21,8139;21,8579;20,4561;20,9376;18,9425;1,47072;0,0394622;1,73459;2,73793;+
Q4TTB6(64);21,5642;20,8979;21,2335;18,7129;25,1899;25,2436;24,2504;26,9427;2,87032;0,00361512;-4,80448;-5,62625;+
Q8MXD9(132);21,498;19,4407;20,9279;20,7512;22,4247;21,7492;21,6118;22,8311;1,55084;0,0320697;-1,49972;-2,87805;+
Q564S3(177);25,3507;25,5855;24,7028;24,8904;24,8073;24,7385;25,3527;25,3794;0,0855775;0,819012;0,0628805;0,236178;
Q564S3(193);21,869;20,8753;21,1774;21,2424;21,1679;20,0501;20,9563;21,5816;0,402648;0,381506;0,352037;0,914563;
Q564X1(260);26,2889;24,6341;24,4392;25,2334;24,8854;24,6257;24,5404;23,5401;0,718304;0,186133;0,750997;1,47256;
Q564Y0(207);20,1268;21,0265;20,4522;21,0686;21,3644;21,6569;21,6283;20,5416;0,922635;0,121678;-0,629268;-1,81467;
Q564Y2(49);23,5984;24,6917;25,7009;25,8408;25,1268;25,5061;25,4885;25,8052;0,433628;0,353821;-0,52375;-0,972315;
Q564Y2(35);20,7997;20,6881;21,0591;21,2379;21,2403;21,2737;21,1467;21,031;0,835081;0,146327;-0,226706;-1,66884;
Q564Y2(36);20,4398;19,0493;20,6327;20,9753;20,1929;20,7503;20,0096;21,4185;0,244991;0,551458;-0,318574;-0,602552;
Q95X71(41);20,0143;21,2851;20,9405;20,4104;21,9427;21,034;21,2707;20,1782;0,429279;0,357118;-0,443805;-0,964262;
Q95X71(55);24,3355;19,2135;21,1595;21,9756;21,1744;20,5707;21,4815;20,8224;0,248794;0,546224;0,658759;0,61053;
Q5GMH8(135);21,7513;20,1981;19,3523;21,2844;20,2893;20,7508;21,881;20,0659;0,0521852;0,888699;-0,100228;-0,148547;
Q5W7A3(37);21,2883;19,8726;21,2565;21,391;20,5544;21,3516;19,624;19,5217;0,574978;0,25551;0,689213;1,22613;
Q5WRT8(437);20,7837;21,013;21,321;20,6329;21,9023;21,9459;22,9348;21,4544;1,75176;0,0222312;-1,1217;-3,23893;+
Q5WRT8(389);21,9473;21,4453;19,3994;21,128;24,1022;24,3213;25,7659;24,8267;2,88826;0,00366551;-3,77402;-5,67142;+
Q5WRT8(755);20,2359;21,3489;20,7362;20,8375;20,5863;20,4168;21,5819;20,4358;0,0329654;0,928305;0,0344157;0,0956625;
Q5WRT8(1385);26,1373;22,729;24,2276;24,4139;19,9914;21,3902;20,4838;19,3282;2,59493;0,00628493;4,07855;4,96426;+
Q65CM5(22);21,8935;21,2376;19,8352;21,4507;21,3127;20,1757;20,5888;20,9563;0,283469;0,503956;0,345883;0,682085;
Q65XX2(476);18,9803;19,8844;21,0366;20,0067;20,7627;20,5283;20,3053;20,4247;0,57319;0,25667;-0,528261;-1,223;
Q6DNF7(350);27,4508;26,9211;28,4909;28,7345;28,7719;27,811;25,6033;25,5875;0,476325;0,321365;0,955884;1,0505;
Q71UE4(83);24,5393;21,6948;21,746;22,1196;21,3345;21,4032;21,6419;20,6352;0,905343;0,126601;1,27122;1,78592;
Q7JMQ6(277);28,1342;25,7791;24,3555;24,4394;20,6769;19,033;20,78;21,4226;2,6562;0,00556295;5,19892;5,10662;+
Q7JMQ6(282);27,0605;23,6347;24,8165;25,3637;21,9062;19,3684;21,8304;21,0323;2,3992;0,00837153;4,18452;4,52686;+
Q7JMS5(32);21,9551;19,8737;21,7016;20,02;20,9612;20,9616;21,2032;17,1601;0,308121;0,47753;0,816033;0,731747;
Q7JMS5(10);21,6789;19,1302;21,4611;21,6033;21,7945;19,4049;19,7948;21,3983;0,168529;0,665316;0,370247;0,435576;
Q7JNM2(328);20,8806;19,7487;20,102;19,8692;25,9474;24,4082;25,208;21,9269;2,45104;0,0077597;-4,22251;-4,64022;+
Q7K6X4(22);22,6682;20,3475;21,6099;21,5633;20,2325;20,9222;20,5542;20,4959;1,04112;0,0949345;0,996039;2,0115;
Q7KPV8(61);22,0506;20,8506;21,6979;19,9559;21,3771;18,8217;18,1729;19,4116;1,05068;0,0925419;1,6929;2,02739;
Q7YTN9(170);21,3542;19,8447;21,5752;19,5395;20,3538;21,1444;20,2004;19,5741;0,1646;0,672266;0,260219;0,426615;
Q7YWU6(35);21,4641;21,1851;19,7209;21,4325;21,4358;20,4529;19,8223;21,1237;0,170852;0,661251;0,241971;0,440856;
Q7YWV0(8);20,3566;20,0155;20,8724;21,566;25,5682;22,6677;24,0653;24,6771;2,64658;0,00563897;-3,54193;-5,08411;+
Q7YWW4(92);21,1008;20,7515;20,9775;19,9801;21,9292;20,4126;21,5922;20,8527;0,536429;0,281009;-0,494205;-1,15823;
Q7YX48(109);21,0956;20,5364;21,7373;19,5071;21,7978;20,7124;21,6303;21,1214;0,513916;0,296429;-0,596403;-1,11817;
Q7YZW5(138);21,3463;18,9899;20,3637;20,0817;24,8964;23,4124;24,6689;24,5301;3,41646;0,0015;-4,18155;-7,12958;+
Q7Z072(213);20,1719;20,9586;21,5218;20,2994;21,5502;20,3551;19,6357;21,3186;0,0143499;0,968678;0,0230441;0,0424754;
Q7Z072(242);26,042;25,1455;27,2076;25,4604;22,0283;21,0958;23,2076;22,7689;2,89604;0,00358524;3,68874;5,6911;+
Q7Z072(207);25,233;25,3822;26,1239;25,6729;20,1751;21,0758;21,5306;18,3382;3,4613;0,00157317;5,32306;7,26586;+
Q7Z072(254);25,1895;25,5034;26,1486;25,6851;24,9168;23,7122;24,5638;21,9599;1,43348;0,0418659;1,84348;2,67344;+
Q7Z072(259);21,7559;19,9853;20,9297;20,1024;21,9718;20,5724;21,6347;20,4667;0,362236;0,418481;-0,468048;-0,837736;
Q7Z072(192);26,2937;25,5504;25,925;27,6989;21,8499;19,7943;20,8256;21,3129;3,82521;0,00130806;5,42129;8,4545;+
Q7Z072(335);23,9501;23,8636;26,1558;25,0726;21,224;21,0676;21,3539;19,8457;3,03513;0,00279755;3,88774;6,05136;+
Q7Z138(246);20,4522;20,7189;21,0618;19,7571;23,0773;21,6439;21,5116;24,0231;1,68645;0,02503;-2,06648;-3,12;+
Q86DA7(164);20,1866;20,3316;20,6317;21,2597;20,6918;21,4216;21,2991;19,9549;0,23506;0,564951;-0,239419;-0,581582;
Q86DD5(400);23,3039;21,9233;22,1845;25,1199;24,0876;23,7872;24,0875;23,5915;0,462396;0,332331;-0,755538;-1,02516;
Q86DD5(419);28,6692;26,3475;27,9921;28,8203;20,4538;19,6809;18,4702;20,8025;4,37623;0,000923077;8,10543;10,576;+
Q86FL7(5);27,0314;27,7705;27,5854;26,6016;25,4094;25,0653;25,7561;25,35;3,06719;0,00278737;1,85205;6,13678;+
Q86NC1(484);21,2808;21,1484;18,9592;20,8268;25,0524;22,7893;23,2587;21,9706;1,73412;0,0230149;-2,71397;-3,20664;+
Q86NC1(166);23,6317;27,6576;26,6127;26,2475;21,6692;20,3984;21,5787;20,9262;2,77906;0,00442308;4,89426;5,40046;+
Q86NE4(5);21,2879;20,0543;21,8507;21,4418;21,5323;20,2787;21,4424;21,5395;0,0274214;0,941524;-0,0395393;-0,0800353;
Q86NH9(58);25,2461;24,1798;23,5591;24,8226;20,905;21,3625;19,6868;20,9612;3,43855;0,0015403;3,72301;7,19646;+
Q86S66(139);24,694;25,2379;26,5354;24,7988;21,8683;21,458;21,0658;20,3141;3,60234;0,001;4,13999;7,70858;+
Q86S66(130);26,7603;27,755;27,4768;28,0293;22,4488;22,5528;21,4327;23,6278;4,11132;0,00110067;4,9898;9,50326;+
Q86S66(68);21,9704;23,9885;25,4679;25,1838;20,3226;17,9063;20,5191;21,4534;2,01641;0,0139962;4,10228;3,7394;+
Q86S66(72);25,3624;25,6324;25,0875;25,7636;21,7035;20,5241;21,5812;19,9676;4,27107;0,0008;4,51736;10,1377;+
Q86S66(94);22,1;21,5115;20,9555;20,8332;21,8696;20,7945;20,904;20,7092;0,296508;0,488761;0,280737;0,70847;
Q86S66(86);23,0918;24,0532;24,3363;23,3065;21,3237;20,9419;19,584;20,4992;3,20404;0,0024323;3,10973;6,51183;+
Q86S66(51);20,6747;19,1461;20,9533;20,4408;23,6081;22,0429;24,0652;25,3989;2,31546;0,00970104;-3,47504;-4,34733;+
Q86S66(54);20,4089;20,8292;18,8782;20,4118;21,7926;21,0992;19,1702;21,2234;0,429707;0,357042;-0,689291;-0,965057;
Q8I4C0(4);27,5229;25,7238;26,507;27,7157;26,3688;25,5735;26,083;25,6735;0,96591;0,111885;0,94262;1,88657;
Q8I4E4(421);21,2487;21,0025;20,376;20,8921;22,7767;22,5865;23,6339;26,3483;1,80288;0,0200956;-2,95653;-3,33319;+
Q8I4J8(326);21,1811;19,9721;20,3726;20,3845;20,8804;20,4931;21,1259;19,7127;0,067329;0,856078;-0,0754695;-0,188913;
Q8I4J8(327);21,1851;21,3429;20,6503;20,9089;20,1188;20,2518;21,4529;20,8125;0,484443;0,315585;0,36281;1,0652;
Q8I4M5(606);21,1983;20,5922;20,2491;21,1646;23,0277;22,4601;23,0666;24,6641;2,50062;0,00688205;-2,50354;-4,75029;+
Q8I711(255);21,4495;19,4051;20,9881;20,194;20,9858;21,0156;21,4875;20,525;0,452078;0,338787;-0,494308;-1,00629;
Q8I711(9);20,1257;20,8437;20,9414;21,2936;22,754;22,5226;22,8505;20,8498;1,46231;0,0400059;-1,4431;-2,72333;+
Q8I7G0(138);20,4203;19,4022;20,4431;21,3248;25,4649;24,5778;23,7525;26,0881;3,40529;0,00148276;-4,5732;-7,09598;+
Q8I7K2(2);21,5617;21,2058;21,2674;20,6446;21,0625;18,8429;20,4287;21,3275;0,606356;0,237027;0,754457;1,28081;
Q8I7K2(3);21,4691;20,0656;19,354;20,6823;21,7552;21,2365;20,8395;20,6702;0,696347;0,194216;-0,732595;-1,4353;
Q8I7K2(12);19,9777;20,5747;21,8539;21,3877;20,8886;19,7325;20,2534;20,9161;0,444399;0,345517;0,500852;0,992186;
Q8IG31(117);25,2288;23,9305;22,5778;21,8841;26,5157;25,3188;25,1237;26,8628;1,6039;0,0282461;-2,54993;-2,97195;+
Q8IG31(193);25,1277;23,0047;23,5385;23,533;21,4265;20,3856;20,266;19,2168;2,77713;0,00440191;3,47723;5,39574;+
Q8IG31(182);21,4128;20,9335;21,0781;21,5631;19,0541;20,2758;21,4731;20,4855;0,905627;0,126642;0,924739;1,78639;
Q8IG31(186);24,2844;23,6299;23,6543;21,9397;21,6284;21,3332;20,7879;21,3057;2,13393;0,0118423;2,11325;3,97246;+
Q8IG31(90);24,6413;23,2601;23,3929;24,642;21,3403;20,353;21,1142;20,6212;3,39629;0,00147429;3,12686;7,06896;+
Q8IG31(165);21,3891;20,6149;21,4462;21,0878;21,5555;21,491;21,434;19,7672;0,0540646;0,884254;0,0725527;0,153617;
Q8IG31(3);28,1912;21,0555;27,0749;25,9757;28,4177;28,7647;29,1623;28,8859;1,06191;0,0904817;-3,23331;-2,04606;
Q8IG31(32);21,5716;21,3967;19,7486;19,8193;23,9589;23,4499;24,6903;19,3232;0,857961;0,139197;-2,22148;-1,70702;
Q8IG31(34);21,9982;21,0527;19,7668;20,1903;21,6794;20,7589;20,8142;19,9342;0,0250597;0,945993;-0,0446734;-0,0733247;
Q8IG69(68);25,3509;24,5173;24,2098;23,4168;19,7598;20,5393;21,7101;21,3876;2,99087;0,0028249;3,52449;5,93493;+
Q8MPY2(20);26,3958;24,553;25,4217;26,2358;24,9552;25,3127;25,4488;25,3764;0,376127;0,406628;0,378321;0,864349;
Q8MQ73(36);21,1866;20,5926;21,625;21,3633;21,3698;21,3925;19,4075;19,3655;0,624055;0,22697;0,808062;1,31145;
Q8MQ73(43);19,9772;19,628;21,6355;20,7826;21,509;20,6303;21,8617;21,2415;0,767284;0,167188;-0,804812;-1,55523;
Q8MQ73(13);28,2605;23,1326;23,7157;23,8009;20,2713;21,4993;21,8911;20,1442;1,61107;0,0280876;3,77597;2,98472;+
Q8MQH0(5);29,4114;26,9723;27,0426;27,5309;29,0571;28,2327;28,8648;26,4413;0,19565;0,621322;-0,40963;-0,496344;
Q8MXJ9(83);21,5728;17,9518;20,0128;20,1321;21,5463;20,6626;21,2796;21,2293;0,820127;0,150347;-1,26205;-1,64385;
Q8MXR6(145);20,2332;20,5146;21,2983;19,6393;23,6387;23,0971;23,3226;21,7013;2,42657;0,0081284;-2,51855;-4,5865;+
Q8MXS0(298);25,6627;28,4751;28,0949;28,2334;23,6545;23,1465;22,2503;22,7984;3,18883;0,00251402;4,65409;6,46929;+
Q8MXS0(307);20,1667;20,8118;19,992;19,6609;22,6357;22,9128;22,1927;24,6258;2,61773;0,00610056;-2,93389;-5,01692;+
Q8MXS0(584);22,1083;20,2631;20,6127;19,6843;21,9266;21,1134;21,4982;21,149;0,658351;0,211238;-0,754729;-1,37044;
Q8MXS0(157);21,341;20,4825;20,6611;21,4192;25,1315;24,0616;24,3917;22,5433;2,67408;0,00532746;-3,05606;-5,14869;+
Q8MXS0(1132);20,9386;21,034;20,0461;20,795;20,2602;20,1768;21,3783;21,2814;0,0640583;0,862969;-0,070755;-0,180287;
Q8MXS0(41);25,5304;24,4153;24,9812;24,3225;19,836;20,7895;20,0388;19,4353;4,69239;0;4,78742;12,0002;+
Q8MXS0(1085);22,7403;23,1026;25,1358;24,0574;18,8024;20,7737;21,545;20,567;2,25772;0,0105679;3,33701;4,22602;+
Q965X9(22);21,2703;23,8895;23,9321;23,9181;25,0148;23,8767;24,1278;25,4371;0,914487;0,124235;-1,36161;-1,80113;
Q8T3D2(2993);20,8937;19,7942;21,2548;21,6188;20,3102;20,363;21,7047;21,5328;0,0568743;0,878888;-0,087348;-0,161163;
Q8T3D2(2999);21,3944;20,8123;21,2173;21,4226;21,9186;19,1509;21,767;21,1881;0,117028;0,755074;0,205516;0,314506;
Q8T5S1(555);19,7683;20,0399;21,8134;19,9435;20,3359;21,0772;21,0151;20,6068;0,303533;0,482944;-0,367475;-0,722576;
Q8T5S1(577);20,6816;20,5197;19,1933;21,6198;20,0898;20,0723;20,726;19,5544;0,29687;0,488869;0,392981;0,709199;
Q8WQA8(6);35,8885;23,8776;26,0975;26,6773;31,1581;31,5437;32,0168;24,5482;0,20991;0,599624;-1,68151;-0,527579;
Q8WQA8(9);36,2561;23,8776;25,168;29,234;32,3836;32,3113;33,5705;25,8006;0,303678;0,483285;-2,3826;-0,722865;
Q8WQA8(29);27,7185;24,4083;26,062;22,8485;21,6376;20,1289;19,7713;20,1199;2,28819;0,0101342;4,84487;4,2898;+
Q8WQA8(33);25,7882;22,2834;23,2486;23,2962;19,5022;21,0657;20,6752;21,5053;1,85852;0,018407;2,96703;3,43704;+
Q8WQA8(50);30,9493;24,3604;24,8153;26,0557;30,436;30,5115;30,158;24,773;0,546797;0,273744;-2,42444;-1,17658;
Q8WQF7(155);26,913;25,8408;26,4111;24,995;20,4317;20,9505;20,8712;18,8894;4,00749;0,00097619;5,75427;9,11014;+
Q8WQF7(178);21,1327;21,4059;20,7109;21,4292;25,3438;24,4041;24,5458;25,8222;4,30865;0,000827586;-3,85929;-10,2924;+
Q8WQF7(186);19,2846;20,3324;21,6406;20,2331;20,6508;20,1111;20,6431;20,4411;0,0630271;0,865815;-0,0888472;-0,177557;
Q8WQF7(175);22,7679;22,7201;24,7826;23,1415;25,3264;24,2951;24,7041;23,6797;0,988966;0,106066;-1,14831;-1,92486;
Q8WQF7(166);24,5137;26,8936;27,5386;26,8225;25,9924;23,7267;22,3375;22,668;1,39566;0,0449675;2,76097;2,60832;+
Q8WQF7(37);25,3497;26,4963;26,3745;26,3901;26,6798;25,5692;26,9344;26,1549;0,174661;0,656432;-0,181909;-0,44948;
Q8WQF7(52);24,5734;26,6463;25,4315;25,1519;29,5;28,1442;28,9266;23,7569;0,763406;0,168236;-2,13114;-1,54871;
Q8WQF7(272);20,8712;20,988;20,9541;18,8918;27,3604;26,2185;26,6345;24,8485;3,67307;0,00109091;-5,83919;-7,93899;+
Q93168(211);20,6166;19,9714;21,4693;21,2933;23,0094;22,814;23,9382;23,1757;2,89393;0,00357895;-2,39668;-5,68577;+
Q93168(220);21,2102;20,085;20,7704;19,4268;24,8518;24,4706;24,7965;23,5548;3,75276;0,00118966;-4,0453;-8,20553;+
Q93168(273);21,2114;19,1482;20,9537;20;21,0871;21,5416;20,3975;21,5315;0,730607;0,181349;-0,811097;-1,49339;
Q93211(6);25,9525;25,2268;25,1091;24,8003;26,1464;26,3996;26,4408;24,4295;0,493721;0,309825;-0,581883;-1,08194;
Q93211(29);23,125;22,7513;23,2555;23,8726;25,0656;24,0698;24,3879;22,8664;0,818696;0,150666;-0,846318;-1,64146;
Q93213(390);21,3189;20,5675;19,6816;20,4572;24,2857;24,4565;24,0266;22,7736;3,25652;0,00243038;-3,37929;-6,66032;+
Q93235(4);20,9783;21,5378;20,5485;20,9016;21,9489;19,9586;20,9879;20,7888;0,0542973;0,884453;0,0705113;0,154243;
Q93244(330);22,7568;22,6181;20,9653;23,047;20,3392;21,1524;21,088;21,3998;1,38534;0,0458665;1,35193;2,59062;+
Q93249(373);19,4759;21,1575;20,1823;19,6279;21,8983;21,0834;20,8376;20,8875;1,24456;0,06118;-1,06575;-2,35147;
Q93249(363);24,434;24,9989;23,7598;23,8828;21,0114;18,9144;20,6563;21,5899;2,93946;0,00314391;3,72589;5,80181;+
Q93249(355);22,0114;19,8612;21,5223;19,1547;22,7127;23,403;24,5358;22,8819;1,87766;0,0180868;-2,74597;-3,47308;+
Q93289(467);20,9445;20,2608;19,1447;21,1766;21,9663;21,0219;20,7512;21,0634;0,766682;0,167279;-0,819018;-1,55422;
Q93291(90);23,7994;26,5509;26,4228;24,2484;21,9113;20,8896;20,7234;19,7292;2,71937;0,00495532;4,44201;5,25628;+
Q93315(5);23,4445;23,5583;25,0893;24,8992;23,7894;23,9509;23,7304;24,439;0,236696;0,563044;0,270398;0,585051;
Q93315(19);21,1203;18,5309;21,0504;21,1893;21,4114;20,2181;21,8003;19,9398;0,182966;0,642715;-0,369692;-0,468155;
Q93321(269);20,9185;19,4949;20,0343;21,4183;21,9097;20,66;20,0463;20,7178;0,258424;0,53355;-0,366922;-0,630617;
Q93333(8);26,6536;26,0718;26,1606;25,6137;26,205;24,2932;25,2744;27,1047;0,259438;0,533052;0,405629;0,632722;
Q93338(224);21,1582;19,3417;21,2341;21,5004;20,6257;20,4048;21,8143;20,2428;0,0204923;0,95505;0,0367184;0,0602533;
Q93379(285);23,8298;23,201;22,4885;22,845;21,5771;21,5345;20,9159;20,5749;2,67866;0,00535894;1,94049;5,15949;+
Q93413(98);21,0996;21,2799;21,0837;21,6291;21,5978;20,5252;20,772;20,3989;0,740322;0,177533;0,449612;1,5098;
Q93454(258);21,5232;20,6113;20,4606;19,5064;21,5767;21,298;20,4648;21,3103;0,636093;0,222011;-0,637057;-1,33221;
Q93513(276);21,2446;21,3093;21,7184;21,5718;21,4493;19,2684;21,8364;20,9371;0,459833;0,333912;0,588243;1,02048;
Q93513(344);23,1659;24,0967;24,1614;25,3369;20,9429;21,4749;20,4144;21,5601;3,00376;0,00287525;3,09215;5,96868;+
Q93513(236);22,5862;23,6855;23,4048;22,8287;21,8403;21,0958;21,4069;21,3674;2,911;0,0034767;1,6987;5,72907;+
Q93513(205);24,1499;22,7876;21,5033;21,4079;21,3388;20,1902;21,8689;20,9342;0,959394;0,113625;1,37917;1,87574;
Q93535(348);26,2083;26,0163;26,0585;23,9973;26,9287;26,7985;28,1558;25,0505;0,679034;0,201583;-1,16324;-1,40581;
Q93553(30);25,7846;22,0416;22,2926;23,1026;20,2523;20,7599;20,828;20,8785;1,63175;0,0274142;2,62567;3,02163;+
Q93572(274);21,7398;20,8604;22,6297;21,1149;19,2605;20,7644;18,7405;20,0847;1,7011;0,0243187;1,87371;3,14653;+
Q93572(16);20,1824;21,192;20,8864;21,621;20,0734;20,1269;21,877;20,6989;0,213188;0,594669;0,276403;0,534695;
Q93572(295);21,3021;19,8598;20,2632;19,4409;21,8419;20,8275;21,6599;20,7814;1,14703;0,0748636;-1,06117;-2,18791;
Q93572(57);21,5462;19,8633;21,3127;18,673;21,7954;21,0926;21,1627;19,9125;0,355914;0,425363;-0,641976;-0,825549;
Q93572(71);27,8079;28,2463;28,7695;28,4372;28,4337;26,3068;28,5279;24,0559;0,663129;0,208931;1,48415;1,37863;
Q93572(162);19,2567;20,2776;18,6828;21,0232;24,5975;24,1088;24,7832;26,7987;3,25727;0,00243655;-5,26198;-6,66246;+
Q93572(92);21,0958;20,2455;21,4279;20,2984;21,1454;20,9767;20,1932;20,3786;0,0912355;0,80884;0,093431;0,250549;
Q93572(134);21,965;20,4737;21,6006;19,3839;20,4196;21,1416;21,6475;20,0094;0,0254161;0,946172;0,0512443;0,0743395;
Q93572(146);23,9815;24,6309;23,9722;23,7735;20,926;20,2431;20,6077;21,0092;4,94971;0;3,393;13,2888;+
Q93572(101);27,8402;26,7471;26,5324;26,3685;25,9563;25,2581;25,59;24,3635;1,79683;0,0202996;1,58011;3,32197;+
Q93573(173);24,4082;22,2195;22,8568;22,2385;20,6158;20,7738;18,9387;20,1355;2,27336;0,010354;2,81483;4,25869;+
Q93573(134);23,0373;24,1091;25,5148;25,8642;21,75;20,0177;19,5347;20,267;2,71315;0,00501374;4,23904;5,24142;+
Q93573(130);22,1039;23,5199;24,9284;23,9757;21,543;20,4715;21,4117;20,8071;2,15843;0,0117011;2,57366;4,02195;+
Q93573(38);23,2276;23,1068;23,2939;26,0102;23,8133;24,3287;24,1892;23,0993;0,0235326;0,950012;0,0519557;0,0689682;
Q93573(31);21,2996;21,0517;20,7745;20,7691;25,7935;26,083;25,4451;24,7929;5,24237;0;-4,55494;-14,9125;+
Q93573(33);20,7012;21,0897;20,7078;20,9016;25,0147;24,9944;25,716;23,0742;3,26986;0,00224615;-3,84972;-6,69849;+
Q93573(5);20,2056;21,4875;21,186;20,832;21,1853;19,4763;21,6519;21,0838;0,0501922;0,892836;0,0784931;0,143152;
Q93573(105);19,9608;21,1588;19,5458;19,8286;24,9788;23,7574;25,0971;24,8538;4,15023;0,000671329;-4,54828;-9,65441;+
Q93576(34);24,6787;23,6338;24,0028;23,1265;23,5036;21,6829;22,2769;21,9126;1,57066;0,0305706;1,51648;2,91303;+
Q93576(39);22,8106;21,9833;22,9699;21,7195;20,7793;21,0395;21,6388;20,3541;1,88073;0,0179769;1,41794;3,47888;+
Q93576(12);26,7942;24,949;26,6083;26,9941;28,7218;28,3248;27,497;27,4227;1,57513;0,0302488;-1,65519;-2,92093;+
Q93618(38);19,4817;20,2135;21,3595;21,4715;22,043;22,43;23,606;25,517;1,63404;0,0273275;-2,76742;-3,02572;+
Q93694(136);20,734;19,5602;21,4422;21,7381;21,7077;20,9239;21,8071;21,1061;0,434554;0,353265;-0,517549;-0,974027;
Q93694(183);20,9812;20,3185;20,8758;20,8398;23,6642;21,9138;23,4817;25,8662;1,94646;0,0158163;-2,97764;-3,60401;+
Q93694(45);21,824;21,1211;21,4446;20,8377;24,911;24,9984;23,8447;25,8221;3,64177;0,00103759;-3,58721;-7,83631;+
Q93694(124);29,0284;28,5259;28,7892;29,0704;32,9898;33,0424;33,0708;25,9966;0,659663;0,210575;-2,42141;-1,37269;
Q93725(48);25,0742;26,0462;24,5514;23,8423;25,8769;26,1153;25,716;25,8339;1,11598;0,0809488;-1,00701;-2,13609;
Q93725(11);24,4265;24,5788;24,6698;23,2475;26,4281;26,2496;27,6546;23,6219;0,991956;0,105881;-1,7579;-1,92982;
Q93725(6);21,8681;21,5745;20,0235;21,5927;24,8177;23,8631;24,2845;25,1211;3,18734;0,00250233;-3,25688;-6,46514;+
Q93838(12);21,5999;19,825;20,0821;19,4126;21,0725;21,0802;21,5082;18,6323;0,16339;0,674395;-0,343427;-0,423848;
Q93871(257);22,2326;28,1578;28,3067;25,7653;21,4692;21,1958;19,911;20,6287;1,96457;0,0153042;5,31443;3,63883;+
Q93871(14);26,725;24,8283;25,2765;25,9691;27,0885;26,7668;27,4424;25,6973;0,957664;0,113904;-1,04903;-1,87287;
Q93871(15);21,3618;19,3347;21,8168;21,5104;28,0238;26,3158;26,8581;24,3719;2,89099;0,00367832;-5,38646;-5,67833;+
Q93892(311);24,3243;25,6471;24,9414;25,2919;24,5641;24,3222;24,6971;22,8267;0,936751;0,118634;0,948639;1,83813;
Q93896(587);23,8975;22,5493;23,5075;24,7524;22,1345;22,5806;23,1439;21,9188;1,22575;0,063643;1,23222;2,31982;
Q93896(337);20,1831;21,2699;19,6174;20,9032;21,36;19,5367;21,6556;21,5355;0,369569;0,412559;-0,528549;-0,851813;
Q93896(370);24,8635;21,3442;20,5584;21,351;24,2421;23,4744;23,4416;26,2226;1,0288;0,097763;-2,31589;-1,99103;
Q93896(11);25,8047;22,9164;23,3373;23,8354;24,2803;23,6437;25,0651;26,7024;0,466884;0,328506;-0,949438;-1,03334;
Q93896(242);20,6105;19,5447;19,5192;20,4271;21,9371;21,117;21,5245;20,3609;1,46943;0,0394743;-1,20951;-2,7357;+
Q93896(244);18,3132;20,12;21,8232;21,2968;20,7653;18,3886;21,8014;20,681;0,0065694;0,985818;-0,0207915;-0,0196141;
Q93896(253);25,8586;22,6137;22,7219;22,8892;19,985;18,3481;19,4041;20,41;2,3528;0,0089434;3,98402;4,42684;+
Q93932(200);21,1897;21,2478;21,2119;20,5954;21,3292;25,449;25,8889;26,2607;1,71573;0,023859;-3,67076;-3,17311;+
Q93932(50);20,8813;19,8304;19,305;21,1892;23,3378;22,6275;25,1898;27,1147;2,08882;0,0127108;-4,26597;-3,88214;+
Q93934(57);21,3445;20,0483;21,7543;20,9867;20,1121;21,2986;20,4872;18,7838;0,647686;0,216789;0,86301;1,35215;
Q94051(72);31,7245;29,3107;29,8448;29,8094;28,7779;28,4989;28,4869;23,2627;1,05331;0,0922876;2,91574;2,03175;
Q94051(74);28,6132;27,2703;24,401;24,9026;23,034;22,4565;22,1225;22,358;2,02552;0,0136031;3,804;3,75721;+
