Proteins,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
Q94148,23.1027,22.8501,23.3208,22.3823,24.2513,22.8126,22.0135,24.0668
Q94216,17.788,20.5969,19.0481,19.8422,21.4256,20.5625,20.928,21.046
Q94216,19.9768,18.2837,20.4541,21.3384,24.6226,23.2435,23.9422,22.8098
Q94216,19.0314,20.155,19.2039,19.1399,24.4713,23.4499,22.9451,24.5203
Q94230,18.5022,20.8265,18.8264,21.359,24.2071,21.9584,22.8293,24.1627
Q94230,17.7623,19.3481,18.6687,20.0822,21.9435,21.1422,20.7833,20.1514
Q94230,16.3593,19.1857,17.2158,21.3037,24.9755,22.1704,22.7413,23.4241
Q94230,18.4211,19.1448,20.588,19.2456,23.4275,22.8823,22.533,22.7376
Q94272,21.5241,20.6448,19.6818,19.8777,21.449,21.0969,20.5664,21.1541
Q94300,24.9901,25.2287,24.8888,24.1157,23.7482,24.5618,24.2787,23.9576
Q95005,18.3023,18.5108,20.0655,20.8491,21.8797,20.945,21.227,20.5784
Q95008,17.107,19.6773,19.2008,18.7165,21.8775,20.5892,20.9362,21.2608
Q95008,30.0401,30.182,30.9869,30.5592,21.9522,20.6326,20.0896,20.8796
Q95017,25.5625,26.2788,26.5189,25.3177,19.7733,21.1465,21.1682,21.164
Q95PZ7,19.5542,17.2805,20.8372,20.9031,24.9612,25.7897,24.0953,24.7909
Q95PZ7,19.6133,19.5653,18.8223,21.3923,23.4221,23.6021,23.0467,24.1706
Q95Q18,17.2536,21.0285,20.965,16.9638,21.8548,20.9126,20.3206,20.5754
Q95Q18,20.11,18.3018,18.9684,17.6884,21.8889,21.2699,20.9549,20.8986
Q95Q93,23.4865,22.5509,24.2085,23.3548,25.0533,23.7901,25.1438,23.2683
Q95Q93,24.684,24.4184,25.359,24.3112,21.7275,20.9618,21.3708,20.8186
Q95Q93,23.6523,22.6183,23.5737,22.5396,20.5553,21.0773,21.0066,20.8367
Q95QA6,24.138,23.639,24.2234,24.0111,22.9389,20.3953,23.0779,22.6609
Q95QA6,20.2917,19.4292,21.0333,17.8974,21.761,20.7298,21.1255,20.3384
Q95QA6,23.5295,24.225,26.12,25.3588,21.8264,21.0625,20.8247,20.9755
Q95QA6,18.9603,16.9661,18.5235,20.5984,23.3273,24.2218,23.2401,23.4677
Q95QA6,19.8857,20.5553,19.4254,19.8885,21.5302,21.0621,21.0436,20.677
Q95QA6,19.2944,18.3521,19.6623,18.7548,21.9435,20.2826,20.2713,20.0515
Q95QA6,20.6042,20.558,19.5222,21.213,20.7936,20.3571,20.9743,21.3439
Q95QA6,18.4207,20.3685,21.2916,16.8645,21.948,20.932,21.1953,20.4858
Q95QA6,19.8077,20.3095,19.0919,19.6678,25.1913,22.4668,23.3298,22.8665
Q95QA6,21.5337,20.4507,21.6945,20.1142,21.7774,20.9448,21.321,21.3058
Q95QC9,20.8113,16.8932,19.2302,18.7004,21.359,20.5619,21.3796,20.3744
Q95QD1,21.2665,19.9724,18.8932,17.0628,21.2211,21.1984,21.3466,20.5398
Q95QF1,19.5384,18.9276,19.3816,18.2625,24.3366,23.6822,23.9672,24.0022
Q95QF1,18.0193,18.6121,19.9916,20.2233,26.7019,24.1612,22.517,24.3801
Q95QF1,24.5329,25.2391,25.5177,25.2424,28.4626,27.8481,27.362,27.4021
Q95QL0,20.255,17.7136,19.058,20.7342,21.84,21.2501,21.1579,21.2327
Q95QN5,19.7112,16.2401,21.1458,19.6148,21.5202,20.8968,21.3719,20.6464
Q95QN6,25.5476,25.4225,26.591,26.1288,27.4143,28.6373,27.6974,28.4472
Q95QN6,23.1085,24.9048,25.0785,23.0717,30.0746,29.2091,29.5888,28.162
Q95QN6,24.8681,27.5293,27.8284,27.6779,29.6407,28.3009,27.8236,29.3947
Q95QN6,19.5725,19.1166,17.1295,20.4372,26.9388,26.2761,26.3178,27.0121
Q95QN6,20.9183,16.8532,21.5701,19.294,24.5872,23.9428,24.0853,25.3851
Q95QN6,27.8668,27.5928,29.0108,29.1941,32.3131,31.1873,22.1178,30.8326
Q95X11,20.4286,19.8273,21.2791,20.6198,21.1525,21.0014,21.3665,21.0758
Q95X44,24.476,24.0609,24.6226,23.7219,26.396,24.9846,25.0596,24.9247
Q95X44,18.6016,19.1073,19.3431,18.625,24.275,23.2968,20.6172,23.2358
Q95X44,18.717,17.9185,19.5623,19.468,24.1915,25.9124,23.9893,23.6384
Q95XC1,19.2452,17.6311,19.7972,21.3501,26.5604,26.1678,24.7141,27.3932
Q95XH1,21.9836,19.8079,21.7014,19.4338,25.4888,24.1162,25.9649,23.2237
Q95XN2,18.7143,17.762,19.2752,17.4643,21.7077,21.1623,20.9692,20.8546
Q95XN7,17.8679,19.252,21.1826,16.0218,21.8333,20.3261,19.8106,20.3829
Q95XN7,20.1681,20.4634,17.193,19.7153,22.9823,23.3346,24.4897,24.7639
Q95XR1,20.2041,19.6231,19.3601,18.1626,22.3688,19.3721,20.7201,19.783
Q95XR1,19.4091,20.421,19.4485,19.0852,19.556,20.9781,19.4597,20.8226
Q95XR1,19.2718,20.6048,20.1939,17.7858,21.4224,20.9527,21.2482,20.9666
Q95XR4,25.5097,25.4586,26.3594,26.0903,25.7509,25.2665,22.1556,23.4848
Q95XU3,16.5185,20.8044,20.8905,19.1072,25.5501,23.4212,24.6943,25.1884
Q95XU3,19.0912,18.042,18.3843,18.2057,26.9278,24.7143,22.3208,25.0556
Q95XU3,23.1278,23.6818,23.1472,23.8792,27.6397,24.9755,24.9619,25.023
Q95XU3,19.2136,20.1069,20.1097,19.8012,22.8754,22.6316,21.7923,22.9029
Q95XU3,23.6529,24.447,25.0107,23.2506,21.1581,20.9887,21.3273,21.0067
Q95XU3,17.0364,19.3772,19.289,18.5505,25.8143,22.9745,23.9029,24.4676
Q95XU6,21.1506,18.1107,22.0174,19.2698,21.9535,20.361,21.0706,21.2307
Q95XV3,18.3649,18.1126,20.7575,21.1657,21.589,20.488,19.8977,20.8717
Q95XX0,19.4086,20.6084,18.9813,20.5054,27.9652,27.5934,27.4767,27.2831
Q95XX0,24.4337,24.7491,25.3198,24.3596,29.0423,28.8401,28.2993,28.9702
Q95XX0,20.9396,22.0875,21.6549,22.0341,30.0175,29.5892,29.4891,29.6174
Q95XX0,19.6296,17.8361,19.295,17.4006,29.1199,27.5854,28.0086,27.1893
Q95XX0,20.1253,19.1311,20.3586,20.3094,21.6658,20.8457,20.9288,20.1313
Q95XX0,16.9518,19.6408,21.3575,21.2692,25.6102,23.9789,24.0968,23.8311
Q95XX0,18.6831,20.8777,20.0448,18.5585,24.782,23.9094,23.9472,23.1663
Q95Y04,16.7307,21.0257,18.7604,19.1284,22.2779,20.2721,20.269,21.2304
U4PC73,24.7397,25.3727,24.5094,25.3688,21.8277,20.4309,21.2511,21.1636
Q95Y68,18.3955,17.6889,19.593,19.5647,21.1599,20.107,20.7856,20.4309
Q95Y72,22.7034,23.3898,24.1435,21.7821,21.0806,20.7914,19.952,20.9902
Q95Y88,23.9116,24.1171,24.5944,23.2971,23.3484,20.9506,23.5172,22.9372
Q95Y90,18.1489,19.8904,20.4214,21.0927,23.9812,22.0595,22.0352,23.2545
Q95Y90,18.0442,19.0279,19.7043,17.3074,25.7722,25.4117,27.5995,25.9292
Q95Y90,27.5818,28.9105,28.4617,27.9189,28.0345,28.3524,26.7023,26.7031
Q95Y90,17.579,20.9022,19.1823,17.1585,23.8521,22.6967,20.18,21.6822
Q95Y97,21.4248,21.4782,18.1606,19.693,25.9877,24.1238,24.7014,24.1857
Q95YC6,18.8495,18.4899,17.2031,19.4405,20.8536,20.4272,21.2933,20.9533
Q95YD1,20.8717,17.912,16.9476,20.1199,21.0712,21.1134,20.515,21.4131
Q95YD9,19.6174,20.252,20.0418,20.9923,23.6295,22.5541,23.2907,22.8878
Q95YF3,20.2386,21.1227,22.0985,18.0493,21.6815,20.9949,20.0226,21.3908
Q95YF3,18.1035,18.6403,21.4266,19.6955,24.2016,23.9139,23.75,23.041
Q95YF3,26.114,24.4116,23.4835,23.3983,20.4306,21.173,21.2944,21.1891
Q95YF3,20.0586,19.4435,20.639,20.7231,21.358,20.9783,20.4077,21.2154
Q95ZI6,19.9383,19.3188,20.1002,17.6863,23.535,22.1774,23.3547,22.5648
Q95ZJ9,20.3067,20.8666,21.5105,20.444,25.297,25.7791,25.6353,25.0891
Q95ZL1,23.2138,21.7984,22.7746,21.8058,26.5562,26.5539,25.3271,24.7089
Q95ZL1,19.9105,20.5646,20.666,20.2807,24.9287,24.9208,24.9761,23.564
Q95ZW1,20.5126,18.9922,16.7943,20.588,20.9051,19.8493,20.1686,20.5858
Q95ZW2,19.1201,19.5838,19.4538,19.7666,22.3121,21.7574,21.1492,21.4692
Q960A1,20.1594,18.8321,20.6896,18.5688,20.281,20.8543,20.6274,21.4064
Q965K0,19.8713,21.3269,19.0087,18.6368,25.1266,24.6689,24.2174,25.3248
Q965K0,18.421,21.0716,20.874,18.3274,24.6958,24.8324,25.1469,24.0505
Q965Q1,20.4316,19.734,17.9305,21.288,21.3705,19.6507,21.2885,21.0599
Q965Q1,18.5662,19.5888,19.8767,19.2147,20.9787,19.8825,20.2406,21.3645
Q965R9,16.9255,19.88,19.1463,21.4015,25.75,24.8699,26.353,25.6833
Q965R9,18.2224,16.6881,21.1734,17.2954,21.5979,21.1907,20.9549,20.7585
Q965S8,19.5881,19.4318,18.3811,19.6727,24.6582,25.3693,24.9492,24.2347
Q965S8,19.1636,18.3097,17.4961,19.156,24.7734,24.124,25.7828,24.9615
Q965V4,19.37,20.1402,18.7917,17.6002,21.7912,20.1808,21.3553,20.8545
Q965V9,20.2486,18.9247,20.3868,18.755,27.6332,25.1113,25.5021,25.9867
Q965W8,19.9111,20.4764,21.6498,19.8853,21.0525,20.6599,20.2288,20.8513
Q965X7,16.7724,21.0858,19.4761,21.1061,19.6001,20.5183,21.3361,20.7091
Q966A5,19.5904,20.3916,22.0736,21.0061,21.9506,20.8535,20.1612,20.1731
Q966A5,24.474,24.5695,24.5349,24.5392,20.6197,21.0657,21.1181,21.1557
Q966A5,19.0845,19.2286,16.3816,19.4681,21.9448,21.1386,19.6865,20.9747
Q966A5,18.0424,20.2428,20.5661,14.9964,24.6598,22.587,23.6861,23.5772
Q966C6,19.2448,19.8441,20.3915,19.0523,23.9499,25.4359,27.008,24.034
Q966C6,18.8186,20.1676,19.7203,19.6558,24.5173,24.8234,23.0486,24.8336
Q966C6,22.8942,22.2855,22.7467,22.4893,26.346,24.2603,25.6919,25.7088
Q966C7,21.158,21.2304,19.9626,20.7512,19.9904,20.6416,21.2461,20.9865
Q966C7,20.0718,21.4226,21.9966,21.3966,22.5351,21.3459,22.2983,21.7377
Q966C7,19.7205,17.6553,19.8483,20.5372,24.6118,23.5218,24.201,21.2448
Q966I8,19.4116,17.7251,21.1714,19.9962,23.6949,21.9515,23.1226,21.2599
Q966K5,18.8226,19.1724,18.4934,16.4796,21.5208,20.7726,21.3017,21.3695
Q966L5,20.634,20.6806,19.0687,17.9506,21.5059,20.521,20.7764,21.3842
Q966M4,18.9042,19.8666,17.66,18.7956,21.183,21.261,20.608,20.3286
Q966M6,21.8629,21.588,23.0729,22.7987,23.2055,23.2105,23.3881,22.9129
Q9BI62,19.8669,20.5717,18.1403,19.3497,21.3926,20.2824,20.917,21.1782
Q9BI71,24.9518,26.7212,25.2423,26.2083,27.8474,25.9743,25.2674,25.4123
Q9BI71,18.8929,20.7079,19.0219,16.8338,26.9126,24.2829,24.062,22.6488
Q9BI71,25.6677,25.2066,26.3818,25.4183,28.7489,23.6551,25.7772,26.1803
Q9BI71,21.8442,23.1411,23.0978,22.4289,21.5512,20.8138,20.8123,21.029
Q9BI71,20.0024,17.0368,19.5293,18.8092,26.6128,24.7598,24.9446,25.4819
Q9BI71,19.7928,21.2818,17.039,17.7568,25.1214,23.5187,24.5952,24.8486
Q9BKR9,25.4618,24.6557,25.3363,23.5247,24.1804,24.6658,23.5737,23.2992
Q9BKR9,18.4758,18.7262,18.1768,20.1417,21.6682,20.3026,21.0783,21.3603
Q9BKU3,19.3075,21.3666,20.3235,18.8349,21.676,22.7245,22.1491,22.6373
Q9BKU5,20.4255,17.9224,19.1553,21.4128,24.3446,23.774,24.2239,23.764
Q9BKU8,18.0316,21.6007,21.2803,18.2664,20.9195,20.9961,21.3821,21.3525
Q9BL19,19.4108,19.7513,20.1695,19.3745,27.1446,26.0734,21.8362,26.1224
Q9BL19,19.1782,20.6693,20.9112,18.2918,25.6195,23.5749,22.4973,24.5806
Q9BL19,21.309,21.2354,21.7118,20.9816,20.0596,27.4166,28.4036,28.3923
Q9BL19,22.7666,24.1122,23.6868,23.7895,24.117,22.5357,22.5629,22.8051
Q9BL19,21.2084,17.8581,20.1857,20.2437,21.7433,21.8201,21.0401,21.5381
Q9BL19,20.0099,20.8475,20.6133,17.8763,20.8644,20.4615,20.7335,20.8992
Q9BL19,20.6382,19.564,21.6308,19.2607,22.3878,22.5684,23.2288,23.7929
Q9BL19,20.3947,17.8425,21.1769,17.847,24.5704,24.2285,21.2033,23.9256
Q9BL28,19.4319,19.2678,20.5036,20.1555,21.5373,20.6668,21.3061,21.0146
Q9BL39,19.7504,20.8555,19.9928,20.6281,20.7567,20.8646,21.2932,20.9184
Q9BL59,22.2249,22.2694,23.6507,22.2866,21.9478,20.3353,21.0019,21.0754
Q9BL83,22.1164,21.5266,23.3652,20.9825,25.4499,21.7129,23.3883,23.2194
Q9GRY9,18.5419,20.5025,18.5702,21.2414,21.9568,20.6935,20.9397,20.6641
Q9GRY9,19.9414,19.047,19.6575,17.073,21.789,20.7993,21.0837,21.3
Q9GRZ9,18.5693,18.5596,19.2376,17.0562,22.7084,21.5972,20.3381,23.0278
Q9GRZ9,19.3018,17.3813,21.3157,20.8123,22.9174,22.4279,22.0283,22.9107
Q9GRZ9,18.3548,16.7231,19.2231,17.5774,21.6635,19.95,21.1014,21.1428
Q9GUE9,19.425,20.5021,18.9996,19.5526,21.2739,21.238,21.2469,20.5109
Q9GUM7,22.0035,22.7677,22.3518,23.1959,21.9292,20.6446,20.7282,19.7633
Q9GUP2,15.7185,19.2264,19.8536,17.9642,20.8143,21.2007,21.2894,20.8803
Q9GUP2,18.8012,19.6239,19.2396,18.3377,24.198,23.0189,24.6082,23.7277
Q9GYF1,17.895,21.2918,19.758,17.0445,21.3795,21.1716,21.277,20.3408
Q9GYF1,19.2374,21.2002,19.2442,17.273,22.5925,26.8661,25.2804,26.8288
Q9GYF1,17.9866,20.9533,20.1528,17.9478,21.7811,21.1088,21.1786,20.5096
Q9GYF1,17.4415,17.7422,21.4206,17.6109,25.2663,25.2641,23.319,24.2441
Q9GYG4,17.3326,19.8614,18.6774,21.0251,24.092,22.7717,23.9122,24.3778
Q9GYJ9,25.6498,25.7777,24.4941,24.2248,24.6859,21.5834,24.8628,23.0652
Q9GYK1,19.1574,18.6894,19.951,16.7836,23.4944,22.32,21.8689,20.5718
Q9GYK2,17.8677,18.9152,19.9276,19.9544,21.831,20.6996,20.8886,20.6377
Q9GYM4,22.5444,21.8938,22.7509,21.3233,21.3461,20.9506,20.8009,21.214
Q9GYP5,26.0439,24.7825,25.6682,24.9112,21.3536,20.9992,20.5066,21.2445
W6RRW5,21.2537,18.8346,18.9782,20.7934,26.247,23.8552,24.0718,24.2285
Q9GYR5,19.5094,18.6189,20.2126,20.2986,24.0826,22.721,25.6051,23.7734
Q9GYT5,24.2225,24.775,24.2155,24.8987,18.9236,21.2632,21.1006,20.9705
Q9GZC8,19.0923,19.5843,20.8496,19.9665,22.4837,21.3699,21.1807,20.8228
Q9GZE9,23.5446,23.8815,24.4814,23.5314,24.3031,23.9916,23.6132,20.8535
Q9GZE9,18.8505,18.2483,19.2962,19.4407,26.2849,24.594,24.9735,21.9157
Q9GZH4,18.1452,19.1913,19.2022,18.2802,21.7003,21.2287,20.5384,21.1682
Q9GZH4,16.9559,17.192,19.8653,17.1592,21.1867,20.8844,20.8423,21.3369
Q9N2Y1,22.121,23.7801,23.5923,22.8683,24.3518,22.8915,24.2922,21.25
Q9N2Y1,20.3276,20.6112,21.1967,18.8204,21.5304,20.286,21.2489,20.7616
Q9N2Z6,19.2294,18.7577,19.4248,20.2047,21.7479,21.2047,20.5468,21.3003
Q9N2Z6,24.5,24.9253,26.323,24.8171,23.7528,23.4647,23.8488,23.7099
V6CK48,21.8647,21.9307,22.0124,21.1505,21.4161,21.2085,21.0996,21.0436
V6CK48,19.6205,20.8055,21.1321,19.812,21.5533,19.957,20.3678,20.9291
V6CLC9,18.7158,18.9231,21.9726,18.9784,21.6365,21.1321,20.2017,20.5054
Q9N321,24.6358,25.487,25.3141,25.1743,25.1239,22.1889,23.3862,23.1021
Q9N358,23.1532,22.4467,23.8569,23.8181,23.6877,21.1992,21.8507,20.8259
Q9N358,20.2086,19.1239,19.3243,19.5179,22.231,21.5912,23.6718,23.201
Q9N362,22.942,23.5157,23.1776,22.2715,26.1892,24.4456,23.7458,25.0066
Q9N370,18.9843,18.1655,21.625,17.4331,25.2173,23.2429,24.8975,25.1333
Q9N370,24.9815,25.3697,25.669,24.1715,26.3953,24.1739,23.3884,26.0434
Q9N370,24.9624,25.2559,25.1486,25.8132,24.249,22.4552,24.1331,23.1463
Q9N370,24.4613,24.2739,24.1231,24.7309,25.8638,21.7302,23.7319,22.2208
Q9N381,19.1756,19.8348,19.8032,18.7392,26.762,25.4363,25.1811,26.4734
Q9N381,18.6154,18.0663,19.1299,18.2456,21.8396,20.8623,21.0883,21.2767
Q9N393,18.1234,20.3238,20.3787,21.2293,21.0313,20.9575,20.7172,21.3844
Q9N393,17.6547,18.0021,20.0826,19.3667,21.7082,19.8991,21.1555,20.4137
Q9N3A9,26.1846,26.4776,26.03,25.8105,25.9241,22.7889,22.9236,20.8667
Q9N3D0,18.1361,19.1361,19.6905,20.5034,24.6249,24.1359,23.4278,23.5462
Q9N3D1,22.1977,24.1599,24.5426,22.8251,24.8309,26.223,27.3924,26.3194
Q9N3F7,23.0078,24.0699,23.9192,24.038,21.6812,20.6779,20.8557,19.7346
Q9N3G2,22.5379,23.4009,23.007,23.3167,23.5983,24.0623,21.2839,22.3699
Q9N3R5,21.8489,24.4403,23.4457,24.0065,21.9207,20.9848,20.6018,20.8187
Q9N3S8,21.244,22.94,23.2633,22.519,21.1865,20.544,20.9691,20.2121
Q9N3S8,22.8157,22.7503,23.2633,21.9963,21.6748,21.2316,20.8501,21.2669
Q9N3U9,18.3342,17.7318,18.763,19.3395,27.5983,26.1492,25.8083,22.8395
Q9N3U9,20.3591,18.8935,19.9271,18.5513,21.9629,20.8877,20.6856,20.4544
Q9N3X2,19.3368,19.3143,21.7501,19.1968,24.7892,21.5591,22.553,20.2729
Q9N3X2,18.348,19.4784,19.7697,18.7924,24.0396,22.5056,21.406,22.5093
Q9N3X2,21.6622,21.8277,21.5825,20.2468,25.9182,23.3203,23.0939,23.5122
Q9N3X2,17.9853,17.8008,19.1701,18.5688,24.842,21.649,22.8083,22.6406
Q9N3X2,20.2671,20.3051,20.2535,18.681,26.2445,26.6432,26.2648,25.648
Q9N3Y1,18.3471,21.6004,21.1501,19.0282,21.6891,20.7095,21.3572,21.27
Q9N456,18.9283,17.2009,21.2333,20.3649,22.4717,21.6452,21.4267,21.729
Q9N456,19.4878,20.801,20.4484,18.3913,21.4096,21.0914,21.3746,21.1598
Q9N456,19.0839,18.9532,19.1913,19.4063,21.3696,20.9655,20.0372,20.582
Q9N492,23.3214,23.6972,24.1318,23.778,21.5598,19.5004,20.1101,21.4078
Q9N4G8,22.6658,25.9431,24.8777,25.4108,24.446,22.474,23.3448,23.5699
Q9N4G8,22.5252,22.8929,22.1538,22.2069,25.3359,25.1313,24.3358,25.5392
Q9N4G9,17.5963,17.8368,19.0767,17.7606,23.6381,22.4555,22.6918,22.8975
Q9N4H7,18.3106,19.7022,19.5188,18.6467,21.8893,21.0795,20.8663,20.5812
Q9N4H7,18.8763,18.4845,19.6968,18.758,21.0911,20.8536,21.0436,21.2517
Q9N4H7,18.5796,19.1413,19.6266,18.7232,23.3285,22.1229,22.4891,22.4057
Q9N4I3,17.9418,19.9572,21.065,18.9912,21.5253,20.8347,20.5461,21.1494
Q9N4I3,19.6958,20.4594,20.3067,19.2959,20.7988,19.5675,20.2785,21.3709
Q9N4I3,19.3598,20.5883,19.2798,17.0688,20.9475,21.2109,20.4569,20.8574
Q9N4I3,17.9498,19.6007,18.775,19.8943,21.8098,20.9531,21.2228,20.7743
Q9N4I3,19.1964,20.8201,19.5757,21.4268,21.3358,20.5555,20.8845,20.9839
Q9N4I3,20.7358,19.3787,18.22,21.5765,21.0133,20.1274,21.1441,21.2413
Q9N4I4,23.2809,22.2781,22.2534,23.7716,26.3103,23.4156,22.1405,23.6127
Q9N4I4,16.5833,19.3209,20.6079,20.6584,23.6642,21.288,21.3115,22.2308
Q9N4I4,19.2697,16.8031,20.9464,19.1279,26.9326,25.2208,25.2775,23.3032
Q9N4I4,18.4893,19.2111,19.0428,19.4803,27.5209,25.0422,24.3578,24.6164
Q9N4J2,18.8959,19.1418,20.4311,19.496,22.8539,23.4303,23.0491,21.1903
Q9N4J8,25.054,23.6002,24.3861,23.0016,24.4432,24.1759,23.3684,23.8886
Q9N4J8,19.6479,20.4994,21.4904,18.0292,22.9048,21.0954,21.6164,21.5694
Q9N4J8,18.6009,20.0576,20.6651,18.1928,23.4408,21.9524,23.1405,23.826
Q9N4M4,21.3661,22.1938,22.4961,21.8279,20.791,21.2328,20.211,20.9782
Q9N4M4,20.6907,18.5245,20.0799,16.3806,22.5613,23.9034,25.1896,23.5885
Q9N4M4,20.7083,21.104,18.6826,19.3562,21.856,21.1013,21.2807,21.3392
Q9N4M4,20.3378,20.8484,20.8132,18.5485,19.4242,21.2647,20.5386,21.3094
Q9N4M4,18.5769,21.0492,20.4287,20.9149,21.4254,20.9994,21.1584,21.3532
Q9N4M4,18.5064,16.7042,19.9519,20.861,21.3322,21.161,21.0088,20.8064
Q9N4P0,20.0473,21.4427,19.8634,19.909,21.9171,19.8726,20.7045,21.3151
Q9N501,18.6108,20.8752,22.0401,17.2437,27.6081,25.8489,26.0569,25.7243
Q9N537,18.5261,21.2619,18.8689,17.7664,21.7766,21.2539,20.3526,21.0791
Q9N537,20.0111,21.2728,19.2023,18.6348,21.8867,20.4137,20.7814,21.21
Q9N538,17.0336,20.4608,20.1885,15.9259,25.302,22.861,24.9212,23.4538
Q9N588,19.0594,19.9228,20.0969,18.2074,21.6882,21.1779,21.2524,21.2111
Q9N599,17.8523,19.4726,20.1894,17.8389,21.8654,20.9938,21.2986,21.0985
Q9N5B7,25.238,25.0403,24.705,24.3159,21.7752,20.4773,21.0685,20.8758
Q9N5B7,23.2113,24.0814,23.4106,22.518,21.7514,20.9434,21.3519,21.382
Q9N5L4,23.1511,24.2938,23.6966,23.2824,24.0615,22.0999,22.6782,23.2296
Q9N5M2,17.6003,19.1916,20.0148,19.7981,20.6689,20.8781,21.0443,21.1127
Q9N5M3,17.9251,20.2768,18.5262,20.2426,23.3561,22.2102,22.1175,23.0948
Q9N5X6,19.7794,17.9357,19.9707,19.8166,21.6473,20.6841,21.3052,20.4207
Q9NA39,19.4756,19.5067,19.6937,20.383,21.5814,19.8708,21.2317,21.028
Q9NA39,18.7758,19.1835,18.5593,17.948,24.5428,23.9973,21.7897,23.7504
Q9NA82,20.7288,20.0822,19.2952,19.6868,22.7982,21.2118,21.3184,21.7393
Q9NA91,21.4533,20.2602,19.3356,17.1022,26.1942,24.2189,25.1544,25.0819
Q9NA98,16.3796,21.4466,20.5277,19.581,22.9347,22.6485,21.6646,21.669
Q9NA98,20.0082,17.6083,20.6029,21.5477,23.9449,25.2677,23.0267,26.0133
Q9NAF9,19.6847,18.2592,19.1693,17.1057,21.57,21.2195,21.2141,21.1267
Q9NEI8,17.8071,18.3867,20.9637,19.4644,24.0232,23.3189,21.3742,23.0172
Q9NEN6,18.9348,18.4078,19.0424,17.0008,23.456,23.7822,21.1394,23.3866
Q9NEN6,18.4533,20.5061,19.8196,19.7716,23.8294,20.4337,23.0126,23.5177
Q9NEN6,19.068,21.0313,20.9436,19.3148,24.1858,24.4834,24.0944,24.5686
Q9NEN6,28.7579,28.505,28.9424,28.3188,28.7878,24.9437,26.0648,24.3291
Q9NEN6,17.9568,18.4754,19.0499,17.9936,24.2056,21.0876,24.1722,22.2648
Q9NEQ0,27.681,28.7249,28.722,28.9103,30.4865,29.6186,29.8989,26.19
Q9NEQ0,24.5118,24.6092,24.5141,24.6609,27.0179,25.6879,25.4433,25.2885
Q9NEW6,18.6439,17.1079,20.8219,19.1134,25.3364,22.8386,22.4207,21.037
Q9NEW6,17.5725,20.7056,19.123,19.6974,21.494,20.5898,20.6842,20.9078
Q9NEW6,20.8779,18.6169,17.7194,19.7616,21.0112,21.1711,20.8653,21.2139
Q9NEW6,19.8109,20.49,21.3031,18.2761,24.8394,22.6883,23.056,22.3552
Q9NEZ8,20.5859,20.5496,20.8918,19.0464,24.6598,21.962,24.7193,22.6552
Q9NGJ7,19.6307,20.8742,19.1911,19.8686,21.6871,20.7912,21.1125,21.3852
Q9NGT3,19.0275,19.6228,20.342,20.1299,22.0595,21.404,23.313,21.2687
Q9NLD1,21.8109,24.3235,23.8303,23.6368,21.4607,20.4502,20.9269,21.3712
Q9TW67,25.8027,26.2779,26.4368,25.6146,25.4975,21.2829,21.7185,22.863
Q9TW67,21.8033,21.5125,22.3396,21.7274,25.194,24.6862,22.5361,23.7666
Q9TW67,21.3717,23.3611,23.0419,23.8386,24.3724,23.4322,24.1397,24.4882
Q9TW67,19.5551,17.2737,19.9196,20.6993,21.2088,21.0761,21.0064,21.3495
Q9TXH9,19.9248,20.8088,18.2999,19.7629,20.5026,18.9005,20.3575,20.7223
Q9TXH9,20.4744,17.8769,21.0551,17.9613,21.6017,20.8642,21.2536,20.9682
Q9TXH9,19.5533,20.5559,18.9847,21.0962,21.5474,20.9402,21.3393,21.3791
Q9TXH9,20.1317,21.027,19.8939,20.2286,21.8972,20.8405,20.7143,19.9572
Q9TXH9,18.4082,18.9354,19.4343,21.2906,25.5408,25.445,23.6781,23.2542
Q9TXH9,19.6979,19.0313,19.5107,18.7008,21.0502,21.0555,20.8088,20.9022
Q9TXH9,18.7363,17.9511,19.7389,17.8213,21.7592,21.2465,21.3451,19.9734
Q9TXH9,16.9913,20.3651,19.2099,18.4699,20.8478,21.2024,20.7589,20.9191
Q9TXI3,20.6698,19.3491,19.3012,20.4703,21.4326,21.2262,20.9886,21.1693
Q9TXN6,19.0349,20.368,21.2948,18.2051,21.5601,21.004,21.0729,21.354
Q9TXN6,25.2878,24.1862,24.9822,23.2642,23.4616,21.279,22.06,22.8729
Q9TXQ1,21.317,19.9908,17.5299,18.222,25.3566,23.7162,25.0896,23.3289
Q9TXQ6,20.2174,18.96,20.0334,20.1032,21.7817,20.8091,20.965,21.3073
Q9TXU1,17.6763,19.3648,21.5818,19.6309,21.7087,19.3908,21.316,21.176
Q9TXV8,23.0901,23.2973,23.0525,23.6276,21.5977,20.3764,20.8052,20.6463
Q9TXV8,18.5079,18.8978,18.566,16.9428,24.8882,22.6245,21.7427,22.3987
Q9TXZ9,24.4031,21.7565,22.8295,22.2967,21.7606,20.7696,21.2746,20.7073
Q9TYK1,17.0331,18.4628,20.5177,20.2117,21.953,20.9968,21.3502,20.8008
Q9TYP8,15.2471,19.369,18.8402,17.9141,25.3241,23.4899,21.988,24.4453
Q9TYP9,20.5508,16.9117,21.558,19.2189,28.3804,24.5839,24.73,26.3878
