Leading.proteins.Positions.within.proteins;log2 eat2_d10_01;log2 eat2_d10_02;log2 eat2_d10_03;log2 eat2_d10_04;log2 eat2_d5_01;log2 eat2_d5_02;log2 eat2_d5_03;log2 eat2_d5_04; -Log Student's T-test p-value eat2_d10_eat2_d5;Student's T-test q-value eat2_d10_eat2_d5; Student's T-test Difference eat2_d10_eat2_d5;Student's T-test Test statistic eat2_d10_eat2_d5;Sign p-val: 0.05 
D4YWC3(69);22,0108;20,7942;21,9539;25,7404;22,6413;23,6886;23,9567;23,1156;0,26817;0,625552;-0,725761;-0,650774;
D5MCN2(642);21,1054;19,6121;21,0601;21,4013;19,3632;21,6291;21,1927;20,2531;0,105873;0,828842;0,185231;0,287146;
D5MCQ2(258);21,0324;20,305;20,7311;21,2944;20,5531;23,5261;22,4428;23,3767;1,20298;0,106339;-1,63393;-2,28157;
O17698(246);21,2444;19,3065;21,5333;20,9985;21,8007;21,5575;23,2903;22,7348;1,30232;0,0883582;-1,57514;-2,4491;
D5SGZ9(55);21,3976;20,1255;20,0957;20,2174;21,4477;20,0657;21,1602;20,4018;0,286927;0,606792;-0,309818;-0,689109;
D5SGZ9(7);21,0542;19,9669;19,7995;20,951;21,3475;20,6855;20,406;21,129;0,53453;0,378369;-0,449119;-1,15486;
D5SGZ9(3);21,7452;20,2396;19,7755;19,6621;20,6243;20,0165;20,829;21,0184;0,200033;0,70734;-0,266486;-0,505994;
D6R8W5(331);21,4066;20,4052;21,1861;21,2875;20,947;21,2828;20,7847;20,6311;0,244253;0,653571;0,159945;0,601001;
D6VPA0(272);25,4788;24,3411;25,1425;21,151;24,2114;24,2647;22,7943;24,0267;0,0695758;0,88594;0,204069;0,194811;
D7SFI3(84);20,5175;18,5403;21,6985;20,5181;19,9579;21,7285;21,4936;21,9161;0,562894;0,357773;-0,955451;-1,20493;
D7SFI3(114);20,1356;20,356;21,7148;21,1298;20,7498;21,4681;19,2222;20,8547;0,167869;0,74679;0,260328;0,434075;
D7SFI3(13);20,2683;19,922;20,0086;19,8927;20,9727;20,3889;19,7809;20,9525;0,85318;0,205562;-0,500877;-1,69905;
D7SFP5(20);21,6512;21,2143;21,8261;20,8225;21,0707;21,2785;21,7707;21,221;0,056177;0,908349;0,0432997;0,159294;
D7SFP5(70);21,2036;21,166;21,5705;19,3383;20,5736;20,6922;20,5006;21,3977;0,0178694;0,97132;0,0285983;0,0526902;
D7UU24(368);21,9611;21,138;20,075;20,4457;21,193;20,4172;20,7645;20,2306;0,2175;0,688133;0,253591;0,544018;
D7UU24(370);20,816;20,0873;20,2643;20,2662;19,4921;21,6242;20,4722;20,9809;0,241462;0,656676;-0,283899;-0,595123;
Q9U3I3(603);21,698;19,9376;19,6743;21,4237;20,6532;20,3517;20,5951;21,28;0,0227126;0,963383;-0,0365992;-0,0666231;
D9PTP5(209);22,7973;22,9719;24,6081;24,7735;20,342;20,5377;20,6389;21,5068;2,69319;0,0109108;3,03139;5,19391;+
D9PTP5(210);22,7973;22,1919;22,3804;23,9722;21,4286;21,0129;21,679;20,386;1,88799;0,0315567;1,70883;3,4926;+
D9PTP5(190);21,3622;19,2111;20,0698;21,0408;21,4505;21,0761;21,254;20,5541;0,596411;0,333808;-0,662725;-1,26353;
E0AHE1(13);20,5217;19,3192;20,7679;20,4485;22,5211;22,1282;22,0692;22,4583;2,99092;0,00752941;-2,0299;-5,93507;+
Q20396(252);25,0589;24,8991;25,7743;25,6437;21,1974;21,3968;19,7806;21,4882;4,14866;0,00168889;4,37823;9,64827;+
E1B6S4(182);23,2166;22,5892;22,6245;25,0585;22,2587;21,7865;21,9052;22,6042;1,04975;0,140019;1,23356;2,02583;
E1B6U2(28);24,1822;23,1883;23,9172;24,5745;24,9753;23,5905;23,234;23,2345;0,15667;0,759502;0,206993;0,408399;
E1B6W0(690);27,0429;26,9682;27,715;25,5443;26,8857;27,3456;28,2021;26,8622;0,402718;0,487616;-0,506326;-0,914694;
E3W743(373);23,4785;22,5451;22,2794;22,9017;23,9948;23,9798;23,8844;24,2964;2,39303;0,0146219;-1,23771;-4,51348;+
E3W743(720);20,5711;19,3733;21,3114;21,0815;20,9469;21,0794;21,1528;20,3796;0,269984;0,623859;-0,305325;-0,654507;
E3W743(803);21,9722;21,2444;18,8298;17,4473;20,7004;21,8429;20,1557;21,4727;0,474085;0,427631;-1,16953;-1,04644;
E3W743(764);21,0424;20,5026;21,4125;20,691;21,5349;20,3886;20,8297;21,3889;0,141097;0,779502;-0,123371;-0,372098;
E3W743(841);20,2654;19,2622;21,0751;20,4301;23,6647;22,1125;23,5643;23,6853;2,85901;0,00875532;-2,99846;-5,5979;+
E3W743(761);21,371;20,6411;20,6673;20,2437;20,5891;21,3784;21,1348;19,8662;0,00932351;0,982468;-0,0113544;-0,0277512;
E3W743(1340);21,3927;20,7671;21,0962;21,1604;20,8026;20,0346;21,5004;21,3303;0,210436;0,693421;0,187121;0,528723;
E3W743(1261);20,4159;20,996;21,7019;19,666;24,0117;22,4917;23,1279;23,4397;2,52327;0,0128254;-2,57281;-4,80113;+
E3W743(1269);20,8204;21,4409;18,7951;20,5006;25,8399;23,9853;24,519;24,6093;3,13317;0,00649664;-4,34915;-6,31546;+
E3W743(785);20,0389;20,327;21,0417;19,6274;19,3338;21,653;21,173;19,7927;0,138591;0,780795;-0,229338;-0,366188;
E3W743(874);21,1276;21,52;19,9632;19,6248;24,133;23,9784;23,5408;22,824;2,8843;0,00865946;-3,06016;-5,66143;+
E3W743(745);20,9533;21,2277;21,0674;19,8928;21,1239;21,1843;20,187;21,4077;0,183554;0,727707;-0,19043;-0,46947;
E3W743(369);24,8303;23,2406;22,5627;26,9486;25,1225;26,934;26,0942;25,9881;0,777249;0,238047;-1,63912;-1,57198;
E3W743(971);23,0994;20,8578;22,7501;20,5856;24,6741;24,4559;24,6876;24,5936;2,29897;0,0154919;-2,77958;-4,31249;+
E3W759(44);21,006;20,2356;19,6376;21,0252;19,4932;19,6884;21,2694;20,5696;0,160329;0,754759;0,220976;0,416825;
Q21162(96);20,4125;20,9919;20,1365;20,7898;24,9527;23,2554;25,2079;23,8752;3,54712;0,00397927;-3,74012;-7,53266;+
Q21162(35);21,8611;20,4563;19,7144;21,3679;20,78;19,8698;20,7167;20,467;0,318412;0,571287;0,391575;0,75221;
Q21162(77);25,6598;24,5876;26,5991;26,3522;26,3238;23,832;24,4604;24,055;0,771952;0,240122;1,13189;1,56308;
Q21162(69);25,5786;26,6759;25,3105;24,6104;20,5278;21,4068;20,3827;19,9293;4,08996;0,00205941;4,98221;9,42117;+
F5GU98(1033);21,6326;20,9995;20,4899;21,3964;19,5326;21,7138;21,0434;19,7927;0,482135;0,420913;0,608993;1,06103;
F5GU98(595);29,0581;28,6953;28,833;25,3364;27,3912;28,4887;27,9148;28,592;0,0435581;0,928737;-0,115964;-0,125049;
F5GU98(474);20,8372;20,395;20,469;20,1997;25,0911;25,5619;25,5724;25,2545;6,80817;0;-4,89476;-27,4201;+
F5GU98(989);23,8003;23,1075;23,6058;27,0348;21,4769;20,5813;21,3158;21,6724;1,82607;0,03598;3,12553;3,37632;+
F5GU98(932);21,7716;21,3662;20,3378;21,3412;22,7896;23,7029;24,7076;23,9893;2,68729;0,0110956;-2,59319;-5,1799;+
F5GUH0(79);25,4083;24,8316;24,7288;22,8805;25,1575;25,0955;24,2949;23,5751;0,0356411;0,942998;-0,06845;-0,103143;
F5GUH0(108);24,2132;24,3688;25,0392;24,0397;23,8221;24,0495;24,0552;24,246;0,783175;0,235452;0,372019;1,58194;
F5GUH0(115);25,0425;23,5921;24,0249;25,3588;24,017;22,87;22,9795;23,435;1,27276;0,0923257;1,17921;2,39906;
F5GUH5(198);21,786;21,325;20,4004;19,5194;21,1169;22,8593;21,6575;22,7;1,04987;0,140128;-1,32574;-2,02604;
F5GUH5(200);22,1746;22,106;23,2125;21,7074;19,8039;21,1505;21,5344;22,3732;0,876222;0,196698;1,08459;1,73745;
F5GUH5(169);19,6649;19,5664;21,8065;19,7986;20,8876;20,9442;18,7407;21,3473;0,127827;0,795973;-0,270834;-0,340579;
F5GUH5(171);21,6614;20,1857;21,0012;21,3633;22,5941;22,6328;23,7112;22,7021;2,36708;0,0148207;-1,85718;-4,45749;+
F5GUH5(249);23,447;22,021;23,0596;23,2056;19,8158;20,3572;21,4911;21,0262;2,4636;0,0140038;2,26072;4,66794;+
F5GUH5(251);22,4922;23,2017;22,7273;22,534;20,8441;20,2515;19,305;21,4654;2,46014;0,0141353;2,2723;4,66031;+
F5GUH5(311);21,6796;20,9741;19,8355;20,5693;20,849;19,9438;20,4795;20,2397;0,394092;0,493268;0,386647;0,898444;
F5GUH5(313);21,7716;21,5214;20,6574;20,3461;20,8574;20,2747;21,0775;19,8393;0,601839;0,329998;0,561901;1,27297;
F5GUH5(209);21,7432;19,9116;20,8119;19,822;21,372;18,5707;21,0991;19,3778;0,232314;0,668683;0,467281;0,57575;
F5GUH5(20);22,7463;23,971;23,5518;25,4282;25,5175;22,864;21,7071;21,3364;0,433199;0,461071;1,06806;0,971522;
F5GUH5(340);22,6564;21,6212;22,3422;22,6022;21,164;20,8451;18,7523;21,7148;1,29924;0,0889898;1,68643;2,44388;
F5GUH5(351);18,8293;20,5273;20,3828;20,4852;19,7469;21,2857;20,8301;21,4582;0,662028;0,29798;-0,774073;-1,37674;
F5GUH5(178);20,8449;21,7055;20,883;20,4;23,3529;23,3407;23,2165;22,1805;2,72253;0,0107177;-2,06429;-5,26383;+
F5GUH5(180);22,636;22,6672;22,4652;22,7947;19,581;20,4294;21,1208;21,6285;2,31421;0,0156165;1,95084;4,34469;+
F5GUH5(49);21,2805;19,3518;20,9873;19,7246;20,0424;20,0317;19,7378;21,159;0,0583285;0,904961;0,0933437;0,165054;
F5GUH5(282);20,8338;21,472;20,5808;19,9363;20,679;21,0584;20,8138;20,6139;0,093882;0,84574;-0,0855432;-0,257227;
F5GUH5(189);21,4858;19,618;21,8693;21,2958;21,432;20,9741;20,2535;20,5015;0,194076;0,714647;0,276913;0,492866;
F5GUH5(11);21,9971;21,28;22,9369;23,0593;20,7112;20,9957;20,2963;21,902;1,32277;0,0852892;1,34201;2,48382;
F5GUH5(76);21,728;20,1696;21,0936;21,0676;20,1452;20,5765;19,9261;21,8473;0,306951;0,584979;0,390924;0,729412;
F5GUH5(87);19,9818;21,1377;19,8185;21,5478;21,3391;21,1238;21,0853;21,084;0,586752;0,339335;-0,536601;-1,2467;
F5GUH5(218);21,5028;20,3416;21,886;19,6792;20,4661;20,3986;21,1619;21,5691;0,0273236;0,956496;-0,0465326;-0,0797581;
F5GUH5(40);23,1614;22,9686;23,1971;20,5149;22,7856;22,4794;23,1369;22,4116;0,136748;0,783544;-0,24289;-0,36183;
F5GUH5(58);22,7409;23,0439;22,9925;24,1969;21,2084;21,693;20,8201;20,5163;2,73627;0,0103148;2,1841;5,29682;+
F5GUH5(123);20,9946;20,4929;21,1237;21,4663;20,7042;19,1772;19,6112;20,3177;1,43615;0,0688231;1,06685;2,67805;
F5GUH5(136);23,2797;23,0881;23,6956;22,2436;22,7999;23,6004;22,1527;22,6992;0,252163;0,644963;0,263683;0,617577;
F5GUH5(160);22,2295;22,3028;23,9641;23,6982;20,361;21,1695;20,0767;21,2236;2,31378;0,0155908;2,34093;4,34377;+
F5GUH5(273);20,5506;20,8002;21,3018;21,3421;20,7181;21,5584;21,1805;21,4117;0,352357;0,537975;-0,218503;-0,818669;
F5GUH5(138);25,6856;23,1551;24,5563;22,5573;25,3514;31,6283;31,3152;23,5815;0,933228;0,176198;-3,98054;-1,83228;
F5GUH5(375);21,0718;21,3705;20,1624;18,6527;21,4226;21,6582;20,0706;19,4954;0,167003;0,7473;-0,347366;-0,432101;
F5GUH5(29);20,5097;19,2598;19,985;20,7464;20,6296;21,2947;21,3842;19,8116;0,636949;0,312775;-0,654806;-1,33368;
F5GUH5(107);21,2945;18,797;20,3489;20,9265;20,1275;21,4794;21,8223;21,0028;0,536187;0,376726;-0,7663;-1,1578;
F5GUH5(364);21,0259;19,9321;19,4678;20,2406;20,5191;21,1312;21,0353;21,8141;1,19651;0,107451;-0,958344;-2,27071;
F5GUH5(355);20,8603;20,0565;21,0867;20,8103;19,7942;20,4536;18,743;19,9122;1,22413;0,101889;0,977703;2,3171;
F5GUH5(236);22,583;21,1796;23,3115;22,0721;23,7232;23,7936;21,9605;22,4017;0,480834;0,421911;-0,683182;-1,05867;
F5GUH5(94);19,3095;21,2785;21,7548;20,4126;20,106;20,3945;20,705;20,8945;0,107134;0,828048;0,163861;0,290261;
G1K0V8(71);19,2475;21,4985;19,9723;19,1706;20,0695;21,6961;20,1015;21,5089;0,589857;0,337783;-0,871758;-1,25212;
G1K0V8(72);21,87;19,9593;21,692;19,529;21,4443;21,2576;20,1452;19,3329;0,103319;0,832004;0,217564;0,28082;
Q1ZXU6(614);27,4105;27,5245;27,7932;26,6016;24,5524;26,0163;26,6642;25,9541;1,61469;0,0516123;1,53574;2,99117;
G3MU14(260);24,3851;23,2318;24,0868;21,6718;24,623;24,1842;22,8376;23,9729;0,33303;0,554536;-0,560565;-0,781017;
G3MU81(396);21,0256;20,0924;21,1434;20,4903;20,6126;21,7916;21,7614;21,6173;1,0575;0,137858;-0,757819;-2,03872;
G3MU88(76);20,2315;20,8807;21,0706;18,3942;22,8923;22,0599;22,2083;22,1657;1,85072;0,0341531;-2,18735;-3,4224;+
G3MU88(361);21,0555;20,1265;21,3889;20,8569;20,5626;22,6411;22,5036;23,3629;1,12532;0,121318;-1,41063;-2,15166;
G4RTI0(155);21,9839;21,1742;20,5383;21,2901;20,331;20,9257;21,4048;21,5074;0,202315;0,70353;0,204385;0,511;
G4S034(2016);24,6493;23,8398;22,2937;21,6693;25,1527;26,0482;23,8057;24,649;1,13466;0,120053;-1,80091;-2,16724;
G4S034(1135);23,6352;22,1954;24,1979;21,9873;20,4438;23,7232;23,9209;22,8248;0,105444;0,82919;0,275786;0,286086;
G4S034(458);25,6433;23,4892;24,7416;23,5449;21,2368;21,7553;20,2823;20,9256;2,81454;0,00943005;3,30474;5,48745;+
G4S034(461);23,2801;22,0795;22,2808;21,0165;20,6752;20,2325;21,7791;20,9626;1,1594;0,115097;1,25188;2,20858;
G4S1A4(58);20,7735;20,9602;20,7048;21,3156;19,0564;21,7053;20,0874;21,4653;0,228111;0,674523;0,359905;0,566794;
G4S1A4(210);27,42;26,3162;27,3741;28,1204;26,3782;25,4129;24,8804;27,7886;0,802612;0,227128;1,19264;1,61453;
G4S1A4(130);21,1023;21,2539;20,8424;19,8816;20,2923;20,5524;20,7386;20,3386;0,390411;0,496299;0,289609;0,891487;
G4S1A4(139);19,8132;21,4034;20,9491;19,9845;20,1994;20,3616;21,2629;21,2573;0,192148;0,716764;-0,232725;-0,488599;
G4S1A4(63);21,4401;20,0601;21,1771;20,7819;24,2867;23,9201;22,7945;21,9643;2,09542;0,0216526;-2,37661;-3,89529;+
G4S1A4(3);20,6017;20,9969;20,0707;19,232;23,678;25,273;24,4337;24,7714;3,83742;0,00217931;-4,3137;-8,49709;+
G4S3P8(307);24,4314;23,938;24,1683;23,3203;25,2203;24,4775;23,3842;25,9462;0,634265;0,313708;-0,792524;-1,32906;
Q20314(82);20,7303;20,8137;20,6333;21,0189;20,3129;20,4551;19,6915;21,7764;0,21483;0,688984;0,240052;0,53825;
G4SI07(405);21,3425;19,9169;21,572;21,0847;20,2488;19,6437;21,7634;21,8999;0,0470612;0,92263;0,0900664;0,134636;
G4SI07(267);21,7031;20,217;22,6431;26,2076;20,4669;21,6055;21,0779;19,9946;0,700794;0,275399;1,90645;1,44286;
G4SL51(394);23,0649;24,0659;22,4;25,6043;21,02;20,7246;19,9142;20,4467;2,35405;0,0150816;3,25739;4,42952;+
G4SLH0(5002);22,9139;22,476;22,9992;22,4683;23,6708;23,9676;23,524;24,0924;2,90557;0,00856369;-1,09937;-5,71526;+
G4SLH0(5714);21,4225;20,883;20,3487;21,2938;19,8928;20,0542;20,8798;20,9977;0,693253;0,279315;0,530863;1,43003;
G4SLH0(4662);21,4188;21,3908;21,5906;18,9543;21,0725;19,963;21,3875;21,2309;0,0365691;0,941492;-0,0748348;-0,105728;
G4SLH0(12613);20,0305;20,8962;21,5652;21,4413;21,0921;21,6247;21,3885;21,4803;0,518221;0,390282;-0,413105;-1,12585;
G4SLH0(4770);24,0232;24,2058;25,7332;25,5777;24,2838;24,9995;24,3985;23,1974;0,525594;0,384354;0,665162;1,13899;
G4SLH0(5877);21,5074;20,5347;20,928;20,6755;21,4082;21,5136;20,6191;19,8356;0,0530241;0,912735;0,0672669;0,150812;
G4SPY1(23);25,1092;23,3021;23,3497;25,9035;24,5208;24,4715;24,4088;25,9415;0,225432;0,678002;-0,419489;-0,561066;
G4SRU7(40);24,294;23,215;23,2031;27,3128;20,5299;20,5978;21,7836;21,1957;1,85691;0,0336483;3,47947;3,43402;+
G5EBF0(9);21,5645;21,0207;21,5325;21,173;23,9491;21,8735;23,263;23,4871;2,09944;0,0216833;-1,82053;-3,90331;+
G5EBF3(141);20,953;21,259;21,0832;20,9878;20,425;21,061;18,9799;21,3475;0,537639;0,376116;0,617391;1,16038;
G5EBF3(43);20,3221;21,0121;18,2571;19,2428;21,6074;21,567;21,0483;21,8078;1,54656;0,056607;-1,79911;-2,87052;
G5EBF3(46);20,21;20,4909;19,9259;19,3377;21,018;19,8134;21,3622;21,1641;1,02497;0,148454;-0,84827;-1,98465;
G5EBF3(58);21,2582;19,808;21,634;20,3556;21,1373;20,816;19,9249;20,4861;0,132828;0,789517;0,172867;0,352524;
G5EBF3(74);21,8744;21,3014;21,0512;20,5618;21,5021;21,8462;19,0956;21,5403;0,106953;0,828227;0,20116;0,289815;
G5EBF3(88);24,7662;24,3367;24,7177;21,1204;23,6505;24,44;23,748;24,7331;0,172744;0,740415;-0,407621;-0,445146;
G5EBF3(27);21,9906;21,4411;20,2696;21,5749;19,7654;20,0778;20,781;20,8316;1,09864;0,129099;0,955109;2,10719;
G5EBF3(21);25,103;23,9145;24,4421;23,7156;21,4815;24,0831;23,3699;23,6004;0,905713;0,184518;1,16008;1,78654;
G5EBF3(130);20,5829;20,2487;21,2415;20,9796;22,8804;23,1448;23,1065;24,5977;2,99226;0,00725444;-2,66919;-5,93856;+
G5EBF3(134);22,5338;21,9166;21,2323;22,9916;22,9584;22,4429;21,9167;24,6607;0,542395;0,372078;-0,826071;-1,1688;
G5EBF3(79);24,6522;23,1314;25,3758;23,7184;23,655;23,7981;23,824;24,2615;0,268702;0,625511;0,334788;0,651868;
G5EBF4(346);24,0524;23,6398;23,246;20,9329;19,4251;19,5128;21,7319;21,8046;1,2959;0,0895167;2,34917;2,43821;
G5EGE0(1033);21,2036;21,5314;20,9069;20,7849;21,4956;20,3226;21,6322;21,7666;0,211968;0,691937;-0,197582;-0,532049;
G5EBI0(163);23,8344;22,8864;23,8078;25,7474;22,53;25,2685;23,6602;23,6971;0,127617;0,795347;0,280055;0,340076;
G5EBJ9(424);20,8847;21,3552;21,0372;21,0042;20,5964;21,5186;21,5156;19,1846;0,269972;0,623598;0,36652;0,654483;
G5EBJ9(223);21,0161;21,6608;22,294;22,0256;21,3778;21,2975;21,6451;21,1418;0,614952;0,324723;0,383541;1,29571;
G5EBJ9(271);20,4075;19,4298;19,0337;21,4297;23,1115;22,3753;22,6648;22,8866;2,52566;0,0129022;-2,68438;-4,8065;+
G5EBJ9(414);20,7013;20,3685;21,2592;21,3963;20,9768;21,6236;21,3514;20,3163;0,138225;0,781299;-0,135704;-0,365323;
G5EBJ9(45);20,5891;19,1029;20,2003;21,2874;22,3224;22,5428;22,2775;22,4536;2,41828;0,0141844;-2,10412;-4,56838;+
G5EBK3(318);21,0461;19,3552;21,1366;20,9448;23,2904;24,9957;24,5369;25,5544;3,08817;0,00699355;-3,97363;-6,19317;+
G5EBK3(324);22,9729;22,9496;24,2634;22,7268;20,1328;21,5526;21,2586;21,4192;2,37694;0,0145201;2,13737;4,47871;+
G5EBK3(402);21,047;19,458;21,4837;20,2791;26,1703;23,9463;23,3969;24,5972;2,73733;0,010365;-3,96073;-5,29937;+
G5EBK3(308);19,8521;19,5987;21,6138;20,7857;20,5152;20,3985;21,4987;19,9593;0,0836353;0,862684;-0,130357;-0,231215;
G5EBK3(375);19,4302;21,2923;21,2722;19,5308;20,2235;20,4244;21,7729;21,6658;0,432559;0,461126;-0,640269;-0,970337;
G5EBK3(164);25,6878;23,4731;24,7889;22,7708;24,8449;24,2042;25,5465;25,1504;0,482404;0,420845;-0,756344;-1,06152;
G5EBK3(501);23,893;22,6305;24,309;24,8158;21,3515;25,157;23,2592;23,0711;0,329403;0,559229;0,70235;0,773896;
G5EBN9(17);24,3889;23,3178;24,1556;24,3386;25,1795;24,9133;24,205;25,2813;1,28983;0,0901444;-0,844543;-2,42793;
G5EBN9(582);24,7458;23,9173;24,9731;24,5981;22,5823;24,0042;23,5973;23,2971;1,70742;0,0443081;1,18836;3,158;+
G5EBN9(15);25,6538;24,9197;26,5419;22,5275;20,972;20,6486;20,3666;21,7729;2,31643;0,0156424;3,97067;4,34939;+
G5EBN9(593);23,5808;22,0858;22,5695;23,3721;24,841;24,0369;23,8106;23,8297;1,55767;0,0558682;-1,22754;-2,89009;
G5EBP5(373);23,3129;24,0671;23,5841;20,8862;22,6392;24,342;24,7237;25,2001;0,675978;0,289783;-1,26366;-1,40059;
G5EBP5(389);22,9349;22,8058;23,294;22,6956;20,5188;20,8665;21,3422;21,5227;3,41459;0,00407306;1,87003;7,12395;+
G5EBP5(374);20,8087;20,9487;21,3205;20,8401;19,9665;20,0136;21,2582;20,2608;0,955324;0,168969;0,604727;1,86898;
G5EBP5(380);21,0811;19,8883;19,9362;20,8305;20,4429;20,9496;19,6412;21,2041;0,0998552;0,836292;-0,125381;-0,2722;
G5EBP5(382);25,3888;25,3318;25,2015;22,6762;23,5838;25,6524;24,8726;23,5497;0,103364;0,832448;0,23492;0,280932;
G5EBP5(2302);21,6863;20,3734;20,1358;19,6781;21,3526;20,7993;21,2961;21,7813;0,892513;0,189008;-0,838933;-1,76458;
G5EBP5(466);21,5438;21,5422;21,3494;20,1724;18,3247;21,6033;20,4585;21,3924;0,375952;0,512327;0,707198;0,864015;
G5EBP5(2148);21,705;21,0318;21,6449;21,1821;21,4568;20,225;19,7712;20,9774;0,974085;0,163045;0,783372;1,90014;
G5EBP5(2595);21,3027;19,9972;20,9164;20,9111;21,5667;21,3658;21,2258;20,729;0,637412;0,312886;-0,43998;-1,33448;
G5EBP5(450);23,4071;24,8626;25,2299;23,0314;21,3127;20,9536;21,0984;21,2279;2,81467;0,00947917;2,98463;5,48777;+
G5EBP5(451);24,8628;24,0739;24,5408;21,2488;24,2036;25,7339;24,5943;24,0428;0,479619;0,423034;-0,962082;-1,05647;
G5EBP5(457);20,8864;20,1457;19,2162;21,5231;20,5091;20,7529;20,5961;20,2546;0,059499;0,902902;-0,0852966;-0,168178;
G5EBR3(393);21,4963;19,738;21,6086;19,8313;21,4441;21,6832;20,4828;20,3768;0,214978;0,689431;-0,328181;-0,538569;
G5EBR3(400);21,8245;20,3763;20,308;20,7154;21,4653;20,942;20,6958;21,3875;0,342631;0,545085;-0,316604;-0,799782;
G5EBT8(502);24,6082;24,4383;24,1686;20,6416;19,743;20,177;21,474;20,8641;1,53223;0,0577573;2,89964;2,84533;
G5EBV4(134);21,6065;19,5048;20,6125;21,5497;19,4117;19,6762;21,7388;21,7328;0,0800086;0,866544;0,178485;0,221906;
Q965J2(370);27,0677;25,1913;26,4964;20,9211;25,815;24,1774;25,725;24,9856;0,0632449;0,897495;-0,256627;-0,178133;
G5EBY4(5);24,4757;23,6561;23,9576;25,6188;22,8157;24,0005;24,3505;24,2749;0,455336;0,443606;0,566661;1,01226;
G5EBY6(95);21,8873;20,5915;21,6154;18,3148;20,6765;21,0747;20,5409;21,937;0,207642;0,697374;-0,455037;-0,522643;
G5EBZ4(1639);20,6994;21,2662;21,3937;21,4434;20,0126;21,4889;20,7612;21,4677;0,286236;0,607123;0,268062;0,687707;
G5EC03(588);21,0583;21,9525;21,4757;24,3628;19,3198;20,7863;20,7693;21,6793;0,899032;0,186844;1,57367;1,77542;
G5EC05(772);34,4153;34,8092;34,2996;34,2517;20,5312;21,6883;20,018;20,1936;7,43413;0;13,8362;34,9118;+
G5EC10(58);21,4433;21,163;21,8903;18,8083;20,8428;21,1085;20,3384;21,2828;0,0320283;0,949896;-0,0669084;-0,0930332;
G5EC10(60);20,0657;21,2359;21,7458;18,0869;20,3296;19,4674;20,433;21,7871;0,0847372;0,861156;-0,22073;-0,234033;
G5EC43(577);25,3832;23,9072;24,3774;23,6902;20,6178;21,1151;20,1619;21,3471;3,59159;0,00417391;3,52904;7,67408;+
I2HAI6(177);22,3683;22,9319;23,4946;23,7558;23,888;23,8526;23,6865;24,8866;1,20385;0,106012;-0,940805;-2,28303;
I2HAI6(91);21,3436;21,4698;21,0432;20,3718;20,3966;21,4536;20,8186;21,0931;0,132514;0,790062;0,116647;0,351774;
I2HAI6(8);21,7048;21,0634;21,199;20,4517;20,7014;21,2095;20,9816;21,4825;0,0121031;0,9778;0,0110111;0,0359135;
G5EC78(67);26,6775;26,0341;25,9795;25,2036;21,4061;20,6685;20,3336;20,831;5,0344;0,00144444;5,16387;13,7406;+
G5EC78(58);25,8113;26,0341;26,206;27,4773;25,0533;24,2257;24,6376;24,3698;2,31912;0,0156944;1,8106;4,35508;+
G5EC78(18);21,4715;20,6103;21,4574;20,4987;20,9914;21,4662;21,578;19,6788;0,056014;0,908265;0,0808835;0,158856;
G5EC86(246);19,1103;20,9752;21,0936;18,4913;19,8266;20,9437;21,3185;21,1625;0,566506;0,355297;-0,895257;-1,21128;
G5EC91(115);27,0115;26,4194;26,5894;23,9489;23,3602;24,8377;24,4504;23,974;1,27917;0,0914044;1,83675;2,4099;
G5EC91(102);21,2945;21,3099;21,5682;20,2852;20,9908;19,563;21,2648;20,4019;0,552556;0,363137;0,559299;1,18674;
G5EC97(108);24,7823;24,2241;24,5014;25,196;23,9922;24,5395;24,8453;24,4605;0,34024;0,547959;0,216536;0,795119;
G5EC97(433);25,1875;24,3978;25,2708;23,493;24,5565;24,1266;24,2754;24,7475;0,139266;0,780354;0,160782;0,367782;
G5EC97(208);21,0722;20,9022;21,3118;21,5347;20,5012;19,8179;20,2524;21,652;0,77201;0,240145;0,64935;1,56318;
G5EC98(320);21,8578;21,0123;20,2639;21,4795;20,6106;21,4436;21,2805;20,674;0,142504;0,777783;0,151216;0,375406;
G5ECC7(202);23,5901;23,214;23,3201;23,2283;23,5381;25,0079;23,8938;26,301;1,11919;0,123194;-1,34707;-2,14144;
G5ECF6(216);21,4525;21,776;22,0523;23,5054;21,0731;21,7408;20,845;20,7158;1,13877;0,119216;1,10291;2,17411;
G5ECG0(227);20,7561;21,3177;21,2904;20,8336;21,0487;21,2312;19,6553;21,7426;0,101555;0,834187;0,129957;0,276434;
G5EFK7(3081);21,9911;21,2059;21,8396;21,2019;20,5554;21,6871;21,1371;21,6814;0,376535;0,511929;0,294347;0,865128;
G5ECL1(162);21,1503;21,1118;21,9516;23,6419;20,6029;20,5141;21,3707;21,5017;0,734149;0,259732;0,966548;1,49937;
G5ECM2(655);20,3772;20,9327;21,5547;20,6329;19,7222;20,7773;18,8726;21,0254;0,669175;0,294224;0,775013;1,38897;
G5ECR7(56);21,4856;20,031;20,2976;21,5413;20,2887;20,9221;21,0913;21,9439;0,164971;0,749416;-0,222579;-0,427465;
G5ECT6(49);21,885;21,1145;21,8105;21,5066;20,3548;21,3814;20,4765;20,7349;1,57552;0,0550086;0,842282;2,92161;
