ProteinAccessions;log2 daf2_d10_01;log2 daf2_d10_02;log2 daf2_d10_03;log2 daf2_d10_04;log2 N2_d10_01;log2 N2_d10_02;log2 N2_d10_03;log2 N2_d10_04; -Log Student's T-test p-value daf2_d10_N2_d10;Student's T-test q-value daf2_d10_N2_d10; Student's T-test Difference daf2_d10_N2_d10;Student's T-test Test statistic daf2_d10_N2_d10;Sign p-val: 0.05 
A8XJ46;12,5087;13,0675;12,3647;12,9599;14,5012;14,4252;14,1581;15,0482;3,42241;2,74E-05;-1,80792;-7,14756;+
A9CZN9;12,7222;14,3368;12,7862;13,1676;13,8381;14,3663;14,458;15,1609;1,39053;0,00589203;-1,20262;-2,59953;+
A9D0C6;14,338;14,4176;14,0375;14,6654;15,4719;15,4694;14,3078;16,047;1,31906;0,00707584;-0,959378;-2,47751;+
A9D2X7;14,9545;14,8815;14,4403;15,1634;17,6489;17,3456;16,8659;18,9839;2,99903;6,32E-05;-2,85113;-5,95628;+
A9D4S6;12,6373;12,7728;13,2635;12,4136;16,0659;16,7486;16,4387;17,3221;4,70665;0;-3,87199;-12,0685;+
A9QY28;17,7885;17,8613;17,4763;17,4445;13,7134;14,276;14,3275;14,9343;4,74927;0;3,32985;12,2745;+
A9UJN4;14,0889;14,3745;14,458;14,3413;15,6053;15,235;16,1117;17,0864;2,21605;0,000674157;-1,69394;-4,1397;+
A9UJN7;15,4855;15,2556;15,1664;16,2439;17,7639;17,7668;17,9786;17,9028;4,04373;0;-2,31518;-9,24569;+
A9UJP1;12,503;12,7928;12,5071;12,8549;15,4568;14,9218;15,7713;14,5128;3,83634;0;-2,50126;-8,49334;+
A9Z1J8;15,0195;13,7671;13,8992;13,5717;16,0238;16,6028;16,0195;18,1105;2,35998;0,000475979;-2,62476;-4,44223;+
A9Z1L6;14,4125;14,8828;14,1226;14,9195;14,1985;14,3202;14,3127;14,9337;0,226054;0,298408;0,143093;0,562398;
B0M0L9;14,2697;14,9136;14,9156;14,7399;13,4423;13,9603;13,8516;14,132;2,18808;0,000667362;0,863143;4,08232;+
B0M0N9;11,6903;11,8876;12,7151;11,2661;14,3541;13,9953;14,388;15,0647;3,3011;2,56E-05;-2,56073;-6,78854;+
B1GRJ8;12,8768;13,579;12,4713;12,7239;14,3257;14,377;14,3595;15,081;2,78991;0,000144685;-1,62304;-5,42696;+
B1GRK5;12,3485;11,746;12,1374;12,811;14,2534;14,0422;13,6868;14,5821;3,18865;6,97E-05;-1,88039;-6,4688;+
B1GRL0;13,9593;14,0549;12,1684;13,2026;17,3346;17,1986;16,5998;17,1168;3,68859;3,26E-05;-3,71614;-7,9903;+
B1GRL5;14,1966;13,8102;13,0076;14,2076;14,3979;13,6496;14,3693;14,6734;0,623308;0,0635147;-0,467065;-1,31016;
B1Q241;11,9547;11,6915;11,2479;12,8032;14,0277;15,3214;15,1808;16,4819;2,84234;0,000101911;-3,32859;-5,55632;+
B1Q250;17,0391;17,1149;17,2038;17,303;18,6183;18,3235;18,6116;19,9792;2,41807;0,000450321;-1,71794;-4,56792;+
B1Q254;14,1944;14,0609;14,0414;14,4162;16,1249;16,643;15,5257;16,5495;3,55544;2,99E-05;-2,03255;-7,55895;+
B1Q273;20,3058;20,4037;18,866;19,4016;18,0607;17,3709;18,6051;18,0486;2,07184;0,000985972;1,72294;3,84844;+
B1V898;15,4793;15,8018;15,1769;15,7905;16,4037;16,7078;16,3703;17,7718;1,87699;0,00147906;-1,25128;-3,47182;+
B1V8A0;16,3516;16,5352;16,1279;16,5634;17,4061;17,3289;17,2885;17,7031;3,55181;2,98E-05;-1,03713;-7,54745;+
B2D6L4;14,3462;13,377;13,5983;13,0394;18,0854;17,5341;15,731;19,0954;2,74055;0,000159794;-4,02127;-5,30711;+
B2D6L8;13,1811;11,9316;12,5748;11,4721;14,0772;14,4255;14,1114;14,8202;2,62294;0,0002578;-2,06867;-5,02902;+
B2D6L9;10,4874;10,4441;10,7908;10,8115;17,3659;17,0211;18,2661;18,4081;6,02364;0;-7,13187;-20,2329;+
B2D6P1;15,5387;15,5086;15,7668;15,7614;17,299;17,4412;17,5459;18,4901;3,4884;2,84E-05;-2,05017;-7,34925;+
B2FDA8;14,5495;14,7219;14,3965;14,9154;15,7577;16,0919;15,5637;16,6309;2,72549;0,000181042;-1,3652;-5,27094;+
B2MZA9;12,3602;13,7178;13,4293;13,6202;14,2249;13,8437;14,0575;14,7123;1,36284;0,00630732;-0,927751;-2,55212;+
B3CJ34;15,6725;15,6177;15,5372;15,9504;17,3856;17,6247;17,9469;17,8975;4,84759;0;-2,01923;-12,7626;+
B3CKG1;17,4407;17,5451;17,3815;17,5188;16,6914;18,401;16,5479;17,4519;0,181596;0,369501;0,198461;0,465088;
B3GWA1;15,8923;15,3204;15,4278;16,0133;17,5114;18,125;17,4754;18,319;3,69746;3,28E-05;-2,19424;-8,01978;+
B3GWA6;11,4206;11,4993;11,7524;11,3973;14,3131;13,3176;13,6268;15,0703;3,17956;6,93E-05;-2,56453;-6,44348;+
B3GWB9;14,4625;14,7184;14,5022;14,6179;15,718;15,7145;15,8663;15,7972;5,6556;0;-1,19873;-17,5311;+
B3GWC0;14,7556;14,7325;14,5485;14,2404;14,1909;14,3049;13,3116;14,5708;0,790724;0,0369931;0,474694;1,59461;+
B3WFT8;16,2462;16,342;15,6062;15,9984;18,1428;18,5035;17,6286;19,58;2,79265;0,000145069;-2,41553;-5,43367;+
B3WFV9;15,6927;15,9798;15,6691;15,652;17,6418;17,0699;17,3032;18,5223;2,92075;8,56E-05;-1,88591;-5,75392;+
B3WFW5;14,5591;15,0077;14,8258;14,6235;17,1198;17,0794;17,4683;18,0421;4,45505;0;-2,6734;-10,9157;+
B3WFW9;17,8841;17,4669;17,7681;19,2821;13,9498;14,2268;14,0189;15,0046;3,71374;3,34E-05;3,80031;8,0741;+
B3WFX4;13,7745;14,1221;13,4233;14,055;14,4045;14,4022;14,3909;15,0847;1,67986;0,00257329;-0,726846;-3,10809;+
B3WFY7;10,709;10,8037;6,92734;10,6387;14,3633;14,3881;13,8549;14,5373;2,48083;0,000441689;-4,51623;-4,70616;+
B3WFZ3;12,0558;12,9468;11,6825;11,8066;14,2445;14,2562;14,4495;15,0169;3,37553;2,67E-05;-2,36886;-7,00704;+
B4DCT1;17,4158;18,4069;17,5123;17,8091;15,3088;15,6173;15,5757;16,25;3,37614;2,67E-05;2,09804;7,00884;+
B4E3X6;14,5049;14,5959;14,745;14,5714;17,0095;17,1868;17,8677;17,3492;5,14155;0;-2,74901;-14,333;+
B5BM32;14,9664;15,4134;14,6032;15,0184;17,0811;17,0026;16,7816;18,4895;2,83264;0,000101403;-2,33837;-5,53223;+
B5BM45;12,4255;12,5548;11,9758;12,4527;14,3949;14,7423;14,0391;15,1387;3,78061;3,52E-05;-2,22657;-8,3005;+
B5BM47;15,372;15,4768;14,5271;15,167;17,5422;16,1444;16,6842;17,5562;2,40882;0,000449133;-1,84606;-4,54777;+
B5U8N2;16,1268;16,2368;16,4849;16,6183;18,2012;17,8516;17,4279;18,4945;3,14861;6,82E-05;-1,62708;-6,35786;+
B5U8P0;13,5078;13,7603;14,5446;14,2997;16,6449;17,4097;16,8427;16,9181;4,27068;0;-2,92577;-10,1361;+
B5WWL2;14,276;14,1875;14,4254;14,2524;16,4549;17,2858;16,6972;16,952;5,0562;0;-2,56211;-13,8591;+
B5WWM0;14,3052;14,3194;13,3099;13,5879;15,0618;15,8357;15,7531;16,7415;2,42577;0,000452029;-1,96742;-4,58475;+
B6EU63;16,987;16,0142;16,8703;17,0332;20,3267;19,3036;18,9664;20,6946;3,20693;7,04E-05;-3,09666;-6,51993;+
B6VQ41;13,7479;13,8503;13,3662;13,8044;15,3469;15,7393;15,2466;15,4284;4,56125;0;-1,74814;-11,3893;+
B6VQ55;15,4383;14,7154;16,27;16,6496;14,4966;13,6176;14,4375;14,7197;1,57939;0,00343728;1,45048;2,92847;+
B6VQ59;13,2841;12,3973;12,564;12,7708;14,144;14,0507;14,3271;15,1306;2,74255;0,000159931;-1,65905;-5,31195;+
B7FAR9;18,3015;18,3566;18,6655;18,8722;20,0166;20,6057;20,0131;21,1529;3,1024;6,65E-05;-1,89808;-6,23165;+
B7FAS6;15,1308;15,1961;14,5891;14,389;14,0256;14,3147;13,9179;14,7053;1,15487;0,0117492;0,585367;2,20101;+
B7WN63;17,6041;17,4765;16,2057;17,9149;19,1238;19,7166;19,9244;17,6863;1,55109;0,00383543;-1,81244;-2,87848;+
B7WN66;13,1037;12,3606;12,8478;13,4831;11,7635;13,6008;13,7255;13,9306;0,221466;0,304927;-0,306306;-0,552559;
B7WN71;12,3184;12,5519;12,6867;12,5039;17,0989;17,6394;17,28;17,8137;6,80892;0;-4,94272;-27,428;+
B7WN91;15,7517;16,102;15,9636;15,5923;18,0157;18,2831;17,5571;18,7725;3,77799;3,51E-05;-2,30467;-8,29151;+
B7WN92;14,3852;14,9278;14,12;14,8157;16,4208;16,5752;16,059;17,3186;3,11014;6,68E-05;-2,03124;-6,25264;+
B7WN95;18,5002;18,6006;19,0452;19,0214;19,0005;15,8897;17,8319;19,3238;0,4426;0,120056;0,780367;0,988873;
B7WNA1;14,1631;14,2376;14,1067;14,6598;13,7752;13,9001;14,2915;15,0662;0,0366628;0,8206;0,0335813;0,105989;
B7WNB3;16,185;15,6193;16,5377;15,7201;14,4808;14,4472;13,9742;14,9229;2,78338;0,000144176;1,55926;5,411;+
B9WRS6;16,4191;16,4625;16,4014;16,574;15,7648;16,5235;16,7173;17,7323;0,216077;0,312639;-0,220211;-0,540945;
B9WRT9;12,1705;12,1054;11,7895;11,2612;14,3934;14,1151;14,1046;15,1334;3,74439;3,41E-05;-2,60498;-8,17719;+
B9WRU1;10,73;10,6201;10,7656;10,5225;14,4172;14,4459;13,7718;14,5391;5,95737;0;-3,63397;-19,7183;+
C0KDV0;13,4525;14,2051;13,2571;13,5816;18,7132;18,0455;17,6258;18,0507;5,2143;0;-4,48476;-14,749;+
C0P274;14,9484;14,9581;14,0322;14,1898;14,4935;14,4208;14,1742;14,7707;0,0891928;0,605902;0,0672979;0,245376;
C0P278;15,3054;15,4023;15,0142;15,1964;16,4681;16,7434;16,4556;16,5297;4,76926;0;-1,31963;-12,3723;+
C0P283;10,6626;10,8183;11,5814;11,5281;14,3059;14,2818;13,7176;15,1412;3,8433;0;-3,21404;-8,51769;+
C0VXV6;15,5308;15,5505;15,1067;15,163;18,0242;17,8594;17,9185;18,7318;4,6801;0;-2,79574;-11,9417;+
C0Z1Y6;12,6947;12,9318;12,9895;13,2311;14,0922;14,1999;14,4401;14,9353;3,2678;2,51E-05;-1,4551;-6,69258;+
C0Z1Y9;13,7504;13,4185;14,8588;13,9028;16,6831;17,2658;16,8257;17,738;3,71014;3,32E-05;-3,1455;-8,06204;+
C0Z3L6;13,8892;14,3333;14,048;14,2276;14,1582;14,435;14,2659;15,1686;0,759307;0,040513;-0,382419;-1,54181;+
C1P622;16,778;16,6699;16,997;17,0083;18,6648;19,2838;18,7666;20,1829;3,24091;4,25E-05;-2,36122;-6,61589;+
C1P627;14,6364;14,3376;14,661;14,5521;16,4958;16,5218;16,3293;16,9035;5,119;0;-2,01586;-14,2063;+
C1P629;15,2426;15,3696;15,1226;15,0972;15,6794;16,5148;15,6025;14,8555;0,62838;0,0625258;-0,455041;-1,31891;
C1P633;12,5842;14,7043;15,8981;13,5192;13,7275;14,2167;14,4729;14,4418;0,0175596;0,912838;-0,0383112;-0,051794;
C1P648;13,3068;13,6881;11,9003;12,7227;13,8854;14,1983;14,2085;14,9719;1,68569;0,00252027;-1,41154;-3,11863;+
C2BR91;13,2922;14,1158;13,0246;14,2569;17,5991;16,894;17,4165;17,7695;4,35426;0;-3,74739;-10,483;+
C2BR94;13,5411;13,8763;13,3985;13,1953;14,0848;14,3043;14,3843;14,8564;2,23344;0,000661005;-0,904628;-4,1756;+
C2BR97;12,9336;13,8798;13,2852;13,8298;15,8907;15,2582;15,188;16,8551;2,68293;0,000263423;-2,31591;-5,16958;+
C3JXE2;17,2554;14,7601;15,7151;17,4288;13,9537;14,437;14,2124;15,0244;1,49203;0,0044106;1,88301;2,77501;+
C5NU64;10,7131;10,7011;10,778;10,8017;13,7983;14,2026;14,4639;14,9044;5,32445;0;-3,59383;-15,4008;+
C5VUK2;15,1266;15,3705;15,0733;15,1663;16,5592;15,8936;14,835;16,5917;0,966722;0,0212388;-0,785693;-1,88792;+
C6KRG1;16,7406;16,756;16,8739;17,1931;18,3717;18,3677;18,5529;18,873;4,3376;0;-1,65039;-10,413;+
C6KRI7;15,287;15,5176;15,2322;15,6404;17,9312;17,8045;17,8647;18,0515;6,32106;0;-2,49367;-22,7089;+
C6KRI9;14,8194;14,5247;14,3254;14,5078;17,6218;16,9991;17,7597;17,0401;4,8389;0;-2,81087;-12,7188;+
C6KRJ5;13,7877;14,6278;13,5552;13,957;15,9489;16,4196;16,8092;16,5726;3,80065;3,57E-05;-2,45566;-8,36938;+
C6KRK8;14,6254;14,615;14,4959;14,978;18,1852;17,9407;18,7807;19,6979;4,19196;0;-3,97256;-9,81892;+
C6KRN1;13,8086;14,0753;14,0226;14,81;17,2644;16,5865;16,3102;17,5104;3,59762;3,06E-05;-2,73875;-7,69341;+
C6KRN4;17,8208;18,0287;17,8304;18,019;19,8829;19,1746;19,7118;20,0325;3,99761;0;-1,77573;-9,07349;+
C6KRP5;15,6033;15,5486;15,2246;15,3331;16,3249;16,6094;16,1014;16,8442;2,8704;8,27E-05;-1,04261;-5,62645;+
C7FZU3;15,977;16,1891;15,9804;16,2893;16,8407;16,4102;16,4582;17,6618;1,30121;0,00759054;-0,733736;-2,44721;+
C7FZU5;16,0214;15,9981;16,0978;15,8266;16,6745;17,7949;17,8552;16,6735;2,01925;0,00107974;-1,26354;-3,74495;+
C7IVR4;14,1667;15,3564;14,1415;14,1986;13,5437;14,3749;14,408;15,024;0,111711;0,534277;0,128135;0,301521;
C7IVS4;13,932;14,1933;13,6788;13,9957;14,7101;15,5664;15,4407;16,1165;2,56409;0,0003488;-1,50847;-4,89362;+
C9IY22;16,5852;16,5625;16,4949;16,7388;17,6932;17,68;17,7684;18,4037;3,41702;2,73E-05;-1,291;-7,13127;+
D0G915;12,9548;14,1323;16,2179;11,9574;14,4994;14,3524;14,4703;15,1081;0,368738;0,160445;-0,791956;-0,850221;
D0IMZ5;18,9894;19,1492;19,3114;19,3153;20,8043;20,9097;20,7473;21,1264;5,24915;0;-1,70562;-14,9523;+
D0PV95;15,6954;15,816;16,0866;15,8753;16,8123;17,5673;16,081;17,3193;1,72181;0,00235217;-1,07661;-3,18418;+
D0VWM4;12,3816;13,2481;13,2321;12,7746;13,9447;14,3585;13,9908;15,1668;2,22247;0,000675105;-1,4561;-4,15294;+
D0VWM8;14,6739;14,615;14,4207;14,9272;15,103;15,6739;15,3619;14,773;1,39609;0,00581728;-0,568759;-2,60906;+
D0Z5N1;14,758;14,4613;14,3068;14,573;13,9497;14,2801;14,3766;14,9466;0,243058;0,275833;0,136502;0,598484;
D0Z5P0;12,3035;12,128;11,2625;12,4283;14,7697;15,4799;15,4158;16,229;3,8806;0;-3,44302;-8,64922;+
D1MN75;19,003;18,8324;19,1907;17,0945;25,1042;24,2499;24,5379;24,2282;4,56825;0;-5,9999;-11,4212;+
D1MN80;14,5961;15,364;14,9375;15,2157;14,5161;15,2461;14,4294;14,9211;0,440953;0,120777;0,250139;0,985839;
D3NQ92;6,71689;10,8585;10,996;10,572;14,4864;14,3331;14,455;14,1522;2,35867;0,000475803;-4,57079;-4,43943;+
D3NQA9;15,7432;15,6913;15,8106;15,6141;14,2355;13,6996;14,2403;14,864;3,02397;6,39E-05;1,45492;6,02185;+
D3YT13;15,3475;15,3931;14,8673;15,22;17,4028;15,8804;16,5031;15,859;1,70595;0,00238856;-1,20435;-3,15534;+
D3YT36;16,3157;16,2505;16,3387;16,5203;17,7714;17,2894;16,9462;18,4297;2,06454;0,00101697;-1,25289;-3,83398;+
D3YT46;16,4643;16,8654;16,9522;15,117;14,9679;14,8745;15,4887;15,7763;1,18788;0,0105799;1,07286;2,25626;+
D3YT50;12,7589;13,3854;12,577;12,7785;14,3332;14,1512;14,0557;15,0446;2,75578;0,000161318;-1,52124;-5,3439;+
D3YT56;17,87;17,9923;17,9524;18,1447;19,3313;19,2022;19,2685;20,1632;3,18226;6,95E-05;-1,50144;-6,45097;+
D3YT78;12,957;13,069;13,2383;13,6568;16,3459;16,2149;16,1978;16,1696;5,85554;0;-3,00175;-18,9522;+
D4YW53;17,3781;17,4467;15,796;15,0432;18,3487;16,9718;17,089;17,9148;0,859698;0,0293327;-1,16505;-1,70992;+
D4YWC3;20,8758;20,6346;21,0833;20,6139;20,9022;20,7388;21,2636;21,587;0,711362;0,0476597;-0,321013;-1,4608;+
D5MCN2;17,1844;17,023;17,7393;17,1641;18,5824;20,2214;17,7377;19,3077;1,65052;0,00275939;-1,6846;-3,05526;+
D5MCQ1;16,2358;16,966;16,2228;16,4563;14,247;14,3231;14,4152;14,8701;3,97764;0;2,00637;8,99982;+
D5MCQ2;17,7815;17,6828;17,8631;18,0372;19,6485;19,8804;19,6889;21,3648;2,83381;0,000101449;-2,30451;-5,53513;+
D5SGZ9;13,1053;13,8639;12,1383;12,8676;13,8811;14,0727;14,1573;14,7871;1,63664;0,00295993;-1,23077;-3,03037;+
D6R8W5;12,9609;13,6065;13,8368;14,8562;13,9095;14,4408;14,3587;14,6658;0,586432;0,0719186;-0,528627;-1,24614;
D6R8W9;14,262;15,1616;12,8633;14,1097;14,3146;13,9075;14,4058;15,1219;0,258666;0,256451;-0,338305;-0,63112;
D6RYD3;14,7145;14,8646;14,4273;14,8749;16,4623;16,0522;15,4921;16,1721;2,937;8,63E-05;-1,32436;-5,79548;+
D7SFI3;17,4197;17,9473;17,4294;17,4142;19,7675;19,3454;19,6267;19,7064;4,84816;0;-2,05886;-12,7655;+
D7SFQ5;13,0249;12,5999;13,053;12,9978;17,0542;15,6827;17,1158;17,1892;4,29133;0;-3,84157;-10,2208;+
D7UU24;11,7111;11,3961;12,2426;11,63;15,6557;16,658;15,6287;16,9006;4,65912;0;-4,46579;-11,8424;+
D9N122;15,0311;15,1218;15,0303;15,5042;15,9344;16,6178;16,2179;16,2568;3,02673;6,41E-05;-1,0849;-6,02914;+
D9PTP5;15,4796;15,4182;15,1036;15,4557;15,9898;16,3853;15,6963;17,2633;1,48158;0,00451392;-0,969425;-2,75682;+
E0AHA7;15,9048;15,9283;15,2159;15,3452;17,344;17,0334;16,9902;17,6721;3,30871;2,57E-05;-1,6614;-6,81062;+
E0R7L2;15,7015;15,7289;15,6544;15,2127;17,8391;16,2137;17,6447;17,4797;2,36003;0,000476331;-1,71996;-4,44234;+
E1B6Q6;14,3446;14,5114;14,09;14,741;14,0145;14,4027;14,4071;14,6715;0,0902496;0,602807;0,0478017;0,248055;
E1B6Q7;14,4557;14,4172;14,3419;14,5205;14,8342;15,0874;14,7233;15,5927;1,71726;0,00236559;-0,625563;-3,17589;+
E1B6R3;14,3989;14,3168;14,0298;14,1224;14,0817;14,2063;14,3456;14,705;0,311494;0,20366;-0,117686;-0,73847;
E1B6S4;10,6716;10,6433;9,25101;10,7967;14,4038;14,1918;13,6258;14,544;4,04122;0;-3,85071;-9,23625;+
E1B6T7;14,5789;13,7402;15,2212;16,4176;16,7712;18,1462;18,074;18,4522;2,2676;0,00062894;-2,87143;-4,24664;+
E1B6V1;16,4633;16,6533;16,4293;17,1884;18,6058;18,672;19,9492;19,2736;3,30652;2,57E-05;-2,4416;-6,80426;+
E1B6W2;13,692;9,70548;13,2433;11,1046;14,7449;14,3979;14,5698;14,1332;1,43659;0,00515412;-2,52514;-2,67881;+
E2JKY9;7,23137;5,39795;9,37571;10,7611;14,1982;14,282;13,9273;14,0518;2,61273;0,000256536;-5,92329;-5,00534;+
E2JKZ0;15,1299;14,9056;14,7914;14,8928;15,1983;15,2865;14,211;16,4263;0,324553;0,193495;-0,350592;-0,764346;
E2JL03;13,4576;14,552;13,7299;13,67;14,346;13,8122;14,361;15,0041;0,760244;0,0403845;-0,52849;-1,54339;+
E3CTH1;13,8104;13,802;16,6005;14,0976;14,4699;14,4149;14,3687;15,1318;0,00896474;0,956243;-0,0187175;-0,026694;
E3W741;18,1995;18,2044;17,2678;17,9311;16,2843;16,3153;18,2249;18,0404;0,555278;0,0798653;0,684463;1,19154;
E3W759;19,094;18,9147;19,467;19,454;19,6361;18,9631;19,0041;20,9014;0,360144;0,166563;-0,393793;-0,833709;
E3WIS3;16,6124;16,8435;16,6315;16,7549;14,3711;14,0979;14,2911;14,8615;4,98098;0;2,30517;13,4539;+
E5QCE7;14,1704;14,08;14,3291;14,6219;16,7276;15,8053;16,1872;1,13108;0,190807;0,352512;1,83753;0,485626;
E5QCF6;14,8228;15,0233;15,2927;14,8896;15,8281;16,3289;15,7215;16,3323;2,79303;0,000145197;-1,04559;-5,4346;+
E5QCI8;12,828;12,9509;9,87932;12,7168;13,2191;13,5725;14,4395;14,6182;1,21326;0,00985797;-1,86853;-2,29883;+
E5QCJ3;13,8252;14,0369;13,0992;14,3427;13,7351;14,3956;14,4619;14,8776;0,750462;0,0417581;-0,541544;-1,52691;+
E8MDW0;16,0552;15,3478;16,1935;16,4537;17,2618;18,211;16,8564;19,2765;1,73514;0,00224662;-1,88887;-3,20851;+
E9P8A3;15,3146;15,3085;15,5831;15,5408;16,3074;16,5875;16,4904;18,2056;1,77266;0,00204739;-1,461;-3,27733;+
E9RKC7;14,2312;14,2996;14,2839;14,6941;17,5861;16,5525;16,1951;16,9021;3,60485;3,08E-05;-2,43176;-7,71666;+
F0IWV1;10,4759;10,6163;10,5998;10,5906;13,7513;13,774;14,4371;14,6627;5,31021;0;-3,58562;-15,3151;+
F1LIM6;12,6981;13,1342;12,2509;13,0155;17,1229;17,3762;17,6974;16,4785;4,99258;0;-4,39407;-13,5157;+
F3Y5P3;18,2649;18,2628;18,2111;18,5095;19,2066;19,5764;19,0333;19,3396;3,49334;2,85E-05;-0,976892;-7,36454;+
F5GU60;14,266;14,9675;14,8405;15,1729;15,9385;15,7122;16,0177;16,3777;2,62393;0,000258012;-1,1998;-5,03131;+
F5GU86;14,2539;14,2145;14,6429;14,6207;16,7429;16,834;16,7299;17,0487;5,66558;0;-2,40584;-17,5996;+
F5GU98;14,4451;13,6796;13,7703;13,3587;15,4384;15,297;15,1611;15,167;3,05885;6,51E-05;-1,45242;-6,11448;+
F5GUF6;13,2331;13,3949;12,3527;12,3311;14,3814;13,7267;13,7745;15,1514;1,77216;0,00204677;-1,43055;-3,2764;+
F5GUG4;15,5409;15,9206;15,0379;15,0345;14,478;14,0859;13,9542;14,5207;2,32588;0,00052924;1,1238;4,36943;+
F5GUG6;16,1334;15,9422;14,6929;16,2285;18,4186;18,7319;17,7059;20,4678;2,38183;0,000467164;-3,08179;-4,48925;+
F5GUH5;15,3398;15,5003;14,5108;13,2335;16,9093;17,067;16,7736;17,3154;2,3689;0,000478099;-2,3702;-4,4614;+
F5GUI0;14,9078;15,269;15,0138;15,4353;16,2475;15,352;16,2903;16,7724;1,70759;0,00238998;-1,0091;-3,15832;+
G1K0V8;18,2879;18,226;18,3388;18,2601;20,9958;20,8567;20,2766;21,7373;3,95615;0;-2,68837;-8,92111;+
G1K0V9;10,3116;10,4229;10,6839;10,7863;16,9652;16,6838;17,0595;17,5582;7,08923;0;-6,51551;-30,5637;+
G1K0X0;16,4084;16,6172;16,3341;16,4484;18,4274;18,3458;18,3616;18,7518;5,71972;0;-2,01961;-17,9752;+
G1K108;14,4433;14,5364;14,0648;14,7451;17,2638;15,5619;15,1284;17,5755;1,67285;0,00258255;-1,93499;-3,09543;+
G2HK02;13,9314;14,5172;13,9512;13,9292;16,487;15,9339;16,0186;16,8407;3,89861;0;-2,23781;-8,7134;+
G2HK16;13,934;14,2176;13,5101;14,0965;14,1941;14,3788;14,2617;15,0463;1,1111;0,0133412;-0,530687;-2,12795;+
G3MTX2;15,4348;15,3173;14,8868;14,7369;14,2238;14,3993;14,4142;14,8432;1,57956;0,00342101;0,62382;2,92877;+
G3MU08;15,604;16,4836;15,2599;15,4542;14,4062;14,26;14,3353;14,7967;2,26028;0,000626919;1,25089;4,23137;+
G3MU11;13,8182;14,3075;13,4336;13,7097;14,361;14,4295;14,4899;15,1609;1,64734;0,00281746;-0,793089;-3,04955;+
G3MU14;16,1072;16,042;16,032;15,8398;14,0649;14,1704;13,6074;15,1188;2,80862;0,000100358;1,76483;5,47286;+
G3MU28;13,1372;13,2968;13,3229;13,851;15,4282;14,9964;15,0548;15,2667;4,15826;0;-1,78453;-9,6859;+
G3MU38;15,9814;15,8615;16,0969;16,4221;16,7387;16,8459;17,0497;17,4867;2,43023;0,000452716;-0,939773;-4,59451;+
G3MU79;15,7152;15,6494;15,7296;15,9834;16,6385;16,7482;16,9025;17,4793;2,9525;8,71E-05;-1,17275;-5,83536;+
G3MU88;17,6467;17,6846;17,6672;17,5993;19,4524;18,734;19,7724;20,3055;2,94885;8,70E-05;-1,91662;-5,82594;+
G4RT11;13,9543;14,8811;14,0238;14,1828;16,215;15,9255;15,5471;17,0613;2,60919;0,000280244;-1,92675;-4,99716;+
G4RYA5;14,5087;14,0011;14,5365;14,4703;16,272;16,1758;15,9958;16,1548;4,84094;0;-1,77046;-12,729;+
G4S034;17,2536;17,2135;17,3996;17,7126;19,0157;19,1432;19,1848;19,4519;4,77143;0;-1,80404;-12,383;+
G4S035;13,602;13,3495;14,1341;13,1443;14,3653;14,4251;14,2133;14,7891;1,95371;0,00120051;-0,890709;-3,61792;+
G4S185;8,96321;7,71285;11,55;10,6916;14,5019;14,4232;14,0271;15,1572;2,76968;0,000162304;-4,79794;-5,37762;+
G4S428;10,5873;10,5491;10,5569;10,332;14,2739;13,6286;14,0959;14,9367;4,9794;0;-3,72744;-13,4455;+
G4S708;13,574;13,3106;13,5842;13,5408;14,5056;13,523;13,9164;14,6944;1,25795;0,00850332;-0,65744;-2,37406;+
G4S7A1;17,2849;17,3221;17,1788;17,3846;17,6071;18,3567;17,8592;18,2737;2,16015;0,000758953;-0,731575;-4,02544;+
G4SF15;14,7982;15,6293;15,3251;14,9609;16,4669;15,9468;15,6359;16,8491;1,7262;0,00230898;-1,04629;-3,19219;+
G4SF79;16,989;17,0813;16,9489;16,9983;19,5066;19,9112;19,6659;20,9116;4,09916;0;-2,99446;-9,45643;+
G4SGU1;14,1735;14,2254;13,9059;14,23;15,2736;15,6232;15,3107;16,456;2,76611;0,000162092;-1,53218;-5,36895;+
G4SI07;17,2011;17,2137;17,484;17,7555;18,6824;18,757;18,5412;19,4146;3,06465;6,53E-05;-1,43523;-6,13;+
G4SJZ3;15,3738;15,3296;15,2922;15,1694;16,7456;16,291;16,1003;17,0751;2,86504;8,26E-05;-1,26174;-5,61301;+
G4SL51;16,4857;16,1678;16,3321;16,3904;17,9567;17,7172;17,3395;18,023;3,81165;3,59E-05;-1,4151;-8,40742;+
G4SLH0;17,7528;17,9138;17,1099;17,773;19,9676;19,4305;19,3439;20,6233;3,15839;6,86E-05;-2,20396;-6,38481;+
G4SLU9;10,3697;10,8364;10,6489;10,7369;14,4777;14,4262;14,4866;14,8203;6,94798;0;-3,90472;-28,9417;+
G4SNB8;13,8064;12,2384;12,8371;12,431;14,4521;14,136;14,1996;14,9509;2,1796;0,00068932;-1,60639;-4,06501;+
G4SP89;14,8193;15,4875;14,5075;15,1639;14,48;14,2094;14,1869;14,8275;1,14912;0,0118395;0,568572;2,1914;+
G4SPY0;14,8114;15,0494;14,805;14,678;17,881;16,1264;15,1031;17,2159;1,52524;0,00407485;-1,74566;-2,83306;+
