ProteinAccessions;log2 N2_d10_01;log2 N2_d10_02;log2 N2_d10_03;log2 N2_d10_04;log2 N2_d5_01;log2 N2_d5_02;log2 N2_d5_03;log2 N2_d5_04; -Log Student's T-test p-value N2_d10_N2_d5;Student's T-test q-value N2_d10_N2_d5; Student's T-test Difference N2_d10_N2_d5;Student's T-test Test statistic N2_d10_N2_d5;Sign p-val: 0.05 
P91194;18,3155;18,053;18,7281;18,9966;15,5365;15,1099;14,8213;15,2179;4,9031;0;3,35189;13,0461;+
P91198;15,6304;15,9136;15,2656;17,4665;15,0063;15,1707;14,3626;14,6785;1,30187;0,00921787;1,2645;2,44834;+
P91207;19,4828;18,91;19,1057;19,642;17,3972;17,2079;17,4484;18,2978;2,92145;0,000133264;1,69734;5,7557;+
P91223;17,8805;17,544;18,236;18,0128;16,2786;16,1479;15,9437;16,233;4,44421;0;1,76753;10,8684;+
P91230;17,3985;17,448;17,3126;18,5646;15,3257;15,0021;14,955;15,6372;3,47209;0;2,45096;7,29896;+
P91237;14,3475;14,3553;14,0092;15,1436;13,7062;13,7224;13,4548;13,7807;1,71815;0,0025995;0,797893;3,17751;+
P91240;17,5783;17,6772;17,4038;18,0414;16,1517;16,149;15,6841;15,9985;4,15374;0;1,67938;9,66817;+
P91243;15,6959;16,064;15,5622;15,9677;14,5022;13,7828;13,336;14,2806;3,18713;6,02E-05;1,84704;6,46455;+
P91249;14,3401;14,2597;14,3669;14,964;11,407;11,0754;11,0651;11,5283;5,43148;0;3,21371;16,0605;+
P91250;16,9435;17,6126;17,4164;17,9009;14,4104;14,8399;15,2019;15,5802;3,58841;0;2,46026;7,66387;+
P91252;17,173;17,0415;17,5118;19,233;14,5907;14,7406;14,263;14,663;3,06365;5,63E-05;3,17546;6,12731;+
P91253;17,7677;16,9197;18,7598;17,9955;17,4614;17,6193;17,3228;17,5169;0,444278;0,132116;0,38059;0,991962;
P91268;14,4693;13,851;14,3937;14,8229;14,1422;14,904;15,1501;15,0083;0,664565;0,0630017;-0,41692;-1,38108;
P91270;14,156;13,7022;14,4548;14,9257;11,4523;11,1948;11,2408;11,6762;4,34199;0;2,91868;10,4314;+
P91276;17,2507;17,1138;17,199;17,6852;15,7331;16,0163;16,287;16,0746;3,5385;0;1,28442;7,50548;+
P91277;17,5149;17,3153;16,7045;19,052;16,7164;16,7644;16,6297;17,401;0,706119;0,0551873;0,768758;1,4519;
P91280;14,4846;14,4354;13,8262;14,9401;11,099;11,0543;11,9182;11,5894;4,17441;0;3,00634;9,74945;+
P91283;20,3891;20,689;20,709;21,1854;19,5299;19,6069;19,3761;19,3248;3,45402;0;1,2837;7,24358;+
P91284;18,8096;19,0585;18,6615;18,7756;15,3449;15,9448;15,5688;15,98;5,70392;0;3,11666;17,8648;+
P91302;16,7673;16,9475;16,2919;16,1908;16,8177;16,9271;17,1938;17,0204;1,15952;0,0141508;-0,44035;-2,20879;+
P91303;20,2687;20,3009;20,2801;20,7318;20,1407;19,4737;19,506;20,194;1,33758;0,00827648;0,566817;2,50901;+
P91306;18,7253;18,2825;18,4942;19,47;18,6094;18,5365;18,5177;18,9644;0,114488;0,542601;0,0859952;0,308315;
P91318;14,372;14,3312;13,7834;14,614;14,6846;14,7627;14,4771;14,9888;1,16194;0,0141125;-0,453122;-2,21282;+
P91321;15,0792;15,635;15,8721;16,8136;15,1848;14,0401;14,7296;15,3804;1,13622;0,0151692;1,01625;2,16984;+
P91340;16,4065;17,0804;16,2709;18,1618;13,4815;13,4558;12,7619;13,0689;3,73643;0;3,78787;8,1503;+
P91341;13,8732;13,7203;14,0875;13,8896;13,0057;13,6092;13,6653;12,8835;1,50256;0,00497275;0,601753;2,79339;+
P91343;14,7384;14,4346;16,4508;14,2253;14,6888;14,3688;14,3377;14,6851;0,371951;0,173395;0,442163;0,856371;
P91344;17,2368;16,307;17,099;18,3505;16,4151;16,2638;16,279;16,8984;0,888429;0,031538;0,78423;1,75778;+
P91349;16,0648;15,8764;15,376;15,4695;15,3418;15,719;15,7303;15,4628;0,292643;0,237299;0,133178;0,700677;
P91350;17,197;17,7601;16,6298;20,2278;14,2214;14,0574;13,8149;14,4077;2,51016;0,00035055;3,82836;4,77167;+
P91352;23,3996;24,2067;23,6198;22,1654;16,6313;17,0565;16,1377;16,8578;5,10425;0;6,67706;14,1241;+
P91353;16,5888;16,6331;16,0485;17,0169;15,8473;15,53;15,5255;16,2817;1,56329;0,00402513;0,77568;2,9;+
P91354;15,691;16,2313;16,9814;17,3431;13,7467;14,4484;14,0984;14,6637;2,81911;0,000184857;2,32237;5,49872;+
P91372;19,2979;18,8622;19,5611;20,1982;16,9965;16,7682;16,7532;16,8578;4,04464;0;2,63595;9,24909;+
P91373;14,3767;15,8603;15,8558;14,1066;14,212;14,2625;13,7989;14,671;0,805393;0,0403255;0,813721;1,61919;+
P91374;18,366;18,7242;18,3736;18,7436;18,7916;18,4162;18,3038;18,1797;0,324424;0,208296;0,129017;0,764092;
P91375;14,6145;15,0026;15,4831;16,3199;15,905;14,3716;14,4787;14,6774;0,433948;0,137041;0,496819;0,972908;
P91390;18,2825;17,7797;17,652;18,6736;15,3227;16,0439;16,4121;15,8642;3,26578;0;2,18621;6,68678;+
P91398;17,5001;17,0886;16,9634;17,9337;17,4351;17,6579;17,3955;17,5552;0,249898;0,283733;-0,139497;-0,612843;
P91401;13,9798;14,2615;14,4531;15,0193;15,1997;15,082;15,9407;15,2204;1,71341;0,00260383;-0,932247;-3,16889;+
P91408;14,4574;14,3303;14,4853;14,3687;15,2273;14,8763;15,3406;14,8059;2,52496;0,000339446;-0,652084;-4,80494;+
P91409;14,4205;13,704;14,0087;14,9779;13,7051;13,9574;14,1144;14,9322;0,0960425;0,598952;0,100517;0,262659;
P91416;13,7092;15,4684;14,4729;15,6202;14,294;14,4184;14,0541;15,0615;0,304717;0,225784;0,360706;0,724946;
P91423;20,4927;20,2786;20,2991;20,5612;18,7463;19,1833;18,7194;18,4147;4,1076;0;1,642;9,48892;+
P91427;19,3075;19,3832;19,2404;19,66;17,9394;18,0849;17,9772;18,1438;4,92225;0;1,36144;13,1453;+
P91430;13,7378;13,4712;14,423;14,6493;15,7647;15,4151;15,9161;15,983;2,84301;0,000160874;-1,69937;-5,55798;+
P91442;17,4483;16,6892;17,6794;18,184;14,4673;14,554;14,1946;14,7451;4,00095;0;3,01;9,08586;+
P91453;14,2042;15,1713;15,3323;16,3854;14,0288;13,6675;13,7662;13,6533;1,77643;0,00228021;1,49435;3,28427;+
P91454;15,3999;15,2101;15,3553;16,208;14,7403;14,6127;14,9794;16,45;0,303714;0,226753;0,347716;0,722938;
P91455;16,6268;17,2834;17,1175;17,6795;15,9453;15,7259;15,8219;15,5925;3,05357;5,61E-05;1,40542;6,10038;+
P91457;17,6605;17,5161;16,6576;18,2042;15,6351;15,5354;15,7017;15,5268;2,98216;0,000138753;1,90988;5,91223;+
P91477;15,8995;18,1005;17,4815;19,417;16,4312;16,6143;16,5067;17,1289;0,682523;0,0592297;1,05434;1,41176;
P91478;17,0131;16,4237;15,6567;16,1713;14,2482;18,3394;18,6405;14,2117;0,0116712;0,942669;-0,0437667;-0,0346484;
P91482;14,4219;13,932;14,1084;14,366;14,7929;13,6374;13,7649;12,8166;0,491634;0,112937;0,454093;1,07818;
P91491;21,4054;21,143;20,9717;21,7835;17,9656;17,7487;17,8729;18,1846;5,57406;0;3,38297;16,9817;+
P91494;16,5437;17,5138;16,4213;18,0575;12,7331;12,9283;12,4243;13,1707;4,28642;0;4,32;10,2007;+
P91495;17,1415;16,7754;17,2794;17,4365;15,3914;15,2766;15,6657;15,747;4,00892;0;1,63803;9,11547;+
P91499;16,3547;14,7033;16,7042;17,7169;16,1962;16,0117;16,001;16,6292;0,0907055;0,616343;0,160265;0,249209;
P91500;14,5007;14,3163;14,1785;14,7198;12,0467;12,4357;13,6102;13,3896;2,13241;0,000672208;1,55828;3,96939;+
P91502;17,6301;17,6005;17,6045;17,9541;16,0445;16,1196;15,9208;16,3223;4,94658;0;1,59549;13,2723;+
P91522;14,1579;14,0843;14,3486;14,9175;13,1068;13,276;12,8379;12,9004;3,13092;5,81E-05;1,3468;6,30931;+
P91529;18,8872;16,3941;16,3037;19,2073;14,0205;14,1463;14,3095;14,4131;2,34872;0,000435395;3,47574;4,41811;+
P91544;15,5655;14,6052;16,8528;15,8119;14,5288;14,5157;14,2813;14,7227;1,358;0,00773235;1,19672;2,54383;+
P91821;14,3691;14,0699;13,7871;14,9515;11,2837;10,9084;11,1675;11,3818;4,59502;0;3,10902;11,5438;+
P91844;18,0818;17,983;17,8742;19,0886;16,6924;16,5901;16,2908;16,7716;2,85072;0,000162;1,67068;5,5772;+
P91856;18,0557;17,5494;17,6556;18,5466;16,8386;16,8593;16,7083;16,9139;2,55322;0,000326707;1,1218;4,86887;+
P91857;18,7627;18,5183;18,5625;18,7045;16,1958;16,2733;16,2544;16,7636;5,38308;0;2,26521;15,7589;+
P91859;19,8323;19,6832;19,9463;19,8166;18,1154;17,9945;17,6057;17,9697;5,34216;0;1,89826;15,5082;+
P91871;17,941;17,9839;18,3978;18,1841;16,2258;16,2885;16,4306;16,3302;5,41657;0;1,80792;15,9671;+
P91910;17,1746;17,6578;17,2889;18,3787;15,4695;15,4733;15,8843;15,6445;3,35787;0;2,00711;6,95467;+
P91913;19,3903;19,4971;19,6702;19,8935;20,615;20,6213;20,4887;20,7465;3,76516;0;-1,00509;-8,24772;+
P91914;17,6803;15,8827;14,3619;21,0745;17,5706;17,5067;16,4513;17,718;0,014174;0,930293;-0,0618072;-0,0419627;
P91917;19,1081;19,0059;19,3668;19,9915;17,5871;17,8259;17,7538;17,5398;3,47596;0;1,69142;7,31086;+
P91918;18,4697;18,778;18,32;18,2746;18,2594;17,7851;17,676;18,3948;1,07144;0,0180496;0,431775;2,06191;+
P91982;14,4021;14,1535;14,1084;14,8328;11,2377;11,2105;11,1072;11,3662;5,72861;0;3,14384;18,0376;+
P91988;15,7538;15,5279;15,9176;15,8877;15,5489;15,377;15,4385;15,8173;0,864583;0,0337912;0,226335;1,71806;+
P91991;14,4378;14,3633;14,1851;15,1042;11,4394;11,1145;11,2691;11,7149;4,92361;0;3,1381;13,1524;+
P91997;16,3601;15,6651;17,1392;15,4485;15,9916;15,5139;15,4518;15,7271;0,561564;0,0886416;0,48212;1,20259;
P91998;15,4679;15,9882;15,6812;15,5495;13,7303;13,9612;14,1345;13,8551;4,74763;0;1,75144;12,2666;+
P92005;18,6902;18,1709;18,5063;19,1218;17,2534;16,6225;16,7214;17,0656;3,34336;0;1,70657;6,91191;+
P92016;13,5687;14,0239;14,2927;14,9086;12,9067;12,4764;11,8994;14,0451;1,36874;0,00751046;1,36658;2,5622;+
P92020;16,758;17,4247;17,5099;18,2014;16,1136;15,1362;15,0654;16,442;2,10739;0,000762451;1,78424;3,91919;+
P92186;16,7935;17,3423;16,9385;16,6686;14,6189;14,7008;14,8171;15,3449;4,08942;0;2,06528;9,41911;+
P92199;15,2093;14,7762;15,2881;16,5748;13,5018;13,6825;13,5396;14,1343;2,25575;0,00059439;1,74752;4,22193;+
P98060;16,0073;15,336;15,1981;16,7899;14,6461;15,2792;15,273;14,7033;1,10743;0,0162695;0,857437;2,12183;+
P98080;20,0813;20,3153;20,0586;20,1723;20,0293;20,0471;19,8855;19,8451;1,4237;0,0062667;0,205145;2,65656;+
Q01630;16,6476;14,3922;15,5089;15,6784;15,1434;15,0252;14,9238;14,7454;0,600991;0,0778764;0,597331;1,27149;
Q02328;15,8728;15,8385;15,0548;16,2998;13,8288;14,7099;13,8781;13,7751;2,62636;0,000284055;1,7185;5,03695;+
Q02331;13,2595;14,4485;14,2742;14,7353;11,4563;10,6862;10,4737;11,5867;3,49968;0;3,12863;7,38418;+
Q02332;15,9484;15,1232;15,5242;15,8317;15,3462;14,6498;14,5947;15,3383;1,18185;0,0133747;0,624624;2,24615;+
Q02335;17,017;16,8104;16,8768;16,8478;15,1747;14,8206;14,7241;15,4263;4,47567;0;1,8516;11,0062;+
Q03206;17,5384;18,1918;18,6376;17,4114;16,3433;16,2992;16,2542;16,3119;2,9016;0,000131687;1,64266;5,70519;+
Q03560;14,5117;14,1915;14,1346;14,8953;11,4107;11,211;11,8159;11,7128;4,88815;0;2,89566;12,9692;+
Q03564;15,2312;14,4841;13,7205;16,8688;13,8415;13,0804;12,4512;14,8231;0,918725;0,0284666;1,52713;1,80817;+
Q03565;19,4161;19,5188;19,4637;18,9878;18,8359;18,6214;17,6115;18,8771;1,43767;0,00607382;0,860113;2,68068;+
Q03567;16,7837;16,9581;16,3434;18,2791;16,0282;15,8755;15,5865;15,816;1,59974;0,00353734;1,26454;2,96456;+
Q03569;14,3346;14,3012;14,2752;14,9703;13,5518;13,281;13,1952;12,7431;2,77499;0,000200482;1,27753;5,39053;+
Q03575;19,9639;19,819;19,7908;19,7709;17,9234;17,8121;17,3774;17,4658;5,38314;0;2,19149;15,7593;+
Q03577;18,3309;18,0927;18,657;19,3367;17,3209;17,0324;17,4126;17,305;2,4937;0,000369282;1,33661;4,73482;+
Q03598;17,3418;17,7597;17,5657;18,4016;14,8394;15,348;14,9496;14,5121;4,23376;0;2,85493;9,98623;+
Q03604;17,6248;17,052;17,337;18,8928;16,8309;16,3682;16,5473;17,1194;1,21765;0,0121441;1,01021;2,30622;+
Q03606;14,4419;14,1846;14,6389;14,2635;14,5751;14,1736;13,7441;15,555;0,121132;0,523654;-0,129735;-0,324462;
Q04457;17,9479;17,2684;18,2722;18,4178;16,3502;15,8299;17,1189;16,1869;2,29365;0,000526275;1,6051;4,30128;+
Q04833;15,9528;16,6923;16,5713;18,0399;14,5146;14,3584;14,284;14,5039;2,78431;0,000200966;2,39882;5,41326;+
Q04907;14,4788;14,3878;13,8689;15,17;14,8044;15,2905;14,5045;14,9664;0,631153;0,0701582;-0,415095;-1,3237;
Q04908;17,3277;16,6001;16,9796;17,2116;17,0653;16,6592;16,0153;16,8811;0,640485;0,0680217;0,37451;1,33977;
Q05036;19,5934;19,6526;19,5833;19,8494;17,7025;17,8767;17,6311;18,0253;5,60878;0;1,86079;17,2136;+
Q05062;17,9463;17,0861;17,2895;17,2253;16,2283;16,3182;16,1291;16,3792;2,87853;0,000146267;1,12311;5,6469;+
Q06561;17,777;17,8497;17,8409;18,5415;15,8294;15,5826;15,3972;15,7725;4,57964;0;2,3568;11,4732;+
Q067X2;20,5938;21,1811;20,6441;20,7919;18,6942;18,9005;18,8844;19,3933;4,02571;0;1,83461;9,17808;+
Q07085;17,433;18,778;17,4592;18,3474;13,9794;14,2093;14,3431;13,0461;4,04586;0;4,10994;9,25369;+
Q07749;19,1592;18,9021;19,1717;19,6929;17,3263;16,8082;16,7918;17,4174;4,01511;0;2,14553;9,13849;+
Q07750;19,6903;19,0049;18,5137;19,4574;17,3759;17,1469;17,9762;17,9723;2,44414;0,00038103;1,5488;4,62504;+
Q09165;19,1271;19,1563;18,9393;19,6536;17,2115;17,325;17,0056;17,17;4,74864;0;2,04103;12,2715;+
Q09214;16,4242;16,7968;15,8585;15,9601;14,5753;14,144;14,0355;14,4617;3,61786;0;1,95577;7,75866;+
Q09215;14,3814;14,1761;14,0973;14,9442;12,3607;12,3212;13,0476;12,7451;3,34862;0;1,78111;6,9274;+
Q09216;17,9063;17,7553;17,5355;17,8448;17,2471;17,3801;17,4485;17,6698;1,45037;0,00579115;0,324137;2,70264;+
Q09217;16,8802;16,4391;16,7077;17,5137;14,2155;14,5122;14,5661;14,9946;3,77677;0;2,31306;8,28733;+
Q09218;16,5971;16,1583;16,9975;17,0828;16,1405;14,2166;14,1452;15,8563;1,53253;0,00444944;1,6193;2,84585;+
Q09221;17,264;16,8234;17,1173;17,2852;13,804;14,266;13,564;14,3934;5,09147;0;3,11565;14,0532;+
Q09225;15,6841;15,7514;15,8024;15,6391;14,7876;13,6718;14,5617;15,0556;2,13388;0,000672451;1,2001;3,97235;+
Q09227;17,8457;17,7511;18,2922;17,2845;16,3951;16,4334;16,4279;16,7407;2,95137;0,000135593;1,29411;5,83246;+
Q09231;14,2302;13,4563;14,3826;15,0214;16,5622;15,2918;15,5314;16,8252;1,93981;0,00144814;-1,78003;-3,59126;+
Q09236;17,3558;17,464;17,551;18,1953;16,4328;15,7996;16,11;16,0703;3,27528;0;1,53836;6,71404;+
Q09237;17,4252;17,4532;17,6665;18,0352;17,8153;17,7838;17,7609;17,9197;0,563109;0,0881921;-0,174875;-1,20531;
Q09238;17,3403;16,5513;16,2434;17,1379;16,7693;16,5783;16,8095;17,2033;0,026155;0,873496;-0,0218759;-0,0764409;
Q09248;17,259;17,2872;17,2924;18,6886;17,4189;17,1411;17,1036;17,5022;0,41071;0,149482;0,340345;0,929681;
Q09249;14,1325;13,5388;14,4669;14,7693;13,4966;13,2151;13,4203;13,8968;1,27337;0,0100871;0,719668;2,40009;+
Q09250;15,8743;15,7189;15,8644;17,9047;16,6482;16,8379;17,455;16,9394;0,528403;0,0990421;-0,629565;-1,14399;
Q09251;14,3319;13,8916;13,4514;14,4006;11,3526;11,2187;10,417;10,5297;4,16177;0;3,13938;9,69966;+
Q09253;16,7383;16,1758;16,6189;16,5482;16,1336;15,3433;15,5368;16,221;1,54093;0,00432839;0,711635;2,86061;+
Q09254;18,281;18,3834;18,5043;18,7209;12,7183;12,2354;11,4509;12,0306;6,33276;0;6,36359;22,8121;+
Q09261;16,7692;15,9123;17,0468;17,9481;14,5565;14,9012;14,7374;15,4344;2,32689;0,000456168;2,01172;4,37157;+
Q09263;12,7117;14,2099;13,8294;15,0217;11,3288;12,5085;12,8516;11,6576;1,67907;0,00277401;1,85653;3,10666;+
Q09268;13,8474;14,2534;14,1773;14,9126;11,2757;11,2385;11,169;11,5929;4,75531;0;2,97868;12,304;+
Q09278;16,6594;17,3803;16,5409;16,3686;14,6539;14,6385;14,5391;14,8605;3,94448;0;2,06428;8,87865;+
Q09279;14,1133;14,2993;14,4804;14,1021;15,7022;14,252;13,9439;16,2288;0,67381;0,0608373;-0,782958;-1,39689;
Q09285;17,1809;17,6933;17,6463;18,0364;15,8169;18,9326;16,0907;15,6963;0,601103;0,0778946;1,00511;1,27169;
Q09289;18,7655;18,788;18,5203;19,055;18,0462;17,7514;17,9344;18,367;2,37531;0,000440571;0,75746;4,47519;+
Q09293;14,5338;14,6983;14,6743;15,0441;14,8085;15,0333;15,1418;15,6243;1,05672;0,018751;-0,414339;-2,03742;+
Q09294;14,3067;14,2131;14,217;14,7807;9,94489;10,4452;11,1553;11,5511;4,0844;0;3,60523;9,39992;+
Q09297;17,2875;16,9422;17,2697;18,2696;15,192;15,1347;15,2789;15,2167;3,61591;0;2,2367;7,75234;+
Q09299;14,5009;14,3005;13,6129;14,8798;11,153;11,0084;11,1417;11,4522;4,50364;0;3,1347;11,1301;+
Q09309;14,3467;14,3283;13,9691;15,0876;11,4605;11,1833;11,1196;11,5332;4,72289;0;3,10877;12,1466;+
Q09313;14,1599;14,4244;14,4381;14,8516;11,4663;11,0056;10,5275;11,8826;4,23316;0;3,24797;9,98381;+
Q09318;13,3599;13,9509;14,2548;12,926;13,4807;13,7832;13,964;13,5586;0,0841465;0,639233;-0,0737276;-0,232523;
Q09320;14,1526;13,7254;13,0162;15,1046;12,7728;13,8613;13,1224;13,6316;0,618976;0,0731586;0,652647;1,30267;
Q09321;15,2452;15,9096;15,5348;17,2319;15,5763;15,3817;15,2849;15,6498;0,52343;0,10071;0,507225;1,13514;
Q09345;15,8845;16,0092;15,1175;16,3438;12,5791;11,5833;12,8647;13,4082;3,36916;0;3,22989;6,98812;+
Q09347;13,7297;14,1115;14,2296;15,1141;13,3923;11,8903;12,3587;12,4521;2,20902;0,000619297;1,77286;4,12524;+
Q09349;13,9168;13,8192;14,4544;14,9718;14,181;13,9987;13,5437;13,903;0,609861;0,0755541;0,38396;1,28689;
Q09350;16,8545;16,7588;16,8119;17,564;14,9631;14,6355;14,7791;14,7772;4,466;0;2,20856;10,9637;+
Q09353;15,9526;15,2811;14,3507;14,8732;12,6112;13,9183;13,652;12,9207;2,1642;0,000671072;1,83889;4,03367;+
Q09359;17,4599;17,7553;17,9359;17,1603;16,8234;16,6522;16,4422;16,8595;2,39889;0,0003856;0,883516;4,52619;+
Q09364;16,0876;16,0248;14,7024;16,3439;16,6129;16,0877;15,9372;16,3397;0,528197;0,0990764;-0,454719;-1,14362;
Q09365;19,2897;19,2835;20,4587;17,761;18,1849;18,8113;18,2884;17,8752;0,763625;0,0462441;0,908217;1,54908;+
Q09372;14,4298;14,4389;13,5646;14,3113;12,7741;13,8392;12,9904;14,3398;0,830746;0,0373452;0,700268;1,6616;+
Q09373;14,124;14,4165;14,1097;14,6629;14,8522;15,638;15,4351;13,8468;0,707515;0,0549878;-0,61477;-1,45427;
Q09374;17,4058;16,3121;16,3225;17,7808;13,1096;14,0093;13,867;12,895;3,52918;0;3,48505;7,4762;+
Q09385;15,686;15,5911;15,6432;15,9442;15,4525;14,3959;14,3278;16,8999;0,31079;0,22022;0,44711;0,73707;
Q09390;14,685;17,1686;15,7079;17,2376;15,7557;15,9094;15,664;16,074;0,225271;0,31581;0,34902;0,560721;
Q09393;16,5015;16,493;16,3858;17,6543;13,8579;14,2267;14,4805;14,3956;3,57886;0;2,51847;7,63337;+
Q09395;14,427;13,9855;14,157;14,9622;11,3414;11,5194;11,4523;12,4758;3,67523;0;2,68571;7,9461;+
Q09409;15,3215;14,5863;15,993;15,0412;12,8727;13,8022;13,9732;10,9643;1,68034;0,00275871;2,33236;3,10896;+
Q09411;16,0213;15,0378;15,7697;17,5777;14,5985;13,8861;13,6927;14,9308;1,61711;0,00334776;1,8246;2,99549;+
Q09412;16,3538;15,5222;16,0556;16,5394;14,1671;13,3094;13,9228;14,5004;3,15929;5,91E-05;2,14287;6,38729;+
Q09422;18,1917;17,6362;18,1737;18,8623;18,072;18,2633;18,1522;18,1772;0,0700708;0,690192;0,0498323;0,196108;
Q09436;14,231;14,219;14,2142;15,0269;15,9347;15,5765;15,3083;15,8639;2,63046;0,000284691;-1,2481;-5,04649;+
Q09438;16,5248;17,5014;16,8203;14,8771;15,6869;16,0072;15,6912;15,0497;0,669145;0,0618051;0,822165;1,38892;
Q09441;14,5003;14,3315;13,7535;14,9819;11,4303;11,5731;12,01;11,2705;4,09205;0;2,82084;9,42919;+
Q09442;17,8025;18,1572;17,4164;18,0326;16,2498;16,8162;15,6856;16,2286;2,89552;0,000131148;1,60713;5,68978;+
Q09444;18,1376;18,5312;18,7982;19,5664;16,8263;16,9202;16,8634;17,063;3,02057;8,38E-05;1,84012;6,01289;+
Q09450;17,477;16,5138;15,7896;17,0445;16,0311;16,0618;16,1695;16,3848;0,712422;0,0543014;0,544402;1,46259;
Q09451;14,0656;14,4282;14,0601;14,3982;12,6188;12,9921;12,3306;13,3279;2,98569;0,000139206;1,42068;5,92141;+
Q09454;16,3356;15,2969;15,3975;16,1562;15,0774;13,9017;14,2219;15,0814;1,65785;0,00296237;1,22597;3,06843;+
Q09455;14,0505;14,0938;13,6782;14,857;11,2002;11,207;11,2359;11,73;4,2695;0;2,82661;10,1313;+
Q09456;14,2351;13,9981;14,1701;14,4108;11,1131;11,2136;11,1953;11,4979;6,53251;0;2,94854;24,6472;+
Q09462;13,8445;13,8656;14,1687;14,8868;13,6978;13,7129;13,4503;13,9106;0,980052;0,0237217;0,498473;1,91005;+
Q09464;14,4215;14,3938;13,9699;14,5307;14,2964;14,6864;14,5246;15,7325;0,682295;0,0592263;-0,481035;-1,41137;
Q09474;17,1104;16,3908;16,4401;16,6079;15,4565;15,2901;15,5086;15,2086;3,41075;0;1,27135;7,11239;+
Q09475;17,7337;16,2785;17,0679;17,3181;16,3729;16,201;16,1221;16,663;1,22047;0,0120879;0,75981;2,31095;+
Q09476;16,5422;17,2419;16,4292;17,2721;15,4825;15,5618;15,2143;15,2409;3,1024;5,72E-05;1,49647;6,23163;+
Q09477;14,0296;14,1074;14,382;15,1071;11,4442;11,1821;11,2737;11,6686;4,53226;0;3,01435;11,2582;+
Q09486;16,9144;16,2335;16,0861;16,9674;13,7768;13,6805;14,7484;13,9824;3,54668;0;2,5033;7,53126;+
Q09489;17,7324;19,9213;18,1865;19,7467;18,0429;18,3109;18,0045;17,9447;0,7205;0,0531678;0,820953;1,47628;
Q09490;14,4163;14,2283;14,3957;14,7873;15,7118;15,2383;16,1944;14,3179;1,14156;0,0149022;-0,908699;-2,17876;+
Q09496;15,7018;15,7611;15,5016;15,4887;15,0808;14,9731;15,0272;15,5175;1,75888;0,00232971;0,46364;3,25198;+
Q09497;16,9872;17,3637;17,7772;18,1088;15,7705;15,7692;15,2798;15,1386;3,38423;0;2,0697;7,03293;+
Q09499;14,4948;15,0569;15,3873;14,9972;13,544;13,1416;13,7048;14,181;2,49463;0,000369593;1,34121;4,7369;+
Q09500;17,9109;18,0898;17,8282;18,0618;15,484;15,6186;15,1594;15,1879;6,03177;0;2,61023;20,297;+
Q09501;14,1723;13,247;14,2547;15,0113;11,4027;11,3382;11,3175;11,7014;3,48526;0;2,7314;7,33955;+
Q09508;18,5391;18,2895;18,5046;19,3789;17,733;17,8057;17,7156;17,8867;1,98104;0,00120905;0,892763;3,67063;+
Q09509;14,4403;13,7081;14,0952;15,0349;12,327;12,216;12,5012;13,2223;2,54671;0,000325862;1,75298;4,85408;+
Q09510;19,8577;19,7518;19,3646;20,3433;18,2375;18,0536;18,0081;18,5776;3,27934;0;1,61016;6,72571;+
Q09511;17,1026;17,5309;17,351;17,9856;14,4648;14,2036;14,6122;15,0088;4,61406;0;2,92015;11,6317;+
Q09512;16,697;16,4521;16,2922;17,6463;15,4474;15,2351;14,5279;15,1981;2,43448;0,000380253;1,66975;4,60382;+
Q09522;14,2558;13,5354;14,0151;15,1368;14,1756;13,6899;13,6108;14,4837;0,255081;0,276891;0,24577;0,623663;
Q09527;14,2913;13,7983;14,4343;15,0869;15,093;15,5276;15,4664;15,442;1,87027;0,00170444;-0,979549;-3,45916;+
Q09530;15,7791;16,6623;15,51;15,9885;12,9997;13,3946;12,9183;13,7072;3,95026;0;2,73005;8,89968;+
Q09531;17,4982;16,6875;16,7165;17,8133;15,9639;15,4595;15,3315;15,8277;2,51996;0,000338868;1,5332;4,79367;+
Q09533;19,0336;20,2812;18,8373;20,6447;19,5179;19,362;19,495;19,6589;0,162145;0,426384;0,19073;0,420994;
Q09541;14,4504;14,4646;14,4234;14,5555;15,8456;15,5713;15,7241;16,3079;3,8686;0;-1,38877;-8,60671;+
Q09543;17,714;17,6936;17,9093;19,0546;16,3067;16,2338;16,4871;16,6578;2,58718;0,000302551;1,6715;4,94646;+
Q09544;21,1682;20,3738;21,0239;22,3987;21,4652;21,9008;21,0504;21,2081;0,1348;0,488952;-0,164953;-0,35721;
Q09545;16,9414;17,2083;17,3181;14,7391;17,7059;17,8811;17,7918;17,8982;1,07905;0,0177419;-1,26751;-2,07457;+
Q09551;14,382;13,9455;14,3477;14,3265;11,4156;11,2084;11,0226;11,6819;5,5328;0;2,91829;16,71;+
Q09556;14,4343;14,2508;14,4722;14,8358;14,5627;14,0532;14,2465;14,3814;0,531273;0,0980392;0,187301;1,14908;
Q09567;18,2932;18,8396;18,183;18,6027;17,8603;18,0921;17,8583;17,8196;1,91135;0,00155228;0,572022;3,53693;+
Q09568;15,7056;15,6774;16,6664;16,7222;12,823;13,3347;13,206;13,0268;4,23043;0;3,09526;9,97281;+
Q09580;17,992;17,6247;17,1391;18,2252;16,809;17,2206;16,9648;15,9659;1,49996;0,00496984;1,00514;2,78884;+
Q09582;13,4161;15,4988;15,2738;17,327;13,6372;13,8987;13,9168;13,6469;1,03225;0,0202073;1,60402;1,99676;+
