Proteins,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
Q93694,31.9702,31.342,30.7309,31.0081,31.7344,28.3575,29.0278,29.4737
Q93725,27.0056,27.0866,26.2568,27.2051,23.5834,22.0481,22.8007,22.6553
Q93725,27.9166,27.3309,24.5932,22.6923,24.5496,22.8679,23.7159,22.4362
Q93725,21.7895,20.8577,20.548,19.2065,17.8846,20.6198,20.849,21.0713
Q93838,18.9386,21.2017,20.8197,20.9774,19.9949,20.9946,20.1622,21.2114
Q93871,17.507,21.7541,19.9534,19.5814,20.2245,21.0574,21.1595,20.537
Q93871,28.373,26.353,26.9446,26.907,27.5142,25.8095,26.4211,24.9902
Q93871,27.0771,27.1676,24.143,27.2719,22.1051,22.0947,24.8311,22.306
Q93892,23.4901,24.564,22.2414,24.4549,21.6887,20.9235,21.0623,20.4296
Q93896,21.6273,22.7856,23.4323,22.064,24.9327,21.8096,21.6827,21.9795
Q93896,20.9701,18.7548,19.9326,19.8879,23.8821,22.3883,21.5226,21.5164
Q93896,24.9124,24.5452,24.1439,25.2083,24.8364,25.1747,24.7764,24.5235
Q93896,21.9774,19.3981,20.0408,20.3989,26.6732,24.5954,24.0961,24.8398
Q93896,24.1497,25.8631,23.4236,24.7526,24.3439,24.3865,23.7729,24.472
Q93896,21.5255,23.3044,23.7357,24.7526,21.4342,20.8688,21.0574,20.8861
Q93896,21.4485,20.5652,20.2706,19.7623,26.2848,24.9107,25.4762,24.1673
Q93932,25.412,25.9388,24.9443,26.4209,24.4081,23.1304,23.5406,23.6705
Q93932,20.1452,20.4668,20.6528,21.7804,21.9935,22.0109,20.9516,20.1666
Q93934,19.2739,21.2595,18.3109,21.1317,23.8317,21.1439,23.1287,22.001
Q94051,28.5807,28.5976,25.6589,27.8623,29.3461,26.3811,27.0771,27.6057
Q94051,22.5061,23.0287,24.3781,25.0105,23.7116,23.7947,23.9987,25.6471
Q94051,25.6698,25.5945,23.6916,21.1432,25.9931,24.6081,23.3715,24.7293
Q94051,17.4018,21.0413,19.5866,19.1602,25.1103,24.6578,24.7813,23.819
Q94051,18.4868,19.2994,18.4493,21.9265,25.101,25.7795,24.8099,24.1624
Q94051,21.0929,21.7543,21.2136,19.0524,21.7081,20.7524,20.6555,20.603
Q94057,20.9415,21.3299,19.2945,21.0984,26.246,23.8026,23.6349,24.2223
Q94148,24.6202,24.5245,24.7787,21.8776,24.2513,22.8126,22.0135,24.0668
Q94216,19.6901,20.542,18.7538,19.677,21.4256,20.5625,20.928,21.046
Q94216,25.1846,24.5711,25.1194,26.2612,24.6226,23.2435,23.9422,22.8098
Q94216,20.9463,20.7035,19.094,20.4684,24.4713,23.4499,22.9451,24.5203
Q94230,20.4553,21.2594,16.6973,19.5764,24.2071,21.9584,22.8293,24.1627
Q94230,19.7892,18.5628,18.9878,19.7595,21.9435,21.1422,20.7833,20.1514
Q94230,20.2552,19.2635,20.7899,18.5733,24.9755,22.1704,22.7413,23.4241
Q94230,22.6838,22.2397,21.4812,23.3049,23.4275,22.8823,22.533,22.7376
Q94272,25.7966,22.8198,23.3134,22.8482,21.449,21.0969,20.5664,21.1541
Q94300,24.8999,21.6817,22.5194,24.6701,23.7482,24.5618,24.2787,23.9576
Q95005,19.7313,17.7321,20.0793,20.1005,21.8797,20.945,21.227,20.5784
Q95008,20.6929,21.8249,19.3724,21.3287,21.8775,20.5892,20.9362,21.2608
Q95008,19.9925,21.4883,19.4114,19.5543,21.9522,20.6326,20.0896,20.8796
Q95017,20.5645,19.93,21.3319,19.8176,19.7733,21.1465,21.1682,21.164
Q95PZ7,20.3854,20.9723,20.1839,19.5893,24.9612,25.7897,24.0953,24.7909
Q95PZ7,20.8403,20.5801,20.1404,20.1739,23.4221,23.6021,23.0467,24.1706
Q95Q18,19.2534,19.7635,21.0735,19.7898,21.8548,20.9126,20.3206,20.5754
Q95Q18,21.0748,19.7208,20.1319,20.2265,21.8889,21.2699,20.9549,20.8986
Q95Q93,20.715,20.8526,19.5404,21.1296,25.0533,23.7901,25.1438,23.2683
Q95Q93,28.1216,22.1418,23.8644,24.5507,21.7275,20.9618,21.3708,20.8186
Q95Q93,18.5998,19.8014,21.5273,21.4823,20.5553,21.0773,21.0066,20.8367
Q95QA6,24.3817,23.7241,23.817,25.8899,22.9389,20.3953,23.0779,22.6609
Q95QA6,19.0532,19.9895,19.55,19.546,21.761,20.7298,21.1255,20.3384
Q95QA6,17.8616,21.893,18.5276,18.5574,21.8264,21.0625,20.8247,20.9755
Q95QA6,20.0084,20.6968,20.2005,19.9667,23.3273,24.2218,23.2401,23.4677
Q95QA6,23.7271,23.781,23.5523,25.1544,21.5302,21.0621,21.0436,20.677
Q95QA6,21.1264,19.1435,20.3435,19.9639,21.9435,20.2826,20.2713,20.0515
Q95QA6,22.7605,24.182,23.3827,22.6427,20.7936,20.3571,20.9743,21.3439
Q95QA6,19.56,20.0452,19.0751,21.095,21.948,20.932,21.1953,20.4858
Q95QA6,25.0367,24.2147,22.529,25.2501,25.1913,22.4668,23.3298,22.8665
Q95QA6,23.9025,24.7407,25.5892,25.5554,21.7774,20.9448,21.321,21.3058
Q95QC9,18.8263,19.4658,20.2873,20.4395,21.359,20.5619,21.3796,20.3744
Q95QD1,20.9918,19.0876,19.8472,19.004,21.2211,21.1984,21.3466,20.5398
Q95QF1,20.2588,19.2855,19.4848,20.0076,24.3366,23.6822,23.9672,24.0022
Q95QF1,20.5609,18.4251,19.2585,20.261,26.7019,24.1612,22.517,24.3801
Q95QF1,21.209,21.9065,19.9241,21.4478,28.4626,27.8481,27.362,27.4021
Q95QL0,23.6587,24.137,22.1113,22.679,21.84,21.2501,21.1579,21.2327
Q95QN5,18.4888,18.7807,19.0513,21.4896,21.5202,20.8968,21.3719,20.6464
Q95QN6,25.1243,24.9245,23.1949,25.9203,27.4143,28.6373,27.6974,28.4472
Q95QN6,26.6454,26.0196,21.9865,25.7946,30.0746,29.2091,29.5888,28.162
Q95QN6,25.559,27.7922,21.9865,26.9249,29.6407,28.3009,27.8236,29.3947
Q95QN6,23.6964,24.1571,24.1869,23.5334,26.9388,26.2761,26.3178,27.0121
Q95QN6,20.2192,19.2859,20.5375,19.586,24.5872,23.9428,24.0853,25.3851
Q95QN6,29.5179,29.5445,28.6876,28.7314,32.3131,31.1873,22.1178,30.8326
Q95X11,18.6248,19.8712,19.5011,20.4197,21.1525,21.0014,21.3665,21.0758
Q95X44,25.6163,24.5282,24.407,25.2525,26.396,24.9846,25.0596,24.9247
Q95X44,20.9542,20.2793,21.4118,20.9957,24.275,23.2968,20.6172,23.2358
Q95X44,18.3047,17.5905,20.4789,17.5877,24.1915,25.9124,23.9893,23.6384
Q95XC1,21.1853,21.4777,21.0371,20.5962,26.5604,26.1678,24.7141,27.3932
Q95XH1,25.375,24.8495,23.7822,26.1254,25.4888,24.1162,25.9649,23.2237
Q95XN2,19.5316,19.8294,19.1719,20.7687,21.7077,21.1623,20.9692,20.8546
Q95XN7,19.6986,20.3695,16.0485,19.5916,21.8333,20.3261,19.8106,20.3829
Q95XN7,20.8957,18.95,20.4052,20.5859,22.9823,23.3346,24.4897,24.7639
Q95XR1,20.6503,18.1795,20.718,20.5972,22.3688,19.3721,20.7201,19.783
Q95XR1,20.6126,18.3922,19.4814,20.3628,19.556,20.9781,19.4597,20.8226
Q95XR1,19.8385,20.6337,20.8525,18.3832,21.4224,20.9527,21.2482,20.9666
Q95XR4,23.5326,24.3848,25.286,24.8658,25.7509,25.2665,22.1556,23.4848
Q95XU3,25.2498,25.601,24.382,26.1832,25.5501,23.4212,24.6943,25.1884
Q95XU3,25.1582,25.4965,25.5791,25.0576,26.9278,24.7143,22.3208,25.0556
Q95XU3,26.4973,25.8715,25.5759,24.5155,27.6397,24.9755,24.9619,25.023
Q95XU3,21.8289,21.2563,21.1411,18.7552,22.8754,22.6316,21.7923,22.9029
Q95XU3,19.5493,20.2217,17.4178,20.3173,21.1581,20.9887,21.3273,21.0067
Q95XU3,18.6191,20.75,20.4901,20.1826,25.8143,22.9745,23.9029,24.4676
Q95XU6,20.0618,21.3126,20.0374,21.6672,21.9535,20.361,21.0706,21.2307
Q95XV3,24.4732,22.8949,23.3537,24.1161,21.589,20.488,19.8977,20.8717
Q95XX0,24.4653,24.6362,24.6197,23.3826,27.9652,27.5934,27.4767,27.2831
Q95XX0,26.8871,26.6729,24.9387,27.1606,29.0423,28.8401,28.2993,28.9702
Q95XX0,27.2794,28.2089,27.1397,26.9178,30.0175,29.5892,29.4891,29.6174
Q95XX0,27.4516,26.4841,25.0039,25.7652,29.1199,27.5854,28.0086,27.1893
Q95XX0,19.2764,19.7427,19.7938,20.6603,21.6658,20.8457,20.9288,20.1313
Q95XX0,20.6168,20.4034,20.6022,20.2683,25.6102,23.9789,24.0968,23.8311
Q95XX0,20.6572,21.901,19.1618,17.5563,24.782,23.9094,23.9472,23.1663
Q95Y04,19.9876,19.2844,20.866,18.8805,22.2779,20.2721,20.269,21.2304
U4PC73,24.1037,23.6272,22.676,24.5372,21.8277,20.4309,21.2511,21.1636
Q95Y68,21.1556,20.118,19.693,21.1115,21.1599,20.107,20.7856,20.4309
Q95Y72,21.2826,19.1228,19.4658,17.3152,21.0806,20.7914,19.952,20.9902
Q95Y88,23.6398,22.7417,23.1965,24.5647,23.3484,20.9506,23.5172,22.9372
Q95Y90,20.8077,17.446,19.4292,21.0162,23.9812,22.0595,22.0352,23.2545
Q95Y90,20.2111,20.6891,20.0958,20.172,25.7722,25.4117,27.5995,25.9292
Q95Y90,28.2098,27.9185,27.4336,28.3816,28.0345,28.3524,26.7023,26.7031
Q95Y90,20.5069,20.9381,18.7462,21.5439,23.8521,22.6967,20.18,21.6822
Q95Y97,17.731,20.7526,20.5853,19.4761,25.9877,24.1238,24.7014,24.1857
Q95YC6,19.7956,21.3421,19.3723,20.8006,20.8536,20.4272,21.2933,20.9533
Q95YD1,20.2604,18.8203,20.7428,20.6952,21.0712,21.1134,20.515,21.4131
Q95YD9,18.8772,20.2395,19.3755,20.6482,23.6295,22.5541,23.2907,22.8878
Q95YF3,21.1464,19.1436,19.1028,19.9309,21.6815,20.9949,20.0226,21.3908
Q95YF3,21.1805,18.9992,18.5216,18.5708,24.2016,23.9139,23.75,23.041
Q95YF3,19.3355,20.4664,20.2892,19.1539,20.4306,21.173,21.2944,21.1891
Q95YF3,19.5632,20.0707,19.8825,20.2511,21.358,20.9783,20.4077,21.2154
Q95ZI6,21.7457,19.5762,18.9479,18.878,23.535,22.1774,23.3547,22.5648
Q95ZJ9,20.0658,19.9523,18.8528,20.2058,25.297,25.7791,25.6353,25.0891
Q95ZL1,25.8029,25.6465,24.0742,28.221,26.5562,26.5539,25.3271,24.7089
Q95ZL1,18.4602,19.6656,18.352,18.602,24.9287,24.9208,24.9761,23.564
Q95ZW1,19.9288,21.5627,20.0428,21.371,20.9051,19.8493,20.1686,20.5858
Q95ZW2,19.7936,17.9658,19.6337,18.8635,22.3121,21.7574,21.1492,21.4692
Q960A1,18.6191,20.0168,18.5633,18.7477,20.281,20.8543,20.6274,21.4064
Q965K0,24.5479,23.924,23.4888,25.538,25.1266,24.6689,24.2174,25.3248
Q965K0,22.5229,21.0384,21.3801,22.1216,24.6958,24.8324,25.1469,24.0505
Q965Q1,20.1194,20.4569,19.7852,19.0233,21.3705,19.6507,21.2885,21.0599
Q965Q1,19.6887,20.5727,20.554,19.8412,20.9787,19.8825,20.2406,21.3645
Q965R9,19.0512,20.2089,21.1658,21.3156,25.75,24.8699,26.353,25.6833
Q965R9,21.3317,21.7822,19.296,19.9539,21.5979,21.1907,20.9549,20.7585
Q965S8,21.1403,20.6916,19.4237,19.1983,24.6582,25.3693,24.9492,24.2347
Q965S8,21.8787,18.3575,20.4982,17.9618,24.7734,24.124,25.7828,24.9615
Q965V4,19.633,20.3291,16.911,21.9369,21.7912,20.1808,21.3553,20.8545
Q965V9,21.0031,19.5345,20.5227,18.4024,27.6332,25.1113,25.5021,25.9867
Q965W8,19.7152,21.316,19.1431,20.4679,21.0525,20.6599,20.2288,20.8513
Q965X7,21.1304,20.8553,21.5406,20.6788,19.6001,20.5183,21.3361,20.7091
Q966A5,21.2913,18.0837,21.3719,18.8179,21.9506,20.8535,20.1612,20.1731
Q966A5,25.864,26.4329,26.0352,24.8909,20.6197,21.0657,21.1181,21.1557
Q966A5,20.2605,19.2329,19.5748,19.3719,21.9448,21.1386,19.6865,20.9747
Q966A5,26.4708,25.0667,23.4425,26.573,24.6598,22.587,23.6861,23.5772
Q966C6,24.2083,22.4935,22.2686,22.6415,23.9499,25.4359,27.008,24.034
Q966C6,22.5541,23.9355,23.3965,23.5073,24.5173,24.8234,23.0486,24.8336
Q966C6,22.0927,23.1925,24.0796,23.844,26.346,24.2603,25.6919,25.7088
Q966C7,20.3974,20.6114,19.9006,19.7286,19.9904,20.6416,21.2461,20.9865
Q966C7,19.9659,21.6635,20.0528,20.1922,22.5351,21.3459,22.2983,21.7377
Q966C7,18.8477,20.8412,19.8671,17.9005,24.6118,23.5218,24.201,21.2448
Q966I8,17.8111,20.5092,20.5462,19.773,23.6949,21.9515,23.1226,21.2599
Q966K5,17.9833,19.0485,18.1521,20.9426,21.5208,20.7726,21.3017,21.3695
Q966L5,21.0772,19.8107,20.5648,20.9856,21.5059,20.521,20.7764,21.3842
Q966M4,18.9947,19.6504,19.4227,19.5048,21.183,21.261,20.608,20.3286
Q966M6,20.4909,21.0384,18.1977,20.4177,23.2055,23.2105,23.3881,22.9129
Q9BI62,19.6438,19.8508,18.3672,21.3061,21.3926,20.2824,20.917,21.1782
Q9BI71,27.5674,26.2938,26.5625,27.4194,27.8474,25.9743,25.2674,25.4123
Q9BI71,23.654,23.8806,22.422,22.0083,26.9126,24.2829,24.062,22.6488
Q9BI71,28.2644,27.0775,26.4244,28.3475,28.7489,23.6551,25.7772,26.1803
Q9BI71,21.8221,19.7254,19.8664,19.9068,21.5512,20.8138,20.8123,21.029
Q9BI71,26.8313,26.065,26.0948,23.2754,26.6128,24.7598,24.9446,25.4819
Q9BI71,18.4359,18.5429,19.7236,20.7211,25.1214,23.5187,24.5952,24.8486
Q9BKR9,25.4892,25.0279,24.8271,26.0357,24.1804,24.6658,23.5737,23.2992
Q9BKR9,23.2484,24.5019,23.7117,25.6708,21.6682,20.3026,21.0783,21.3603
Q9BKU3,20.6866,19.0376,20.1156,21.7429,21.676,22.7245,22.1491,22.6373
Q9BKU5,22.7431,21.8688,21.3852,22.7421,24.3446,23.774,24.2239,23.764
Q9BKU8,20.0483,21.7586,18.9805,19.9043,20.9195,20.9961,21.3821,21.3525
Q9BL19,24.5704,25.5576,24.6925,23.4723,27.1446,26.0734,21.8362,26.1224
Q9BL19,19.1623,19.3603,19.183,20.0928,25.6195,23.5749,22.4973,24.5806
Q9BL19,24.9879,24.6949,24.2002,25.1484,20.0596,27.4166,28.4036,28.3923
Q9BL19,18.6262,21.2283,19.71,19.317,24.117,22.5357,22.5629,22.8051
Q9BL19,21.2583,23.188,23.8415,24.0094,21.7433,21.8201,21.0401,21.5381
Q9BL19,19.9895,20.7838,18.6589,19.5861,20.8644,20.4615,20.7335,20.8992
Q9BL19,19.2482,20.3129,20.0521,21.6107,22.3878,22.5684,23.2288,23.7929
Q9BL19,19.8,18.7761,21.1815,20.3374,24.5704,24.2285,21.2033,23.9256
Q9BL28,19.3637,19.1455,20.9963,21.5297,21.5373,20.6668,21.3061,21.0146
Q9BL39,20.0214,19.7055,21.4868,17.0228,20.7567,20.8646,21.2932,20.9184
Q9BL59,21.4599,20.9513,19.416,23.9762,21.9478,20.3353,21.0019,21.0754
Q9BL83,24.8053,23.6707,23.1937,19.8876,25.4499,21.7129,23.3883,23.2194
Q9GRY9,19.3139,19.0591,20.8759,21.7035,21.9568,20.6935,20.9397,20.6641
Q9GRY9,19.2499,20.2498,18.1313,21.5776,21.789,20.7993,21.0837,21.3
Q9GRZ9,20.6863,17.314,19.0756,20.3545,22.7084,21.5972,20.3381,23.0278
Q9GRZ9,20.7454,20.3187,19.226,20.724,22.9174,22.4279,22.0283,22.9107
Q9GRZ9,21.852,19.2801,20.9029,21.7401,21.6635,19.95,21.1014,21.1428
Q9GUE9,18.1425,19.1698,19.7173,20.2033,21.2739,21.238,21.2469,20.5109
Q9GUM7,21.5978,19.6677,21.5541,20.8814,21.9292,20.6446,20.7282,19.7633
Q9GUP2,23.6363,23.406,24.8581,24.0495,20.8143,21.2007,21.2894,20.8803
Q9GUP2,19.1619,19.239,20.8082,18.9791,24.198,23.0189,24.6082,23.7277
Q9GYF1,19.6283,20.7915,19.3991,17.3924,21.3795,21.1716,21.277,20.3408
Q9GYF1,19.4763,19.2486,20.4706,20.4898,22.5925,26.8661,25.2804,26.8288
Q9GYF1,18.6114,18.4409,19.1566,18.6716,21.7811,21.1088,21.1786,20.5096
Q9GYF1,20.9247,19.5458,19.4544,18.5493,25.2663,25.2641,23.319,24.2441
Q9GYG4,20.0928,18.783,20.6676,18.046,24.092,22.7717,23.9122,24.3778
Q9GYJ9,23.3363,23.329,20.9802,25.6716,24.6859,21.5834,24.8628,23.0652
Q9GYK1,24.2003,24.2327,21.3362,23.0849,23.4944,22.32,21.8689,20.5718
Q9GYK2,19.4773,19.9955,20.0499,20.8031,21.831,20.6996,20.8886,20.6377
Q9GYM4,21.0507,21.3281,19.7795,21.6377,21.3461,20.9506,20.8009,21.214
Q9GYP5,20.4697,19.6188,20.0449,21.1359,21.3536,20.9992,20.5066,21.2445
W6RRW5,21.6834,20.4349,19.8194,18.8868,26.247,23.8552,24.0718,24.2285
Q9GYR5,18.9706,19.5627,20.5077,19.9969,24.0826,22.721,25.6051,23.7734
Q9GYT5,20.674,19.6377,18.8895,19.2496,18.9236,21.2632,21.1006,20.9705
Q9GZC8,22.0081,19.3235,19.6735,20.8248,22.4837,21.3699,21.1807,20.8228
Q9GZE9,22.9484,22.7291,23.9848,24.699,24.3031,23.9916,23.6132,20.8535
Q9GZE9,23.6311,23.8194,27.3201,24.8114,26.2849,24.594,24.9735,21.9157
Q9GZH4,21.7723,21.0459,21.0877,19.1992,21.7003,21.2287,20.5384,21.1682
Q9GZH4,18.7144,20.5702,21.2792,21.1307,21.1867,20.8844,20.8423,21.3369
Q9N2Y1,22.3423,23.916,22.4534,24.034,24.3518,22.8915,24.2922,21.25
Q9N2Y1,21.1604,21.715,21.3243,19.3142,21.5304,20.286,21.2489,20.7616
Q9N2Z6,21.2787,21.5343,19.7917,18.8627,21.7479,21.2047,20.5468,21.3003
Q9N2Z6,23.6279,22.9319,21.567,25.9489,23.7528,23.4647,23.8488,23.7099
V6CK48,20.2251,21.0572,19.6087,19.8831,21.4161,21.2085,21.0996,21.0436
V6CK48,22.4232,22.4146,21.8489,24.1933,21.5533,19.957,20.3678,20.9291
V6CLC9,24.2556,25.6111,24.4995,27.3209,21.6365,21.1321,20.2017,20.5054
Q9N321,19.9862,20.3583,20.4033,16.8879,25.1239,22.1889,23.3862,23.1021
Q9N358,18.3299,20.7198,17.1178,21.8381,23.6877,21.1992,21.8507,20.8259
Q9N358,20.6633,19.7808,20.2245,20.4385,22.231,21.5912,23.6718,23.201
Q9N362,26.2939,24.7267,24.3341,25.4985,26.1892,24.4456,23.7458,25.0066
Q9N370,21.5987,20.3829,19.8891,18.736,25.2173,23.2429,24.8975,25.1333
Q9N370,25.3772,24.8701,25.1162,24.9625,26.3953,24.1739,23.3884,26.0434
Q9N370,23.084,23.5395,23.8517,26.6081,24.249,22.4552,24.1331,23.1463
Q9N370,24.8299,23.0446,22.2821,21.9963,25.8638,21.7302,23.7319,22.2208
Q9N381,21.6498,20.0541,20.707,20.3266,26.762,25.4363,25.1811,26.4734
Q9N381,19.0918,20.0884,18.8669,19.387,21.8396,20.8623,21.0883,21.2767
Q9N393,19.4855,19.8258,18.7426,20.9834,21.0313,20.9575,20.7172,21.3844
Q9N393,20.0561,18.7944,19.4241,20.2167,21.7082,19.8991,21.1555,20.4137
Q9N3A9,24.7664,24.5429,24.1381,23.7466,25.9241,22.7889,22.9236,20.8667
Q9N3D0,20.9307,20.7465,18.5808,19.5347,24.6249,24.1359,23.4278,23.5462
Q9N3D1,22.6459,24.31,22.0593,25.5544,24.8309,26.223,27.3924,26.3194
Q9N3F7,20.9593,20.7107,18.8303,19.4495,21.6812,20.6779,20.8557,19.7346
Q9N3G2,19.5327,19.9536,19.2797,17.7375,23.5983,24.0623,21.2839,22.3699
Q9N3R5,21.2168,20.3884,20.7867,19.9178,21.9207,20.9848,20.6018,20.8187
Q9N3S8,21.4249,19.5097,18.5735,20.8602,21.1865,20.544,20.9691,20.2121
Q9N3S8,21.8968,19.8678,20.2814,20.842,21.6748,21.2316,20.8501,21.2669
Q9N3U9,17.2998,19.2347,20.7208,20.8718,27.5983,26.1492,25.8083,22.8395
Q9N3U9,24.0883,20.2227,22.2211,24.437,21.9629,20.8877,20.6856,20.4544
Q9N3X2,18.9133,19.0357,21.1599,19.7225,24.7892,21.5591,22.553,20.2729
Q9N3X2,20.6395,19.6147,20.5438,19.9148,24.0396,22.5056,21.406,22.5093
Q9N3X2,24.0031,24.1995,24.1971,24.7326,25.9182,23.3203,23.0939,23.5122
Q9N3X2,23.3814,23.5833,23.4737,24.3812,24.842,21.649,22.8083,22.6406
Q9N3X2,21.9301,19.5438,18.4445,18.6964,26.2445,26.6432,26.2648,25.648
Q9N3Y1,19.876,19.711,19.7076,20.0961,21.6891,20.7095,21.3572,21.27
Q9N456,19.8349,20.9946,21.5676,21.347,22.4717,21.6452,21.4267,21.729
Q9N456,21.1219,21.6035,19.9127,20.1366,21.4096,21.0914,21.3746,21.1598
Q9N456,22.492,23.5566,22.973,30.8973,21.3696,20.9655,20.0372,20.582
Q9N492,20.8495,19.7675,20.406,19.9368,21.5598,19.5004,20.1101,21.4078
Q9N4G8,25.5898,25.6389,25.7092,26.6731,24.446,22.474,23.3448,23.5699
Q9N4G8,22.9086,24.1201,23.5705,26.7195,25.3359,25.1313,24.3358,25.5392
Q9N4G9,20.2054,19.8833,21.2958,20.8618,23.6381,22.4555,22.6918,22.8975
Q9N4H7,19.2269,17.5673,19.101,17.7108,21.8893,21.0795,20.8663,20.5812
Q9N4H7,20.7951,18.3142,21.607,17.763,21.0911,20.8536,21.0436,21.2517
Q9N4H7,19.1754,21.7034,19.8409,19.621,23.3285,22.1229,22.4891,22.4057
Q9N4I3,20.6335,20.6936,20.6595,21.5093,21.5253,20.8347,20.5461,21.1494
Q9N4I3,19.3766,20.6949,19.2489,19.5488,20.7988,19.5675,20.2785,21.3709
Q9N4I3,17.9999,19.4314,19.65,20.2458,20.9475,21.2109,20.4569,20.8574
Q9N4I3,19.255,18.9746,18.966,21.3531,21.8098,20.9531,21.2228,20.7743
Q9N4I3,19.4398,20.2773,20.0327,20.548,21.3358,20.5555,20.8845,20.9839
Q9N4I3,20.9127,21.618,20.352,20.8914,21.0133,20.1274,21.1441,21.2413
Q9N4I4,20.1773,21.1486,18.6898,18.8743,26.3103,23.4156,22.1405,23.6127
Q9N4I4,20.2937,19.8217,21.4997,21.9157,23.6642,21.288,21.3115,22.2308
Q9N4I4,19.656,20.266,18.8596,21.6498,26.9326,25.2208,25.2775,23.3032
Q9N4I4,21.4719,18.8102,20.3704,20.3143,27.5209,25.0422,24.3578,24.6164
Q9N4J2,22.8099,21.7981,21.6358,23.9375,22.8539,23.4303,23.0491,21.1903
Q9N4J8,19.363,16.7838,19.5047,19.4448,24.4432,24.1759,23.3684,23.8886
Q9N4J8,21.4739,19.4826,18.9686,21.2998,22.9048,21.0954,21.6164,21.5694
Q9N4J8,20.0884,19.3293,16.9002,18.9615,23.4408,21.9524,23.1405,23.826
Q9N4M4,20.6521,19.5058,19.429,19.0161,20.791,21.2328,20.211,20.9782
Q9N4M4,18.3049,19.6717,19.2261,20.536,22.5613,23.9034,25.1896,23.5885
Q9N4M4,22.1732,22.3398,22.1582,19.8042,21.856,21.1013,21.2807,21.3392
Q9N4M4,21.0956,19.6558,20.9706,19.2949,19.4242,21.2647,20.5386,21.3094
Q9N4M4,18.0163,20.4885,17.9406,19.471,21.4254,20.9994,21.1584,21.3532
Q9N4M4,19.7616,19.193,20.4178,21.1209,21.3322,21.161,21.0088,20.8064
Q9N4P0,19.7691,17.5474,20.6078,18.6184,21.9171,19.8726,20.7045,21.3151
Q9N501,19.684,20.7135,19.065,20.7855,27.6081,25.8489,26.0569,25.7243
Q9N537,18.6912,21.6741,19.4969,18.2012,21.7766,21.2539,20.3526,21.0791
Q9N537,19.0127,20.8811,21.1411,18.6791,21.8867,20.4137,20.7814,21.21
Q9N538,26.0807,25.2889,27.2352,26.5311,25.302,22.861,24.9212,23.4538
Q9N588,20.799,20.63,18.7941,18.5977,21.6882,21.1779,21.2524,21.2111
Q9N599,22.0042,19.1769,20.597,20.1896,21.8654,20.9938,21.2986,21.0985
Q9N5B7,25.0157,24.0279,25.0412,25.4324,21.7752,20.4773,21.0685,20.8758
Q9N5B7,21.1907,20.5497,20.1055,20.1429,21.7514,20.9434,21.3519,21.382
Q9N5L4,23.634,25.0247,22.4881,24.6218,24.0615,22.0999,22.6782,23.2296
Q9N5M2,19.0349,19.4046,19.4124,19.643,20.6689,20.8781,21.0443,21.1127
Q9N5M3,19.1256,19.8799,21.4965,21.3021,23.3561,22.2102,22.1175,23.0948
Q9N5X6,19.8932,20.0617,18.6997,18.815,21.6473,20.6841,21.3052,20.4207
Q9NA39,19.8379,19.5776,20.1531,19.5207,21.5814,19.8708,21.2317,21.028
Q9NA39,22.7058,21.5827,21.9161,23.7497,24.5428,23.9973,21.7897,23.7504
Q9NA82,25.7507,26.0691,23.9189,26.3317,22.7982,21.2118,21.3184,21.7393
Q9NA91,25.6794,25.7694,25.2309,24.8412,26.1942,24.2189,25.1544,25.0819
Q9NA98,19.441,19.7664,20.2482,19.0218,22.9347,22.6485,21.6646,21.669
Q9NA98,23.1917,23.4973,23.3687,24.9642,23.9449,25.2677,23.0267,26.0133
Q9NAF9,18.6266,20.8352,19.3269,19.9423,21.57,21.2195,21.2141,21.1267
Q9NEI8,19.1436,17.7933,21.3031,20.8565,24.0232,23.3189,21.3742,23.0172
Q9NEN6,19.8918,20.6721,18.7814,20.2604,23.456,23.7822,21.1394,23.3866
Q9NEN6,19.6554,19.2087,20.463,20.0782,23.8294,20.4337,23.0126,23.5177
Q9NEN6,17.886,20.7436,18.6643,20.3784,24.1858,24.4834,24.0944,24.5686
Q9NEN6,25.6835,25.573,21.315,26.8095,28.7878,24.9437,26.0648,24.3291
Q9NEN6,20.9129,20.1786,20.9486,21.7555,24.2056,21.0876,24.1722,22.2648
Q9NEQ0,26.1078,25.78,24.3919,26.431,30.4865,29.6186,29.8989,26.19
Q9NEQ0,23.9058,22.8737,23.3693,23.8888,27.0179,25.6879,25.4433,25.2885
Q9NEW6,23.1696,22.8768,19.5928,22.6227,25.3364,22.8386,22.4207,21.037
Q9NEW6,18.8993,20.4912,19.7013,21.8507,21.494,20.5898,20.6842,20.9078
Q9NEW6,19.8388,20.1658,19.5332,21.1769,21.0112,21.1711,20.8653,21.2139
Q9NEW6,20.7295,18.8605,19.9893,19.5961,24.8394,22.6883,23.056,22.3552
Q9NEZ8,20.7183,17.9797,19.1754,20.617,24.6598,21.962,24.7193,22.6552
Q9NGJ7,19.813,19.0425,17.1008,19.854,21.6871,20.7912,21.1125,21.3852
Q9NGT3,21.6617,19.9051,18.9909,17.6188,22.0595,21.404,23.313,21.2687
Q9NLD1,21.1734,19.8535,19.8234,18.8578,21.4607,20.4502,20.9269,21.3712
