geneName,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04
"C50F4,1",18.0557,18.3212,17.0531,19.6591,13.3906,13.3574,13.9475,13.4705
"C50F4,6",14.8071,15.5194,14.9063,15.1532,14.5554,14.7776,14.6057,12.5371
klo-1,17.2519,18.0629,17.4471,18.0412,15.4011,14.9242,14.9475,15.2046
"C52E12,1",15.0182,15.198,14.4007,15.5119,15.0891,14.8113,14.8567,14.8061
snr-4,19.1685,19.64,19.3725,19.6902,15.8856,15.4673,15.3565,15.9765
rpt-1,18.6605,18.5277,18.5195,18.5986,17.1417,16.9167,16.8988,17.076
"C52E4,5",15.1155,16.3901,16.3758,16.0503,15.0901,14.9972,14.4786,15.0747
col-119,20.6758,21.3363,20.4223,21.6996,16.0434,16.9311,17.3372,16.6804
bre-1,16.6197,17.0708,16.8429,17.5791,15.4595,15.5351,14.9355,15.7686
asg-2,20.6941,21.2828,20.9939,21.371,20.2937,20.0738,19.9727,20.2307
"C53B7,2",13.5489,15.1611,14.9905,14.8391,14.2889,14.0575,13.5244,14.516
rig-3,15.4523,17.2806,16.5112,16.816,14.3163,13.8139,13.7267,13.649
"C53D6,7",14.7395,14.8469,14.5995,14.9101,15.0475,14.5892,14.8483,14.9757
ben-1,19.3133,19.1076,19.3909,18.6768,17.2463,16.9771,16.8121,17.226
alh-10,17.8103,17.7547,16.572,16.7388,13.9368,14.2789,14.1997,14.2733
lam-2,18.5178,19.1153,18.6352,18.9738,16.3044,15.916,15.9278,16.0936
rskn-2,16.2323,16.2377,16.5647,17.0595,13.9936,14.5933,14.1807,14.2319
dod-18,16.4837,17.8927,16.5731,17.5246,14.0204,14.9809,14.3685,14.5561
cyc-1,18.8764,19.3416,18.7368,18.2378,17.8203,17.5414,17.2194,17.5816
"C54G4,9",14.495,13.8307,14.8123,15.2084,12.6273,12.9378,12.9864,11.3034
sft-4,18.0513,18.9905,18.8631,19.5753,16.6599,16.533,16.4746,16.4108
"C56A3,5",14.4615,15.5333,14.5131,15.3456,14.3339,14.5856,14.3079,14.7664
icd-1,19.7207,20.3439,19.6369,20.2042,19.241,19.6082,19.4095,19.3405
"vps-32,1",17.796,18.6626,18.1613,18.731,16.0649,15.6128,15.8621,15.9529
aipr-1,13.927,15.3418,13.5173,15.2047,10.5748,10.1886,10.4755,10.5109
cgp-1,14.4,15.1259,14.576,14.1186,17.2126,17.7017,17.5005,17.5355
cebp-1,14.8411,15.0122,14.1902,15.1748,12.5057,13.658,13.6392,15.1263
"CELE_D1005,2",14.2954,15.4035,14.6654,14.7894,4.61148,11.131,5.65304,10.4896
snap-1,18.6493,19.2273,18.5676,19.2861,15.9524,15.5579,15.6817,15.6803
"CELE_D1022,4",14.5305,14.6187,15.0022,15.059,14.8854,14.3848,14.7356,16.5136
gst-42,19.2731,19.3297,19.0466,19.5312,16.3549,16.2863,15.8224,16.5418
"CELE_D1054,10",21.3475,21.3398,21.0802,21.2972,18.6574,18.2695,18.3597,18.4603
"CELE_D1054,8",14.5246,15.4231,14.6953,14.6601,15.0796,15.1085,14.333,14.9298
ule-3,22.6951,23.9072,23.0604,23.5615,17.216,17.4002,17.288,17.1615
"CELE_D1054,3",16.3018,16.969,16.0999,17.1852,14.0703,13.574,13.7555,14.1728
wdfy-2,14.9832,15.2318,14.1388,15.2838,14.3249,14.2245,14.3618,14.4153
eat-3,17.5973,16.8023,16.7159,16.9375,14.7878,14.592,14.7492,14.7368
"CELE_D2013,6",14.8129,15.5038,14.7731,14.2088,15.1332,14.6755,14.5237,14.8038
"eif-3,F",17.0728,17.4937,17.4826,18.0818,15.7985,16.0362,15.2308,15.6783
gstk-2,14.6784,15.5741,15.0325,15.3488,13.1477,13.8311,12.9372,14.1049
"CELE_D2045,2",16.2055,16.4265,16.0984,16.08,13.6717,13.4526,13.8961,13.756
"CELE_D2045,8",14.1759,15.4854,14.6613,14.2457,8.27974,12.1607,9.75455,10.6593
pyr-1,16.9859,17.001,16.9851,17.0913,15.6448,15.6671,15.5365,15.4483
eif-2bepsilon,14.4103,15.5252,14.7128,14.1188,14.63,14.0979,14.2382,14.3868
aagr-1,18.5801,19.0667,18.4127,18.9971,14.5218,14.7687,15.2549,14.8866
nap-1,19.8923,20.5762,20.1448,20.5827,18.7135,18.6254,18.5307,18.7154
dhc-1,16.9913,17.2743,16.7465,17.7491,15.2628,15.1392,15.0384,15.3025
"CELE_E02C12,6",14.5793,15.1587,14.7559,14.0483,12.6665,11.8579,12.6177,12.9973
mrp-3,15.0258,15.1778,14.2088,14.939,13.6173,13.0483,12.9027,13.1888
"E04D5,1",18.4058,18.7426,18.5088,18.7683,16.6651,16.2379,16.3295,16.4783
"CELE_E04F6,4",14.8922,15.3242,14.4993,15.0388,15.1164,13.8166,14.3242,14.9557
acdh-12,18.3167,18.5952,18.5304,19.2199,17.5759,17.3397,17.0912,17.5218
maoc-1,17.3118,17.4492,17.3365,18.2407,15.9997,16.1706,15.9386,16.1351
"CELE_E04F6,6",14.7951,14.4741,14.0793,15.2642,10.6464,10.2001,10.2867,10.6552
"CELE_E04F6,8",19.877,19.9393,19.7444,20.2384,16.2129,16.1643,15.8724,15.9285
"CELE_E04F6,9",19.511,19.7948,19.3779,19.6379,16.2522,15.9573,16.7682,16.5585
pho-1,14.4716,15.2034,14.3925,14.9705,14.2026,14.3217,13.6812,14.4961
dpf-4,17.8609,18.6471,18.2132,18.5275,16.2765,16.0076,16.1107,16.2658
dnpp-1,19.9727,20.2064,19.57,20.2276,16.8993,16.8934,16.8412,16.795
rabn-5,14.7178,14.9727,13.1443,15.0596,14.0462,13.7946,13.8149,13.9564
"CELE_F01F1,2",14.9713,14.777,15.1892,14.7141,15.1781,14.8392,14.4634,15.3648
eat-17,14.5385,15.0482,14.5134,15.1086,11.6807,10.7572,12.342,11.3179
ard-1,18.7547,19.7579,18.6811,20.6057,18.8247,18.8129,19.0408,19.0565
skih-2,14.9823,15.4455,14.8296,14.8935,13.5259,13.0814,13.5019,13.0495
"CELE_F02C12,1",14.5478,14.9534,14.9264,14.473,14.6233,12.328,12.1233,14.9336
aps-2,14.3154,15.5197,15.0467,15.0951,14.3341,15.6106,14.5986,14.9189
asb-2,19.1203,20.3903,19.8225,20.2426,18.8615,18.8442,18.7295,18.9317
ncam-1,16.7992,16.8277,16.547,17.1842,13.5892,13.4216,13.2311,13.3015
gfat-1,14.9374,14.9142,14.9822,14.8724,14.0139,13.8565,13.7399,14.7827
npp-5,17.1641,18.0574,17.1395,17.4757,14.2654,14.4801,13.9355,14.1137
"CELE_F07A11,4",14.7093,14.9064,14.9281,15.4498,13.2824,12.6351,12.6633,12.771
"CELE_F07A11,5",14.5872,14.4275,14.855,15.4589,15.647,15.4547,15.7548,15.758
"CELE_F07A5,2",16.4055,16.8546,16.7483,16.5283,13.3877,14.2187,15.2356,12.8854
"CELE_F07C3,2",14.4253,14.6012,15.0155,15.2883,16.3825,16.3448,15.5171,16.7109
"rpl-11,2",14.7162,14.957,14.2825,15.4393,17.887,18.0181,18.309,17.6367
sgn-1,14.6775,15.2386,14.6818,13.9896,11.8257,13.107,12.044,12.1629
prx-12,13.1321,13.5967,14.6781,14.6859,16.9582,16.9361,17.0253,17.9777
"F08B12,4",24.1045,24.0577,23.8796,24.0029,18.9376,18.8393,18.6741,18.8689
sto-1,18.5349,19.051,18.6681,18.9546,15.617,15.7649,15.8058,15.8416
apy-1,15.8467,16.2602,16.0686,16.7901,15.9493,16.434,16.4017,15.8257
unc-98,16.4888,16.7331,16.8627,16.8469,14.103,13.3338,12.9073,13.3446
numr-2,13.5951,15.1982,14.3166,15.3637,14.6166,14.3899,14.3786,14.0391
"CELE_F08G12,2",14.8048,14.9786,14.2445,15.3656,14.6922,14.2718,13.9502,14.2367
irg-4,14.1702,15.5076,14.9147,14.8216,14.4433,13.5848,13.8821,14.0982
clec-57,13.2723,15.2832,14.2936,15.2523,14.3625,14.2226,14.0981,14.1735
clec-56,14.3808,15.231,14.9012,15.2273,14.8677,13.999,14.9858,14.7392
unc-115,17.0406,17.851,17.0367,18.0548,14.9999,15.2029,14.9601,15.3027
dhs-25,14.8806,15.5286,15.0233,15.2071,15.7685,15.8941,15.6363,16.2399
toca-1,13.7318,15.0818,14.7196,15.0095,14.8055,13.5807,13.8103,14.6119
"CELE_F09E5,7",18.3014,15.6819,16.4728,15.9988,15.1541,14.9834,15.0042,15.552
sec-6,13.3157,15.2718,14.891,14.6066,12.701,12.6422,12.9373,12.2753
"F09E5,3",17.2721,18.0914,17.0902,17.3907,16.6797,16.7411,16.7063,16.613
algn-2,16.6147,16.8888,15.8437,16.4649,13.5248,13.1458,13.1718,13.297
pkc-3,14.6953,12.8039,13.2032,14.7197,13.3649,12.7343,12.6427,12.5747
"CELE_F09F7,6",15.2246,14.9558,14.6035,14.7098,13.158,12.9872,13.2682,14.9461
hach-1,16.3982,15.1149,16.4573,17.4715,16.7827,16.7816,16.6154,16.7076
ifb-1,22.5836,23.0056,22.6497,23.0708,19.1056,19.3538,19.2377,19.1748
"CELE_F10C5,2",15.3117,16.5877,15.4961,15.5175,12.9624,12.6837,12.4895,12.4781
"F10D7,3",15.5341,14.9643,15.9334,14.3951,14.3791,13.4821,12.8666,13.5614
"CELE_F10E7,5",15.3304,17.5491,16.2029,19.1034,15.9209,16.1804,15.7787,15.7728
"CELE_F10E7,6",14.9621,14.874,14.8475,15.2774,14.2259,14.209,14.3899,14.205
spon-1,16.4518,17.6381,16.7577,17.8998,12.9608,13.1795,13.1944,13.6812
"F10F2,2",18.0548,17.8672,17.823,18.0107,15.3716,15.1676,15.6668,15.3371
sel-2,15.633,16.4045,15.9201,15.3525,14.0407,14.3581,13.9747,14.3768
rpn-5,18.4372,18.8881,18.6662,18.9354,19.0611,17.4101,17.2708,17.4931
asf-1,17.2766,18.8736,18.2252,19.008,15.3843,15.2544,14.9338,15.325
tsn-1,18.5046,18.8605,18.7839,18.9297,18.5438,18.73,18.476,18.7894
tag-151,15.5726,15.7826,16.1972,15.9248,13.9636,13.6885,14.2912,14.4322
repo-1,16.2659,16.9586,16.4607,17.2852,15.7627,15.4682,15.2603,15.907
mon-2,14.9816,15.1973,15.1337,16.2331,9.6313,10.8351,11.218,10.5988
acs-14,16.3097,17.8708,17.2539,17.0128,16.7913,16.999,16.9554,17.0323
haao-1,19.0147,19.5554,18.2566,18.896,15.7431,15.891,15.7765,15.7727
rfl-1,14.9763,15.4956,14.686,14.7763,14.2125,14.2856,14.404,14.6132
"F12F6,7",14.6168,16.149,15.8077,16.4627,14.3877,13.9096,14.2997,14.2102
"sec-24,1",18.6208,18.6467,17.3754,18.1069,15.7173,16.0703,15.5601,15.6992
"F13B12,4",14.8775,15.3417,13.7169,15.3737,17.2609,14.4253,15.9057,14.8822
iws-1,16.8124,16.7808,17.3351,17.5648,19.5553,19.2893,20.3176,17.8584
"CELE_F13D11,3",14.7312,15.4634,14.7284,14.8245,13.0995,12.9281,12.8586,12.1262
acp-5,16.1116,16.7675,15.6197,16.9664,12.8954,13.0206,12.5832,13.1435
"CELE_F13D12,5",17.2175,17.7157,16.7376,17.9796,13.9709,13.473,13.9663,13.538
"CELE_F13E6,5",16.7558,15.4771,15.6645,16.1267,12.8382,14.5741,14.1069,15.258
yap-1,14.9709,15.1913,14.6943,15.1772,11.913,12.6501,13.3405,13.0996
dylt-1,15.5719,14.7022,15.3808,15.0321,15.6864,15.7181,15.6454,15.3837
ttx-7,17.8388,18.7245,18.9572,19.1491,17.2227,17.2102,17.0834,16.982
mogs-1,16.7149,18.1573,16.6227,17.642,13.8754,13.8593,13.889,13.7389
"CELE_F13H8,3",14.7743,15.0539,13.617,14.8563,14.8549,14.4211,14.3689,14.71
"CELE_F13H8,2",14.8404,14.4552,14.4738,14.8426,14.0298,14.1857,13.9385,14.4787
upb-1,17.696,18.5467,18.2344,18.2694,17.6623,17.6441,17.5134,17.6609
pes-23,16.8086,17.659,17.4711,17.7026,13.1171,12.7318,13.5079,13.2603
sid-5,17.1206,18.8596,18.0726,18.7158,14.3639,13.0706,12.7216,13.7146
"CELE_F14D7,7;CELE_F14D7,10",14.7446,15.2617,14.3984,14.8746,13.1647,13.2565,13.5105,13.0756
"F14E5,2",15.8565,18.2932,16.9319,17.8209,15.1504,15.055,15.8421,14.9062
mboa-7,14.6849,15.4944,14.5399,15.1697,14.8719,14.5991,14.0535,14.7256
far-3,17.9168,17.9157,18.0033,17.9135,12.3705,12.6396,12.3753,12.4771
far-5,14.7151,15.3606,14.4574,15.0011,14.2199,13.7454,13.6817,14.0775
rsd-6,15.04,14.0678,14.5276,15.1885,12.9321,12.1531,12.6757,13.2567
col-153,14.5754,15.4799,14.4259,15.0994,18.826,17.7351,16.0892,18.0497
"CELE_F17C11,7",15.0015,15.2733,14.968,15.1517,14.2105,13.5796,15.5202,14.4319
vps-36,16.8295,16.0199,16.2221,15.9668,15.0256,14.0359,14.0548,14.0545
"CELE_F17C8,3",18.4227,17.68,18.3684,18.2721,12.5634,12.6771,14.0512,12.1583
"CELE_F17H10,2",17.3541,18.2052,18.247,18.3981,14.6646,14.6768,14.3732,14.644
"CELE_F18A1,7",14.5256,14.7898,14.7404,13.9458,14.8355,13.5109,13.5571,14.6855
rpa-1,17.2472,17.8531,17.4793,17.7335,16.5121,16.1189,16.2069,16.106
utp-20,14.3647,15.4362,15.0411,14.6295,14.425,15.2598,14.302,15.0493
abcf-1,19.3584,19.8001,19.3607,19.9321,17.1591,16.7698,16.6399,16.9435
scc-3,17.4569,17.4574,17.5114,17.4574,13.703,13.4712,13.7405,13.7294
ddo-2,14.4076,15.1144,14.4888,15.498,14.8367,14.2404,14.9841,14.864
nlp-7,14.8537,15.3837,15.0334,15.2224,10.6896,10.0749,10.4268,10.5861
gpa-12,16.0359,16.1278,15.4349,15.1716,17.2148,16.5576,16.4381,17.3203
pes-8,18.2216,18.9677,18.171,19.2047,16.1857,15.0316,14.5589,15.8675
pab-2,17.5859,18.9252,18.0135,18.4921,16.1861,15.8983,16.3909,16.1685
"CELE_F18H3,4",14.2012,15.5023,14.2531,15.4069,12.5512,12.2513,12.1806,12.6139
ufd-1,19.8334,17.8736,17.8623,18.0342,15.7379,15.6397,15.7981,15.4364
"CELE_F19C7,1",16.7485,18.2653,19.2422,18.9902,17.1106,17.1961,17.1831,17.4648
"CELE_F20A1,1",14.6469,14.9716,14.4213,15.4709,14.9156,14.9047,14.943,14.8922
"CELE_F20A1,10",14.9649,14.181,14.6109,15.2808,13.6322,14.1121,14.1841,14.5473
vha-12,22.1672,22.4777,22.0714,22.515,21.2967,20.7815,20.6837,20.7862
exc-9,14.2851,15.1916,13.9538,15.016,14.1153,12.1019,9.47163,15.0008
czw-1,16.6085,16.2871,15.7464,16.5598,15.0566,14.8295,14.6994,15.1171
"CELE_F20D12,2",16.0845,16.7608,16.5824,16.175,11.821,13.0467,16.6732,14.7753
"CELE_F20D6,11",17.059,17.4363,16.7287,17.1009,15.8817,15.5263,15.9048,15.5435
"CELE_F21C10,10",13.8647,14.1802,15.0428,15.0938,15.3182,15.397,15.2188,15.6952
"CELE_F21C10,9",15.0133,15.3158,14.3062,14.465,13.1575,11.8137,12.5682,12.6448
"CELE_F21C10,7",16.6079,17.2661,16.566,16.4111,14.787,14.3505,14.4083,14.0433
"CELE_F21D5,1",16.7453,17.9322,16.8879,18.5984,16.1725,15.8838,15.753,16.0863
"F21D5,5",13.9827,14.9309,14.0363,15.1246,14.2141,13.9343,13.6798,14.1823
mrps-33,14.3885,14.433,13.6367,15.1886,15.3433,14.4404,14.8172,15.1421
"CELE_F21D5,3",14.9806,13.8155,14.7326,14.6251,10.7447,12.8151,10.9682,10.9704
ttr-35,17.3906,17.7742,16.8138,17.1878,16.1012,14.632,15.2032,15.573
gfat-2,16.7879,16.0195,17.3346,16.1527,14.7166,14.8726,14.9495,15.3555
"eif-3,G",18.2174,18.8425,18.442,18.8037,16.9231,16.9376,16.6555,16.4414
frs-2,17.0361,16.3735,17.0331,17.6161,17.0473,16.654,16.8324,16.8346
"F22B5,10",14.8741,15.1021,14.0112,15.2268,14.2711,15.4527,15.8168,15.7779
ceh-38,14.2422,15.5018,14.4784,15.0062,12.2375,11.6411,12.0009,11.7359
nrs-1,18.6862,19.3264,18.9869,19.2164,17.0145,16.7299,16.7407,16.2973
"CELE_F22D6,2",15.023,15.4565,14.7567,15.2449,15.0183,14.5876,13.8506,15.0879
nduf-6,14.8504,14.8701,13.8232,14.4272,18.3872,16.7478,17.4382,17.1096
ekl-1,16.9477,17.0599,16.6357,16.6417,14.6578,13.5341,14.2214,13.7564
inx-3,17.1593,17.4826,16.8735,17.1993,13.473,13.7386,13.7079,13.468
dlat-1,18.4349,18.8987,18.5679,19.4856,18.2847,18.1965,18.2758,18.1732
fntb-1,17.133,18.1955,16.7285,17.361,11.4424,13.7082,11.7522,10.5962
"F23B12,7",17.7551,17.4044,17.0551,16.3878,14.1045,13.8277,13.9224,14.1228
tomm-20,18.9075,19.6304,19.1889,19.3502,17.332,17.8272,16.979,17.2445
snb-2,14.7019,15.2135,12.7119,15.3012,14.7638,13.8999,14.1914,14.279
"CELE_F25D1,5",14.7221,15.2208,14.4046,15.2415,14.5815,13.3033,13.1979,13.6349
ppm-1,15.9248,18.0098,16.2481,16.9436,16.3801,16.615,16.3325,16.7117
ifd-2,15.4249,16.3072,16.0013,16.4868,15.6031,15.4708,15.3487,15.6612
dur-1,18.079,18.8275,18.2273,18.6024,15.7815,15.0812,15.4978,15.6969
col-140,18.4995,18.8947,18.5838,19.1715,16.0305,15.4308,15.7286,15.7177
nhl-2,16.4914,18.5424,17.191,18.5958,13.9572,13.566,14.1678,13.5919
cee-1,13.7085,15.4513,13.9065,15.5063,14.2438,13.8244,13.8897,14.2297
rrt-1,18.3067,18.4723,18.2236,18.3787,16.5665,16.211,15.9987,16.246
rpb-8,17.8288,17.7866,17.8733,18.2924,14.9959,15.1844,14.8033,15.0535
"CELE_F26G1,5",14.5034,15.4974,13.6771,14.0668,13.5267,14.4229,13.7378,12.7971
msp-3,24.9231,24.1591,24.4579,22.8961,21.4628,19.9435,20.4239,20.9311
pcca-1,20.4067,20.576,20.4102,20.6641,19.0087,19.4444,19.064,19.3891
vrk-1,14.5594,15.2521,14.9465,14.9515,13.5455,12.3908,12.8971,12.6908
"CELE_F28B4,3",18.6917,19.3387,18.7025,19.1726,16.5927,17.153,16.945,16.9536
cpf-1,14.9269,14.8175,14.7284,15.3574,13.2382,13.3264,12.9989,13.2792
suf-1,14.6771,15.0465,14.0094,15.2215,15.7659,12.8036,13.8811,13.8165
rpl-26,17.6776,17.3413,16.2176,17.4648,19.4845,19.7718,19.513,19.5103
wdr-46,15.505,16.5944,16.1866,16.374,14.5783,13.5162,13.8125,14.0402
thn-2,15.596,15.7833,15.4975,15.1436,15.0324,14.4744,14.5685,14.5746
rps-23,20.8937,21.4874,21.2199,21.3951,20.2537,20.042,20.153,20.0002
"CELE_F28H7,3",14.6818,15.5565,14.5589,14.9282,14.3209,14.4639,14.3635,15.1577
hum-1,14.7878,15.0199,15.083,14.2412,13.2632,12.6366,12.8016,13.1856
sqv-4,18.25,18.4613,18.1841,18.6269,16.5086,16.26,16.2578,16.4473
"F32A5,4",14.6808,15.1463,14.5231,15.4703,16.2158,16.8505,17.5585,15.7408
aqp-1,14.103,15.2714,14.7256,14.5177,15.0292,14.3747,14.231,14.6878
lsm-4,17.9009,17.5685,17.6751,16.7954,16.5558,16.3542,16.6041,16.9819
"CELE_F32D8,5",14.8364,15.4033,14.7981,15.0707,15.761,13.5177,15.3478,15.7973
emo-1,17.6048,17.381,17.8999,17.4868,16.1303,16.3269,16.3249,16.2888
ima-3,14.41,15.0625,13.7573,15.1342,15.3733,16.3295,16.2342,15.8341
cec-4,14.5465,15.7591,15.4689,16.4599,13.3503,13.0311,12.9762,13.5491
cec-5,15.6363,17.0878,16.9574,17.4014,13.9917,13.7372,13.4388,13.6349
best-14,18.0196,18.805,18.4406,18.7246,14.4277,14.7088,14.5591,14.7646
cat-4,14.7942,15.5381,15.0393,15.2821,14.8537,14.7386,15.0705,15.0335
tsp-8,16.5689,17.0974,16.8391,17.3762,15.1618,15.1759,15.3031,15.2359
golg-2,16.0643,15.9612,17.5594,16.418,14.525,13.8551,13.9694,14.5443
pxn-1,16.0912,16.2185,15.789,16.2087,13.8661,12.7875,13.9384,13.9375
"CELE_T07F10,1",17.5589,17.7589,17.0994,17.921,14.3599,14.5433,14.6672,14.6358
"CELE_R31,2",17.4912,17.8988,17.5259,18.5512,16.1585,16.5054,16.1793,16.3499
"F13E9,13",14.7214,13.8172,14.8208,14.4927,14.4593,13.9873,13.0305,14.6185
smg-6,14.8887,14.5676,14.4465,15.0385,12.221,11.3059,11.261,11.4544
"CELE_F10G7,10",14.9246,14.7929,14.4853,14.9033,10.6995,10.8492,11.1567,9.94755
tag-343,14.7428,15.4008,15.0374,14.7474,13.5103,12.8902,12.4631,12.5775
"CELE_T10H9,8",16.2877,16.6605,15.4436,17.2369,14.3005,13.6566,13.6375,14.2526
rps-24,19.413,19.3235,19.0474,19.8714,18.7713,18.4564,18.3668,18.4462
add-2,16.6925,16.0378,17.6402,16.8084,14.9982,13.4848,15.4335,14.4822
"CELE_F13H10,8",13.7973,14.6868,14.9739,14.4518,15.6995,15.0535,14.5916,15.737
acl-5,14.2355,15.547,14.7545,15.1477,13.0373,12.4265,12.8253,12.8467
"CELE_F35A5,2",14.2807,14.4351,14.9423,15.2771,10.6366,10.002,11.839,10.9187
"CELE_F35A5,1",20.8659,21.519,20.8918,21.5061,14.2654,13.8092,15.4418,14.862
piit-1,14.304,15.2098,13.7318,14.5311,12.4422,10.7191,12.2243,12.1383
nlp-24,14.3311,15.3756,14.2127,15.4654,16.219,15.3986,15.1647,14.9215
dhs-20,16.5401,16.104,16.4934,16.3056,13.7844,13.942,13.6766,13.793
tag-290,15.4693,16.3354,13.7138,16.6492,13.2045,12.7965,13.6531,13.2515
pfn-2,18.6435,16.8012,18.7701,18.9995,17.495,17.31,17.4407,17.5772
"CELE_F35D11,5",14.271,13.8662,14.9387,13.8983,14.0638,13.5157,13.2531,13.2071
"CELE_F35D11,4",18.5732,19.1608,18.8817,19.0396,17.5997,17.6159,17.7785,17.7791
mlcd-1,14.6099,14.3745,14.9642,15.3346,14.3093,12.1327,13.3405,14.9993
idhg-1,14.3638,14.7013,15.1399,15.1076,17.5189,17.6035,17.5276,17.6868
"CELE_F35G12,7",12.015,15.1451,14.3454,14.1688,13.0521,12.4902,12.5308,14.3941
asb-1,19.7618,20.861,19.9961,20.7529,16.9408,17.1913,17.1139,17.226
"CELE_F35G12,11",14.8355,14.7899,14.6412,15.4427,14.2925,14.6542,14.4111,14.2336
"CELE_F35G12,12",17.7095,18.1403,17.7761,18.1267,15.4528,15.2281,15.3713,15.624
wdr-48,13.7734,14.9763,14.5766,15.5095,13.1881,13.4737,12.5623,13.1364
smc-4,17.5077,16.9877,16.5414,17.3277,12.4324,12.8166,11.7534,12.5903
marb-1,16.8925,16.8529,16.8139,15.7013,17.8291,17.258,17.5829,17.7765
"CELE_F35G2,1",14.3781,15.4908,14.7325,15.438,13.1099,13.2495,13.2879,13.0083
phy-2,14.168,15.5069,15.0423,14.6301,15.323,15.4095,15.077,14.8128
"CELE_F35H10,6",14.1958,15.5086,14.9548,15.2957,10.8655,10.8633,11.1597,11.2321
ugt-58,14.9723,14.9227,14.4332,14.4458,14.7087,15.0949,14.6012,15.1714
ttr-20,14.5404,15.2997,14.7771,14.38,16.378,15.5958,15.7367,15.9255
fkb-1,20.7735,21.78,20.447,21.4221,17.0994,17.7873,17.4547,17.377
nlp-10,14.4744,13.9376,15.0373,15.0621,15.187,14.4181,13.5425,14.2676
gcs-1,17.5113,16.6469,16.8504,16.6042,14.9753,15.2596,15.1415,14.9364
acs-4,17.8179,18.9855,18.2944,21.1429,17.1888,17.0702,17.3889,17.2572
"CELE_F37C12,3",19.425,19.9634,20.1617,19.9405,16.5305,17.2519,17.2878,17.0302
exos-9,15.9637,16.5904,16.7552,16.7596,13.7101,13.526,13.9388,13.3751
"F38B2,4",20.422,19.7732,19.6333,20.0774,16.5821,17.1412,16.7805,16.5441
"CELE_F38B6,4",14.9437,14.3934,13.8107,15.2992,14.3225,14.6462,14.6757,14.2022
"F38E1,9",14.9401,15.1209,14.5901,15.4127,13.8371,14.0469,14.1273,13.6988
"hsp-12,3",20.5827,20.9856,20.5122,20.9082,15.0365,14.456,14.4451,14.8603
cpin-1,14.8538,14.9937,14.3585,14.5548,13.7583,13.7284,13.6061,14.0047
copb-2,17.3491,17.8634,17.4264,17.747,16.1781,15.3246,15.4134,15.5146
"CELE_F38E9,5",18.6284,18.8087,18.2884,18.7693,15.7797,16.1024,15.7146,15.7891
"CELE_F38E9,1",18.243,19.0166,18.568,18.6911,13.6719,15.2733,14.4457,14.6636
"CELE_F39H12,3",14.9314,15.5405,14.6351,15.8384,14.9137,14.468,14.3176,14.7646
csq-1,19.6704,20.1712,19.6891,20.3039,18.1625,18.393,18.1542,18.3223
rps-11,18.1693,18.7604,18.0254,19.024,18.9281,18.3826,18.5128,18.4735
"CELE_F40F4,7",16.4098,16.2977,15.8661,16.1111,13.6047,13.5929,13.1715,13.7972
lbp-1,13.8214,14.4385,14.1383,15.2964,18.7183,18.733,18.869,18.9785
lbp-2,18.9215,21.1907,20.9898,21.2828,18.3998,19.2132,18.5295,18.702
rps-9,20.06,20.872,20.5105,20.3577,19.2229,19.5942,19.4032,19.3932
lsm-1,16.6197,16.5568,17.0583,17.5926,14.3784,14.3206,14.3707,14.0418
"F40F8,1",17.0021,18.167,17.1733,17.4757,14.9281,15.0321,14.9003,15.0591
drap-1,15.7327,15.699,15.6568,15.959,12.9378,12.8195,13.0702,12.8842
"CELE_F40G12,5",16.1236,15.4624,15.9786,15.6191,10.4985,10.2925,9.32092,8.97164
"F41C3,4",14.8687,15.4634,14.2858,15.3267,14.0632,14.5338,14.7566,15.0561
acs-11,18.068,18.9321,18.7769,18.4683,17.0355,17.4392,17.2028,17.3545
fip-5,20.2686,20.6052,20.4658,20.3274,15.6498,16.3736,15.9069,16.2052
fipr-21,19.7906,19.0011,18.8661,19.4015,18.3426,17.8176,17.9836,18.0309
"CELE_F41G3,6",17.8405,18.1877,17.8348,17.6164,14.228,13.6657,13.9869,14.1783
elo-5,14.8114,15.5054,14.8211,15.3344,15.4438,15.4834,15.5558,15.519
elo-6,16.912,17.0893,17.0495,17.5124,15.875,14.5604,15.6884,15.89
abcf-3,15.9115,17.0233,16.557,17.7222,15.8329,15.6901,15.9135,15.6257
"CELE_F42A10,5",17.614,18.8297,19.3273,18.725,16.8608,16.5142,16.3321,16.4597
"CELE_F42A10,6",18.6155,19.2273,18.0832,19.2095,16.0953,15.3785,15.4536,15.8199
"CELE_F42A10,7",15.007,14.499,14.9661,15.2348,13.053,12.0861,11.4244,12.5967
grl-4,14.1087,15.3086,14.1098,15.3283,11.9814,11.6734,11.7564,12.2742
"CELE_F42C5,9",15.4761,14.1854,15.4195,14.7908,15.6702,15.3946,15.5295,15.6781
ifo-1,14.2898,15.5055,14.4392,14.8858,14.7522,14.1559,14.5146,14.3122
tni-1,14.8768,14.9483,14.1598,15.2509,15.4914,15.0258,15.1139,15.1511
"CELE_F42F12,4",15.217,16.4352,15.6692,16.9538,14.8979,14.4813,14.3342,14.8013
"CELE_F42F12,3",14.7453,15.06,14.9509,15.4425,13.0066,11.3886,12.4171,12.2213
alh-11,15.2678,16.2074,15.6584,16.919,13.9179,13.9824,13.5729,14.4307
