geneName,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04
"ZK180,4",16.2497,16.2672,16.2606,16.1536,16.4409,15.8095,16.1087,16.1829
rpn-12,17.7076,17.062,17.403,17.5814,16.5554,16.6596,16.6155,19.2223
"ZK20,4",15.3403,15.1974,15.2484,15.3569,17.2059,16.272,16.3025,16.7871
rad-23,19.0619,18.8718,18.87,18.8364,18.8548,19.0338,18.9185,18.9153
rbx-1,12.0458,11.8228,11.3806,11.6348,12.6351,13.1385,13.4407,13.9558
eftu-2,16.3465,16.2894,16.2425,16.3598,16.5045,16.2928,16.2788,16.6441
lin-37,14.4228,14.1451,13.7149,13.906,14.1519,14.3767,14.3846,15.3557
"CELE_ZK418,5",14.5399,13.9735,13.7377,14.1514,14.9816,14.481,14.3806,15.564
"CELE_ZK418,9",15.3487,14.535,14.6435,14.6888,15.149,14.7611,15.0911,15.3983
mlt-7,13.406,13.4785,13.1782,13.311,11.2482,11.152,11.245,11.6181
bpnt-1,14.8001,15.1631,14.9337,15.4136,14.4386,14.8617,14.5285,15.5841
toe-1,14.2356,14.5233,13.9895,14.1948,12.5851,14.6878,13.8208,14.4385
asm-2,11.8152,12.0189,11.8017,11.8706,15.2208,14.304,14.5225,14.705
aco-1,18.5184,18.6018,18.4164,18.4717,18.3546,18.4159,18.439,18.3882
lars-2,14.0705,14.4488,14.0091,14.2219,13.7952,12.336,12.8909,14.172
msp-152,15.529,14.9363,15.4765,14.7499,16.5718,15.1391,17.193,16.736
mdt-4,15.1566,15.2409,15.0983,15.3612,16.754,14.4106,14.6074,12.9178
"ZK546,14",14.5986,14.7935,13.8861,14.3732,12.8943,12.9908,12.4185,13.814
"CELE_ZK546,2",14.8434,14.3237,17.2076,17.2275,14.3174,13.345,16.3051,13.8744
zyg-12,12.9347,12.7163,12.7046,12.1054,12.695,13.1034,12.1304,12.4565
apc-1,15.1681,15.1581,14.8892,14.984,15.3007,16.8282,15.3351,14.25
lsm-7,17.9414,17.3044,17.4864,17.2656,18.3658,18.1312,18.0126,18.1945
unc-22,17.3996,17.4013,17.1699,17.2303,17.1176,17.0907,16.66,17.2026
clec-61,11.9999,11.7472,10.0667,11.7215,11.4798,9.32905,8.10043,11.7309
"ZK669,3",13.4079,14.4157,14.3235,14.401,12.9614,12.6417,12.4701,12.9168
dbt-1,15.6352,15.5899,15.5507,15.4908,15.7129,15.582,15.675,15.2972
lron-2,12.0148,12.0382,11.7341,11.6222,11.4651,10.9684,11.2469,11.6227
upp-1,15.6888,15.694,15.6867,15.6643,16.2296,16.4777,16.7088,16.5144
"CELE_ZK792,5",12.0304,12.4987,12.2065,12.3367,11.4743,11.2272,11.2362,11.7305
inx-8,14.8918,16.0516,15.7647,16.2627,14.9213,15.37,15.3593,16.74
inx-9,14.6819,14.6785,14.4435,14.3585,13.5409,14.2073,14.0688,13.6084
"CELE_ZK809,3",18.1846,18.194,18.1421,18.1433,17.5745,17.6409,17.7629,17.2934
acl-3,12.0394,11.6969,11.8195,11.7377,13.1023,12.8565,12.858,13.1683
"CELE_ZK813,3",18.1807,18.1604,18.3284,18.2418,17.9806,17.8573,18.0166,17.5789
"CELE_ZK813,2",16.0794,14.5612,16.7506,15.9701,16.3887,15.9452,15.5387,16.1287
"CELE_ZK822,2",17.0426,16.9663,16.4589,16.9097,16.9581,17.2748,17.0153,17.321
"CELE_ZK822,4",11.9705,12.0255,11.8665,11.6211,13.5052,12.2041,13.3471,13.9981
gdh-1,20.5263,19.9614,19.7365,20.0361,20.9317,21.2222,21.1094,21.1518
"CELE_ZK829,7",17.045,16.9785,16.8041,17.1031,17.3669,16.9768,17.0128,17.1544
"ZK836,2",15.9963,16.0208,15.9946,16.0216,15.4966,15.2063,15.1519,15.3246
"CELE_ZK84,1",15.4081,15.15,14.6917,14.8821,14.0967,14.0586,13.0354,13.9798
"CELE_ZK856,5",12.0631,12.0146,11.841,11.8771,11.4386,10.8916,10.579,0
"CELE_ZK856,7",18.9566,19.0051,18.8707,18.8576,18.9448,19.1779,18.9883,19.0034
chpf-1,15.626,15.501,15.322,15.0464,13.8948,13.9404,13.0582,13.2019
hpo-40,18.0558,17.4746,17.4462,17.4042,18.2261,17.8444,18.74,19.4684
elpc-3,15.2971,15.1806,14.6508,14.6701,12.6217,13.7195,13.1577,13.2004
usip-1,14.8037,14.6259,14.4535,14.675,13.3427,14.2717,14.0037,13.3816
nlt-1,17.1742,17.5225,17.4544,17.4058,17.8709,17.8809,18.0282,18.3704
"CELE_ZK899,2",15.8231,15.7075,16.0376,15.8315,14.3809,13.8844,14.4228,15.3251
"K12D12,1",15.3943,15.3567,15.2507,15.2308,14.8158,14.4845,15.0982,14.7537
vha-9,18.817,19.0502,18.147,18.0986,18.3666,18.2921,18.076,18.2396
"CELE_ZK970,7",16.6491,16.5319,16.2638,16.3248,15.894,16.1155,16.1949,16.2586
unc-61,14.144,14.32,14.0315,14.0276,13.6763,13.7535,13.9652,14.1032
lap-2,18.7779,18.8932,18.7866,18.8675,19.6429,19.6024,19.7758,19.4622
lev-11,20.9507,20.957,20.8639,20.9189,21.3822,21.2525,21.2812,21.1317
dif-1,18.0447,17.7734,17.7956,17.8201,17.0551,17.2782,17.4893,17.1826
rop-1,18.1182,17.9947,17.9368,17.9967,18.2926,18.1883,17.9408,18.3966
mup-2,18.3645,18.3043,18.2521,18.2159,19.3381,19.4086,19.23,19.3544
rpl-16,19.2549,19.3721,19.3768,19.4085,19.2631,19.4192,19.3977,19.294
gspd-1,15.992,16.016,15.8772,15.9052,15.1521,15.0291,15.2287,15.2172
nex-3,17.9528,18.0561,17.8566,17.9756,17.3807,17.719,17.8496,17.4608
lig-1,12.4963,11.4782,12.1151,11.3991,13.0364,11.8119,12.662,12.6662
cyp-25a2,14.8859,14.9093,14.6446,15.0445,13.037,13.4132,13.263,13.2088
uba-1,18.7513,18.7545,18.6015,18.6793,18.0724,18.0345,17.7733,17.9909
his-41;his-48,19.8043,19.8281,19.8365,19.8237,20.6229,16.3147,18.7171,20.3254
ctl-2,17.4277,17.3877,17.3291,17.3691,17.5894,17.7558,17.6004,17.8619
pas-2,15.891,16.0584,16.1757,16.1834,16.8594,16.9165,17.1532,17.1602
rpc-2,13.18,13.4447,14.1679,13.7188,13.5368,13.5559,13.2932,13.6159
rpoa-2,13.8897,13.7179,13.6839,13.7906,13.0245,12.7254,12.849,13.9332
cah-3,16.4499,16.7896,16.7697,16.7592,16.6823,16.7475,16.1617,17.0941
htz-1,19.8829,20.1147,20.0567,20.0165,18.9381,19.2671,18.8257,18.1909
nex-2,16.5844,16.4505,16.3861,16.3997,15.7237,15.421,15.6696,15.6351
bgal-1,15.3764,15.5503,15.0979,14.6665,15.1799,14.0915,15.2259,15.5771
enol-1,20.4913,20.6172,20.504,20.6379,20.926,21.0463,20.8513,20.8532
cyp-14a5,17.5446,17.5616,17.5161,17.5621,17.2244,17.2447,17.1872,17.5336
his-74,21.4692,21.5133,21.494,21.4327,20.1662,20.5483,20.7977,19.0387
"ZC434,8",18.0375,17.7733,17.7294,17.7446,17.8395,17.6144,17.6506,18.059
sod-5,0,11.9876,11.6094,11.6147,11.2434,11.1795,11.232,11.6239
clpp-1,13.7891,13.6208,14.0443,13.9651,15.2536,14.6396,14.1341,15.0615
pat-3,16.2635,16.1321,16.0568,15.8374,14.5581,14.8835,14.9785,14.5496
ldh-1,18.4734,18.2171,18.2252,18.2216,17.9558,18.0154,17.9525,18.2465
"C08A9,10",12.9506,13.0023,12.3093,12.6322,14.2744,13.8349,14.1773,14.6441
lbp-3,16.9561,16.8524,16.9122,16.8635,17.435,17.3367,17.1217,17.4881
"CELE_ZK688,11",11.9944,11.9595,11.892,11.5859,11.4705,11.2393,11.276,11.7123
phf-10,11.7726,11.9443,11.8619,11.85,12.1814,13.2169,13.4361,13.0973
"C53H9,3",11.9543,11.9311,11.758,11.8184,13.6924,12.3987,13.9009,15.0317
"CELE_Y92H12A,5",13.8106,13.8991,13.5212,13.5538,13.5928,13.2024,13.1372,13.4042
ttr-45,20.524,20.5221,20.3708,19.9213,19.2159,19.0415,19.2636,19.2363
"CELE_Y51H4A,15",15.8208,15.8579,15.725,15.8017,15.667,15.4361,15.4813,15.6276
"CELE_Y67H2A,2",14.4045,14.1054,14.5956,14.4928,12.3337,12.6866,12.8694,13.3501
agt-1,18.0504,18.1023,18.0098,17.993,15.3783,15.8107,16.889,16.7992
"CELE_Y62E10A,20",12.0157,12.0081,11.8891,11.823,9.20082,9.57159,9.42003,11.7183
"CELE_Y105C5A,8",16.8342,16.8685,16.6642,16.6957,16.5933,16.8291,16.6825,16.858
"CELE_Y43F8B,1",13.0018,13.0171,13.4872,12.7455,15.0764,14.4808,14.4902,15.1303
"acox-1,1",16.1694,15.8281,15.805,15.842,16.1999,16.0616,16.0483,16.2621
mrpl-47,15.2116,15.1462,16.0358,15.3978,15.2086,15.3333,16.288,16.3074
hsp-75,15.7211,15.8064,15.4867,15.568,15.0838,15.0697,14.892,15.4207
sgk-1,17.1865,17.2063,16.6691,16.2927,13.6948,13.8767,13.6285,13.6772
aman-2,15.1354,15.1747,15.1064,15.0282,15.1092,15.314,14.9457,14.835
"CELE_F52E1,14",17.8662,17.9447,17.7404,17.9336,18.8896,19.2897,19.5237,19.1146
poml-4,14.527,13.6532,13.8954,13.9534,12.6225,12.8799,12.9797,13.6936
fbxb-90,17.9677,17.9243,16.9121,15.976,16.4911,16.3334,15.3668,15.5124
"CELE_F59A6,12",14.8931,14.6566,14.7197,14.6003,13.281,12.5124,11.6145,13.2705
fbxa-76,14.564,13.9327,14.4757,14.5134,13.5236,13.3993,12.8766,13.9377
tlk-1,14.5569,14.3509,14.4808,14.5469,13.8516,14.9039,13.2331,12.001
spp-14,17.9286,17.9142,17.8307,17.8644,17.5129,18.7974,15.3387,18.371
pgl-1,16.96,17.112,16.7729,16.9437,16.489,16.6063,16.51,16.6556
"B0205,13",14.538,14.0792,14.0176,14.4575,14.0358,13.7485,13.5396,13.9239
"CELE_F14B8,5",11.7349,11.4935,11.7838,11.8706,11.2639,11.1182,11.2731,11.7144
lbp-9,18.8976,18.9687,18.8346,18.9035,18.771,18.5935,18.6475,18.9914
pyk-1,18.3028,18.3494,18.2358,18.2462,17.9464,17.9782,17.5827,17.7404
mrp-1,11.7959,11.9034,11.6477,11.608,13.8283,14.3327,14.2448,13.8103
atg-5,14.1558,14.885,14.7071,14.7394,13.085,13.6833,13.9994,13.5662
"CELE_Y71H2AM,9",14.5526,13.1764,13.7204,13.4535,13.98,14.0295,12.2368,12.8279
"CELE_Y69A2AL,2",12.0589,12.0378,11.8553,11.6556,13.9778,13.7993,14.4759,14.2165
"C01B10,11",15.5772,15.2673,14.7908,14.7539,13.1523,13.8578,13.8853,14.3467
glrx-22,14.7884,14.8139,14.806,14.8067,15.3235,15.3181,15.468,15.3738
"C24B5,4",14.4332,14.4192,15.006,15.1081,14.5436,14.9107,14.5901,15.1378
"CELE_H06H21,11",12.7326,13.3188,13.2845,14.2734,15.2768,14.7467,14.234,14.9991
ttr-36,17.3078,17.4237,17.3001,17.3546,17.624,16.807,16.5147,17.6613
sax-7,17.376,17.4043,17.1738,17.3815,17.7978,17.6699,17.8158,18.1303
clec-173,16.0709,14.9135,14.3575,15.2192,16.1107,16.0705,15.9956,14.176
"CELE_K11D12,13",17.4693,17.4634,17.382,17.4527,16.4806,17.0635,16.0862,17.1361
"CELE_R09E12,9",14.0719,13.0468,13.5104,13.0677,14.7379,15.0858,15.2458,14.9745
"CELE_Y54G2A,45",17.6679,18.3996,17.2393,18.1247,17.7684,18.3346,15.7696,15.746
"CELE_Y54G2A,41",13.3423,15.5645,15.6706,15.8518,12.4593,13.2541,12.409,13.2543
"CELE_F59A6,10",11.8816,11.8519,11.5996,11.826,11.3474,11.0713,10.9328,11.3325
"CELE_E02D9,1",16.416,16.5783,16.3818,16.4949,16.4986,16.5014,16.6734,16.5317
rad-8,15.2495,15.193,15.0335,15.1967,14.2003,14.3838,14.2881,14.3641
"CELE_W03G9,8",11.9394,12.0431,11.8222,11.7276,13.9244,12.8707,13.8149,14.2613
"CELE_Y51F10,11",11.5442,11.6548,11.57,11.7592,11.4619,10.8795,10.8376,11.671
mrpl-39,12.0477,12.0295,11.5612,11.8286,14.3357,13.477,13.5359,13.7127
"CELE_H20J04,9",13.498,12.9581,13.4687,12.8541,12.8015,12.6237,12.7094,13.6934
"CELE_H39E23,3",19.5057,19.4601,19.0575,19.4804,11.1636,11.2122,10.8972,11.4295
"CELE_F43D2,6",15.013,15.197,15.1265,15.1677,11.9793,11.43,12.7206,14.8437
"C54C8,12",14.0492,14.3606,13.8917,14.1808,13.441,14.1301,14.0225,13.9878
"CELE_Y87G2A,19",11.9106,11.8509,11.6056,11.7942,11.3504,10.9609,11.0794,11.7303
ngp-1,14.7001,14.7257,14.6315,14.6241,14.4764,13.6626,13.3734,13.6695
"CELE_H06I04,3",14.9842,14.717,14.5388,14.6291,13.8803,13.753,13.3821,14.1407
fitm-2,13.282,12.6689,12.7073,12.9438,12.9055,12.9404,13.0865,13.4532
"C33F10,14",15.2928,15.3484,14.5747,14.9657,14.206,15.0149,14.9199,14.977
tag-261,14.1868,13.956,13.9275,14.1309,14.7125,14.6678,14.8556,15.4243
"C55A6,12",13.6823,13.9603,13.9037,14.0107,13.3749,13.9433,13.6482,14.3063
"CELE_T06E4,12",14.9521,14.6668,15.3286,14.9212,11.3144,11.1034,11.1664,11.5578
nkat-3,15.565,15.5233,15.4492,15.3566,15.7376,15.4895,15.6345,16.1092
sfxn-5,14.4179,13.079,13.1836,13.4866,13.8233,14.166,14.2779,13.744
"CELE_ZK1320,13",14.2351,14.0015,14.3518,14.5029,12.0067,10.8566,7.87199,11.688
hsp-25,17.7173,17.9576,17.5262,17.9461,18.4083,18.3137,18.1052,18.29
"M142,8",13.6128,14.3108,13.2278,14.1745,13.8897,12.3908,13.4295,14.2327
"C06A6,4",17.2036,17.2674,17.1931,17.2542,17.2668,17.0353,17.3667,17.609
npp-21,17.148,17.023,17.0309,16.9703,17.6091,17.2285,17.1042,17.5128
"B0280,13",13.6594,13.9636,14.0241,13.9466,13.2209,12.4954,12.5992,12.898
lec-12,16.3285,16.1917,15.9286,16.0986,15.8502,16.2639,15.9205,15.8528
"R144,12",14.3375,14.3764,14.4814,14.5933,14.4313,14.1433,14.1146,14.3121
"Y54E10A,11",14.4186,14.2745,14.0971,14.1042,13.2783,14.2847,14.3388,14.0662
"CELE_Y47G6A,15",16.4333,16.5697,16.5705,16.7133,16.7954,17.482,17.5054,17.0802
mvk-1,13.6541,13.3384,14.1588,13.5969,12.9668,13.3912,12.5945,11.1051
plin-1,17.7979,17.6918,17.6576,17.7551,17.6865,17.2048,17.2632,17.523
dhs-30,16.4203,16.6238,16.5674,16.5001,15.3628,15.3581,15.9393,15.7042
ttr-49,11.9472,11.6054,11.3254,11.8439,15.1455,14.5274,14.6041,15.6939
mrps-24,11.7224,12.0215,11.4016,11.6722,15.7184,15.8377,15.5674,15.7421
"CELE_Y94H6A,5",11.8789,12.0448,11.6558,11.6756,11.2369,11.1881,11.2786,11.6928
pqn-83,15.4984,15.6249,15.8019,15.7714,14.8619,14.8973,15.5127,16.0492
mlc-7,15.6064,15.3856,15.7637,15.4038,15.3238,15.1141,15.4516,15.8158
"CELE_T12D8,10",15.4907,15.2365,15.4884,15.486,15.5301,15.4979,15.9428,16.2951
"CELE_F10G8,9",14.6202,14.5697,14.2492,13.4938,12.6285,14.1275,13.2792,13.8357
hpo-34,17.5165,17.2985,17.5883,17.737,17.222,17.2237,16.9697,17.2425
"CELE_Y44E3A,4",16.1036,15.9794,15.9129,16.0079,16.7596,16.2583,16.3148,17.0004
mrpl-21,13.2108,12.9679,13.2125,12.961,13.239,13.5346,14.9713,13.8459
"CELE_T04B8,5",14.4486,15.1639,13.2035,14.3085,12.623,11.5049,11.6539,13.1305
ubxn-3,15.5148,14.8774,15.514,15.4575,15.4268,15.1031,15.2585,15.3247
"CELE_Y37E3,17",12.0523,11.9792,11.713,11.7333,11.4322,11.1064,11.0399,11.3392
cogc-3,12.8146,12.9297,12.6493,12.3431,12.6361,12.9149,12.1771,12.6866
spp-23,15.5628,15.9802,15.705,15.7126,15.8645,15.4994,15.0849,15.4241
"CELE_F53F4,16",14.5404,14.3442,14.6073,14.3382,13.2907,13.2876,12.9115,12.8257
ins-19,18.6407,19.1049,19.017,19.0567,17.9068,18.0329,17.7564,18.0408
"CELE_Y94H6A,10",15.6654,15.1259,15.0952,16.2314,17.2258,17.4335,15.9052,17.3559
pgrn-1,13.0778,12.7597,12.7507,12.6281,13.6242,12.8211,12.5333,12.531
hsr-9,15.8776,15.9638,15.877,15.9083,16.1521,16.2136,16.0553,16.0727
ret-1,12.7303,13.1819,12.5616,12.6881,13.5213,12.3528,12.9598,13.1024
pqn-70,14.0546,13.9394,15.3151,13.851,14.3387,13.8696,14.4082,14.6735
"CELE_F32D8,12",15.9922,15.8703,15.9207,15.6982,16.0261,15.8078,15.9309,15.3169
dur-1,11.9311,11.8393,11.7284,11.8729,11.3287,10.9719,10.7577,11.7219
dur-1,14.1812,14.2845,14.1952,14.2403,15.0359,15.3886,15.195,15.3379
"CELE_F40F12,7",14.1372,14.503,14.4763,14.5883,14.3816,14.6847,14.5179,15.8034
"B0361,3",14.2806,14.7675,14.9412,14.1212,12.2618,12.5021,12.787,13.5981
npp-16,16.0993,16.2084,16.1153,16.1522,16.3824,16.4528,16.491,16.4782
gpi-1,17.4936,17.66,17.5679,17.4274,16.0901,17.0423,16.6567,16.1192
tbc-17,13.3813,12.7338,12.9699,13.1704,12.2538,10.5483,10.6697,12.8303
ddl-3,11.7654,12.0089,11.8363,11.7249,11.2066,11.1495,11.0669,11.6153
"CELE_Y106G6D,8",15.0535,15.7683,15.0094,14.9834,11.8425,10.0543,12.0125,13.4888
gsa-1,16.7706,17.3522,17.3254,17.3839,15.8967,16.4457,16.382,16.9401
"CELE_R02C2,7",15.8073,15.7199,15.8006,15.838,16.2776,15.1976,16.8661,16.2631
emc-6,13.5581,14.3908,14.1124,13.251,12.0285,13.3022,13.3854,12.6087
mrpl-1,14.0503,12.5727,13.6886,12.2153,13.5269,14.26,13.2511,13.5642
"CELE_W09G3,8",12.0435,11.9136,11.2634,11.8599,11.366,12.4503,11.4959,11.6965
cpsf-4,11.717,11.7215,11.8207,11.7244,11.4339,11.114,11.2201,11.7187
"CELE_Y57G11C,43",13.7695,13.4565,13.3523,14.0622,12.1397,11.1006,11.0985,11.7249
"CELE_Y57G11C,40",14.4732,14.2421,14.1335,13.8455,13.725,12.4456,12.7788,13.4555
"CELE_T09A5,15",11.9077,12.0349,11.8558,11.8102,11.4328,11.0801,11.2521,11.5999
"C27B7,9",17.7855,18.0157,17.4957,17.7584,17.6908,17.2606,16.3717,16.8795
ero-1,14.1892,14.489,13.7369,13.7506,12.6611,13.1927,13.2953,13.5025
grsp-1,15.16,15.6747,15.1036,14.834,15.0765,14.6703,14.956,15.4903
"CELE_Y42A5A,5",13.796,13.6498,12.9545,13.1931,12.2985,12.9767,12.7283,12.2827
"CELE_Y26E6A,3",14.9161,14.654,14.5164,14.6472,13.6864,13.7045,14.8681,14.0561
"CELE_T23F11,6",13.5381,13.3041,13.5567,13.7769,14.8999,12.747,13.8513,15.4438
flp-28,15.35,12.5173,15.4413,16.2578,15.2749,16.0625,15.8534,15.1665
mig-14,14.6141,14.4122,14.3089,14.0804,13.4006,13.4389,13.9355,13.7604
mrpl-53,14.2953,14.1982,14.2004,14.0287,15.2358,15.2151,14.1371,15.5769
"CELE_D1086,8",15.6347,15.8933,15.4456,15.5266,15.2244,14.6752,14.9434,15.2285
"C40H1,9",13.6724,13.4162,13.5755,13.9157,11.2797,11.925,10.9337,11.7023
"C26C6,9",11.8921,12.0179,11.7236,11.856,10.8782,11.0188,11.1869,11.4627
"C08F8,9",17.9665,18.1318,17.9823,18.1191,17.5775,18.0737,18.0325,19.3965
"CELE_H06H21,8",13.9343,14.3802,13.8812,13.9126,13.4012,14.0045,13.9179,13.3493
"CELE_Y4C6B,7",15.3681,15.3249,15.5094,15.429,13.677,14.1327,14.0628,13.9208
ttr-7,13.8572,14.1351,14.2049,14.4276,14.469,14.1261,14.4396,14.9342
tps-1,14.98,14.987,14.9735,14.9708,14.8264,14.9654,14.2664,14.5284
vem-1,16.182,16.0512,15.8761,15.7841,15.4667,15.3934,15.7686,15.7507
tnt-2,19.0139,19.0263,18.9221,18.9142,20.1786,20.6492,20.5643,20.1674
"B0261,8",12.0436,11.9872,11.7273,11.7826,11.2643,10.4528,11.2244,11.6001
hyl-2,15.3944,15.3862,14.8871,15.1839,15.2465,14.234,13.7575,14.7757
"CELE_ZK418,9",16.2804,16.2668,16.0177,16.1793,16.8673,16.9228,16.5601,16.6973
alh-12,17.6407,17.7092,17.6153,17.6347,17.7387,17.6038,17.6435,18.0948
"CELE_M60,4",19.0382,18.7433,18.7477,18.8584,17.1577,16.5678,16.3812,17.613
grd-13,13.116,12.8,13.4009,12.9124,12.832,13.5832,12.4206,12.6388
fars-1,16.2304,16.136,16.1768,16.1434,15.4968,15.7924,16.0938,15.9804
"C33A12,19",12.0584,11.9251,11.452,11.7768,11.4452,11.6427,11.1496,11.3752
vps-29,13.9823,14.159,14.2519,14.0478,14.4983,14.9162,14.9303,15.3347
ifd-1,15.7274,15.7664,15.4523,15.4438,14.3502,14.5668,14.2064,14.516
smi-1,12.0065,11.8868,11.8261,11.8357,13.9094,13.5657,13.5876,14.7662
spp-5,16.2057,16.2643,17.1854,16.3517,13.8172,12.6343,12.8987,14.5667
flp-33,12.8055,13.0221,12.8997,12.657,12.283,13.2188,13.3039,13.2165
adr-1,14.7598,14.7043,14.5192,14.6343,13.9604,13.8468,14.034,15.0808
dao-2,16.704,16.7278,16.7924,16.7147,18.3639,18.45,18.4155,18.4418
dve-1,11.851,12.5442,12.2089,11.795,13.9279,11.8702,10.725,13.6599
"CELE_Y71H10B,1",16.7952,16.6917,16.5358,16.5739,15.9438,15.908,16.0137,16.2823
col-95,11.9401,11.9986,12.1334,11.8462,13.3056,13.8372,13.3549,14.2819
"CELE_T22F3,3",19.7456,19.7773,18.6727,19.6947,19.0396,18.0158,18.9903,18.2446
asp-2,16.9652,16.9867,17.2654,17.0646,19.0511,18.5949,18.7826,19.2462
ttr-41,18.5073,16.9177,17.1344,17.4381,18.2935,18.1388,17.9735,19.1612
"C50D2,7",15.0399,14.913,14.5074,14.4344,15.1218,14.4622,13.7394,14.6579
ugt-31,14.7678,14.8817,14.986,14.6602,14.8519,15.2555,15.3234,15.3106
icd-2,18.5054,18.444,18.3448,18.4508,19.6507,19.6298,19.7647,19.6069
rme-1,15.5562,14.8687,15.0505,14.6604,11.2587,13.2527,13.1247,6.60798
rabx-5,14.4746,14.5016,13.4045,14.2657,16.9607,18.2405,18.6951,17.2889
"CELE_M28,10",16.0336,16.1866,16.1615,16.0344,16.7464,16.6938,16.8341,17.4121
gly-4,14.6228,14.836,14.0965,14.0419,13.954,14.0666,13.5559,14.1534
"CELE_ZK863,8",13.7548,12.7408,12.8378,13.1154,11.3958,11.1392,11.0989,11.5644
"CELE_Y60A3A,21",16.951,16.9021,16.7197,16.8427,15.9078,15.583,15.3524,15.7373
faah-4,15.2659,15.219,15.2998,15.2938,15.2901,15.4968,15.4263,15.3678
"CELE_T03F7,7",13.6698,13.4841,13.372,12.5704,8.2485,11.1439,11.0709,11.4255
"CELE_K02C4,5",11.8915,11.3045,11.8854,11.6865,11.4852,11.8347,11.2709,11.7265
"CELE_F49E2,5",16.7818,16.8611,17.019,16.9964,16.751,16.0397,16.3992,16.7453
hda-5,15.1435,15.2839,15.0786,15.1018,14.371,16.6214,15.0203,13.5874
gls-1,13.5616,13.4846,14.217,14.2116,14.468,13.7926,14.0301,14.6017
npp-22,15.1575,15.375,14.8089,15.2677,14.6458,13.905,14.2467,14.8981
gars-1,17.3263,17.0718,17.1435,17.0162,17.2651,17.4116,17.5022,16.9149
odr-4,15.3949,15.6587,14.2941,15.0529,15.1216,14.8155,14.5161,15.062
ttr-33,15.4695,15.3026,15.2424,15.1237,16.1124,14.2425,14.7511,15.8854
"CELE_K09H9,5",12.4559,13.0882,13.2024,13.3256,14.2224,13.7057,14.1203,14.5468
"fpn-1,1",12.0525,11.8965,11.7866,11.6938,14.9592,13.7856,15.5513,14.6508
"CELE_Y50D7A,10",12.0097,11.8499,11.8669,11.846,14.6315,14.6453,13.7458,14.3155
clp-4,14.898,14.8467,14.7753,14.908,14.4262,13.7606,13.7924,14.2379
aqp-1,15.7903,15.7115,15.8899,15.9121,15.0806,15.2239,15.4992,15.819
bmy-1,14.8311,15.0059,14.9013,14.6447,15.9621,15.7392,15.4502,15.8517
let-611,13.5807,13.3854,13.2962,13.8024,13.2623,13.1369,12.8659,14.7548
lpd-2,14.7764,14.8629,14.2731,14.0243,14.4624,14.6398,13.9187,14.8502
"CELE_Y44E3A,6",15.0576,14.8494,14.7036,14.9125,14.6191,14.4065,14.4845,14.6066
clec-67,14.9279,14.8529,14.6151,15.0306,16.4623,16.2777,16.2639,17.3002
pck-1,17.8193,17.6187,17.4568,17.5936,14.9005,13.7804,13.9085,14.3954
"C50D2,5",14.0164,14.2182,14.1606,14.068,14.0349,14.0608,14.2022,14.1145
"C50D2,8",13.5655,12.9361,13.3643,13.3364,12.8858,13.3063,13.4859,13.6683
fum-1,15.4781,15.6705,15.9708,15.8985,15.7769,15.1202,14.8022,15.3351
"CELE_F25B4,8",12.4661,12.0395,11.8842,11.9215,13.445,12.7088,13.2233,13.0757
lim-8,14.048,14.0199,14.1297,13.8335,13.2265,13.6725,13.3901,13.5201
kbp-2,14.5917,14.606,14.2143,14.4356,15.7304,16.4296,16.8509,16.7172
"C29E4,12",16.6639,16.5086,16.2591,16.1334,15.0662,15.5777,16.1455,15.5368
"C14B9,10",19.0758,19.8542,19.8406,20.1971,19.0798,19.2856,19.6424,19.7599
ubh-2,14.0221,13.9773,16.2821,13.8178,16.1269,14.5267,13.6533,15.0559
"CELE_Y43F4B,10",10.566,11.889,11.8578,12.1083,13.9086,14.4505,13.2903,14.0506
"CELE_ZK54,3",15.8291,16.1413,15.8502,16.1167,16.0683,12.4552,16.441,15.01
del-6,16.3571,16.3644,16.2452,16.2013,14.904,15.2267,15.3444,15.221
dnj-20,15.9605,16.0855,15.8123,15.8155,15.5018,15.7086,15.7234,15.9002
spp-2,15.4486,15.4006,16.2022,15.7405,15.8741,14.8078,14.3574,13.1711
"CELE_F55F3,2",14.096,13.6111,13.3908,13.6924,15.727,16.1478,16.2354,15.7523
"CELE_F54D8,6",13.2105,13.5601,13.5762,13.2684,15.0269,14.6337,15.1551,14.2831
"CELE_F18C5,10",12.0306,11.9388,11.8384,11.7936,10.7001,11.1462,11.2102,11.3554
"CELE_D2030,11",11.7849,10.6568,12.137,11.4998,10.2655,12.1051,11.1848,6.52464
"C51E3,9",13.5707,12.5361,12.8355,12.7744,10.5421,12.9291,12.4629,11.4284
"C25H3,7",14.5315,14.7385,14.5968,14.2263,14.9443,14.7112,14.8518,15.5161
"CELE_W02D3,12",15.8742,15.8167,16.63,15.8122,17.0406,16.5529,16.7506,17.5177
"CELE_F56F11,4",17.5163,17.4784,17.3169,17.4226,17.9569,17.2552,16.9338,17.4523
"CELE_T09A12,5",15.2689,15.2736,16.0939,15.6849,14.3664,14.1988,15.0446,14.8207
"C11D2,7",15.8881,15.8225,15.5021,15.732,15.7821,15.965,15.4902,15.2739
ucr-11,16.7893,16.3195,16.532,16.6275,15.8851,15.0765,15.8654,16.5299
