geneName,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
tpp-2,16.8069,16.6424,16.844,16.58,16.0363,16.0349,15.9679,16.0784
paa-1,16.8582,17.1946,17.3988,17.489,16.8058,17.106,17.0925,17.2302
"F58F12,1",21.0134,21.168,21.1112,21.7054,20.7976,21.0207,20.4347,20.1929
sdhb-1,17.618,17.6103,17.6817,17.8058,18.158,18.0979,18.1134,17.9894
asah-2,12.4416,12.1609,12.3125,12.7309,11.9065,12.0059,11.6184,12.11
"F33H1,3",14.5958,13.8198,13.5315,13.4821,14.2204,13.6553,13.6016,13.6267
"CELE_F48E8,3",16.5695,17.0323,17.2613,17.2676,16.0147,16.1621,15.8505,16.2207
"F48E8,6",14.3354,14.0322,13.6519,12.8552,12.9464,13.4404,13.2097,13.4713
gmps-1,16.4704,16.6428,16.628,16.5723,16.4856,16.9974,16.6802,16.5505
metr-1,15.1515,14.7232,14.6796,15.1851,14.5913,14.42,14.4399,14.0562
pas-7,17.1895,16.978,16.9258,17.4323,17.1422,17.0321,17.1682,17.344
rnp-7,17.6959,15.6919,15.4327,16.4316,16.4934,16.4224,15.2088,15.679
emb-8,15.7618,15.6649,14.7356,15.3414,15.6655,15.5716,15.2776,15.3211
mix-1,14.4736,14.0718,14.2781,14.8491,13.0312,12.4827,13.3094,13.074
gst-5,16.141,16.0943,16.1029,15.7093,16.3582,16.9775,17.1191,16.7759
cdl-1,16.1771,16.256,16.3833,16.7281,14.8817,14.4529,14.752,15.0131
vps-11,12.4946,11.9935,12.2193,12.5805,11.1961,10.9471,11.2766,11.4647
npp-19,15.713,15.027,15.1543,15.5017,14.9855,15.1295,14.957,14.9033
ech-4,15.6108,16.35,15.5335,16.3724,16.2785,15.6319,15.7741,15.5207
gst-36,17.6741,17.4432,17.6878,17.4213,17.021,16.9698,17.0022,17.0931
lec-8,18.9907,18.6515,19.0145,18.7862,18.9102,18.9695,18.7871,18.5777
ptc-1,12.4786,12.1302,11.9959,12.5552,12.5245,10.4636,11.2113,11.6266
puf-12,16.4052,15.9646,15.9753,15.9693,16.4343,17.5206,16.344,16.5891
"ZK673,2",15.8099,16.2985,16.3177,16.734,16.4437,16.6297,16.7546,16.8292
pssy-1,12.543,12.0273,12.2609,12.6744,13.0793,11.5174,12.0621,11.9162
"ZK1128,1",15.2533,14.1354,13.7228,14.6026,13.4351,13.7132,13.6801,13.6235
ham-3,13.4073,13.0887,13.2093,13.5178,12.6628,12.1833,11.8398,12.0658
gstk-1,14.8887,14.9157,14.4716,14.9463,15.4236,15.4261,15.3199,15.3861
"CELE_ZK1320,9",15.7415,17.0455,16.3783,16.2135,17.2624,16.8549,16.77,16.9405
tnc-2,17.5614,17.4833,17.6583,17.6806,17.9702,18.0076,18.0277,18.1864
"C53C9,2",17.1775,16.958,16.7731,17.3847,17.4957,17.2942,17.3695,17.7166
"C18A3,3",14.8425,16.2146,16.3985,15.3467,15.8877,15.9889,16.1544,15.9531
egg-1,16.5187,15.6465,15.5858,16.9131,14.2097,13.996,14.058,14.8076
sfxn-2,13.3328,12.6076,12.0906,12.8034,12.925,12.0335,12.0897,12.7394
"C17G10,1",13.9918,13.5058,13.904,15.0649,14.0254,13.3619,13.6009,13.9477
"C17G10,2",14.8856,14.3897,14.5191,15.3136,14.352,14.0638,14.0691,14.3047
lys-8,15.6741,15.4987,15.979,16.059,15.2034,15.8347,15.6848,15.9685
dhs-6,16.9181,16.9875,17.1585,17.5324,16.8239,17.0145,16.8188,17.0134
"CELE_F45E1,1",12.5433,11.9561,12.1588,12.4016,13.5599,14.13,12.9414,14.3112
"CELE_F45E1,2",13.8239,14.2527,13.9916,13.3143,13.8846,13.5969,14.0298,14.0425
ctsa-1,12.9548,14.3479,14.4866,13.7125,14.8678,15.3339,15.0979,14.934
lrs-1,16.9481,17.0909,16.995,17.3218,16.8487,16.7135,16.7335,16.9845
nsf-1,16.1282,16.0021,15.9383,16.2789,15.8012,15.6883,15.5962,15.7785
che-10,17.2928,18.9816,17.3387,17.9989,17.8636,18.5126,17.3726,18.0149
tax-6,16.0858,15.9028,15.9671,16.413,16.48,16.2057,16.1852,16.3019
"CELE_F53C11,9",16.8306,16.8831,16.7939,17.2441,14.227,14.2143,13.1791,13.7305
"CELE_M106,3",17.6062,15.7657,18.3051,16.6068,16.9971,16.9263,17.126,17.0501
mdt-9,17.2321,16.1798,16.5261,17.8722,15.6401,15.3233,15.4701,15.6358
"T19C3,3",16.6762,15.7511,16.1926,16.0521,16.1059,15.0271,15.1892,15.4298
"T19C3,4",12.5512,12.1127,12.8118,11.7007,13.7046,13.3465,13.1957,13.7044
"T19C3,5",15.506,15.9599,16.0532,16.1314,13.1049,13.7234,13.7837,13.2555
snr-3,15.9015,16.9538,17.0644,17.3382,16.289,17.0031,16.9935,17.0901
"T25E4,1",12.4257,12.1872,12.2973,12.7857,9.93025,9.87983,9.88689,9.8619
"T28D9,1",17.3866,17.0079,16.7642,18.2051,16.6786,15.7718,15.9486,16.5822
"F15G9,1",17.3564,17.6308,17.5698,17.6068,16.7724,16.9647,17.0251,16.7929
"R10H1,1",15.1937,16.7826,15.2498,16.2907,12.7246,11.1118,11.3016,11.5798
unc-50,14.097,13.9062,13.4857,15.1506,13.6283,12.1986,13.5695,14.2855
"CELE_T10F2,2",14.1641,14.8701,15.6799,15.3487,14.3341,14.9088,15.1299,14.8803
prp-19,16.0003,16.3516,16.2281,16.2649,16.2334,16.4581,16.4438,16.406
"C23G10,2",17.7342,17.4705,17.6103,17.4683,17.5878,17.5231,17.6131,17.4695
"F52C9,3",12.2038,13.0414,12.8232,12.916,13.4104,13.0026,13.1393,12.6838
mrps-16,15.6959,14.5891,14.3459,15.3639,15.5275,15.1315,15.3937,15.1363
cex-1,14.9466,15.3294,15.1281,16.0229,13.7612,12.6897,12.7215,13.3842
his-71;his-72,18.7906,20.8166,20.0178,20.7817,18.7988,19.2279,19.3794,19.3079
"F46H5,3",20.0657,20.3405,20.3373,20.5337,21.0856,21.0641,21.0064,21.027
"B0286,3",14.9883,14.946,14.9078,14.7255,16.0121,15.9833,15.9618,16.077
cah-5,9.94183,12.8893,13.774,10.1591,13.3341,13.8833,13.6863,13.5639
dpy-18,15.8033,15.6783,15.8052,15.8798,16.7844,16.8666,16.9354,17.134
rpb-2,16.1765,15.4843,15.5347,16.0623,14.6832,14.4618,14.2245,14.6212
cyb-1,14.1727,14.4031,14.8292,13.9091,13.9142,12.9624,13.2051,13.3251
tpi-1,19.3531,19.1227,19.2254,19.2594,19.485,19.4989,19.4409,19.2541
dpy-30,18.3327,18.0816,18.4867,18.5002,17.3511,17.0438,17.0014,17.2698
icl-1,19.0111,19.1216,19.0247,19.4839,19.3985,19.3556,19.4007,19.6831
mek-2,14.9916,15.2151,14.999,15.531,14.9328,15.2871,15.0819,15.2188
rnp-1,12.5759,11.8887,12.2742,12.2595,14.1339,13.9104,14.2416,15.1536
glt-1,17.3816,17.7529,17.2777,17.3684,16.0277,16.9719,16.308,16.3746
psmd-9,15.8203,15.6357,15.9384,16.103,14.9357,14.8681,14.9675,14.5013
sid-3,14.5562,15.9349,15.8296,15.5394,14.6105,14.8785,15.4888,14.666
abi-1,14.2716,13.7378,14.0346,13.867,13.9339,13.499,13.57,13.8115
lgg-3,12.4853,12.0967,12.0263,12.5016,14.4055,13.3005,13.2822,14.371
"B0310,1",12.5275,11.218,11.7238,12.4481,12.4517,11.6169,11.2334,12.0496
ugt-46,18.5366,18.2094,18.9249,19.5384,19.3806,19.4942,19.4636,19.4659
"arf-1,2",17.6172,17.3506,17.6041,17.5933,17.6158,18.3737,17.8912,17.9308
pho-5,13.1844,11.6316,12.9966,12.796,11.6885,10.9762,12.2723,12.4184
psd-1,14.9349,15.027,15.1341,16.0439,14.1608,14.6676,15.0061,13.9265
"B0361,6",15.5034,15.8688,15.986,15.9237,14.2029,14.5244,14.7969,14.6168
"B0336,3",14.2973,14.3181,14.4597,14.1124,14.6995,14.5536,14.5553,14.2304
tag-320,16.5009,18.3719,17.0575,17.0532,17.4261,17.4257,17.2465,17.3476
"B0403,3",16.6099,15.5248,14.8697,16.7083,11.8439,11.547,11.2809,12.9198
"C02F12,5",15.4856,15.8731,14.8739,16.3397,13.2067,13.3762,14.1974,14.0413
lmp-1,20.2657,20.3674,20.2323,19.6507,19.0024,19.1804,19.2195,19.0407
"C03F11,3",12.4949,11.9503,12.0246,12.6981,13.7319,12.8576,13.7493,13.8041
cht-1,17.7533,18.0506,17.9444,17.7891,15.5503,15.895,15.8076,15.567
unc-78,17.1513,16.7469,16.571,17.0108,16.4217,15.8758,16.0118,16.3999
vps-16,12.5727,12.1629,11.9034,12.4106,9.82457,12.6496,12.3798,10.6637
txdc-9,13.48,12.7248,13.7258,12.68,13.7469,14.2449,13.4967,13.0873
"C05D11,5",12.5046,12.0151,12.2952,12.6713,14.9108,14.1138,14.0084,14.9002
mrps-17,15.0523,14.4599,14.9892,14.9657,15.4295,15.5648,15.5117,15.7898
let-721,16.8764,16.328,15.9638,16.8076,15.4261,15.6294,15.4818,15.9499
sodh-1,17.8238,18.1338,17.9903,18.3896,19.6538,20.4209,19.6226,19.5861
"H24K24,3",16.448,16.9435,17.0835,16.9078,16.7721,16.9007,16.8705,17.0165
let-858,14.0786,15.7603,15.0378,16.3764,14.504,14.4852,14.6751,15.6564
gld-1,15.7006,15.6068,15.7773,16.3119,16.8764,16.8526,16.8811,17.0251
ccf-1,14.6993,14.4689,15.0736,15.8071,13.9617,14.059,14.2015,13.9221
snr-1,13.9522,15.4734,14.6229,14.2424,16.7672,16.9864,16.6225,17.1273
usp-14,17.304,17.3813,19.7012,17.4935,16.5113,16.8729,16.6989,16.7203
cul-1,15.0094,15.0457,16.3551,16.1616,17.228,17.511,17.4663,16.9724
cul-2,15.8782,15.1501,14.8549,16.0573,13.9821,14.1643,14.289,14.4228
cul-3,14.07,13.2386,13.8851,12.6003,12.812,13.1681,12.6403,12.5841
cul-4,15.5076,15.9145,15.7477,14.542,16.6331,16.082,16.0947,15.1954
ugt-49,14.9571,14.5868,15.2603,16.532,15.5409,15.605,15.652,15.7505
ugt-1,14.471,14.8888,15.1509,14.8999,14.9551,15.8068,15.5893,15.4712
ugt-2,13.9922,13.71,13.8802,12.4311,12.332,13.7452,13.5161,12.0871
"AC3,5",17.5195,16.8048,17.0716,17.5001,16.5397,16.3285,16.388,16.4888
lin-24,14.1766,15.5913,15.0856,14.3619,12.9891,13.6908,13.2975,12.8125
"B0001,4",15.0343,15.5634,15.0237,15.0813,14.8771,14.9233,15.0455,14.6854
"B0024,10",12.5068,12.1837,12.1525,12.2388,14.2152,13.1161,13.8891,14.3374
"B0024,11",15.2747,14.8165,15.5591,16.0845,14.7954,14.6925,14.4927,14.9794
gna-1,14.9662,14.6899,14.639,15.1906,14.9163,14.1246,14.4675,14.7906
"B0024,13",14.3682,13.6749,13.2662,13.8872,13.0959,12.0902,11.6567,12.6089
sart-3,15.3998,15.1035,15.155,15.4692,14.6934,14.5614,14.6312,15.0605
leo-1,13.3666,12.2235,13.0702,14.1621,14.5162,13.1164,12.7584,13.938
"B0035,3",15.4782,15.2841,15.46,15.7166,14.8642,14.9843,14.9501,14.7317
dnj-2,14.237,14.1407,14.7412,14.4305,14.2019,13.8798,13.8713,13.9459
pfd-4,17.0719,16.3455,16.7615,17.0514,16.5898,16.3654,16.3921,16.6319
"B0035,6",13.7298,14.5241,15.3879,14.2916,12.9091,11.7545,11.4271,12.0682
"B0035,13",16.7739,15.4493,16.8148,15.8466,15.1019,15.0489,13.9629,14.2486
dnj-1,14.9325,15.3335,15.6891,14.8586,14.4994,15.0248,14.967,14.684
"B0035,15",14.2975,14.3258,14.8964,14.1456,14.2517,14.4291,15.0246,14.3976
pmk-1,18.3791,14.2173,14.4779,18.3584,13.0948,13.4521,13.6394,13.4962
faah-2,14.1192,14.1267,13.306,12.0762,12.9615,12.9477,13.7741,13.3523
faah-1,13.6457,13.3673,12.8999,12.2838,12.5536,12.1602,12.3623,13.3638
clec-51,12.4729,12.0735,12.1989,12.751,12.505,11.2313,11.8545,12.2275
clec-52,14.3459,13.1517,13.6991,13.0181,15.6194,15.3643,14.6968,15.3156
pitr-3,13.8489,11.9376,12.9581,13.2392,12.7616,14.3639,13.9641,13.8768
"B0222,5",15.2477,15.1628,15.0931,15.325,14.8923,14.3916,14.2701,14.4704
ttr-18,19.4246,19.2462,19.1256,19.3376,17.5484,17.3713,17.483,17.4107
"B0334,3",17.2786,17.1922,17.2242,17.5164,17.1292,17.3497,17.3537,17.2604
"B0334,3",12.5498,12.1757,12.2173,12.3507,13.8274,13.9809,13.9958,14.3545
unc-44,17.5488,16.5852,16.4978,16.1277,16.7279,16.8867,16.7197,16.5726
unc-44,15.6784,15.0164,15.0614,15.8678,15.8527,15.0429,15.2111,15.3456
"B0395,3",14.6052,15.1919,14.8625,14.7167,15.6923,15.7107,15.6793,15.6834
"B0491,5",17.6165,17.2435,17.1613,17.5854,17.8261,17.5779,17.6393,17.6144
valv-1,13.2397,13.1408,12.7128,14.1113,13.1909,12.4824,12.2458,12.7239
tes-1,13.3327,13.4551,13.2068,11.8278,11.4583,12.1827,12.7712,10.9862
"B0564,2",11.8818,13.3411,13.1966,13.3539,14.059,13.4724,13.6599,14.4657
"B0564,7",12.4848,11.9368,12.3368,12.4363,12.8457,13.7165,10.8242,11.8855
"exos-4,1",13.6298,14.7206,13.2017,13.2075,15.8493,15.9895,16.0257,16.182
"C01B10,8",15.1768,15.0051,15.207,15.4722,14.7557,14.6696,14.7034,14.7726
"C01B10,10",12.2885,12.6989,11.715,12.7669,11.2129,11.8291,10.6879,11.2283
"C01B10,3",15.9641,15.7435,15.7354,15.9443,14.9273,14.6414,14.6246,14.3837
"C01F1,3",14.5163,15.1965,15.1611,15.7431,14.9444,15.3614,15.1132,15.1496
sco-1,15.9115,15.3569,15.5914,15.6397,15.8887,15.7433,15.7738,15.9899
"C01F1,1",14.4126,13.6756,13.8189,13.6993,13.7101,13.5329,13.2809,13.5615
aly-1,16.2087,15.0545,15.729,15.8908,15.1161,15.0916,15.0832,15.5309
"C01G5,5",14.4491,14.7114,14.5161,15.1453,13.0355,13.3479,11.7039,13.7823
ddi-1,15.6968,15.3898,15.2565,16.0239,13.9565,14.0506,14.1578,14.427
aqp-2,12.5017,12.1951,12.138,12.5686,16.9017,16.7878,16.9166,16.9578
"C01G6,3",18.4283,17.9271,18.0374,18.6959,15.8485,15.7214,15.6708,15.8547
tag-165,14.9613,15.0658,15.1532,15.1277,15.097,15.2513,15.0792,15.3716
acs-7,14.5831,13.9058,12.692,13.7539,12.4158,12.2346,12.3643,12.9933
"C01H6,4",13.9059,13.9178,13.9196,13.9454,13.1105,11.7949,12.1583,12.9623
"C02G6,1",18.4794,17.538,17.4047,18.8207,14.4958,15.6072,15.6729,15.1775
"C02G6,2",14.0378,14.5358,15.0303,15.3217,16.6611,15.445,15.6352,15.2542
"C03A3,2",15.5343,15.814,15.5232,14.9728,14.5221,14.1212,13.7635,14.975
npp-14,14.5997,14.2936,13.9577,14.3874,13.8073,13.2855,13.5396,13.8922
asfl-1,13.8962,14.7496,13.5167,13.9603,13.0804,13.4647,13.2491,13.3714
"rpl-24,2",17.0606,16.3035,16.5511,16.905,16.3604,15.8681,16.1657,16.3151
arrd-25,16.7015,16.2686,16.5377,16.8773,15.6065,15.3153,15.2865,15.4542
"C04C11,1",14.9024,15.8525,15.1849,14.8509,14.207,14.0897,13.7055,13.6178
spch-1,16.3845,15.6924,16.5193,16.9396,14.0974,14.7404,14.7083,13.8325
"C04G2,2;CELE_W01B6,2",12.4229,11.9421,12.3279,12.2357,10.0144,7.54239,0,9.73919
dis-3,14.6938,15.3694,15.226,14.4595,14.3132,14.2998,14.0704,14.5127
"C04G2,9",16.295,16.0928,15.2662,16.2014,15.5448,15.3078,15.4776,15.6901
ndc-80,13.9311,13.2889,13.769,14.0872,11.6578,14.3689,12.9306,10.1725
"C04G6,4",12.4886,12.0554,12.0931,12.7057,11.998,12.9594,13.115,12.6573
"C05C12,5",12.5566,12.1332,12.1504,12.7263,10.6246,9.85557,9.2778,10.4064
amt-4,14.6838,13.9838,14.3561,15.284,15.0363,14.9826,15.6288,15.2601
lnp-1,13.0963,13.7654,13.6932,13.6501,12.8819,12.833,13.3835,13.2721
"C05G5,2",16.4735,15.6941,15.11,14.2378,12.6485,10.1641,11.2374,11.6226
rpb-6,12.933,14.788,15.3362,14.7138,16.2053,15.9326,15.5992,15.8032
mvb-12,15.0345,14.747,15.1495,14.6833,14.4245,14.1953,14.2601,14.3941
"C06A6,5",15.4347,15.4938,15.5011,15.8728,15.3105,16.0738,15.6045,15.4794
mthf-1,18.7346,18.2492,18.1639,18.2363,18.234,18.2992,17.8628,18.072
"C06A8,3",20.3477,20.3475,20.107,20.7435,20.802,20.4759,20.8266,20.8488
stdh-1,16.1906,14.8412,14.9209,15.0645,13.3558,13.553,13.7837,14.0322
"C06B3,6",12.4599,12.1843,12.2668,12.5732,13.621,14.5085,14.2957,14.3116
ain-1,16.3529,15.8555,15.8627,16.0007,15.7355,15.7109,15.7608,15.7059
trxr-1,15.9937,15.292,15.2718,16.051,13.8611,13.9373,13.8988,14.2657
ufl-1,14.4169,13.7788,15.4536,14.4969,14.7131,14.5436,14.4803,15.0531
"tin-9,1",16.9066,17.0724,15.753,17.0138,15.6013,15.3547,15.8959,16.8155
pept-2,14.3513,15.0034,13.7306,13.9206,11.9351,12.5109,13.1763,11.9373
"T25B9,9",17.5233,17.1497,17.1846,17.6087,17.5618,17.5631,17.6442,17.8271
atp-5,19.5405,19.7879,19.9566,19.6317,20.4129,20.7671,20.7292,20.4363
"C06H2,2",13.5249,13.7435,14.3426,13.6796,13.6252,14.1744,14.6395,13.7735
jmjd-5,14.1584,16.8295,14.3234,13.7876,17.3379,18.6228,18.2579,16.8931
pdi-2,19.5173,19.643,19.8265,19.7609,20.5745,20.7275,20.7392,20.6194
nuc-1,15.79,15.6615,15.6145,15.3865,15.9301,15.7521,16.0324,15.6808
"C07D10,5",13.0792,13.0974,12.9388,13.0504,10.4635,11.0638,10.9505,10.2679
stip-1,12.3117,11.5625,12.2771,12.0206,12.2693,12.2002,12.5009,12.8455
wsp-1,15.3487,14.9506,13.9096,15.7547,11.6597,13.2904,14.314,14.2005
hgrs-1,15.2895,14.8377,14.9073,14.8623,14.6751,14.8342,14.7147,14.683
cpg-1,17.6893,17.4588,17.8173,17.7941,16.4744,16.6611,17.0797,17.1232
"C08B6,8",14.7594,14.181,14.4298,14.6086,14.2258,13.7137,14.0815,14.2704
aos-1,15.7268,15.7874,15.6628,16.3183,15.0583,15.2968,15.1697,15.3479
pfd-1,17.0623,16.6902,17.1641,17.4081,16.9142,17.1744,17.0977,16.9287
"C08F8,2",16.9836,16.1753,16.4324,17.7227,14.407,13.5827,13.5962,14.2649
"C08F8,3",14.6875,14.9638,15.1588,14.7003,14.9036,14.3588,13.801,14.7657
vgln-1,17.5728,18.0207,18.2092,18.1179,19.7387,19.4744,18.9506,19.0974
ipp-5,15.1359,14.3792,14.2766,14.3455,14.6665,13.5268,13.9508,14.5336
hsp-25,18.2791,17.5436,17.1515,18.1633,17.5177,16.237,16.037,16.5057
pak-1,13.4198,13.1911,12.2581,12.6979,11.8552,10.9745,12.2876,12.9516
cks-1,13.8779,17.9032,19.6176,14.9778,16.6539,15.0405,15.2643,15.5207
npp-23,15.6622,15.0912,15.1358,15.9379,14.6878,14.1624,14.2044,14.7708
nuo-1,14.9883,16.7205,16.1088,16.2113,16.5802,17.2328,17.0692,16.7449
nasp-1,16.6309,16.9657,16.5097,16.8968,15.0021,14.975,15.2806,14.9922
"C10C5,2",16.7776,18.0427,15.9408,18.3718,14.1423,12.0147,18.3596,13.391
"C10C5,4",15.8765,15.9827,15.3107,16.2765,15.3294,15.3586,15.1719,15.1735
egal-1,14.3368,12.7149,14.1238,14.0688,13.6578,13.4683,13.4951,13.7384
"C12D8,1",16.8454,16.7783,17.1567,16.4444,16.4306,16.7903,16.0688,16.2453
daf-36,12.55,12.1154,6.90201,12.4994,13.4252,13.0635,12.5298,13.9441
akt-1,15.0379,14.9945,14.8571,15.0257,13.4871,13.6374,13.3972,13.4251
dohh-1,17.0783,16.1172,16.156,16.5415,15.695,15.0506,15.008,15.5741
"wdr-5,1",15.6711,14.9734,15.0567,15.7216,14.0886,13.9234,14.3356,14.1842
"C14B1,8",13.7696,14.0113,13.7317,13.7355,13.5359,12.2935,12.3377,12.5703
pdi-1,19.1956,18.6974,18.9336,18.919,18.5386,18.3345,18.3139,18.4121
mma-1,13.7024,13.5435,14.7835,13.8159,14.5249,14.8611,14.8969,14.7595
"C14F11,6",15.3036,15.317,15.1961,16.1817,16.5628,16.4647,16.6291,16.2485
"got-2,2",17.2794,17.5511,17.6994,17.2841,18.7617,18.9567,18.9178,18.803
"C15B12,1",12.5727,12.0452,12.2984,12.5067,7.71953,9.40653,9.36075,8.86991
"C15C7,4",12.119,11.933,12.2571,12.5904,9.89412,9.78573,9.81041,9.94915
"C15C7,5",15.4735,14.4561,14.5008,15.1097,14.7408,14.566,14.7697,14.8052
gcc-1,15.7403,15.1856,16.33,15.7981,13.5606,11.8895,12.3789,13.2412
"C15C7,7",12.55,12.0743,12.2268,12.7613,11.9219,13.142,11.1456,12.8091
asp-10,14.9076,14.4342,14.3661,13.6233,16.3918,16.9332,17.3463,16.8132
"C15H9,4",15.0754,15.0694,15.3585,15.0557,13.3077,14.5224,14.4851,14.0944
flu-2,17.1211,17.2073,16.8188,17.3816,16.3074,16.2982,16.2272,16.1373
prx-3,13.0491,13.8524,13.4199,13.6779,12.8117,12.9811,12.4249,13.614
nnt-1,13.8826,14.0142,14.0837,13.824,13.9486,13.504,13.5483,13.8591
"C15H9,9",18.0712,17.6297,18.1194,18.3725,18.2318,18.0453,17.9812,17.8775
thoc-2,14.2765,14.4226,14.3856,15.2312,13.0551,12.9743,12.5663,13.2906
nfx-1,15.5733,15.5981,16.0044,12.3901,14.5188,14.8495,14.6866,14.2904
"C16A3,6",12.5605,12.5297,12.2237,12.7622,13.6076,12.5764,12.37,11.5412
"C16A3,5",16.9953,16.3993,16.716,16.8562,17.6507,17.1516,17.3314,17.4991
"C16A3,4",16.8667,16.3077,16.4388,16.8441,15.9789,15.8602,15.9571,16.1523
let-716,15.7958,15.7529,15.5998,16.1714,15.3233,15.2604,16.6329,15.6546
oatr-1,19.0863,18.6793,19.1776,19.4718,18.6045,18.3307,18.2411,18.3627
"C16E9,1",12.4628,12.1529,12.1271,12.7681,9.97782,9.85264,9.97554,9.80661
dim-1,19.3886,19.6246,19.4927,19.9125,19.4891,19.7347,19.7755,19.8113
"C18B2,3",16.5262,15.3693,15.3735,16.2632,16.4037,16.4188,16.4908,16.7287
"C18B2,4",15.2773,15.5307,15.9659,16.6223,15.4076,15.4504,15.4409,15.4035
"C18B2,5",16.3311,16.075,16.2256,16.343,17.3166,16.9977,16.9931,17.0572
ugt-48,15.4922,13.856,13.6125,14.3806,13.9654,14.6148,14.437,13.8783
"C18E9,9",12.5094,11.8297,12.2137,12.7912,14.2711,13.9827,14.228,14.9329
tomm-40,17.3063,17.4423,17.4843,18.032,17.4839,16.9133,17.4075,17.6508
"C18E9,5",16.2427,15.8564,15.6666,16.6296,15.1149,14.3922,14.5861,15.1271
"C18E9,2",13.6502,14.3274,12.7337,14.9523,14.4851,14.5542,14.4455,14.9329
"C18E9,4",16.716,16.7081,17.3972,16.3542,16.7101,16.8732,16.8913,17.1404
rpn-2,17.1553,17.1177,17.3677,17.4699,16.8983,17.32,17.2623,16.8292
twk-18,16.734,16.5325,15.8462,16.7694,16.1234,15.1825,15.1676,14.9872
"C24A3,1",14.5598,14.5222,14.9706,14.3236,13.4872,14.1021,14.1671,13.6865
cal-5,16.8248,15.8661,16.1356,16.3933,15.2909,14.7515,14.6568,15.0171
cht-3,18.3394,18.7696,18.7276,18.9545,14.9087,15.3746,15.493,15.4062
"C25E10,8",18.0452,16.6997,17.1934,17.6425,13.1041,12.871,12.2593,12.8753
swm-1,16.9524,16.7378,16.8382,16.9301,14.384,14.7819,14.244,14.9581
"C25E10,10",15.7825,15.1282,14.6205,15.2948,13.0136,11.8675,12.6677,13.1075
dpyd-1,16.4472,16.525,16.7897,16.7099,16.968,17.2027,17.2258,17.224
smz-1,14.7294,12.6595,13.9253,13.2738,13.8984,13.8794,13.741,13.2387
"C25H3,8",13.9342,13.6134,12.7154,13.5885,12.2461,12.6082,12.786,12.2607
"C25H3,3",16.6726,16.9797,16.8888,16.8401,15.2355,15.402,15.5258,15.3085
dnc-4,11.7142,11.8216,12.2626,12.6121,13.1248,11.4548,11.925,12.7551
elpc-4,13.5859,12.3637,13.732,14.5687,13.0057,12.6893,12.801,12.5076
"C26B9,5",16.3655,15.7128,16.3794,16.0551,16.2381,16.0543,16.4127,16.2793
"C26B9,3",12.4488,11.7344,11.9426,12.7743,13.8112,13.5573,13.2171,13.5209
ran-3,17.216,17.6011,17.0746,17.4848,16.794,17.1203,16.9463,17.2078
hel-1,18.518,18.1907,18.3334,18.8498,17.5976,17.3579,17.3974,17.6373
ula-1,16.1933,14.9171,15.7108,15.6747,15.0946,14.4944,14.6219,14.8779
mmab-1,14.9155,13.4874,12.2704,13.8111,13.902,13.8391,13.9082,13.9198
ntl-9,15.8028,15.8049,15.9231,16.0817,15.0277,14.4992,14.9307,15.0368
hint-3,15.7583,15.2608,14.9857,16.1335,14.2059,13.37,13.5319,13.6933
rps-30,18.2471,18.5938,18.6429,18.4003,19.6847,19.4069,19.6322,19.6161
"C26F1,3",14.6951,14.405,13.6913,13.3207,13.8552,13.4876,13.915,14.4163
spr-2,17.0902,17.5638,17.2502,17.587,15.6791,15.5833,15.7477,16.1763
"C27B7,5",14.6771,14.5515,13.8042,14.1712,14.7099,13.7664,13.6967,15.294
rap-1,16.6159,16.3312,16.725,16.4637,14.8385,14.862,15.5893,14.9776
dpf-2,15.6503,15.9064,15.9762,15.9716,13.3787,13.5843,13.2345,13.8306
"C27F2,4",13.3118,14.4218,14.4371,14.1878,13.5485,14.841,14.7664,13.5774
vps-22,14.8819,13.7552,14.083,15.0161,16.7957,14.6459,14.0896,16.9652
fust-1,16.6189,16.6752,15.8163,16.8512,16.0111,15.8053,16.1449,16.4071
spp-10,17.198,18.056,18.1726,17.7778,15.4255,16.7779,16.6472,16.2964
"C29F5,1",14.9222,15.2529,15.2451,16.1112,15.2172,15.0438,14.9513,15.4632
"C29H12,2",17.9993,17.5682,17.6507,18.1594,16.2818,16.2344,16.241,16.4579
"C30B5,4",12.5021,12.0523,12.2336,11.923,13.2287,12.6872,12.813,13.3064
hil-1,14.6007,15.7938,13.5043,13.3082,12.998,13.5351,13.267,13.1905
"C33A12,3",14.8536,13.4688,14.3852,14.962,13.822,13.695,13.7532,13.6245
"C33A12,4",15.3281,13.4991,13.1372,15.0344,11.6618,11.7453,12.0355,12.5155
"C33A12,1",18.0154,18.2061,18.1956,18.3093,18.1325,18.209,18.2125,18.1216
ugt-21,12.2248,11.9415,12.2438,12.7288,14.1087,13.3994,13.6397,14.1121
"C33F10,12;CELE_T05F1,8",14.9485,12.394,14.6131,15.5315,14.4078,13.7243,14.0774,13.7854
"C33G8,4",14.3502,13.8935,15.2047,13.4381,13.0395,13.2286,13.7596,13.2028
sec-10,17.4002,17.6958,17.1229,16.8183,16.1766,15.6846,15.729,15.9673
tag-322,12.4407,12.0191,12.2041,12.7966,13.1543,12.8354,12.5853,13.4302
rsp-6,17.0235,16.8797,17.547,18.1144,17.5208,17.3465,17.3988,17.0727
