geneName,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04
his-74,21.5105,19.7506,22.5592,22.425,16.3712,16.9148,16.681,17.0413
"ZC434,8",18.4195,18.4994,17.9602,18.3071,19.9511,18.9888,19.1076,20.5868
sod-5,13.1297,13.3327,12.9305,13.3132,14.3274,13.6587,14.4106,14.7125
clpp-1,16.2372,15.2492,16.153,16.0536,14.3773,14.0719,14.4441,14.7085
pat-3,16.6606,16.6592,16.5677,16.5006,16.6611,17.0231,16.4797,17.1804
ldh-1,19.0855,19.0377,18.6887,18.777,17.6911,17.4863,17.6735,17.371
"C08A9,10",13.2076,13.3388,12.9687,13.248,13.9417,14.4024,14.3333,14.7055
lbp-3,18.0701,18.0697,17.4923,17.7247,17.0122,16.935,17.6307,18.3074
"CELE_ZK688,11",12.8699,12.8663,12.7654,12.2087,14.2636,14.414,14.2193,14.4367
phf-10,13.0107,13.0051,12.7478,13.1719,14.2089,13.9484,14.494,15.0255
"C53H9,3",13.2535,13.3007,12.5858,13.2405,14.0237,13.992,14.4673,14.9444
"CELE_Y92H12A,5",14.7235,13.6442,14.0345,14.647,15.715,14.8214,15.1314,15.7379
ttr-45,23.0396,22.5536,22.5107,22.4346,22.1232,21.9459,21.9384,22.2288
"CELE_Y51H4A,15",14.799,15.0211,15.1979,15.4791,17.5916,17.5754,17.1723,17.1099
"CELE_Y67H2A,2",14.8627,14.2024,14.5489,14.6153,14.0612,13.8191,14.4741,14.4503
agt-1,15.8224,16.7334,15.7189,16.6026,14.215,14.1661,14.1651,14.9136
"CELE_Y62E10A,20",13.1261,13.1789,12.7077,13.2907,14.4546,14.367,14.0317,14.4393
"CELE_Y105C5A,8",16.9246,17.4356,16.9663,17.0474,18.0541,17.735,17.8569,19.098
"CELE_Y43F8B,1",13.1413,12.8425,12.9849,13.2252,14.5001,14.0562,14.4755,15.0146
"acox-1,1",15.4302,14.9202,14.2424,15.5492,16.1017,16.845,16.5837,17.0193
mrpl-47,15.8507,16.2583,16.1038,12.2358,16.4895,16.335,16.2614,16.7101
hsp-75,15.5606,15.6838,15.4012,15.5028,16.2881,16.3479,15.8869,16.9066
sgk-1,13.911,14.2526,14.9053,15.3249,14.5011,14.4022,14.1454,15.0849
aman-2,15.4323,15.524,15.5612,15.613,16.6346,17.2241,16.5559,17.8894
"CELE_F52E1,14",19.5292,19.6109,19.3831,19.1114,19.1261,17.283,18.5128,19.5787
poml-4,14.3693,12.6728,13.5007,14.3982,14.3183,14.373,14.3528,15.1565
fbxb-90,15.7306,15.723,15.2023,15.3613,14.5012,14.3348,14.119,14.8421
"CELE_F59A6,12",14.1095,15.16,14.2524,13.4931,14.5742,14.2543,14.8373,16.0433
fbxa-76,16.5317,16.4979,15.9564,16.6436,15.0997,14.6724,15.2795,16.7276
tlk-1,14.5995,15.0003,14.4009,14.5044,14.4476,14.1456,14.2762,14.5906
spp-14,19.387,18.3073,17.591,17.8074,19.0632,17.5894,18.6115,20.7764
pgl-1,17.3198,16.9119,17.0901,16.8282,17.7405,17.4599,17.5746,17.8141
"B0205,13",15.6029,16.1325,16.0156,15.8149,15.9597,15.9497,16.2676,17.1397
"CELE_F14B8,5",13.169,13.2775,12.7024,12.7354,13.049,14.0776,14.1132,14.3541
lbp-9,19.5845,19.3881,19.4244,19.4273,18.3388,19.0998,18.8039,18.7223
pyk-1,18.5548,18.8615,18.7458,18.6037,19.2768,19.3764,19.419,19.2254
mrp-1,13.311,13.2748,12.8021,13.3533,14.2051,14.048,14.2391,15.1114
atg-5,15.0248,16.173,14.3813,14.0066,14.3192,14.1167,14.3159,14.2444
"CELE_Y71H2AM,9",13.0606,12.8678,12.9744,13.3021,14.1926,14.1712,14.0594,15.0906
"CELE_Y69A2AL,2",13.258,13.1079,12.6728,13.0392,14.4328,13.9187,13.5901,15.006
"C01B10,11",13.9134,12.2632,14.2736,14.0371,14.102,14.3121,14.2808,14.966
glrx-22,15.9772,15.74,14.7315,15.6842,14.3566,14.3788,14.3317,15.0537
"C24B5,4",14.2491,13.8401,14.6523,15.4008,14.3668,14.2432,13.7089,15.0664
"CELE_H06H21,11",12.9616,13.084,12.7847,13.2537,14.4808,14.3818,14.3171,15.0747
ttr-36,19.1328,19.1905,18.9465,19.1598,20.7623,19.2571,18.7737,21.7847
sax-7,19.0478,19.0982,18.5364,18.7339,19.5974,19.3135,19.4729,20.4212
clec-173,16.8131,16.2778,15.8019,15.8851,16.3755,16.6802,16.2234,15.4987
"CELE_K11D12,13",17.693,17.395,17.0867,17.4585,18.3188,19.4994,18.7392,19.6072
"CELE_R09E12,9",13.0778,13.3247,12.761,13.1485,14.4023,14.2123,14.3605,15.0803
"CELE_Y54G2A,45",18.0959,18.2189,18.1698,18.3329,20.5037,19.7094,18.6084,20.983
"CELE_Y54G2A,41",14.8802,13.3263,12.8348,14.0558,15.1844,14.5415,14.4036,16.267
"CELE_F59A6,10",12.9372,13.3564,12.976,12.8793,13.2107,13.9494,14.0686,14.957
"CELE_E02D9,1",17.3969,17.1209,17.2251,17.2058,16.7742,17.3941,16.8335,19.0931
rad-8,15.7174,16.4418,15.3614,15.3351,13.7049,14.3926,14.9001,15.1333
"CELE_W03G9,8",13.1131,13.1875,12.9486,13.1161,13.4121,13.8979,14.1124,15.0375
"CELE_Y51F10,11",13.3065,13.3588,12.2479,13.2777,14.4951,14.1904,14.2563,14.6791
mrpl-39,12.8814,13.3259,12.5128,13.3296,13.8078,13.6099,14.1424,14.6181
"CELE_H20J04,9",13.7384,14.2135,14.3617,14.3661,14.8343,15.674,15.9227,16.002
"CELE_H39E23,3",19.137,18.7903,18.5568,18.2328,14.4602,13.8154,14.4597,15.1574
"CELE_F43D2,6",13.2457,13.6816,13.8223,13.462,15.6232,15.0229,15.2204,16.3638
"C54C8,12",13.1017,12.9503,12.7927,13.2817,14.192,14.4313,14.1655,15.1412
"CELE_Y87G2A,19",13.1513,13.2783,12.8775,13.3288,14.3206,14.3401,13.8954,15.1153
ngp-1,15.6788,15.665,15.0206,15.8685,16.0742,15.7017,15.8233,15.4598
"CELE_H06I04,3",14.6827,15.9219,15.563,15.6328,16.0479,16.0701,16.3006,16.7507
fitm-2,13.1722,13.0793,13.118,13.3456,14.4026,14.2417,14.3656,14.6944
"C33F10,14",17.2488,16.8713,16.1511,17.0335,14.4255,14.1444,14.41,14.7082
tag-261,14.1772,11.0556,14.1488,13.8778,14.0703,13.9606,14.4901,14.9471
"C55A6,12",16.2866,15.5724,14.3814,14.9484,15.3852,16.9443,16.3531,16.4669
"CELE_T06E4,12",13.116,12.9155,12.632,13.2361,14.271,13.5571,14.3565,14.9996
nkat-3,16.7799,16.3954,16.3019,16.5856,17.9322,16.9825,16.4326,18.9415
sfxn-5,14.9551,15.4944,13.8134,14.4323,15.7781,16.1675,15.3983,16.4403
"CELE_ZK1320,13",13.0881,12.8419,12.9187,13.2793,13.2368,13.8828,13.5986,15.1467
hsp-25,19.7976,19.2981,19.0322,19.8834,21.0656,21.433,21.4095,22.5668
"M142,8",14.6192,14.4773,14.1642,15.1494,14.3406,14.4002,14.4358,14.3809
"C06A6,4",17.6121,17.3956,17.4402,17.5905,16.7279,16.7042,16.7273,18.2182
npp-21,18.0652,18.4235,17.6206,17.67,19.2743,18.7853,18.6103,19.6469
"B0280,13",13.9439,12.3962,13.5027,13.971,14.4381,14.222,14.4662,15.0221
lec-12,16.5634,16.235,16.7119,17.0039,17.9706,18.0854,17.5553,18.5881
"R144,12",15.4564,15.3486,15.7472,16.2267,16.1278,16.3574,16.4965,17.2026
"Y54E10A,11",15.2076,14.9115,15.3576,15.048,14.5417,15.0862,14.5231,16.4313
"CELE_Y47G6A,15",16.228,16.2072,16.0646,16.2997,17.875,17.4314,17.3504,18.7331
mvk-1,12.6166,13.2522,13.249,13.3214,15.0877,14.4034,16.7474,14.4688
plin-1,17.4402,17.3566,17.6162,17.5518,18.6318,18.6622,18.6986,18.9595
dhs-30,16.3311,16.177,16.1329,16.3939,17.8721,16.9286,16.7671,14.6797
ttr-49,13.1687,13.2291,12.6354,13.2257,14.3282,14.2288,14.3018,14.8274
mrps-24,12.6404,12.9993,12.8003,13.2471,14.1122,14.002,13.882,14.9918
"CELE_Y94H6A,5",13.1812,12.9765,12.8775,13.3561,14.0635,14.267,14.4422,15.0504
pqn-83,16.572,17.02,16.9441,16.8702,17.073,14.6328,17.0955,16.75
mlc-7,17.0155,17.1342,16.9672,16.9973,18.6137,18.7288,17.9517,18.9413
"CELE_T12D8,10",17.1087,17.6782,17.8021,17.1878,14.4191,14.3075,13.5923,15.1112
"CELE_F10G8,9",13.5882,13.0737,12.798,13.409,14.0769,14.2185,13.7587,15.0151
hpo-34,17.1696,17.6229,17.6341,17.1804,18.3286,18.1945,17.9934,18.5077
"CELE_Y44E3A,4",16.7546,17.2523,15.843,16.161,18.546,18.3263,17.4623,20.3633
mrpl-21,13.8894,14.3343,13.0316,12.9172,15.2147,15.2154,15.0423,15.2836
"CELE_T04B8,5",13.0998,12.8371,12.9818,13.0826,13.9403,14.3001,14.3527,14.2185
ubxn-3,16.4978,16.5817,16.2232,16.2541,17.3737,17.607,17.2589,17.7728
"CELE_Y37E3,17",13.2687,13.0875,12.9587,13.2736,14.3718,14.3833,13.7671,14.9195
cogc-3,13.2248,13.3248,12.7137,13.2317,13.7571,14.0447,14.408,15.1102
spp-23,13.1751,12.9443,12.8538,12.7817,16.3181,16.0664,16.4828,16.1284
"CELE_F53F4,16",13.3163,13.3225,12.8079,12.8914,13.9325,14.0865,14.4432,14.2007
ins-19,20.6625,19.7843,20.6574,20.731,19.1192,20.3278,19.1394,19.5634
"CELE_Y94H6A,10",17.1454,16.4319,16.1653,16.248,18.6941,18.6132,18.3717,19.6504
pgrn-1,14.7328,15.1296,14.6195,15.5075,14.0946,14.0771,13.9689,15.0455
hsr-9,16.4277,16.877,15.9232,16.1357,17.0521,16.9906,16.556,17.48
ret-1,13.317,13.0908,12.5774,13.1388,14.3723,14.3386,14.2117,15.0752
pqn-70,15.6652,14.5988,15.0699,15.0396,14.5044,14.2376,14.3172,14.4178
"CELE_F32D8,12",16.5408,16.4951,16.0875,16.3402,17.8156,16.8302,16.6362,16.7813
dur-1,13.0845,12.5611,12.4377,13.2036,14.4172,14.3909,14.2791,13.7587
dur-1,15.8383,16.3494,15.6428,15.486,17.4285,17.1376,16.6589,17.3941
"CELE_F40F12,7",14.6837,15.7264,14.468,14.657,16.495,16.9193,16.8999,17.5048
"B0361,3",13.942,13.6254,14.8018,14.0545,14.4195,14.4208,14.3659,14.9135
npp-16,16.4105,16.6311,16.6539,16.5049,18.2005,18.3358,18.2274,18.5518
gpi-1,17.5324,17.8131,17.7243,17.7373,17.5002,17.7892,17.3104,18.8861
tbc-17,13.3152,13.2926,12.3304,13.2123,14.391,14.2638,14.1925,14.103
ddl-3,13.2144,13.3506,12.9419,12.972,14.1741,14.2606,14.2177,15.1501
"CELE_Y106G6D,8",14.2127,15.5525,14.2742,14.1052,14.1739,11.9213,9.15569,14.4478
gsa-1,17.3758,17.5868,17.4341,18.1508,17.6198,17.4169,18.0191,17.8278
"CELE_R02C2,7",16.8312,17.5558,16.2151,15.9421,17.9797,17.3139,14.354,19.8001
emc-6,13.3165,13.2467,12.8549,13.2413,13.5195,14.3424,14.4127,14.7942
mrpl-1,15.3128,14.8644,12.868,14.0904,14.9305,14.8824,14.3459,15.6127
"CELE_W09G3,8",13.3342,13.3095,12.9272,13.2405,14.3906,14.4101,14.1125,15.1708
cpsf-4,13.1404,12.9949,12.1943,13.3568,14.0622,14.2388,14.3294,14.6579
"CELE_Y57G11C,43",13.1842,13.5291,14.4541,13.0076,14.1894,14.0202,14.238,14.4033
"CELE_Y57G11C,40",16.6514,16.0243,16.2148,16.7397,18.0338,17.587,17.7079,18.9643
"CELE_T09A5,15",15.1928,15.3868,15.4959,15.066,14.4974,13.7597,12.8868,13.8777
"C27B7,9",13.1457,13.2795,12.3749,11.796,12.9606,13.1726,12.7553,14.8674
ero-1,13.0034,12.6937,12.8532,13.3321,14.9854,15.3124,15.4979,15.8691
grsp-1,14.4209,14.4054,14.294,14.9074,14.1474,14.415,14.2162,14.8279
"CELE_Y42A5A,5",13.0469,13.3599,12.6299,13.2821,14.1583,14.4281,14.1591,14.6535
"CELE_Y26E6A,3",15.7619,17.1701,15.8684,16.3648,11.9894,14.3937,12.0759,15.1552
"CELE_T23F11,6",14.6629,16.4435,14.5101,14.5309,16.3333,15.6403,15.7759,16.973
flp-28,15.2811,14.9588,13.8845,14.1277,14.3081,14.35,14.4351,14.5375
mig-14,11.3274,14.3873,15.1308,14.2451,15.9705,15.2782,14.7284,16.4163
mrpl-53,13.4611,14.8683,14.747,14.3785,16.7015,16.375,16.725,18.3183
"CELE_D1086,8",15.9881,15.6059,15.5929,15.3509,18.1394,17.2718,17.6044,18.4771
"C40H1,9",12.9452,13.055,12.9769,13.08,19.5655,19.0789,18.9512,20.6991
"C26C6,9",13.3456,12.5784,12.9927,13.0608,14.2006,14.383,14.1068,14.1417
"C08F8,9",19.2483,19.4462,18.9251,19.2608,20.9512,21.0569,21.2195,21.9013
"CELE_H06H21,8",15.1763,15.5839,15.0731,15.5511,14.9139,15.7566,15.7632,15.7787
"CELE_Y4C6B,7",13.3273,13.8202,12.4553,12.5784,13.6176,13.5422,12.1652,14.9514
ttr-7,15.2976,14.7161,14.7026,14.9207,16.6678,16.9299,16.7932,16.8445
tps-1,15.7399,15.4329,15.2801,15.4324,14.1792,14.2042,15.2045,15.6669
vem-1,16.6808,17.0572,15.9588,16.4638,17.1179,16.9959,18.3906,18.0518
tnt-2,20.3618,20.2435,19.8681,19.9979,20.0549,19.9696,20.1761,20.3071
"B0261,8",16.3323,17.3013,15.9807,15.4035,14.1224,14.0385,14.4142,14.9029
hyl-2,16.1652,16.5954,15.6524,15.8939,17.3712,16.7229,16.7991,16.9623
"CELE_ZK418,9",16.3859,16.1712,16.2302,16.6046,15.9882,16.4151,17.2122,16.9573
alh-12,18.1019,17.9391,17.9855,18.0305,18.9497,18.985,18.8805,19.5487
"CELE_M60,4",18.4361,18.5091,19.27,20.3467,20.507,18.3161,20.483,19.785
grd-13,13.2172,12.968,12.4501,13.3452,13.6664,14.1378,14.2643,14.6397
fars-1,16.4207,16.4822,16.7627,16.6794,17.3843,17.651,17.2863,19.6096
"C33A12,19",13.2683,13.1251,12.8764,12.9968,14.0738,14.4209,14.2407,14.9887
vps-29,14.899,15.4122,14.2745,13.9675,14.1454,14.7606,14.4091,15.0418
ifd-1,14.9739,14.9341,15.438,15.3831,15.335,18.0308,18.4552,18.4737
smi-1,14.6223,14.46,14.8776,14.5805,15.8922,15.4017,15.6305,17.4887
spp-5,18.2341,18.0443,17.567,17.427,17.6227,16.3393,16.9556,14.5397
flp-33,13.2096,12.4198,12.8122,13.2517,15.0232,14.9785,15.2539,15.4394
adr-1,15.4407,15.2301,13.631,14.1703,16.4787,16.5455,16.2446,17.2155
dao-2,16.3529,16.4725,16.5556,15.4133,17.9615,16.8091,18.7155,18.7801
dve-1,13.2453,13.3078,12.8202,13.345,14.3653,14.4482,14.4955,14.9407
"CELE_Y71H10B,1",16.8379,16.6362,16.9131,17.1002,16.905,16.9601,16.778,17.4671
col-95,13.2566,13.0976,12.8843,13.3608,13.9779,14.2277,14.1097,15.1549
"CELE_T22F3,3",20.5185,20.3386,19.9998,19.7679,19.2827,19.8163,19.8716,19.6721
asp-2,19.8307,20.3401,18.7538,19.1978,20.3535,19.6411,20.0931,20.9498
ttr-41,20.9372,20.9521,20.7056,20.7058,21.9376,22.0161,21.6701,23.4566
"C50D2,7",15.6404,15.9502,15.3217,14.7736,15.6394,14.9915,15.8966,15.6241
ugt-31,16.386,16.5415,15.9155,16.2584,15.6964,14.8536,15.3987,15.3838
icd-2,19.607,19.6733,19.4211,19.5466,19.7229,19.4615,19.805,20.1296
rme-1,13.1196,11.803,13.9019,11.5004,14.1113,14.4082,14.2042,15.087
rabx-5,16.4634,16.0412,19.0695,18.023,14.2112,14.3269,14.4517,14.8702
"CELE_M28,10",14.5794,15.6185,16.8386,16.2307,17.4239,18.0247,17.981,17.4095
gly-4,15.2369,15.4578,15.0367,14.9661,16.1735,16.1358,15.5626,16.9182
"CELE_ZK863,8",15.2427,16.0621,15.346,14.6068,14.3393,14.3012,14.4695,15.0349
"CELE_Y60A3A,21",13.0532,14.6914,12.8835,13.5751,15.95,16.2335,16.175,17.5449
faah-4,15.988,16.1839,15.8113,15.6929,16.1029,16.0943,16.2446,16.0184
"CELE_T03F7,7",12.2654,13.024,12.2584,13.1883,13.89,14.2081,14.3908,14.8409
"CELE_K02C4,5",12.6274,13.3537,12.2971,13.2632,14.4604,14.361,14.4267,15.0323
"CELE_F49E2,5",17.6259,17.7055,16.996,17.0979,15.7904,15.8557,15.1088,15.3177
hda-5,15.6622,14.8211,14.9048,14.9072,14.5775,16.2353,14.9168,17.624
gls-1,13.1449,13.1748,12.8473,13.1275,14.403,14.0416,14.4401,14.8318
npp-22,16.8685,16.7297,16.7027,16.2288,16.4407,16.1797,16.15,17.8295
gars-1,17.7286,16.9803,17.7557,17.5853,18.1745,18.3905,18.4801,19.257
odr-4,15.9354,16.0599,15.5402,15.9668,18.797,18.9598,17.9074,18.8574
ttr-33,15.3478,17.0042,15.9502,15.2389,15.2314,17.6669,17.0495,16.3314
"CELE_K09H9,5",15.0525,14.752,13.5233,14.077,14.3591,14.2924,14.048,15.1473
"fpn-1,1",13.1311,13.1647,12.6595,13.2362,14.1788,14.1767,14.4176,14.8477
"CELE_Y50D7A,10",16.4765,16.4612,15.9466,16.036,15.8517,16.4266,16.85,16.8883
clp-4,16.4147,16.4261,16.0225,16.2993,14.5742,16.2441,16.4044,16.0971
aqp-1,15.3142,15.6528,15.7027,15.0819,16.3025,17.185,17.3359,17.4308
bmy-1,16.8943,17.1088,16.4391,16.5231,16.1061,15.5064,16.0345,17.2868
let-611,15.6327,16.0119,14.4732,15.185,13.6061,14.2109,14.4579,15.1695
lpd-2,15.0633,15.2059,14.3848,14.6001,16.326,16.1095,16.196,17.463
"CELE_Y44E3A,6",15.5155,16.5222,15.6313,15.2423,15.258,14.8389,15.9472,17.5703
clec-67,15.3679,14.9089,15.2486,15.6723,18.8181,18.2046,18.0292,17.793
pck-1,21.3705,21.1991,20.0657,20.3187,21.3941,21.0916,20.4428,21.4006
"C50D2,5",15.5245,15.6307,14.9294,15.0293,15.209,15.5734,15.4674,15.8321
"C50D2,8",14.7597,15.8497,14.0297,14.1289,15.807,15.6508,15.2287,15.5424
fum-1,12.6935,13.2658,12.7433,13.2699,14.4508,13.9585,14.2865,14.9216
"CELE_F25B4,8",13.324,13.1961,12.9415,12.9348,14.4868,14.1171,13.9963,14.6219
lim-8,15.9149,15.8402,15.1613,15.8925,16.2656,16.6812,16.5318,17.1047
kbp-2,14.4026,14.4456,13.9195,16.0012,15.8438,15.5023,16.5715,15.8793
"C29E4,12",14.4383,14.6907,15.2064,15.1854,15.1179,16.0219,15.194,16.5244
"C14B9,10",17.7309,17.6041,17.7196,18.1665,17.9482,17.847,16.7328,19.195
ubh-2,13.1633,13.2704,13.7915,12.9753,15.7669,15.8741,15.3356,16.7286
"CELE_Y43F4B,10",13.2302,13.273,12.903,13.0945,14.5057,14.3639,14.3861,14.812
"CELE_ZK54,3",12.9496,8.64149,16.1336,13.5367,14.5234,15.8887,17.8862,16.5512
del-6,16.217,16.0854,16.0363,16.4842,16.5133,16.336,16.7171,16.6944
dnj-20,16.9341,15.5438,16.5637,16.6041,16.8033,17.1683,16.2871,16.5292
spp-2,18.3239,18.0063,16.9259,17.2003,16.8068,16.646,16.8019,17.4028
"CELE_F55F3,2",13.2063,12.9893,12.7388,13.1797,15.0684,13.6786,14.9914,14.5814
"CELE_F54D8,6",15.0823,15.5568,15.4148,15.1975,14.2852,14.05,14.2955,15.0928
"CELE_F18C5,10",13.3354,12.8884,12.5647,13.1999,13.847,14.3085,13.9985,15.153
"CELE_D2030,11",12.8723,13.2888,10.2652,13.2015,14.5031,14.4476,14.3382,14.8487
"C51E3,9",12.88,13.081,12.5825,13.1777,14.3747,13.3115,13.8858,15.0236
"C25H3,7",15.4986,15.3281,15.1403,15.3541,16.4561,16.3436,16.1354,16.6833
"CELE_W02D3,12",17.3677,17.8958,16.6586,15.9193,18.0581,17.6484,17.8495,18.5008
"CELE_F56F11,4",18.4756,18.324,18.2021,18.1902,18.1657,18.1087,18.2042,19.667
"CELE_T09A12,5",13.1729,12.9329,12.9755,13.3484,18.0936,17.1444,18.0625,18.4988
"C11D2,7",16.1478,15.868,15.9184,16.3436,16.9646,17.1212,17.264,18.8935
ucr-11,16.7975,17.4157,17.0672,17.4371,14.0167,14.0785,13.9138,13.959
"CELE_T23E7,2",15.8361,14.6782,15.9168,16.8416,14.3865,13.5184,14.0341,14.8185
"Y92H12BL,1",15.1177,15.4711,15.2908,16.4676,13.5632,16.3291,16.1406,16.027
hrpf-2,15.7471,15.6348,13.9705,14.4953,16.4006,15.8777,16.1331,16.7048
ipla-6,13.1106,13.2265,12.286,12.7782,13.3116,14.0902,13.8269,14.9206
sqd-1,18.3654,18.475,18.0223,18.36,19.6253,19.4584,20.4549,20.8718
rab-18,16.6703,15.9854,16.3869,16.0669,17.5261,17.5831,17.5622,19.2841
"CELE_Y47G6A,22",16.5044,16.0709,15.9806,16.5338,16.66,16.3379,15.9518,18.7991
prdx-6,14.1921,14.6201,15.0182,13.9849,15.2754,15.5419,14.9283,17.1375
col-106,14.0326,14.564,14.0419,14.2559,17.7271,17.6971,17.9949,18.0783
ctl-3,12.8991,12.9809,12.9079,13.0558,14.284,14.4438,14.1832,14.222
"CELE_Y39B6A,42",16.728,15.8907,16.4134,16.3214,14.4793,13.8785,13.9914,14.7839
"CELE_Y39B6A,36",15.1952,14.7273,14.7909,14.8057,13.9866,14.0771,13.6239,15.0494
"Y39B6A,34",13.333,13.2183,12.6499,13.263,14.5139,14.1275,14.2319,14.8587
mtp-18,13.1604,13.3531,12.9874,13.1897,13.6399,14.3864,14.3331,15.0646
scpl-1,14.882,15.7382,14.816,14.6006,14.4093,14.2255,14.2572,14.9479
nhx-2,16.3191,16.3355,16.988,16.8939,16.3759,16.115,15.0764,17.0226
acsd-1,17.015,17.7079,16.6946,15.734,19.3358,19.2582,18.7254,19.0796
"CELE_Y51F10,7",19.5138,18.3953,18.958,18.3467,19.0607,18.6386,18.9804,19.1534
dnj-10,15.8858,16.1891,14.6453,15.5893,16.9957,15.6942,16.5849,18.0983
csnk-1,16.1375,15.7395,15.0951,15.2169,16.7624,17.395,17.2017,18.8837
exc-4,17.1416,16.8121,16.5871,16.8719,17.0075,16.7469,17.0835,16.6293
rps-20,19.4495,19.0921,18.4826,18.7533,19.0743,19.4663,19.4537,19.7849
"CELE_Y105E8A,14",12.9221,13.3245,12.7235,13.1784,14.3586,14.2562,14.4479,14.5486
apg-1,14.2298,14.8075,15.1746,13.967,15.0453,15.8307,15.133,14.3855
"CELE_Y105E8A,8",14.6151,15.0318,13.2332,13.9703,16.727,16.3533,16.2876,16.4531
"CELE_Y105E8A,3",13.718,12.4286,14.1999,13.4827,13.9155,14.4358,14.489,14.6003
"CELE_R04F11,5",15.2148,14.8354,14.4409,13.549,13.6521,13.7232,14.1513,14.3737
"CELE_F07F6,8",14.7309,14.9745,13.8609,14.8644,14.3884,13.8148,14.2986,14.8384
"C35D10,1",17.0305,17.8963,16.7167,17.5022,15.1857,16.4146,16.0837,16.5781
mbk-1,14.676,14.1005,16.6405,16.0555,16.8409,17.4395,17.3293,16.7648
"CELE_H43I07,3",16.887,16.8221,16.1854,16.2041,16.8042,17.1608,15.8105,19.0104
"C15B12,8",15.0945,14.8387,15.1996,15.3295,14.5043,14.1733,14.411,14.3685
erp-1,15.1026,15.7598,15.0098,15.511,14.2409,14.1997,14.4637,14.3572
ubxn-6,16.8762,15.3574,15.7115,14.0403,14.5866,15.6593,16.0539,15.4273
spe-48,13.345,13.2815,12.8587,13.3362,13.7188,14.3092,14.2173,14.9206
hpo-29,16.9564,16.4295,16.6627,16.7408,16.6243,16.493,16.7903,16.5841
arx-4,16.8322,16.5056,16.4993,15.819,16.8245,17.1572,17.0835,17.9487
"C01G10,7",13.8293,15.0077,14.4531,14.0194,13.3387,14.109,13.8668,14.9897
"C01G10,8",15.0595,16.3626,16.0928,15.3998,16.5456,17.4452,17.6367,17.3916
"C01G10,9",16.0172,15.2642,20.1971,17.5439,13.8547,13.8892,13.9813,14.5137
"C01G10,14;C25D7,1",13.2253,12.961,12.7327,13.2254,14.5166,13.8727,14.3235,15.1507
gpx-5,17.7045,17.8203,17.7012,18.0606,19.078,18.2484,18.0476,19.3036
pabp-2,13.172,13.7226,13.8271,13.1018,16.6766,15.9844,17.254,16.4708
nkb-1,18.0076,17.9005,17.4356,18.0418,18.5525,18.7675,19.1046,18.729
"C17G1,2",15.6725,15.9532,15.779,15.4753,15.7091,14.3545,15.9913,14.5603
ugt-23,16.5187,16.3153,16.0223,16.7244,14.6284,15.5199,14.2715,14.9493
nas-37,17.8094,17.7777,17.2968,17.4186,16.0979,16.0217,16.9578,16.6812
cysl-1,17.1123,16.9836,17.1002,17.4054,18.1352,17.9711,18.2448,19.1498
cab-1,15.4397,15.3562,15.9589,16.2037,15.5433,15.4723,15.5787,14.9521
"C23H4,3",13.0795,13.2104,12.9434,13.2722,14.1797,14.2268,14.4475,14.3894
"cytb-5,1",16.0229,16.0483,15.854,16.5264,14.4217,14.0485,14.21,14.9835
rpb-3,14.3716,14.9122,14.263,14.3695,15.899,16.323,16.0812,16.791
prp-4,17.6476,16.8874,16.0105,17.2255,13.7226,14.37,14.3196,14.9159
dhfr-1,14.3847,14.3896,14.625,15.861,13.774,14.4108,14.4034,14.7595
idhb-1,17.6657,17.7486,17.9538,17.9388,17.5146,17.7776,17.6404,18.4711
gsr-1,18.228,17.8717,18.1018,18.1528,17.7175,18.1837,17.5672,18.1878
"C46F11,4",13.1574,12.8628,12.9108,13.0598,14.5082,14.1942,14.3859,14.8544
"D2005,3",14.9394,14.6824,14.7449,15.2428,15.2383,15.3064,16.3472,14.7633
"CELE_D2005,4",13.3171,12.9977,12.8096,13.0764,14.2254,13.6979,13.8406,15.0299
drh-3,15.115,14.7512,13.6163,14.8027,14.4684,14.3503,13.6819,15.0684
mrps-5,14.4349,14.4582,14.4782,15.0042,14.7838,14.8873,15.0076,16.4377
rae-1,16.1907,16.3194,15.401,15.9489,14.7142,13.4297,13.3345,14.6215
nubp-1,17.208,17.1476,17.2294,17.5786,16.4864,15.5166,16.6463,15.389
romo-1,14.6396,13.3473,13.9075,14.4181,16.4021,15.8259,15.6552,17.1347
"CELE_F15D4,5",13.1268,13.249,12.9069,13.1125,14.2894,13.7778,14.4214,14.1261
"CELE_F20D1,3",18.7226,18.0811,17.6381,18.0812,17.2757,17.7219,17.494,17.5309
"CELE_F20D1,9",16.0005,15.6693,16.0465,15.9157,15.977,16.3485,13.9581,16.1098
"CELE_F20G2,2",16.6088,17.0416,16.8735,16.8367,15.9423,16.1892,15.9331,17.0049
"CELE_F20G2,3",17.9185,17.8049,19.1437,19.1387,15.7506,14.6439,17.1122,16.6351
cup-2,16.2393,16.1828,16.0104,16.1823,17.1591,16.7664,16.6303,17.2924
tli-1,16.8728,16.4753,16.2568,16.616,16.3591,17.3519,16.887,16.773
"CELE_F25H2,4",14.1838,13.149,15.0836,16.1929,14.3522,15.0909,15.2015,15.2212
rpa-0,20.5772,20.5054,20.7885,20.8387,21.1255,21.2387,21.537,21.0377
