geneName;Leading.proteins,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04
;O16547,25.3715,25.4839,26.4799,22.3655,28.3234,27.325,27.3066,26.0013
;O16547,20.3012,16.7565,16.9534,19.5778,19.8649,21.0041,21.3587,21.0523
;O16547,19.7167,21.0709,17.2983,21.441,20.9956,19.2579,21.3193,19.9354
;O16680,18.6852,19.1549,19.7282,19.0255,21.816,20.5571,21.6147,20.4048
;O16682,21.277,20.1901,19.3535,20.9125,21.5814,20.0367,20.7601,21.4684
;O16682,23.4252,23.8315,23.3751,24.2387,20.8579,20.5209,21.4017,20.599
;O16682,19.888,17.7968,20.132,18.2688,21.4277,20.4771,20.7926,21.5786
;O16682,20.0991,17.8198,18.473,19.2873,21.1465,19.3694,20.8486,20.6346
;O16682,19.4292,17.1836,19.1926,17.5685,20.2733,21.3897,19.2925,19.5376
;O16682,19.9701,19.5213,19.469,19.7279,21.3788,20.2791,20.0308,20.9166
;O16682,23.6854,23.6631,24.0486,23.6343,23.6714,23.2035,22.7312,24.1181
;O16682,18.9124,20.2879,18.3177,19.1812,21.0435,20.7146,21.8451,21.1867
;O16682,18.5507,19.7523,19.3576,17.6708,20.0891,21.1833,20.8902,20.0158
;O16682,20.5867,17.2147,21.7406,18.3136,21.6436,18.9259,19.7837,20.0324
;O16682,19.0805,19.317,20.4117,19.8942,21.6789,20.9743,20.0195,18.7976
;O16684,25.9101,25.2389,26.2005,25.2203,25.7235,25.5172,26.0938,26.0561
;O16697,19.2605,19.0834,21.1688,19.2447,20.28,21.491,20.587,21.2569
;O16697,16.7736,19.8356,19.6441,19.0682,21.7848,21.4752,21.1308,20.7811
pat-6;O16785,20.256,17.3679,18.362,21.7688,19.8825,21.2088,21.4823,21.388
ugt-41;O16922,19.4233,17.5649,19.2942,20.5133,21.3963,21.2916,21.6731,21.1145
ugt-41;O16922,19.9444,19.1506,19.1008,19.6711,20.9414,20.1228,21.2154,21.0332
;O16997,19.5714,19.2604,19.1236,20.0259,21.9646,21.1502,21.6633,21.1674
;O16997,20.1312,21.6197,19.3078,19.0527,20.7829,21.2945,21.4211,21.4698
;O17069,25.6357,24.4815,26.4834,24.2817,26.8412,26.2625,26.3245,28.7272
;O17069,17.8176,20.465,18.7749,21.4097,24.7693,24.4773,24.9542,22.7754
rpt-4;O17071,17.3362,20.1515,19.4123,20.2966,24.0951,22.9554,22.8532,23.8318
rpt-4;O17071,19.8516,18.4319,19.2604,19.6488,25.5911,25.7032,24.9705,23.7861
;O17167,19.1412,18.6146,19.076,20.7749,22.6242,23.6248,23.2621,24.1083
;O17168,19.491,19.4004,17.6381,21.2006,22.4684,23.2864,23.7894,23.9779
fbxa-165;O17199,21.0902,18.6587,17.5372,18.1891,21.1257,19.9274,21.8696,19.2593
rps-22;O17218,20.4362,21.4251,19.9304,19.6719,23.2054,22.0204,22.9357,25.5413
rps-22;O17218,23.5185,23.4081,23.7015,22.1148,23.5637,22.7728,23.9135,23.5557
rps-22;O17218,23.4368,23.8409,24.3546,23.5438,21.0596,21.1689,19.7219,18.3562
mct-6;O17328,21.6628,22.6149,21.7319,20.3031,20.4565,18.6529,21.18,20.9007
mct-6;O17328,21.3658,22.3254,23.5907,23.2136,25.4246,23.8697,24.5398,24.4373
mct-6;O17328,19.2263,18.1062,18.391,19.6301,23.6635,22.2035,23.1967,22.7295
mct-6;O17328,20.963,17.6426,19.7108,20.6188,21.9536,21.2222,20.3249,21.1591
mct-6;O17328,18.4808,20.8006,17.6658,19.7786,21.7231,20.1115,21.3271,20.4076
mct-6;O17328,19.3566,16.0657,20.7753,17.7811,20.7644,21.2392,21.1163,19.5707
tth-1;O17389,18.3244,19.1703,17.2105,18.6304,21.3577,18.6456,20.9829,20.6521
tth-1;O17389,19.2811,19.6049,17.9443,19.7804,25.325,24.6496,25.6474,20.4376
tth-1;O17389,20.5109,19.25,19.9946,20.702,20.9692,21.1314,21.4636,21.0013
tth-1;O17389,20.2566,18.3185,20.156,18.6512,21.9533,20.8623,21.309,21.4355
tth-1;O17389,19.4887,17.7465,21.2374,21.0121,20.3376,19.8455,21.6779,20.6171
;O17390,20.0873,20.0398,21.3124,19.4371,22.7227,23.594,23.4497,23.0764
F52H2.6;O17397,21.6094,20.1196,18.2807,19.0162,21.1454,20.1172,21.5452,19.4923
F52H2.6;O17397,22.6206,24.6973,24.1582,23.9588,25.6669,26.247,25.1052,22.056
F52H2.6;O17397,20.7214,20.898,21.3627,19.103,21.4236,21.3836,20.1634,21.0527
attf-2;O17406,20.5951,18.1376,18.9672,19.3526,21.1094,19.7849,20.3492,20.9988
attf-2;O17406,18.9554,18.6423,20.3197,19.4028,21.017,20.1159,21.1679,21.5519
attf-2;O17406,16.3136,21.4401,19.5602,20.1049,22.5098,22.9572,22.7161,20.9668
attf-2;O17406,18.9888,17.0985,18.7822,17.0477,21.3757,20.7007,20.6846,21.4341
attf-2;O17406,20.0057,18.3382,19.0887,19.8404,21.5316,19.8531,21.0867,20.4775
attf-2;O17406,21.0098,19.2888,20.9523,19.2308,21.7113,20.2684,21.34,20.8981
attf-2;O17406,18.3561,20.6673,20.2072,19.7442,20.2225,20.9511,18.806,21.3031
attf-2;O17406,20.0852,18.9125,20.4602,18.6545,21.9712,21.5478,21.5136,20.0506
;O17524,21.0816,18.7748,20.6767,21.6595,20.4382,18.9393,21.5982,21.3806
rap-2;O17599,19.6331,20.8222,16.8664,17.6951,20.8091,19.5913,21.7881,21.3667
ruvb-1;O17607,21.4854,22.6981,20.6307,21.0122,24.3775,24.1932,24.0696,24.7907
sams-1;O17680,21.564,18.6634,20.1623,21.5159,21.1532,21.1699,21.6389,19.8968
;O17682,20.9381,18.8606,19.9424,17.8356,24.5664,23.2069,24.0484,23.1772
nasp-2;O17687,17.7002,17.8958,20.3755,18.0192,25.3205,24.1942,24.3354,22.1659
nasp-2;O17687,21.7981,18.5147,18.6677,19.4157,25.235,24.0353,23.6147,26.1245
nasp-2;O17687,18.8437,17.5911,19.5762,21.0867,26.2452,26.6046,26.2097,26.5014
nasp-2;O17687,20.7595,17.6505,18.0829,17.4657,19.6062,20.0648,21.6535,20.1384
nasp-2;O17687,21.0026,18.5136,20.3572,20.9757,24.7235,24.2402,25.3643,26.3164
nasp-2;O17687,20.7682,19.8858,20.017,17.5003,24.0695,23.0243,23.0138,24.9235
nasp-2;O17687,24.8892,26.0467,24.6876,24.3825,21.4978,19.2863,20.5573,20.6126
nasp-2;O17687,18.7769,18.7725,18.2524,17.892,20.7063,18.5532,19.0825,20.7675
nasp-2;O17687,25.7963,24.6588,23.8436,26.2701,21.2886,20.0139,21.0958,20.7467
nasp-2;O17687,23.6607,23.8825,25.6205,22.26,26.0292,25.1217,26.0073,23.1092
nasp-2;O17687,17.4245,19.5921,18.4521,19.3419,23.0373,24.4398,23.0892,24.7156
nasp-2;O17687,21.1339,18.2895,21.758,17.7962,20.4828,20.6165,21.4699,20.9271
nasp-2;O17687,21.2284,20.5109,20.1825,19.483,24.8081,24.801,26.3016,22.5708
nasp-2;O17687,18.0042,19.095,17.0033,16.0797,21.3724,21.2733,20.9544,19.906
nasp-2;O17687,19.4604,19.3986,20.6686,17.2884,21.9786,21.2246,20.8428,21.4554
hda-1;O17695,21.8621,19.5504,21.2023,19.9231,24.2445,23.5077,22.7983,24.6095
;O17742,19.1879,18.9635,18.9008,17.6487,24.7557,25.6689,25.3119,23.4713
tkt-1;O17759,20.5276,18.3016,20.2172,19.9356,21.9892,19.7882,21.0499,21.1624
tkt-1;O17759,21.6622,18.3165,19.2398,20.8549,20.7128,21.1439,20.5429,21.513
;O17773,17.3611,17.549,18.1672,19.2043,21.4203,20.5057,21.2761,21.4377
;O17785,19.5447,19.9773,18.1771,18.6045,25.202,23.6017,25.3521,22.6783
;O17785,20.6443,18.4771,19.0924,18.5803,21.5669,19.7573,21.6788,21.3619
;O17893,18.4672,19.3148,20.5988,20.0479,21.56,21.2805,21.0917,21.4076
ctg-1;O17907,18.7079,17.369,16.8197,18.4309,19.603,20.4932,21.2939,21.3098
ctg-1;O17907,20.0752,21.3696,19.0363,18.752,24.3717,21.9583,23.2561,23.0734
ctg-1;O17907,18.7519,19.492,20.2571,20.2702,24.346,24.6516,25.8869,24.9677
ctg-1;O17907,22.1951,22.7658,23.0618,22.499,22.3868,21.8085,22.7024,24.4881
enu-3.6;enu-3.4;enu-3.5;enu-3.2;enu-3.3;O17914,23.9905,25.0868,25.9912,23.77,23.4103,22.3227,23.6084,24.3705
ran-1;O17915,22.2271,21.6238,24.001,21.9383,24.2436,21.9055,22.5877,25.9286
ran-1;O17915,20.621,20.159,19.3967,17.3375,21.8038,20.5972,20.1841,18.7488
ran-1;O17915,18.0864,20.9328,20.3768,20.3156,19.5731,21.3962,20.4728,19.1008
K01G5.5;O17919,20.9317,19.1173,17.8848,18.9139,23.4864,23.2546,23.3704,23.1524
tbb-1;O17921,19.6724,19.7419,20.6088,21.7256,25.2415,26.2107,25.9066,26.5635
tbb-1;tbb-2;O17921;P52275,23.5686,23.1084,23.5415,21.3977,25.3706,23.751,25.4771,23.4446
tbb-1;ben-1;O17921;Q18817,20.6906,20.7959,18.0109,20.0669,21.0516,21.4446,21.7542,21.1047
arrd-11;O17981,24.3927,25.7489,23.9621,24.1964,21.2917,21.0428,20.203,20.5365
;O18131,18.564,19.6772,19.7831,21.3884,20.3964,20.3114,21.3942,20.8228
ogt-1;O18158,24.7834,23.288,25.4898,26.1777,20.5627,20.5349,20.8128,21.3995
ogt-1;O18158,19.8696,21.3532,20.5662,20.3395,21.8945,21.4742,21.3394,20.7985
maea-1;O18188,20.6022,20.4094,19.0609,19.4491,20.8384,20.3258,20.8763,21.1063
;O18224,18.2157,20.9752,20.9782,20.143,25.2238,22.803,23.6156,21.06
;O18224,19.4801,20.2047,18.9648,19.4906,21.0555,19.6142,20.9433,21.0985
Y57G11C.3;O18229,18.5167,21.291,19.7311,21.0004,21.2207,21.4195,20.6227,21.2493
rps-18;O18240,16.1807,18.7195,19.254,17.5494,24.279,25.294,24.4669,26.0174
rps-18;O18240,21.0626,19.5913,20.1793,16.8435,21.7847,19.9031,21.8367,21.1262
;O18307,24.5033,22.868,24.1348,24.0468,21.9322,20.5097,19.6476,21.4263
;O18307,19.9229,18.2607,18.7048,18.0791,21.4716,21.3349,20.9092,20.1052
;O18307,19.6919,21.5668,18.0894,21.0799,22.1958,21.2729,21.9043,20.8646
;O18307,20.8146,18.325,19.0323,19.2124,20.7957,20.6588,21.0761,20.6182
;O18307,18.2028,20.2743,21.3851,19.594,21.245,20.3118,21.2268,21.0117
rps-19;O18650,20.9912,18.8771,20.3369,18.8841,19.8386,21.2438,20.5242,20.9142
rps-19;O18650,24.0224,24.6624,23.8549,22.9614,21.8319,20.969,19.0246,20.342
rps-19;O18650,19.6334,21.1807,18.0903,19.5862,21.4874,19.262,20.7887,20.9954
rps-19;O18650,24.1608,23.9521,21.808,25.2557,23.7141,23.8836,21.8638,22.9858
rps-19;O18650,20.1587,19.2395,18.3471,18.6592,21.3987,20.0985,21.6374,21.4958
rps-19;O18650,18.9459,20.6956,19.3337,21.1836,21.7086,19.5333,21.5233,19.2472
;U4PF18,21.6822,18.0111,18.1063,18.6349,24.8919,24.6172,23.1002,23.203
perm-4;O44144,18.367,21.0965,20.4538,17.9963,25.5098,24.9783,26.0396,24.3914
perm-2;O44145,22.1327,22.6758,21.4063,23.3699,21.4691,20.6532,21.0475,20.102
;O44154,19.9634,19.9134,17.8062,20.9992,20.4081,21.0325,21.5718,20.6592
rfc-2;O44175,19.7741,19.4521,20.3914,17.7348,21.0061,20.9769,20.4274,21.012
rme-2;V6CIR8,22.5888,22.1712,22.3712,22.33,24.0498,22.5535,23.8336,23.8366
F37C4.5;O44400,24.3179,24.947,24.5334,22.482,25.3058,24.5054,25.8748,24.7485
F37C4.5;O44400,24.8807,24.6436,25.1363,23.0757,26.6783,27.3716,27.2459,24.0021
F37C4.5;O44400,18.3511,20.211,19.8672,18.5736,23.3627,21.3018,21.9404,23.3059
otub-4;U4PEY4,23.7996,25.578,26.9525,26.463,25.9026,25.2424,26.1603,22.9275
May-02;O44441,18.3613,20.1695,20.6683,21.6752,20.9526,21.3605,21.1491,21.0547
May-02;O44441,20.2937,19.5846,20.6936,19.0042,21.3434,21.1305,21.1602,21.2751
;O44444,19.7257,21.1446,21.859,19.178,20.9778,19.1749,20.9285,20.964
snpn-1;O44445,20.5548,19.0082,21.7166,16.9412,21.9291,20.3528,20.5349,20.595
snpn-1;O44445,22.6021,23.1082,23.0357,23.9579,23.4664,23.0748,24.165,23.5075
rpl-20;O44480,18.4835,20.6139,20.8117,20.4087,22.6832,20.4747,21.0707,25.5896
rpl-20;O44480,23.2389,24.8167,23.1314,22.9462,26.0097,24.8246,25.5606,27.5414
rpl-20;O44480,19.2367,21.0212,20.7745,21.1058,21.684,20.1694,21.7176,19.3744
rpl-20;O44480,23.636,24.0944,23.1953,21.7888,25.5389,25.0362,25.973,25.9347
rpl-20;O44480,19.3193,21.0845,20.5539,21.6693,21.415,20.0706,20.1785,19.9765
rpl-20;O44480,23.9624,23.0926,23.3349,22.223,23.8084,23.0879,24.5148,23.7548
rpl-20;O44480,20.3645,18.6106,19.3841,17.7923,23.1941,22.9979,22.7913,22.7307
rpl-20;O44480,20.0071,21.3339,19.3801,19.4198,21.7931,18.6867,21.1117,20.71
fnta-1;O44501,18.9492,20.1664,19.3173,21.1903,27.2415,26.8475,24.893,26.1566
;O44557,24.9181,24.6301,25.1324,24.199,20.294,20.7478,19.897,20.1708
acs-3;O44560,21.1654,20.4232,20.8116,20.9282,21.5742,20.4203,21.7104,21.1772
tni-4;tni-3;O44572;Q9XUN9,24.6408,25.7876,26.3951,24.8657,26.2207,25.4547,25.282,25.3133
hacd-1;O44608,24.6865,24.127,26.7906,24.223,23.4185,22.8253,21.7411,25.4081
;O44735,25.4584,25.7212,25.8274,25.8308,25.7043,24.8754,24.7725,22.3613
;O44735,23.3758,22.9225,22.8471,22.7911,24.7454,24.4635,24.7875,24.2172
;O44735,25.4981,24.1734,26.272,24.7677,27.4827,26.2757,26.584,24.058
bag-1;O44739,20.1478,19.4193,16.7668,19.3577,21.1433,20.7254,20.8452,21.2027
snf-1;O44752,21.7924,25.1044,25.2312,23.8121,26.9399,26.4536,26.783,27.9809
;Q9BL61,22.3593,23.5353,24.0102,25.2198,24.0219,23.1122,23.1944,21.3543
;Q9BL61,18.3292,17.5274,21.0761,21.512,21.3929,21.3467,20.9828,19.7784
;Q9BL61,19.6172,19.1127,20.8539,18.7838,20.3824,19.3366,20.9407,21.1698
vpr-1;O44782,17.3844,18.5566,20.2192,21.1395,20.9249,21.181,21.6337,20.3664
fgt-1;O44827,24.1385,22.8476,23.042,22.3099,24.4432,23.0999,23.3673,21.9437
arrd-1;O44847,20.1454,18.3345,17.5296,18.7793,20.9303,21.5308,20.4075,20.1217
arrd-1;O44847,21.7831,20.3065,19.4662,19.2297,20.6468,19.6261,20.7679,21.5642
arrd-1;O44847,19.4174,21.6195,18.5275,19.0514,18.8164,20.5261,20.6641,21.5295
arrd-1;O44847,21.4599,19.3209,19.689,19.3495,23.75,23.8871,24.861,25.683
arrd-1;O44847,18.1267,17.1986,17.9034,18.3923,21.7448,20.9105,21.5544,20.8959
;O44885,19.2463,18.2088,18.0294,19.4691,21.4306,21.2159,20.5426,20.6761
inx-13;O44887,21.1035,18.2963,20.1935,20.9461,25.5942,24.6481,26.8445,20.786
haf-9;O44897,24.2219,25.2459,26.5049,24.4956,21.0206,19.9362,18.5557,20.3381
haf-9;O44897,26.2777,24.625,25.7175,24.5571,26.6712,24.8865,26.3251,24.3661
haf-9;O44897,25.2355,23.4755,24.9292,24.0671,26.0732,25.1742,25.7407,27.314
;O44951,20.1325,19.2182,20.8882,19.8379,19.8463,20.9346,20.6117,20.17
;O44990,19.2259,20.7346,20.7423,19.6499,21.9156,19.3922,20.0896,20.3717
;O44990,23.8151,23.9266,24.044,23.3495,22.2583,21.4147,22.6157,22.4178
;O44995,19.3615,19.2082,19.2879,19.944,25.5096,26.2375,25.2618,20.7323
nol-5;O45012,19.6819,17.527,18.8223,21.4537,21.6486,21.8425,22.2256,20.6395
;O45060,18.4488,17.474,18.9755,19.7663,23.7215,24.7827,23.5211,25.6299
;O45060,22.42,22.5349,21.2846,23.1295,21.0666,20.3461,19.8705,19.8604
;O45083,24.1307,24.9744,25.6084,24.7602,21.7846,20.8723,20.6498,20.7568
swt-1;O45102,20.2361,19.912,18.8452,18.9732,20.2813,21.4153,21.1788,21.444
swt-1;O45102,21.4336,19.2779,19.1265,19.8433,23.5966,23.1824,22.9724,24.1022
folt-2;O45166,21.2993,20.985,21.408,23.8831,25.296,24.7776,25.5573,22.3186
folt-2;O45166,19.2264,19.8107,20.4806,18.484,20.7529,20.4318,20.6947,20.5226
tin-13;O45319,19.9034,19.1224,18.8651,19.8858,21.4898,20.3636,21.0464,20.6393
fkb-6;O45418,18.4852,18.3847,20.1229,18.7983,23.0216,22.8341,22.5713,20.8989
clec-66;O45445,27.885,27.4401,27.2973,27.4517,26.262,25.1635,26.5109,26.9223
gst-38;O45451,21.4015,21.0408,19.4186,19.2421,20.443,20.0428,21.596,21.3902
oac-20;O45470,19.2356,19.139,19.8,19.0654,25.4725,23.9322,24.349,23.3089
oac-20;O45470,21.069,21.6856,23.1602,24.1573,28.0821,26.1778,27.2901,28.8958
oac-20;O45470,20.5685,19.2776,20.7798,17.1924,24.2901,23.0081,24.7148,23.0159
oac-20;O45470,17.1841,17.9947,18.3881,17.9531,22.4949,21.8598,23.003,24.012
uev-1;O45495,18.076,18.8998,19.0714,19.8069,21.0267,20.553,21.1092,19.9594
rps-26;O45499,20.1486,19.6469,19.5254,19.9388,21.0822,20.1524,20.7964,21.5194
dnj-12;O45502,22.7584,22.0833,21.8043,23.3969,22.9119,22.8745,23.5948,23.4498
;O45562,19.3881,20.261,21.7039,18.2174,19.4642,21.0568,20.7702,20.3951
cpf-2;O45577,19.0305,19.3056,20.2494,20.6257,21.0875,20.5636,21.758,21.0483
cpf-2;O45577,19.1953,21.1231,17.8113,17.1311,21.6263,19.2384,20.3443,21.0526
btb-20;O45593,21.4404,20.0264,20.6245,20.3083,21.0702,21.277,21.8689,19.9919
btb-20;O45593,19.4189,18.4537,19.3947,19.8178,21.3847,21.1775,20.405,19.6524
;O45665,19.0439,17.3857,21.6574,19.3226,24.6589,24.0937,23.0597,24.4501
;O45719,21.0601,19.4274,20.2424,20.0256,21.506,21.1528,21.0912,20.6174
;Q6BEV8,21.6229,21.334,23.5691,22.127,22.8171,21.6172,23.6806,22.4609
;O45723,21.5344,19.5493,20.0149,19.6314,21.1308,20.2791,20.3601,21.073
;O45723,19.3674,17.1682,19.3888,20.9421,24.5699,23.2268,22.8491,24.1046
cpl-1;O45734,19.8566,18.5702,20.9077,20.5948,21.2933,19.8426,21.4656,19.1781
;O45783,19.8945,21.3658,19.2275,19.045,26.0119,25.7045,25.7309,21.819
act-5;act-2;act-4;act-3;act-1;O45815;P10984;Q6A8K1,24.4238,26.3006,25.647,23.043,27.3432,27.2819,28.1834,27.3095
act-5;O45815,18.2094,21.0406,19.903,20.0179,21.4739,21.3038,21.0782,19.8841
act-5;O45815,25.195,25.0599,25.2356,25.1642,26.6812,25.7467,26.7246,26.7609
act-5;act-2;act-4;act-3;act-1;O45815;P10984;Q6A8K1,25.921,26.2908,26.43,26.8523,23.6184,23.5403,24.2791,23.5831
act-5;O45815,20.6829,18.602,21.6133,18.2852,20.6235,20.458,21.7334,21.2308
;O45841,20.3726,19.5608,21.3954,16.7915,21.3365,20.8649,20.6124,21.4887
ant-1.1;O45865,17.6478,18.8473,21.6766,20.7996,20.9318,20.7424,21.141,20.0964
;O45871,19.1692,20.3069,20.0303,19.1268,26.2436,27.0183,27.7721,23.4924
lec-1;O45904;P36573,22.8802,25.1834,23.5953,25.857,24.7056,24.7559,24.1231,24.9076
lec-1;O45904;P36573,21.8989,21.672,21.6978,19.0322,21.1405,19.6776,21.6906,20.6139
lec-1;O45904;P36573,19.9787,16.8173,20.2032,20.6559,20.7048,21.4062,21.0761,21.4426
lec-1;O45904;P36573,21.087,19.6648,20.2534,19.4616,20.9425,19.053,20.4841,20.7767
lec-1;O45904;P36573,26.7569,25.539,24.3559,26.1667,21.8146,21.5125,20.8744,19.7417
lec-1;O45904;P36573,19.7234,19.049,20.021,20.2758,25.4248,24.1575,23.5476,23.9476
rpl-18;O45946,23.2801,23.7028,22.3001,22.1418,22.797,22.7971,23.4375,23.5666
rpl-18;O45946,19.2255,20.06,21.0222,20.4541,21.4352,21.3827,21.871,19.9276
rpl-18;O45946,23.5099,24.2022,24.8233,23.2297,22.3265,22.0221,23.3388,25.4561
rpl-18;O45946,18.6889,18.7302,19.9803,19.3018,24.8333,23.9667,23.5843,24.0421
rpl-18;O45946,23.2801,23.7028,21.6321,22.1316,24.9204,24.8574,25.0544,20.562
rpl-18;O45946,18.979,20.4958,19.765,19.6926,21.7983,20.7168,20.1206,20.4316
;O45951,17.6786,20.7605,21.4628,19.1852,20.4041,20.5833,20.441,19.8846
lgc-30;O61216,21.5784,20.9839,21.662,22.3364,21.0104,20.6646,19.9527,20.622
;O61217,24.1835,22.8634,25.1685,22.9654,21.6761,20.1272,21.6219,21.0888
pqn-59;O61708,17.5903,17.092,19.5471,19.2833,19.6403,20.1957,19.5644,21.0685
pqn-59;O61708,18.0281,20.5029,19.6034,21.5944,21.1723,21.4978,19.9843,20.5079
rpn-10;O61742,25.0827,23.601,24.5985,24.6621,24.5497,24.0842,25.515,31.221
inx-15;O61786,25.728,24.9711,26.1946,24.6616,22.9427,22.7499,23.1624,22.3745
rpn-8;O61792,15.2526,19.4362,21.0185,18.2093,21.3291,21.0322,20.5564,19.2474
eif-3.E;O61820,17.8128,18.5005,21.5703,19.9728,20.8621,18.5073,21.6434,19.4682
arx-7;O61861,20.0018,18.8806,18.208,20.2218,21.7941,19.1339,21.0403,21.4299
;O61865,19.1456,19.5381,20.8383,20.9662,22.8978,22.7706,22.4184,24.7591
;O61974,30.0631,29.8383,29.9612,30.0003,23.7276,23.7235,23.6125,24.9222
C08F11.11;O62053,19.4837,19.5099,19.6125,19.5549,24.9929,23.6658,24.0709,24.2661
;O62071,20.8312,19.2089,22.066,21.2933,20.056,19.8944,19.1536,21.3508
inx-14;O62136,19.999,19.8602,21.8148,17.8357,22.0003,20.5637,20.2478,20.9424
scrm-4;O62149,24.0779,25.3508,25.0128,26.5515,20.2651,20.8948,21.5438,19.4141
scrm-4;O62149,21.8198,19.1127,21.6276,19.6728,25.3454,24.2268,24.776,23.3029
cey-1;O62213,25.184,24.2798,25.9942,24.3052,19.6644,20.7111,20.5272,21.3584
cey-1;O62213,19.0328,20.7524,20.0193,20.2548,21.7845,19.8646,19.9028,21.3897
F33H2.3;O62220,18.9082,20.1664,20.9329,21.4752,20.2811,21.5196,21.6129,21.0554
F33H2.3;O62220,21.7345,19.1844,20.9743,18.9781,21.6491,19.7699,21.4107,21.0363
F33H2.3;O62220,23.4694,22.0213,23.2991,20.7992,20.6667,19.4995,20.6858,19.5995
syx-7;O62236,20.933,19.6665,18.7001,19.537,19.8417,21.2265,19.7042,21.3841
syx-7;O62236,20.1398,16.4792,19.951,19.0335,24.0495,22.9537,23.3432,22.769
syx-7;O62236,20.8089,17.4074,20.6469,18.396,21.8263,21.3675,21.2227,21.1848
syx-7;O62236,19.6563,18.4354,20.2034,21.3115,20.6181,21.529,21.8622,20.2924
tim-16;O62250,20.2139,18.768,21.2115,19.8719,21.6942,20.9551,21.0067,21.1977
;O62261,26.7478,24.7856,25.1114,25.4671,26.3327,25.9714,26.7415,25.5515
dct-18;O62277,21.7625,20.0868,20.5521,19.2536,21.5791,20.1572,20.8639,19.9058
;O62317,22.9404,22.0567,22.367,23.0311,21.0406,20.6463,21.5348,19.5823
;O62317,23.0848,23.2973,23.8675,23.9448,21.6279,20.4904,22.3698,21.8735
;O62317,23.4946,23.6534,23.0109,23.3228,23.1619,22.3882,22.0481,29.8191
;O62317,17.8866,17.8231,20.18,19.6,21.3834,20.315,21.5138,21.1318
;O62317,23.6197,24.1731,24.6299,23.3045,22.4387,22.7059,22.0724,25.9845
;O62317,17.4145,19.9798,19.4695,19.7268,20.1963,20.7931,19.2212,19.9276
;O62317,20.0701,19.4829,21.9643,19.2858,23.807,22.9267,22.9491,23.4992
;O62317,18.9449,17.602,21.0275,19.5727,21.7354,21.3123,19.9571,20.2664
gpx-2;O62327,18.3165,21.4285,18.4203,18.2152,21.407,21.5139,20.37,19.7681
gpx-2;O62327,20.6855,21.1812,18.9809,20.8858,21.6437,21.0842,20.3644,21.5537
cdh-7;O62328,18.0236,19.9377,20.3545,19.2023,21.8319,18.4312,19.7529,21.1143
;O62344,19.8841,18.688,20.7622,21.0002,20.846,21.5127,21.7335,20.3884
;O62344,19.0312,20.8908,20.9088,18.7753,20.6029,20.9535,19.6328,19.7828
;O62347,21.0563,19.7005,20.3839,19.7609,29.8018,26.772,28.0918,25.0425
;O62347,20.8147,19.4451,19.8237,19.3772,29.8018,29.8411,29.2813,25.0425
lys-1;O62415,23.636,22.4498,23.6145,23.0777,21.7571,21.4087,21.7978,20.6652
;O62421,24.0892,23.676,24.2007,22.8123,20.821,20.1046,19.8229,21.1811
dpy-4;col-119;O62432;Q18799,22.1511,23.3087,23.3298,20.9957,25.7737,26.6376,26.287,26.4052
dpy-4;col-119;O62432;Q18799,19.8732,20.9117,20.8528,19.4806,22.9965,22.0117,22.5288,23.54
tsg-101;O76258,24.0894,23.442,25.824,25.466,25.7995,26.5056,25.829,24.2815
egl-4;O76360,22.9733,22.6092,23.3573,22.0476,21.8764,19.3079,21.4048,19.8952
rpt-5;O76371,23.185,23.7343,24.9559,23.4247,19.5593,20.9328,20.5271,20.5653
rpt-5;O76371,19.4013,18.8961,19.5211,18.0015,21.3849,19.2036,19.6321,20.8409
rpt-5;O76371,23.7545,24.7334,25.2621,24.2652,22.8257,23.0827,22.6971,24.3326
rpt-5;O76371,20.6467,16.7358,20.2718,20.1757,20.8306,18.6241,19.1452,21.1844
rpt-5;O76371,18.8286,18.8181,20.359,18.7487,22.7177,22.4309,22.7747,19.901
rpt-5;O76371,22.7583,24.0739,24.5328,22.5841,21.5327,21.547,20.5731,20.7396
C24G6.8;O76387,24.2178,24.3942,22.7912,23.2362,23.8479,23.1685,24.7617,24.3595
C24G6.8;O76387,21.2609,20.8055,18.8721,20.1084,21.2452,19.2873,19.4371,19.6141
F13C5.5;O76565,20.486,19.6705,21.5046,19.7881,21.964,20.8323,21.2655,21.2508
;O76651,22.4111,22.5764,23.8467,23.7753,25.7915,25.2653,25.6386,23.6001
;O76651,19.6922,20.7478,20.0022,19.6865,24.2058,23.6975,22.8529,22.7381
glh-4;O76743,21.1901,18.9496,20.3372,18.7032,20.766,21.5551,20.5649,21.3331
;O76837,20.2793,20.3045,21.6578,18.8204,23.3539,22.7445,22.6732,23.2798
hsp-16.48;P02513,19.9602,21.4287,19.7807,18.0305,23.7099,23.6312,22.8665,23.0824
hsp-16.48;P02513,23.6828,24.107,22.9666,23.4859,23.3026,24.0085,24.8919,24.1699
hsp-16.48;hsp-16.41;P02513;P06581,25.0862,24.5118,24.6184,24.4495,24.714,24.5817,24.2869,24.1972
unc-54;P02566,20.8149,22.2978,22.4966,23.2916,25.4214,24.0498,25.5414,28.019
unc-54;P02566,21.0843,18.7515,17.3984,17.5603,25.0387,24.2255,25.3446,24.5818
