geneName,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04
metr-1,15.1068,14.7031,13.8792,14.9223,15.4758,16.6797,16.8279,16.6841
pas-7,17.5712,17.727,17.6077,17.7393,17.71,17.553,17.8178,17.8878
rnp-7,15.0767,15.064,15.581,17.0452,17.5728,17.9515,17.7665,17.8184
emb-8,15.1982,15.1104,14.7257,15.2619,16.5488,16.3686,17.4929,17.8211
mix-1,13.5323,13.9092,13.694,13.6702,14.8361,15.9081,14.9875,15.7768
gst-5,16.7565,16.8848,16.4174,16.9266,14.9545,15.4863,14.6538,15.1926
cdl-1,15.9405,15.5966,15.5637,16.2025,17.6651,17.737,17.5025,17.5298
vps-11,12.2404,12.0863,11.71,12.0029,13.7229,15.0531,14.6904,14.976
npp-19,15.3189,15.5632,14.3839,14.819,14.9424,15.1722,14.3995,14.2685
ech-4,16.1071,16.6125,16.4358,16.862,21.2031,20.7241,20.2645,20.7266
gst-36,17.5286,17.3749,17.5297,17.9627,18.7568,21.0605,19.8034,19.3132
lec-8,19.854,19.7626,20.147,20.0203,13.8908,15.1596,14.6606,15.0735
ptc-1,12.2086,12.0248,11.4939,12.0598,13.7945,15.0675,15.0187,15.3711
puf-12,15.2836,14.8139,14.4189,15.0323,16.2299,16.8248,16.3673,17.2183
"ZK673,2",16.0567,16.6669,16.584,16.6045,19.3191,18.5418,17.7359,18.5529
pssy-1,12.0785,11.7786,11.6087,12.0219,13.9466,15.5107,15.0382,14.6627
"ZK1128,1",13.0269,13.0115,13.7946,19.707,14.7781,14.4328,15.0278,14.8159
ham-3,12.6669,12.6287,12.4502,13.1185,13.5934,15.2825,14.3698,15.4079
gstk-1,14.3806,13.524,14.8715,15.2388,16.9998,17.7375,17.0058,17.7049
"CELE_ZK1320,9",17.3222,16.6513,17.3609,18.17,16.3258,16.3242,16.376,15.6626
tnc-2,18.0737,17.9655,18.0682,18.2896,18.5519,19.9715,19.1926,20.8971
"C53C9,2",17.8175,16.4897,17.1752,17.9961,19.7063,20.4063,19.6377,20.7009
"C18A3,3",14.036,14.3283,14.7645,14.4813,17.7449,18.9628,17.8685,19.025
egg-1,16.3216,16.0976,15.5624,14.0416,16.3959,15.665,15.8315,15.5923
sfxn-2,13.3965,13.6816,12.9199,13.1548,14.3674,14.7093,14.9862,15.1118
"C17G10,1",14.4425,15.0382,14.0493,14.9415,16.2804,15.6418,15.7287,15.6706
"C17G10,2",13.2011,13.598,13.8725,14.3976,16.8173,17.0928,17.2471,17.7962
lys-8,16.0883,15.8361,15.7697,16.3983,14.8657,14.7397,14.3433,14.8371
dhs-6,16.7892,16.9104,16.9438,17.0536,18.0666,18.7941,18.2703,18.5481
"CELE_F45E1,1",14.4466,14.9539,13.9598,14.3341,14.9559,15.1757,15.053,14.4715
"CELE_F45E1,2",15.2969,15.3771,14.6946,14.7952,15.0303,15.3786,14.5978,14.8829
ctsa-1,12.3328,13.1417,12.7566,13.7147,15.0428,15.151,14.8182,13.5798
lrs-1,16.3543,16.2347,16.3572,16.221,17.6947,18.1355,17.8912,18.6975
nsf-1,15.6576,15.657,15.6623,16.0454,18.0301,17.7551,17.7302,17.8174
che-10,17.3005,18.4979,17.2717,16.6072,18.4497,19.2903,17.188,19.4236
tax-6,16.4845,16.0719,16.5622,16.7681,18.2703,17.8322,17.8827,18.684
"CELE_F53C11,9",17.349,17.0227,17.4352,17.1315,14.7549,16.19,15.5588,15.5569
"CELE_M106,3",15.7869,15.8648,18.1947,16.6781,14.1478,14.9944,14.3008,15.0088
mdt-9,15.8649,16.2514,16.1333,16.0716,16.3022,17.0054,17.035,16.6317
"T19C3,3",17.3648,17.5954,16.6756,17.1757,17.2658,17.9908,17.4148,18.5052
"T19C3,4",12.9627,13.8769,13.0488,13.2769,15.5891,15.8046,14.919,16.0917
"T19C3,5",14.216,15.0291,14.7147,14.1489,18.8185,18.827,18.4937,18.7321
snr-3,16.4734,15.6387,15.8773,16.527,14.1316,15.3715,14.6247,14.3151
"T25E4,1",11.7133,11.314,11.679,11.841,14.9954,15.538,13.7834,14.6206
"T28D9,1",17.5349,18.4134,17.8966,17.3932,19.4085,20.127,19.5245,19.5298
"F15G9,1",18.3057,18.4359,18.3818,18.5188,19.4456,19.9821,19.7458,19.6899
"R10H1,1",14.0716,14.3671,14.8008,14.5339,14.1647,14.3054,14.6199,13.6985
unc-50,14.911,15.1438,14.3032,14.0283,14.9444,15.4665,14.9381,14.9549
"CELE_T10F2,2",13.8525,13.8106,14.0382,14.059,14.0224,14.5414,14.0116,15.454
prp-19,16.0995,15.972,16.2451,16.5658,17.4353,18.6683,18.0343,17.8832
"C23G10,2",18.4417,18.5566,18.2571,18.3953,19.4894,20.6424,19.5762,20.8067
"F52C9,3",12.2379,13.6976,0,12.0891,14.4214,14.9919,14.0973,14.231
mrps-16,13.9243,13.1913,14.4479,14.1567,17.2454,18.1677,17.6772,18.6765
cex-1,15.7485,15.9952,15.4312,15.9996,14.8495,15.436,14.269,14.7835
his-71;his-72,19.3241,18.7622,19.4296,19.9921,22.3065,22.8499,22.4557,23.0616
"F46H5,3",20.5914,20.3057,20.6488,20.9672,22.1464,22.8575,22.3061,22.8168
"B0286,3",16.7435,16.9013,17.3813,17.3336,14.8766,15.8711,15.8352,15.8784
cah-5,12.5735,14,13.8265,14.0377,14.6912,13.8832,14.9347,15.4435
dpy-18,15.468,15.5307,16.4267,15.7408,16.835,16.9122,17.6887,15.6962
rpb-2,14.1777,14.0507,13.9985,13.9938,16.6706,16.8842,16.9262,17.2602
cyb-1,11.9446,11.6906,11.7014,11.7551,14.4233,15.2252,14.9352,14.8402
tpi-1,19.6024,19.8652,19.4557,19.6341,17.9544,18.2682,17.8477,18.2286
dpy-30,18.4841,18.8036,18.7151,18.8283,19.8989,20.0791,20.2901,20.1269
icl-1,18.6883,18.6667,18.8305,19.1235,19.552,19.9904,19.6534,20.0607
mek-2,15.599,16.092,15.4433,15.5317,14.4536,18.8304,17.5355,18.2209
rnp-1,15.8218,16.9551,15.9035,16.1444,14.8512,15.522,13.5559,13.5038
glt-1,16.5321,16.381,16.6934,15.9007,18.1983,18.9344,18.9338,19.3467
psmd-9,15.7992,15.7143,15.5888,16.0583,17.7338,18.0516,17.8545,18.0016
sid-3,12.3036,12.0311,11.4775,12.447,14.0413,15.4574,14.8684,15.1823
abi-1,13.8017,14.0806,14.3848,14.0321,15.916,16.4587,16.6444,16.4077
lgg-3,15.5843,14.0148,13.8962,15.654,15.0085,14.9253,14.9016,14.9224
"B0310,1",11.9174,11.7192,11.7681,11.96,14.5394,15.3797,14.9194,14.5526
ugt-46,19.3945,20.2464,19.7944,20.276,24.3427,25.6058,25.4468,25.7209
"arf-1,2",17.578,17.3125,17.7775,17.8784,21.0067,20.7921,20.4296,20.6439
pho-5,12.303,12.0908,10.7641,11.9526,14.7951,14.8082,14.2319,15.2418
psd-1,13.7117,13.4464,13.2083,13.3639,14.9878,15.5295,14.9191,14.4495
"B0361,6",15.3385,15.217,14.5868,14.7562,14.8367,15.3468,15.0333,15.5046
"B0336,3",14.5674,14.1387,14.1456,14.6229,15.0603,15.6451,14.7895,14.7373
tag-320,16.5576,16.4071,16.4769,16.8403,19.32,19.915,18.4761,20.7552
"B0403,3",14.7534,14.8155,14.9222,15.0105,17.6706,17.3184,17.8352,18.0287
"C02F12,5",16.5726,17.1397,15.8001,15.9642,16.8274,17.5402,17.6756,17.3601
lmp-1,19.7591,19.6134,19.7875,19.5789,19.9188,20.6293,20.3245,20.0034
"C03F11,3",15.9179,15.5866,13.8425,15.0267,15.0124,15.4827,14.9212,15.5023
cht-1,18.688,18.8027,18.9238,18.8069,18.5873,19.1831,18.7362,19.3007
unc-78,17.1886,17.5229,17.157,17.5477,18.6178,19.8106,19.0691,19.4636
vps-16,12.1986,11.9748,11.7802,11.7628,14.4638,15.121,14.966,15.192
txdc-9,13.5569,13.8434,12.2617,13.2678,15.3155,15.307,15.0717,15.4935
"C05D11,5",14.7156,14.171,14.3849,15.1044,14.9824,15.2469,14.8584,15.2108
mrps-17,15.037,15.2354,15.0609,15.1392,16.7524,16.4807,15.8221,15.9867
let-721,16.1398,16.3218,16.1273,16.404,17.7104,17.6411,17.9235,17.7682
sodh-1,18.0194,17.9939,18.1098,18.4122,19.1864,20.0237,19.6735,19.8516
"H24K24,3",17.0091,16.6792,17.1473,17.2111,19.6308,20.009,19.7264,20.1337
let-858,12.1512,12.0788,11.6005,11.9647,15.0413,15.5498,14.8893,14.5433
gld-1,14.7003,15.6258,14.8867,15.1618,17.6796,17.4051,17.1256,17.3194
ccf-1,14.5842,14.7821,14.8587,14.6584,17.183,18.2023,17.325,17.5925
snr-1,15.8067,16.7679,17.0463,16.6171,16.8234,17.7287,17.419,17.0993
usp-14,16.3909,16.5803,16.5195,16.5046,17.9313,19.0213,18.2086,18.5312
cul-1,16.0384,15.8874,15.8361,16.2573,16.0969,16.6444,16.6208,16.567
cul-2,14.6865,14.1322,15.8737,15.1758,14.4547,14.7896,15.0189,14.8362
cul-3,12.8445,11.916,13.0195,11.689,14.8311,15.3534,14.9066,15.2622
cul-4,14.1093,17.1773,16.1357,12.9557,18.5956,18.1611,19.548,18.7668
ugt-49,18.1364,16.9261,18.2693,19.1741,18.6863,18.8539,18.484,19.0094
ugt-1,15.6499,15.5444,15.8553,16.0469,13.6506,14.6866,14.7769,15.0464
ugt-2,12.2856,11.9324,11.6604,12.0449,14.5551,15.0904,13.408,14.4596
"AC3,5",16.8063,17.2241,16.1885,16.5709,18.5733,19.144,18.8469,19.1645
lin-24,14.0502,12.1223,15.0115,14.5403,17.5102,17.7707,17.2499,17.6874
"B0001,4",14.392,14.5431,15.085,14.0251,17.2068,17.5753,17.6085,17.7154
"B0024,10",12.3201,12.0983,11.5599,12.1109,14.5795,15.3896,14.1132,15.2473
"B0024,11",15.1108,14.9929,15.3227,14.9756,15.7859,16.2158,15.2644,16.0242
gna-1,14.8453,14.8433,14.9071,14.8516,14.505,15.0871,14.9471,14.8393
"B0024,13",13.4983,13.3319,12.5856,12.8948,15.582,15.8799,15.8086,16.0347
sart-3,16.4257,14.7324,14.7678,16.8247,15.6518,15.9548,15.5877,14.8505
leo-1,11.7436,12.0663,11.4722,12.0183,15.6663,16.0292,15.6216,15.7616
"B0035,3",14.8712,15.424,15.0939,15.406,17.4345,17.6508,17.2508,17.5862
dnj-2,13.2897,13.4399,13.5863,13.7916,15.0018,14.8846,14.5211,15.3644
pfd-4,17.4219,17.1718,17.3843,18.0709,17.2627,16.8964,16.7544,17.583
"B0035,6",12.2596,11.6121,11.7377,11.6928,14.6367,15.4253,14.8323,15.1347
"B0035,13",12.0692,12.0776,11.4761,11.6278,14.6969,15.3626,14.1427,14.7308
dnj-1,14.5746,16.1197,14.4157,14.4879,14.1542,14.9522,15.0586,14.8669
"B0035,15",12.9521,15.1004,14.9308,13.3342,15.6434,16.577,15.6507,18.3883
pmk-1,14.8977,15.8654,13.6062,14.1183,14.7254,15.3887,14.365,15.0174
faah-2,13.7054,12.9239,13.9731,13.7106,14.1305,14.8252,14.2162,14.4676
faah-1,13.9772,14.6169,14.6107,14.3073,14.132,14.814,13.2748,15.4866
clec-51,12.1235,12.0285,11.7139,11.6819,14.8239,14.4222,14.3644,13.9269
clec-52,16.5627,16.114,15.9807,16.5282,18.469,18.7322,17.8298,18.2273
pitr-3,12.0198,11.9423,11.7643,12.1006,17.032,17.0211,17.1617,16.3346
"B0222,5",16.0416,15.4478,15.1877,15.9705,18.3001,18.6568,17.7721,18.4003
ttr-18,18.7448,18.855,18.7655,18.9009,18.3465,18.9478,18.6347,19.1668
"B0334,3",16.7351,16.8229,16.7576,16.7806,17.3153,17.7923,17.4048,18.0433
"B0334,3",11.8472,12.2726,12.9215,12.505,14.9957,15.5037,14.3363,15.2746
unc-44,17.5313,17.8551,17.422,17.475,17.0335,18.1445,17.6765,17.8334
unc-44,16.056,16.7868,15.7155,16.5772,17.9296,19.1647,18.389,18.5372
"B0395,3",15.4065,15.158,15.3953,15.312,16.857,16.4528,17.3732,14.9722
"B0491,5",17.5115,17.7873,17.6048,17.9687,17.0279,17.8518,17.2046,18.0321
valv-1,13.8783,14.3097,14.22,13.8348,15.0169,15.084,14.7812,15.2423
tes-1,11.3,12.3243,12.1965,12.3753,14.4973,14.9245,14.5581,13.8239
"B0564,2",14.5988,15.3584,15.0711,15.7155,13.0505,14.6157,12.7482,14.4466
"B0564,7",12.279,11.9413,11.6301,11.7413,14.2925,14.5188,13.7937,15.4783
"exos-4,1",13.9652,14.1064,14.57,14.5201,14.9429,15.4253,13.3355,14.0354
"C01B10,8",13.4057,13.4706,14.0266,14.1319,16.1683,16.7592,16.1909,15.8392
"C01B10,10",16.2423,13.5993,14.749,15.5873,14.4711,14.9731,13.4128,15.2292
"C01B10,3",15.5257,15.0194,15.1354,15.6238,18.0941,18.5718,17.5755,19.0551
"C01F1,3",14.5106,14.3429,15.019,14.7897,17.8023,17.9859,18.0204,18.2078
sco-1,15.6458,16.2845,16.0436,15.7048,14.9637,14.827,15.5047,14.3213
"C01F1,1",15.3587,15.1469,13.8834,13.4609,16.116,16.6908,16.0158,16.9003
aly-1,15.3012,15.1319,15.4711,15.9787,17.2218,16.5065,16.0594,16.5115
"C01G5,5",14.7787,14.184,14.6023,15.2195,13.7469,15.3419,14.0939,15.1132
ddi-1,15.3415,13.7025,14.6793,15.5292,17.1564,16.6805,16.9007,16.5973
aqp-2,17.47,17.7028,17.3906,17.3043,14.6292,15.5078,15.0113,14.8243
"C01G6,3",18.7454,18.9554,18.4937,18.8995,18.3952,19.0379,18.408,19.0571
tag-165,14.192,13.6483,14.3443,14.0275,17.472,17.3573,17.6369,17.004
acs-7,12.2808,11.7448,11.6651,11.9952,14.6052,15.0754,14.2311,14.8774
"C01H6,4",14.3878,14.443,13.1222,14.7802,14.6143,14.9679,14.3708,15.1159
"C02G6,1",16.6486,16.242,16.5601,17.0304,14.008,15.3911,14.6441,14.8148
"C02G6,2",14.7629,14.5504,15.6777,15.8239,14.9901,15.5168,15.0057,15.3763
"C03A3,2",14.2712,14.6462,13.7185,14.6773,18.5412,18.0398,18.6886,18.2256
npp-14,14.0722,14.3133,13.5867,13.9531,16.5754,17.5038,16.714,17.2627
asfl-1,13.7808,13.0799,13.6219,13.2715,16.6797,16.958,15.7147,16.787
"rpl-24,2",15.5891,15.262,15.4152,15.3575,16.0173,16.6269,16.6212,15.8409
arrd-25,16.5862,15.8828,15.7729,16.7697,18.63,19.0151,18.775,19.1305
"C04C11,1",15.6528,15.5381,15.4566,15.8232,14.9512,15.7046,14.4183,15.169
spch-1,14.3719,14.4823,14.1066,14.2996,17.6974,18.4584,18.4149,19.0564
"C04G2,2;CELE_W01B6,2",11.793,11.946,11.5738,11.623,14.7692,15.3318,15.0444,15.2617
dis-3,14.2159,14.368,13.7791,14.9349,16.4252,17.0711,16.7206,16.828
"C04G2,9",15.1302,15.7481,15.3922,15.5579,15.0348,15.4422,15.0548,15.26
ndc-80,15.1668,13.8856,12.8552,14.1217,14.8981,15.0239,14.6252,14.5348
"C04G6,4",11.9109,11.9013,11.4512,11.2329,14.4962,15.5487,13.3891,15.2691
"C05C12,5",12.2292,11.9691,11.7045,11.6806,14.4617,14.7022,14.6687,15.0208
amt-4,13.9571,14.0273,12.8001,14.1367,16.5367,17.2759,16.7984,17.3444
lnp-1,12.2656,12.0707,10.7896,11.9778,15.2676,17.0793,15.2665,16.8421
"C05G5,2",15.0342,15.2082,14.8334,14.5695,14.1896,15.3719,14.9265,14.5019
rpb-6,12.6328,14.1486,13.5822,13.6446,14.468,14.8453,14.8132,15.0788
mvb-12,14.5971,14.7184,14.9253,14.6411,14.629,15.4573,15.0481,15.4476
"C06A6,5",14.9821,15.1467,15.275,14.8808,17.4734,18.1386,17.6486,18.3608
mthf-1,17.8889,18.6004,17.6141,18.0994,20.1254,20.5433,20.4184,20.7998
"C06A8,3",22.092,22.1272,21.5818,21.8976,16.6447,16.3212,16.1104,16.5107
stdh-1,14.7381,15.0788,15.0103,14.692,16.535,16.7976,17.1387,16.7011
"C06B3,6",12.0338,11.8973,11.6831,11.977,14.1605,14.9823,14.9716,14.05
ain-1,16.3226,16.1996,15.3243,15.5758,15.8993,15.7629,15.6286,15.4599
trxr-1,14.9936,15.6302,15.2592,15.1821,16.1942,15.9172,20.9694,16.6016
ufl-1,14.1228,13.68,13.7744,14.8999,16.087,16.4755,16.1759,16.6426
"tin-9,1",17.3843,17.3605,17.5838,17.7847,16.6805,16.8191,16.7995,16.7886
pept-2,13.4658,14.6171,13.438,12.7668,16.989,17.0627,16.9018,17.2153
"T25B9,9",17.3707,17.5946,17.5627,17.9152,18.7982,18.8109,18.675,18.9704
atp-5,20.5035,20.4425,20.6911,20.8626,20.9458,21.1387,20.6648,20.8475
"C06H2,2",12.3538,13.1276,13.8481,12.6718,13.5578,15.1772,15.0462,15.2334
jmjd-5,13.948,13.3325,13.2089,13.2564,18.8909,17.0186,15.8845,16.7228
pdi-2,19.9876,19.7046,20.1393,20.3038,20.2302,20.952,20.3956,20.8609
nuc-1,15.5076,15.1762,15.5694,15.9065,15.813,15.5486,15.5105,15.7259
"C07D10,5",12.2884,12.0403,11.7159,11.8809,14.8358,15.3842,13.5869,15.2707
stip-1,15.3108,16.1582,15.1702,15.752,14.7963,13.9379,14.9089,15.3965
wsp-1,13.0438,12.7794,14.301,13.2082,15.9624,16.2245,15.5688,16.4701
hgrs-1,13.899,14.3735,15.0613,13.9651,17.5366,18.2393,17.4202,17.1473
cpg-1,17.1785,17.6562,17.1019,16.2237,18.2054,18.7129,18.021,18.8667
"C08B6,8",14.6395,15.0955,14.3,14.5425,15.3853,16.8332,14.9768,16.2574
aos-1,15.6262,15.6807,15.8007,15.891,18.6709,18.9096,17.7394,18.3314
pfd-1,17.1444,16.8084,17.5384,17.3044,17.8428,18.4316,18.0911,18.8415
"C08F8,2",15.834,16.5163,15.5718,15.468,16.5666,17.1427,16.5457,16.7673
"C08F8,3",12.3345,12.1088,13.1813,13.2673,14.6121,14.1018,14.9242,15.1845
vgln-1,17.79,17.623,17.7331,17.8575,19.2708,19.9765,19.3891,20.1704
ipp-5,13.9266,14.8938,13.1858,13.6636,14.2607,15.4296,14.551,15.4171
hsp-25,18.0219,18.4091,17.6283,17.7641,18.7251,19.7301,18.9149,19.5081
pak-1,13.0386,13.413,8.4621,13.3869,14.636,14.7078,14.3042,14.9657
cks-1,14.3972,14.4354,14.6726,15.6023,16.6595,17.1185,16.3957,16.6409
npp-23,14.6099,15.0181,14.8774,15.3366,17.5219,17.9312,17.8364,18.0681
nuo-1,15.1431,15.1175,15.8341,16.3275,14.2183,14.2491,14.5261,14.2939
nasp-1,16.4133,16.1244,16.5506,16.4489,17.6954,17.9984,17.5716,18.3693
"C10C5,2",17.5774,17.2134,16.948,17.0985,20.1084,18.0872,18.9398,17.43
"C10C5,4",15.4646,15.6462,15.5993,15.2412,18.6572,15.6046,16.0213,14.845
egal-1,12.0731,12.054,11.6709,11.9355,13.5422,14.8476,14.8019,14.1233
"C12D8,1",17.1357,17.1294,17.4229,17.5333,18.5213,18.2627,18.7779,19.5581
daf-36,12.1391,11.7735,11.534,11.8323,15.0148,15.393,14.9539,14.9401
akt-1,15.1593,15.3308,14.7986,14.8492,20.8171,20.8413,19.4119,19.4702
dohh-1,15.7841,15.9627,15.3121,14.8633,16.347,15.2287,15.927,15.1932
"wdr-5,1",15.3404,15.7945,15.2027,15.5028,16.2298,16.1119,15.9337,16.5242
"C14B1,8",12.6902,13.0472,13.6145,13.3899,13.9586,15.3359,14.6747,15.3415
pdi-1,18.1951,18.7064,18.1113,18.4468,19.9006,20.2992,19.9235,20.4405
mma-1,13.9434,15.2181,16.1602,14.3794,14.1789,15.4484,14.5902,14.5722
"C14F11,6",16.7737,15.8259,16.033,16.3928,13.5455,17.9154,15.8638,17.9547
"got-2,2",18.1329,17.9324,18.1274,18.245,17.4979,16.6444,16.5763,16.631
"C15B12,1",12.1155,12.0181,0,12.0768,14.9351,15.2085,14.6041,15.4092
"C15C7,4",14.4609,13.5224,13.5798,13.9218,15.0051,15.0663,14.2408,15.2055
"C15C7,5",15.5463,16.1364,14.9334,15.0013,16.5755,17.3515,16.3183,17.9151
gcc-1,12.0382,11.4149,11.4814,11.9862,14.3135,15.4329,14.879,15.3241
"C15C7,7",11.5204,11.4305,11.7378,11.9485,14.3416,15.1608,14.0698,14.896
asp-10,15.8376,16.2716,15.8121,16.0233,14.6592,14.9799,14.9854,15.3314
"C15H9,4",14.7269,15.0649,13.9971,14.8912,16.9636,16.9447,17.1203,16.4616
flu-2,17.1285,17.2078,17.0461,17.2086,18.9245,19.1202,18.7701,18.7697
prx-3,12.1234,12.0452,11.7261,12.1081,14.9635,14.6772,14.6315,14.9093
nnt-1,14.7647,14.7433,14.705,14.8029,13.8644,14.8235,13.93,15.0274
"C15H9,9",18.7594,18.8341,18.3534,18.7103,17.3675,18.0272,18.2053,18.5384
thoc-2,14.8426,13.6077,14.6591,15.0559,14.9718,15.1267,12.9938,14.9431
nfx-1,16.3275,15.3128,15.6425,16.4462,13.2741,15.3161,14.2659,15.2265
"C16A3,6",12.3143,11.9325,11.5318,11.8758,14.026,14.8801,14.6082,14.395
"C16A3,5",17.6314,17.8682,17.292,17.6508,17.3448,17.32,16.7994,16.8691
"C16A3,4",15.9922,15.6764,15.7035,16.2408,14.3891,15.4934,14.5078,15.2287
let-716,14.6169,14.5747,17.0356,14.9636,15.4455,15.2376,15.2366,15.8179
oatr-1,18.5965,18.7593,18.5992,18.3183,20.0346,20.6242,20.2412,20.7788
"C16E9,1",12.1784,11.9534,11.7636,12.0461,14.9756,15.0748,15.0137,13.9972
dim-1,20.1353,20.1828,20.2099,20.6238,22.6356,23.055,22.8914,23.1933
"C18B2,3",15.7631,15.6295,15.7121,15.8306,14.8667,14.7778,13.9881,15.3046
"C18B2,4",15.3757,14.821,16.1742,15.6247,14.8585,15.2843,15.0624,15.393
"C18B2,5",16.8558,16.6366,16.5648,16.9082,18.0501,18.9083,18.2283,18.8558
ugt-48,14.3614,14.8211,12.8729,14.6204,14.8504,14.7982,14.4576,15.5101
"C18E9,9",15.073,16.4589,15.2684,15.6198,14.4577,15.1934,13.5778,15.1274
tomm-40,17.236,17.3673,17.129,17.4646,14.6914,15.455,14.3975,15.2281
"C18E9,5",14.7966,15.2086,14.3694,14.5637,17.6428,17.6648,17.3449,17.8291
"C18E9,2",14.0514,14.2304,14.3401,15.1519,14.3658,15.5778,14.7785,15.2007
"C18E9,4",16.3978,16.5224,17.166,17.1003,16.7965,17.3999,17.1215,17.1446
rpn-2,16.9027,16.8013,16.9721,17.1139,18.7109,19.1564,19.1131,18.9659
twk-18,14.6005,14.9726,14.8831,14.6144,17.4908,17.8499,16.8197,19.7639
"C24A3,1",12.2782,11.7686,11.77,12.1007,13.6872,14.8762,14.0517,14.7524
cal-5,16.2582,16.8457,16.318,16.8168,18.9278,19.1456,19.0458,19.3226
cht-3,16.9798,17.3074,17.4375,17.2047,20.3858,20.9769,20.7327,21.0586
"C25E10,8",18.7745,19.8476,17.2957,18.6355,16.0673,16.2014,15.6791,17.0654
swm-1,18.1893,17.9253,17.5099,17.9449,18.454,18.8593,18.2927,18.6677
"C25E10,10",14.789,14.783,13.7891,13.4766,16.4598,16.977,16.7227,17.0109
dpyd-1,16.0431,15.9076,16.1444,16.3895,18.4223,18.438,17.2855,18.327
smz-1,12.7034,11.8349,12.1596,11.3089,14.8416,13.6714,15.0685,14.4507
"C25H3,8",12.2871,11.6873,11.6684,11.9481,14.9812,14.7226,14.3861,15.0709
"C25H3,3",16.1196,16.8218,16.2827,16.5469,17.3444,16.6364,16.4913,16.6052
dnc-4,13.0217,14.4292,13.4781,12.8125,14.9586,14.8309,14.8315,15.1092
elpc-4,13.9652,14.3501,13.5618,13.2374,14.7711,15.4265,14.8257,15.0568
"C26B9,5",15.9726,16.2369,15.7023,15.9903,18.1419,18.6935,18.1325,18.8143
"C26B9,3",12.0679,11.8084,11.2997,12.1025,14.4722,15.5098,14.9608,15.2229
ran-3,16.7452,16.7429,16.7957,16.6218,18.6968,19.4768,19.1438,19.7233
hel-1,17.5245,17.1164,17.4914,17.6376,18.6037,19.0058,18.8038,19.1767
ula-1,15.9257,16.0556,15.5706,15.6928,15.9295,16.8509,16.7124,16.1526
mmab-1,11.2514,14.493,12.3903,11.6176,14.1068,15.5035,14.3514,15.4788
ntl-9,14.6261,14.9862,14.9198,14.793,17.2788,17.9879,17.7448,18.0837
hint-3,15.5423,15.641,15.3267,15.4198,16.175,15.707,16.0004,15.9494
rps-30,19.0919,18.9573,19.3168,19.3478,19.4653,19.4676,19.9414,19.6634
"C26F1,3",13.96,15.0627,13.758,13.6131,14.4845,14.837,13.8677,13.8472
spr-2,17.2107,17.2017,17.288,17.3574,19.4534,19.855,19.0607,19.9297
"C27B7,5",13.8991,14.8141,13.9678,13.7312,16.6016,17.7352,17.1307,18.1485
rap-1,15.1113,15.8602,15.5895,15.7731,16.4025,17.5911,17.0198,17.5686
dpf-2,16.1305,16.3487,16.127,16.2479,17.8472,17.9076,17.5274,17.9376
"C27F2,4",11.728,12.0102,13.1117,12.796,14.9765,15.2769,15.004,15.4857
vps-22,13.8656,11.7571,14.5532,15.3003,14.4421,15.2255,15.8591,14.9293
fust-1,17.4417,17.2987,17.4976,17.5403,18.4184,16.5396,18.3901,18.3546
spp-10,17.6237,17.4358,16.6408,17.4073,19.7571,20.1922,19.1233,20.0102
"C29F5,1",14.9715,15.2241,15.5339,15.5319,14.2206,15.5176,13.1643,15.2779
"C29H12,2",17.5506,17.6523,17.5457,17.9085,19.6975,19.6941,19.4281,20.2578
"C30B5,4",12.0734,12.0298,11.4028,11.7794,14.5238,14.9677,13.1905,14.7533
hil-1,16.5599,17.1154,16.2417,16.444,17.2607,17.2941,16.8695,17.3925
"C33A12,3",13.9231,14.7135,14.2003,12.99,14.5467,14.2236,14.122,14.7169
"C33A12,4",14.4912,13.5928,13.1718,12.4045,17.3891,17.3356,17.1403,17.1133
"C33A12,1",17.8295,17.6077,18.0147,18.1745,19.4086,20.216,19.5835,20.3627
ugt-21,12.2562,12.0816,11.4463,11.6849,14.741,15.5391,14.5383,15.4957
"C33F10,12;CELE_T05F1,8",13.188,12.9431,12.2273,12.092,14.2836,14.4028,14.6146,15.379
"C33G8,4",13.8939,14.1252,14.1362,13.2066,14.8468,14.5688,14.9807,14.2794
sec-10,16.4572,16.7982,19.0057,13.3185,13.6123,15.3891,15.0298,14.5568
tag-322,12.3205,11.9551,11.7323,12.0442,16.0473,15.2517,15.1467,14.8477
rsp-6,14.7937,16.0642,16.6869,16.8689,19.0712,19.6905,20.2653,20.82
"C34C12,8",16.681,16.6483,16.6511,16.6173,18.1575,18.2017,18.3215,17.8787
"C34C6,4",13.4222,14.7223,14.9846,15.2261,14.1627,14.9034,14.4058,14.7197
grsp-3,14.1716,14.7939,14.6706,14.6988,14.3147,15.2575,14.7485,14.628
cyn-12,15.396,15.4513,15.3645,15.3231,16.4927,18.6993,18.3111,18.3778
mutd-1,14.5712,14.5384,14.7403,14.9425,16.8159,17.5623,17.297,17.9474
"C34D4,4",13.9413,14.4539,14.446,13.8081,14.2114,15.4032,14.7263,15.0143
rsd-3,13.8104,13.9504,11.9823,12.8705,13.959,14.5888,14.6982,14.9405
"C34F11,5",17.0153,17.4532,17.2975,17.5655,14.8093,14.7971,14.6317,15.0746
ugt-33,12.2699,11.7952,11.732,11.6649,14.0068,14.6546,14.2572,13.9489
