geneName,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04
aqp-1,14.3229,14.4412,14.8059,15.1678,15.3142,15.6528,15.7027,15.0819
bmy-1,14.8196,14.8735,14.3614,14.7414,16.8943,17.1088,16.4391,16.5231
let-611,13.4755,13.6524,13.2124,13.6392,15.6327,16.0119,14.4732,15.185
lpd-2,14.8399,14.8416,14.0609,14.9901,15.0633,15.2059,14.3848,14.6001
"CELE_Y44E3A,6",14.6167,14.544,14.322,14.2091,15.5155,16.5222,15.6313,15.2423
clec-67,15.9485,16.2494,15.9269,16.3466,15.3679,14.9089,15.2486,15.6723
pck-1,14.7718,14.2366,14.6137,13.9941,21.3705,21.1991,20.0657,20.3187
"C50D2,5",14.0713,13.8399,13.7998,14.0865,15.5245,15.6307,14.9294,15.0293
"C50D2,8",14.2664,14.1614,13.6684,14.1277,14.7597,15.8497,14.0297,14.1289
fum-1,13.4441,14.3396,13.447,14.0839,12.6935,13.2658,12.7433,13.2699
"CELE_F25B4,8",15.0909,15.3161,14.6378,14.2136,13.324,13.1961,12.9415,12.9348
lim-8,13.626,13.9508,13.7062,14.3684,15.9149,15.8402,15.1613,15.8925
kbp-2,15.247,15.4418,14.9493,15.1824,14.4026,14.4456,13.9195,16.0012
"C29E4,12",14.45,14.1785,14.5401,14.5396,14.4383,14.6907,15.2064,15.1854
"C14B9,10",18.4663,17.9708,18.3999,18.5132,17.7309,17.6041,17.7196,18.1665
ubh-2,15.2021,15.2426,14.1982,14.134,13.1633,13.2704,13.7915,12.9753
"CELE_Y43F4B,10",13.5136,12.9926,12.9075,13.2222,13.2302,13.273,12.903,13.0945
"CELE_ZK54,3",6.69951,6.27532,14.6083,9.71971,12.9496,8.64149,16.1336,13.5367
del-6,14.842,15.1509,15.201,14.9237,16.217,16.0854,16.0363,16.4842
dnj-20,14.9334,15.1334,14.9373,15.3272,16.9341,15.5438,16.5637,16.6041
spp-2,13.7257,14.8023,14.6914,14.5039,18.3239,18.0063,16.9259,17.2003
"CELE_F55F3,2",15.481,15.0916,15.6159,15.7534,13.2063,12.9893,12.7388,13.1797
"CELE_F54D8,6",12.7723,11.6602,13.7374,13.5743,15.0823,15.5568,15.4148,15.1975
"CELE_F18C5,10",10.6138,10.7391,10.7657,10.5923,13.3354,12.8884,12.5647,13.1999
"CELE_D2030,11",10.6816,10.7644,6.79237,10.7525,12.8723,13.2888,10.2652,13.2015
"C51E3,9",14.1781,13.8451,13.9309,13.3212,12.88,13.081,12.5825,13.1777
"C25H3,7",15.3637,15.654,15.3926,15.4838,15.4986,15.3281,15.1403,15.3541
"CELE_W02D3,12",15.788,16.146,15.4047,15.7315,17.3677,17.8958,16.6586,15.9193
"CELE_F56F11,4",17.0295,17.2666,16.116,16.8173,18.4756,18.324,18.2021,18.1902
"CELE_T09A12,5",16.1038,16.1088,16.2345,15.9407,13.1729,12.9329,12.9755,13.3484
"C11D2,7",15.7258,15.6849,15.7726,16.1857,16.1478,15.868,15.9184,16.3436
ucr-11,17.1987,16.8694,16.9636,17.1581,16.7975,17.4157,17.0672,17.4371
"CELE_T23E7,2",16.7391,16.9172,16.1439,16.6372,15.8361,14.6782,15.9168,16.8416
"Y92H12BL,1",13.4613,13.7197,13.6452,14.1103,15.1177,15.4711,15.2908,16.4676
hrpf-2,13.9512,14.7757,13.8712,14.6464,15.7471,15.6348,13.9705,14.4953
ipla-6,12.8873,12.7825,12.5201,12.1058,13.1106,13.2265,12.286,12.7782
sqd-1,18.2009,18.092,18.4688,17.9502,18.3654,18.475,18.0223,18.36
rab-18,14.9384,15.0376,15.1696,14.9355,16.6703,15.9854,16.3869,16.0669
"CELE_Y47G6A,22",16.768,16.6482,16.6658,16.7409,16.5044,16.0709,15.9806,16.5338
prdx-6,14.4642,14.2453,14.8917,15.0349,14.1921,14.6201,15.0182,13.9849
col-106,12.7299,13.3676,12.6646,12.7236,14.0326,14.564,14.0419,14.2559
ctl-3,14.4723,14.6335,14.3367,14.1098,12.8991,12.9809,12.9079,13.0558
"CELE_Y39B6A,42",14.5979,14.8963,14.3905,14.7943,16.728,15.8907,16.4134,16.3214
"CELE_Y39B6A,36",14.4484,14.4578,14.0341,14.5363,15.1952,14.7273,14.7909,14.8057
"Y39B6A,34",13.1695,12.9909,13.0716,12.1509,13.333,13.2183,12.6499,13.263
mtp-18,15.8569,15.9373,15.0747,15.4635,13.1604,13.3531,12.9874,13.1897
scpl-1,12.866,12.5729,13.4171,12.9382,14.882,15.7382,14.816,14.6006
nhx-2,14.928,14.685,15.6718,15.4945,16.3191,16.3355,16.988,16.8939
acsd-1,15.7563,15.121,15.8702,14.8313,17.015,17.7079,16.6946,15.734
"CELE_Y51F10,7",16.6573,16.8993,16.5823,16.7931,19.5138,18.3953,18.958,18.3467
dnj-10,13.5296,14.0421,13.7762,13.7684,15.8858,16.1891,14.6453,15.5893
csnk-1,13.2393,14.1982,13.9193,13.6081,16.1375,15.7395,15.0951,15.2169
exc-4,15.6367,15.7477,15.9276,15.5852,17.1416,16.8121,16.5871,16.8719
rps-20,18.8194,18.7924,18.4639,18.8302,19.4495,19.0921,18.4826,18.7533
"CELE_Y105E8A,14",14.1011,14.3464,13.7432,12.9089,12.9221,13.3245,12.7235,13.1784
apg-1,13.8018,14.0369,13.9069,13.9356,14.2298,14.8075,15.1746,13.967
"CELE_Y105E8A,8",13.6447,13.738,13.3569,13.4285,14.6151,15.0318,13.2332,13.9703
"CELE_Y105E8A,3",12.3624,11.6344,12.4659,11.3429,13.718,12.4286,14.1999,13.4827
"CELE_R04F11,5",14.5744,14.7519,14.7599,14.8479,15.2148,14.8354,14.4409,13.549
"CELE_F07F6,8",12.5197,12.453,12.3348,12.8359,14.7309,14.9745,13.8609,14.8644
"C35D10,1",14.3868,11.3816,13.7605,14.0206,17.0305,17.8963,16.7167,17.5022
mbk-1,14.6592,14.4381,15.4936,17.1057,14.676,14.1005,16.6405,16.0555
"CELE_H43I07,3",15.0214,15.0314,15.0004,15.1988,16.887,16.8221,16.1854,16.2041
"C15B12,8",13.6527,13.2799,13.3785,14.4976,15.0945,14.8387,15.1996,15.3295
erp-1,13.804,13.5659,13.599,13.8496,15.1026,15.7598,15.0098,15.511
ubxn-6,14.3903,15.0836,14.7176,15.2773,16.8762,15.3574,15.7115,14.0403
spe-48,10.5811,10.8617,10.5116,10.6825,13.345,13.2815,12.8587,13.3362
hpo-29,14.7645,14.61,15.2985,15.1418,16.9564,16.4295,16.6627,16.7408
arx-4,14.7771,14.6092,14.8202,14.3824,16.8322,16.5056,16.4993,15.819
"C01G10,7",13.8563,13.6753,13.9825,13.7409,13.8293,15.0077,14.4531,14.0194
"C01G10,8",15.4811,15.7222,15.7063,15.6413,15.0595,16.3626,16.0928,15.3998
"C01G10,9",13.7581,13.3448,13.9364,13.4358,16.0172,15.2642,20.1971,17.5439
"C01G10,14;C25D7,1",10.5583,10.8432,10.8007,10.8049,13.2253,12.961,12.7327,13.2254
gpx-5,17.3022,17.5359,17.2857,17.798,17.7045,17.8203,17.7012,18.0606
pabp-2,15.9368,15.8664,16.1748,15.9019,13.172,13.7226,13.8271,13.1018
nkb-1,17.3323,17.3966,17.2146,17.0278,18.0076,17.9005,17.4356,18.0418
"C17G1,2",14.1076,14.1276,14.1911,14.2865,15.6725,15.9532,15.779,15.4753
ugt-23,15.8151,15.7892,15.2938,15.9173,16.5187,16.3153,16.0223,16.7244
nas-37,15.561,15.9909,15.4909,15.3062,17.8094,17.7777,17.2968,17.4186
cysl-1,17.4164,17.4529,17.5306,17.6881,17.1123,16.9836,17.1002,17.4054
cab-1,14.4513,14.2388,14.4019,14.249,15.4397,15.3562,15.9589,16.2037
"C23H4,3",12.242,12.2849,11.1745,12.4799,13.0795,13.2104,12.9434,13.2722
"cytb-5,1",15.886,15.247,15.1936,15.3452,16.0229,16.0483,15.854,16.5264
rpb-3,13.326,12.6968,13.6346,12.7111,14.3716,14.9122,14.263,14.3695
prp-4,14.3758,14.6426,14.4765,14.8104,17.6476,16.8874,16.0105,17.2255
dhfr-1,12.7345,12.7067,13.6969,13.8372,14.3847,14.3896,14.625,15.861
idhb-1,16.8381,16.8369,16.8494,17.0681,17.6657,17.7486,17.9538,17.9388
gsr-1,16.9575,16.9112,17.2227,17.3002,18.228,17.8717,18.1018,18.1528
"C46F11,4",13.5009,13.4569,12.9632,12.7484,13.1574,12.8628,12.9108,13.0598
"D2005,3",17.1723,17.2506,16.5269,17.0169,14.9394,14.6824,14.7449,15.2428
"CELE_D2005,4",10.6647,10.7576,10.802,10.6229,13.3171,12.9977,12.8096,13.0764
drh-3,11.8176,12.5663,12.6055,13.294,15.115,14.7512,13.6163,14.8027
mrps-5,13.9443,13.8547,14.3025,14.3962,14.4349,14.4582,14.4782,15.0042
rae-1,15.0497,15.1785,14.7112,15.1715,16.1907,16.3194,15.401,15.9489
nubp-1,16.1399,16.308,16.2891,16.145,17.208,17.1476,17.2294,17.5786
romo-1,15.804,15.8714,15.4019,15.3279,14.6396,13.3473,13.9075,14.4181
"CELE_F15D4,5",11.3529,10.8652,11.0587,10.791,13.1268,13.249,12.9069,13.1125
"CELE_F20D1,3",17.1157,17.3759,16.523,16.7416,18.7226,18.0811,17.6381,18.0812
"CELE_F20D1,9",15.1089,15.0539,14.484,14.7418,16.0005,15.6693,16.0465,15.9157
"CELE_F20G2,2",16.6337,16.8581,16.6172,16.829,16.6088,17.0416,16.8735,16.8367
"CELE_F20G2,3",10.9733,13.5627,15.9441,13.155,17.9185,17.8049,19.1437,19.1387
cup-2,15.5913,15.5451,15.7827,16.0373,16.2393,16.1828,16.0104,16.1823
tli-1,15.6862,15.8424,15.4944,15.677,16.8728,16.4753,16.2568,16.616
"CELE_F25H2,4",14.8262,13.6833,14.8808,15.0789,14.1838,13.149,15.0836,16.1929
rpa-0,19.9035,19.6081,20.1458,20.0979,20.5772,20.5054,20.7885,20.8387
tct-1,19.4752,19.3249,19.6222,19.7435,20.4084,20.4385,20.3978,20.4201
ndk-1,19.7271,19.7825,19.7516,19.5462,20.2537,20.2569,20.3027,20.2979
"F26A3,7",15.4203,15.8671,16.6955,15.1062,12.7866,13.3401,12.9384,12.9237
ncbp-2,15.714,15.8271,15.4941,16.1911,15.0705,14.8666,15.295,13.7173
"CELE_F26A3,1",12.8218,12.4331,11.8373,12.2149,13.871,12.6994,13.02,13.0222
"F27D4,1",19.3853,19.3232,19.9633,19.7853,19.6529,19.5584,19.8791,19.895
"F27D4,4",15.5598,15.6822,15.6251,15.9197,16.1552,15.9479,15.3912,15.9269
bckd-1b,15.586,15.9196,15.1704,15.7,17.0637,16.1887,16.2066,16.8045
hpo-34,16.1262,16.1343,16.1536,16.3516,13.0805,14.3537,13.8842,15.0892
sac-1,14.6016,14.6566,14.182,14.6102,16.7402,15.9705,16.0405,16.1484
gst-24,19.959,19.8613,20.1547,20.1561,20.961,20.8393,21.003,21.0722
gst-15,13.4208,14.3991,14.5717,9.12857,13.9854,11.4503,14.0356,11.4634
gst-16,14.9602,15.1753,14.7988,15.2605,16.031,15.5305,15.171,16.1041
tatn-1,12.6735,12.7032,10.8304,11.8417,14.9213,14.9304,13.3637,14.5164
mfap-1,12.1993,12.949,12.6557,13.2017,14.5803,13.5351,14.6467,14.183
idha-1,17.723,17.5318,18.121,18.1739,18.7131,17.963,18.6824,18.9764
cfim-1,15.8551,15.4242,15.0928,15.4938,17.6048,17.5754,17.121,15.9108
ned-8,16.4175,17.1089,16.2029,17.2466,18.998,19.5661,18.7658,18.8701
hpo-35,13.3042,14.1814,12.5109,14.0661,15.3511,15.5332,13.5476,14.6349
scl-11,15.8862,15.1346,14.9622,15.5252,13.3404,13.1503,12.2622,13.3526
swan-1,15.0006,14.7293,14.4013,14.3122,13.3386,13.156,12.7307,12.8469
swan-2,12.8515,12.4073,12.2415,13.2329,13.2489,13.3466,12.8139,13.2597
"F53C11,3",15.6942,15.5406,15.5374,15.698,16.406,16.3865,16.5179,16.4855
"CELE_F53H4,2",17.7512,17.7285,17.4811,17.9681,20.0459,19.7423,19.7758,20.1576
"CELE_F54E4,3",13.8695,14.8701,13.8815,14.5499,16.2132,15.5049,15.8972,15.9823
lipl-1,12.4418,12.4323,13.3492,13.0512,16.1875,15.6319,16.5189,17.0817
hpo-31,14.5603,14.7046,14.3542,14.4559,15.6466,15.9428,15.8023,15.8637
nrf-5,13.5857,13.4466,14.0749,14.7982,14.8149,15.4227,16.2176,16.7014
ttr-31,15.8503,15.8462,15.2542,15.6026,17.4466,17.9533,16.6674,16.9442
"CELE_F59C6,5",18.6625,18.7364,18.4349,18.6146,19.1938,19.1836,18.6742,18.7443
"acox-1,6",12.7753,13.0454,12.0118,11.545,9.86991,13.3065,10.2288,12.9793
acl-1,13.6457,13.6757,13.7301,13.5918,15.8371,15.2523,15.1864,15.8747
ent-2,14.9335,15.9301,15.8122,15.5112,18.2242,18.3323,17.8855,18.2546
gas-1,15.5025,15.3656,16.2588,16.2416,17.2764,17.0806,17.9429,17.0992
rab-14,14.9986,15.244,14.5042,14.4265,17.0189,17.2057,16.3749,16.9524
erv-46,11.6534,12.7995,12.0873,11.7197,13.1608,13.3025,12.9936,12.9064
srf-3,12.0454,10.5731,13.0334,9.77076,11.5856,13.3399,12.6907,14.0286
mct-3,14.5207,14.2879,14.6051,14.6527,15.358,15.2589,15.3389,15.0438
prx-14,15.1816,15.2569,15.0127,15.5402,17.2604,16.9737,16.8647,16.2382
nuaf-3,13.1482,13.5905,13.0123,13.3257,14.9434,14.0812,14.2473,14.9184
sdz-27,15.5281,15.4634,15.6322,15.5619,17.3221,17.438,17.0318,16.7174
"CELE_R07H5,8",16.9615,16.9246,17.2758,17.3246,17.9321,17.8456,17.9945,18.5466
"CELE_T01H8,2",13.0315,13.8155,13.5627,13.567,13.4228,13.8008,14.0662,13.506
"CELE_T08G11,1",17.0513,17.2332,16.8773,17.3298,18.1825,18.1509,17.8888,17.9964
"CELE_T08G11,4",14.2714,14.3829,14.0673,13.3916,18.4681,18.124,19.5746,18.7506
"T13F2,2",14.9704,14.5483,14.1388,13.3071,17.6639,14.773,15.1351,15.7499
cav-1,17.0599,17.0194,16.5755,16.5882,18.7448,18.8413,17.657,17.9687
msp-78,17.3847,17.6544,16.8107,17.4592,18.9989,19.575,18.3319,18.6408
agxt-1,17.1543,17.1283,16.7992,17.2334,18.0461,17.2787,17.7682,17.5959
rab-10,16.5227,16.6305,16.1113,16.5913,17.9234,17.6308,17.1588,17.4498
"C10G8,4",20.8367,20.8399,21.2335,20.8854,21.6435,21.4429,21.8263,21.674
sup-36,15.3891,15.5533,14.8609,15.0588,15.3105,16.1905,14.7029,16.5231
lec-11,14.834,14.8984,14.825,15.4916,16.7153,16.8825,15.9264,16.2988
dnj-11,13.6064,13.7069,13.5931,13.9511,13.7331,15.0183,13.5115,13.7692
odr-8,14.7611,14.9059,13.6481,13.1987,14.8176,13.9757,14.0304,15.5765
plp-1,17.5228,17.3715,17.5072,17.8441,18.6861,18.5084,18.569,18.7134
hmg-5,16.1258,16.2467,16.0921,17.0753,14.7601,16.4895,15.4505,16.2561
sec-22,14.4927,14.3247,14.1561,14.9275,15.3833,14.6254,15.1177,15.0402
gfi-1,19.3211,19.2417,19.7045,19.4549,21.1797,21.1763,20.9186,20.9262
"CELE_K04A8,1",12.4549,13.1654,13.1266,12.9384,13.9723,11.2198,14.048,13.8414
cif-1,15.4784,15.631,16.0186,16.2561,17.0864,16.4371,17.3845,17.3881
miro-1,13.972,13.946,14.8482,14.338,11.9848,13.2805,13.4354,13.3817
"CELE_K10C2,1",17.168,17.133,17.264,17.5189,17.7301,17.8207,17.3571,17.7766
asp-14,15.2805,15.0541,15.5693,15.6646,16.7625,16.6847,16.8034,16.8832
fah-1,17.8209,17.7054,18.1043,18.2263,18.4152,18.2025,18.8111,18.7393
"rpl-11,1",18.3236,18.3258,18.1891,18.253,18.842,18.8808,18.7967,18.5361
nduf-7,17.0633,17.076,16.9858,17.1149,17.3104,17.5759,17.2894,17.3523
gei-17,10.5423,10.8069,10.7795,10.7458,15.105,14.9908,14.0073,13.7604
"CELE_ZK265,3",10.7038,10.6353,10.7681,10.6748,13.2996,13.0785,12.9899,13.1282
"ZK265,6",14.8881,14.6215,14.8855,14.4505,16.352,15.5921,15.6684,15.9761
"CELE_ZK858,7",13.4742,13.2235,12.8919,13.6562,17.0436,17.1981,16.2759,16.5066
clec-91,15.4394,15.3689,15.0717,16.0029,16.5894,16.4141,16.2958,15.8306
rab-3,15.1887,15.3518,15.1707,15.2149,15.6852,15.398,15.444,14.6535
pas-4,18.2058,18.1592,17.9943,18.5994,19.4501,19.2027,19.5087,19.5878
pas-5,17.2285,17.2112,16.9825,17.3518,18.2327,18.3889,17.9727,18.0808
ubc-9,16.7715,16.695,16.8644,17.35,17.4663,17.0115,17.3204,17.5749
cps-6,14.4798,14.4445,14.4639,14.4096,15.8346,16.5009,14.6435,14.2231
ooc-5,12.8923,12.9551,13.9522,14.6684,14.275,15.1414,14.5683,13.7358
tftc-3,13.5712,14.6033,13.4795,13.8769,13.0064,12.9773,11.4673,12.0358
nck-1,16.2336,16.0258,16.07,16.4394,16.6129,16.1183,16.381,16.7359
tcer-1,15.9357,15.8291,15.7066,16.0842,17.4671,17.5834,17.0952,17.0019
cpsf-3,13.6567,14.6234,14.2255,14.2808,14.9697,14.1479,14.2769,13.3255
kdp-1,16.4328,16.4751,16.5707,16.8719,17.2756,17.5663,17.7067,16.9148
xpb-1,13.8182,14.1485,13.5206,12.3758,13.2478,13.1624,12.9793,12.7807
"CELE_Y66D12A,19",9.92478,10.7161,10.7348,10.754,12.5506,13.335,12.8723,13.3306
"CELE_Y66D12A,9",16.1071,15.8964,16.4438,16.2025,16.3907,16.2019,17.0081,17.0823
mrps-7,13.9503,14.5074,14.3381,14.3576,15.1411,14.9901,15.2964,15.3147
let-49,13.7294,13.6435,13.007,13.8599,13.3162,13.1674,12.8952,12.999
"Y53F4B,39",17.0417,15.5575,17.2416,14.9635,15.6939,15.5896,15.2144,15.1966
riok-2,13.7,14.0652,13.3932,13.6701,12.873,13.2896,12.3421,12.8613
"C37H5,13",14.3233,14.3127,13.8189,13.948,13.7261,13.5048,14.7028,14.1281
let-363,13.3677,13.232,13.3558,14.0083,12.712,13.2547,12.7059,12.9619
pat-12,17.8644,17.6789,17.9033,18.1188,17.7712,18.0044,18.2108,18.181
"CELE_T13H5,8",12.9204,13.519,12.6148,13.6208,15.289,15.5108,13.1847,13.8103
"CELE_R02F2,9",15.737,15.916,15.4401,15.7646,15.7426,15.879,14.8034,15.0396
tmem-135,10.5517,10.6085,10.7154,10.6571,13.1679,12.7953,12.9729,13.1203
lin-54,13.2191,13.8814,14.0211,12.3946,12.9733,13.3548,12.7268,13.0868
exos-8,10.6384,10.8642,10.7847,10.7493,12.9324,13.1819,12.9593,12.4635
fcp-1,15.7908,16.7547,16.2706,14.7403,17.9531,18.5182,17.8866,17.0519
"CELE_F32H2,10",12.9015,12.9659,12.6059,12.5736,15.2019,15.522,14.9527,16.582
"CELE_F32A5,8",15.1998,15.0085,14.8623,14.9531,15.4273,6.89028,15.0679,15.6057
"CELE_F30F8,9",14.7664,14.4002,14.8053,14.9058,15.7575,16.0278,16.1244,16.3074
"CELE_F26F4,12",14.8494,14.9508,14.2747,14.682,16.7308,16.9656,15.5815,15.4795
"CELE_F13H8,11",16.7033,16.6967,16.496,16.7284,17.2349,17.234,16.1587,16.9826
mrpl-13,9.86988,14.2303,13.3817,14.3113,13.854,14.0263,13.6421,14.7141
"CELE_F11A10,7",14.5986,14.918,14.1311,14.3641,15.4341,15.6068,14.6612,14.8004
"CELE_F01F1,15",14.9192,15.2081,15.2844,15.5136,15.8831,15.1774,15.5638,16.0632
ddx-23,15.3716,15.8205,15.0879,15.6077,16.3088,16.6811,16.1554,16.1258
brap-2,10.6913,10.8485,10.772,10.5091,13.2186,13.1009,12.9875,13.0964
atic-1,16.5368,16.4734,16.3508,16.7519,16.2501,16.3117,15.8499,16.0534
"C44B7,2",14.5184,14.74,14.4464,14.3211,15.5715,15.7407,14.922,14.3199
"C35C5,8",12.1394,12.8482,12.1911,11.0355,13.3145,13.2721,12.4949,13.1818
mrps-26,14.6468,14.5701,14.7354,14.7173,15.2863,14.8609,15.507,14.8427
tag-321,14.7152,15.229,13.8978,14.1533,15.7121,15.9669,15.1296,15.1653
"C27F2,10",11.8502,11.947,12.2211,12.3932,13.2958,13.0904,12.9945,13.2464
"C27F2,9",12.7706,13.3536,13.654,12.8144,14.8289,15.0953,14.1527,14.5766
tiar-1,16.3243,16.6793,15.7642,16.4578,17.5812,17.6081,16.8151,17.1984
"B0041,8",14.8298,14.5677,14.9357,15.2737,17.6219,17.7146,16.9848,17.1255
"C13B7,6",14.2736,15.003,14.3471,13.7413,15.6027,16.0521,14.887,15.1997
"C35E7,11",15.1582,15.4922,14.503,15.1149,13.2871,13.1996,12.6504,13.2165
mrpl-9,14.445,14.6312,14.0351,14.2474,15.2236,16.2339,14.7173,14.4724
vha-8,19.5448,19.6651,20.0801,19.9611,20.3382,20.1725,20.9927,21.0387
rpoa-49,14.8751,14.4482,14.481,14.5161,14.7411,15.813,14.3437,15.1464
exos-2,13.9451,13.0245,13.838,14.2535,14.869,14.9498,14.7835,14.9652
blos-2,15.4623,15.3255,14.8829,14.9478,13.2021,13.3603,12.5421,13.3032
lsm-8,16.0786,15.8961,16.2552,16.5755,17.3106,17.46,17.3553,17.3395
"CELE_Y69A2AR,3",16.8187,16.3444,16.936,16.8289,16.9899,17.4555,17.1651,16.3364
daao-1,12.3586,13.226,12.3461,13.2968,13.2248,13.1636,12.8701,13.3446
"CELE_Y69A2AR,28",16.501,16.5341,16.3213,16.2312,17.6292,17.8001,16.6751,16.9365
"CELE_Y69A2AR,18",18.5502,18.4952,18.9517,19.0355,19.5827,19.3893,20.3026,20.2092
"CELE_Y69A2AR,21",13.7542,13.2678,14.071,14.3689,14.0593,14.6851,14.8103,14.8792
"CELE_Y71G12B,6",14.7736,15.0415,14.1246,14.4337,15.0668,15.6619,15.6391,15.4763
ddx-27,14.5757,14.7091,14.8213,14.6198,14.9109,15.0344,15.4569,15.0767
"CELE_Y71G12B,10",15.0407,14.765,15.0954,15.1272,16.067,16.214,15.7519,16.0852
mppa-1,13.1958,12.6181,12.7773,12.5674,15.6342,14.1062,14.3047,14.2095
lsm-6,16.8648,16.8467,17.5169,17.4682,17.2868,17.3411,17.8097,17.7239
mca-3,17.2313,17.399,16.9506,17.2157,17.7309,18.075,17.5693,17.7985
zwl-1,12.4314,12.5732,12.5132,12.6048,15.7598,16.1424,15.285,15.3604
mcm-4,14.9232,15.1796,14.8194,14.8226,16.5963,16.553,15.7095,15.8902
eif-2gamma,16.4949,16.8503,16.4986,16.6159,18.2945,18.0166,17.5109,17.3853
tbca-1,17.8467,17.7548,17.1349,17.3583,18.699,18.344,16.9739,17.8109
nsun-4,13.7499,13.6788,13.8431,14.1161,15.4417,15.8568,15.8974,15.4019
trap-3,16.625,16.6443,16.3189,16.6403,17.0293,17.1182,17.1092,17.3465
"CELE_Y38F2AR,9",17.0165,17.4731,17.3953,17.8026,18.6246,18.3789,18.2063,18.5194
trap-1,17.2863,17.0641,17.323,17.5252,17.2467,17.0511,17.4518,17.47
wwp-1,14.1253,14.1937,13.8826,14.0972,15.7826,15.527,15.208,15.5566
sut-2,13.1636,12.9265,13.058,14.3231,15.0631,14.3047,15.2799,14.9734
ubc-13,15.9019,16.0977,16.1273,16.1391,18.0262,17.9201,16.8056,17.3672
nprt-1,14.0897,14.2163,14.49,14.6953,16.6944,16.6334,16.3503,16.3523
clec-85,15.7694,16.6805,16.2835,16.2826,15.2419,15.7714,15.0729,16.5914
clec-80,12.8982,0,12.3622,12.5194,13.9451,14.5659,13.9007,14.2981
vbh-1,15.6301,15.7565,15.7337,15.8073,17.3033,17.3281,16.9301,17.1399
nol-6,14.4616,13.6117,13.5328,14.4782,16.7837,15.7726,17.2266,17.5785
cogc-4,12.0471,10.8286,12.085,10.8722,13.286,13.3192,13.4556,13.2494
rps-28,20.5559,20.3704,20.6824,20.7614,20.1494,20.092,19.9688,19.8958
"CELE_Y41D4B,11",11.768,10.6675,11.6283,13.4419,13.0949,13.3199,12.9498,13.2776
npp-8,14.3642,13.8526,13.6831,14.3776,14.7827,15.0204,14.3916,13.185
npp-8,14.7953,14.5284,14.7691,14.9296,16.1566,16.0194,15.6733,15.9117
hpo-6,17.5466,17.7947,17.3611,17.6755,19.3186,19.2306,18.8119,18.7178
"CELE_Y41D4A,4",14.0457,13.7693,13.9842,14.0526,14.9784,15.2024,15.2232,16.3808
"CELE_Y41D4A,5",15.077,13.9993,13.9487,14.9551,16.262,16.0525,15.1836,16.4172
"CELE_Y34B4A,5",12.7904,12.4388,11.9127,11.8529,13.3024,13.3083,12.739,13.0572
"CELE_Y34B4A,9",17.1427,17.2272,17.2044,16.955,18.7051,18.3952,17.8962,18.5592
"CELE_Y34B4A,6",16.9221,16.8412,16.7295,16.9111,18.1605,18.2585,17.7689,17.7458
dnj-30,14.5808,14.917,14.4531,14.5667,13.6999,14.1888,13.4994,13.3951
smr-1,14.5403,14.5953,14.1692,14.0835,15.4181,16.1574,15.0321,14.059
pes-4,13.5892,13.5462,13.0554,13.7279,13.2474,13.2769,12.4795,12.833
"CELE_Y119D3B,21",10.5249,10.5021,9.06388,10.7718,14.0047,14.4131,15.2258,14.8847
orc-3,12.0242,12.3794,11.8097,12.4146,13.1366,13.3507,12.4894,12.8431
mrpl-45,15.2895,14.0657,14.0912,14.1914,18.447,17.8812,17.1319,18.5117
dss-1,16.4431,16.6665,16.5363,16.0871,17.9693,17.9124,17.1689,17.6562
"CELE_Y119D3B,13",11.1194,10.5116,10.677,11.4127,13.218,13.2008,12.9528,13.2533
zig-9,16.7381,16.4469,16.737,16.8639,16.5963,16.3259,16.9978,17.4729
bet-1,13.7389,12.7751,12.9078,13.5521,13.3399,13.3216,12.7145,13.1867
mrpl-19,12.5585,10.8334,13.912,13.3347,13.3337,13.3528,12.8785,13.1988
hcp-6,6.92049,10.7534,10.6132,10.8193,15.1172,14.3829,15.669,15.0414
"CELE_R13A5,10",15.7609,15.5356,15.9533,16.0921,16.0383,16.5758,15.8525,16.3668
lpd-7,14.7012,14.4159,14.365,14.6474,15.6552,15.3194,14.8555,15.3458
rpl-9,18.2986,18.219,18.6121,18.7059,18.5914,18.971,18.5022,19.3605
ttr-32,14.4438,14.9781,14.7048,14.9632,15.8322,14.7394,15.5555,16.9693
ttr-8,15.5382,15.5519,15.7746,15.736,16.3484,16.4493,16.1808,16.4164
"CELE_M04F3,4",16.2535,15.9561,15.6794,16.0468,16.6977,16.7369,16.4086,16.4566
rpa-2,15.7597,15.8802,15.9627,16.1852,19.0134,18.5438,21.3503,21.4986
cas-1,16.9504,16.8729,16.6939,16.8144,17.7974,17.7662,17.3558,17.2305
acdh-9,16.2162,16.3583,16.4239,16.1017,17.5152,17.133,17.3494,17.589
"C52A10,2",13.6667,14.7827,13.1011,14.7327,13.1465,13.3288,12.2172,12.9674
"C52A10,1",15.8333,15.46,15.5602,15.7576,16.37,16.23,15.7175,15.9759
"C45B2,1",17.3126,17.4603,17.2878,17.5631,18.0151,17.9634,17.9855,18.035
"C45B2,2",18.1665,18.108,15.4057,18.1563,15.7737,16.3914,15.6521,16.3571
gln-1,15.1681,15.2598,15.6397,15.475,16.7481,16.9465,16.6556,16.1262
vha-16,16.9574,16.8573,17.3004,17.3011,18.6867,18.6289,18.4165,18.5674
