geneName,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04
"CELE_F14B8,5",12.527,11.8505,11.7633,12.6561,13.049,14.0776,14.1132,14.3541
lbp-9,18.8283,18.9348,18.9227,18.9224,18.3388,19.0998,18.8039,18.7223
pyk-1,17.606,17.7645,17.7321,17.8916,19.2768,19.3764,19.419,19.2254
mrp-1,12.5827,12.0745,12.1847,12.7272,14.2051,14.048,14.2391,15.1114
atg-5,14.1399,14.4963,14.5967,13.8914,14.3192,14.1167,14.3159,14.2444
"CELE_Y71H2AM,9",15.2021,13.5252,13.1719,14.056,14.1926,14.1712,14.0594,15.0906
"CELE_Y69A2AL,2",12.3348,12.1295,12.2688,12.6724,14.4328,13.9187,13.5901,15.006
"C01B10,11",13.5161,14.8099,14.3827,13.3457,14.102,14.3121,14.2808,14.966
glrx-22,15.7657,15.0892,15.0321,15.5509,14.3566,14.3788,14.3317,15.0537
"C24B5,4",13.3006,14.2652,13.8445,14.7187,14.3668,14.2432,13.7089,15.0664
"CELE_H06H21,11",14.0274,13.1778,14.2807,14.6868,14.4808,14.3818,14.3171,15.0747
ttr-36,17.8702,17.1488,17.7203,17.9326,20.7623,19.2571,18.7737,21.7847
sax-7,18.2787,18.007,18.0208,18.4466,19.5974,19.3135,19.4729,20.4212
clec-173,15.2952,15.3983,14.8443,14.8127,16.3755,16.6802,16.2234,15.4987
"CELE_K11D12,13",17.146,17.0581,17.2799,18.1465,18.3188,19.4994,18.7392,19.6072
"CELE_R09E12,9",14.0639,14.1132,13.9397,13.4151,14.4023,14.2123,14.3605,15.0803
"CELE_Y54G2A,45",17.2335,17.2295,16.9695,18.6272,20.5037,19.7094,18.6084,20.983
"CELE_Y54G2A,41",17.8303,17.5803,18.6048,18.186,15.1844,14.5415,14.4036,16.267
"CELE_F59A6,10",14.5141,14.0738,15.9354,15.0321,13.2107,13.9494,14.0686,14.957
"CELE_E02D9,1",16.5384,16.5548,16.863,17.0053,16.7742,17.3941,16.8335,19.0931
rad-8,15.0482,15.1037,15.1393,15.2419,13.7049,14.3926,14.9001,15.1333
"CELE_W03G9,8",12.4173,12.1045,10.8612,12.7954,13.4121,13.8979,14.1124,15.0375
"CELE_Y51F10,11",12.176,12.1444,11.9493,12.7995,14.4951,14.1904,14.2563,14.6791
mrpl-39,12.4467,12.0855,12.2433,12.7588,13.8078,13.6099,14.1424,14.6181
"CELE_H20J04,9",12.9997,14.4874,14.3761,14.6805,14.8343,15.674,15.9227,16.002
"CELE_H39E23,3",17.9146,13.7946,17.9463,16.4664,14.4602,13.8154,14.4597,15.1574
"CELE_F43D2,6",14.4454,13.5064,13.0191,14.8209,15.6232,15.0229,15.2204,16.3638
"C54C8,12",15.4157,14.6004,14.7711,14.6464,14.192,14.4313,14.1655,15.1412
"CELE_Y87G2A,19",13.5297,13.2464,13.1452,13.3403,14.3206,14.3401,13.8954,15.1153
ngp-1,14.5733,14.2996,14.691,14.6589,16.0742,15.7017,15.8233,15.4598
"CELE_H06I04,3",14.6436,14.9246,14.876,15.1502,16.0479,16.0701,16.3006,16.7507
fitm-2,13.4632,14.328,13.9195,13.9249,14.4026,14.2417,14.3656,14.6944
"C33F10,14",15.6667,15.5691,15.1306,14.4916,14.4255,14.1444,14.41,14.7082
tag-261,15.0082,14.0641,14.2061,13.7436,14.0703,13.9606,14.4901,14.9471
"C55A6,12",16.2324,14.476,13.9785,15.5954,15.3852,16.9443,16.3531,16.4669
"CELE_T06E4,12",12.5631,10.7204,10.1294,12.7956,14.271,13.5571,14.3565,14.9996
nkat-3,15.1522,14.6581,14.9487,15.6182,17.9322,16.9825,16.4326,18.9415
sfxn-5,13.8271,12.8526,14.9451,14.1932,15.7781,16.1675,15.3983,16.4403
"CELE_ZK1320,13",14.5406,14.6705,14.7153,13.5517,13.2368,13.8828,13.5986,15.1467
hsp-25,18.1122,18.1912,18.3867,18.157,21.0656,21.433,21.4095,22.5668
"M142,8",13.0888,12.6901,13.398,13.6892,14.3406,14.4002,14.4358,14.3809
"C06A6,4",16.9052,16.6923,16.4074,16.9769,16.7279,16.7042,16.7273,18.2182
npp-21,17.7378,16.9229,16.9394,17.2115,19.2743,18.7853,18.6103,19.6469
"B0280,13",14.1248,13.1956,13.7111,13.9485,14.4381,14.222,14.4662,15.0221
lec-12,15.5599,16.4096,16.8823,17.3158,17.9706,18.0854,17.5553,18.5881
"R144,12",15.2292,14.9673,15.1111,15.3221,16.1278,16.3574,16.4965,17.2026
"Y54E10A,11",13.8045,14.4295,15.1889,14.7004,14.5417,15.0862,14.5231,16.4313
"CELE_Y47G6A,15",16.6756,17.1893,16.7674,17.0216,17.875,17.4314,17.3504,18.7331
mvk-1,12.2138,12.5778,13.7555,11.0853,15.0877,14.4034,16.7474,14.4688
plin-1,17.2277,17.3114,17.0929,17.3499,18.6318,18.6622,18.6986,18.9595
dhs-30,15.3614,21.1207,15.9257,15.5186,17.8721,16.9286,16.7671,14.6797
ttr-49,12.302,12.2538,12.7829,13.0491,14.3282,14.2288,14.3018,14.8274
mrps-24,12.3783,11.3612,12.1849,12.7237,14.1122,14.002,13.882,14.9918
"CELE_Y94H6A,5",12.3879,11.9986,12.3295,12.6614,14.0635,14.267,14.4422,15.0504
pqn-83,16.2513,16.0192,16.4984,16.9687,17.073,14.6328,17.0955,16.75
mlc-7,16.695,16.0943,16.3151,16.8517,18.6137,18.7288,17.9517,18.9413
"CELE_T12D8,10",15.4838,13.8722,15.7592,16.6885,14.4191,14.3075,13.5923,15.1112
"CELE_F10G8,9",15.3448,13.9658,14.4165,13.5526,14.0769,14.2185,13.7587,15.0151
hpo-34,17.023,17.1864,17.6075,17.3661,18.3286,18.1945,17.9934,18.5077
"CELE_Y44E3A,4",16.2343,16.9737,15.7573,16.9402,18.546,18.3263,17.4623,20.3633
mrpl-21,14.4003,13.8027,13.4329,14.1714,15.2147,15.2154,15.0423,15.2836
"CELE_T04B8,5",13.46,12.7915,14.3169,14.4934,13.9403,14.3001,14.3527,14.2185
ubxn-3,16.607,16.3097,16.4135,16.4574,17.3737,17.607,17.2589,17.7728
"CELE_Y37E3,17",11.8239,12.0887,12.0055,12.5325,14.3718,14.3833,13.7671,14.9195
cogc-3,12.3131,9.6913,11.6085,12.7679,13.7571,14.0447,14.408,15.1102
spp-23,12.3427,12.01,12.2159,12.6088,16.3181,16.0664,16.4828,16.1284
"CELE_F53F4,16",13.326,14.2557,14.0012,13.8646,13.9325,14.0865,14.4432,14.2007
ins-19,18.3808,18.7494,18.6096,18.4208,19.1192,20.3278,19.1394,19.5634
"CELE_Y94H6A,10",16.538,17.4284,16.6627,16.9319,18.6941,18.6132,18.3717,19.6504
pgrn-1,12.267,12.9445,12.3096,11.8298,14.0946,14.0771,13.9689,15.0455
hsr-9,16.3493,16.183,15.847,16.3235,17.0521,16.9906,16.556,17.48
ret-1,14.2569,14.2289,12.8314,13.6393,14.3723,14.3386,14.2117,15.0752
pqn-70,14.0693,15.022,15.8111,15.3392,14.5044,14.2376,14.3172,14.4178
"CELE_F32D8,12",14.9826,14.9821,15.1929,15.2328,17.8156,16.8302,16.6362,16.7813
dur-1,12.5374,11.9518,12.314,12.5556,14.4172,14.3909,14.2791,13.7587
dur-1,15.9272,15.5651,16.061,15.97,17.4285,17.1376,16.6589,17.3941
"CELE_F40F12,7",15.0627,14.2614,15.2752,15.5642,16.495,16.9193,16.8999,17.5048
"B0361,3",14.8225,13.4105,14.1106,15.1577,14.4195,14.4208,14.3659,14.9135
npp-16,17.1943,16.9702,16.8167,17.2661,18.2005,18.3358,18.2274,18.5518
gpi-1,16.556,17.596,16.5527,16.5436,17.5002,17.7892,17.3104,18.8861
tbc-17,12.529,11.4439,11.7134,12.6357,14.391,14.2638,14.1925,14.103
ddl-3,12.2988,12.0735,12.0516,12.7827,14.1741,14.2606,14.2177,15.1501
"CELE_Y106G6D,8",14.0842,13.2728,14.0766,14.0439,14.1739,11.9213,9.15569,14.4478
gsa-1,16.9639,17.3648,16.9979,17.5796,17.6198,17.4169,18.0191,17.8278
"CELE_R02C2,7",15.4839,15.0336,13.9064,15.917,17.9797,17.3139,14.354,19.8001
emc-6,14.8078,15.1112,14.9402,15.9183,13.5195,14.3424,14.4127,14.7942
mrpl-1,13.3895,13.5413,12.9663,13.4481,14.9305,14.8824,14.3459,15.6127
"CELE_W09G3,8",12.576,12.0695,12.193,12.5105,14.3906,14.4101,14.1125,15.1708
cpsf-4,12.4917,12.1593,12.1986,12.7586,14.0622,14.2388,14.3294,14.6579
"CELE_Y57G11C,43",12.884,13.7575,13.7295,13.5297,14.1894,14.0202,14.238,14.4033
"CELE_Y57G11C,40",16.4952,16.2212,15.7327,16.5456,18.0338,17.587,17.7079,18.9643
"CELE_T09A5,15",13.3454,12.7707,12.1844,14.2902,14.4974,13.7597,12.8868,13.8777
"C27B7,9",13.864,16.815,15.6793,14.2038,12.9606,13.1726,12.7553,14.8674
ero-1,13.2445,13.1695,12.6853,14.2271,14.9854,15.3124,15.4979,15.8691
grsp-1,12.4422,12.1599,12.3261,12.5402,14.1474,14.415,14.2162,14.8279
"CELE_Y42A5A,5",12.4975,11.7665,12.2692,12.5999,14.1583,14.4281,14.1591,14.6535
"CELE_Y26E6A,3",14.0916,11.6409,16.8517,13.4285,11.9894,14.3937,12.0759,15.1552
"CELE_T23F11,6",15.8258,14.7003,15.0779,15.7916,16.3333,15.6403,15.7759,16.973
flp-28,13.7539,12.6805,14.0319,12.942,14.3081,14.35,14.4351,14.5375
mig-14,14.0966,14.4351,13.9695,14.1074,15.9705,15.2782,14.7284,16.4163
mrpl-53,15.2733,15.2281,14.9277,16.817,16.7015,16.375,16.725,18.3183
"CELE_D1086,8",15.2919,14.5566,14.3483,14.6934,18.1394,17.2718,17.6044,18.4771
"C40H1,9",15.4601,14.7192,14.9765,15.1586,19.5655,19.0789,18.9512,20.6991
"C26C6,9",12.5114,12.1524,12.0863,12.691,14.2006,14.383,14.1068,14.1417
"C08F8,9",18.7087,18.749,18.8919,17.5991,20.9512,21.0569,21.2195,21.9013
"CELE_H06H21,8",13.5313,13.7932,13.1209,14.3636,14.9139,15.7566,15.7632,15.7787
"CELE_Y4C6B,7",16.1482,15.4638,15.437,16.5133,13.6176,13.5422,12.1652,14.9514
ttr-7,14.8288,14.4518,14.4909,15.059,16.6678,16.9299,16.7932,16.8445
tps-1,16.8857,17.3436,16.7977,16.102,14.1792,14.2042,15.2045,15.6669
vem-1,16.607,15.6555,16.0707,16.2897,17.1179,16.9959,18.3906,18.0518
tnt-2,19.6742,19.3387,19.1985,19.4497,20.0549,19.9696,20.1761,20.3071
"B0261,8",12.4891,12.057,12.3296,12.7025,14.1224,14.0385,14.4142,14.9029
hyl-2,15.0913,13.7055,14.6864,16.1924,17.3712,16.7229,16.7991,16.9623
"CELE_ZK418,9",15.3709,15.8173,15.486,16.7099,15.9882,16.4151,17.2122,16.9573
alh-12,16.6347,16.6521,16.6552,16.7222,18.9497,18.985,18.8805,19.5487
"CELE_M60,4",19.081,19.1263,18.7783,19.5641,20.507,18.3161,20.483,19.785
grd-13,12.5553,12.1016,12.052,12.5523,13.6664,14.1378,14.2643,14.6397
fars-1,17.1072,16.4105,16.4103,15.8588,17.3843,17.651,17.2863,19.6096
"C33A12,19",12.4515,12.1026,11.9571,12.7074,14.0738,14.4209,14.2407,14.9887
vps-29,14.1192,15.0004,13.5019,12.745,14.1454,14.7606,14.4091,15.0418
ifd-1,14.5213,15.1525,16.0389,15.4464,15.335,18.0308,18.4552,18.4737
smi-1,14.6382,14.681,14.1797,15.6248,15.8922,15.4017,15.6305,17.4887
spp-5,14.5453,14.9933,15.1039,14.0102,17.6227,16.3393,16.9556,14.5397
flp-33,13.6347,12.9499,13.6395,13.6547,15.0232,14.9785,15.2539,15.4394
adr-1,14.5108,14.1958,14.016,14.6659,16.4787,16.5455,16.2446,17.2155
dao-2,16.5655,17.8289,17.9083,17.5758,17.9615,16.8091,18.7155,18.7801
dve-1,14.5231,13.254,14.1248,14.75,14.3653,14.4482,14.4955,14.9407
"CELE_Y71H10B,1",15.7015,15.5417,15.7993,15.738,16.905,16.9601,16.778,17.4671
col-95,13.9698,13.9889,13.9244,13.7886,13.9779,14.2277,14.1097,15.1549
"CELE_T22F3,3",18.5906,17.9967,17.5784,17.3659,19.2827,19.8163,19.8716,19.6721
asp-2,18.2341,17.3097,17.7151,18.3001,20.3535,19.6411,20.0931,20.9498
ttr-41,19.9139,19.5385,19.3705,20.4041,21.9376,22.0161,21.6701,23.4566
"C50D2,7",15.4267,14.9587,15.6561,15.5901,15.6394,14.9915,15.8966,15.6241
ugt-31,15.9469,15.5282,15.9634,16.1342,15.6964,14.8536,15.3987,15.3838
icd-2,19.5583,18.7735,18.4078,19.4077,19.7229,19.4615,19.805,20.1296
rme-1,12.0341,14.4184,13.5449,10.6054,14.1113,14.4082,14.2042,15.087
rabx-5,15.1186,18.0374,16.083,15.4342,14.2112,14.3269,14.4517,14.8702
"CELE_M28,10",16.2726,16.8771,16.8383,17.3413,17.4239,18.0247,17.981,17.4095
gly-4,14.8479,14.5295,14.7676,15.1699,16.1735,16.1358,15.5626,16.9182
"CELE_ZK863,8",13.3483,12.5271,13.6356,12.2263,14.3393,14.3012,14.4695,15.0349
"CELE_Y60A3A,21",16.0803,16.2024,16.1404,16.1035,15.95,16.2335,16.175,17.5449
faah-4,15.3898,15.6199,15.4675,15.6466,16.1029,16.0943,16.2446,16.0184
"CELE_T03F7,7",12.5835,11.9503,12.2501,12.4601,13.89,14.2081,14.3908,14.8409
"CELE_K02C4,5",12.5028,12.0785,12.1744,12.3083,14.4604,14.361,14.4267,15.0323
"CELE_F49E2,5",17.2418,16.2334,17.0622,16.6784,15.7904,15.8557,15.1088,15.3177
hda-5,13.7664,13.9133,16.8389,14.4744,14.5775,16.2353,14.9168,17.624
gls-1,14.215,13.9825,13.6205,13.7451,14.403,14.0416,14.4401,14.8318
npp-22,15.5476,15.4529,15.8196,15.5053,16.4407,16.1797,16.15,17.8295
gars-1,16.9466,17.0736,16.9841,16.4858,18.1745,18.3905,18.4801,19.257
odr-4,16.44,15.9091,15.4599,15.0418,18.797,18.9598,17.9074,18.8574
ttr-33,14.7581,15.862,14.5397,14.3784,15.2314,17.6669,17.0495,16.3314
"CELE_K09H9,5",13.1742,13.5477,13.7227,13.4142,14.3591,14.2924,14.048,15.1473
"fpn-1,1",13.8663,13.2872,13.3198,13.4201,14.1788,14.1767,14.4176,14.8477
"CELE_Y50D7A,10",15.3263,14.2009,16.2924,14.9755,15.8517,16.4266,16.85,16.8883
clp-4,15.3926,15.418,15.1377,15.2038,14.5742,16.2441,16.4044,16.0971
aqp-1,15.655,14.7231,15.1177,15.297,16.3025,17.185,17.3359,17.4308
bmy-1,15.2778,15.0014,15.7958,15.6203,16.1061,15.5064,16.0345,17.2868
let-611,13.9367,13.3919,13.8749,13.6845,13.6061,14.2109,14.4579,15.1695
lpd-2,14.8693,14.839,15.0726,15.2168,16.326,16.1095,16.196,17.463
"CELE_Y44E3A,6",15.5267,14.9423,15.9525,15.3624,15.258,14.8389,15.9472,17.5703
clec-67,14.3626,14.5291,14.8721,15.5813,18.8181,18.2046,18.0292,17.793
pck-1,16.0535,15.02,15.2015,16.4538,21.3941,21.0916,20.4428,21.4006
"C50D2,5",14.5618,14.3425,14.3388,14.913,15.209,15.5734,15.4674,15.8321
"C50D2,8",13.8828,13.5414,13.8662,14.4708,15.807,15.6508,15.2287,15.5424
fum-1,16.6178,16.0608,16.2652,16.5601,14.4508,13.9585,14.2865,14.9216
"CELE_F25B4,8",14.1383,14.7166,14.396,14.7238,14.4868,14.1171,13.9963,14.6219
lim-8,14.9257,15.0183,14.6668,15.2344,16.2656,16.6812,16.5318,17.1047
kbp-2,15.8231,15.7689,15.1039,16.3895,15.8438,15.5023,16.5715,15.8793
"C29E4,12",14.8443,17.3776,17.8803,16.6646,15.1179,16.0219,15.194,16.5244
"C14B9,10",19.2586,18.9011,18.6835,18.9324,17.9482,17.847,16.7328,19.195
ubh-2,13.3485,13.3621,13.447,14.4898,15.7669,15.8741,15.3356,16.7286
"CELE_Y43F4B,10",12.506,12.0582,12.1806,12.694,14.5057,14.3639,14.3861,14.812
"CELE_ZK54,3",11.0165,14.367,13.9757,13.5935,14.5234,15.8887,17.8862,16.5512
del-6,16.1029,15.9021,16.3465,16.1553,16.5133,16.336,16.7171,16.6944
dnj-20,14.9558,15.1424,15.5167,15.3967,16.8033,17.1683,16.2871,16.5292
spp-2,15.0895,14.4204,14.9579,14.4449,16.8068,16.646,16.8019,17.4028
"CELE_F55F3,2",11.9801,12.3412,14.0689,12.4165,15.0684,13.6786,14.9914,14.5814
"CELE_F54D8,6",12.3521,12.162,12.1231,12.6216,14.2852,14.05,14.2955,15.0928
"CELE_F18C5,10",12.3238,12.0327,12.1062,12.4832,13.847,14.3085,13.9985,15.153
"CELE_D2030,11",7.91865,11.0339,9.56286,12.7056,14.5031,14.4476,14.3382,14.8487
"C51E3,9",13.2076,14.238,14.1107,14.0486,14.3747,13.3115,13.8858,15.0236
"C25H3,7",15.982,15.711,15.6017,16.189,16.4561,16.3436,16.1354,16.6833
"CELE_W02D3,12",16.275,15.586,15.7627,16.0751,18.0581,17.6484,17.8495,18.5008
"CELE_F56F11,4",18.0931,17.6166,17.5886,17.7346,18.1657,18.1087,18.2042,19.667
"CELE_T09A12,5",15.5048,16.4222,15.8601,15.0049,18.0936,17.1444,18.0625,18.4988
"C11D2,7",15.4164,15.6813,15.8009,16.5636,16.9646,17.1212,17.264,18.8935
ucr-11,17.0613,17.0742,16.8739,17.447,14.0167,14.0785,13.9138,13.959
"CELE_T23E7,2",15.968,15.1281,14.0016,15.0039,14.3865,13.5184,14.0341,14.8185
"Y92H12BL,1",14.3337,14.5201,14.1224,14.7883,13.5632,16.3291,16.1406,16.027
hrpf-2,15.4624,15.9903,15.194,15.8238,16.4006,15.8777,16.1331,16.7048
ipla-6,14.5784,12.9394,12.8985,14.6013,13.3116,14.0902,13.8269,14.9206
sqd-1,18.7046,18.221,18.28,18.1389,19.6253,19.4584,20.4549,20.8718
rab-18,15.594,15.5983,15.5445,16.0186,17.5261,17.5831,17.5622,19.2841
"CELE_Y47G6A,22",15.9635,15.9015,16.0791,16.04,16.66,16.3379,15.9518,18.7991
prdx-6,14.5012,14.5349,14.5528,14.6141,15.2754,15.5419,14.9283,17.1375
col-106,15.1433,14.9461,15.0057,15.3369,17.7271,17.6971,17.9949,18.0783
ctl-3,13.4056,12.7127,13.5381,12.958,14.284,14.4438,14.1832,14.222
"CELE_Y39B6A,42",15.8541,15.2533,15.5461,16.0319,14.4793,13.8785,13.9914,14.7839
"CELE_Y39B6A,36",14.6361,14.4567,14.1153,14.7909,13.9866,14.0771,13.6239,15.0494
"Y39B6A,34",12.5568,12.7912,12.4678,11.9092,14.5139,14.1275,14.2319,14.8587
mtp-18,11.9283,12.1592,12.0609,12.7448,13.6399,14.3864,14.3331,15.0646
scpl-1,13.807,12.8252,14.5902,13.7744,14.4093,14.2255,14.2572,14.9479
nhx-2,15.7587,15.4842,15.966,14.312,16.3759,16.115,15.0764,17.0226
acsd-1,16.2665,15.9932,15.3802,15.2634,19.3358,19.2582,18.7254,19.0796
"CELE_Y51F10,7",17.5963,17.0444,17.1319,17.7284,19.0607,18.6386,18.9804,19.1534
dnj-10,15.4993,13.9781,13.6997,15.0943,16.9957,15.6942,16.5849,18.0983
csnk-1,15.5666,14.578,14.4033,14.7578,16.7624,17.395,17.2017,18.8837
exc-4,16.1746,16.1163,15.7914,16.1295,17.0075,16.7469,17.0835,16.6293
rps-20,18.6421,18.1088,18.5121,18.7178,19.0743,19.4663,19.4537,19.7849
"CELE_Y105E8A,14",12.1354,11.9588,12.3356,12.4092,14.3586,14.2562,14.4479,14.5486
apg-1,14.2309,14.3857,14.7104,14.7512,15.0453,15.8307,15.133,14.3855
"CELE_Y105E8A,8",14.0153,13.0461,13.8394,13.5929,16.727,16.3533,16.2876,16.4531
"CELE_Y105E8A,3",12.4552,13.7786,13.041,12.9184,13.9155,14.4358,14.489,14.6003
"CELE_R04F11,5",14.7831,15.5131,14.6733,14.9479,13.6521,13.7232,14.1513,14.3737
"CELE_F07F6,8",14.6118,12.9923,13.9643,13.8438,14.3884,13.8148,14.2986,14.8384
"C35D10,1",14.6151,14.7283,14.0459,14.2164,15.1857,16.4146,16.0837,16.5781
mbk-1,14.9758,16.9458,16.2097,17.365,16.8409,17.4395,17.3293,16.7648
"CELE_H43I07,3",15.7834,15.1087,15.6019,16.173,16.8042,17.1608,15.8105,19.0104
"C15B12,8",13.531,13.7301,14.1862,12.8596,14.5043,14.1733,14.411,14.3685
erp-1,13.5646,13.6909,13.7182,13.0629,14.2409,14.1997,14.4637,14.3572
ubxn-6,15.5701,16.8908,16.4371,15.5106,14.5866,15.6593,16.0539,15.4273
spe-48,12.5283,12.0998,12.2371,12.4829,13.7188,14.3092,14.2173,14.9206
hpo-29,16.1595,15.9764,15.7614,16.6497,16.6243,16.493,16.7903,16.5841
arx-4,15.712,15.3819,15.7565,15.5093,16.8245,17.1572,17.0835,17.9487
"C01G10,7",15.804,13.1152,14.4013,15.2177,13.3387,14.109,13.8668,14.9897
"C01G10,8",16.0395,16.1392,15.9406,16.5291,16.5456,17.4452,17.6367,17.3916
"C01G10,9",13.5611,14.2089,13.8648,14.8081,13.8547,13.8892,13.9813,14.5137
"C01G10,14;C25D7,1",12.5503,12.1078,12.232,12.7459,14.5166,13.8727,14.3235,15.1507
gpx-5,17.3231,17.0898,17.7739,17.5492,19.078,18.2484,18.0476,19.3036
pabp-2,15.8733,15.613,15.3549,16.4155,16.6766,15.9844,17.254,16.4708
nkb-1,18.0844,17.291,17.6926,17.5837,18.5525,18.7675,19.1046,18.729
"C17G1,2",14.892,14.9903,15.1928,15.6206,15.7091,14.3545,15.9913,14.5603
ugt-23,15.2844,15.9382,15.5657,15.3268,14.6284,15.5199,14.2715,14.9493
nas-37,16.3677,16.1815,16.5049,16.056,16.0979,16.0217,16.9578,16.6812
cysl-1,15.9293,16.4282,16.3577,16.6518,18.1352,17.9711,18.2448,19.1498
cab-1,15.1638,14.6478,14.7207,14.7483,15.5433,15.4723,15.5787,14.9521
"C23H4,3",12.4009,12.0384,12.287,12.66,14.1797,14.2268,14.4475,14.3894
"cytb-5,1",14.766,15.0203,15.1354,13.2585,14.4217,14.0485,14.21,14.9835
rpb-3,14.0774,14.5257,12.4558,14.1883,15.899,16.323,16.0812,16.791
prp-4,14.7484,14.6489,14.422,16.0348,13.7226,14.37,14.3196,14.9159
dhfr-1,10.6206,12.6641,12.9298,12.8035,13.774,14.4108,14.4034,14.7595
idhb-1,16.263,16.1943,16.4023,16.6218,17.5146,17.7776,17.6404,18.4711
gsr-1,16.8026,17.4575,17.2583,17.5942,17.7175,18.1837,17.5672,18.1878
"C46F11,4",15.2086,15.4779,15.9926,16.0616,14.5082,14.1942,14.3859,14.8544
"D2005,3",17.0323,16.4893,16.8526,16.5604,15.2383,15.3064,16.3472,14.7633
"CELE_D2005,4",12.2915,11.8026,12.2617,12.7332,14.2254,13.6979,13.8406,15.0299
drh-3,13.4573,14.1262,14.6028,14.6171,14.4684,14.3503,13.6819,15.0684
mrps-5,14.0246,14.23,13.8799,14.4027,14.7838,14.8873,15.0076,16.4377
rae-1,15.7774,15.1588,15.244,16.2107,14.7142,13.4297,13.3345,14.6215
nubp-1,16.4042,16.2551,16.405,16.409,16.4864,15.5166,16.6463,15.389
romo-1,16.0913,15.3461,15.9074,15.7776,16.4021,15.8259,15.6552,17.1347
"CELE_F15D4,5",12.5237,12.1277,12.3207,12.5098,14.2894,13.7778,14.4214,14.1261
"CELE_F20D1,3",16.8922,16.3601,17.0077,17.0633,17.2757,17.7219,17.494,17.5309
"CELE_F20D1,9",15.0446,15.2873,15.1918,15.1021,15.977,16.3485,13.9581,16.1098
"CELE_F20G2,2",16.2263,15.9122,15.527,16.0398,15.9423,16.1892,15.9331,17.0049
"CELE_F20G2,3",17.157,16.912,17.9466,16.5768,15.7506,14.6439,17.1122,16.6351
cup-2,16.1048,15.8706,15.6524,16.2764,17.1591,16.7664,16.6303,17.2924
tli-1,15.668,14.8517,14.2316,16.1763,16.3591,17.3519,16.887,16.773
"CELE_F25H2,4",14.4648,15.0765,14.7817,15.7354,14.3522,15.0909,15.2015,15.2212
rpa-0,19.9675,20.4413,20.387,20.4233,21.1255,21.2387,21.537,21.0377
tct-1,19.8924,19.8797,19.9799,19.9208,20.9855,20.8243,21.2924,21.5185
ndk-1,20.1886,19.8207,19.8895,20.0575,18.3144,18.0607,17.6544,17.4587
"F26A3,7",15.8296,15.3672,14.9446,15.0384,14.4444,13.5724,14.3988,15.1061
ncbp-2,15.4669,15.0075,14.9971,15.0624,13.8641,14.4043,14.2018,15.0758
"CELE_F26A3,1",12.8709,12.6395,13.1448,14.0117,14.4234,14.3883,14.3586,14.7866
"F27D4,1",18.7284,19.1208,19.3673,19.2192,19.9354,19.6171,19.7421,20.5047
"F27D4,4",15.29,15.8565,15.062,16.0155,18.3935,17.003,18.2458,18.5383
bckd-1b,16.1927,16.1105,15.9163,16.9488,16.0047,15.7648,16.4096,17.2212
hpo-34,15.1809,15.2873,15.8343,15.609,14.0805,14.0905,14.177,14.594
sac-1,15.6111,15.157,15.7694,15.925,17.2616,17.1726,17.4279,17.2151
gst-24,20.051,20.1669,20.0701,20.6316,21.7843,21.8223,22.0368,22.496
gst-15,12.5335,12.7254,12.3367,10.8877,15.4918,16.8372,15.7656,15.6861
gst-16,9.47109,12.7502,13.1816,12.4159,14.474,14.0447,14.1221,14.7609
tatn-1,12.3799,11.7479,12.2464,12.7805,14.3764,14.3912,14.4316,15.0248
mfap-1,14.0444,13.8841,14.2349,13.7504,12.8698,12.8001,14.4768,15.5512
idha-1,17.7891,18.0105,18.1411,18.1329,19.4079,19.3917,18.8169,20.082
cfim-1,16.8375,16.0612,15.7375,16.9933,17.0835,16.5734,16.8683,16.9034
ned-8,17.4077,16.9786,17.3412,17.8374,20.0209,19.5466,19.585,20.6238
hpo-35,12.4114,12.0664,12.3247,12.4492,14.3407,14.3324,14.42,15.1494
scl-11,12.5681,12.1786,11.8979,12.6549,14.3222,14.0825,14.1362,15.1434
swan-1,12.5696,12.1854,12.3123,12.7674,13.7296,14.1616,14.4701,14.5008
swan-2,12.5006,12.1282,12.299,12.7661,13.7569,13.815,14.4748,14.5026
"F53C11,3",16.4544,16.2531,15.6426,15.6267,16.209,15.7514,15.9613,17.5348
"CELE_F53H4,2",18.4447,18.4275,18.4019,18.712,19.2427,19.7061,17.303,19.7927
"CELE_F54E4,3",14.8414,14.5101,14.2097,15.061,14.3132,14.2166,14.3809,15.0117
lipl-1,12.8939,13.7678,12.6629,12.8816,16.1988,16.3553,16.5573,16.0284
hpo-31,15.6747,15.1608,14.698,15.7962,16.198,17.1638,16.1568,14.9174
nrf-5,15.8989,16.1987,16.3728,16.9401,17.4099,18.337,17.8651,19.2696
ttr-31,16.1835,14.5578,15.7253,16.5367,16.9948,16.4111,16.0137,17.3394
"CELE_F59C6,5",18.7773,18.4251,18.243,18.74,19.8838,19.7129,19.7621,20.0655
"acox-1,6",12.1253,11.0321,10.9563,12.7017,14.4802,14.0908,14.4744,15.1456
acl-1,14.9151,14.841,15.1469,15.5421,16.0964,15.9427,17.1074,17.1426
ent-2,18.2302,16.2767,16.2278,16.0556,18.0468,17.6353,17.9604,18.8992
gas-1,15.6849,16.0292,16.1331,16.459,18.7306,17.9072,18.6123,20.3293
