geneName;Leading.proteins,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04
lea-1;F5GUH5;H2FLK8;H2FLK9,19.4542,18.8969,19.6763,19.6763,24.2286,22.8323,22.3598,22.8905
lea-1;F5GUH5;H2FLK8;H2FLK9,22.8104,23.6355,22.5789,24.2658,20.4903,21.3406,20.9021,21.4988
lea-1;F5GUH5;H2FLK8;H2FLK9,23.1448,23.4865,23.4411,22.7899,24.6221,22.6941,23.1734,24.0114
lea-1;F5GUH5,18.4907,19.4484,19.9348,19.095,21.3157,21.6738,21.2577,21.0506
lea-1;F5GUH5;H2FLK8;H2FLK9,21.9413,23.3078,23.1897,23.9701,24.0787,23.5214,20.5789,21.9023
lea-1;F5GUH5;H2FLK8;H2FLK9,23.8262,24.2318,24.6293,25.3392,24.3011,24.423,24.0321,24.4461
lea-1;F5GUH5;H2FLK8;H2FLK9,18.4717,21.4928,19.6379,20.0198,23.5908,24.7729,22.405,22.9512
lea-1;F5GUH5;H2FLK8;H2FLK9,20.069,20.2554,21.5544,18.8774,21.4889,19.9562,20.8592,21.3365
lea-1;F5GUH5;H2FLK8;H2FLK9,22.6269,23.1474,24.3125,23.6947,21.7212,20.6641,20.3024,20.2182
lea-1;F5GUH5;H2FLK8;H2FLK9,23.6393,23.805,22.2667,23.2822,24.3149,24.9323,23.5274,24.1721
lea-1;F5GUH5;H2FLK8;H2FLK9,19.5091,18.487,20.6211,16.9355,24.7838,24.2486,23.2523,24.2731
lea-1;F5GUH5;H2FLK8;H2FLK9,19.5449,21.4002,19.861,18.2687,21.5836,21.3959,21.3625,20.7792
lea-1;F5GUH5;H2FLK8;H2FLK9,23.3148,22.0236,24.5431,22.2709,24.8195,24.4743,24.8829,24.9109
lea-1;F5GUH5;H2FLK8;H2FLK9,20.7949,19.5689,21.8077,18.7501,24.0139,25.7262,24.087,24.8103
lea-1;F5GUH5;H2FLK8,17.569,19.3742,20.1951,18.3802,21.5486,19.0441,21.2038,21.1828
lea-1;F5GUH5;H2FLK8;H2FLK9,30.8933,32.0188,24.7458,28.4877,26.2942,27.2669,26.2201,26.7304
lea-1;F5GUH5,17.8198,17.8235,20.7676,16.6469,25.2559,24.5921,24.1139,25.4178
lea-1;F5GUH5;H2FLK8;H2FLK9,22.8286,22.6279,23.4471,22.5939,23.8614,21.9898,21.78,21.6486
lea-1;F5GUH5;H2FLK8;H2FLK9,19.1988,18.4626,19.2741,17.4915,20.998,20.197,20.649,20.8398
lea-1;F5GUH5;H2FLK8,18.4644,17.47,17.1427,19.3277,21.243,21.3115,21.3176,21.6266
lea-1;F5GUH5;H2FLK8,17.3993,20.3039,21.25,18.1057,21.8858,21.7039,21.0757,20.0702
lea-1;F5GUH5;H2FLK8;H2FLK9,21.8246,23.454,23.3713,23.2539,24.3201,23.4805,23.1251,24.4579
lea-1;F5GUH5;H2FLK8;H2FLK9,20.4443,20.8964,21.5306,20.3932,21.64,21.5059,21.3777,21.8333
iff-1;G1K0V8,19.3329,20.1426,17.7119,16.795,21.5168,21.0548,21.4171,21.8029
iff-1;G1K0V8,19.1536,18.2979,19.6507,18.1754,21.6726,21.2205,20.2303,20.611
pgp-6;pgp-7;Q1ZXU6,26.727,26.3817,26.7905,25.7815,25.3786,25.5,24.0095,24.7408
gsp-1;gsp-2;G3MU14;P48727,19.7462,17.5782,20.3071,17.9435,21.7757,20.8904,21.044,21.8248
math-33;usp-7;G3MU81,17.643,18.8478,17.0341,19.3229,21.919,21.2958,20.9771,21.4123
sec-61;G3MU88,18.9542,20.3207,21.3337,18.3234,25.7336,25.1495,24.3956,24.7344
sec-61;G3MU88,20.754,19.4384,21.9728,18.2827,20.4205,21.3606,21.379,21.5264
;G4RTI0,19.7205,19.0348,19.5367,19.8342,21.4576,21.2388,20.9134,20.6735
spc-1;G4S034,18.5624,19.4784,18.3835,18.0383,24.4083,23.7789,23.221,24.4655
spc-1;G4S034,17.738,19.4275,20.4183,20.64,24.3139,22.7713,22.3913,23.8995
spc-1;G4S034,24.2741,24.158,22.8946,23.5561,21.5146,20.0049,20.6995,21.3432
spc-1;G4S034,20.0813,18.8675,19.5729,19.7465,21.1107,20.0929,21.0038,21.5574
;G4S1A4,19.2107,18.8003,21.9644,19.6018,20.6072,21.1066,21.2156,20.2257
;G4S1A4,19.0669,18.0669,17.593,19.0106,26.4329,26.0387,26.0344,26.2928
;G4S1A4,20.4241,18.8863,19.0435,16.8728,21.8729,20.8104,20.7436,21.3789
;G4S1A4,16.4848,20.5165,20.3536,19.8431,23.0217,24.0231,22.0611,22.9017
;G4S1A4,20.9534,19.4424,21.0029,19.9266,22.7148,24.3488,23.1561,24.1173
;G4S1A4,23.199,22.0062,22.6135,22.3649,26.2799,24.4639,24.9168,25.7119
str-176;G4S3P8,16.7214,19.6868,19.8559,21.0907,21.945,20.2932,21.4831,21.571
;Q20314,19.2673,18.8895,19.6331,18.9569,22.6269,23.2927,23.319,23.1633
gei-15;G4SI07,17.4676,16.4274,18.8624,18.5045,21.451,20.3222,20.2979,21.529
gei-15;G4SI07,20.5438,20.6796,18.3952,17.1989,22.2103,22.8781,21.7519,23.7276
pqn-52;G4SL51,23.7556,22.3971,23.0408,20.7424,24.2604,23.3379,23.185,23.87
ttn-1;G4SLH0,24.0051,24.3379,23.9363,24.6248,21.6624,21.6344,21.2428,21.6071
ttn-1;G4SLH0,21.3659,20.1069,21.2307,20.8674,20.7307,21.3628,21.5333,21.1087
ttn-1;G4SLH0,20.7594,17.0755,17.7243,18.4891,21.0008,20.1658,21.0661,20.4059
ttn-1;G4SLH0,20.383,19.6142,19.0269,17.5282,21.5501,21.2926,20.0955,21.2368
ttn-1;G4SLH0,24.4204,25.6729,25.3376,25.193,24.6756,24.9582,23.3046,24.5267
ttn-1;G4SLH0,19.9504,20.2255,20.4459,19.4228,20.6738,21.1081,21.2375,21.2773
;G4SPY1,24.4426,24.6495,24.4191,24.0166,23.1531,22.757,22.1267,22.4916
;G4SRU7,18.0578,19.1431,20.4118,19.4304,23.7449,23.2098,23.0884,23.7137
glo-1;G5EBF0,18.9403,19.1827,17.6423,17.1487,21.8743,21.0858,20.4089,20.7261
pud-2.1;G5EBF3,16.3169,21.6457,21.6868,19.3947,21.6222,21.728,20.5861,21.8745
pud-2.1;G5EBF3,21.476,18.7307,19.0431,19.2258,21.0532,21.6956,20.0352,20.8398
pud-2.1;G5EBF3,18.8257,20.7825,18.7132,20.9722,23.455,24.2373,24.7791,24.8377
pud-2.1;G5EBF3,18.4149,18.3711,19.1795,19.4054,21.9611,21.3805,21.2098,21.6854
pud-2.1;G5EBF3,19.117,17.6594,21.7749,18.9948,21.1975,21.6511,20.5822,20.7137
pud-2.1;G5EBF3,17.7967,18.4189,19.6903,18.4891,21.9252,19.6717,21.1063,21.9147
pud-2.1;G5EBF3,19.0166,18.5586,20.4571,20.2653,21.7645,20.2882,21.2943,21.2632
pud-2.1;G5EBF3,19.1168,18.7039,20.8748,19.67,20.8121,20.7529,21.4274,21.6308
pud-2.1;G5EBF3,17.9188,16.928,19.9437,19.0931,24.4516,25.1078,22.7493,24.5943
pud-2.1;G5EBF3,19.9169,19.4093,19.9123,17.8682,22.7501,22.0748,21.4898,21.7759
pud-2.1;G5EBF3,19.1554,21.4434,20.3759,20.4189,24.8074,23.0524,25.3027,24.0903
;G5EBF4,19.0502,17.7018,21.6477,19.6785,21.5367,21.3016,20.0446,21.4012
tat-5;G5EGE0,19.5547,18.57,21.0997,17.3182,21.2185,21.7853,20.1388,20.1428
4D656;G5EBI0,24.9562,23.47,23.4485,24.0175,21.9057,21.5987,21.3714,21.2052
fmo-2;G5EBJ9,20.2711,19.2415,18.9736,19.2812,23.1674,23.3677,23.2818,22.7638
fmo-2;G5EBJ9,18.6231,17.6804,19.4102,20.0059,21.3416,21.1391,21.48,20.0488
fmo-2;G5EBJ9,19.1191,20.4078,19.4019,17.1656,24.2681,23.1841,22.3947,22.4993
fmo-2;G5EBJ9,19.5432,17.9049,19.7496,21.562,22.6732,21.1213,21.5895,22.9826
fmo-2;G5EBJ9,20.0254,20.4752,20.7732,21.2003,23.5789,24.285,22.4546,23.5509
erm-1;G5EBK3,20.2287,20.6446,20.1502,19.6888,21.6034,19.3882,21.5096,20.6677
erm-1;G5EBK3,18.9977,17.236,20.4165,19.1631,20.5666,21.6708,19.6379,20.9876
erm-1;G5EBK3,20.9652,19.4016,19.8572,19.1199,22.0414,22.4527,23.6491,22.9414
erm-1;G5EBK3,17.0262,18.8223,19.9867,19.1176,21.0367,20.5302,20.1415,20.5028
erm-1;G5EBK3,18.6525,19.6118,20.9361,18.9671,21.2085,21.0591,20.9963,20.2306
erm-1;G5EBK3,23.5396,23.8732,24.8231,24.0552,24.7073,23.1133,23.0435,23.5366
erm-1;G5EBK3,17.061,20.9613,20.0991,18.3528,23.5875,21.9107,21.0406,20.3659
snf-3;G5EBN9,25.6401,25.1128,25.3928,24.7274,23.8659,24.7048,23.3227,24.0122
snf-3;G5EBN9,18.4144,20.662,20.5008,19.5688,25.9906,25.9242,23.6213,24.8253
snf-3;G5EBN9,18.1026,20.2283,20.9742,20.0059,20.8053,21.5073,20.1295,21.6281
snf-3;G5EBN9,19.2849,21.9565,20.8761,20.4336,20.6856,20.5082,20.243,21.8276
;G5EBP5,25.8161,26.4069,26.1974,26.7525,26.2538,25.577,26.0814,25.9897
;G5EBP5,19.9839,19.1679,18.9269,19.5435,21.0085,21.7099,20.557,21.0506
;G5EBP5,25.7475,26.062,24.0668,25.3835,25.0281,24.1843,24.95,24.304
;G5EBP5,27.4697,25.7621,24.4556,24.0151,26.7447,26.3103,23.9424,25.7959
;G5EBP5,16.5655,20.5678,21.0006,19.2988,27.7733,27.5001,28.3887,27.8353
;G5EBP5,18.3123,18.149,19.2924,20.7276,21.7477,21.4868,21.4049,20.6867
;G5EBP5,18.885,21.3849,21.6015,18.5028,21.288,21.417,20.6863,21.7419
;G5EBP5,19.4002,18.216,20.4931,19.5947,23.3866,23.7994,22.0614,23.673
;G5EBP5,22.0452,23.7886,22.8834,22.9555,20.961,21.6721,21.2757,21.2733
;G5EBP5,24.0832,23.7741,25.3882,24.7869,28.2694,28.119,28.5132,28.1142
;G5EBP5,22.8781,24.4714,24.1278,24.8056,27.1332,27.3803,27.4963,28.1142
;G5EBP5,18.4796,20.8881,22.0388,18.7497,26.5347,28.7308,27.0707,27.6074
glc-1;G5EBR3,16.9153,20.4264,19.9978,20.1918,19.5264,21.1799,19.443,21.2497
glc-1;G5EBR3,20.2015,19.4337,20.8547,19.2049,21.1427,21.4957,19.7069,21.6229
;G5EBT8,24.1367,24.8969,25.2311,25.2022,20.8112,21.7902,20.6077,21.2483
lec-10;G5EBV4,18.7059,21.6294,20.171,18.6633,24.8851,23.4976,21.5339,23.4771
pgl-3;Q965J2,18.5345,18.7762,16.9453,18.5938,24.3848,22.6233,23.2778,23.1648
;G5EBY4,23.6851,24.8454,23.2549,23.4191,21.4714,21.0593,21.2977,21.8109
phf-5;G5EBY6,19.5745,20.0444,20.6323,19.5551,21.8599,21.6977,18.6242,20.6404
let-418;G5EBZ4,15.7372,19.7849,19.1242,18.3853,21.144,20.6935,20.6551,21.3131
;G5EC03,19.7883,20.3333,19.8713,18.2798,21.5194,21.779,21.3128,21.7596
evl-14;G5EC05,33.3122,35.0087,31.7252,33.0983,21.6427,21.4681,20.7721,20.5362
lec-9;G5EC10,19.377,21.4255,19.7303,18.7802,21.6074,21.689,20.9212,21.6027
lec-9;G5EC10,19.176,19.5829,19.162,17.8424,21.1133,20.9118,18.6763,21.4743
zen-4;G5EC43,22.7043,23.0192,23.6846,22.3038,19.8222,20.4283,20.4707,21.3887
nrfl-1;I2HAI6;X5LQ26,20.6982,18.8384,18.8775,17.2759,24.4857,23.4194,23.5799,24.5716
nrfl-1;I2HAI6;X5LQ26,18.4791,18.9426,18.826,16.8896,21.4504,21.6637,20.3495,21.7755
nrfl-1;I2HAI6,25.9775,25.863,27.2852,26.9258,20.9155,20.3982,20.5611,21.7866
ubql-1;G5EC78,18.5811,19.889,19.9417,19.549,21.0041,21.5832,19.8912,21.7884
ubql-1;G5EC78,18.7466,16.8044,20.3361,18.909,27.0013,26.9928,27.2927,27.0071
ubql-1;G5EC78,19.8877,18.4001,17.469,18.4922,21.7372,20.8747,20.491,21.4311
oma-1;G5EC86,19.7972,20.6183,21.0483,17.5191,22.6007,23.8373,23.7527,23.0802
dpy-11;G5EC91,25.5755,25.7854,25.7303,25.4019,23.8691,22.9328,23.3076,23.9794
dpy-11;G5EC91,18.3991,19.2243,20.2961,17.7727,21.7213,20.9818,20.0789,21.1964
cyp-29a2;G5EC97,22.3153,23.3456,23.5878,22.6769,23.013,22.4674,22.7652,23.116
cyp-29a2;G5EC97,18.5083,19.5261,19.3305,19.4416,25.3914,24.7043,23.1033,24.1085
cyp-29a2;G5EC97,19.1876,17.0481,20.331,19.7076,24.1133,24.1879,24.7665,24.2835
ctps-1;G5EC98,17.7917,18.0263,19.3407,20.6358,20.7447,21.5255,21.4417,21.4835
usp-48;G5ECC7,21.1091,20.1694,20.2643,19.9489,24.1174,24.6742,24.1923,24.4453
;G5ECF6,22.3879,23.7218,22.7805,23.2114,24.5014,24.5954,23.9118,24.2857
tac-1;G5ECG0,18.3455,18.2087,19.951,19.5422,26.2574,26.0236,24.1132,24.1206
vab-10;G5EFK7,19.205,20.381,18.1553,17.9349,21.1789,19.4869,21.0346,21.6934
;G5ECL1,19.2309,18.2829,18.0716,19.5492,22.5303,24.4074,23.9134,23.7803
dcp-66;G5ECM2,17.5888,19.976,17.837,18.8726,20.4708,21.7884,21.223,21.4382
elb-1;G5ECR7,19.3545,20.1591,18.6182,21.2917,25.1199,25.1213,26.5751,27.2598
gpc-2;G5ECT6,23.9007,24.6077,24.8504,25.5508,21.6423,21.4862,20.5827,21.2641
gpc-2;G5ECT6,23.5254,21.9544,24.3107,22.0246,21.9004,22.9501,22.0196,22.2081
skr-1;G5ECU1,21.1056,18.1715,20.2636,20.3585,23.9094,23.2495,21.5843,23.3457
dlg-1;G5ECY0,21.3827,20.2932,18.8112,19.5529,21.0857,20.393,20.714,21.8267
dlg-1;G5ECY0,19.8153,17.9503,20.5715,16.1964,21.9204,21.5455,20.2015,20.566
skr-8;G5ECY4,18.776,18.8857,18.6993,19.8209,27.8713,27.7166,26.1167,26.8768
skr-8;G5ECY4,18.6258,20.109,18.0902,18.1332,21.4605,21.6149,21.1415,19.9882
chn-1;G5ECY6,23.511,22.6531,24.3393,23.1309,21.741,21.671,21.157,21.8274
chn-1;G5ECY6,21.1487,18.4291,18.9778,20.1221,22.3657,24.8064,22.9634,23.6696
unc-44;G5ECZ1;Q17490,19.2641,19.1986,19.9667,17.3399,21.4338,21.4811,21.5202,21.1653
unc-44;G5ECZ1;Q17490,20.3051,19.602,17.9731,18.9707,21.8286,20.1331,21.3032,20.5928
unc-44;G5ECZ1;Q17490,20.2438,17.8358,19.4185,18.8515,21.8811,19.6889,20.4334,20.2553
unc-44;G5ECZ1;Q17490,18.0782,18.85,20.8737,18.3896,21.4861,21.476,21.1522,20.9949
;H9G337,25.4724,25.2706,25.1817,24.8993,24.7596,24.6793,24.1227,24.1684
vab-9;G5ED30,25.3681,26.0477,26.159,26.0727,22.9545,22.95,23.9546,25.0148
fat-5;G5ED44,19.8675,20.8383,20.9615,18.8328,21.0709,21.2271,21.0335,21.3956
eea-1;Q5FC45,24.765,23.1966,24.2629,23.9689,23.9058,22.9586,24.4908,24.9006
eea-1;Q5FC45,21.5375,18.6205,20.7557,18.7092,21.6407,21.4783,20.8235,21.343
eea-1;Q5FC45,27.9375,27.8283,28.6756,27.5135,27.8121,28.2973,28.1796,28.141
;G5ED91,24.671,25.1791,26.9916,26.4361,26.182,24.8186,25.7918,26.7345
unc-25;G5EDB7,31.9531,32.2453,32.535,32.7899,32.1637,30.5615,25.1662,19.4951
tba-4;tba-1;tba-2;mec-12;tba-9;G5EDD4;O18688;P34690;P91910,18.3707,21.2026,17.4639,17.7224,25.6935,23.1418,24.846,26.6379
tba-4;tba-1;tba-2;mec-12;G5EDD4;O18688;P34690;P91910,19.7954,21.3879,19.6286,16.7225,28.4432,27.7192,28.4521,28.8374
skr-2;G5EDD8,19.2218,20.6123,18.9828,19.3717,21.3276,18.5922,19.853,21.5714
skr-2;G5EDD8,19.4214,18.3156,16.5221,18.2968,21.6335,21.6822,18.7089,20.6657
skr-2;G5EDD8,17.8936,18.8544,18.1194,17.1239,20.6489,21.674,21.3419,21.3666
tpxl-1;Q8WSN6,17.0152,19.7245,18.6459,19.6256,21.672,21.2485,21.4145,21.8506
kri-1;G5EF18,18.1599,19.4661,20.5518,20.9655,21.4645,20.5575,21.3257,20.8553
dcar-1;G5EDI0,19.5823,19.4974,19.2818,18.6964,21.7175,20.2168,21.1773,21.5002
ent-1;G5EDJ3,28.8879,28.7659,29.035,28.3508,27.277,28.0024,25.1571,23.5894
ent-1;G5EDJ3,17.5456,20.3553,19.9732,18.5429,25.4664,25.5533,24.6309,25.7616
ent-1;G5EDJ3,20.462,18.9801,20.0661,18.1246,21.5822,20.7429,20.9559,21.5031
dnj-25;G5EDJ6,21.3763,18.3459,18.3397,18.5126,20.5438,19.4529,20.367,21.4153
nrfl-1;X5LQ26,19.6227,19.0806,18.4823,17.3184,19.3353,21.3506,20.9305,21.8827
nrfl-1;X5LQ26,18.6842,20.1275,20.114,19.8258,20.7415,21.0012,20.8658,21.791
;G5EDM5,19.6923,16.9674,19.0589,18.7725,21.8072,21.5935,20.2463,21.8914
cnb-1;H9G2Y1,19.0053,17.6683,19.3042,20.922,21.4241,21.4148,20.5962,21.8158
clh-1;G5EDQ0,22.706,24.3209,24.4725,23.4068,22.0681,21.7464,22.076,21.4823
cle-1;G5EDQ4,19.1311,20.0589,19.6329,17.9729,21.916,19.6329,20.8232,21.5214
cle-1;G5EDQ4,22.2207,20.9706,21.2282,21.2067,23.737,23.3949,22.1143,22.0578
;G5EDQ7,17.3341,20.0032,22.0302,16.6973,21.5607,21.191,20.8702,20.4079
;G5EDQ7,17.7957,20.2845,21.4049,20.6942,21.3061,20.6053,21.0139,20.9788
sur-6;G5EDR3,20.4756,18.5947,19.0179,18.4854,23.6459,23.7236,21.8289,22.7732
sur-6;G5EDR3,25.2539,25.4809,23.2486,24.7952,24.976,24.4959,23.0235,23.8901
sur-6;G5EDR3,19.2712,18.4116,19.4938,19.0405,21.1493,21.1324,20.2828,21.6778
ubr-5;G5EDT9,20.4641,19.8613,21.2818,19.0389,22.9684,23.1023,22.4209,24.2367
pmr-1;G5EFK9,24.5493,25.6197,25.6275,25.2316,24.665,24.8882,20.5802,23.9474
cey-4;G5EDV3,18.6775,20.2437,18.973,21.0142,20.193,20.0897,20.5058,21.8861
cey-4;G5EDV3,18.0777,21.0314,20.3326,19.4747,21.7115,21.4817,20.9386,20.7244
cey-4;G5EDV3,19.0274,20.0877,19.4578,18.7113,23.3068,21.2588,23.6471,24.9811
cey-4;G5EDV3,19.1332,19.4405,20.2699,18.7877,20.8019,20.866,20.255,20.9715
cey-4;G5EDV3,18.5216,18.8883,19.6742,17.5778,21.832,21.7682,20.7172,20.3653
cey-4;G5EDV3,19.9284,20.4853,20.3539,20.5516,21.0585,21.684,19.8207,20.8746
skr-7;G5EDY3,21.3609,20.1626,19.9495,19.2871,29.1778,28.1738,28.0632,29.0038
skr-7;G5EDY3,20.5813,17.3259,18.1055,17.5758,20.3166,20.34,20.5127,21.4265
;Q564W1,17.8411,20.3686,19.0009,20.2023,26.9137,25.8351,24.1086,25.2552
drp-1;G5EDY8,17.0624,18.7889,16.3779,18.8295,21.7524,21.5983,20.4837,21.8992
cpi-1;G5EDZ9,20.4158,18.9824,21.21,20.192,19.2447,21.0528,20.5307,21.5281
hip-1;G5EE04,22.8265,22.0499,23.029,21.5507,21.175,21.3032,21.1666,21.2085
hip-1;G5EE04,19.5084,18.1844,19.3103,19.2787,21.8514,20.9851,21.1806,21.486
ccr-4;Q8I4B4,19.4762,18.1073,19.3722,21.4224,20.7132,20.8396,20.8049,21.7472
ptr-23;G5EE13,23.847,24.4364,26.6312,24.9429,25.2636,22.9221,22.4385,24.3153
cuc-1;G5EE41,20.5581,19.7144,18.8691,21.1579,20.0112,20.6021,20.7217,19.3568
;G5EE62,18.0551,19.8148,21.427,19.6122,21.6649,21.4912,19.7346,20.4484
skr-3;G5EE67,21.5263,19.4384,20.711,19.8957,21.8946,21.7491,20.8873,20.924
skr-3;G5EE67,19.5509,18.9794,19.3437,18.3549,20.7315,20.6145,20.9248,21.307
skr-3;skr-4;G5EE67;Q9U1Y9,25.2944,25.3682,26.4271,25.7558,26.2583,26.0057,25.5534,25.7192
skr-15;G5EE88,19.4161,18.9857,21.5346,20.8401,21.136,21.7793,21.5176,20.739
nex-1;G5EEA8,21.0212,17.7661,18.7605,18.5271,21.8395,20.6996,20.4623,21.4524
nex-1;G5EEA8,24.9806,25.618,26.4839,25.01,23.3815,24.0935,24.5852,23.4602
nex-1;G5EEA8,17.4578,18.1571,19.3021,20.2149,21.6358,20.5347,21.2947,20.4451
dpy-14;G5EEB6,18.8414,18.3347,20.1832,18.0803,20.2586,21.1152,20.7734,21.7104
scm-1;G5EED5,19.6338,20.0336,20.989,19.6798,29.5317,29.071,28.7795,29.4503
scm-1;G5EED5,22.8227,22.1728,20.4765,21.7187,27.9061,28.3196,26.4591,27.4311
mce-1;G5EEG4,20.0939,18.4159,17.7358,20.8015,20.8423,21.115,19.8133,20.8412
frm-1;G5EEP9,24.9492,25.066,24.5951,24.3121,23.2558,23.1498,24.7294,23.4971
frm-1;G5EEP9,20.4935,19.2545,20.7938,20.4575,19.8961,20.5095,20.6054,21.6547
frm-1;G5EEP9,17.4701,20.1717,18.3366,15.2692,22.8578,21.9888,22.1924,23.499
frm-1;G5EEP9,23.8133,24.7701,24.6038,24.2832,20.9555,20.8613,21.361,21.8707
frm-1;G5EEP9,19.4263,21.1116,21.8048,17.8818,21.77,21.5535,20.9123,20.5435
;G5EEI9,18.8726,17.7685,21.0667,18.0139,20.5878,21.5805,20.5262,21.0881
msd-2;ssp-16;ssp-10;ssp-19;ssp-9;G5EEJ7;Q21289;Q23058,20.5463,17.6073,18.3188,20.5478,21.0366,21.3767,20.7486,21.1632
vglu-2;vglu-3;G5EEK1;Q10046,23.6241,23.9782,24.5646,24.7024,23.7325,24.3356,23.8549,23.4841
vglu-2;G5EEK1,24.6804,25.2159,26.0113,25.1571,24.0273,23.9096,23.7182,24.0928
vglu-2;G5EEK1,18.9781,19.7719,18.5988,18.9573,22.8538,22.5721,23.11,23.6241
vha-5;G5EEK9,24.6492,24.0552,24.44,23.9968,26.4499,25.1663,25.9645,25.5117
vha-5;G5EEK9,18.3548,19.7026,21.1125,17.7542,26.1056,25.4501,22.9532,24.6039
vha-5;G5EEK9,19.3351,17.9796,18.1455,18.5698,21.8353,21.3434,21.0228,21.507
vha-5;G5EEK9,23.2005,24.2298,25.2663,24.7261,23.6897,23.4788,23.3229,23.8022
hmg-11;G5EEL9,18.9704,20.1841,21.2593,20.2363,21.8728,20.5091,20.3458,21.8927
hmg-11;G5EEL9,19.6562,20.2038,19.9282,18.3176,21.2948,21.7607,20.4635,21.6056
hmg-11;G5EEL9,19.6454,19.3513,18.0739,19.2715,19.9424,19.6035,19.8535,20.5053
hmg-11;G5EEL9,21.2695,18.445,20.5672,18.6714,21.7038,21.6751,21.1852,20.606
hmg-11;G5EEL9,19.3216,20.7703,17.8723,20.7386,21.3607,21.0475,20.231,21.4593
;G5EEN7,19.9399,19.2919,20.6467,20.3305,20.3827,21.6318,21.4185,21.2412
;G5EEN7,18.3865,17.0524,19.8193,18.8333,21.763,20.703,21.1825,20.5622
alg-1;alg-2;G5EGR6;Q86B39,19.428,19.6779,19.4019,16.6331,26.3157,25.2382,24.7401,25.3313
pud-1.2;G5EET8,20.3237,20.1784,20.0286,20.9217,20.6034,19.767,20.6985,21.158
pud-1.2;G5EET8,16.8522,20.1559,19.256,18.9156,20.7733,20.3218,20.7326,21.4721
pud-1.2;G5EET8,22.1631,22.0952,22.8531,23.4843,25.652,25.3584,24.6722,24.5909
pud-1.2;G5EET8,17.6935,18.3918,20.8979,19.657,20.1417,21.7705,20.8394,20.8544
pud-1.2;G5EET8,19.9308,18.0295,18.1489,19.4215,20.9034,21.7459,20.5595,21.6394
pud-1.2;G5EET8,16.2016,21.4977,19.7973,18.9832,21.0756,21.6421,21.2829,20.5399
pud-1.2;G5EET8,24.9526,27.853,25.1012,26.8899,28.1766,29.2867,28.2325,29.0049
pud-1.2;G5EET8,19.0404,20.1482,22.0017,17.4353,21.8589,21.7324,20.4152,21.3384
nbet-1;G5EEU1,19.5656,17.1251,19.8256,18.6299,21.9058,20.2545,20.8498,21.3277
nbet-1;G5EEU1,20.5106,18.7481,20.7069,20.8844,21.2094,21.4914,20.3235,21.549
pud-3;G5EEV5,20.6863,18.077,20.548,19.7331,20.8739,20.4104,20.6049,21.3706
sid-2;G5EEV9,20.466,21.4937,19.9015,19.9828,24.5511,24.3737,22.554,24.0777
cnk-1;G5EEW9,26.2445,21.4383,25.0119,25.7403,24.2387,24.8833,25.1504,26.1125
skr-12;skr-13;G5EGD5,19.2558,18.9876,19.7753,19.7312,26.5621,26.2118,26.71,26.5007
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,21.4848,19.9474,18.5867,20.0298,24.2667,23.099,22.8274,23.974
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,20.9377,20.5006,18.9152,18.9076,21.4383,19.4424,19.4915,20.7551
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,20.2077,19.6004,19.6151,20.185,21.4548,21.3713,21.5274,20.8691
;G5EF05,27.0384,26.9274,26.5371,26.3412,28.0119,26.8699,28.3227,27.9649
npa-1;G5EF32,19.2487,20.6938,19.345,18.6172,21.5417,20.9259,20.6642,21.6331
npa-1;G5EF32,23.8989,21.7782,22.906,22.5513,21.7555,19.2279,20.8728,21.5674
pat-10;G5EF37,19.3012,19.6544,21.5853,18.382,25.4628,25.1717,24.5481,24.5463
pat-10;G5EF37,20.7147,17.4188,20.0021,18.5774,22.2347,23.3688,24.2215,23.9302
;G5EF82,17.3548,19.3431,21.1631,17.1264,21.9025,21.1587,21.141,20.567
swsn-1;G5EF87,17.913,20.4957,19.1611,19.437,19.9764,21.3734,20.7879,21.5049
;G5EFC4,17.7686,20.0914,20.6943,19.1366,20.0838,21.6061,21.0255,21.4066
;G5EFD7,19.8082,19.3972,20.2882,20.9992,21.2578,20.5689,21.3291,20.579
;G5EFD7,20.1356,20.159,18.1104,21.1455,20.632,21.7841,20.5262,21.3504
;G5EFE3,18.522,19.4735,21.9125,19.073,22.547,22.9521,22.2617,23.4557
;G5EFF2,19.5844,20.6021,17.9854,18.5057,24.4719,23.1642,23.8269,24.353
;G5EFF2,19.0821,21.2214,20.7398,18.2015,21.5156,20.8369,20.9752,20.4058
lec-5;G5EFI4,20.0902,18.5816,18.102,20.2124,20.8919,21.5021,20.9855,21.8617
lec-5;G5EFI4,19.7832,19.7125,20.119,18.2208,21.7852,20.3116,21.2639,21.7442
arf-3;arf-1.2;G5EFK4;Q10943,20.6355,19.539,21.6127,21.5911,21.6007,20.71,20.6455,21.6905
arf-3;G5EFK4,17.31,19.054,20.2096,18.7548,21.3063,21.5836,21.2969,21.1641
mdf-1;G5EFM0,22.8963,23.8563,24.9274,23.7301,21.2756,21.1134,20.8809,21.1094
;G5EFP2,20.1349,18.7807,18.2477,21.1609,21.9052,20.8346,20.9745,21.6889
