geneName,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04
"C17G1,2",14.3988,14.3467,14.2862,14.917,14.892,14.9903,15.1928,15.6206
ugt-23,16.6729,16.492,15.9441,16.5385,15.2844,15.9382,15.5657,15.3268
nas-37,16.2392,16.4388,15.8826,16.3172,16.3677,16.1815,16.5049,16.056
cysl-1,17.7848,17.792,17.703,18.0113,15.9293,16.4282,16.3577,16.6518
cab-1,14.9566,14.5819,14.6738,14.0016,15.1638,14.6478,14.7207,14.7483
"C23H4,3",12.277,11.8083,11.0535,11.9206,12.4009,12.0384,12.287,12.66
"cytb-5,1",16.3239,16.0412,15.4429,16.1676,14.766,15.0203,15.1354,13.2585
rpb-3,14.7974,11.6816,8.67459,12.0156,14.0774,14.5257,12.4558,14.1883
prp-4,15.4117,15.8849,15.9892,15.0891,14.7484,14.6489,14.422,16.0348
dhfr-1,13.0999,11.2014,14.3398,13.3669,10.6206,12.6641,12.9298,12.8035
idhb-1,17.0841,17.2043,16.857,17.3204,16.263,16.1943,16.4023,16.6218
gsr-1,17.8389,18.0003,17.8993,18.22,16.8026,17.4575,17.2583,17.5942
"C46F11,4",12.2923,11.8947,11.6635,11.7199,15.2086,15.4779,15.9926,16.0616
"D2005,3",17.4731,17.504,17.2066,16.9939,17.0323,16.4893,16.8526,16.5604
"CELE_D2005,4",12.2094,11.3929,11.3643,12.1126,12.2915,11.8026,12.2617,12.7332
drh-3,12.2153,12.0883,11.6151,11.9093,13.4573,14.1262,14.6028,14.6171
mrps-5,13.7099,13.3796,15.2086,13.8084,14.0246,14.23,13.8799,14.4027
rae-1,15.6594,16.1903,15.2743,15.8079,15.7774,15.1588,15.244,16.2107
nubp-1,16.4087,15.7869,16.5751,16.6525,16.4042,16.2551,16.405,16.409
romo-1,14.8945,15.3953,15.1066,13.2665,16.0913,15.3461,15.9074,15.7776
"CELE_F15D4,5",12.6924,13.6495,12.4749,12.7566,12.5237,12.1277,12.3207,12.5098
"CELE_F20D1,3",16.8312,17.8799,17.3494,16.8675,16.8922,16.3601,17.0077,17.0633
"CELE_F20D1,9",14.9538,14.5105,14.82,14.2448,15.0446,15.2873,15.1918,15.1021
"CELE_F20G2,2",16.4534,16.7034,16.3478,17.6387,16.2263,15.9122,15.527,16.0398
"CELE_F20G2,3",17.5505,18.0806,16.9469,17.141,17.157,16.912,17.9466,16.5768
cup-2,16.5237,16.0676,15.7405,16.4244,16.1048,15.8706,15.6524,16.2764
tli-1,15.8605,15.9969,15.5695,16.1528,15.668,14.8517,14.2316,16.1763
"CELE_F25H2,4",15.333,13.8258,14.6287,15.6291,14.4648,15.0765,14.7817,15.7354
rpa-0,20.0273,19.509,20.4141,20.6049,19.9675,20.4413,20.387,20.4233
tct-1,19.7376,19.8408,19.7166,20.1759,19.8924,19.8797,19.9799,19.9208
ndk-1,20.3935,20.3376,20.2751,20.2294,20.1886,19.8207,19.8895,20.0575
"F26A3,7",14.0491,13.6455,14.0281,14.0711,15.8296,15.3672,14.9446,15.0384
ncbp-2,16.2029,16.0648,15.8811,16.4922,15.4669,15.0075,14.9971,15.0624
"CELE_F26A3,1",11.8891,11.856,11.427,11.9961,12.8709,12.6395,13.1448,14.0117
"F27D4,1",20.2115,19.8437,19.7383,19.9188,18.7284,19.1208,19.3673,19.2192
"F27D4,4",15.1017,15.6282,15.4199,15.4472,15.29,15.8565,15.062,16.0155
bckd-1b,15.8483,15.9541,16.0076,15.9806,16.1927,16.1105,15.9163,16.9488
hpo-34,15.3276,15.5771,15.757,15.8789,15.1809,15.2873,15.8343,15.609
sac-1,14.6768,14.1346,14.8738,15.496,15.6111,15.157,15.7694,15.925
gst-24,20.0546,20.0053,20.1774,19.8296,20.051,20.1669,20.0701,20.6316
gst-15,12.4609,12.9917,13.5536,13.9951,12.5335,12.7254,12.3367,10.8877
gst-16,16.1596,14.28,15.4728,16.5199,9.47109,12.7502,13.1816,12.4159
tatn-1,13.3959,13.1303,12.7263,12.7347,12.3799,11.7479,12.2464,12.7805
mfap-1,14.4755,14.6962,14.2708,13.711,14.0444,13.8841,14.2349,13.7504
idha-1,17.6687,17.4724,17.86,17.972,17.7891,18.0105,18.1411,18.1329
cfim-1,16.3557,16.5035,15.5334,16.8888,16.8375,16.0612,15.7375,16.9933
ned-8,17.8782,18.2289,17.596,18.0385,17.4077,16.9786,17.3412,17.8374
hpo-35,12.278,12.0923,11.6771,11.744,12.4114,12.0664,12.3247,12.4492
scl-11,16.8356,17.3995,17.4798,17.5302,12.5681,12.1786,11.8979,12.6549
swan-1,15.1666,13.4941,14.531,15.1743,12.5696,12.1854,12.3123,12.7674
swan-2,12.3053,12.0542,11.572,12.0348,12.5006,12.1282,12.299,12.7661
"F53C11,3",16.0323,15.9794,16.0828,16.4205,16.4544,16.2531,15.6426,15.6267
"CELE_F53H4,2",19.4296,19.1733,19.1592,19.4613,18.4447,18.4275,18.4019,18.712
"CELE_F54E4,3",14.2731,14.361,14.0674,15.0179,14.8414,14.5101,14.2097,15.061
lipl-1,12.7402,13.4703,12.6614,12.5909,12.8939,13.7678,12.6629,12.8816
hpo-31,15.8078,16.5036,15.594,15.7724,15.6747,15.1608,14.698,15.7962
nrf-5,14.641,14.9192,15.3174,15.7756,15.8989,16.1987,16.3728,16.9401
ttr-31,16.5045,16.5851,15.993,16.4794,16.1835,14.5578,15.7253,16.5367
"CELE_F59C6,5",18.8717,18.9554,18.5854,18.8746,18.7773,18.4251,18.243,18.74
"acox-1,6",12.1667,11.9958,11.5176,11.8904,12.1253,11.0321,10.9563,12.7017
acl-1,13.163,13.376,12.7223,14.4601,14.9151,14.841,15.1469,15.5421
ent-2,15.5655,13.0601,15.3514,14.5856,18.2302,16.2767,16.2278,16.0556
gas-1,15.1528,16.6995,16.2338,16.7469,15.6849,16.0292,16.1331,16.459
rab-14,16.0335,15.7923,14.916,15.1735,15.5881,15.3447,15.8749,15.8111
erv-46,12.3071,11.5755,11.5909,12.0979,13.7226,14.0967,13.4988,14.2544
srf-3,10.6434,12.0145,11.6437,14.4168,13.6595,13.8969,14.1984,14.9208
mct-3,14.4185,14.5408,14.7572,14.1862,14.7632,15.3292,15.0954,14.4805
prx-14,15.4571,16.2462,15.7666,16.2659,16.852,16.1325,15.998,17.1641
nuaf-3,12.7815,12.6935,13.9687,13.4193,14.269,12.9858,14.3333,13.886
sdz-27,16.1304,16.1789,15.8938,15.96,15.5174,15.1535,15.4031,14.9823
"CELE_R07H5,8",17.048,16.8161,17.3726,18.0363,17.3933,17.4478,18.0078,17.75
"CELE_T01H8,2",12.9559,13.9816,13.2355,13.571,14.4138,13.4306,14.8855,14.9369
"CELE_T08G11,1",17.1771,17.3762,17.1008,17.4836,17.3851,16.9962,17.2381,17.6782
"CELE_T08G11,4",14.4324,13.7912,14.4339,13.74,14.7779,13.6557,14.3513,14.6334
"T13F2,2",14.6911,15.1188,14.6069,14.4727,15.7352,15.3492,13.7232,15.8488
cav-1,18.4276,18.3791,17.6725,18.108,17.8388,17.1148,17.1994,17.8153
msp-78,19.4503,19.8207,19.0503,19.7769,18.4915,17.3898,18.1177,19.0918
agxt-1,18.0082,17.8981,17.3991,17.7161,17.3422,16.6604,16.6736,18.0246
rab-10,16.6822,16.3066,16.3476,16.6796,17.0763,16.7573,16.2752,17.2614
"C10G8,4",22.1121,22.1651,22.1032,22.2077,21.2736,21.3176,21.4039,21.1162
sup-36,16.0159,15.8648,15.7026,15.9235,15.3562,15.108,15.6439,15.8454
lec-11,15.8764,15.8502,15.8527,15.8693,16.2749,16.0185,15.7498,16.67
dnj-11,14.6235,13.8755,14.2532,14.0035,14.1926,15.1486,14.5686,14.827
odr-8,14.5259,15.8027,14.3139,14.5487,14.5711,14.5307,14.5129,15.5213
plp-1,17.6189,17.3897,17.8478,17.9265,18.1056,17.9961,18.3882,17.9082
hmg-5,16.8714,16.6096,17.1333,16.9378,15.8918,15.9535,16.1125,16.0803
sec-22,14.3645,14.563,14.1691,15.1848,14.3994,14.7222,14.8585,15.5325
gfi-1,18.5379,18.9431,18.2988,18.7654,19.8694,19.9859,19.7833,19.8782
"CELE_K04A8,1",12.0527,12.0523,11.5493,12.2425,13.9464,12.5098,12.8069,13.8315
cif-1,15.511,14.982,15.3579,15.4417,16.3785,16.9836,16.9925,16.8502
miro-1,17.5778,16.6769,14.3373,15.1795,12.7988,14.5624,14.2809,14.4641
"CELE_K10C2,1",16.6885,16.4134,16.8189,17.1123,17.2212,17.1254,17.008,17.4683
asp-14,16.566,16.4557,16.6367,17.0157,15.5449,14.9931,15.2506,15.6573
fah-1,18.1936,17.8759,18.5201,18.4046,17.6779,17.8979,18.0001,18.4468
"rpl-11,1",18.2837,18.415,17.854,18.3252,19.0363,18.8902,18.893,18.7535
nduf-7,16.704,16.6444,16.55,17.1677,16.8584,16.9201,17.196,17.1811
gei-17,13.147,13.5983,13.7665,13.9772,12.4594,12.035,12.266,12.6413
"CELE_ZK265,3",12.1727,11.8896,11.6538,12.1085,12.5714,11.8081,12.3401,12.63
"ZK265,6",14.1983,13.679,14.6962,13.8692,15.6713,15.6299,15.7944,15.419
"CELE_ZK858,7",13.7358,13.851,14.3737,13.5462,15.2988,15.0193,15.5,15.031
clec-91,16.0501,16.0657,16.041,16.7818,15.4092,15.1412,15.2276,15.0405
rab-3,14.7377,14.7543,14.6435,14.8772,14.7582,14.3763,14.6011,14.1742
pas-4,18.3435,18.1606,18.6283,18.6383,18.6126,18.851,19.1103,19.1492
pas-5,17.614,17.428,16.6304,17.6502,17.6734,17.6535,17.7989,18.0155
ubc-9,16.4608,16.9258,16.8581,16.9061,16.6585,16.7976,16.6549,17.5506
cps-6,14.8755,14.1582,15.2489,16.2279,13.9889,13.2354,13.1711,14.1424
ooc-5,14.9512,15.3237,14.8611,15.5222,12.4369,12.1866,12.1817,12.6435
tftc-3,12.0071,12.0871,11.6166,11.7543,11.8705,12.069,12.1264,12.4245
nck-1,16.6636,16.49,16.4837,16.9635,15.5949,15.7931,15.7247,15.6958
tcer-1,16.1511,16.2473,16.1639,16.0991,16.0754,15.6515,15.738,16.2702
cpsf-3,14.0246,12.0181,11.4776,0,13.9121,14.0886,13.2678,14.2684
kdp-1,17.2524,17.2288,17.3161,17.5668,16.8986,16.8846,17.0523,17.1817
xpb-1,13.5042,13.4409,12.8476,12.3985,13.5184,14.3054,14.5263,14.6741
"CELE_Y66D12A,19",12.3208,11.4388,11.5539,11.9076,13.6661,13.7002,14.315,13.7141
"CELE_Y66D12A,9",15.5649,15.4933,15.7876,16.1242,16.1134,16.6808,16.6157,16.4097
mrps-7,12.7996,12.8498,12.9164,12.7702,13.8109,14.9772,13.3747,14.2255
let-49,12.2914,12.0849,11.3119,12.0653,12.5682,12.1189,12.1961,12.7405
"Y53F4B,39",15.6474,16.1317,15.6439,15.6931,15.0729,15.0434,14.8033,14.9427
riok-2,13.0432,14.084,12.9209,14.7232,15.0779,13.9556,13.9698,15.1337
"C37H5,13",14.6555,14.8411,14.4873,14.7146,13.194,14.1473,14.6156,14.4582
let-363,12.1694,12.005,11.5536,11.8352,13.6409,14.111,13.7451,13.2166
pat-12,17.9384,18.2007,18.16,18.3807,17.393,17.2645,17.5048,17.5519
"CELE_T13H5,8",13.9443,13.6457,14.2522,14.3904,13.9979,13.0714,13.4589,14.247
"CELE_R02F2,9",16.0115,16.3955,15.9739,15.7974,15.9486,15.3706,15.5486,15.6297
tmem-135,11.8857,11.8445,11.3814,11.7888,12.5479,12.0352,12.1753,12.5667
lin-54,12.2956,11.7889,11.662,11.8736,12.5161,11.7846,12.2254,12.5984
exos-8,11.9261,12.0361,12.3677,11.9488,11.5042,12.1109,12.3145,12.6661
fcp-1,15.244,15.4012,15.8136,16.148,18.8388,18.5777,16.1056,16.6197
"CELE_F32H2,10",11.963,11.9088,11.5929,11.9847,12.5777,12.1451,12.3418,12.7883
"CELE_F32A5,8",14.6593,15.4675,14.7305,15.5012,15.1835,14.5622,13.8104,15.674
"CELE_F30F8,9",13.1684,14.3642,14.996,13.4793,15.7586,14.8444,14.9591,15.5063
"CELE_F26F4,12",15.3332,16.1306,15.2455,15.057,15.7122,15.6489,15.0854,16.0072
"CELE_F13H8,11",17.6277,17.672,17.478,17.7743,15.701,15.5579,15.6746,15.8496
mrpl-13,12.5349,14.0673,13.4329,13.4769,12.3066,9.72391,10.8773,12.9195
"CELE_F11A10,7",15.2185,15.353,15.4479,14.5515,15.0523,14.8405,14.5236,14.9944
"CELE_F01F1,15",15.6614,16.052,15.9958,16.2401,15.7463,16.4318,15.8231,15.9067
ddx-23,15.4478,15.5723,15.5988,16.0023,15.8324,15.1416,15.1989,16.1552
brap-2,11.8258,12.1002,11.3652,12.9178,11.7933,12.0661,12.26,12.5196
atic-1,16.7486,17.1414,16.5672,16.6438,15.3631,14.9163,14.916,15.7016
"C44B7,2",14.605,13.759,13.6586,14.7151,15.6874,15.5861,15.2716,15.527
"C35C5,8",12.2302,11.3742,11.5965,11.7703,12.5696,11.9201,12.053,12.4194
mrps-26,15.1203,15.0343,15.2381,15.4938,15.5128,14.6496,15.5408,15.1674
tag-321,14.6352,14.0662,14.5411,14.1543,15.0135,14.1233,14.3152,14.7473
"C27F2,10",12.6961,12.7704,12.4089,12.71,12.5815,12.1184,12.3996,12.7837
"C27F2,9",13.2774,13.3593,12.8152,13.3667,14.195,13.6504,13.0705,13.0631
tiar-1,17.1513,18.2203,16.3095,17.1575,16.5289,16.0651,16.6108,16.6503
"B0041,8",14.1742,15.4843,16.519,17.3934,16.7247,16.6893,16.1644,17.1681
"C13B7,6",15.4454,14.6609,15.0246,15.1303,13.0199,14.5601,14.0657,13.7027
"C35E7,11",14.2268,15.4698,14.9477,13.6444,12.4734,11.9686,12.0623,12.5165
mrpl-9,14.8649,15.104,14.7394,14.3625,14.5974,14.4126,14.4417,14.8608
vha-8,19.839,20.9382,20.0813,20.2415,19.7507,20.1301,19.9668,20.0793
rpoa-49,14.6316,14.5191,13.7214,15.5181,14.0692,14.0258,13.4944,14.8516
exos-2,14.1756,14.5505,14.0878,14.38,13.1328,14.2161,14.9246,13.6363
blos-2,15.167,15.2915,15.465,15.9852,15.5169,15.6011,15.64,15.6994
lsm-8,16.6496,16.5767,16.9076,16.9644,16.519,16.9592,17.1225,17.0664
"CELE_Y69A2AR,3",16.7602,16.6114,16.5003,17.0813,16.3585,16.8376,15.2659,17.073
daao-1,11.9613,11.7066,11.6339,11.9176,12.5215,11.9072,12.0183,12.7129
"CELE_Y69A2AR,28",17.3046,17.331,17.1446,16.9063,16.9031,16.328,16.2325,16.7478
"CELE_Y69A2AR,18",18.822,18.6464,19.1095,19.244,18.9816,19.5705,19.6495,19.4752
"CELE_Y69A2AR,21",14.0201,14.2725,13.5523,14.2673,12.8343,14.9815,15.4251,14.8547
"CELE_Y71G12B,6",14.4866,15.0308,14.4219,15.4743,15.2792,14.5327,14.7647,14.604
ddx-27,15,15.4017,14.9597,15.7483,15.536,15.7432,15.4859,15.837
"CELE_Y71G12B,10",15.2756,15.2811,15.3536,15.7801,15.5442,15.1567,15.0285,15.6666
mppa-1,13.434,12.6703,17.0804,14.1332,13.9787,13.4198,14.2238,14.1396
lsm-6,17.3734,17.8893,17.5744,17.6446,16.4902,17.0229,17.6325,17.1353
mca-3,16.9596,17.0475,17.1183,17.372,17.2021,17.3484,17.4885,17.6909
zwl-1,13.7202,13.1142,13.8711,14.9658,14.7818,14.659,15.13,0
mcm-4,15.2828,15.3827,15.1971,15.1055,16.4086,15.9096,16.0163,16.531
eif-2gamma,15.934,16.5232,16.1729,16.4311,17.0557,16.9765,16.4918,16.9655
tbca-1,18.6417,18.181,18.3462,18.4033,17.1299,17.146,16.9142,17.8121
nsun-4,15.0976,14.0049,14.9235,15.5627,12.4742,12.0604,12.0269,12.4434
trap-3,16.9423,17.2125,16.8886,17.2094,16.287,16.0948,16.1015,17.2369
"CELE_Y38F2AR,9",18.1222,18.8892,18.2455,18.7811,18.173,17.9697,18.1348,17.8882
trap-1,16.8798,17.5419,16.994,17.0389,17.046,17.0664,17.4628,17.5383
wwp-1,11.2698,12.5116,14.6632,13.7388,16.4611,15.052,15.6721,15.885
sut-2,13.4311,13.3594,13.5507,13.7112,13.6862,13.2527,12.9852,13.6007
ubc-13,16.8231,16.8849,16.1725,16.751,16.8964,16.2671,16.6022,17.5253
nprt-1,14.9093,15.4519,15.1162,15.6933,15.5865,15.7405,15.7939,15.554
clec-85,16.3845,16.2048,16.1553,17.0986,16.6504,16.0946,16.4615,16.8435
clec-80,14.5259,13.8504,13.7578,11.3783,13.8775,14.1803,13.6831,13.4394
vbh-1,15.895,15.3296,15.3151,15.875,16.3526,16.5992,16.7572,16.3389
nol-6,14.7064,14.7156,14.4633,15.2635,14.6716,12.8676,14.399,15.5297
cogc-4,12.1354,12.0351,11.0327,11.8775,12.7893,11.9066,12.9766,12.6225
rps-28,20.7803,20.894,21.1004,21.1218,19.5899,19.7264,19.418,19.5792
"CELE_Y41D4B,11",12.2989,11.827,11.4781,11.9221,12.3895,12.3853,11.7588,12.803
npp-8,12.0288,12.0068,11.6247,12.1089,14.6651,14.7288,14.5374,15.0425
npp-8,14.4199,14.865,14.4236,14.7179,15.6793,15.7239,15.609,15.5035
hpo-6,17.4173,17.5092,16.9671,17.4522,17.6345,17.0662,17.2145,17.953
"CELE_Y41D4A,4",12.9895,14.7402,13.7741,14.9657,15.2798,14.2435,15.2148,14.027
"CELE_Y41D4A,5",14.5344,12.4389,13.7532,14.9467,15.8425,14.7335,15.2944,15.2515
"CELE_Y34B4A,5",12.0704,11.8379,11.7123,12.0087,13.3611,12.9288,12.7391,13.3253
"CELE_Y34B4A,9",17.3131,17.3521,17.1873,17.1669,17.3253,17.9759,17.6743,18.4439
"CELE_Y34B4A,6",16.965,16.978,16.6851,17.0768,17.243,17.0386,16.8037,17.4042
dnj-30,15.4176,15.4279,15.5321,15.8986,14.9669,14.5901,14.7721,15.2219
smr-1,15.0593,14.3921,15.4734,15.687,14.8093,14.2478,14.4147,15.0081
pes-4,13.205,13.2945,12.9897,13.1914,12.4581,12.1849,12.3263,12.7379
"CELE_Y119D3B,21",12.1482,11.8692,11.7348,11.6953,12.4043,12.0962,12.2585,12.7062
orc-3,12.0023,12.0862,11.7507,12.0129,12.3907,12.0668,11.9143,12.3632
mrpl-45,12.9036,16.1698,12.686,11.6592,15.7492,15.3669,14.9214,14.5964
dss-1,17.4192,17.3139,18.0273,17.819,18.5801,17.4443,16.9209,17.9636
"CELE_Y119D3B,13",12.01,11.7855,11.0252,11.9463,12.519,12.0869,12.3107,12.4248
zig-9,16.8446,16.5158,16.4317,16.7622,15.7657,15.4525,15.1215,15.8363
bet-1,14.356,14.1552,12.8726,13.8321,13.7783,12.4935,12.5096,12.8465
mrpl-19,12.3144,11.8592,11.6238,12.058,13.9125,14.1982,13.4091,13.3489
hcp-6,12.8453,13.0368,12.4557,12.7037,12.2694,10.9861,12.9024,12.6874
"CELE_R13A5,10",15.6675,15.7764,15.6307,15.6243,14.6474,14.5886,14.7288,14.2448
lpd-7,14.1372,14.6183,14.6894,14.6581,15.5783,15.9337,15.8531,15.9946
rpl-9,18.4745,18.0556,18.2517,18.2379,19.0554,19.1501,19.4473,19.1628
ttr-32,15.1315,15.1143,15.3617,15.726,16.0061,16.4232,15.7352,16.1007
ttr-8,15.4492,15.2462,15.5876,15.6275,16.6162,15.9323,15.703,15.8403
"CELE_M04F3,4",15.3671,15.6392,15.266,15.9719,16.3355,16.0303,15.5535,16.5458
rpa-2,16.3556,16.0851,16.5472,16.3817,16.5738,17.0271,16.6547,16.9788
cas-1,17.024,16.9349,16.8248,17.0613,16.9966,16.8809,16.956,16.9293
acdh-9,16.2791,16.4989,16.5033,16.6694,16.8578,16.5577,16.6759,16.9205
"C52A10,2",12.143,12.0216,11.511,11.7026,12.5004,11.997,12.0274,12.7461
"C52A10,1",15.2908,15.3329,15.2153,15.2289,15.6827,15.3072,15.2199,15.3583
"C45B2,1",18.5953,18.3203,18.4428,18.4851,17.7834,17.4254,17.5208,17.8085
"C45B2,2",18.2027,18.2951,18.1571,18.256,15.9145,15.4992,15.5657,16.234
gln-1,16.5691,16.1168,15.7024,15.6681,16.268,16.21,15.83,15.8651
vha-16,17.0524,17.0361,17.1201,17.3349,18.1204,18.1488,17.8598,18.064
idhg-2,14.8874,16.0748,15.5694,15.3483,15.2691,19.1934,14.5028,13.9993
"C07H6,2",16.6147,16.8052,16.1559,16.5886,15.8596,14.8482,15.7971,15.4495
cgh-1,17.7119,17.4387,17.5868,17.6072,17.6569,18.0858,17.6476,18.2356
"ZK353,9",16.8121,16.6821,16.4536,16.7285,16.1191,15.7264,15.8659,16.2168
gly-5,14.9718,15.4163,14.882,14.7834,15.5028,13.9796,14.5783,16.4561
"CELE_Y10G11A,1",13.707,13.8423,12.6746,14.0286,12.5757,12.0096,12.1741,12.1387
act-4,12.32,12.0515,11.7766,12.0131,12.5055,12.1555,12.1174,12.5442
"CELE_M01H9,3",19.6547,20.5793,19.3523,19.2179,17.0351,16.4287,16.5106,16.8109
nmt-1,12.0591,11.9667,11.484,11.7886,15.0388,14.4332,13.0407,15.075
aak-2,15.8498,15.4065,14.7676,14.9442,15.2423,14.212,14.9424,14.843
"CELE_R186,7",15.8872,16.2109,15.9425,16.1035,16.5061,15.7969,15.9051,16.6522
"CELE_K09G1,1",14.3513,14.1086,15.022,14.9269,14.4026,15.1518,14.6423,13.9635
"CELE_F56A8,3",17.6613,17.6868,17.5657,17.678,17.6111,17.5771,17.4087,19.0151
"CELE_F45H11,5",14.5492,14.5803,13.9873,14.3512,14.3623,14.2115,14.5281,13.3471
"CELE_F43H9,4",11.8931,12.0719,11.7057,11.89,12.5432,12.1587,12.2956,12.7175
"CELE_F08F8,7",16.7409,16.3423,16.8325,16.7959,16.4535,16.0408,15.1011,16.8833
"C50F4,16",13.9401,14.1809,14.4715,13.1348,13.4781,14.0259,13.6753,13.5042
"B0410,3",11.5491,11.8252,11.7015,11.9442,12.2851,12.1611,12.2807,12.6367
gad-3,14.758,14.9328,14.411,14.6431,11.802,13.9696,13.7758,15.5502
mak-2,15.0285,16.2997,14.8017,15.9596,13.556,14.7422,15.3666,14.2582
"CELE_T24A6,20",12.2632,11.7637,11.7429,12.0652,13.26,13.4929,13.2083,14.0591
"CELE_F53H1,1",12.3214,11.9758,11.5353,12.5891,14.55,14.527,14.4024,14.5434
dnc-3,17.0473,17.0977,16.6976,17.104,16.9657,16.0797,16.1697,17.5175
"C07G3,10",12.2939,12.0913,11.6828,11.6529,12.371,11.9771,12.1565,12.7273
"BE0003N10,1",16.7757,17.3955,16.3309,17.2681,13.8794,13.7125,14.4058,15.0127
chin-1,12.2106,12.0257,11.6893,11.8297,11.0192,12.1749,12.1418,12.79
"CELE_Y46E12BL,2",15.0278,14.0479,12.4348,13.8929,15.2586,13.9958,14.6428,15.5888
cht-4,14.7701,15.102,15.0205,15.359,14.6567,14.6219,14.9066,14.901
"CELE_Y22D7AL,10",18.7539,18.4881,18.8615,19.5945,18.5723,18.8368,18.983,18.5868
sqv-6,11.9172,12.0893,11.7712,11.5542,12.2868,13.384,11.9348,12.4986
"CELE_Y50D4C,3",13.9381,12.0928,11.5222,11.1102,13.9947,14.7248,17.3354,14.6001
"CELE_Y97E10AR,6",15.2936,15.1635,15.1847,15.4451,14.9737,15.2017,15.0398,15.84
rpb-9,12.307,11.7303,11.5429,11.76,12.5461,12.1229,12.2869,12.6137
abhd-12,16.7493,15.826,18.2613,17.7267,15.3915,18.9005,18.8662,17.357
natb-1,13.3924,13.841,13.5248,12.116,14.9187,14.5976,14.8918,14.8891
"eif-3,I",16.0477,15.9307,16.0644,16.2347,16.7673,16.3367,16.6305,17.1818
"CELE_Y54F10AR,1",16.0421,16.3228,16.0974,15.8399,16.3315,16.1199,16.383,16.3903
taco-1,14.8297,14.8455,14.9793,15.0658,15.0655,15.3593,15.1566,16.1276
xpo-2,14.2735,13.8094,14.4505,14.3588,15.7753,15.7495,15.4561,15.8793
ubh-3,15.6524,15.1325,15.6593,16.2861,12.3462,11.3034,12.1422,12.6653
comt-3,17.0457,17.0735,17.0315,17.1104,15.9912,15.5289,16.0736,15.9148
comt-4,17.7437,17.5609,17.3367,17.2336,14.8547,14.7175,14.6741,14.7914
nape-2,14.8714,15.2569,15.1758,15.3422,16.9307,16.5771,16.0385,17.2233
map-1,15.6431,15.7177,15.6039,15.8629,15.5107,15.3627,15.3404,15.4118
"CELE_ZK105,1",15.1423,15.2627,14.7076,15.1633,16.6701,16.3411,15.1671,16.6183
"CELE_Y58A7A,4;CELE_Y58A7A,3",12.9421,13.8794,13.1273,13.7247,14.7197,14.3726,14.3467,14.8119
rpl-7A,19.3573,19.2623,19.321,19.4243,19.5731,19.7255,19.8291,19.7161
tald-1,17.827,17.5765,17.905,18.0784,17.7606,17.8666,17.7463,18.0653
"CELE_Y104H12D,3",15.4629,14.6657,17.4076,15.7486,15.1456,15.5647,15.1139,15.7896
"CELE_T13G4,4",14.6693,13.3689,13.5861,15.013,13.7337,13.9344,13.6467,13.8567
"CELE_K08D12,3",17.61,17.4431,15.8275,15.4765,17.3465,16.4109,15.9327,18.0596
pbs-1,17.2489,17.6293,17.5733,17.3876,17.3486,17.2583,16.0599,17.4558
"CELE_F41B4,1",15.5425,16.0146,15.3736,14.6317,14.8131,14.8212,14.5202,14.5383
poml-2,14.2336,14.1514,14.9642,14.1366,12.3046,12.1068,12.2937,12.7055
"CELE_E01A2,5",13.3857,14.7635,15.5948,14.4625,12.5307,10.5368,8.50866,14.2869
"E01A2,2",14.7839,15.0592,14.8866,15.2131,15.3605,15.1993,15.1506,15.5892
glh-2,13.84,13.2997,13.6249,14.6324,14.426,14.1305,11.8162,15.6454
dbr-1,15.8145,15.903,15.4719,15.476,15.7385,14.0239,14.4117,14.8352
"C36B7,6",13.9951,12.5131,13.8024,12.8708,15.5269,16.3976,15.4754,16.3841
eif-1,15.6274,16.0047,14.9074,15.0995,16.5354,15.8731,16.1444,16.5328
hmr-1,14.6421,15.5851,14.836,15.2525,15.487,14.3724,15.2155,15.131
xrn-1,15.1452,12.5294,17.02,16.0236,14.6772,16.424,15.6286,14.0633
"CELE_Y66D12A,13",12.3159,12.0699,11.4772,11.9589,12.4559,11.9759,12.2174,12.7054
epn-1,16.0552,15.9572,15.7238,16.1743,15.6945,15.6062,15.9012,16.1467
ska-3,12.2712,11.9531,11.779,11.9095,12.3271,12.1844,12.3273,12.7535
"F46B6,12",14.8606,15.4515,15.0586,14.849,15.3987,15.0597,16.182,15.3621
sand-1,12.0114,11.5571,11.5785,12.0744,12.3194,12.1039,12.1534,12.7471
"B0464,9",14.3285,15.6824,13.716,14.7191,14.9132,14.0517,14.1996,14.7761
hrpf-1,16.1625,17.008,16.0236,16.1238,16.3783,15.9177,16.1094,15.9471
imb-1,15.2745,15.5112,15.1555,15.1783,16.4672,16.2751,16.3806,16.3911
"ech-1,2",18.4414,18.4044,18.2285,18.4361,18.5567,18.1005,18.2512,18.3929
spp-15,14.8356,15.4476,14.714,14.8498,16.2163,16.6513,16.5608,16.5216
"C49A9,9",12.318,12.0177,11.6178,11.9609,13.2085,12.4605,11.9173,12.6202
"C17F4,7",19.3326,19.1301,19.1368,19.5572,18.3702,17.9875,17.7313,17.87
"CELE_Y37B11A,3",15.3506,15.3389,15.3473,16.5546,13.4675,13.2105,14.0668,13.3697
rep-1,12.963,13.3159,12.2992,12.9039,7.56529,11.265,12.0064,12.7044
"CELE_Y67D2,7",14.8552,15.4689,15.8062,15.1024,15.167,15.0043,15.8844,15.4685
