geneName,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d5_01,log2 N2_d5_02,log2 N2_d5_03,log2 N2_d5_04
"CELE_ZK1127,6",17.3111,16.3033,17.5021,17.5916,15.489,15.4474,15.4052,16.3389
"ZK1127,5",14.9844,15.4433,15.843,17.7228,13.0206,13.0529,13.2562,13.3128
"ZK1127,4",16.7908,17.2178,17.8924,18.082,13.7447,14.45,14.261,14.1208
"CELE_ZK1193,2",14.4501,15.1642,14.5569,13.8918,14.5132,13.9637,14.2918,12.696
"CELE_ZK1193,3",14.4538,13.7631,14.2793,14.9504,13.073,13.1236,12.1174,13.96
"CELE_ZK1193,4",16.9476,16.4796,16.7955,17.2257,14.8562,15.4472,15.3002,15.3087
"CELE_ZK1248,11",15.2637,14.1701,14.0136,14.8679,13.9989,12.0685,12.5951,14.9376
fzo-1,16.2624,15.9605,15.3118,17.5828,14.8304,15.07,14.9664,14.7648
"ZK180,4",18.0072,17.6304,17.521,18.5072,16.4409,15.8095,16.1087,16.1829
rpn-12,16.4085,17.3505,16.8025,17.1764,16.5554,16.6596,16.6155,19.2223
"ZK20,4",17.4995,16.8111,16.9813,17.663,17.2059,16.272,16.3025,16.7871
rad-23,18.9464,18.9162,18.2364,18.7326,18.8548,19.0338,18.9185,18.9153
rbx-1,14.4797,13.8313,14.4638,14.3212,12.6351,13.1385,13.4407,13.9558
eftu-2,18.5415,19.3715,18.1468,19.2344,16.5045,16.2928,16.2788,16.6441
lin-37,15.4523,15.4921,15.8434,15.5186,14.1519,14.3767,14.3846,15.3557
"CELE_ZK418,5",14.1537,14.1149,14.4258,15.0656,14.9816,14.481,14.3806,15.564
"CELE_ZK418,9",15.6127,14.9992,15.3768,15.9564,15.149,14.7611,15.0911,15.3983
mlt-7,15.1791,15.2355,15.315,16.6903,11.2482,11.152,11.245,11.6181
bpnt-1,13.8002,14.1661,14.4827,15.1588,14.4386,14.8617,14.5285,15.5841
toe-1,10.1364,15.8432,13.8741,16.266,12.5851,14.6878,13.8208,14.4385
asm-2,14.2777,14.242,14.3355,15.0563,15.2208,14.304,14.5225,14.705
aco-1,18.1596,18.3476,18.4957,18.6027,18.3546,18.4159,18.439,18.3882
lars-2,14.4666,14.3575,14.2703,14.9949,13.7952,12.336,12.8909,14.172
msp-152,13.9417,14.3675,14.2738,14.5107,16.5718,15.1391,17.193,16.736
mdt-4,14.169,14.3324,14.0798,14.3457,16.754,14.4106,14.6074,12.9178
"ZK546,14",15.5746,15.3561,14.3461,15.0398,12.8943,12.9908,12.4185,13.814
"CELE_ZK546,2",16.0339,14.6506,13.6232,14.4501,14.3174,13.345,16.3051,13.8744
zyg-12,18.0627,17.506,18.4329,18.1405,12.695,13.1034,12.1304,12.4565
apc-1,16.8255,16.5618,17.1141,17.548,15.3007,16.8282,15.3351,14.25
lsm-7,19.5394,19.2925,19.0108,20.3578,18.3658,18.1312,18.0126,18.1945
unc-22,19.6267,19.3156,19.1761,19.9749,17.1176,17.0907,16.66,17.2026
clec-61,14.0442,14.2645,13.9414,14.4397,11.4798,9.32905,8.10043,11.7309
"ZK669,3",15.1929,15.3575,13.6847,14.8956,12.9614,12.6417,12.4701,12.9168
dbt-1,17.3337,17.2213,16.9581,17.8507,15.7129,15.582,15.675,15.2972
lron-2,15.6169,15.1932,14.9655,16.977,11.4651,10.9684,11.2469,11.6227
upp-1,16.0828,16.269,16.1553,16.2354,16.2296,16.4777,16.7088,16.5144
"CELE_ZK792,5",14.1946,14.0997,13.8613,14.6094,11.4743,11.2272,11.2362,11.7305
inx-8,18.0548,18.7544,17.709,18.2481,14.9213,15.37,15.3593,16.74
inx-9,15.8076,15.7001,17.0583,15.8712,13.5409,14.2073,14.0688,13.6084
"CELE_ZK809,3",18.6968,18.7475,19.1326,19.5097,17.5745,17.6409,17.7629,17.2934
acl-3,14.1568,13.7355,14.3701,15.0565,13.1023,12.8565,12.858,13.1683
"CELE_ZK813,3",20.9874,20.8428,21.2237,20.7125,17.9806,17.8573,18.0166,17.5789
"CELE_ZK813,2",14.1164,13.4734,14.1171,14.6347,16.3887,15.9452,15.5387,16.1287
"CELE_ZK822,2",18.5478,18.4237,18.5471,18.6685,16.9581,17.2748,17.0153,17.321
"CELE_ZK822,4",14.2008,14.1846,13.7617,13.5027,13.5052,12.2041,13.3471,13.9981
gdh-1,21.5006,22.0331,21.9243,22.7425,20.9317,21.2222,21.1094,21.1518
"CELE_ZK829,7",17.36,17.0471,18.0201,19.0933,17.3669,16.9768,17.0128,17.1544
"ZK836,2",16.964,16.6845,16.4711,17.0939,15.4966,15.2063,15.1519,15.3246
"CELE_ZK84,1",16.3796,16.377,16.7573,15.6642,14.0967,14.0586,13.0354,13.9798
"CELE_ZK856,5",13.3039,14.0775,13.9316,15.1363,11.4386,10.8916,10.579,0
"CELE_ZK856,7",19.4615,20.2861,20.1397,20.2638,18.9448,19.1779,18.9883,19.0034
chpf-1,15.8251,16.07,15.9385,17.7664,13.8948,13.9404,13.0582,13.2019
hpo-40,13.7389,13.8343,14.3017,15.1262,18.2261,17.8444,18.74,19.4684
elpc-3,16.4246,15.2266,16.9213,15.9493,12.6217,13.7195,13.1577,13.2004
usip-1,13.2285,15.6584,13.2638,14.4105,13.3427,14.2717,14.0037,13.3816
nlt-1,18.9741,18.9757,19.3733,19.4256,17.8709,17.8809,18.0282,18.3704
"CELE_ZK899,2",14.4221,13.9522,14.4727,14.9312,14.3809,13.8844,14.4228,15.3251
"K12D12,1",16.3655,16.6676,16.242,16.7867,14.8158,14.4845,15.0982,14.7537
vha-9,19.3591,20.1826,19.5123,21.1414,18.3666,18.2921,18.076,18.2396
"CELE_ZK970,7",17.6971,18.0798,18.1674,17.9659,15.894,16.1155,16.1949,16.2586
unc-61,15.2268,17.1303,16.3328,16.2827,13.6763,13.7535,13.9652,14.1032
lap-2,19.6935,19.1032,19.3583,19.0583,19.6429,19.6024,19.7758,19.4622
lev-11,22.6549,22.5575,22.6249,22.8766,21.3822,21.2525,21.2812,21.1317
dif-1,18.0017,17.5677,18.5116,17.4047,17.0551,17.2782,17.4893,17.1826
rop-1,18.518,18.9486,18.9352,18.7778,18.2926,18.1883,17.9408,18.3966
mup-2,19.7148,19.7871,19.6886,19.9334,19.3381,19.4086,19.23,19.3544
rpl-16,17.686,17.5787,18.4771,19.1715,19.2631,19.4192,19.3977,19.294
gspd-1,16.2349,15.9443,15.3306,17.4006,15.1521,15.0291,15.2287,15.2172
nex-3,19.0727,19.5861,19.4626,19.3945,17.3807,17.719,17.8496,17.4608
lig-1,14.4335,14.4852,15.3342,14.9618,13.0364,11.8119,12.662,12.6662
cyp-25a2,10.4486,13.0425,15.7892,14.2226,13.037,13.4132,13.263,13.2088
uba-1,19.8425,19.5619,19.8797,20.5357,18.0724,18.0345,17.7733,17.9909
his-41;his-48,21.4095,21.1697,21.1143,21.2934,20.6229,16.3147,18.7171,20.3254
ctl-2,17.8021,17.945,18.1034,19.3084,17.5894,17.7558,17.6004,17.8619
pas-2,17.6071,16.7099,18.8195,17.4634,16.8594,16.9165,17.1532,17.1602
rpc-2,14.227,14.1856,14.4797,14.9504,13.5368,13.5559,13.2932,13.6159
rpoa-2,15.5709,15.9057,16.0711,16.2407,13.0245,12.7254,12.849,13.9332
cah-3,16.9136,17.8268,19.1162,18.6482,16.6823,16.7475,16.1617,17.0941
htz-1,21.8048,22.6588,21.6373,21.6217,18.9381,19.2671,18.8257,18.1909
nex-2,17.6384,17.4121,17.3762,17.5884,15.7237,15.421,15.6696,15.6351
bgal-1,15.761,15.6461,15.9246,16.9202,15.1799,14.0915,15.2259,15.5771
enol-1,19.5906,20.0365,20.2724,20.2448,20.926,21.0463,20.8513,20.8532
cyp-14a5,19.3593,19.3014,19.3351,20.5464,17.2244,17.2447,17.1872,17.5336
his-74,16.3712,16.9148,16.681,17.0413,20.1662,20.5483,20.7977,19.0387
"ZC434,8",19.9511,18.9888,19.1076,20.5868,17.8395,17.6144,17.6506,18.059
sod-5,14.3274,13.6587,14.4106,14.7125,11.2434,11.1795,11.232,11.6239
clpp-1,14.3773,14.0719,14.4441,14.7085,15.2536,14.6396,14.1341,15.0615
pat-3,16.6611,17.0231,16.4797,17.1804,14.5581,14.8835,14.9785,14.5496
ldh-1,17.6911,17.4863,17.6735,17.371,17.9558,18.0154,17.9525,18.2465
"C08A9,10",13.9417,14.4024,14.3333,14.7055,14.2744,13.8349,14.1773,14.6441
lbp-3,17.0122,16.935,17.6307,18.3074,17.435,17.3367,17.1217,17.4881
"CELE_ZK688,11",14.2636,14.414,14.2193,14.4367,11.4705,11.2393,11.276,11.7123
phf-10,14.2089,13.9484,14.494,15.0255,12.1814,13.2169,13.4361,13.0973
"C53H9,3",14.0237,13.992,14.4673,14.9444,13.6924,12.3987,13.9009,15.0317
"CELE_Y92H12A,5",15.715,14.8214,15.1314,15.7379,13.5928,13.2024,13.1372,13.4042
ttr-45,22.1232,21.9459,21.9384,22.2288,19.2159,19.0415,19.2636,19.2363
"CELE_Y51H4A,15",17.5916,17.5754,17.1723,17.1099,15.667,15.4361,15.4813,15.6276
"CELE_Y67H2A,2",14.0612,13.8191,14.4741,14.4503,12.3337,12.6866,12.8694,13.3501
agt-1,14.215,14.1661,14.1651,14.9136,15.3783,15.8107,16.889,16.7992
"CELE_Y62E10A,20",14.4546,14.367,14.0317,14.4393,9.20082,9.57159,9.42003,11.7183
"CELE_Y105C5A,8",18.0541,17.735,17.8569,19.098,16.5933,16.8291,16.6825,16.858
"CELE_Y43F8B,1",14.5001,14.0562,14.4755,15.0146,15.0764,14.4808,14.4902,15.1303
"acox-1,1",16.1017,16.845,16.5837,17.0193,16.1999,16.0616,16.0483,16.2621
mrpl-47,16.4895,16.335,16.2614,16.7101,15.2086,15.3333,16.288,16.3074
hsp-75,16.2881,16.3479,15.8869,16.9066,15.0838,15.0697,14.892,15.4207
sgk-1,14.5011,14.4022,14.1454,15.0849,13.6948,13.8767,13.6285,13.6772
aman-2,16.6346,17.2241,16.5559,17.8894,15.1092,15.314,14.9457,14.835
"CELE_F52E1,14",19.1261,17.283,18.5128,19.5787,18.8896,19.2897,19.5237,19.1146
poml-4,14.3183,14.373,14.3528,15.1565,12.6225,12.8799,12.9797,13.6936
fbxb-90,14.5012,14.3348,14.119,14.8421,16.4911,16.3334,15.3668,15.5124
"CELE_F59A6,12",14.5742,14.2543,14.8373,16.0433,13.281,12.5124,11.6145,13.2705
fbxa-76,15.0997,14.6724,15.2795,16.7276,13.5236,13.3993,12.8766,13.9377
tlk-1,14.4476,14.1456,14.2762,14.5906,13.8516,14.9039,13.2331,12.001
spp-14,19.0632,17.5894,18.6115,20.7764,17.5129,18.7974,15.3387,18.371
pgl-1,17.7405,17.4599,17.5746,17.8141,16.489,16.6063,16.51,16.6556
"B0205,13",15.9597,15.9497,16.2676,17.1397,14.0358,13.7485,13.5396,13.9239
"CELE_F14B8,5",13.049,14.0776,14.1132,14.3541,11.2639,11.1182,11.2731,11.7144
lbp-9,18.3388,19.0998,18.8039,18.7223,18.771,18.5935,18.6475,18.9914
pyk-1,19.2768,19.3764,19.419,19.2254,17.9464,17.9782,17.5827,17.7404
mrp-1,14.2051,14.048,14.2391,15.1114,13.8283,14.3327,14.2448,13.8103
atg-5,14.3192,14.1167,14.3159,14.2444,13.085,13.6833,13.9994,13.5662
"CELE_Y71H2AM,9",14.1926,14.1712,14.0594,15.0906,13.98,14.0295,12.2368,12.8279
"CELE_Y69A2AL,2",14.4328,13.9187,13.5901,15.006,13.9778,13.7993,14.4759,14.2165
"C01B10,11",14.102,14.3121,14.2808,14.966,13.1523,13.8578,13.8853,14.3467
glrx-22,14.3566,14.3788,14.3317,15.0537,15.3235,15.3181,15.468,15.3738
"C24B5,4",14.3668,14.2432,13.7089,15.0664,14.5436,14.9107,14.5901,15.1378
"CELE_H06H21,11",14.4808,14.3818,14.3171,15.0747,15.2768,14.7467,14.234,14.9991
ttr-36,20.7623,19.2571,18.7737,21.7847,17.624,16.807,16.5147,17.6613
sax-7,19.5974,19.3135,19.4729,20.4212,17.7978,17.6699,17.8158,18.1303
clec-173,16.3755,16.6802,16.2234,15.4987,16.1107,16.0705,15.9956,14.176
"CELE_K11D12,13",18.3188,19.4994,18.7392,19.6072,16.4806,17.0635,16.0862,17.1361
"CELE_R09E12,9",14.4023,14.2123,14.3605,15.0803,14.7379,15.0858,15.2458,14.9745
"CELE_Y54G2A,45",20.5037,19.7094,18.6084,20.983,17.7684,18.3346,15.7696,15.746
"CELE_Y54G2A,41",15.1844,14.5415,14.4036,16.267,12.4593,13.2541,12.409,13.2543
"CELE_F59A6,10",13.2107,13.9494,14.0686,14.957,11.3474,11.0713,10.9328,11.3325
"CELE_E02D9,1",16.7742,17.3941,16.8335,19.0931,16.4986,16.5014,16.6734,16.5317
rad-8,13.7049,14.3926,14.9001,15.1333,14.2003,14.3838,14.2881,14.3641
"CELE_W03G9,8",13.4121,13.8979,14.1124,15.0375,13.9244,12.8707,13.8149,14.2613
"CELE_Y51F10,11",14.4951,14.1904,14.2563,14.6791,11.4619,10.8795,10.8376,11.671
mrpl-39,13.8078,13.6099,14.1424,14.6181,14.3357,13.477,13.5359,13.7127
"CELE_H20J04,9",14.8343,15.674,15.9227,16.002,12.8015,12.6237,12.7094,13.6934
"CELE_H39E23,3",14.4602,13.8154,14.4597,15.1574,11.1636,11.2122,10.8972,11.4295
"CELE_F43D2,6",15.6232,15.0229,15.2204,16.3638,11.9793,11.43,12.7206,14.8437
"C54C8,12",14.192,14.4313,14.1655,15.1412,13.441,14.1301,14.0225,13.9878
"CELE_Y87G2A,19",14.3206,14.3401,13.8954,15.1153,11.3504,10.9609,11.0794,11.7303
ngp-1,16.0742,15.7017,15.8233,15.4598,14.4764,13.6626,13.3734,13.6695
"CELE_H06I04,3",16.0479,16.0701,16.3006,16.7507,13.8803,13.753,13.3821,14.1407
fitm-2,14.4026,14.2417,14.3656,14.6944,12.9055,12.9404,13.0865,13.4532
"C33F10,14",14.4255,14.1444,14.41,14.7082,14.206,15.0149,14.9199,14.977
tag-261,14.0703,13.9606,14.4901,14.9471,14.7125,14.6678,14.8556,15.4243
"C55A6,12",15.3852,16.9443,16.3531,16.4669,13.3749,13.9433,13.6482,14.3063
"CELE_T06E4,12",14.271,13.5571,14.3565,14.9996,11.3144,11.1034,11.1664,11.5578
nkat-3,17.9322,16.9825,16.4326,18.9415,15.7376,15.4895,15.6345,16.1092
sfxn-5,15.7781,16.1675,15.3983,16.4403,13.8233,14.166,14.2779,13.744
"CELE_ZK1320,13",13.2368,13.8828,13.5986,15.1467,12.0067,10.8566,7.87199,11.688
hsp-25,21.0656,21.433,21.4095,22.5668,18.4083,18.3137,18.1052,18.29
"M142,8",14.3406,14.4002,14.4358,14.3809,13.8897,12.3908,13.4295,14.2327
"C06A6,4",16.7279,16.7042,16.7273,18.2182,17.2668,17.0353,17.3667,17.609
npp-21,19.2743,18.7853,18.6103,19.6469,17.6091,17.2285,17.1042,17.5128
"B0280,13",14.4381,14.222,14.4662,15.0221,13.2209,12.4954,12.5992,12.898
lec-12,17.9706,18.0854,17.5553,18.5881,15.8502,16.2639,15.9205,15.8528
"R144,12",16.1278,16.3574,16.4965,17.2026,14.4313,14.1433,14.1146,14.3121
"Y54E10A,11",14.5417,15.0862,14.5231,16.4313,13.2783,14.2847,14.3388,14.0662
"CELE_Y47G6A,15",17.875,17.4314,17.3504,18.7331,16.7954,17.482,17.5054,17.0802
mvk-1,15.0877,14.4034,16.7474,14.4688,12.9668,13.3912,12.5945,11.1051
plin-1,18.6318,18.6622,18.6986,18.9595,17.6865,17.2048,17.2632,17.523
dhs-30,17.8721,16.9286,16.7671,14.6797,15.3628,15.3581,15.9393,15.7042
ttr-49,14.3282,14.2288,14.3018,14.8274,15.1455,14.5274,14.6041,15.6939
mrps-24,14.1122,14.002,13.882,14.9918,15.7184,15.8377,15.5674,15.7421
"CELE_Y94H6A,5",14.0635,14.267,14.4422,15.0504,11.2369,11.1881,11.2786,11.6928
pqn-83,17.073,14.6328,17.0955,16.75,14.8619,14.8973,15.5127,16.0492
mlc-7,18.6137,18.7288,17.9517,18.9413,15.3238,15.1141,15.4516,15.8158
"CELE_T12D8,10",14.4191,14.3075,13.5923,15.1112,15.5301,15.4979,15.9428,16.2951
"CELE_F10G8,9",14.0769,14.2185,13.7587,15.0151,12.6285,14.1275,13.2792,13.8357
hpo-34,18.3286,18.1945,17.9934,18.5077,17.222,17.2237,16.9697,17.2425
"CELE_Y44E3A,4",18.546,18.3263,17.4623,20.3633,16.7596,16.2583,16.3148,17.0004
mrpl-21,15.2147,15.2154,15.0423,15.2836,13.239,13.5346,14.9713,13.8459
"CELE_T04B8,5",13.9403,14.3001,14.3527,14.2185,12.623,11.5049,11.6539,13.1305
ubxn-3,17.3737,17.607,17.2589,17.7728,15.4268,15.1031,15.2585,15.3247
"CELE_Y37E3,17",14.3718,14.3833,13.7671,14.9195,11.4322,11.1064,11.0399,11.3392
cogc-3,13.7571,14.0447,14.408,15.1102,12.6361,12.9149,12.1771,12.6866
spp-23,16.3181,16.0664,16.4828,16.1284,15.8645,15.4994,15.0849,15.4241
"CELE_F53F4,16",13.9325,14.0865,14.4432,14.2007,13.2907,13.2876,12.9115,12.8257
ins-19,19.1192,20.3278,19.1394,19.5634,17.9068,18.0329,17.7564,18.0408
"CELE_Y94H6A,10",18.6941,18.6132,18.3717,19.6504,17.2258,17.4335,15.9052,17.3559
pgrn-1,14.0946,14.0771,13.9689,15.0455,13.6242,12.8211,12.5333,12.531
hsr-9,17.0521,16.9906,16.556,17.48,16.1521,16.2136,16.0553,16.0727
ret-1,14.3723,14.3386,14.2117,15.0752,13.5213,12.3528,12.9598,13.1024
pqn-70,14.5044,14.2376,14.3172,14.4178,14.3387,13.8696,14.4082,14.6735
"CELE_F32D8,12",17.8156,16.8302,16.6362,16.7813,16.0261,15.8078,15.9309,15.3169
dur-1,14.4172,14.3909,14.2791,13.7587,11.3287,10.9719,10.7577,11.7219
dur-1,17.4285,17.1376,16.6589,17.3941,15.0359,15.3886,15.195,15.3379
"CELE_F40F12,7",16.495,16.9193,16.8999,17.5048,14.3816,14.6847,14.5179,15.8034
"B0361,3",14.4195,14.4208,14.3659,14.9135,12.2618,12.5021,12.787,13.5981
npp-16,18.2005,18.3358,18.2274,18.5518,16.3824,16.4528,16.491,16.4782
gpi-1,17.5002,17.7892,17.3104,18.8861,16.0901,17.0423,16.6567,16.1192
tbc-17,14.391,14.2638,14.1925,14.103,12.2538,10.5483,10.6697,12.8303
ddl-3,14.1741,14.2606,14.2177,15.1501,11.2066,11.1495,11.0669,11.6153
"CELE_Y106G6D,8",14.1739,11.9213,9.15569,14.4478,11.8425,10.0543,12.0125,13.4888
gsa-1,17.6198,17.4169,18.0191,17.8278,15.8967,16.4457,16.382,16.9401
"CELE_R02C2,7",17.9797,17.3139,14.354,19.8001,16.2776,15.1976,16.8661,16.2631
emc-6,13.5195,14.3424,14.4127,14.7942,12.0285,13.3022,13.3854,12.6087
mrpl-1,14.9305,14.8824,14.3459,15.6127,13.5269,14.26,13.2511,13.5642
"CELE_W09G3,8",14.3906,14.4101,14.1125,15.1708,11.366,12.4503,11.4959,11.6965
cpsf-4,14.0622,14.2388,14.3294,14.6579,11.4339,11.114,11.2201,11.7187
"CELE_Y57G11C,43",14.1894,14.0202,14.238,14.4033,12.1397,11.1006,11.0985,11.7249
"CELE_Y57G11C,40",18.0338,17.587,17.7079,18.9643,13.725,12.4456,12.7788,13.4555
"CELE_T09A5,15",14.4974,13.7597,12.8868,13.8777,11.4328,11.0801,11.2521,11.5999
"C27B7,9",12.9606,13.1726,12.7553,14.8674,17.6908,17.2606,16.3717,16.8795
ero-1,14.9854,15.3124,15.4979,15.8691,12.6611,13.1927,13.2953,13.5025
grsp-1,14.1474,14.415,14.2162,14.8279,15.0765,14.6703,14.956,15.4903
"CELE_Y42A5A,5",14.1583,14.4281,14.1591,14.6535,12.2985,12.9767,12.7283,12.2827
"CELE_Y26E6A,3",11.9894,14.3937,12.0759,15.1552,13.6864,13.7045,14.8681,14.0561
"CELE_T23F11,6",16.3333,15.6403,15.7759,16.973,14.8999,12.747,13.8513,15.4438
flp-28,14.3081,14.35,14.4351,14.5375,15.2749,16.0625,15.8534,15.1665
mig-14,15.9705,15.2782,14.7284,16.4163,13.4006,13.4389,13.9355,13.7604
mrpl-53,16.7015,16.375,16.725,18.3183,15.2358,15.2151,14.1371,15.5769
"CELE_D1086,8",18.1394,17.2718,17.6044,18.4771,15.2244,14.6752,14.9434,15.2285
"C40H1,9",19.5655,19.0789,18.9512,20.6991,11.2797,11.925,10.9337,11.7023
"C26C6,9",14.2006,14.383,14.1068,14.1417,10.8782,11.0188,11.1869,11.4627
"C08F8,9",20.9512,21.0569,21.2195,21.9013,17.5775,18.0737,18.0325,19.3965
"CELE_H06H21,8",14.9139,15.7566,15.7632,15.7787,13.4012,14.0045,13.9179,13.3493
"CELE_Y4C6B,7",13.6176,13.5422,12.1652,14.9514,13.677,14.1327,14.0628,13.9208
ttr-7,16.6678,16.9299,16.7932,16.8445,14.469,14.1261,14.4396,14.9342
tps-1,14.1792,14.2042,15.2045,15.6669,14.8264,14.9654,14.2664,14.5284
vem-1,17.1179,16.9959,18.3906,18.0518,15.4667,15.3934,15.7686,15.7507
tnt-2,20.0549,19.9696,20.1761,20.3071,20.1786,20.6492,20.5643,20.1674
"B0261,8",14.1224,14.0385,14.4142,14.9029,11.2643,10.4528,11.2244,11.6001
hyl-2,17.3712,16.7229,16.7991,16.9623,15.2465,14.234,13.7575,14.7757
"CELE_ZK418,9",15.9882,16.4151,17.2122,16.9573,16.8673,16.9228,16.5601,16.6973
alh-12,18.9497,18.985,18.8805,19.5487,17.7387,17.6038,17.6435,18.0948
"CELE_M60,4",20.507,18.3161,20.483,19.785,17.1577,16.5678,16.3812,17.613
grd-13,13.6664,14.1378,14.2643,14.6397,12.832,13.5832,12.4206,12.6388
fars-1,17.3843,17.651,17.2863,19.6096,15.4968,15.7924,16.0938,15.9804
"C33A12,19",14.0738,14.4209,14.2407,14.9887,11.4452,11.6427,11.1496,11.3752
vps-29,14.1454,14.7606,14.4091,15.0418,14.4983,14.9162,14.9303,15.3347
ifd-1,15.335,18.0308,18.4552,18.4737,14.3502,14.5668,14.2064,14.516
smi-1,15.8922,15.4017,15.6305,17.4887,13.9094,13.5657,13.5876,14.7662
spp-5,17.6227,16.3393,16.9556,14.5397,13.8172,12.6343,12.8987,14.5667
flp-33,15.0232,14.9785,15.2539,15.4394,12.283,13.2188,13.3039,13.2165
adr-1,16.4787,16.5455,16.2446,17.2155,13.9604,13.8468,14.034,15.0808
dao-2,17.9615,16.8091,18.7155,18.7801,18.3639,18.45,18.4155,18.4418
dve-1,14.3653,14.4482,14.4955,14.9407,13.9279,11.8702,10.725,13.6599
"CELE_Y71H10B,1",16.905,16.9601,16.778,17.4671,15.9438,15.908,16.0137,16.2823
col-95,13.9779,14.2277,14.1097,15.1549,13.3056,13.8372,13.3549,14.2819
"CELE_T22F3,3",19.2827,19.8163,19.8716,19.6721,19.0396,18.0158,18.9903,18.2446
asp-2,20.3535,19.6411,20.0931,20.9498,19.0511,18.5949,18.7826,19.2462
ttr-41,21.9376,22.0161,21.6701,23.4566,18.2935,18.1388,17.9735,19.1612
"C50D2,7",15.6394,14.9915,15.8966,15.6241,15.1218,14.4622,13.7394,14.6579
ugt-31,15.6964,14.8536,15.3987,15.3838,14.8519,15.2555,15.3234,15.3106
icd-2,19.7229,19.4615,19.805,20.1296,19.6507,19.6298,19.7647,19.6069
rme-1,14.1113,14.4082,14.2042,15.087,11.2587,13.2527,13.1247,6.60798
rabx-5,14.2112,14.3269,14.4517,14.8702,16.9607,18.2405,18.6951,17.2889
"CELE_M28,10",17.4239,18.0247,17.981,17.4095,16.7464,16.6938,16.8341,17.4121
gly-4,16.1735,16.1358,15.5626,16.9182,13.954,14.0666,13.5559,14.1534
"CELE_ZK863,8",14.3393,14.3012,14.4695,15.0349,11.3958,11.1392,11.0989,11.5644
"CELE_Y60A3A,21",15.95,16.2335,16.175,17.5449,15.9078,15.583,15.3524,15.7373
faah-4,16.1029,16.0943,16.2446,16.0184,15.2901,15.4968,15.4263,15.3678
"CELE_T03F7,7",13.89,14.2081,14.3908,14.8409,8.2485,11.1439,11.0709,11.4255
"CELE_K02C4,5",14.4604,14.361,14.4267,15.0323,11.4852,11.8347,11.2709,11.7265
"CELE_F49E2,5",15.7904,15.8557,15.1088,15.3177,16.751,16.0397,16.3992,16.7453
hda-5,14.5775,16.2353,14.9168,17.624,14.371,16.6214,15.0203,13.5874
gls-1,14.403,14.0416,14.4401,14.8318,14.468,13.7926,14.0301,14.6017
npp-22,16.4407,16.1797,16.15,17.8295,14.6458,13.905,14.2467,14.8981
gars-1,18.1745,18.3905,18.4801,19.257,17.2651,17.4116,17.5022,16.9149
odr-4,18.797,18.9598,17.9074,18.8574,15.1216,14.8155,14.5161,15.062
ttr-33,15.2314,17.6669,17.0495,16.3314,16.1124,14.2425,14.7511,15.8854
"CELE_K09H9,5",14.3591,14.2924,14.048,15.1473,14.2224,13.7057,14.1203,14.5468
"fpn-1,1",14.1788,14.1767,14.4176,14.8477,14.9592,13.7856,15.5513,14.6508
"CELE_Y50D7A,10",15.8517,16.4266,16.85,16.8883,14.6315,14.6453,13.7458,14.3155
clp-4,14.5742,16.2441,16.4044,16.0971,14.4262,13.7606,13.7924,14.2379
aqp-1,16.3025,17.185,17.3359,17.4308,15.0806,15.2239,15.4992,15.819
bmy-1,16.1061,15.5064,16.0345,17.2868,15.9621,15.7392,15.4502,15.8517
let-611,13.6061,14.2109,14.4579,15.1695,13.2623,13.1369,12.8659,14.7548
lpd-2,16.326,16.1095,16.196,17.463,14.4624,14.6398,13.9187,14.8502
"CELE_Y44E3A,6",15.258,14.8389,15.9472,17.5703,14.6191,14.4065,14.4845,14.6066
clec-67,18.8181,18.2046,18.0292,17.793,16.4623,16.2777,16.2639,17.3002
pck-1,21.3941,21.0916,20.4428,21.4006,14.9005,13.7804,13.9085,14.3954
"C50D2,5",15.209,15.5734,15.4674,15.8321,14.0349,14.0608,14.2022,14.1145
"C50D2,8",15.807,15.6508,15.2287,15.5424,12.8858,13.3063,13.4859,13.6683
fum-1,14.4508,13.9585,14.2865,14.9216,15.7769,15.1202,14.8022,15.3351
"CELE_F25B4,8",14.4868,14.1171,13.9963,14.6219,13.445,12.7088,13.2233,13.0757
lim-8,16.2656,16.6812,16.5318,17.1047,13.2265,13.6725,13.3901,13.5201
kbp-2,15.8438,15.5023,16.5715,15.8793,15.7304,16.4296,16.8509,16.7172
"C29E4,12",15.1179,16.0219,15.194,16.5244,15.0662,15.5777,16.1455,15.5368
"C14B9,10",17.9482,17.847,16.7328,19.195,19.0798,19.2856,19.6424,19.7599
ubh-2,15.7669,15.8741,15.3356,16.7286,16.1269,14.5267,13.6533,15.0559
"CELE_Y43F4B,10",14.5057,14.3639,14.3861,14.812,13.9086,14.4505,13.2903,14.0506
"CELE_ZK54,3",14.5234,15.8887,17.8862,16.5512,16.0683,12.4552,16.441,15.01
del-6,16.5133,16.336,16.7171,16.6944,14.904,15.2267,15.3444,15.221
dnj-20,16.8033,17.1683,16.2871,16.5292,15.5018,15.7086,15.7234,15.9002
spp-2,16.8068,16.646,16.8019,17.4028,15.8741,14.8078,14.3574,13.1711
"CELE_F55F3,2",15.0684,13.6786,14.9914,14.5814,15.727,16.1478,16.2354,15.7523
"CELE_F54D8,6",14.2852,14.05,14.2955,15.0928,15.0269,14.6337,15.1551,14.2831
