geneName,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04
chin-1,14.5847,15.4663,14.1211,15.0507,11.0192,12.1749,12.1418,12.79
"CELE_Y46E12BL,2",16.4649,16.4143,16.487,16.0647,15.2586,13.9958,14.6428,15.5888
cht-4,14.7496,15.5191,14.3522,15.0402,14.6567,14.6219,14.9066,14.901
"CELE_Y22D7AL,10",21.6541,22.2747,20.6331,21.6482,18.5723,18.8368,18.983,18.5868
sqv-6,14.7534,14.7764,14.4906,14.946,12.2868,13.384,11.9348,12.4986
"CELE_Y50D4C,3",14.4635,15.1569,14.8066,15.1866,13.9947,14.7248,17.3354,14.6001
"CELE_Y97E10AR,6",15.6128,16.91,15.8674,16.5581,14.9737,15.2017,15.0398,15.84
rpb-9,14.9295,15.4632,14.395,15.1181,12.5461,12.1229,12.2869,12.6137
abhd-12,13.9483,15.317,14.4374,14.9598,15.3915,18.9005,18.8662,17.357
natb-1,14.8507,14.6873,14.819,15.2432,14.9187,14.5976,14.8918,14.8891
"eif-3,I",17.9434,19.0438,17.8406,19.1236,16.7673,16.3367,16.6305,17.1818
"CELE_Y54F10AR,1",16.8818,18.0954,17.1776,17.5963,16.3315,16.1199,16.383,16.3903
taco-1,16.5187,20.0208,16.9504,19.718,15.0655,15.3593,15.1566,16.1276
xpo-2,17.2923,18.1148,18.2889,20.0978,15.7753,15.7495,15.4561,15.8793
ubh-3,15.0262,15.2176,14.3783,15.3639,12.3462,11.3034,12.1422,12.6653
comt-3,15.6763,16.2422,16.0876,16.0619,15.9912,15.5289,16.0736,15.9148
comt-4,19.8186,19.559,18.5571,19.7234,14.8547,14.7175,14.6741,14.7914
nape-2,14.0598,15.3762,14.2072,15.2421,16.9307,16.5771,16.0385,17.2233
map-1,16.4645,16.8039,16.8204,16.6251,15.5107,15.3627,15.3404,15.4118
"CELE_ZK105,1",14.589,15.0329,14.0513,15.1847,16.6701,16.3411,15.1671,16.6183
"CELE_Y58A7A,4;CELE_Y58A7A,3",15.0269,13.8532,15.2109,13.7765,14.7197,14.3726,14.3467,14.8119
rpl-7A,21.6035,22.3302,21.5171,22.5162,19.5731,19.7255,19.8291,19.7161
tald-1,18.8258,18.901,18.3885,18.9271,17.7606,17.8666,17.7463,18.0653
"CELE_Y104H12D,3",16.9417,18.1552,17.4573,17.8885,15.1456,15.5647,15.1139,15.7896
"CELE_T13G4,4",14.7442,15.1142,14.8614,15.3982,13.7337,13.9344,13.6467,13.8567
"CELE_K08D12,3",19.48,19.9504,19.9845,19.72,17.3465,16.4109,15.9327,18.0596
pbs-1,18.6642,19.4783,19.161,19.4687,17.3486,17.2583,16.0599,17.4558
"CELE_F41B4,1",18.034,17.8611,18.1919,18.6218,14.8131,14.8212,14.5202,14.5383
poml-2,14.4711,15.1562,14.8617,15.1386,12.3046,12.1068,12.2937,12.7055
"CELE_E01A2,5",14.6575,14.7359,14.9429,15.369,12.5307,10.5368,8.50866,14.2869
"E01A2,2",16.4895,16.7655,16.5486,16.4076,15.3605,15.1993,15.1506,15.5892
glh-2,14.8614,15.237,13.5263,15.456,14.426,14.1305,11.8162,15.6454
dbr-1,14.9704,15.2249,14.9845,15.0641,15.7385,14.0239,14.4117,14.8352
"C36B7,6",16.6175,17.1027,17.6834,17.2409,15.5269,16.3976,15.4754,16.3841
eif-1,15.6547,16.536,16.4395,16.0529,16.5354,15.8731,16.1444,16.5328
hmr-1,14.0763,15.3728,14.8787,15.0177,15.487,14.3724,15.2155,15.131
xrn-1,14.2859,15.1052,14.7271,13.7861,14.6772,16.424,15.6286,14.0633
"CELE_Y66D12A,13",14.7471,14.8341,14.6965,15.0939,12.4559,11.9759,12.2174,12.7054
epn-1,16.1388,16.5105,16.1536,16.6225,15.6945,15.6062,15.9012,16.1467
ska-3,14.3953,15.5484,14.8136,14.5405,12.3271,12.1844,12.3273,12.7535
"F46B6,12",17.1614,17.8,17.113,18.1459,15.3987,15.0597,16.182,15.3621
sand-1,14.5555,14.9517,13.8486,14.856,12.3194,12.1039,12.1534,12.7471
"B0464,9",14.6172,15.5282,13.1809,15.2967,14.9132,14.0517,14.1996,14.7761
hrpf-1,18.3931,19.2539,18.1104,18.3981,16.3783,15.9177,16.1094,15.9471
imb-1,14.9276,16.2941,15.6217,15.801,16.4672,16.2751,16.3806,16.3911
"ech-1,2",18.8347,19.0853,19.4144,19.222,18.5567,18.1005,18.2512,18.3929
spp-15,17.5669,17.6754,16.4928,17.03,16.2163,16.6513,16.5608,16.5216
"C49A9,9",13.9627,14.9201,14.8858,15.198,13.2085,12.4605,11.9173,12.6202
"C17F4,7",17.8726,18.2977,18.0582,18.1876,18.3702,17.9875,17.7313,17.87
"CELE_Y37B11A,3",14.8426,14.8336,14.4404,15.0806,13.4675,13.2105,14.0668,13.3697
rep-1,14.2499,14.8795,15.0232,14.762,7.56529,11.265,12.0064,12.7044
"CELE_Y67D2,7",16.9303,17.1321,16.802,17.0063,15.167,15.0043,15.8844,15.4685
"cisd-3,2",14.8283,14.7865,15.0093,15.1037,15.6902,16.2452,15.6041,16.4989
"Y67D2,5",14.9136,15.4112,15.0564,14.8286,15.2946,15.3995,15.3976,15.5725
ttc-37,13.7791,15.0633,14.8235,14.3392,15.4956,15.0436,15.1491,15.5125
"CELE_Y47A7,2",14.0903,15.4132,14.0958,14.8517,12.2435,12.0028,12.3371,12.7461
"CELE_Y82E9BR,18",14.8862,14.5205,14.9098,14.182,14.3638,14.0265,14.9615,14.3952
"CELE_Y82E9BR,16",14.8547,16.12,15.3994,16.1254,16.0154,15.7965,15.9678,16.0961
elc-1,17.9263,17.5844,17.9344,17.5765,16.6012,16.0949,16.5419,16.2452
"CELE_Y82E9BR,14",16.382,17.2638,16.4461,17.5694,14.9266,15.3371,15.3688,14.8568
npp-13,18.1533,18.4212,17.9169,18.4022,16.0593,15.4615,15.5306,15.4785
eif-2alpha,19.5499,20.1873,19.5018,20.2097,17.3052,17.4716,17.466,17.5732
phb-1,19.0539,19.4721,19.1854,19.4883,18.6944,18.5944,18.5021,18.9622
"CELE_Y37E3,8",16.9542,17.2752,17.1114,17.2247,18.2279,18.2799,18.6186,17.0755
moag-4,14.8641,15.2033,15.0146,15.4302,16.4385,16.0086,16.0537,16.4696
"CELE_Y92H12BL,4",14.5481,14.451,14.0723,15.0649,11.9818,14.028,11.8434,13.289
"CELE_Y22D7AR,10",14.5203,15.2734,13.9402,15.0165,15.1255,14.9266,15.0538,15.3652
"CELE_Y54F10AM,5",16.5627,15.8179,16.5318,16.4161,18.3217,18.7286,18.2926,18.5336
rbc-2,14.9467,14.7565,13.9442,14.9062,12.5216,12.0772,12.2207,12.1862
"Y54F10AM,8",17.7492,17.7033,17.288,17.0095,17.8921,17.5765,17.5749,18.0418
herc-1,14.7838,13.8291,14.6589,15.3831,14.3646,12.9487,14.1126,13.8498
"CELE_Y48G8AL,5",17.4308,17.9167,17.3708,17.8067,16.1217,16.2998,16.1905,16.5596
haf-6,16.2603,16.7677,16.3317,16.6522,15.6849,15.1836,15.7891,14.0659
rpl-17,19.854,20.7819,21.1389,20.652,16.9189,17.5645,16.2155,17.1621
"CELE_Y71H2AR,1",14.6539,14.3645,14.8909,14.2641,15.6171,16.2952,15.8706,16.0369
"CELE_Y71H2AM,1",15.4784,19.327,17.6156,18.834,14.588,14.9647,14.3742,15.0506
"CELE_Y71H2AM,4",18.3622,18.655,18.5521,18.614,16.9835,16.3234,16.6681,16.9075
"CELE_Y71H2AM,5",17.6393,18.9581,18.6735,18.5107,17.8462,17.7124,17.8626,18.1826
"CELE_Y71H2AM,20",19.0248,18.8824,18.8768,19.3129,15.8173,16.0835,16.3233,16.519
swsn-3,16.0955,17.3292,16.6607,17.1644,13.9586,13.7604,14.0241,14.0769
"CELE_Y71H2AM,13",17.7188,18.3079,17.6931,18.7286,16.2124,16.6062,16.776,16.335
"CELE_Y71H2AM,11",15.2751,16.8318,15.8122,16.6744,16.0478,15.6524,15.5296,16.6607
set-27,14.4738,15.3578,15.0054,14.483,13.6899,15.8675,13.8384,14.5368
"CELE_Y65B4A,8",15.4071,16.0841,16.6838,16.1298,14.2296,14.8596,14.0083,17.6795
"CELE_Y65B4A,1",14.0351,15.0534,14.5744,13.9584,13.6368,13.2401,13.6523,13.8621
vps-20,18.0341,17.6342,17.6635,17.2747,16.2943,15.6407,15.9745,15.9906
"CELE_Y54H5A,2",16.5248,17.0994,17.017,17.2934,15.841,15.0173,14.9514,16.1655
frl-1,14.2128,15.4472,15.0431,14.5477,14.1086,14.9514,14.2011,14.8674
ppk-2,14.8979,15.2369,14.6369,15.3218,15.4417,15.168,15.1936,16.5777
"CELE_Y48G1C,9",14.8254,15.3637,14.1283,15.0788,12.387,12.1816,11.9134,12.7336
"CELE_Y47G6A,21",14.9515,15.3348,14.6791,15.055,15.3412,15.4317,15.4387,15.8827
vps-4,16.7607,17.0825,16.7313,17.1018,16.3864,15.7174,16.22,16.7716
mrpl-38,14.0621,15.2886,14.2209,14.4778,14.4632,13.8059,13.8542,15.2906
"CELE_Y18H1A,4",13.7498,15.1182,13.4899,15.4527,14.9953,14.3452,14.7599,14.979
"C36E6,1",16.4694,16.8185,16.7318,16.3939,14.5998,14.6819,14.7826,15.1875
mog-2,18.1577,20.2395,18.2611,19.6347,16.7429,15.347,16.7016,16.065
atln-1,18.0997,18.3175,17.0155,19.1905,16.8348,16.234,16.6432,17.051
zig-11,18.082,18.0588,17.6661,17.5952,17.5565,16.7382,16.5591,16.947
mrpl-15,14.9901,15.1478,16.0346,15.2313,14.5933,14.4453,14.6738,15.2487
"Y92H12BR,3",18.7566,19.2195,18.9679,19.2712,17.6155,17.4354,17.5733,17.5955
"CELE_Y92H12BR,2",14.4454,14.5882,14.4959,15.4665,13.2245,14.1649,14.4175,15.1666
set-29,14.4495,15.2384,14.3256,14.9394,12.1646,12.1822,12.6202,12.7042
par-4,14.7192,15.2853,14.9813,15.2365,12.5486,12.1465,11.9747,12.7687
uggt-1,16.6023,17.1578,16.334,16.6907,15.8164,15.4925,15.5676,16.0724
"CELE_F48E3,4",18.4163,19.0818,18.3742,18.8127,19.377,18.6861,19.3274,18.6307
rpb-10,14.8997,15.2503,14.7975,15.303,14.3048,14.9086,15.0046,14.9295
"CELE_Y71A12B,10",14.9185,14.7473,13.9865,13.6254,14.0703,14.5628,14.9024,14.7219
pcp-4,16.3902,16.6443,15.99,16.2994,14.2266,14.8703,15.1493,14.8803
nova-1,18.3925,19.3808,18.2962,19.0924,16.4054,16.3016,16.6158,16.4974
ebp-1,17.9182,18.6106,18.4802,18.8161,17.2326,17.2165,17.012,17.0706
prp-6,16.3595,16.7557,15.9545,16.7071,15.3701,15.1812,15.4998,16.3514
tcc-1,18.5558,19.0276,18.787,18.9062,18.7627,18.2749,18.2555,18.6287
csn-1,16.4297,17.0195,16.3654,17.0282,14.7812,14.3857,13.6027,15.1343
ric-8,17.9693,19.1254,18.0679,19.2705,14.9409,15.3035,14.6878,13.3946
"CELE_F14F9,4",14.921,15.556,14.3435,15.2508,8.23128,12.2294,13.4455,12.6942
acp-6,17.989,18.2188,17.826,18.346,16.4158,16.8417,16.3024,16.7762
"CELE_Y73E7A,1",17.3933,18.1365,18.4824,17.9587,16.7058,16.4274,16.5443,16.8648
"CELE_Y73E7A,2",14.7135,14.7154,14.804,13.724,14.3316,12.8427,12.8556,14.0207
cpx-1,17.4845,18.41,17.9558,18.4876,15.6215,14.5194,15.3677,15.4433
eel-1,15.8625,16.4412,16.4144,16.4924,16.2469,16.2639,15.9452,16.1537
unc-27,20.2218,21.3213,20.4897,21.1818,19.7587,19.6257,19.8056,20.2976
hap-1,15.0149,15.4841,14.137,14.935,14.1259,13.3914,14.1166,13.4989
rme-6,15.0391,14.9885,14.8497,15.0739,12.9144,12.5775,12.8119,13.0885
"CELE_F29B9,11",20.1634,20.5493,20.2433,20.3896,18.4402,18.7492,18.7556,18.8587
mrps-21,14.6544,15.2663,14.6387,14.9245,12.4164,12.1411,12.241,12.7511
"CELE_F29B9,8",14.7064,15.1038,14.2495,15.3393,16.0364,15.7024,15.8097,17.2497
"C46H11,2",14.5665,15.3692,14.9912,14.9245,12.3797,11.9787,12.1238,12.6609
phat-2,15.0079,14.7578,14.3349,14.7152,14.3165,14.4879,14.1019,14.9329
snx-1,16.3458,16.3619,17.1089,16.9779,15.0934,14.9147,14.8489,15.3683
"C05D9,3",16.7214,18.0981,16.7328,17.3177,16.1855,15.7256,15.7088,15.839
"CELE_R03H10,1",17.4418,18.3076,17.6695,17.9426,17.6687,16.8071,16.253,16.331
endu-2,17.3006,16.6077,16.9316,17.3592,15.9391,15.4459,15.6787,16.8142
"CELE_F46C8,3",13.5196,14.3162,14.4169,15.2265,9.65242,12.5456,12.3325,12.3089
"C49H3,3",14.8042,14.8626,14.6408,14.2691,16.5868,14.8441,15.0937,16.6054
xpo-3,14.574,15.2793,14.4576,15.1976,14.8813,13.4045,13.7107,14.9367
ntl-4,18.0142,17.0116,16.8496,16.9811,15.0517,13.8781,15.6077,14.5244
arp-11,14.5925,14.3422,14.864,15.0566,12.9008,14.0638,14.7711,13.6341
mrpl-23,15.0212,14.0416,14.2427,15.4909,13.8314,15.8314,14.5207,14.6709
"C04F5,8",14.896,14.9237,15.0392,14.8095,14.92,13.3794,14.461,14.3737
ugt-63,14.0125,14.8189,14.3811,14.8271,12.5,12.0885,12.2375,12.6752
ldp-1,18.2131,18.4102,18.4475,18.6407,17.7423,17.1218,17.7659,17.363
"C18H7,1",14.2169,14.9165,14.478,15.2859,12.1849,12.0328,12.3123,12.7112
ruvb-2,17.477,17.4324,16.3335,17.7298,16.7394,16.5943,16.5152,17.0786
"T22D1,3",18.3381,19.1951,18.9189,19.2048,17.9931,17.7369,17.809,17.9855
ribo-1,16.8158,17.9937,17.6047,17.7352,17.4132,17.26,17.5913,17.4052
rpn-1,18.6757,18.7982,18.6584,18.5447,17.1113,17.0542,16.8769,17.3022
"CELE_F52G3,1",14.1166,14.9076,13.924,14.5028,12.1832,11.9634,12.3436,12.6429
pod-2,14.6401,15.4986,14.9084,14.6542,12.0837,13.1762,12.5849,13.8201
plk-2,13.9206,15.0136,15.0015,15.4126,15.5389,14.7025,14.1815,15.5312
lmtr-2,17.7144,17.8857,17.6248,17.7646,16.6675,16.744,16.2259,16.8976
"CELE_Y97E10AR,1",14.7262,15.545,14.8346,14.384,15.4931,16.0064,15.7159,16.3188
gpa-16,14.0498,14.8017,15.0257,15.3439,13.0461,13.2397,13.1621,12.9518
ubxn-2,16.8821,17.8026,17.128,17.7219,17.1086,16.5126,16.6445,16.7541
"Y94H6A,8",18.5381,19.1032,18.8531,19.5994,16.6759,16.138,16.6982,16.2687
"CELE_Y94H6A,3",14.4283,15.0596,14.3946,15.1782,18.0498,17.2188,17.3377,17.0326
pqn-89,14.573,16.2416,15.0272,16.9449,15.6349,14.593,15.9176,14.6618
pbo-1,13.3467,15.16,13.7019,15.4306,14.4244,14.2628,15.0225,13.831
ptr-21,14.7974,14.6145,14.4858,14.9921,12.3085,12.0928,12.2958,12.8016
acs-13,17.1317,17.0629,17.1238,17.3342,16.4475,15.9983,15.9503,16.1583
deps-1,16.8571,17.3668,16.5815,17.6468,15.6729,15.9514,15.6156,14.616
"CELE_Y61A9LA,10",15.8807,15.6148,14.9851,15.0115,14.5801,14.4984,14.4683,14.5732
"CELE_Y57E12AL,6",14.3495,15.1769,14.8369,15.0436,14.2986,13.9555,14.3872,14.181
"CELE_Y55F3BR,1",14.375,14.7747,14.7224,15.2695,11.0917,12.7008,12.1006,12.0623
"CELE_Y55F3BR,6",19.1683,19.2943,17.8003,19.2571,17.3132,16.0619,16.4103,17.6393
"CELE_Y55F3AR,1",14.7028,15.4212,14.6494,15.1812,15.7929,13.3351,14.4655,14.766
"CELE_Y55F3AR,2",18.6621,18.1175,18.0215,18.2587,16.797,16.4331,16.8878,16.5379
cct-8,19.5799,19.9829,19.5969,20.1088,18.225,18.1211,17.8152,17.9281
csn-4,14.394,14.2174,14.5035,15.2504,14.5217,13.59,13.6036,13.4049
mrps-25,17.0718,17.9445,17.1633,16.9049,14.7933,15.1258,15.1489,14.8173
"CELE_Y55F3AM,13",18.202,19.2288,18.6775,19.1348,17.74,17.2119,17.2052,17.5329
dcap-1,18.3474,18.127,18.0769,17.8519,16.4984,15.9752,15.7943,16.2378
"CELE_Y55F3AM,3",13.4298,14.9213,14.2456,14.5661,14.7541,14.9613,14.161,13.2972
atg-3,14.5503,15.8205,15.1049,16.1557,15.5649,14.9846,15.2954,15.7449
immp-2,14.8428,14.7506,14.4812,15.1239,14.3397,12.847,15.024,15.005
lep-2,14.9959,15.2574,14.9159,15.3714,12.5198,12.1539,12.1923,12.7696
lec-6,14.8386,15.2551,14.9333,14.1921,20.1078,20.235,20.1845,20.4353
"CELE_Y55B1AL,2",14.4391,15.3227,14.9413,15.3072,13.0371,11.8967,12.7999,12.6645
"CELE_Y54H5A,1",17.4026,17.8797,17.3528,17.5173,15.6039,15.525,15.3402,16.1117
"Y54G2A,23",18.7064,19.325,19.1348,19.2987,17.5362,17.2222,17.0911,17.8147
clec-83,14.8301,14.9225,14.7755,15.458,16.6909,16.4046,16.3252,16.6236
"CELE_Y54F10AR,2",14.7002,14.7464,14.3495,15.3879,12.5128,11.8654,12.1115,12.7385
rpb-7,17.2372,16.5284,17.2685,16.8133,15.624,15.4164,15.2186,15.9495
"CELE_Y54E10BR,5",17.8772,18.4662,17.9242,18.2683,17.0618,17.0515,16.9941,17.4467
"CELE_Y54E10BR,3",14.4491,15.5101,14.9453,13.8119,13.0191,12.9075,12.9723,12.7822
"CELE_Y54E10BR,4",13.9604,14.4206,14.6025,15.4131,13.8835,13.4135,11.4312,13.9513
nduf-5,18.1745,20.4907,18.0746,21.1148,17.1347,16.7866,16.8836,17.2777
"Y54E10A,10",15.4547,15.6869,15.7324,16.2418,15.5708,15.3446,14.926,15.9265
dnc-6,14.8369,15.1834,15.0026,14.8576,12.4805,12.0632,12.2464,12.664
"CELE_Y54E10A,6",14.0501,15.5207,15.0194,13.5062,15.0344,14.7306,14.4675,14.9709
mrpl-17,14.3728,13.9828,13.3806,15.0363,14.465,14.8431,14.055,12.331
"CELE_Y53G8AR,9",16.9583,17.5418,17.3502,18.1364,16.1931,15.4678,15.2173,16.6249
"CELE_Y53G8AR,6",17.0779,18.1089,17.2475,17.9061,17.4302,17.0745,17.0017,17.4906
"CELE_Y53G8AR,8",14.4801,15.2232,14.4672,14.6366,12.5548,10.6075,10.7822,12.777
"CELE_Y53G8AM,5",14.7595,13.9149,12.7746,14.9774,12.3007,12.123,12.1899,12.6941
"CELE_Y53G8AL,2",17.6824,18.6869,18.0658,18.3668,17.3106,16.7601,17.2028,17.1488
"CELE_Y52E8A,3",15.9157,15.4679,14.6541,15.2481,15.5748,13.6869,13.827,14.9422
"CELE_Y51H7C,13",12.9706,15.1993,15.0262,15.4201,15.4619,14.9282,14.9701,16.2546
"CELE_Y51H7C,7",14.8062,14.7915,14.0693,15.0434,15.1403,15.3247,14.3473,15.5008
xpd-1,14.8582,14.6908,14.4387,14.9558,13.8951,14.3186,14.1444,14.5951
daf-25,14.8333,15.1671,14.506,15.3152,13.1836,14.6517,13.1469,12.3982
"CELE_Y48G1A,4",14.8886,15.3883,14.763,15.3449,13.2939,11.847,12.8465,13.2258
rnp-6,16.3395,15.9466,15.7593,15.6769,13.7093,14.1875,14.0945,14.2626
"CELE_Y47G6A,18",16.8044,16.7944,16.8683,16.4902,15.9634,15.9419,15.8625,16.3187
crn-1,16.5627,16.2282,16.9033,17.004,15.7361,16.1857,16.0418,16.3682
"CELE_Y47G6A,9",14.3479,15.1732,15.0307,13.2666,14.4402,14.8388,14.8262,14.0587
spg-7,16.9586,16.9992,17.061,17.7227,16.1596,16.4116,16.4624,16.9227
msh-6,17.1772,17.9722,17.2718,17.7208,14.5029,14.9403,15.8908,15.6468
skr-14,14.8001,15.4671,14.9525,15.3226,12.5321,11.9986,12.1808,12.762
clec-76,14.7599,14.5135,13.594,15.0427,12.4998,12.0337,12.1794,12.6546
rps-4,20.1972,20.6842,20.0917,20.4827,19.1463,19.4355,19.2985,18.9174
"CELE_Y42H9AR,1",18.0035,18.769,18.0084,18.9366,16.8359,16.9712,17.0928,17.0427
sqst-2,16.1453,16.3813,16.2468,15.9151,12.6662,12.9128,13.9689,13.3995
"CELE_Y39H10A,1",14.5737,14.2806,14.3971,14.3635,13.2545,12.6024,13.3502,13.6296
chk-1,15.0196,15.5223,14.5512,14.9986,12.5678,12.0172,12.3132,12.7788
ddp-1,18.8853,18.9287,19.0065,18.9904,17.7367,17.3795,17.17,17.3298
pvf-1,14.3038,14.132,14.1911,15.476,15.8316,15.6489,15.3041,15.0022
"CELE_Y39A3CL,3",16.7689,16.2966,15.9535,16.1598,14.8906,15.0575,15.0876,14.6326
nsy-4,14.3057,15.491,15.0606,15.3364,12.7035,14.3765,12.9453,14.1568
csn-3,16.1887,17.3141,16.2127,16.4525,14.241,14.0827,14.1417,13.9878
"CELE_Y38C1AA,7",19.6748,19.9075,19.5836,20.0902,17.9129,17.436,17.7238,17.7313
glrx-10,21.9483,22.9864,22.0238,22.2925,15.2797,14.8193,15.4436,15.4449
"CELE_Y34D9A,7",16.5501,17.2727,16.7494,17.1166,14.244,13.9385,13.6171,14.6805
"CELE_Y23H5B,5",15.8781,15.9957,15.6182,15.3073,14.0278,13.8458,14.4913,14.3683
"CELE_Y23H5B,6",14.4852,15.4533,14.8071,15.4518,15.8216,15.6554,15.7683,17.0169
"CELE_Y110A2AR,1",13.8828,14.9356,14.3677,14.5305,12.5526,12.1551,12.3191,12.2034
ncap-1,14.5699,14.7932,13.0212,15.0267,13.0274,14.4272,13.4269,15.3707
pinn-1,17.6147,18.5777,17.7739,18.8739,15.861,16.0139,15.6699,16.1019
hxk-3,17.1799,17.8897,17.2862,17.9478,15.8273,15.7835,16.074,16.177
npp-20,15.9504,16.6723,15.6769,17.3941,15.7261,15.4976,15.382,15.1007
clp-7,15.6311,15.9206,15.6829,15.9356,14.9574,14.5718,14.7318,14.2418
cpsf-1,14.2853,15.2238,14.9946,15.2492,12.108,12.0654,12.289,12.7165
xpc-1,14.9049,15.1247,14.7761,14.6983,11.9857,12.0246,11.9867,12.7652
"CELE_Y76B12C,3",18.1156,18.2161,17.3221,18.395,17.2577,16.7752,17.0796,15.5173
nlp-40,18.2267,18.4847,18.4273,18.0037,17.1315,16.8022,17.1168,17.2759
homt-1,16.9967,16.784,15.903,17.3569,15.5127,14.8483,14.8231,15.2986
"CELE_Y73C8B,3",14.3985,14.9012,14.8367,15.4942,14.4554,10.915,12.4838,12.6608
"CELE_Y71H2B,2",14.3276,15.4382,14.7142,14.8828,16.22,15.5326,15.2826,17.6765
ppfr-4,14.5391,14.4213,14.541,14.5361,12.5531,12.1418,12.455,12.7119
"CELE_Y71H2B,4",13.181,15.4194,14.7569,15.4769,16.3456,16.2616,16.6536,16.9277
"CELE_Y71H2B,5",14.4816,15.2561,14.1763,15.2687,14.8805,13.5076,12.3789,12.3623
apb-1,16.5566,16.5766,15.9862,17.2078,15.549,15.0294,16.2596,15.6684
"Y71F9B,2",15.6972,16.5347,17.5894,15.4829,15.0299,14.7967,16.381,15.1318
yop-1,20.7083,21.0968,20.7738,21.4846,17.6427,18.3433,18.2667,18.4188
snr-7,21.0555,21.8129,21.2159,21.276,18.7573,18.5383,18.1277,19.2056
copa-1,17.9978,19.2571,18.6156,18.4473,16.5035,16.3056,16.6455,16.8264
arx-1,18.8983,19.2426,19.0751,18.8088,16.2221,17.4527,17.5631,17.3652
"CELE_Y71F9AL,9",17.6639,18.5185,17.5335,18.9247,17.7611,17.3218,17.2287,18.138
rpl-10a,18.0706,17.798,17.8253,17.7728,17.2996,18.709,18.6633,17.8641
"CELE_Y71F9AL,12",16.7615,17.3919,15.5387,17.136,15.8312,18.2366,17.9764,17.6388
vit-3,20.4821,21.3363,21.2746,21.5534,18.5296,18.3411,18.2852,20.0195
"CELE_F54A3,2",14.8726,15.5165,14.6137,15.2773,14.7484,14.2405,13.3399,14.529
cct-3,18.8665,19.3678,19.2862,19.8167,17.1362,17.6254,17.6685,18.0358
"F54A3,5",18.5161,19.2661,18.3884,19.2961,17.06,17.3951,16.736,17.0588
"CELE_ZK973,11",15.8717,14.945,15.1957,14.7004,15.3668,14.6772,15.2759,14.9134
lpd-5,19.101,18.2009,19.1285,18.7135,17.2455,16.9814,16.8665,17.0043
"CELE_ZK973,9",14.0401,15.094,14.9988,15.4585,17.8031,17.2454,16.9343,17.608
pdp-1,14.078,15.5368,14.2725,15.3337,12.4229,12.1185,12.2485,12.5134
anc-1,21.9113,22.731,22.1752,22.7935,20.4437,20.6087,20.6442,20.4803
perm-3,14.9285,14.9119,14.6521,15.0864,14.1549,13.1665,14.4426,13.7658
swsn-6,16.3428,16.5216,16.3283,16.2391,14.5563,14.8268,14.8702,15.2502
"CELE_ZK355,3",14.7948,14.8707,14.5689,15.2827,12.1357,12.0978,12.5249,12.3965
glrx-21,18.4558,18.61,18.1406,18.2917,16.6816,16.4191,16.3342,16.6842
"CELE_Y9C12A,1",14.6804,14.9975,14.652,15.002,12.628,12.6655,13.2331,12.93
"exos-4,2",14.5836,14.6479,15.0144,14.8891,14.2441,13.7949,13.5172,13.8293
"CELE_Y53G8B,1",14.6374,14.2084,14.527,15.1134,12.5254,12.0699,12.1367,12.5753
"CELE_Y53G8B,2",14.1473,15.4356,15.0685,15.8846,12.4066,12.413,12.3777,10.7954
cyh-1,14.7119,14.8445,14.7431,13.8236,16.0474,15.8213,15.7081,15.6995
"CELE_Y49F6B,2",14.9595,15.3564,14.8007,15.0361,14.6049,14.8425,14.5326,14.3086
smu-2,15.1706,15.8331,15.5476,15.5615,14.5034,14.5109,15.4059,14.1676
"CELE_Y47D9A,1",15.9399,15.5702,14.282,14.5636,15.8295,15.3258,15.6711,16.5547
"CELE_Y46D2A,2",16.9733,17.5937,17.2108,17.8586,13.7571,13.2532,13.1222,13.0031
gst-10,17.2491,17.3093,17.2584,17.7642,16.2992,16.0622,15.7072,16.2841
nuo-5,17.9326,18.6041,17.273,18.2876,17.7788,17.0837,17.526,17.9199
"Y45G12B,2",16.1837,16.871,15.6805,17.0292,15.2588,15.2958,14.9741,14.6306
"Y45G12B,3",15.9628,17.5692,16.4976,17.2627,15.7481,15.1069,15.1481,14.9443
mvk-1,16.855,18.2092,17.6361,18.2197,15.6005,15.1282,15.0956,15.4289
mltn-8,16.792,18.9393,18.4767,16.1915,12.2359,11.7545,10.2946,12.6924
szy-2,17.6326,18.6644,17.9392,18.3119,16.2917,16.2491,16.178,16.5751
dhs-9,15.7093,16.9241,14.9995,16.5896,15.5462,15.6609,15.6774,15.6049
let-630,16.7695,16.7789,16.6175,16.7028,14.3276,14.5982,14.3466,15.1506
ppw-2,16.9071,16.337,16.0916,16.0629,16.1039,15.6804,15.7849,16.2176
tyms-1,18.8706,19.0319,18.8907,18.9901,16.331,15.9886,15.8636,16.5563
"pfkb-1,1",17.1042,17.2578,17.093,17.5864,15.832,15.9501,16.4108,15.7926
prp-31,14.0538,15.5032,14.5038,14.8899,16.7918,16.0385,14.7713,14.5854
elpc-1,16.9834,16.4082,16.6734,16.307,14.7878,14.9582,14.3905,14.5446
pas-3,18.59,19.0219,18.6429,18.6858,17.5212,18.1747,17.9986,17.7494
spe-5,14.9815,15.4831,14.5049,15.4576,12.4699,12.0775,12.2293,12.442
"CELE_W08E12,7",18.5142,20.0574,19.5498,20.3262,17.7538,18.1709,18.0865,18.4171
