geneName;Leading.proteins,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04
lea-1;F5GUH5;H2FLK8;H2FLK9,18.3959,20.2779,18.0105,18.1806,26.761,25.4641,26.1456,26.293
lea-1;F5GUH5;H2FLK8;H2FLK9,18.7428,18.1314,19.2682,18.9945,21.7264,21.281,20.3229,20.8425
lea-1;F5GUH5;H2FLK8;H2FLK9,19.1699,20.7769,20.5734,20.2358,26.333,24.2896,25.0401,24.7787
lea-1;F5GUH5,18.4114,20.0616,19.181,20.1005,21.3451,20.6661,20.8898,20.8606
lea-1;F5GUH5;H2FLK8;H2FLK9,22.2675,22.9011,22.5964,21.7241,20.9158,20.159,21.4155,20.014
lea-1;F5GUH5;H2FLK8;H2FLK9,23.7652,24.9167,22.2059,23.6948,27.0649,24.9231,24.3599,24.0368
lea-1;F5GUH5;H2FLK8;H2FLK9,23.562,23.7002,23.188,23.8062,24.4286,23.9994,24.3944,22.7156
lea-1;F5GUH5;H2FLK8;H2FLK9,18.8245,19.505,18.8459,19.8368,24.732,24.358,25.4216,23.9287
lea-1;F5GUH5;H2FLK8;H2FLK9,20.3694,21.6371,21.7802,22.5236,21.5297,21.0369,19.7435,19.9986
lea-1;F5GUH5;H2FLK8;H2FLK9,24.2782,24.7165,23.3254,24.3401,26.5965,25.0261,25.2502,25.5303
lea-1;F5GUH5;H2FLK8;H2FLK9,22.798,21.9788,23.6185,23.0899,24.3152,23.0867,22.4724,22.8281
lea-1;F5GUH5;H2FLK8;H2FLK9,18.1704,20.8381,20.958,18.8777,25.9723,27.2508,26.7559,26.2842
lea-1;F5GUH5;H2FLK8;H2FLK9,23.8953,24.2996,22.0951,24.4569,20.1419,20.5963,21.7582,21.4694
lea-1;F5GUH5;H2FLK8;H2FLK9,19.8698,21.4613,21.1168,17.6018,23.9597,24.7906,24.6239,23.1529
lea-1;F5GUH5;H2FLK8,21.4967,21.811,22.2157,21.1005,23.0337,22.7188,24.1464,23.4974
lea-1;F5GUH5;H2FLK8;H2FLK9,24.2959,25.1713,25.3129,24.5344,26.6691,24.6571,24.7509,23.2271
lea-1;F5GUH5,22.9736,23.5378,24.2119,24.0029,26.1573,22.5932,23.1238,22.2627
lea-1;F5GUH5;H2FLK8;H2FLK9,19.2363,20.1327,20.697,19.025,24.5338,23.5819,25.6041,23.5794
lea-1;F5GUH5;H2FLK8;H2FLK9,19.098,19.8064,18.0334,19.2261,24.8574,23.4775,25.0688,22.9989
lea-1;F5GUH5;H2FLK8,24.1312,23.103,23.4016,23.6135,20.4629,19.7544,21.6315,19.6563
lea-1;F5GUH5;H2FLK8,20.792,18.3472,18.7913,19.8455,22.4641,23.5171,24.6332,22.697
lea-1;F5GUH5;H2FLK8;H2FLK9,19.0207,20.4635,20.1565,20.626,25.5136,23.8297,22.6928,25.011
lea-1;F5GUH5;H2FLK8;H2FLK9,20.5294,20.7854,19.3329,20.4776,21.4835,20.3747,20.4082,21.4701
iff-1;G1K0V8,20.1759,19.1737,20.2721,17.2011,21.8438,20.0385,19.2465,20.5168
iff-1;G1K0V8,20.1846,20.3208,20.1338,19.0925,21.0412,19.3657,20.5122,21.4351
pgp-6;pgp-7;Q1ZXU6,24.8161,24.5871,26.1711,23.4272,26.617,28.0607,27.7717,27.6807
gsp-1;gsp-2;G3MU14;P48727,21.1712,18.737,20.7966,19.2371,20.5402,21.5489,20.6184,20.6828
math-33;usp-7;G3MU81,21.8997,21.3468,21.3703,22.3275,21.0378,19.7004,21.3837,20.2623
sec-61;G3MU88,17.4973,21.0118,20.6951,19.3674,25.6764,26.2766,25.2539,27.2704
sec-61;G3MU88,20.1175,19.8538,17.8352,19.1362,22.9032,25.4098,25.2602,26.7061
;G4RTI0,19.4735,18.2685,17.8493,19.278,21.1913,20.4608,21.2906,20.8532
spc-1;G4S034,23.1509,23.2401,24.7867,22.6821,21.9251,20.0503,21.4131,19.8407
spc-1;G4S034,22.9801,20.4408,23.1888,22.5048,24.1975,20.5258,22.0918,23.4809
spc-1;G4S034,18.6139,21.5158,19.0496,20.0268,21.2161,17.4424,21.0169,20.5315
spc-1;G4S034,18.0082,19.1971,20.2341,17.9757,21.2868,20.4063,21.3809,20.4732
;G4S1A4,19.7159,20.658,17.9004,21.1332,20.9749,21.1936,18.246,21.6419
;G4S1A4,23.6456,24.2124,23.2961,24.6657,20.4105,20.225,20.922,19.8277
;G4S1A4,19.1933,21.4804,20.1924,20.8364,20.7575,21.045,20.0703,19.6645
;G4S1A4,20.7199,19.2736,18.7174,18.6404,21.3058,21.1954,20.0281,19.7989
;G4S1A4,18.8225,21.3308,21.6247,21.304,21.0707,20.0703,21.6791,21.6224
;G4S1A4,19.4996,18.9805,19.9824,18.9381,20.8517,21.3959,21.2816,20.3051
str-176;G4S3P8,22.1035,22.2187,21.5291,24.195,21.3145,20.3924,20.6135,21.2163
;Q20314,20.3783,19.6373,20.2651,19.9383,21.7567,21.5087,20.7334,21.5691
gei-15;G4SI07,17.8586,18.6413,20.8617,18.2609,21.4758,20.5714,21.023,20.5831
gei-15;G4SI07,17.9877,19.2886,19.7746,21.27,21.5975,20.3775,21.3099,21.6495
pqn-52;G4SL51,24.5854,24.1378,22.9481,23.538,20.6406,21.4308,21.3943,20.668
ttn-1;G4SLH0,18.835,21.1447,19.2494,19.1681,19.6536,20.1357,20.188,20.6883
ttn-1;G4SLH0,18.8202,20.8771,18.306,18.8345,20.4811,21.1149,18.6789,21.4028
ttn-1;G4SLH0,20.8205,19.2384,21.6695,19.1572,20.4948,21.1327,20.4976,20.7944
ttn-1;G4SLH0,20.0607,19.667,20.6027,21.8765,21.0621,21.344,21.2815,21.2308
ttn-1;G4SLH0,19.748,21.9697,18.4539,19.1298,25.8015,26.1338,27.8057,28.1513
ttn-1;G4SLH0,18.8913,19.0688,18.7717,20.657,22.0813,20.3171,20.6802,20.4823
;G4SPY1,20.9449,20.9809,18.4936,18.9223,22.3323,24.7163,25.4314,23.9657
;G4SRU7,18.0742,19.5634,19.3724,18.9875,21.9204,20.5561,19.6473,21.6818
glo-1;G5EBF0,18.7841,19.1182,19.8218,19.7676,21.7004,22.5378,23.341,23.3482
pud-2.1;G5EBF3,19.451,18.165,20.075,19.8112,27.3892,23.0048,22.2044,22.5566
pud-2.1;G5EBF3,20.5387,20.3424,19.7117,20.7442,27.9958,29.1259,27.9943,29.1184
pud-2.1;G5EBF3,17.8566,20.4192,21.5721,19.8028,27.4315,27.0833,26.0691,27.699
pud-2.1;G5EBF3,18.6577,21.0447,20.7049,20.8637,26.8293,24.4629,24.8163,24.2459
pud-2.1;G5EBF3,17.7976,20.3524,19.6828,19.7362,22.3019,26.8085,25.9655,24.327
pud-2.1;G5EBF3,20.2736,19.1339,20.1962,18.0729,27.4312,25.4729,25.7257,25.2647
pud-2.1;G5EBF3,21.2557,20.9493,20.5396,20.5329,22.9062,20.7042,19.3883,20.0104
pud-2.1;G5EBF3,21.1527,20.6197,19.931,18.5115,21.4219,19.8419,21.0735,19.0517
pud-2.1;G5EBF3,18.9777,20.3901,21.4175,18.351,24.4716,23.2671,22.2498,23.0638
pud-2.1;G5EBF3,18.1565,18.7995,20.8763,19.5106,26.2201,25.1668,24.6933,24.2404
pud-2.1;G5EBF3,18.0334,19.8328,19.6398,18.6498,23.3287,25.3207,25.8379,24.261
;G5EBF4,19.481,20.4174,19.2009,17.8577,21.3204,21.101,21.485,19.6857
tat-5;G5EGE0,20.6495,20.2652,18.6958,17.9784,21.8123,20.4366,21.4944,20.6818
4D656;G5EBI0,20.0479,21.849,20.7774,19.8707,24.3373,25.4892,24.8489,24.4332
fmo-2;G5EBJ9,17.3424,20.8771,19.0052,20.0622,21.3136,19.6528,21.2419,20.4213
fmo-2;G5EBJ9,19.884,20.8054,19.2007,19.2067,20.8737,21.1848,20.5911,21.5465
fmo-2;G5EBJ9,19.7518,18.964,21.2728,19.5246,21.2497,21.4922,21.5901,21.3153
fmo-2;G5EBJ9,18.1485,17.5862,21.6552,19.7584,21.1165,21.4996,20.9996,21.6522
fmo-2;G5EBJ9,20.769,20.9354,19.7788,21.0694,21.1237,21.0945,20.1543,19.9623
erm-1;G5EBK3,17.8008,21.4691,20.1281,20.5195,21.4374,20.2198,21.2326,20.7635
erm-1;G5EBK3,18.4639,20.5011,20.5682,19.4553,21.965,20.403,20.8863,21.0408
erm-1;G5EBK3,20.3905,21.6816,18.7516,21.51,21.7143,20.2563,21.8184,21.1028
erm-1;G5EBK3,20.2638,20.0934,18.5658,21.2824,21.3216,20.878,21.239,19.7854
erm-1;G5EBK3,19.2264,20.165,20.3934,19.7081,20.2376,21.104,20.7594,19.987
erm-1;G5EBK3,19.7271,19.8184,18.7384,20.0333,24.0923,25.419,26.5799,26.2978
erm-1;G5EBK3,19.9924,21.0736,21.2863,19.3311,21.3342,20.8368,21.0467,20.956
snf-3;G5EBN9,19.4849,21.6555,17.0665,19.2056,23.7749,21.1172,22.3107,25.0444
snf-3;G5EBN9,19.5963,20.7273,19.493,19.8431,21.6838,18.9917,21.5184,20.2111
snf-3;G5EBN9,18.6974,20.6701,20.4848,20.7615,23.2847,24.937,24.6071,24.4251
snf-3;G5EBN9,19.878,21.9147,21.2871,20.3063,25.3754,24.7487,24.4507,24.0757
;G5EBP5,24.678,26.1868,25.622,25.0278,27.2846,24.4488,23.2448,23.7091
;G5EBP5,19.2324,19.5533,19.269,19.8215,25.4307,26.8448,25.3751,26.1326
;G5EBP5,24.0098,25.4578,25.3722,25.4858,27.3309,22.6377,21.8839,23.3326
;G5EBP5,17.5215,20.0236,19.2789,19.3283,27.5481,26.0941,26.3443,25.7894
;G5EBP5,25.885,26.8533,25.6764,26.2368,25.7257,21.989,22.2642,24.1613
;G5EBP5,23.7685,23.5489,23.4684,22.7494,22.0959,17.7578,21.2498,20.5691
;G5EBP5,21.634,20.2558,19.5433,19.9702,21.9839,20.3525,19.5676,21.2729
;G5EBP5,22.8944,23.2176,24.3306,22.5872,21.1162,18.3432,21.2886,20.091
;G5EBP5,19.8807,19.0039,19.9041,20.7081,21.107,21.346,20.4688,20.1948
;G5EBP5,27.717,27.8039,26.9774,27.1375,22.0151,20.7755,20.3926,20.6856
;G5EBP5,19.5233,20.6699,19.6232,21.8688,21.2955,20.4363,21.0173,20.4881
;G5EBP5,21.2678,21.956,18.5361,16.8505,19.9326,20.7086,20.9762,21.029
glc-1;G5EBR3,20.9033,21.7221,18.9531,20.6453,21.1143,20.7373,21.3124,20.511
glc-1;G5EBR3,18.4321,19.8716,19.788,20.8997,20.1474,20.7623,20.6718,20.8006
;G5EBT8,20.9359,22.4874,26.9457,21.8704,20.8646,20.8451,20.6565,20.5712
lec-10;G5EBV4,17.9292,20.5191,21.4063,20.9086,21.5519,21.1707,21.0758,20.7535
pgl-3;Q965J2,23.3911,23.6136,25.5564,23.2365,22.2302,21.3886,22.6796,22.4806
;G5EBY4,21.3592,19.7477,19.4776,20.0567,25.8533,22.8064,22.0831,22.7842
phf-5;G5EBY6,20.3223,19.3737,20.279,19.785,24.4914,23.8983,24.7535,23.1924
let-418;G5EBZ4,18.685,19.609,20.318,20.1227,21.7151,21.1406,20.8314,20.9986
;G5EC03,20.0012,21.09,20.3844,21.3517,20.9716,19.9314,21.1705,20.989
evl-14;G5EC05,20.1167,19.5871,21.7339,19.5729,21.2653,21.3987,21.0794,21.3992
lec-9;G5EC10,20.0231,19.4783,20.3828,19.0548,22.4996,24.1121,25.2431,24.8058
lec-9;G5EC10,19.9118,21.7101,21.1002,17.2663,22.4996,21.7245,22.9067,22.3941
zen-4;G5EC43,17.7223,20.6392,19.7142,19.7932,19.5951,21.5739,20.798,21.3091
nrfl-1;I2HAI6;X5LQ26,24.2862,23.8395,25.6993,24.8093,21.8264,21.1061,21.6041,21.0867
nrfl-1;I2HAI6;X5LQ26,19.5106,19.6392,19.1236,21.1595,21.3399,21.5393,21.7578,20.0374
nrfl-1;I2HAI6,20.47,18.5993,17.1913,19.1901,20.7476,20.1316,21.7535,18.4977
ubql-1;G5EC78,22.5721,22.9856,23.4075,21.8172,19.9986,20.7351,21.304,20.4753
ubql-1;G5EC78,23.9631,23.3101,24.5657,23.5633,26.2739,24.0925,20.8693,22.3082
ubql-1;G5EC78,17.6996,20.6727,19.3372,18.7296,22.0602,20.2713,20.0203,21.6036
oma-1;G5EC86,21.0207,18.9272,20.5393,19.4293,20.774,20.6381,21.7103,20.8804
dpy-11;G5EC91,24.8411,25.8183,25.2109,28.0674,20.6306,20.4353,20.9478,20.6904
dpy-11;G5EC91,20.5878,19.775,20.3171,20.4685,20.05,21.2343,21.8171,21.037
cyp-29a2;G5EC97,19.7391,21.3933,19.7332,18.4321,20.5483,18.9962,21.8433,20.8971
cyp-29a2;G5EC97,20.732,19.2186,20.0958,19.6688,21.4547,20.8483,21.4792,20.9937
cyp-29a2;G5EC97,19.1233,19.5466,20.6569,18.2049,21.0905,19.9551,21.2834,19.9658
ctps-1;G5EC98,17.3181,19.8467,20.3733,21.1062,19.9316,20.14,21.7791,21.2895
usp-48;G5ECC7,19.4346,20.5823,20.2293,20.9978,21.8819,21.2084,21.6142,20.2336
;G5ECF6,19.3204,18.5078,18.6276,18.6765,20.161,19.3868,20.7175,20.4464
tac-1;G5ECG0,21.2894,19.371,19.9127,18.6142,21.5714,21.2455,19.4916,21.5625
vab-10;G5EFK7,20.0928,19.6292,17.8118,19.5218,20.7284,21.3211,21.0364,20.1078
;G5ECL1,19.7978,21.2767,20.4635,20.4215,20.3621,20.5309,21.6159,20.0065
dcp-66;G5ECM2,20.2717,18.7113,18.2769,18.7433,21.8392,19.7432,20.0423,21.3742
elb-1;G5ECR7,20.4928,18.649,19.1573,19.2688,23.8603,22.1273,23.1282,24.2594
gpc-2;G5ECT6,19.7362,20.414,18.6146,19.1922,23.4216,22.6745,23.1698,23.2674
gpc-2;G5ECT6,20.8108,21.3278,22.5988,21.663,27.0314,26.678,27.4069,27.2013
skr-1;G5ECU1,22.8257,23.2725,25.0533,22.656,23.4596,25.8796,24.9506,24.4124
dlg-1;G5ECY0,18.493,19.5425,18.3409,21.0407,21.6115,21.3538,20.8142,20.4348
dlg-1;G5ECY0,22.6831,24.582,23.3603,23.0692,22.0737,20.5593,21.1928,20.7223
skr-8;G5ECY4,20.1037,18.6982,18.4554,20.0107,28.8191,26.0162,25.1391,27.4833
skr-8;G5ECY4,19.2095,20.5231,20.5188,19.4197,20.9796,20.7898,19.8403,21.2406
chn-1;G5ECY6,18.5146,21.1837,20.0026,19.0189,23.7152,21.6081,22.5733,23.2496
chn-1;G5ECY6,17.9858,18.9799,19.5202,19.9339,21.1554,19.4335,21.7414,20.8522
unc-44;G5ECZ1;Q17490,19.0264,19.6422,17.8947,19.922,21.2976,18.5488,20.363,21.5579
unc-44;G5ECZ1;Q17490,19.6034,20.5166,20.7345,19.463,19.8721,21.0709,21.2361,20.5676
unc-44;G5ECZ1;Q17490,19.0542,20.7946,18.5088,20.4498,21.2404,20.3838,19.4098,21.5654
unc-44;G5ECZ1;Q17490,19.2971,18.6623,20.428,18.7286,21.1267,20.6697,21.0621,20.3352
;H9G337,24.4085,24.636,25.3721,25.3376,21.3203,21.3492,21.7101,20.1205
vab-9;G5ED30,23.5405,24.8843,26.4664,24.6635,22.587,23.77,24.5403,23.3046
fat-5;G5ED44,19.7088,18.5685,21.8602,18.7073,20.2105,21.407,20.4742,20.2423
eea-1;Q5FC45,24.4043,23.0335,24.6296,23.0473,24.4164,26.3372,24.9953,25.871
eea-1;Q5FC45,19.1519,21.4968,17.7554,18.0628,21.3633,20.9981,21.7381,21.6579
eea-1;Q5FC45,25.6436,26.0172,24.9578,26.2458,26.8443,26.2936,27.4612,26.5911
;G5ED91,19.6163,18.969,18.4244,19.4701,20.3969,20.6913,21.4218,21.1602
unc-25;G5EDB7,30.903,29.3801,30.8832,30.7362,32.136,31.557,31.917,31.5749
tba-4;tba-1;tba-2;mec-12;tba-9;G5EDD4;O18688;P34690;P91910,20.3511,19.8588,19.2852,20.5385,25.1752,25.1372,24.8543,25.265
tba-4;tba-1;tba-2;mec-12;G5EDD4;O18688;P34690;P91910,27.286,27.9092,28.0422,28.3692,25.9112,25.2973,26.3021,25.4983
skr-2;G5EDD8,19.9521,19.5818,19.3262,19.7832,22.3419,22.5791,24.3008,22.8139
skr-2;G5EDD8,19.8475,18.6019,21.5341,19.1022,24.7448,22.689,22.7862,21.9656
skr-2;G5EDD8,20.4156,17.5295,20.4628,20.1236,24.2218,24.7027,25.0843,24.4415
tpxl-1;Q8WSN6,24.09,24.0175,23.7179,24.5884,20.9332,20.1896,21.2204,21.4307
kri-1;G5EF18,19.7303,20.4468,19.9652,19.236,19.7567,21.005,21.7606,20.9923
dcar-1;G5EDI0,22.673,23.9656,23.8583,23.8207,21.6522,20.9467,21.3559,19.6043
ent-1;G5EDJ3,24.7211,24.0717,23.2053,24.9055,27.5816,27.0637,27.5065,26.9568
ent-1;G5EDJ3,24.384,24.5901,23.4328,24.1412,21.9186,20.5561,20.067,20.4791
ent-1;G5EDJ3,19.0121,18.863,20.8786,18.6695,24.6803,26.5458,25.4917,27.4958
dnj-25;G5EDJ6,20.3763,19.0574,20.4757,20.1087,21.3651,20.1008,21.2721,20.3523
nrfl-1;X5LQ26,18.6664,20.4898,19.2966,20.0618,23.9939,22.6359,23.8923,22.1413
nrfl-1;X5LQ26,20.3569,18.93,18.7256,17.7162,25.9118,23.311,24.3764,23.5937
;G5EDM5,19.7591,17.8022,19.8559,20.9107,19.7601,20.0746,21.7373,20.072
cnb-1;H9G2Y1,20.557,21.4989,18.6931,18.8642,25.1137,26.3285,26.2509,25.0685
clh-1;G5EDQ0,19.9506,20.7692,19.4807,20.0883,21.2752,20.5742,21.0077,21.5408
cle-1;G5EDQ4,21.1919,22.7297,23.4452,22.6864,21.2083,21.3199,20.2003,19.6697
cle-1;G5EDQ4,25.1266,24.1956,23.9022,24.7539,20.0917,19.9974,20.0178,20.2764
;G5EDQ7,20.7285,18.7712,18.965,20.1869,19.8701,21.5173,20.4969,21.1859
;G5EDQ7,17.9307,21.0529,19.6982,18.7345,21.3083,20.4124,20.7416,21.5691
sur-6;G5EDR3,19.5165,19.2705,19.2666,20.2228,22.3302,23.3121,25.9369,23.5548
sur-6;G5EDR3,23.3463,23.4717,21.7021,23.5723,25.5811,23.3811,24.2671,23.3609
sur-6;G5EDR3,21.2085,20.9886,19.7015,18.0981,20.6566,19.6781,21.2577,21.6699
ubr-5;G5EDT9,20.5945,17.4891,20.074,18.972,21.2147,21.1266,20.1313,19.9578
pmr-1;G5EFK9,20.8979,20.4137,19.9918,20.6766,20.7034,20.8656,21.7493,20.5499
cey-4;G5EDV3,23.4608,24.0755,24.5916,24.3158,23.5016,24.6406,24.0328,24.4247
cey-4;G5EDV3,18.3561,20.4245,18.8881,19.4889,24.0388,24.2654,24.173,25.2956
cey-4;G5EDV3,24.5742,24.653,23.352,23.6163,24.3555,26.766,25.4959,23.9662
cey-4;G5EDV3,19.6112,21.2553,19.6099,20.0877,24.0339,22.3044,23.4457,24.311
cey-4;G5EDV3,17.1842,18.5533,18.4803,18.7859,24.6611,25.4635,25.6306,24.2425
cey-4;G5EDV3,19.7636,20.1123,20.6606,20.4789,18.8783,21.3922,19.9393,20.1592
skr-7;G5EDY3,25.6349,25.3046,25.977,25.8491,29.6761,25.181,26.9501,24.2399
skr-7;G5EDY3,18.5952,20.8491,19.0043,21.0859,20.8373,20.1951,20.7379,20.8713
;Q564W1,19.1604,20.3686,19.1198,18.5418,21.515,18.8268,21.5936,20.6312
drp-1;G5EDY8,16.9947,20.6505,19.2614,19.8764,21.1605,19.7509,20.3892,20.5514
cpi-1;G5EDZ9,24.2908,23.4462,24.3506,23.1948,22.0646,20.7352,20.8451,20.7744
hip-1;G5EE04,20.9004,19.2978,19.7563,18.8154,20.7332,21.3741,21.4032,21.1839
hip-1;G5EE04,21.2377,20.4342,21.5599,18.6676,22.732,23.4562,24.8735,22.9606
ccr-4;Q8I4B4,16.0726,21.4253,18.5633,19.652,23.2659,21.0678,21.9884,23.0736
ptr-23;G5EE13,18.0489,19.1864,18.3139,18.7105,21.0173,21.3063,20.5359,20.4581
cuc-1;G5EE41,19.0397,20.771,19.6148,19.9725,27.211,22.5627,23.409,23.3017
;G5EE62,18.8902,17.8716,20.0995,17.7674,21.3312,20.9654,18.8024,21.2164
skr-3;G5EE67,19.1928,19.9896,20.6092,21.5986,20.9741,19.3171,21.8287,21.0659
skr-3;G5EE67,19.2892,18.6274,19.4134,20.4917,22.6772,23.2697,23.1588,22.4544
skr-3;skr-4;G5EE67;Q9U1Y9,25.3245,26.0413,24.676,26.5862,26.7145,25.6483,26.1159,26.1219
skr-15;G5EE88,19.627,20.2981,21.5956,20.2032,20.8857,20.5233,21.8006,20.7137
nex-1;G5EEA8,20.4436,21.2179,18.8131,20.5765,21.6954,20.7466,20.3081,21.5003
nex-1;G5EEA8,21.5915,19.4526,18.8781,21.5188,24.3549,22.8091,22.1606,22.7513
nex-1;G5EEA8,19.895,20.539,18.4129,19.9223,23.5475,25.1945,26.2772,24.9097
dpy-14;G5EEB6,20.686,20.3374,19.4882,19.7328,21.9409,20.3778,21.6845,23.0962
scm-1;G5EED5,27.1163,27.0317,25.6693,26.2091,20.9093,19.7475,21.1702,20.5701
scm-1;G5EED5,25.6033,25.4666,26.5292,25.5435,27.3211,25.3396,26.4781,23.8763
mce-1;G5EEG4,20.0888,19.6635,19.7968,18.5789,22.0072,21.8591,20.8458,23.1041
frm-1;G5EEP9,19.1428,21.2524,17.6046,20.4884,20.7626,20.6457,19.9032,20.6315
frm-1;G5EEP9,18.5482,18.5069,20.2256,19.5677,20.8798,20.1272,20.9283,20.221
frm-1;G5EEP9,20.8922,21.1306,21.9225,22.3448,21.471,19.9481,21.088,20.026
frm-1;G5EEP9,18.0893,20.4829,18.6407,20.2606,21.8146,21.2388,20.9724,21.3259
frm-1;G5EEP9,18.8295,20.7513,18.7771,18.4673,21.0795,19.6003,21.8091,21.4043
;G5EEI9,19.9814,20.2188,18.7084,18.1717,23.3591,22.6305,24.0799,22.6389
msd-2;ssp-16;ssp-10;ssp-19;ssp-9;G5EEJ7;Q21289;Q23058,18.1118,20.0074,20.5049,19.6018,21.027,19.6231,21.4569,21.6169
vglu-2;vglu-3;G5EEK1;Q10046,18.6966,18.6613,20.5783,19.8382,22.0499,19.3988,20.4566,20.5235
vglu-2;G5EEK1,22.3116,22.7682,23.6023,22.0439,27.9887,25.7134,26.4828,25.036
vglu-2;G5EEK1,20.1692,19.5235,18.6257,18.3044,20.3974,21.4708,20.8213,20.1629
vha-5;G5EEK9,25.8258,24.6222,25.5047,24.662,21.1586,20.9841,21.2493,20.4703
vha-5;G5EEK9,18.6072,19.234,17.6458,20.687,20.2529,20.0524,20.9054,21.5152
vha-5;G5EEK9,20.2707,20.6539,19.7754,18.9342,19.3321,20.7649,19.4047,21.0282
vha-5;G5EEK9,23.3346,24.5999,24.4087,24.0874,25.2337,23.983,23.0612,21.7464
hmg-11;G5EEL9,18.7137,21.5874,20.811,21.5054,21.2652,19.5208,20.824,20.5645
hmg-11;G5EEL9,19.8517,21.4929,21.6585,20.2691,21.8935,20.1091,20.2289,21.2605
hmg-11;G5EEL9,18.6519,21.8324,20.2723,19.2475,24.3521,22.5496,23.1028,22.7338
hmg-11;G5EEL9,20.8341,19.0791,18.3949,18.8184,19.8797,20.5578,20.7649,19.2291
hmg-11;G5EEL9,19.2486,20.7428,21.4386,19.2549,21.82,24.775,24.6825,23.7144
;G5EEN7,19.119,19.3267,21.151,20.7959,22.9213,26.8065,24.3199,24.044
;G5EEN7,20.7534,19.173,20.9192,20.878,22.9213,24.381,24.0622,24.161
alg-1;alg-2;G5EGR6;Q86B39,23.6939,24.8428,23.2983,24.6508,23.4918,21.8749,22.3954,21.7508
pud-1.2;G5EET8,17.3393,21.5399,19.4002,20.4006,26.1264,25.5955,25.5161,24.4426
pud-1.2;G5EET8,18.0447,20.5378,18.6992,18.2872,24.1627,21.3034,22.2358,21.6715
pud-1.2;G5EET8,18.9734,19.7881,21.5761,20.8406,29.2511,25.7131,24.0417,26.8683
pud-1.2;G5EET8,18.6676,18.1662,19.1603,20.6821,24.4484,22.4011,23.1308,20.9243
pud-1.2;G5EET8,19.6369,18.9816,20.5894,20.8877,25.5712,24.7655,24.0417,26.2201
pud-1.2;G5EET8,19.6157,20.2669,19.7329,21.1107,22.6537,23.0196,22.8404,22.1093
pud-1.2;G5EET8,27.9038,26.8293,26.3403,26.5444,29.994,29.6898,29.377,29.1619
pud-1.2;G5EET8,19.5252,21.1443,21.4128,19.3047,21.3366,20.2422,21.8211,21.5865
nbet-1;G5EEU1,19.3765,21.0824,20.9317,18.2054,23.3101,22.7888,22.6884,21.7325
nbet-1;G5EEU1,16.5951,18.1906,18.7376,21.0506,21.3747,21.5557,21.5981,20.4083
pud-3;G5EEV5,20.8802,19.1224,18.9653,20.6265,23.8651,25.7587,25.0435,24.8756
sid-2;G5EEV9,20.6644,20.2047,21.2467,18.7546,21.9801,20.712,21.7539,20.6049
cnk-1;G5EEW9,21.2028,21.9697,18.1348,20.2612,20.469,19.9339,19.9429,20.1218
skr-12;skr-13;G5EGD5,24.4694,25.2175,24.1267,24.0034,27.1544,24.8993,23.1705,23.9559
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,17.7257,21.3346,20.5414,19.971,19.5954,20.0473,21.3357,19.8098
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,19.7182,19.8259,19.672,20.721,21.5653,21.0632,20.7895,21.3483
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,17.4819,21.0162,21.2705,19.7736,20.608,20.1865,21.2413,20.0883
;G5EF05,27.5558,27.2596,28.6208,26.8832,27.4525,27.7307,27.6218,27.7048
npa-1;G5EF32,18.1831,19.99,20.5893,19.1203,21.1788,26.7884,24.8455,24.7047
npa-1;G5EF32,20.5155,19.7731,19.3786,18.5911,24.2847,26.1284,26.1787,26.744
pat-10;G5EF37,24.0532,23.4729,25.8619,24.5847,25.3059,26.4994,26.3974,25.8525
pat-10;G5EF37,21.7419,22.7736,21.9898,22.5478,24.9782,23.4346,23.763,23.3288
;G5EF82,17.1851,21.3894,20.2245,19.3929,21.3748,20.7695,20.9788,19.6762
swsn-1;G5EF87,19.9155,20.0888,19.4387,20.1354,20.946,20.474,21.6214,20.9422
;G5EFC4,19.3676,20.1066,20.1745,19.0748,20.8111,21.1922,21.713,19.779
;G5EFD7,21.8226,22.3476,23.7325,21.4234,21.4953,21.1597,20.9428,20.5695
;G5EFD7,20.8174,20.1049,19.7305,19.8634,21.3471,21.1061,21.3183,20.7799
;G5EFE3,18.6188,21.9237,18.6615,20.6665,21.0919,20.0021,19.7006,21.5603
;G5EFF2,18.0318,21.1059,18.2384,17.9679,26.5156,23.3479,24.4133,23.8853
;G5EFF2,19.2476,20.1665,20.0436,21.5344,19.9676,20.6062,21.4853,19.1711
lec-5;G5EFI4,24.4446,23.8353,23.1753,25.4793,21.8925,20.8906,21.8407,20.1708
lec-5;G5EFI4,17.6206,19.8312,18.1849,20.1152,20.3764,19.5309,20.3216,21.6001
arf-3;arf-1.2;G5EFK4;Q10943,16.1199,20.2673,21.4957,18.8057,24.3322,23.8606,23.7071,21.7428
arf-3;G5EFK4,20.6874,21.4195,19.6438,17.5882,21.7281,22.4665,23.3104,22.5309
mdf-1;G5EFM0,20.8867,19.5973,20.6105,19.3917,22.0083,19.9867,20.499,20.5103
;G5EFP2,20.2072,18.5529,21.6327,20.5422,22.206,24.2909,26.6257,24.7921
