geneName,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04
nid-1,15.977,16.1891,15.9804,16.2893,16.8407,16.4102,16.4582,17.6618
"C41G7,9",16.0214,15.9981,16.0978,15.8266,16.6745,17.7949,17.8552,16.6735
pqn-41,14.1667,15.3564,14.1415,14.1986,13.5437,14.3749,14.408,15.024
"CELE_Y47D3A,29",13.932,14.1933,13.6788,13.9957,14.7101,15.5664,15.4407,16.1165
"CELE_ZK1058,9",16.5852,16.5625,16.4949,16.7388,17.6932,17.68,17.7684,18.4037
"CELE_Y54G2A,57",12.9548,14.1323,16.2179,11.9574,14.4994,14.3524,14.4703,15.1081
fln-1,18.9894,19.1492,19.3114,19.3153,20.8043,20.9097,20.7473,21.1264
laf-1,15.6954,15.816,16.0866,15.8753,16.8123,17.5673,16.081,17.3193
glb-17,12.3816,13.2481,13.2321,12.7746,13.9447,14.3585,13.9908,15.1668
tdp-1,14.6739,14.615,14.4207,14.9272,15.103,15.6739,15.3619,14.773
crh-1,14.758,14.4613,14.3068,14.573,13.9497,14.2801,14.3766,14.9466
sql-1,12.3035,12.128,11.2625,12.4283,14.7697,15.4799,15.4158,16.229
"CELE_T27D12,1",19.003,18.8324,19.1907,17.0945,25.1042,24.2499,24.5379,24.2282
ech-2,14.5961,15.364,14.9375,15.2157,14.5161,15.2461,14.4294,14.9211
"CELE_Y25C1A,14",6.71689,10.8585,10.996,10.572,14.4864,14.3331,14.455,14.1522
bca-2,15.7432,15.6913,15.8106,15.6141,14.2355,13.6996,14.2403,14.864
hum-4,15.3475,15.3931,14.8673,15.22,17.4028,15.8804,16.5031,15.859
pyk-2,16.3157,16.2505,16.3387,16.5203,17.7714,17.2894,16.9462,18.4297
"C39E9,8",16.4643,16.8654,16.9522,15.117,14.9679,14.8745,15.4887,15.7763
"sir-2,1",12.7589,13.3854,12.577,12.7785,14.3332,14.1512,14.0557,15.0446
mars-1,17.87,17.9923,17.9524,18.1447,19.3313,19.2022,19.2685,20.1632
rsd-2,12.957,13.069,13.2383,13.6568,16.3459,16.2149,16.1978,16.1696
asd-2,17.3781,17.4467,15.796,15.0432,18.3487,16.9718,17.089,17.9148
dct-16,20.8758,20.6346,21.0833,20.6139,20.9022,20.7388,21.2636,21.587
larp-1,17.1844,17.023,17.7393,17.1641,18.5824,20.2214,17.7377,19.3077
sup-26,16.2358,16.966,16.2228,16.4563,14.247,14.3231,14.4152,14.8701
sup-26,17.7815,17.6828,17.8631,18.0372,19.6485,19.8804,19.6889,21.3648
mdt-9,13.1053,13.8639,12.1383,12.8676,13.8811,14.0727,14.1573,14.7871
nstp-10,12.9609,13.6065,13.8368,14.8562,13.9095,14.4408,14.3587,14.6658
rbc-1,14.262,15.1616,12.8633,14.1097,14.3146,13.9075,14.4058,15.1219
"CELE_Y58A7A,1",14.7145,14.8646,14.4273,14.8749,16.4623,16.0522,15.4921,16.1721
"C02D5,4",17.4197,17.9473,17.4294,17.4142,19.7675,19.3454,19.6267,19.7064
dnj-25,13.0249,12.5999,13.053,12.9978,17.0542,15.6827,17.1158,17.1892
cup-5,11.7111,11.3961,12.2426,11.63,15.6557,16.658,15.6287,16.9006
ehs-1,15.0311,15.1218,15.0303,15.5042,15.9344,16.6178,16.2179,16.2568
snx-6,15.4796,15.4182,15.1036,15.4557,15.9898,16.3853,15.6963,17.2633
unc-70,15.9048,15.9283,15.2159,15.3452,17.344,17.0334,16.9902,17.6721
"CELE_Y111B2A,12",15.7015,15.7289,15.6544,15.2127,17.8391,16.2137,17.6447,17.4797
"CELE_ZK1127,13",14.3446,14.5114,14.09,14.741,14.0145,14.4027,14.4071,14.6715
"CELE_F45F2,9",14.4557,14.4172,14.3419,14.5205,14.8342,15.0874,14.7233,15.5927
"CELE_F54C8,7;F54C8,7",14.3989,14.3168,14.0298,14.1224,14.0817,14.2063,14.3456,14.705
"CELE_F17C11,11",10.6716,10.6433,9.25101,10.7967,14.4038,14.1918,13.6258,14.544
try-10,14.5789,13.7402,15.2212,16.4176,16.7712,18.1462,18.074,18.4522
gut-2,16.4633,16.6533,16.4293,17.1884,18.6058,18.672,19.9492,19.2736
"CELE_Y49E10,21",13.692,9.70548,13.2433,11.1046,14.7449,14.3979,14.5698,14.1332
lgg-2,7.23137,5.39795,9.37571,10.7611,14.1982,14.282,13.9273,14.0518
dnc-1,15.1299,14.9056,14.7914,14.8928,15.1983,15.2865,14.211,16.4263
iars-2,13.4576,14.552,13.7299,13.67,14.346,13.8122,14.361,15.0041
"CELE_Y60C6A,2",13.8104,13.802,16.6005,14.0976,14.4699,14.4149,14.3687,15.1318
ttr-44,18.1995,18.2044,17.2678,17.9311,16.2843,16.3153,18.2249,18.0404
"CELE_H01G02,1",19.094,18.9147,19.467,19.454,19.6361,18.9631,19.0041,20.9014
"CELE_Y48G1C,13",16.6124,16.8435,16.6315,16.7549,14.3711,14.0979,14.2911,14.8615
dnj-14,14.1704,14.08,14.3291,14.6219,16.7276,15.8053,16.1872,1.13108
"CELE_T05G5,5;CELE_T05G5,5;T05G5,5",14.8228,15.0233,15.2927,14.8896,15.8281,16.3289,15.7215,16.3323
nhr-49,12.828,12.9509,9.87932,12.7168,13.2191,13.5725,14.4395,14.6182
"CELE_T23B5,4",13.8252,14.0369,13.0992,14.3427,13.7351,14.3956,14.4619,14.8776
"CELE_Y116A8C,30",16.0552,15.3478,16.1935,16.4537,17.2618,18.211,16.8564,19.2765
"CELE_H19N07,3",15.3146,15.3085,15.5831,15.5408,16.3074,16.5875,16.4904,18.2056
"CELE_Y95B8A,8",14.2312,14.2996,14.2839,14.6941,17.5861,16.5525,16.1951,16.9021
nceh-1,10.4759,10.6163,10.5998,10.5906,13.7513,13.774,14.4371,14.6627
fkb-1,12.6981,13.1342,12.2509,13.0155,17.1229,17.3762,17.6974,16.4785
ttr-25,18.2649,18.2628,18.2111,18.5095,19.2066,19.5764,19.0333,19.3396
"CELE_T21F4,1",14.266,14.9675,14.8405,15.1729,15.9385,15.7122,16.0177,16.3777
otub-3,14.2539,14.2145,14.6429,14.6207,16.7429,16.834,16.7299,17.0487
mca-1,14.4451,13.6796,13.7703,13.3587,15.4384,15.297,15.1611,15.167
"CELE_F32B4,4",13.2331,13.3949,12.3527,12.3311,14.3814,13.7267,13.7745,15.1514
"CELE_T04C12,11",15.5409,15.9206,15.0379,15.0345,14.478,14.0859,13.9542,14.5207
"CELE_W05B5,1",16.1334,15.9422,14.6929,16.2285,18.4186,18.7319,17.7059,20.4678
lea-1,15.3398,15.5003,14.5108,13.2335,16.9093,17.067,16.7736,17.3154
strl-1,14.9078,15.269,15.0138,15.4353,16.2475,15.352,16.2903,16.7724
iff-1,18.2879,18.226,18.3388,18.2601,20.9958,20.8567,20.2766,21.7373
iff-1,10.3116,10.4229,10.6839,10.7863,16.9652,16.6838,17.0595,17.5582
pgp-6,16.4084,16.6172,16.3341,16.4484,18.4274,18.3458,18.3616,18.7518
atgp-2,14.4433,14.5364,14.0648,14.7451,17.2638,15.5619,15.1284,17.5755
pqn-87,13.9314,14.5172,13.9512,13.9292,16.487,15.9339,16.0186,16.8407
"CELE_Y66D12A,8",13.934,14.2176,13.5101,14.0965,14.1941,14.3788,14.2617,15.0463
lin-52,15.4348,15.3173,14.8868,14.7369,14.2238,14.3993,14.4142,14.8432
trx-2,15.604,16.4836,15.2599,15.4542,14.4062,14.26,14.3353,14.7967
"CELE_F55A11,6",13.8182,14.3075,13.4336,13.7097,14.361,14.4295,14.4899,15.1609
gsp-1,16.1072,16.042,16.032,15.8398,14.0649,14.1704,13.6074,15.1188
"CELE_ZC434,9",13.1372,13.2968,13.3229,13.851,15.4282,14.9964,15.0548,15.2667
mif-2,15.9814,15.8615,16.0969,16.4221,16.7387,16.8459,17.0497,17.4867
math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;usp-7,15.7152,15.6494,15.7296,15.9834,16.6385,16.7482,16.9025,17.4793
sec-61,17.6467,17.6846,17.6672,17.5993,19.4524,18.734,19.7724,20.3055
cdc-26,13.9543,14.8811,14.0238,14.1828,16.215,15.9255,15.5471,17.0613
"CELE_F38A1,8",14.5087,14.0011,14.5365,14.4703,16.272,16.1758,15.9958,16.1548
spc-1,17.2536,17.2135,17.3996,17.7126,19.0157,19.1432,19.1848,19.4519
"CELE_K10B3,1",13.602,13.3495,14.1341,13.1443,14.3653,14.4251,14.2133,14.7891
anat-1,8.96321,7.71285,11.55,10.6916,14.5019,14.4232,14.0271,15.1572
"CELE_F13H8,5",10.5873,10.5491,10.5569,10.332,14.2739,13.6286,14.0959,14.9367
wrb-1,13.574,13.3106,13.5842,13.5408,14.5056,13.523,13.9164,14.6944
"CELE_F47G3,4",17.2849,17.3221,17.1788,17.3846,17.6071,18.3567,17.8592,18.2737
"CELE_Y39G10AR,9",14.7982,15.6293,15.3251,14.9609,16.4669,15.9468,15.6359,16.8491
"CELE_F25E2,2",16.989,17.0813,16.9489,16.9983,19.5066,19.9112,19.6659,20.9116
ipla-1,14.1735,14.2254,13.9059,14.23,15.2736,15.6232,15.3107,16.456
gei-15,17.2011,17.2137,17.484,17.7555,18.6824,18.757,18.5412,19.4146
"CELE_Y14H12B,1",15.3738,15.3296,15.2922,15.1694,16.7456,16.291,16.1003,17.0751
pqn-52,16.4857,16.1678,16.3321,16.3904,17.9567,17.7172,17.3395,18.023
ttn-1,17.7528,17.9138,17.1099,17.773,19.9676,19.4305,19.3439,20.6233
"CELE_ZC449,8",10.3697,10.8364,10.6489,10.7369,14.4777,14.4262,14.4866,14.8203
"CELE_T10F2,5",13.8064,12.2384,12.8371,12.431,14.4521,14.136,14.1996,14.9509
"CELE_Y48A5A,3",14.8193,15.4875,14.5075,15.1639,14.48,14.2094,14.1869,14.8275
"CELE_Y71G10AL,1",14.8114,15.0494,14.805,14.678,17.881,16.1264,15.1031,17.2159
"slc-36,2",13.948,13.976,14.7447,15.0024,14.1267,14.0534,14.3082,14.1145
abtm-1,14.1966,14.0199,14.2244,15.3913,16.4843,16.7133,16.7514,16.6199
"CELE_Y39A3CL,4",15.7174,15.9543,15.3961,16.0564,16.032,16.5171,16.7204,18.1927
glo-1,13.6605,13.8544,13.2145,12.9016,14.0799,13.9772,13.5228,14.118
"pud-2,1",19.101,18.8184,19.1703,19.7898,19.1227,18.9335,18.8725,19.7489
"CELE_T28H10,3",18.2611,18.013,18.0284,18.2124,18.6037,18.2515,18.4706,19.4409
rde-4,14.1913,13.9366,14.5529,14.8424,16.295,16.5477,16.6235,16.9879
him-3,13.5826,13.8546,13.0425,13.2686,14.367,14.3937,14.1953,14.9729
"CELE_Y57G11A,2",13.0992,12.8503,12.3426,12.5463,14.2998,14.0615,14.0352,14.5707
"CELE_Y43F4B,9",16.5276,16.6917,15.9244,16.4727,18.1705,17.2002,17.723,18.1184
clec-209,13.2087,13.1794,13.2077,12.2145,14.7756,15.5494,15.7379,17.1453
tat-5,14.3157,14.2008,14.0641,14.8854,14.1592,15.2401,14.9991,15.301
sma-1,15.2916,15.0248,15.3802,14.3072,17.6337,17.7996,16.329,16.2055
calu-1,18.2708,18.4819,17.9946,18.2299,20.1274,19.6584,19.8551,20.679
4D656,17.9072,17.8959,18.0457,17.789,18.722,18.5806,18.2689,18.9488
ceeh-1,10.6912,10.7554,9.29667,10.5312,14.1605,13.7764,14.4483,14.5788
"CELE_F42H11,1;CELE_K07A1,5;C36F7,5",10.4878,10.6893,10.4266,10.7029,14.1257,14.4195,13.6167,14.5685
fbp-1,17.7751,17.8044,18.0933,18.4612,18.2682,17.8364,18.2343,18.9134
"CELE_Y59E9AR,1",19.9075,20.0553,19.5669,20.2026,21.5833,21.0053,21.3625,22.9355
fmo-2,13.5787,12.5917,13.1906,13.2892,14.7854,13.3253,14.7147,14.7424
pbo-4,13.8854,14.2953,13.1736,12.8276,13.8871,14.2265,13.7439,14.4085
erm-1,17.4279,17.253,17.5318,17.6973,18.2602,18.2656,18.5303,18.0899
atg-7,12.2482,10.1565,11.6561,9.26346,14.3011,14.3599,13.837,14.4789
ras-1,12.7406,12.856,12.1042,11.6732,14.375,13.764,14.4612,14.8711
sas-7,11.8026,12.4548,11.6143,12.2526,14.1508,13.4826,14.1759,14.7088
ego-2,14.6918,14.7934,14.5453,14.8337,17.7524,17.4378,16.0259,17.3271
snf-3,15.9819,16.1762,15.7667,15.8959,17.9623,16.6682,18.1656,17.7135
"CELE_K08C7,6",0,13.654,13.0583,14.4452,14.4079,13.8335,14.4104,14.8393
"CELE_ZC247,1",19.5185,19.4076,20.1374,19.3395,20.7459,21.3192,20.2567,20.9862
gdi-1,18.3688,18.2185,18.2369,18.5459,19.0693,18.9724,19.0853,20.3961
srp-7,16.6721,16.8519,16.6861,16.5965,18.0517,17.7499,16.47,18.3027
"CELE_F17C11,12",13.8841,13.7271,12.6459,13.4385,14.7087,14.5551,15.1062,16.1261
"CELE_H27A22,1",14.5502,14.8502,14.4507,14.7936,14.6931,15.4675,15.9381,14.5107
zmp-3,15.2405,15.2566,14.8928,15.6283,15.5879,15.7762,15.7239,17.33
"CELE_T12D8,9",14.2699,14.5845,14.5973,14.7817,16.1252,16.0647,16.3248,17.3197
ipla-3,9.46977,7.65632,10.2634,10.7617,14.5173,13.6227,11.2537,14.6923
lec-10,16.5595,16.4357,16.8369,17.072,14.3643,14.2848,14.3655,15.0628
flp-12,13.3882,13.9516,13.5886,13.5602,14.2116,14.4409,14.4443,15.1472
pgl-3,14.3687,14.4509,14.3687,14.4551,16.7124,16.975,16.7908,17.2927
usp-50,13.2284,13.6671,12.3755,10.9576,14.5169,14.3274,14.3908,14.5504
"CELE_T19A6,1",12.1843,12.7696,10.9823,11.6403,14.3492,14.2684,14.0906,15.1401
fecl-1,13.298,13.34,13.3239,13.9182,14.3351,14.1094,14.0131,15.1619
klp-18,12.4929,13.9288,13.6778,14.4986,14.162,14.4174,14.4607,15.1553
rtfo-1,13.6143,14.1191,13.2946,13.5807,15.8264,15.2394,15.4866,16.5894
nmy-2,15.504,15.8193,15.3881,15.2765,18.1494,17.912,17.3195,18.598
let-418,14.3528,14.4763,14.4788,14.1585,14.7339,15.0175,15.4534,15.2379
evl-14,12.7317,12.5484,11.749,13.0801,15.202,15.9716,13.4791,15.6837
lec-9,17.9339,17.6587,17.3217,17.8791,12.6057,14.442,14.1968,14.6757
smn-1,14.6321,14.904,14.4857,14.9295,16.872,16.9608,17.4114,18.1201
obr-3,12.9228,12.9,12.5867,12.0677,14.3925,14.1338,14.4432,14.9193
"CELE_F55G11,4",17.5465,17.7459,17.6622,17.7357,19.5162,20.0641,19.9004,20.7987
hcf-1,15.4623,15.4129,15.0903,15.6235,17.417,16.6306,16.5009,17.8123
ptp-2,13.553,13.723,13.213,13.5914,14.3178,14.0558,14.371,14.7819
alh-6,16.9327,17.0368,16.8746,17.267,17.9824,17.6006,18.095,18.7096
sorb-1,15.1226,15.6493,14.5911,15.3708,14.3834,14.2973,14.4031,15.1619
tre-1,14.7249,11.8059,14.6977,14.6859,14.3381,14.2019,14.6539,15.5563
zen-4,13.0871,13.9845,12.4435,13.8909,14.1853,13.3508,13.2917,14.782
"CELE_F53F4,14",13.9132,13.522,13.8266,12.6445,15.8459,15.918,16.4348,16.5895
nspc-15,14.1705,14.4385,14.0966,13.149,13.5788,14.1693,14.1516,15.1661
mboa-3,11.8125,13.6072,11.8084,12.2523,14.2024,14.3206,14.0411,15.1074
mpz-1,15.5063,17.9468,18.7608,17.3587,20.5532,19.3055,19.351,21.3081
2O16,14.4744,15.2824,14.9,14.2892,19.6426,18.2712,18.2131,18.91
gst-20,17.1871,16.8936,17.7568,17.8376,17.9282,18.4041,18.7275,19.2922
alp-1,14.1642,13.4535,12.0339,12.7306,14.1437,14.2477,13.7471,14.8214
clh-6,13.5003,14.0401,12.9162,13.6206,14.2091,14.1956,14.386,15.0639
ubql-1,17.4737,17.5948,17.3959,17.3768,19.4161,19.009,19.1274,20.6495
"CELE_ZK1307,8",16.5061,16.5134,16.7981,16.9439,18.5093,18.3839,18.4243,18.8988
dpy-11,16.3176,16.2886,15.8426,16.3971,17.9207,18.3742,17.5566,17.6539
"CELE_F02D8,4",14.2231,14.7763,14.0534,13.7303,16.0498,15.1578,16.162,16.2037
cyp-29a2,13.5063,12.966,13.7002,12.7133,13.1957,14.4458,14.2739,15.1528
ctps-1,15.231,15.5161,15.1469,15.3391,16.6592,16.9461,16.4739,17.6114
mpst-6,10.7019,10.7744,10.5285,10.6782,14.3974,14.4363,14.4283,14.879
"CELE_F29C6,1",12.9536,12.3515,11.8795,12.2687,15.9278,16.5894,15.8133,15.2409
"CELE_T02D1,8",16.8447,16.7528,16.6858,17.0999,14.4418,14.2891,14.2272,13.8733
srap-1,16.5809,16.6324,16.2308,16.5329,18.3208,18.0854,18.0495,18.4715
"CELE_T04A11,2",14.5463,14.5881,14.4461,14.6345,14.1809,14.3829,14.0691,14.3996
nhx-4,11.5327,11.8817,11.7231,10.7818,14.4761,13.3525,14.443,14.6791
mex-1,13.4452,13.8978,13.7603,14.1684,14.0183,13.4713,13.7186,15.1275
klp-16,16.9546,16.5017,16.4949,16.0431,17.9055,15.826,16.0066,17.7054
"CELE_F13G3,10",15.3623,15.3629,15.1297,15.2838,15.5598,15.6465,14.9352,15.9699
usp-48,12.9161,12.8166,12.0787,12.4002,14.4554,14.3724,14.3975,14.8796
"CELE_K11B4,1",14.2678,14.7078,13.8848,14.202,16.4056,16.037,16.0942,16.1917
cyp-35c1,10.5404,10.82,10.7313,10.6616,14.3782,14.3119,14.1791,14.531
mel-11,14.247,14.4542,14.1682,14.6108,14.5029,14.4263,14.033,14.773
lam-3,13.6121,13.9017,13.3264,11.3103,16.4076,15.2407,13.8658,16.0378
"C34E7,4",16.9529,16.917,16.857,16.9022,17.1312,17.1542,16.3382,16.2477
bmk-1,13.757,13.9266,13.5593,14.0788,16.4345,16.0214,16.098,15.8296
"CELE_F07B7,2",12.9467,13.1189,13.5741,13.4072,15.8292,16.9705,16.5436,16.3693
"CELE_Y59E9AL,2",13.7072,14.1206,14.0428,14.3931,17.3558,17.5107,16.916,17.6176
tac-1,14.946,15.0393,14.8829,14.7232,16.0374,15.9498,16.2468,16.2644
dsc-4,15.4261,15.5167,15.5021,15.6059,16.348,16.254,16.4717,16.9023
hda-3,14.0668,14.4125,13.2843,13.9782,13.464,14.0957,14.416,15.0115
ppfr-1,11.8087,11.7893,13.1741,12.7078,14.3646,14.0496,14.2754,15.1499
"CELE_K08D8,6",14.8215,14.757,14.68,15.1496,16.3595,15.7821,16.2253,17.617
"CELE_Y37A1B,17",13.9438,14.0599,13.3242,13.9158,14.5845,14.0444,14.4264,15.3813
dli-1,15.8477,16.1497,15.5563,16,18.1127,17.7078,17.6034,19.4465
"CELE_M05D6,2",13.2352,13.4741,12.9993,13.2436,16.0526,15.9999,15.0668,14.8339
prp-21,18.8291,18.8003,18.4956,18.435,16.4821,16.6959,21.3703,22.3411
bam-2,14.806,14.6216,14.5193,13.2518,16.071,16.0643,16.7494,16.329
"CELE_F26D2,15",14.5612,13.9821,13.9243,15.8933,14.1952,14.283,14.3198,15.0732
dcp-66,15.1803,15.3994,14.8339,14.8099,17.3544,14.6572,15.5902,16.5651
tufm-1,17.1322,17.2269,17.484,17.5773,18.7793,18.5718,18.5036,18.8681
cpi-2,18.9486,18.9006,18.8741,19.2405,21.0981,20.0909,20.561,20.4449
egl-3,15.1511,15.4615,14.3716,13.643,14.1516,14.4372,14.0201,14.926
sth-1,13.4594,14.4288,12.716,13.6031,14.3101,14.3745,14.4259,14.865
"CELE_T25C12,3",17.0499,17.2312,17.0926,17.2818,19.5826,19.3211,18.9513,20.2566
mbd-2,11.9083,12.1258,13.0808,12.6794,19.2201,18.6511,17.3545,17.8404
sod-4,15.9453,15.7594,16.5629,15.8721,17.2068,16.4443,16.7433,18.0837
"C01B4,6",14.6608,14.5924,14.5747,14.9295,17.4272,17.6596,17.5184,18.718
elb-1,15.7011,15.5871,15.1957,15.3601,14.6844,14.609,15.2046,15.2302
gba-3,15.2469,15.1995,15.1233,15.1155,16.7536,16.7922,17.0548,16.4449
cpt-2,14.8947,15.1729,15.3027,15.4688,16.9942,17.1783,17.1523,17.3721
"CELE_F15E6,3",14.4906,14.8911,14.1405,14.462,14.4957,13.9856,13.8917,14.8439
gpc-2,18.2783,18.1754,18.1237,18.2806,19.3429,18.6347,18.7764,19.7896
skr-1,17.7326,18.0512,17.5414,17.8187,19.1253,18.8145,19.1026,20.4376
"CELE_F01G4,6;F01G4,6",20.6061,20.482,20.6267,20.7435,22.3113,22.6851,22.3174,22.8708
"CELE_F44E5,4",18.2918,18.6924,18.57,18.8788,15.2481,16.8565,16.3279,17.0762
alh-3,15.8834,15.604,16.5301,16.2233,17.5781,17.5073,17.6424,17.637
ncx-3,14.164,14.0796,13.91,13.7207,14.2727,15.5329,14.9723,15.779
ehbp-1,13.5142,13.9039,12.9793,14.0092,15.2505,15.2173,14.7286,15.2026
dpt-1,15.8777,16.0428,16.4628,16.5742,18.0829,18.1784,18.3305,19.1615
cdr-2,15.7904,15.6538,15.6571,15.7153,16.8211,16.5743,16.7524,17.3647
dlg-1,17.5718,17.5013,17.5267,17.9515,18.9308,18.7807,18.9188,19.2782
skr-8,15.5681,15.2597,15.0279,14.5074,17.0886,17.5826,17.3479,17.5739
chn-1,13.2341,12.9796,12.8375,13.5809,13.7074,14.0853,14.489,15.1541
hum-5,14.0633,14.1638,14.4254,14.3292,14.3609,13.2023,13.6131,15.0011
unc-44,16.8596,16.7891,16.8084,16.9023,18.81,18.7644,18.6844,18.9183
ret-1,17.8959,17.6899,17.74,17.5917,19.5106,19.1148,19.0092,19.8892
inos-1,16.1296,16.3989,16.4322,16.3698,17.1053,17.0417,16.7989,18.3822
pdi-3,19.2954,19.3302,19.4552,19.522,21.7117,21.6198,21.5797,22.2454
unc-1,14.3755,14.3961,14.4371,14.5207,14.4989,14.2194,13.8587,15.0695
"C27A7,6",13.9254,14.7661,13.8515,13.1738,15.8232,15.3438,16.2136,15.7663
hpo-11,13.4337,13.4078,12.7242,13.4482,14.442,14.2665,15.101,15.1411
rpoa-1,14.3532,14.7047,14.1973,14.7805,16.196,15.8025,17.1041,17.3762
him-4,15.8113,15.6906,15.8326,16.0578,18.5454,18.5476,18.7558,19.4228
atx-2,16.8034,16.9859,16.3478,16.7117,17.0967,16.6485,16.3733,17.4559
"ucr-2,1",17.7009,17.6441,18.0851,18.2237,18.7439,19.2812,19.2104,19.6295
eps-8,16.9556,16.8989,16.9394,17.3547,18.6323,18.8148,18.5206,18.6203
rme-8,15.1381,15.2254,14.0734,14.46,19.6904,17.5852,18.1771,17.3854
cand-1,15.6718,15.7651,15.7897,16.2091,17.1368,17.3934,17.5236,17.7873
fat-5,11.8517,11.9498,11.8886,12.0938,14.1349,13.4021,14.4697,14.6027
"CELE_K01A12,4",12.0943,11.4281,11.3313,13.2084,14.0815,13.5295,14.1413,15.1251
"CELE_D1086,9",15.8329,16.0203,16.9253,16.3986,14.4198,14.3043,14.3515,14.9612
klp-7,13.466,13.5964,13.2518,13.3114,16.1739,17.8079,16.4532,18.212
eea-1,14.0824,13.975,13.7255,13.9288,15.6312,15.8567,14.3769,16.0698
"C09G4,4",13.621,13.714,13.0389,13.7621,13.7481,13.7266,13.6092,14.3089
3A339,12.1969,12.4167,10.8815,11.2133,14.3475,14.2154,14.3013,15.0774
yars-1,15.8797,15.6985,16.0483,16.1958,16.7753,16.6481,16.6713,17.9231
hcp-4,13.2435,13.2394,12.9802,13.0745,14.4329,14.4246,14.2274,14.6331
"C06H5,6",14.0728,13.341,14.7921,15.2392,13.7485,14.0089,14.2765,14.8302
"CELE_Y45F10B,13",14.5152,15.0047,14.769,14.9783,16.6147,16.1854,16.3141,17.7005
madd-3,13.3417,13.1898,13.7284,12.8296,14.0484,14.3504,14.3937,14.849
ppgn-1,13.4415,13.2123,12.891,13.0024,14.2819,14.192,13.8186,14.7582
unc-25,14.4056,13.5948,13.9511,14.7427,16.4003,15.6069,16.0958,16.2043
vha-4,16.1861,16.303,16.2463,15.7972,19.0952,18.867,18.3805,19.5072
arl-8,15.9378,15.2373,16.2437,16.4109,18.2361,18.2748,18.5137,18.0011
tba-4,15.3314,15.8271,15.3023,15.6336,17.0618,17.1933,17.8954,16.5325
skr-2,14.4053,15.1682,14.7239,14.7254,16.8905,16.0388,17.0674,17.8886
hpl-2,13.5414,12.777,13.5435,13.8839,16.7633,17.4222,16.691,18.4717
"CELE_W08E3,2",14.5383,14.5491,14.3517,14.1817,16.4922,16.8435,16.6457,17.028
tpxl-1,15.362,15.1362,15.3294,15.1159,17.1971,17.0214,17.5375,17.6592
ile-1,15.7098,15.5763,16.0147,16.3715,16.8264,17.127,16.889,18.2223
tufm-2,14.2935,13.7069,13.4192,13.823,16.814,15.5232,14.8251,16.1784
sek-1,13.2361,13.1729,12.8453,13.1544,12.9745,14.1229,14.4093,15.5537
"M03C11,8",14.5059,14.0164,13.7968,15.0518,14.1148,14.1279,14.3925,14.1074
col-117,16.8826,16.7691,17.1787,17.8278,18.1883,19.9197,18.4293,20.5348
fmo-4,14.4347,14.7894,11.3597,15.7927,14.0465,13.9572,14.4859,15.0262
hex-3,12.4785,12.9623,12.1896,12.1402,14.3074,13.0718,14.4357,14.735
vha-7,14.0501,14.2181,13.8222,13.5545,14.0829,14.2269,14.4079,14.695
"CELE_T11F9,12",17.3549,17.5991,17.1362,16.1413,17.4566,17.7263,14.831,18.4559
"C14H10,2",10.6942,10.7918,11.5118,10.8258,14.0626,14.2908,14.2935,14.8324
"CELE_Y20C6A,1",12.6789,12.7889,14.5441,13.8526,14.3129,13.4685,14.3551,14.8369
ent-1,14.7503,14.834,14.9058,15.1767,16.7375,15.6243,16.8741,17.2668
asc-1,13.9295,13.9348,13.7073,14.0336,14.5087,14.3223,14.443,13.9294
air-1,12.7917,13.1798,12.8359,13.5938,15.9752,15.7101,15.0221,16.3249
rilp-1,13.9926,13.29,12.9466,12.6288,14.9751,14.811,15.0348,14.775
nrfl-1,17.2471,17.3869,17.1256,17.1908,19.4158,18.9034,19.1748,20.3994
cnb-1,16.1921,16.1921,15.6648,15.9302,17.9483,18.4986,17.5109,18.1849
"CELE_Y32F6A,5",16.6025,16.4833,17.305,17.601,16.369,16.4984,16.8595,17.289
daf-22,16.0491,16.2062,16.0642,16.3841,19.4878,18.5524,18.5453,18.7388
fmo-1,14.1383,14.1384,12.3647,13.1103,14.4827,14.4178,14.1013,14.3186
clh-1,15.0397,14.2921,14.2555,14.9705,18.1081,17.8113,17.942,18.1529
hmg-12,15.9866,16.0367,15.5637,15.6766,17.3523,17.1765,17.1218,17.7355
cle-1,17.3553,17.4161,17.6519,17.669,19.1811,19.8876,19.4076,19.4308
"CELE_Y66A7A,7",13.5431,14.6888,13.6003,12.3615,14.3416,14.3663,14.1579,14.7474
sur-6,15.4465,15.7418,15.6071,15.8731,18.4428,17.4275,17.7079,18.2551
pod-1,15.5996,15.5221,15.2536,15.377,17.3377,16.8052,17.1343,18.0778
exos-7,13.5934,13.652,13.7085,13.9662,15.1737,14.9484,14.1604,14.9304
lin-35,10.7155,10.8138,10.7994,10.751,14.1911,14.0449,14.1683,14.6973
"CELE_T01D3,6",16.8378,17.0062,16.5306,16.7772,17.2594,15.7575,17.4887,16.4796
ubr-5,13.1834,13.2382,13.0115,11.7871,13.669,13.484,13.3315,13.8786
pld-1,12.5892,13.4344,12.9004,12.7598,17.1069,16.971,16.2566,16.9519
