geneName,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04
nit-1,15.2187,14.8333,15.2006,14.5203,13.974,14.0414,13.7844,14.3061
"CELE_ZK1127,6",14.9872,15.3589,14.9024,14.5181,15.4992,14.3062,14.2803,14.9379
"ZK1127,5",13.0631,13.1125,12.0653,13.3132,13.071,13.2826,12.7002,13.4547
"ZK1127,4",14.708,13.3909,14.033,13.3935,14.0724,14.7776,14.1543,14.6223
"CELE_ZK1193,2",11.0494,9.39566,10.7794,11.5875,12.5378,12.7634,12.5751,12.512
"CELE_ZK1193,3",10.8791,10.6744,10.4798,10.7037,10.4086,10.2089,10.265,10.5461
"CELE_ZK1193,4",16.3399,15.598,13.6061,15.1872,12.6023,14.1431,14.5625,14.8549
"CELE_ZK1248,11",13.8068,13.4941,14.2,13.7736,9.2211,9.86612,10.4136,10.7166
fzo-1,15.1799,14.9533,14.9486,14.4863,15.6029,14.4733,15.5629,15.1038
"ZK180,4",16.7016,16.3501,16.1996,16.1349,16.555,16.6733,16.5758,16.8152
rpn-12,17.5497,17.1369,17.2438,16.9324,16.687,16.9539,16.5148,16.9579
"ZK20,4",15.5832,15.5138,15.503,15.6938,14.7789,14.5782,15.3103,14.6027
rad-23,18.4253,18.0578,18.2148,18.1376,17.6245,17.894,17.5611,17.946
rbx-1,13.1891,13.4755,13.5613,13.1917,12.8836,12.0959,12.0383,13.181
eftu-2,15.3147,15.1351,15.0336,15.1266,16.2117,15.941,15.9181,16.2019
lin-37,12.7442,13.142,13.2624,13.6959,14.0786,14.2515,13.4389,13.4151
"CELE_ZK418,5",14.0859,13.4129,13.6949,13.6259,14.0776,13.3204,13.4401,14.6596
"CELE_ZK418,9",15.976,15.1387,15.0455,15.015,14.8475,14.9017,14.8679,14.9842
mlt-7,12.0198,12.6479,12.2663,12.9206,13.2414,12.4349,13.2854,13.046
bpnt-1,15.0445,14.2753,13.6616,14.0762,14.8779,14.0393,14.0204,14.6216
toe-1,13.5813,13.3158,13.2808,13.5352,14.6194,14.7239,14.3606,14.6944
asm-2,12.7313,12.8317,12.6873,12.5217,10.7119,10.355,10.4164,10.6502
aco-1,18.1549,17.9438,18.0645,17.9197,17.8965,18.6652,18.3977,18.5306
lars-2,13.4261,13.288,13.9981,13.698,13.2852,12.4031,12.9173,12.7033
msp-152,19.9263,16.9105,16.9444,16.6802,16.4501,13.9567,15.7407,13.6223
mdt-4,14.7559,14.6755,14.5605,14.9962,13.5133,13.5773,16.5653,13.4094
"ZK546,14",12.7993,12.7566,13.039,13.3575,13.9875,13.8706,13.6152,13.8716
"CELE_ZK546,2",14.4707,14.4121,14.4711,13.9338,14.9825,14.106,14.5665,14.2418
zyg-12,13.2626,12.3332,12.4362,12.8014,12.8254,11.6698,12.5544,13.1384
apc-1,13.1817,14.4628,13.7907,13.9038,14.9135,13.0042,14.0202,14.8168
lsm-7,17.6982,17.4033,17.446,17.4469,16.7475,16.6344,16.695,16.7322
unc-22,17.3052,16.9929,17.1519,16.7526,16.7605,16.7883,16.5757,16.8309
clec-61,12.3503,11.568,12.2165,11.5753,10.5871,8.28525,10.4045,10.6652
"ZK669,3",13.6849,14.1432,14.12,13.5193,13.4563,13.4101,12.6841,13.1386
dbt-1,16.3864,16.339,16.4665,16.3314,16.7094,16.5078,16.4963,16.4787
lron-2,10.5051,10.6949,10.7411,10.7972,10.7017,10.2675,10.407,10.5874
upp-1,15.4698,15.2077,15.3737,15.1963,14.8126,15.1046,14.6623,15.1574
"CELE_ZK792,5",11.1174,11.5952,11.6261,11.9528,11.0752,9.43672,10.4257,10.4501
inx-8,14.7221,14.2932,15.4607,14.5864,13.9185,14.0433,14.9129,14.4642
inx-9,13.0449,12.9625,13.4186,12.6974,12.4087,12.3652,13.4714,12.0393
"CELE_ZK809,3",18.4625,18.2081,18.3682,18.0339,18.0163,18.4673,18.3579,18.2837
acl-3,12.7182,12.6031,12.1114,11.8671,13.6082,14.0904,13.4161,13.6248
"CELE_ZK813,3",17.1219,17.3016,17.3708,17.4431,17.475,17.6873,17.4286,17.2493
"CELE_ZK813,2",15.7561,14.9024,14.9791,15.1808,13.9039,13.5821,13.8461,13.8709
"CELE_ZK822,2",17.0571,16.4712,16.1892,16.5082,14.5175,15.272,15.099,15.2019
"CELE_ZK822,4",10.9189,10.6059,10.7172,10.6375,13.7408,11.9307,13.0412,12.6885
gdh-1,20.6991,19.5137,20.5603,20.4647,19.8463,20.5705,20.4489,20.6846
"CELE_ZK829,7",16.7521,16.6155,16.8646,16.4657,17.0302,16.4041,16.8767,16.6161
"ZK836,2",15.3412,15.1449,15.2308,15.3992,16.5858,15.596,15.9133,16.0173
"CELE_ZK84,1",15.3098,14.5557,14.2629,14.2173,13.9022,13.2437,13.1696,13.9579
"CELE_ZK856,5",11.2571,11.1039,11.576,12.6507,12.803,12.9504,11.3388,14.3552
"CELE_ZK856,7",18.612,18.5065,18.5376,17.7998,17.0189,17.3205,17.2046,17.4034
chpf-1,14.2079,14.2842,14.0771,14.414,14.5677,14.0954,14.181,14.8044
hpo-40,19.3584,19.1022,18.1678,18.5378,17.4448,18.381,16.9624,17.7492
elpc-3,13.9425,14.246,13.3768,13.3959,13.0908,14.3584,13.461,14.1158
usip-1,13.3195,13.603,13.2786,13.0615,14.6419,14.347,13.807,13.6047
nlt-1,17.9774,17.3091,17.2726,17.3082,17.6965,17.9625,17.9265,17.9605
"CELE_ZK899,2",15.092,14.8477,14.9622,14.5757,14.6623,15.4024,14.7324,15.7301
"K12D12,1",14.6227,14.581,14.5717,14.5224,14.6501,14.9528,14.8784,14.5179
vha-9,17.812,17.8426,17.9077,17.2443,17.7936,17.6085,17.2661,17.4869
"CELE_ZK970,7",14.5949,14.4999,14.6407,14.5424,16.1163,16.1551,16.0885,16.1154
unc-61,13.5017,13.388,13.3791,13.4628,12.407,13.5828,12.4009,13.7049
lap-2,19.1126,19.1118,19.2773,19.1926,18.2939,18.4965,18.4055,18.961
lev-11,21.5378,21.3847,21.5007,21.3087,20.3216,20.5133,20.4125,20.314
dif-1,17.7759,17.6109,17.6247,17.5743,16.8242,17.3655,17.303,17.3855
rop-1,16.0128,15.9343,15.8463,15.9848,16.496,16.4819,16.3316,16.4704
mup-2,19.728,19.4562,19.521,19.4144,18.7556,18.4013,18.6689,18.6987
rpl-16,19.7806,19.7568,19.8238,19.8384,20.0539,20.1663,20.1864,20.195
gspd-1,15.7223,15.3856,15.8961,15.4904,15.5179,16.1905,15.3059,15.5477
nex-3,16.4692,16.3927,16.6359,16.3841,16.7449,16.3488,16.7262,16.7749
lig-1,12.3117,11.3808,11.3315,11.405,12.1939,12.5564,12.0154,11.5957
cyp-25a2,14.3218,14.6425,14.4782,14.3757,13.9919,13.3962,13.9116,13.5939
uba-1,17.363,17.5149,17.5429,17.3113,18.3913,18.1707,18.3177,18.3416
his-41;his-48,19.9562,19.8846,19.9271,19.7173,18.5498,18.0688,16.8433,20.2468
ctl-2,17.7224,17.5024,17.719,17.448,16.7195,15.8686,16.5266,16.9019
pas-2,16.9981,17.0195,17.047,17.1078,17.5026,16.9688,16.7243,17.5221
rpc-2,13.3896,12.5466,12.943,12.5496,13.6521,13.4453,13.6261,13.7436
rpoa-2,13.2652,12.8537,12.8985,12.7379,14.2545,13.8439,14.1514,13.741
cah-3,15.5715,15.813,15.8193,15.7331,16.3971,15.9019,15.783,16.4332
htz-1,20.084,19.1491,19.3126,18.9739,18.6065,19.1424,19.036,18.6745
nex-2,16.2584,15.964,16.0641,15.8455,15.3452,15.527,15.2943,15.1934
bgal-1,14.4808,13.9539,14.4421,14.4388,15.4575,14.3102,15.9239,15.5609
enol-1,21.0318,21.1534,21.1228,20.6867,20.0236,20.4678,20.1273,20.3359
cyp-14a5,14.4809,14.4412,14.633,14.1992,14.7544,14.7509,14.4665,14.668
his-74,21.2599,21.1249,21.1611,21.1618,20.5183,21.3959,21.236,21.4321
"ZC434,8",17.8081,17.5015,17.7215,17.5845,17.9309,17.3095,17.5462,17.741
sod-5,16.552,16.0305,16.6537,15.8606,10.6363,10.2853,9.99809,10.6087
clpp-1,14.5618,14.9719,15.0856,14.7264,15.8511,14.7124,14.7545,15.4543
pat-3,15.9116,15.5539,15.3316,15.3689,15.3541,15.6759,15.3853,15.5201
ldh-1,18.4419,18.192,18.5244,18.4629,17.9641,17.9016,17.8815,17.962
"C08A9,10",13.7446,13.3501,13.3755,11.1266,13.622,13.2942,14.2271,12.8808
lbp-3,16.7768,16.6595,16.7865,17.0179,16.9202,16.8457,16.8554,16.7786
"CELE_ZK688,11",10.8302,10.605,10.3377,10.5709,10.6063,10.2394,10.327,10.6415
phf-10,14.4699,13.2375,12.8207,13.0941,12.0281,12.2573,12.6804,12.839
"C53H9,3",13.1769,12.8148,13.7732,13.0328,14.3042,13.7127,13.5375,12.5064
"CELE_Y92H12A,5",13.2827,12.9159,12.7561,12.7811,13.3275,13.3851,13.1249,13.4734
ttr-45,19.4712,18.5156,17.9931,17.7249,17.0848,16.8421,17.1489,17.5416
"CELE_Y51H4A,15",14.6673,14.3349,13.6511,14.2565,15.2315,14.4061,15.2093,15.0584
"CELE_Y67H2A,2",14.3238,14.0195,14.768,15.0698,16.8894,16.4848,16.1529,16.8955
agt-1,13.9491,14.6421,14.8878,14.4805,15.3536,14.1467,14.5209,14.6705
"CELE_Y62E10A,20",10.9621,8.59762,9.37862,9.84751,7.17717,9.15467,8.19041,10.6419
"CELE_Y105C5A,8",17.613,17.4253,17.4485,17.3794,15.0551,15.3137,16.0739,15.5747
"CELE_Y43F8B,1",13.6362,14.1018,14.3638,14.1636,14.7671,13.3759,14.7525,14.7843
"acox-1,1",15.3828,15.2419,15.2359,15.1614,15.5816,15.3641,15.3441,15.0682
mrpl-47,16.8547,15.1865,15.7082,14.152,15.4826,15.361,15.2489,16.0075
hsp-75,15.3726,15.4572,15.5375,15.2249,15.3356,15.3415,15.1668,15.2495
sgk-1,13.8508,13.5324,13.9264,13.681,14.3911,14.9932,14.8541,15.4128
aman-2,14.466,14.4953,14.6889,14.6,14.7834,14.6763,14.3262,15.0271
"CELE_F52E1,14",17.8988,16.9247,17.9373,17.3005,16.2907,17.3882,14.2439,16.7147
poml-4,14.8922,14.061,13.9683,13.4615,13.5949,13.3511,13.6872,13.8947
fbxb-90,15.6313,15.1697,15.0681,15.16,14.1944,13.6727,13.4506,13.6312
"CELE_F59A6,12",13.4989,13.5425,13.8713,14.1064,14.1419,12.4416,14.0295,14.2346
fbxa-76,11.0431,10.6677,10.7702,10.7698,13.22,12.7063,12.8429,13.4558
tlk-1,14.7414,12.8307,13.7631,14.0163,16.5285,15.9041,15.9354,17.073
spp-14,17.3778,17.5628,17.1546,16.883,16.9922,14.945,16.0945,16.9132
pgl-1,17.2608,15.9218,16.2,16.2929,16.5949,16.5162,16.6018,16.592
"B0205,13",13.273,13.1185,13.5488,13.3372,14.1964,13.6977,13.7161,13.8597
"CELE_F14B8,5",13.2563,12.7499,12.5279,13.3472,13.6427,13.0355,13.1964,13.1749
lbp-9,18.4948,18.4886,18.5444,18.2171,18.4345,18.4352,18.2867,18.1149
pyk-1,18.0432,18.0097,17.8903,17.5964,17.841,18.1457,17.8594,17.7874
mrp-1,14.4331,14.132,14.6868,14.0216,15.4077,14.8271,14.7848,14.9903
atg-5,14.2356,14.6278,13.2998,13.2631,13.8474,13.6664,13.2629,13.3446
"CELE_Y71H2AM,9",13.388,13.3174,12.3573,13.8273,14.1955,11.7197,12.8142,13.5774
"CELE_Y69A2AL,2",12.4864,12.082,12.364,12.3323,13.4384,11.7368,12.1242,12.9076
"C01B10,11",15.0345,14.516,14.4288,14.4269,15.2576,15.5641,15.1123,14.9988
glrx-22,15.1737,15.13,15.2129,15.1408,14.9763,14.6725,14.9698,14.9895
"C24B5,4",14.0407,14.1027,14.3844,13.744,13.9947,13.8851,13.8298,14.4419
"CELE_H06H21,11",13.976,13.7484,13.8819,14.3763,13.7492,13.866,12.5712,12.7195
ttr-36,17.3497,16.5979,16.9407,16.5028,15.3843,15.5551,15.638,15.9851
sax-7,17.3606,17.2418,17.4146,16.9837,16.8281,16.5646,16.6261,16.8326
clec-173,16.0456,15.7865,15.6351,15.5794,15.2888,15.5744,14.4984,15.8881
"CELE_K11D12,13",16.6433,16.8601,16.8116,16.5566,15.2457,16.4184,15.8527,16.8237
"CELE_R09E12,9",11.8674,11.7642,11.5689,11.9774,15.5878,14.4711,15.0018,14.9033
"CELE_Y54G2A,45",14.4539,14.4481,13.966,17.3165,14.8405,14.8318,15.2853,15.5047
"CELE_Y54G2A,41",13.6308,13.7296,13.4108,13.4085,13.1212,13.482,13.4737,13.7339
"CELE_F59A6,10",14.585,14.6572,14.9296,13.5383,10.6856,10.3153,10.3837,10.6012
"CELE_E02D9,1",17.2509,17.0907,17.2436,17.2885,16.7431,17.1001,16.865,16.76
rad-8,15.1552,14.9051,14.7121,14.5587,14.5455,14.8484,14.7416,14.8074
"CELE_W03G9,8",13.401,12.4097,13.3155,13.0881,12.8893,11.7914,12.5563,12.4401
"CELE_Y51F10,11",12.0743,10.3312,10.8006,10.8981,10.5785,10.2183,10.2914,10.6135
mrpl-39,13.1196,13.0059,13.4396,13.6131,13.8224,12.8049,12.7138,12.9696
"CELE_H20J04,9",15.1293,13.2915,14.1703,13.6103,14.0204,13.7778,13.8564,14.0669
"CELE_H39E23,3",15.3487,14.9116,15.4956,15.1659,18.6403,12.6106,13.277,9.41353
"CELE_F43D2,6",14.8314,14.2934,14.3427,14.4661,14.1123,12.1238,13.1613,12.6234
"C54C8,12",14.8711,14.5854,14.7934,14.0038,11.8615,10.7278,11.6622,10.9633
"CELE_Y87G2A,19",11.0633,10.7321,10.6392,10.6194,15.762,14.5029,15.049,14.7343
ngp-1,14.4586,14.1889,13.9633,14.2194,14.5866,14.7698,14.5265,14.736
"CELE_H06I04,3",13.7021,13.5867,13.4326,13.6416,14.3192,14.2274,14.1978,14.1882
fitm-2,13.4581,13.3265,13.3715,12.74,13.0527,13.0385,13.5799,12.7168
"C33F10,14",15.9973,15.5194,15.3583,15.6777,15.0297,15.4313,15.6901,15.1971
tag-261,14.4044,14.1509,14.2443,14.755,12.0843,15.3074,12.8191,13.058
"C55A6,12",13.7754,14.1312,14.085,14.1452,15.2893,14.7234,14.4785,14.8685
"CELE_T06E4,12",14.6312,15.2839,15.5075,15.3932,14.4728,14.2255,13.887,14.1387
nkat-3,14.7656,14.9594,14.9232,14.6965,15.4324,15.0263,15.2115,15.3989
sfxn-5,14.1723,13.8616,14.0663,13.4959,13.8632,14.4079,13.7759,13.8264
"CELE_ZK1320,13",15.0625,14.8762,15.4034,13.8731,14.3832,14.4703,14.6448,14.4586
hsp-25,17.8727,17.6231,17.8086,17.6715,17.8437,17.9461,18.0586,17.8292
"M142,8",13.2408,13.5851,13.2843,13.5655,13.8289,13.8025,13.1236,14.122
"C06A6,4",17.4275,17.2172,17.3838,17.4478,16.6746,17.1323,16.6403,16.644
npp-21,16.476,16.5651,16.5772,16.3974,16.2219,15.7426,15.8958,16.1615
"B0280,13",11.7284,12.4815,12.2875,12.4697,12.4131,13.4101,12.5147,12.4325
lec-12,15.205,14.7979,15.128,14.7644,15.0195,15.0371,15.0321,15.6258
"R144,12",13.6878,13.2472,13.2334,13.3223,15.668,14.0714,14.0097,16.2214
"Y54E10A,11",13.5554,13.278,13.2586,13.5557,12.9781,13.7564,13.3937,13.2907
"CELE_Y47G6A,15",17.0946,16.9332,17.1601,16.9082,16.4639,16.8776,16.931,16.6331
mvk-1,12.007,14.1251,14.0939,13.6997,12.6813,12.424,12.1997,12.6525
plin-1,17.5913,17.3163,17.572,17.3567,16.694,16.5065,16.4837,16.7588
dhs-30,16.4893,16.4842,16.5367,16.1882,16.2902,16.4857,15.9476,15.7853
ttr-49,14.0977,14.3453,14.5422,14.8065,11.4693,9.78505,12.8023,11.4085
mrps-24,13.6034,14.2828,14.2694,14.3131,16.9872,16.7003,16.51,16.1915
"CELE_Y94H6A,5",11.0196,10.5562,10.5567,11.1302,12.399,11.5865,11.9378,11.7621
pqn-83,15.488,15.7134,15.8811,15.898,15.6066,15.327,14.7719,15.4097
mlc-7,16.024,15.4791,15.3141,15.4178,16.0645,15.9183,15.8056,15.683
"CELE_T12D8,10",14.7511,15.3976,15.2095,15.4892,15.674,15.8618,15.6559,15.9551
"CELE_F10G8,9",13.9087,13.243,12.4118,13.7243,13.0391,13.6054,11.3522,13.5734
hpo-34,16.5403,16.4065,16.3163,16.381,16.5757,16.9059,16.2952,16.7325
"CELE_Y44E3A,4",15.1947,15.1025,15.4483,14.8971,15.5152,14.907,14.8197,15.6
mrpl-21,14.3291,14.0898,14.6279,14.0646,14.0018,13.5585,13.4405,13.7398
"CELE_T04B8,5",11.8128,11.9755,11.2076,12.7431,12.8018,11.5004,12.9787,12.9079
ubxn-3,15.2262,14.6423,14.8542,15.0089,15.3293,15.2129,15.345,15.267
"CELE_Y37E3,17",11.3532,13.0562,13.016,12.7844,10.3768,10.3445,10.8658,10.4398
cogc-3,17.33,11.9465,11.9205,11.8237,11.7169,11.1951,9.69724,12.0395
spp-23,14.5852,15.2939,14.7794,14.4388,16.3894,15.0215,14.9153,16.4077
"CELE_F53F4,16",14.5894,14.1678,14.0258,13.4876,14.4141,13.8698,14.7737,14.7106
ins-19,15.839,16.0612,16.3027,16.4041,15.7343,15.037,16.2711,16.0102
"CELE_Y94H6A,10",16.4659,16.383,16.5723,16.4913,16.1127,15.3969,16.0128,15.5068
pgrn-1,11.056,10.6403,10.7099,10.5808,11.9785,12.1352,12.5843,12.9995
hsr-9,15.618,15.5693,15.6648,15.5204,15.368,15.2678,15.1347,15.2058
ret-1,11.6832,12.2345,11.0142,10.9448,13.0842,11.5335,11.5893,11.9124
pqn-70,14.6055,14.1468,15.3375,14.2333,14.6739,13.3474,13.4393,14.0878
"CELE_F32D8,12",16.7743,16.5424,16.7339,16.1819,16.8265,16.6598,16.7255,16.7327
dur-1,12.0019,12.151,12.3962,12.3783,12.9313,13.1497,12.0996,12.1832
dur-1,15.4973,15.3659,15.5261,15.4211,13.0047,13.9218,12.9573,13.2126
"CELE_F40F12,7",12.9542,13.7359,13.9225,13.5627,13.7108,14.1488,14.541,14.5959
"B0361,3",11.0596,11.3326,11.6492,12.3471,13.6402,13.3427,12.7699,14.5563
npp-16,15.9304,15.7345,15.9685,15.8221,16.0089,16.3204,15.6378,15.943
gpi-1,17.7767,17.437,17.3589,17.125,18.7513,17.2598,16.8085,18.3536
tbc-17,13.3737,12.6638,12.63,11.9576,12.325,12.2422,7.64567,12.5635
ddl-3,10.9968,10.7365,10.5714,10.8202,10.6882,10.3147,10.3947,10.2867
"CELE_Y106G6D,8",14.1227,13.7404,13.4067,13.3523,14.1518,13.3586,13.3109,14.4948
gsa-1,17.2905,16.611,17.233,16.6716,16.1659,16.7476,16.2216,15.9185
"CELE_R02C2,7",16.0013,15.5563,15.9276,16.0073,16.0818,14.8735,15.5543,15.5166
emc-6,12.763,12.8389,13.0531,12.964,15.8016,14.5718,15.1723,15.319
mrpl-1,14.8953,14.4086,14.4292,14.3685,14.9421,14.9386,14.6333,14.6458
"CELE_W09G3,8",12.8479,12.4484,11.9093,12.2907,10.4416,10.1387,11.5218,10.6302
cpsf-4,12.3293,12.2942,12.0856,12.6821,10.5024,10.335,10.1128,10.4838
"CELE_Y57G11C,43",13.4861,13.5037,14.2133,13.969,14.0825,13.2853,14.3662,14.4766
"CELE_Y57G11C,40",11.0256,10.7169,10.2612,10.7242,10.7165,10.3229,10.3036,10.6618
"CELE_T09A5,15",13.7077,13.6548,14.1478,14.0692,15.8455,14.3321,14.6653,14.9505
"C27B7,9",16.7438,16.6678,16.7367,16.5569,15.6209,16.0456,16.0572,15.6399
ero-1,13.8191,13.3144,12.3712,13.022,12.74,12.5352,12.9644,12.6434
grsp-1,14.6441,14.6191,14.5383,14.6802,14.6232,14.2752,14.9673,14.1557
"CELE_Y42A5A,5",13.1668,12.3027,12.9905,12.9839,11.5091,10.9517,11.2655,11.6009
"CELE_Y26E6A,3",14.556,14.2407,14.0877,13.5438,13.817,13.8649,12.9322,13.8089
"CELE_T23F11,6",10.6364,10.4118,10.7874,10.6558,10.6314,9.91491,10.1511,10.455
flp-28,14.7781,14.664,14.6632,14.6601,13.8424,14.4649,14.1952,14.5794
mig-14,13.5819,13.4018,13.3449,13.3916,11.4649,12.4606,13.1423,12.3965
mrpl-53,14.5061,14.3229,14.6737,14.8404,15.2168,15.0802,15.0809,15.6395
"CELE_D1086,8",15.6806,14.973,15.21,15.0726,13.4337,13.2652,13.6526,13.5934
"C40H1,9",12.3089,12.4655,11.9114,11.423,10.709,10.1012,10.4175,10.5766
"C26C6,9",11.0586,10.6809,10.774,10.8109,12.795,13.5721,12.7003,13.6018
"C08F8,9",17.2584,17.4513,17.0321,17.2223,18.6211,18.4986,18.7485,18.9928
"CELE_H06H21,8",12.7073,12.5542,12.6455,15.7112,13.8027,13.5536,13.6687,13.4463
"CELE_Y4C6B,7",15.4718,14.2456,15.2087,14.1381,13.6647,12.7668,13.6149,14.0488
ttr-7,14.8274,14.3698,14.4874,14.595,13.4327,13.5297,13.5555,13.9424
tps-1,15.1798,14.8741,15.3476,14.2688,15.553,16.1385,15.5465,14.9907
vem-1,15.6621,15.4906,15.4332,15.2595,15.7589,15.5866,15.4444,15.589
tnt-2,19.7121,19.6538,19.6109,19.3186,19.8629,19.3801,19.2709,19.2189
"B0261,8",11.9387,12.4583,12.9548,13.4358,12.7572,13.6986,12.587,12.0022
hyl-2,14.9401,14.9214,14.8031,15.2642,15.6259,13.18,14.6109,15.0878
"CELE_ZK418,9",16.6012,16.5808,16.5642,16.5141,15.8264,15.9681,15.6499,16.0738
alh-12,18.3132,18.2583,18.2327,18.1583,17.6118,18.06,17.6823,18.1222
"CELE_M60,4",18.75,18.5264,18.549,18.4242,15.0314,14.5857,16.6055,13.8169
grd-13,14.2478,13.553,14.1101,13.3132,12.2426,11.5315,10.5263,13.1293
fars-1,16.4874,16.1078,16.153,16.117,16.3377,16.6829,16.53,16.1908
"C33A12,19",11.0718,11.2529,11.2947,10.6966,11.3371,10.3652,11.6031,11.0683
vps-29,14.7057,14.3142,14.3251,14.6445,15.1405,14.7992,14.9159,14.4643
ifd-1,15.6328,15.5127,15.322,15.2752,15.8603,16.0899,15.7105,15.7887
smi-1,11.0082,10.6313,10.6851,10.6522,13.1553,13.3202,12.8606,12.9152
spp-5,13.6774,14.6046,14.2296,14.3297,11.6588,12.4525,14.8354,12.4614
flp-33,13.6047,12.6326,13.7376,13.8759,13.9324,11.8548,12.695,13.4649
adr-1,14.5535,14.3663,14.3635,14.5245,14.5091,14.2208,14.5044,14.376
dao-2,17.9516,17.7313,16.735,17.7601,15.3366,16.3073,17.1213,15.5073
dve-1,12.3376,11.4356,10.2874,10.7156,12.5813,11.0312,11.0731,11.7959
"CELE_Y71H10B,1",16.1444,15.9765,16.1054,16.078,16.1533,16.6245,16.3317,16.733
col-95,14.1629,14.2507,14.0112,14.7637,14.4358,13.3598,13.3424,14.5793
"CELE_T22F3,3",18.2002,18.2193,19.2909,18.879,18.2578,18.1137,17.1701,18.1935
asp-2,17.8631,17.7129,17.859,18.1971,18.2657,17.6633,17.9479,18.1432
ttr-41,17.8342,16.5572,16.6613,16.2753,16.7482,16.3051,17.2299,16.9996
"C50D2,7",14.7967,14.5779,14.408,14.5051,14.391,13.821,13.685,14.0071
ugt-31,14.0641,16.4579,13.3335,10.9689,14.5888,13.3657,13.8048,13.9221
icd-2,18.9336,18.8196,18.893,18.6749,19.2657,19.0529,19.0703,19.2064
rme-1,15.0619,14.3402,13.8419,13.7818,11.1237,14.0576,13.8395,12.8985
rabx-5,13.6827,13.3617,20.7474,13.4874,18.1412,19.018,18.7204,16.9118
"CELE_M28,10",15.5221,15.5812,15.5264,15.32,14.2213,14.925,14.4066,14.5651
gly-4,14.2783,13.8471,13.7085,13.659,13.9474,14.3374,13.8589,14.1061
"CELE_ZK863,8",11.7533,11.5113,10.8669,12.6509,11.7785,11.9064,11.3889,11.2623
"CELE_Y60A3A,21",16.3753,15.7078,15.6599,15.3218,13.4657,13.7186,14.7951,14.8279
faah-4,15.2032,14.8895,14.9099,15.02,14.8365,14.83,14.9476,15.0937
"CELE_T03F7,7",12.0887,12.5424,11.5074,11.8415,12.4852,13.3999,12.4523,13.4095
"CELE_K02C4,5",12.7312,11.5993,11.3443,12.573,11.762,10.8726,10.6069,12.1411
"CELE_F49E2,5",16.429,17.7247,17.518,17.9608,17.0879,16.5965,16.4661,16.548
hda-5,15.2181,14.4758,14.5303,14.4762,16.0921,13.9719,15.1994,14.6215
gls-1,13.3845,13.0285,13.1626,13.6321,13.9906,13.3884,13.3279,14.2942
npp-22,13.3995,13.4152,13.5829,13.8453,14.1892,13.9218,13.8138,13.9307
gars-1,16.9382,16.7322,16.5854,16.3842,16.9587,17.3593,17.1293,16.575
odr-4,14.3759,14.6,14.7751,14.0124,14.4952,14.4726,13.9478,15.1589
ttr-33,15.5361,14.3753,14.3894,14.1925,11.4775,14.1883,14.0675,12.0221
"CELE_K09H9,5",12.7218,13.3398,13.2571,12.6737,13.1296,13.2966,12.4464,13.3859
"fpn-1,1",13.8701,14.4628,14.6824,9.42766,14.806,14.2696,14.5825,14.7412
"CELE_Y50D7A,10",11.0034,10.6945,10.5251,10.7289,13.8628,13.7992,12.7472,13.7231
clp-4,14.6439,14.24,13.9671,14.0626,13.9751,13.8577,13.8941,14.9107
aqp-1,15.703,15.8373,15.8291,15.7777,16.6476,16.5869,15.8444,16.248
bmy-1,14.3104,13.9733,14.2219,13.7478,15.1171,14.8922,14.0779,14.3944
let-611,13.1281,12.6988,12.5697,12.8557,13.3389,13.68,11.9712,13.2322
lpd-2,14.1794,13.6421,12.29,13.7784,14.6757,13.7745,14.3098,14.4949
"CELE_Y44E3A,6",14.2677,14.4171,14.0158,14.0648,14.5452,14.4267,14.158,14.6261
clec-67,15.0207,14.8033,14.9939,14.7963,15.4151,15.2182,15.217,15.5873
pck-1,15.2374,15.2146,15.0696,15.1996,14.1468,13.8616,13.9784,14.7509
"C50D2,5",13.7379,14.6162,13.9192,14.3177,13.6738,13.4545,13.9451,13.5123
"C50D2,8",12.9265,13.0244,12.8832,12.935,13.3419,12.8159,12.9148,13.0196
fum-1,13.8391,13.7419,13.8306,13.1395,14.1536,13.1172,13.1093,13.4527
"CELE_F25B4,8",15.9226,15.321,15.3048,15.3904,14.8806,14.4873,14.2834,13.9114
lim-8,13.199,13.19,13.1903,13.5421,13.6849,13.9121,13.681,14.2865
kbp-2,14.9297,14.6757,14.2313,14.435,14.0906,12.9715,13.2613,13.5712
"C29E4,12",15.2854,15.2662,15.2225,15.1684,14.5,14.4271,14.7358,15.0677
"C14B9,10",19.2672,19.323,18.8955,18.6533,18.8603,18.806,18.8711,18.6994
ubh-2,13.8728,14.1508,14.7856,15.0405,13.5098,13.6918,13.6791,13.7589
"CELE_Y43F4B,10",12.5197,11.5442,11.3572,12.3658,12.9225,12.1988,11.9649,9.38528
"CELE_ZK54,3",15.5999,15.8701,16.0352,15.8283,12.0137,14.3645,12.5327,9.74311
del-6,15.7978,15.9076,15.9398,15.8501,15.8309,16.2544,15.6653,16.4081
dnj-20,15.4503,15.2065,15.3305,15.3831,14.9856,15.5519,15.4767,15.375
spp-2,13.7408,14.1101,13.6735,14.512,14.8637,16.5573,13.3941,15.7558
"CELE_F55F3,2",14.6903,14.3346,14.6705,14.0113,11.9761,13.8519,13.0907,12.1483
