geneName;Leading.proteins,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
lea-1;F5GUH5;H2FLK8;H2FLK9,19.3893,20.4472,21.0859,20.5933,20.7908,20.8976,20.975,20.2643
lea-1;F5GUH5;H2FLK8;H2FLK9,19.856,20.7126,20.72,21.074,23.705,24.1023,26.0372,25.9535
lea-1;F5GUH5;H2FLK8;H2FLK9,19.7828,21.3799,20.9951,20.3884,23.1101,22.2412,23.1256,23.212
lea-1;F5GUH5,20.4893,21.1275,21.4089,20.2303,20.806,21.0234,21.0423,21.2626
lea-1;F5GUH5;H2FLK8;H2FLK9,20.7088,21.7923,20.0592,21.3362,20.2983,19.8742,21.1892,21.1874
lea-1;F5GUH5;H2FLK8;H2FLK9,21.0052,23.5474,23.1617,22.0679,27.1384,23.1634,23.8897,23.9181
lea-1;F5GUH5;H2FLK8;H2FLK9,20.9288,21.0335,21.738,20.018,21.2811,20.2822,21.0017,20.9653
lea-1;F5GUH5;H2FLK8;H2FLK9,21.0233,21.1303,21.6585,20.3881,21.7775,20.4233,20.4673,20.9298
lea-1;F5GUH5;H2FLK8;H2FLK9,20.1463,20.5766,21.0103,21.4246,21.8736,20.2303,20.0805,21.1189
lea-1;F5GUH5;H2FLK8;H2FLK9,22.5733,22.2498,23.2868,23.0305,23.3975,21.5198,20.7532,23.0273
lea-1;F5GUH5;H2FLK8;H2FLK9,20.1843,21.5453,20.7164,21.4378,22.6124,24.865,23.3004,25.0635
lea-1;F5GUH5;H2FLK8;H2FLK9,19.7974,21.3139,21.7209,21.261,21.2699,20.4666,21.1603,21.1011
lea-1;F5GUH5;H2FLK8;H2FLK9,19.6806,21.6508,21.2409,22.1941,23.8333,22.9623,21.863,23.168
lea-1;F5GUH5;H2FLK8;H2FLK9,20.2016,21.1026,21.545,19.7442,20.8217,19.8178,20.7708,21.2671
lea-1;F5GUH5;H2FLK8,20.3641,21.1661,21.8661,21.2385,20.4513,20.9661,20.9726,21.2039
lea-1;F5GUH5;H2FLK8;H2FLK9,22.8859,21.441,21.7146,23.1368,24.644,22.4074,23.5112,24.346
lea-1;F5GUH5,20.704,21.8648,21.3522,21.4281,23.7405,21.5219,21.4524,22.4193
lea-1;F5GUH5;H2FLK8;H2FLK9,20.5895,21.9127,18.4564,18.7559,21.0482,21.2269,21.3298,20.3456
lea-1;F5GUH5;H2FLK8;H2FLK9,20.6099,19.2115,21.3366,19.1262,21.4053,20.4489,20.4571,20.8539
lea-1;F5GUH5;H2FLK8,20.3545,20.8769,21.4374,19.6733,20.0343,19.5597,20.9498,20.2725
lea-1;F5GUH5;H2FLK8,21.0578,20.8812,21.4376,18.5263,20.0233,20.7507,20.8344,21.2302
lea-1;F5GUH5;H2FLK8;H2FLK9,20.6805,21.2729,21.8814,20.1657,22.7516,23.6564,22.3388,24.4357
lea-1;F5GUH5;H2FLK8;H2FLK9,20.6454,21.3524,21.324,20.3719,21.2862,19.8779,19.6939,21.3131
iff-1;G1K0V8,19.7996,21.3635,20.5268,21.184,23.537,21.7755,21.9146,23.141
iff-1;G1K0V8,19.7205,21.3146,21.4483,19.5613,22.4765,21.7755,21.5306,22.4683
pgp-6;pgp-7;Q1ZXU6,20.8381,21.9179,20.206,19.2636,22.6716,21.889,22.4766,21.6801
gsp-1;gsp-2;G3MU14;P48727,23.1553,24.0799,24.2504,23.1323,24.801,23.3667,23.667,25.0094
math-33;usp-7;G3MU81,19.527,19.9907,20.4487,20.3092,20.9629,20.3044,21.3689,21.36
sec-61;G3MU88,19.6961,21.6461,21.1584,20.2503,21.2546,20.1613,20.3148,21.2347
sec-61;G3MU88,19.7597,19.4549,19.9067,21.1023,24.3267,22.988,23.4645,23.2543
;G4RTI0,22.3206,23.6245,23.3724,23.7725,24.3429,26.0069,24.3631,23.9923
spc-1;G4S034,19.6853,21.0597,21.4391,20.9118,24.7836,24.1942,23.828,23.7543
spc-1;G4S034,19.0348,21.775,22.3421,22.4258,23.7123,21.0194,19.3605,20.6747
spc-1;G4S034,21.9042,22.8536,22.6742,22.2365,22.3641,21.468,20.2732,21.5622
spc-1;G4S034,20.1481,19.438,21.5672,21.1794,21.9004,21.1706,21.1109,20.0571
;G4S1A4,24.3862,24.041,25.7179,25.2913,24.652,23.9635,23.1566,23.1543
;G4S1A4,24.9485,27.6966,27.4842,26.1017,27.8003,26.294,25.2421,21.3627
;G4S1A4,18.4634,20.7715,21.5109,20.2495,20.8294,20.4775,21.1721,20.2269
;G4S1A4,19.9635,21.7908,21.1171,20.8908,21.5569,20.3065,20.9347,21.2242
;G4S1A4,24.296,22.6981,23.4719,21.7269,23.4812,24.0465,24.4261,23.1856
;G4S1A4,24.2557,25.7883,25.5714,25.1184,25.7707,24.7677,23.7863,22.4198
str-176;G4S3P8,22.1278,22.9808,23.3795,23.0406,21.9351,20.2021,20.8136,21.1421
;Q20314,19.8769,19.8227,20.8505,21.088,24.0685,21.3828,22.6398,21.7003
gei-15;G4SI07,23.5769,24.388,25.2703,23.1269,20.9767,20.4074,21.2345,20.2753
gei-15;G4SI07,18.3496,21.4037,21.1458,20.1697,21.395,20.0739,21.0154,21.3881
pqn-52;G4SL51,19.9513,21.9104,21.4921,20.2955,21.4023,19.38,20.1024,20.8053
ttn-1;G4SLH0,21.7835,24.5996,24.8666,23.9346,25.2114,25.1121,23.8643,24.2915
ttn-1;G4SLH0,20.4708,20.9035,21.6661,21.3508,20.8738,19.851,21.0274,20.8811
ttn-1;G4SLH0,20.1354,21.4085,21.2647,19.6786,21.603,21.1183,20.3718,20.9219
ttn-1;G4SLH0,25.8059,26.727,28.0567,27.77,26.5536,26.0381,26.5996,25.4023
ttn-1;G4SLH0,24.2942,25.6289,26.6844,25.3033,26.0651,24.2966,23.9726,23.3204
ttn-1;G4SLH0,20.8491,21.6054,21.7083,20.0814,21.8831,20.5716,21.304,21.3045
;G4SPY1,22.0083,23.8569,23.0159,23.4041,25.4018,22.1512,21.3906,22.2357
;G4SRU7,22.8051,24.6733,23.6944,23.735,25.1896,20.8791,22.4295,21.4787
glo-1;G5EBF0,21.0169,22.8644,21.7492,21.5142,23.5275,23.9381,25.1775,24.836
pud-2.1;G5EBF3,22.4799,23.6809,23.7829,23.2607,25.1949,22.1236,23.502,25.8648
pud-2.1;G5EBF3,20.9002,21.272,20.4751,21.4344,21.306,20.4615,21.1824,20.766
pud-2.1;G5EBF3,23.7034,25.4905,25.5832,25.269,25.2512,23.813,23.3523,22.7799
pud-2.1;G5EBF3,20.0727,21.5761,21.0776,19.7939,21.3801,19.4993,21.0304,21.0357
pud-2.1;G5EBF3,20.4578,20.576,21.6703,20.3629,22.5156,22.4318,23.595,23.8307
pud-2.1;G5EBF3,20.171,20.4904,19.99,20.5098,25.452,24.3663,26.5445,24.5134
pud-2.1;G5EBF3,19.7389,21.0516,21.8641,19.9408,21.9752,20.6642,21.1334,21.0899
pud-2.1;G5EBF3,23.8578,24.3076,24.0987,23.4976,25.6618,23.7541,22.6901,23.3643
pud-2.1;G5EBF3,22.8904,23.3172,24.4485,23.0921,24.3805,23.1763,25.0592,24.0078
pud-2.1;G5EBF3,22.1063,22.9959,22.7432,23.2599,23.8676,23.343,22.8281,22.8219
pud-2.1;G5EBF3,24.1621,22.9086,22.4579,23.0699,24.5088,22.4778,23.7667,22.7213
;G5EBF4,19.8797,21.1657,21.601,20.5923,20.3238,20.0565,21.2469,21.0812
tat-5;G5EGE0,20.2947,20.2666,20.895,21.2041,21.363,21.1434,21.2513,21.4005
4D656;G5EBI0,22.5647,21.8384,22.8298,21.2135,23.9763,24.9064,22.7327,24.5236
fmo-2;G5EBJ9,22.5199,24.2835,24.6204,22.076,27.1765,24.3361,24.4772,25.072
fmo-2;G5EBJ9,21.0297,21.5343,21.5988,21.1243,25.5821,24.9181,24.9403,24.5361
fmo-2;G5EBJ9,27.1258,25.5377,24.9788,24.1507,27.2712,25.5408,24.6572,25.3053
fmo-2;G5EBJ9,20.454,20.9897,21.4866,20.371,25.4706,24.3349,25.5543,24.5914
fmo-2;G5EBJ9,24.7154,25.342,25.4311,24.8503,27.0179,25.849,26.1497,24.7839
erm-1;G5EBK3,19.9665,20.7805,21.7457,20.6464,23.6459,21.1116,21.5881,23.2182
erm-1;G5EBK3,21.083,23.1606,22.4863,23.451,21.9638,21.6315,22.8207,21.0284
erm-1;G5EBK3,19.267,21.7226,20.5414,21.3299,23.4929,23.4186,24.6097,24.2073
erm-1;G5EBK3,22.8239,22.6429,22.3694,22.352,23.0535,21.397,22.8894,22.1267
erm-1;G5EBK3,20.5679,21.3977,21.3494,21.281,21.9073,21.0996,21.1924,21.0545
erm-1;G5EBK3,24.2089,24.9795,25.6138,23.6622,26.0918,21.0437,22.6222,23.4754
erm-1;G5EBK3,24.1651,24.1078,23.0068,22.3108,21.161,20.1602,21.0805,21.1437
snf-3;G5EBN9,23.8414,24.7116,24.556,23.5842,24.3504,25.0257,23.4253,23.9246
snf-3;G5EBN9,20.3232,21.3899,21.0213,20.8718,21.3001,22.1373,22.1767,23.5042
snf-3;G5EBN9,20.317,20.8284,21.327,21.0295,22.9717,22.7166,21.2036,22.981
snf-3;G5EBN9,24.6222,23.5929,24.4,24.5232,24.3366,23.9194,24.9992,24.0501
;G5EBP5,25.2225,23.9593,24.9783,23.5426,26.9852,24.8134,24.0109,26.6224
;G5EBP5,20.0526,20.2944,20.6238,21.3019,21.8992,20.9788,20.8057,20.9281
;G5EBP5,20.8902,20.5215,21.4984,21.0901,26.1106,24.4545,24.3168,24.7015
;G5EBP5,22.9237,24.1627,23.58,23.372,21.2912,21.1562,20.9991,20.8189
;G5EBP5,26.2855,25.5856,25.9779,26.1732,27.1741,26.2895,27.6001,25.9017
;G5EBP5,19.6927,21.3805,20.4212,21.1022,21.7281,20.9055,21.3524,20.1371
;G5EBP5,20.6485,21.4333,21.8083,21.2279,20.3918,20.9002,21.1662,21.3876
;G5EBP5,20.3419,20.9672,20.172,19.6891,23.1221,24.2957,22.7255,25.5371
;G5EBP5,20.9429,21.3375,20.3809,20.042,21.1353,20.0006,21.3759,21.398
;G5EBP5,26.0237,26.36,26.6508,26.0399,28.6555,26.337,25.7431,26.3853
;G5EBP5,24.5907,25.9343,26.8591,25.1521,28.7875,26.1046,27.5617,27.2117
;G5EBP5,20.4535,19.8459,20.6635,19.6702,21.0097,20.8309,21.3261,21.4152
glc-1;G5EBR3,19.8031,20.8847,21.8632,20.879,21.3866,20.7499,20.8797,20.9047
glc-1;G5EBR3,20.3676,21.1691,21.3507,19.6312,23.597,22.0205,23.5773,21.5275
;G5EBT8,20.9554,22.5005,21.9052,22.5408,21.536,20.3966,20.9515,20.355
lec-10;G5EBV4,20.5745,21.1886,20.6082,20.5299,23.8712,22.1667,23.5326,22.3481
pgl-3;Q965J2,22.5307,23.4796,23.0443,23.4913,20.506,21.0665,21.3375,21.2757
;G5EBY4,24.7549,23.8902,23.2728,22.8077,24.0691,24.69,24.2913,23.6086
phf-5;G5EBY6,19.0933,21.0588,21.0646,19.0359,21.2183,20.9887,21.1855,20.9916
let-418;G5EBZ4,20.9065,21.3035,21.7079,20.6018,21.8382,20.544,20.1535,20.1231
;G5EC03,20.9433,20.6768,21.6929,20.267,22.661,22.3037,25.5461,22.4904
evl-14;G5EC05,19.8135,21.7262,21.4781,21.2886,21.8485,19.3983,20.9675,20.3939
lec-9;G5EC10,19.525,21.5843,19.9981,20.9316,21.2119,21.1578,20.6765,19.5127
lec-9;G5EC10,20.5993,21.521,21.0781,19.0804,21.6229,20.6145,20.6699,20.9847
zen-4;G5EC43,21.0195,21.6597,21.737,20.5488,21.7263,21.166,21.248,20.5462
nrfl-1;I2HAI6;X5LQ26,24.3962,24.9846,24.5373,23.8736,25.0845,24.6458,23.46,24.6719
nrfl-1;I2HAI6;X5LQ26,20.5387,20.814,21.3127,20.7688,21.4589,20.9029,20.3877,19.7838
nrfl-1;I2HAI6,18.9052,21.6807,21.5865,20.5929,21.5104,20.2766,20.04,21.0605
ubql-1;G5EC78,19.5352,21.4852,21.293,21.1925,19.9989,20.5416,20.8075,21.0417
ubql-1;G5EC78,22.9508,25.4451,24.6934,24.2199,25.6574,23.9689,26.2341,24.8657
ubql-1;G5EC78,19.7793,21.3233,20.9741,19.8926,21.7096,20.0254,20.9265,21.2151
oma-1;G5EC86,20.4631,19.9914,20.0053,21.3328,21.5762,21.1779,21.1365,19.7786
dpy-11;G5EC91,25.1034,24.4146,25.1481,22.8374,26.7289,23.829,22.6689,22.3888
dpy-11;G5EC91,26.214,23.4985,23.884,23.2736,25.4046,24.4546,23.9513,25.5793
cyp-29a2;G5EC97,24.7072,24.1835,23.3561,23.8785,22.0344,23.7739,22.024,21.4592
cyp-29a2;G5EC97,25.9583,23.9646,23.6982,24.8935,24.0232,22.0734,23.4592,24.0004
cyp-29a2;G5EC97,19.1952,19.5865,21.5585,20.7765,22.3286,22.9641,23.1261,21.9537
ctps-1;G5EC98,19.8579,21.5983,21.5402,20.9423,21.2846,20.733,21.0978,20.4587
usp-48;G5ECC7,25.0048,24.6486,25.8655,24.3353,21.1517,19.0094,21.2068,20.8362
;G5ECF6,24.2663,23.5188,22.9541,24.3812,23.6948,23.0271,24.6237,22.5954
tac-1;G5ECG0,22.8787,20.1492,19.8849,22.3542,23.4317,22.7225,22.4191,22.1779
vab-10;G5EFK7,20.1473,21.5613,20.6116,21.2969,21.961,21.0266,20.9862,21.1007
;G5ECL1,20.6915,21.7483,20.7345,20.3718,23.7767,22.1716,21.2969,22.3161
dcp-66;G5ECM2,20.9352,21.734,21.0992,21.1696,21.4284,19.8362,20.8856,20.157
elb-1;G5ECR7,20.5571,21.8869,19.2796,21.3577,24.3334,24.4985,25.5165,24.2786
gpc-2;G5ECT6,20.1269,19.9663,21.8419,18.8234,23.944,21.2169,22.8197,23.899
gpc-2;G5ECT6,21.4937,24.4291,23.436,22.1943,25.0528,24.4153,25.8045,24.4734
skr-1;G5ECU1,22.2246,23.1844,23.3009,22.1961,23.5825,23.0255,24.4667,21.47
dlg-1;G5ECY0,20.6894,21.3664,20.5708,21.2669,23.1027,21.6646,20.3141,23.2534
dlg-1;G5ECY0,20.8214,21.7054,21.0455,20.8503,23.7975,22.3344,24.0667,22.3347
skr-8;G5ECY4,26.0156,26.7172,27.3918,25.7192,28.8758,26.4713,27.4294,26.4862
skr-8;G5ECY4,20.8633,20.8275,21.3031,18.9016,21.8866,21.2049,20.8501,20.7176
chn-1;G5ECY6,20.467,21.3938,19.5175,21.2256,20.9928,21.2467,21.1721,20.7931
chn-1;G5ECY6,23.0049,24.7311,24.0495,22.766,24.1191,23.0115,21.7203,21.0371
unc-44;G5ECZ1;Q17490,19.4833,20.3588,20.9357,20.9127,24.663,22.6137,23.1763,22.8121
unc-44;G5ECZ1;Q17490,20.6329,21.1722,19.7912,20.2358,22.2165,20.9149,23.5451,21.8707
unc-44;G5ECZ1;Q17490,20.5062,21.9332,22.4395,20.9091,21.245,18.8236,19.9734,21.1759
unc-44;G5ECZ1;Q17490,22.4415,22.8606,23.2582,22.7088,25.1827,25.2775,24.6041,24.5134
;H9G337,23.4379,23.1766,21.9895,23.4049,24.7698,26.1358,22.3939,24.0047
vab-9;G5ED30,25.3755,23.3403,23.4193,23.9332,24.2486,24.0292,23.2927,24.069
fat-5;G5ED44,19.7025,20.501,20.1373,20.4306,21.5965,19.8151,20.9023,20.1802
eea-1;Q5FC45,19.9295,20.9817,21.8246,21.4189,24.6941,24.3866,24.8782,22.7744
eea-1;Q5FC45,24.0945,24.8214,25.1016,23.018,24.8273,24.4207,24.0538,23.3504
eea-1;Q5FC45,27.2632,27.4559,28.4323,26.1803,27.4571,23.783,22.3975,24.2906
;G5ED91,23.1963,23.9835,23.982,23.9059,25.6795,25.099,26.3415,27.7128
unc-25;G5EDB7,28.7332,31.8386,31.6127,30.8483,18.4519,19.5968,20.9366,20.8642
tba-4;tba-1;tba-2;mec-12;tba-9;G5EDD4;O18688;P34690;P91910,22.0773,25.271,23.6147,23.2281,24.8326,23.9641,24.711,22.8232
tba-4;tba-1;tba-2;mec-12;G5EDD4;O18688;P34690;P91910,24.9118,27.104,27.7926,26.3254,27.9662,26.7127,25.8343,26.13
skr-2;G5EDD8,20.1466,21.6994,20.1823,21.2151,20.6723,20.5765,21.3642,20.9149
skr-2;G5EDD8,20.2196,20.6263,20.9676,19.7811,21.8943,20.3472,20.43,21.0294
skr-2;G5EDD8,22.5068,23.2878,23.2607,22.5795,23.8582,21.2038,22.4298,21.5467
tpxl-1;Q8WSN6,20.284,21.5131,20.8336,21.2368,20.7214,20.2188,20.1531,21.3224
kri-1;G5EF18,23.3385,25.7278,25.6056,24.5081,24.6477,23.4102,22.8862,22.7413
dcar-1;G5EDI0,19.579,21.9115,21.0449,20.5618,23.2582,22.0798,21.8931,21.2614
ent-1;G5EDJ3,26.8239,27.0495,26.7856,27.0194,25.8589,24.5541,24.6732,24.7655
ent-1;G5EDJ3,25.1295,24.3244,23.7508,23.7996,23.0721,23.8515,24.3582,22.3962
ent-1;G5EDJ3,19.6056,21.5638,21.7223,21.3633,24.471,24.1486,22.3143,22.3947
dnj-25;G5EDJ6,23.8928,25.2727,24.286,23.5553,25.239,25.4556,24.0549,24.8424
nrfl-1;X5LQ26,19.6221,21.2409,21.0762,20.2124,26.314,23.4348,21.9988,22.846
nrfl-1;X5LQ26,23.354,25.6169,25.0346,23.7614,26.6399,24.9195,22.3569,24.1311
;G5EDM5,20.4668,21.1898,20.5235,20.0108,24.5306,23.0743,24.7107,22.9135
cnb-1;H9G2Y1,20.7287,21.0864,21.3558,21.0826,20.6839,20.1711,20.7742,21.0555
clh-1;G5EDQ0,20.7512,21.183,21.3496,20.7334,19.4698,19.3364,20.3215,20.6213
cle-1;G5EDQ4,20.7283,21.1397,21.1056,21.395,20.6712,20.5947,21.3749,20.7654
cle-1;G5EDQ4,20.6069,21.2466,19.7479,19.9134,21.9465,20.6854,21.1639,20.6856
;G5EDQ7,22.24,23.7079,23.9191,24.2924,23.4099,24.3099,24.1116,25.0957
;G5EDQ7,23.863,26.2148,26.1762,25.5617,21.8251,20.4646,19.9049,20.6232
sur-6;G5EDR3,23.3856,23.8171,24.01,22.0438,25.1204,24.306,24.9211,26.2517
sur-6;G5EDR3,22.5013,22.5236,21.6352,21.1612,25.1072,23.8089,24.0554,23.4617
sur-6;G5EDR3,20.9926,21.6274,21.4872,21.1683,21.1432,20.7162,20.6844,20.842
ubr-5;G5EDT9,20.9788,20.6676,21.7956,20.2436,21.5013,20.9464,20.5559,21.38
pmr-1;G5EFK9,23.5189,24.8866,23.6586,23.9639,24.2728,24.9033,24.449,24.4059
cey-4;G5EDV3,20.2235,21.3177,20.9693,19.8844,24.1112,21.6653,21.2339,22.0902
cey-4;G5EDV3,17.7367,20.2513,21.5247,20.4705,20.5602,20.75,20.773,20.5007
cey-4;G5EDV3,22.5501,24.0475,23.6307,24.7166,24.989,23.7892,23.3116,21.856
cey-4;G5EDV3,20.5496,21.9109,21.492,19.7483,21.1069,20.2334,20.2291,20.5205
cey-4;G5EDV3,20.9623,20.5888,20.0021,21.2233,19.7052,21.2623,20.5001,20.5275
cey-4;G5EDV3,19.992,21.4195,21.7008,21.2996,20.9582,20.5847,21.2603,20.5144
skr-7;G5EDY3,27.1624,27.4342,28.3679,26.2315,31.6826,27.299,26.2985,27.9867
skr-7;G5EDY3,20.4619,21.684,21.0193,19.5561,20.7547,20.8952,20.6669,21.3839
;Q564W1,19.8692,21.369,20.9682,19.6529,21.2579,20.6971,21.16,20.9204
drp-1;G5EDY8,19.9313,20.324,21.4849,21.087,24.7768,23.3618,24.0984,23.5496
cpi-1;G5EDZ9,19.7283,20.5371,21.3873,21.1496,21.7936,20.7195,21.2782,21.408
hip-1;G5EE04,20.9885,21.5346,20.4109,20.913,27.7417,24.7395,26.9901,27.3457
hip-1;G5EE04,20.7415,23.9885,23.4791,22.8014,21.6375,21.212,20.7717,20.093
ccr-4;Q8I4B4,20.5083,21.3879,21.6638,21.2035,20.9617,20.0535,21.3002,21.3058
ptr-23;G5EE13,23.2446,24.2444,24.37,23.0385,25.4396,25.0055,27.4509,25.4177
cuc-1;G5EE41,22.2674,22.0604,22.0064,21.972,21.7712,21.0754,20.1635,21.6598
;G5EE62,20.8131,21.1716,20.1406,21.4475,21.2167,20.643,21.0067,21.3619
skr-3;G5EE67,21.713,21.5917,22.0301,19.3219,19.8746,20.0441,21.0403,20.0659
skr-3;G5EE67,19.0191,21.1776,19.6359,20.8936,21.708,21.1344,21.1777,21.3179
skr-3;skr-4;G5EE67;Q9U1Y9,26.667,25.3909,25.7768,24.8622,25.386,26.0018,26.0345,25.2345
skr-15;G5EE88,19.4989,21.4793,21.2737,20.4023,20.1665,20.2499,21.3301,20.6658
nex-1;G5EEA8,20.6846,20.7726,18.7395,21.006,21.9645,20.8519,20.8824,21.3077
nex-1;G5EEA8,23.525,22.7655,23.4668,21.5753,21.5361,20.8566,21.2286,21.0646
nex-1;G5EEA8,20.5237,20.4115,21.7157,21.3085,20.5319,20.509,20.9275,20.1902
dpy-14;G5EEB6,20.6484,21.7785,19.914,20.5887,21.2539,21.147,21.2771,21.2197
scm-1;G5EED5,26.0035,28.4762,27.8468,26.9546,27.8124,26.741,27.4234,28.19
scm-1;G5EED5,24.6315,27.2941,27.7108,26.4038,29.1733,27.6733,26.0849,26.6389
mce-1;G5EEG4,19.8952,21.2612,20.9745,19.8769,21.7829,20.0556,20.666,21.4141
frm-1;G5EEP9,21.0233,21.5883,20.7255,20.1593,23.9572,24.483,23.0336,25.0558
frm-1;G5EEP9,20.92,21.6747,20.128,20.0024,21.9486,21.2274,20.6148,20.4272
frm-1;G5EEP9,20.8322,18.9358,21.6217,20.8685,23.3855,22.344,24.1444,22.8304
frm-1;G5EEP9,20.6844,20.2622,20.6553,20.1645,23.7767,24.9027,22.0169,24.1977
frm-1;G5EEP9,19.6142,20.9689,21.668,20.7695,20.3328,21.092,20.6048,20.6981
;G5EEI9,20.8566,20.7978,21.5823,20.3304,21.2879,20.0086,21.2342,21.132
msd-2;ssp-16;ssp-10;ssp-19;ssp-9;G5EEJ7;Q21289;Q23058,20.2055,21.6789,20.9194,20.7153,21.714,20.4487,21.1233,20.8272
vglu-2;vglu-3;G5EEK1;Q10046,24.8099,22.4331,22.3615,21.5833,23.7111,22.1378,21.7231,22.4149
vglu-2;G5EEK1,22.9878,23.3557,23.373,24.2917,24.3706,25.0122,25.1297,23.9955
vglu-2;G5EEK1,20.7483,20.2577,21.336,19.3629,25.1958,24.4081,25.0519,23.1549
vha-5;G5EEK9,24.1629,25.5059,25.7599,23.4353,26.9601,25.7509,25.417,25.5225
vha-5;G5EEK9,24.3951,24.747,23.1698,24.2107,25.2868,24.741,24.882,24.6137
vha-5;G5EEK9,24.3951,26.7174,26.4715,25.9821,25.0688,22.8732,22.098,22.8897
vha-5;G5EEK9,24.3252,24.6405,25.2036,25.2309,26.6409,23.514,23.5485,23.7054
hmg-11;G5EEL9,21.1055,20.9092,21.6634,19.7028,21.2755,20.8898,20.9473,20.9653
hmg-11;G5EEL9,19.511,20.9074,21.6191,19.9232,20.5592,21.0154,21.3095,20.247
hmg-11;G5EEL9,23.5671,24.0035,24.5989,23.9125,20.5047,20.7474,21.3824,21.0673
hmg-11;G5EEL9,19.6893,21.7517,21.37,20.8199,21.1308,21.0378,21.3442,21.2626
hmg-11;G5EEL9,19.9159,19.379,19.7469,18.8278,21.9745,19.809,21.0858,21.2784
;G5EEN7,22.8075,23.577,25.1964,23.7406,24.0628,21.5078,24.4668,22.6128
;G5EEN7,23.618,25.0016,25.1964,24.5822,24.0628,21.305,22.0768,20.9577
alg-1;alg-2;G5EGR6;Q86B39,22.2782,25.6299,24.2262,25.0792,24.398,23.0636,23.6708,24.5406
pud-1.2;G5EET8,20.0913,19.1331,21.2255,19.7818,21.7364,21.1325,21.1536,20.6212
pud-1.2;G5EET8,20.0977,20.6774,19.9306,19.8509,21.9426,21.2051,20.3826,21.2785
pud-1.2;G5EET8,25.53,24.904,25.2903,24.8092,20.7178,24.9076,25.9117,24.6448
pud-1.2;G5EET8,20.8222,21.7017,20.4292,20.3468,21.5875,21.0905,20.0856,21.1571
pud-1.2;G5EET8,20.3661,21.8954,20.1408,20.4401,21.6221,20.5843,21.3833,19.8581
pud-1.2;G5EET8,18.7645,20.711,18.3721,20.6236,21.6498,21.2514,20.9981,20.2606
pud-1.2;G5EET8,25.4721,30.715,30.2841,29.1003,29.7034,26.855,26.1789,28.1525
pud-1.2;G5EET8,20.9019,19.9423,21.5909,20.3051,21.1829,21.2636,21.1694,21.3431
nbet-1;G5EEU1,21.089,21.4681,21.3407,19.2822,21.9498,21.1283,20.5206,20.8423
nbet-1;G5EEU1,20.6688,21.8592,21.6763,19.215,21.5529,20.4781,20.5081,21.0535
pud-3;G5EEV5,20.7729,20.582,20.7097,21.1678,21.6268,21.0944,20.4427,21.1692
sid-2;G5EEV9,20.7641,21.3234,21.6777,20.6679,25.3493,25.3801,24.7227,25.634
cnk-1;G5EEW9,23.4283,26.4047,24.8993,27.9592,23.2083,29.2145,27.3128,28.1211
skr-12;skr-13;G5EGD5,25.0451,25.1944,25.1938,24.123,26.5472,22.3404,23.6604,24.7786
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,23.6312,25.657,25.6655,25.1741,22.8193,20.4458,21.622,20.8654
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,20.2451,19.5526,21.4946,20.4236,21.1302,20.7364,20.4365,21.1784
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,20.1663,21.0936,21.7179,20.1491,21.5943,20.4929,20.9524,21.4078
;G5EF05,23.021,26.3616,26.8306,25.6833,24.5781,24.7574,24.4399,24.379
npa-1;G5EF32,20.9125,20.0674,20.2632,20.9426,21.6814,20.7161,20.7829,20.8533
npa-1;G5EF32,20.756,21.2819,21.3551,20.6725,21.9746,21.2596,20.5329,21.1684
pat-10;G5EF37,22.5309,24.2684,24.4987,22.4739,26.3397,25.0248,26.2106,24.8213
pat-10;G5EF37,25.3501,27.3848,25.9762,26.8638,26.8256,25.0058,26.2924,26.209
;G5EF82,20.6951,21.3526,20.2087,20.9102,21.7384,20.2252,21.2326,21.1181
swsn-1;G5EF87,18.3979,20.7075,21.7287,20.6819,21.3127,19.3194,20.3411,21.2836
;G5EFC4,20.6751,21.5219,21.4357,20.059,21.963,21.0057,21.1435,20.8786
;G5EFD7,19.2717,19.3547,21.5043,19.2176,21.7244,20.1662,21.3533,21.1624
;G5EFD7,20.219,21.8167,21.3835,20.2255,20.572,20.9974,21.3117,20.2948
;G5EFE3,20.7235,21.3222,21.3871,20.256,21.5885,19.56,21.3752,21.1401
;G5EFF2,20.4286,20.4184,21.1796,20.8554,21.3261,20.9722,20.1799,21.1866
;G5EFF2,20.136,21.7931,20.4142,20.9038,21.9422,20.0364,21.2006,20.9248
lec-5;G5EFI4,20.947,21.6987,20.9209,21.1741,21.1456,20.1659,21.1155,20.2577
lec-5;G5EFI4,19.8317,21.2959,20.7368,20.7861,21.2508,20.9141,20.8468,20.6401
arf-3;arf-1.2;G5EFK4;Q10943,20.5697,20.4838,20.1527,21.448,21.8006,20.2048,21.0417,21.1039
arf-3;G5EFK4,19.7868,20.9163,21.5474,20.5129,21.0422,21.0762,20.4227,21.374
mdf-1;G5EFM0,21.6772,23.3546,21.6331,21.4576,23.3932,21.1446,22.6807,23.0046
;G5EFP2,20.4523,21.6257,20.4608,20.8197,20.8423,19.5614,20.5571,20.7992
;G5EFP2,22.6818,22.7856,21.9414,23.2162,21.6771,20.9777,20.2027,21.1289
