geneName,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
"ZK353,9",15.2233,14.4822,14.6503,14.9354,15.0103,14.7222,14.7667,15.0122
gly-5,15.1461,14.3906,14.2025,14.7868,14.5025,14.0375,14.3428,14.561
"CELE_Y10G11A,1",13.9511,13.7665,13.1505,13.4534,13.316,14.5608,13.1886,13.2141
act-4,15.1075,16.8288,17.1334,17.094,15.648,17.8522,17.1854,16.4034
"CELE_M01H9,3",14.9162,14.4656,14.5049,15.5077,14.8996,14.14,14.4886,14.4541
nmt-1,14.3523,13.5636,14.7825,14.5272,13.6024,15.1594,14.3127,15.0171
aak-2,15.2565,14.4678,14.509,14.6041,14.8414,14.5902,14.6216,14.3461
"CELE_R186,7",15.1578,15.0157,14.929,15.2901,15.2064,15.2628,15.3149,15.4821
"CELE_K09G1,1",13.0018,13.8572,13.2895,12.6839,13.2561,14.1267,14.0549,13.6426
"CELE_F56A8,3",15.2864,16.0198,16.2341,15.9614,16.0955,16.5138,16.6432,16.5434
"CELE_F45H11,5",15.7244,13.3694,14.769,15.5997,15.0804,14.132,14.6859,14.7688
"CELE_F43H9,4",10.6446,10.3519,10.398,10.6607,12.7934,12.7251,13.7353,14.048
"CELE_F08F8,7",16.1178,15.9282,15.4986,15.9718,16.1104,16.3088,16.0262,15.7663
"C50F4,16",13.7149,13.724,13.7101,13.3858,13.4274,13.7183,13.5471,14.1458
"B0410,3",10.6517,10.0377,6.20283,10.6607,7.73212,12.2391,10.8703,9.21761
gad-3,13.6554,13.8507,13.8286,13.5816,13.354,13.4212,13.3512,14.0931
mak-2,15.3124,15.0178,16.1315,15.067,15.8169,15.9893,15.3652,15.0415
"CELE_T24A6,20",12.7426,12.8996,12.1564,12.7116,11.7479,12.4361,12.2315,11.9863
"CELE_F53H1,1",13.0961,13.6715,13.1858,13.9253,13.1418,13.7184,13.9616,14.0812
dnc-3,15.6904,15.1098,14.8938,15.74,15.6733,15.149,15.4076,15.661
"C07G3,10",10.6528,10.2679,10.341,10.6234,9.91911,9.66311,9.93028,9.83879
"BE0003N10,1",13.0297,9.3596,13.0957,12.4023,13.4821,13.2453,12.3096,12.5995
chin-1,12.8233,13.013,13.1223,12.4021,13.7839,13.3323,11.8055,12.8462
"CELE_Y46E12BL,2",13.8867,13.6306,14.3769,13.8305,14.9447,14.648,14.5525,15.2342
cht-4,13.5698,14.1153,14.2797,14.2332,13.5313,13.9605,13.8835,13.8295
"CELE_Y22D7AL,10",18.7551,19.2952,18.8296,18.9224,18.9851,19.4582,19.4457,19.0455
sqv-6,10.7271,11.2,11.6229,10.4912,11.0668,11.3965,12.134,11.1501
"CELE_Y50D4C,3",11.2297,11.6834,11.7377,11.5379,11.3474,11.7035,12.3019,12.0304
"CELE_Y97E10AR,6",14.4174,14.329,14.0893,14.007,14.3479,14.3736,14.2362,14.4552
rpb-9,14.2148,13.0177,13.2639,14.1366,13.2634,13.6997,13.6754,13.068
abhd-12,15.334,17.0664,17.4343,17.4122,15.5718,16.5436,16.16,16.5762
natb-1,13.6044,12.678,12.9047,13.8973,13.5476,12.9876,13.3788,13.3239
"eif-3,I",16.1421,16.0634,15.9984,16.3066,16.2444,16.2297,16.2865,16.2643
"CELE_Y54F10AR,1",15.5417,15.4824,15.4028,15.7803,15.8666,15.7302,15.7783,15.7288
taco-1,15.1537,15.4787,15.2161,15.5666,15.3007,15.592,15.5119,15.5266
xpo-2,15.1362,15.1788,15.0705,15.3959,15.1336,15.0545,14.8343,15.0378
ubh-3,15.7378,15.3661,15.1706,15.4464,15.4828,15.6789,15.7733,15.0767
comt-3,15.9479,16.4655,15.2912,16.7746,15.7536,15.8864,16.6419,16.0233
comt-4,13.6586,13.9003,13.4249,13.6482,13.6956,14.1284,13.6178,13.7595
nape-2,13.6646,13.2046,13.576,13.3318,13.599,12.9713,13.2735,13.7407
map-1,15.5083,15.4326,15.4025,15.2829,15.5815,15.5811,15.6823,15.4895
"CELE_ZK105,1",14.6066,13.4361,13.4449,14.325,13.0327,12.6405,13.2935,13.1013
"CELE_Y58A7A,4;CELE_Y58A7A,3",13.8712,13.35,13.3471,13.7149,13.9121,13.2468,13.3015,13.7284
rpl-7A,20.4076,20.6411,20.7759,20.5816,21.1661,21.4803,21.2385,21.0152
tald-1,18.3447,18.3875,18.2821,18.2657,17.9944,18.5056,18.3437,18.296
"CELE_Y104H12D,3",14.6903,14.4281,14.4878,14.3752,14.2135,14.1847,14.0865,13.8567
"CELE_T13G4,4",13.3046,11.09,13.0393,13.4653,12.8603,11.2928,12.1414,12.573
"CELE_K08D12,3",13.394,13.6824,14.8993,17.6789,17.3728,14.8482,14.9258,16.0116
pbs-1,16.9548,16.8067,16.9151,17.3779,16.928,17.2579,17.0966,17.1408
"CELE_F41B4,1",14.5803,13.9534,14.2033,14.2667,14.3607,13.9694,14.2539,14.3812
poml-2,15.4584,13.1512,14.7384,15.3268,13.9463,13.5739,14.4286,14.2556
"CELE_E01A2,5",3.43879,11.096,10.7425,11.997,11.5129,10.856,11.5797,11.7156
"E01A2,2",15.0062,14.8264,14.7446,15.1102,14.7318,14.7609,14.5763,14.9664
glh-2,14.4409,13.1212,13.8188,14.0099,13.4083,13.2723,12.4305,13.3845
dbr-1,13.9215,13.4555,13.4744,13.6061,13.8889,13.9929,13.7579,13.9477
"C36B7,6",14.0343,14.255,14.2083,13.5593,13.8034,14.1367,14.2869,14.1451
eif-1,15.7302,14.5121,14.5279,15.4991,15.7895,14.9274,14.9299,14.902
hmr-1,12.632,13.8241,14.0269,13.5501,13.6992,13.809,13.7903,13.73
xrn-1,14.2498,13.934,13.8537,14.7107,15.5117,13.9554,15.3117,14.3064
"CELE_Y66D12A,13",10.6197,10.9614,11.5602,10.6591,11.8066,11.6207,11.2822,11.8501
epn-1,15.1088,15.0929,15.2521,15.5453,14.862,15.0447,15.0758,15.1288
ska-3,14.5164,12.6838,13.6627,13.9765,12.3186,13.0482,13.2694,12.3569
"F46B6,12",14.1592,14.0941,14.1383,14.1615,14.1786,14.6117,14.5416,14.6476
sand-1,12.6508,12.9802,12.37,12.0863,13.3875,12.0368,13.3806,13.4753
"B0464,9",13.7183,15.2742,12.8629,13.5635,14.117,12.7846,13.0622,14.589
hrpf-1,16.0115,15.3955,15.3749,15.8079,15.9854,15.65,15.6259,15.6422
imb-1,15.4804,15.3806,15.1719,15.4661,15.5142,15.2058,15.3331,15.6132
"ech-1,2",18.1435,17.8164,17.7352,17.8999,18.0058,17.709,17.7102,17.9123
spp-15,7.97447,11.2597,13.3827,12.4102,11.5389,12.9508,13.9416,13.4185
"C49A9,9",14.2963,14.2672,14.321,14.863,13.5669,14.0542,13.9062,14.0927
"C17F4,7",18.3697,17.4609,18.0481,18.0503,17.8419,17.4611,17.6811,17.9142
"CELE_Y37B11A,3",15.5917,14.9954,14.4586,15.3909,14.542,14.199,14.5274,14.8383
rep-1,10.6507,13.5093,10.4606,9.81984,9.09406,12.183,11.4339,6.58552
"CELE_Y67D2,7",14.8151,13.9822,13.8527,14.3816,13.8333,14.1889,14.5234,13.9055
"cisd-3,2",17.5598,16.6771,17.1376,17.1674,16.993,16.7031,16.7757,16.7525
"Y67D2,5",13.242,13.0407,12.5435,13.7222,13.566,12.9518,13.0828,14.2294
ttc-37,13.9742,13.7474,13.4438,14.1608,13.3757,12.9431,12.693,13.2266
"CELE_Y47A7,2",12.5583,12.6756,11.7778,13.3653,12.0282,10.7727,13.4952,11.9684
"CELE_Y82E9BR,18",14.2051,14.2002,14.0909,14.5563,14.0123,13.954,13.6273,14.24
"CELE_Y82E9BR,16",15.3105,15.4438,15.0939,15.1653,15.0045,15.181,15.2717,15.2447
elc-1,15.3198,15.4999,14.8834,16.7112,15.3147,15.5839,15.5485,15.5305
"CELE_Y82E9BR,14",15.6381,15.1988,15.267,14.8285,14.8348,14.9992,14.5175,15.0033
npp-13,15.004,14.4847,14.7724,14.8249,14.97,14.6748,14.7644,14.7704
eif-2alpha,17.1526,17.232,17.142,17.2671,17.1554,17.31,17.1963,17.1022
phb-1,18.6054,18.4225,18.5698,18.6116,18.4586,18.4677,18.4705,18.4213
"CELE_Y37E3,8",19.2425,19.5875,19.4304,19.3074,19.3835,19.9839,19.8248,19.3965
moag-4,17.4876,16.4651,16.2296,16.4006,14.5696,16.5532,16.4176,16.6821
"CELE_Y92H12BL,4",14.4229,12.9685,12.8591,13.9537,13.2912,12.8917,12.2496,13.0917
"CELE_Y22D7AR,10",11.8452,10.3436,12.5936,10.5672,12.0981,12.4781,13.4588,13.5862
"CELE_Y54F10AM,5",18.2507,18.2951,18.7698,18.663,18.6688,18.7734,18.9014,18.9027
rbc-2,12.1884,11.8074,11.2165,11.5589,8.42117,11.5452,11.0729,8.54961
"Y54F10AM,8",17.334,16.7455,16.8013,17.3004,17.1471,17.1467,17.1368,17.1019
herc-1,13.2944,13.672,13.4515,13.8399,13.6145,13.5109,13.4197,13.4921
"CELE_Y48G8AL,5",16.0494,16.2631,16.0503,16.4245,15.5406,15.88,15.8924,15.7786
haf-6,15.1368,15.9146,15.2585,15.8992,15.7644,15.9277,16.2062,15.5961
rpl-17,19.3625,18.3265,18.7777,19.0256,19.1147,19.08,18.7831,19.2827
"CELE_Y71H2AR,1",15.2768,16.148,15.6145,15.9902,15.2937,15.9079,15.9361,16.2553
"CELE_Y71H2AM,1",15.3103,14.622,14.6329,15.023,14.3734,14.9463,14.8642,14.3825
"CELE_Y71H2AM,4",17.1987,16.5392,16.6154,16.7061,16.1964,16.4425,16.7628,16.8851
"CELE_Y71H2AM,5",17.8693,17.8708,17.8472,17.8114,18.0499,17.8793,18.1665,18.0434
"CELE_Y71H2AM,20",14.6829,14.6642,14.6915,15.0463,14.1246,14.2983,14.267,14.2213
swsn-3,13.3607,13.1413,13.4407,13.4922,13.7208,13.2503,14.3654,13.5379
"CELE_Y71H2AM,13",15.711,16.2445,15.7675,15.8238,15.6817,15.8739,15.9047,15.6829
"CELE_Y71H2AM,11",16.4668,16.2495,16.2721,16.6162,16.4435,16.3209,16.2842,16.6359
set-27,14.7686,14.1072,14.6183,15.0183,15.0697,14.6056,16.0285,14.7075
"CELE_Y65B4A,8",14.0617,14.2573,14.2046,14.1408,13.7752,13.8841,14.084,14.3957
"CELE_Y65B4A,1",13.8821,12.2511,12.5696,13.0065,12.9196,12.7075,12.7848,12.7381
vps-20,15.0801,14.8387,15.7412,15.3737,15.1174,14.759,15.6781,14.822
"CELE_Y54H5A,2",14.2785,15.1717,16.0146,15.3682,14.3865,14.4567,13.917,15.2821
frl-1,14.0706,13.5626,13.8224,14.0118,12.4566,14.123,14.0343,13.9615
ppk-2,14.559,14.7032,14.5704,14.265,14.3049,14.4016,14.2349,15.2794
"CELE_Y48G1C,9",13.0309,12.6328,12.8683,12.1931,12.7768,12.6508,12.8822,12.6752
"CELE_Y47G6A,21",15.8404,15.7815,15.8722,15.7161,15.7633,15.5504,15.6273,15.9098
vps-4,16.2787,15.6718,15.8653,16.1156,16.2134,15.6604,15.6346,15.6914
mrpl-38,14.5048,14.0975,14.2371,13.6524,13.6909,13.8864,13.813,14.3757
"CELE_Y18H1A,4",14.4287,13.8108,13.3252,14.8779,13.9725,13.2601,13.547,13.9941
"C36E6,1",14.2994,14.3313,14.4085,14.4529,14.2427,14.2265,14.3155,14.5863
mog-2,16.2335,16.105,16.1371,16.2847,16.4049,16.1567,16.2343,16.5549
atln-1,16.868,16.6878,16.5236,16.5397,16.642,16.6977,16.5731,16.7742
zig-11,16.0842,15.797,16.0326,16.2142,16.3861,16.2585,16.4156,16.7653
mrpl-15,14.8818,15.0635,15.0756,15.2934,15.1102,15.1803,15.1978,15.242
"Y92H12BR,3",15.4602,15.6536,15.7034,16.0904,15.3245,15.5412,15.66,15.6442
"CELE_Y92H12BR,2",13.8099,14.5842,14.045,14.2322,14.5727,14.802,14.9099,14.6447
set-29,14.297,14.1731,14.3081,13.7651,14.3127,14.1683,14.4096,14.2442
par-4,11.7489,10.6413,10.2842,12.5166,13.6542,15.0367,14.3786,14.1749
uggt-1,15.6884,15.7366,15.4577,15.7553,15.4423,15.4031,15.2892,15.5543
"CELE_F48E3,4",16.0138,16.0852,15.3146,16.3773,16.065,16.1949,15.3882,15.3122
rpb-10,14.3435,14.7805,14.365,15.3262,14.236,15.1438,14.4709,14.7767
"CELE_Y71A12B,10",10.5995,10.1865,10.3956,10.5312,11.8449,11.8306,11.694,11.5639
pcp-4,13.541,13.717,13.5142,13.6535,14.3739,14.4236,14.3517,14.1226
nova-1,16.6186,16.8191,16.7221,16.6093,16.4476,16.5921,16.7535,16.5447
ebp-1,15.7808,15.1722,15.5168,15.5093,15.9584,15.1556,15.1077,15.5091
prp-6,14.477,14.2133,13.6903,15.2994,14.3605,14.7673,14.8826,14.2257
tcc-1,17.2032,17.1674,17.0144,17.1525,17.5004,17.2142,17.2217,17.1723
csn-1,14.8587,13.629,14.3127,14.3608,14.4585,13.9399,14.1781,14.61
ric-8,14.9149,14.2997,14.447,13.7875,14.5141,13.5901,14.3898,13.5429
"CELE_F14F9,4",9.17536,12.4599,8.66357,9.40415,11.3207,14.217,13.1489,7.95781
acp-6,18.0393,17.9637,18.0913,18.2115,17.6362,17.8864,17.8703,17.4896
"CELE_Y73E7A,1",16.3812,16.4527,16.3624,16.4389,16.6246,16.7913,16.994,16.7903
"CELE_Y73E7A,2",12.8856,12.6951,12.4476,12.3851,13.4679,13.034,12.9248,13.0133
cpx-1,15.2018,14.6646,14.5296,14.4944,15.1038,14.9869,14.815,14.8775
eel-1,15.716,15.6162,15.6887,15.4152,15.986,15.8376,15.7846,15.7328
unc-27,19.5657,19.5636,19.1541,19.7581,19.6227,19.8443,19.9055,19.6469
hap-1,13.4373,14.647,12.7908,13.3995,13.2486,14.4309,14.3904,13.3638
rme-6,11.4931,10.9283,11.028,11.9567,10.8482,10.8786,10.5493,11.0502
"CELE_F29B9,11",17.6001,17.7277,17.5165,17.9357,18.1712,17.8768,17.74,17.9785
mrps-21,14.446,14.5275,14.7181,14.7241,14.1985,14.0275,14.6778,13.3502
"CELE_F29B9,8",14.9779,15.0051,14.6984,15.4104,14.5009,14.1591,14.4753,14.6259
"C46H11,2",13.314,13.2544,12.7213,12.5122,12.1092,13.8818,12.8196,12.4544
phat-2,13.2765,13.0414,13.3844,12.6771,12.8759,13.1163,13.639,13.8942
snx-1,15.2589,14.3357,14.7657,14.9423,14.2337,14.8823,14.4992,14.7462
"C05D9,3",15.3342,14.7864,14.8091,15.0598,15.297,14.9777,15.0433,15.0933
"CELE_R03H10,1",12.0238,15.9577,18.1321,15.5026,15.3452,14.6013,16.5456,16.1984
endu-2,14.0211,13.9358,13.3636,13.6538,14.9664,14.7185,14.8292,14.8776
"CELE_F46C8,3",12.1272,12.4075,12.538,10.1093,12.7851,12.8323,12.5222,12.3439
"C49H3,3",15.03,14.8071,14.5152,14.9304,15.3115,14.3538,15.1037,14.9542
xpo-3,13.3171,13.4691,12.8034,12.6954,13.3436,13.287,12.9229,13.2004
ntl-4,14.7851,13.6922,14.1692,14.0014,14.1505,14.2798,14.4148,14.5967
arp-11,14.4808,14.4002,13.4719,14.342,14.0689,13.2352,14.2432,13.5793
mrpl-23,16.3312,16.3563,16.2576,16.7801,15.8582,15.9457,15.5428,15.4827
"C04F5,8",11.9082,13.2623,11.6238,13.43,12.4476,12.9956,11.6233,12.0555
ugt-63,15.1317,15.1645,14.7458,14.3416,12.6382,15.8102,14.1803,14.692
ldp-1,18.3093,18.3921,18.3105,18.3803,18.1171,18.3261,17.9335,18.1781
"C18H7,1",11.7928,12.0044,11.9319,14.6681,13.1926,12.3924,11.9814,0
ruvb-2,16.1608,16.0048,15.6288,15.6941,15.9788,15.9511,15.9445,16.014
"T22D1,3",17.6972,17.5369,17.4893,17.5743,17.2615,17.009,17.2162,17.3327
ribo-1,17.0488,17.3871,16.9621,17.2458,17.1424,16.9521,17.0957,17.066
rpn-1,16.7252,16.7147,16.5772,16.7612,16.6927,16.6118,16.7141,16.9374
"CELE_F52G3,1",12.5115,11.1132,11.205,11.612,11.7656,12.5819,12.2073,11.4305
pod-2,15.7398,15.5545,15.5021,15.8023,15.4447,15.5293,15.8156,15.7728
plk-2,13.6985,12.9135,14.4022,13.2381,11.5949,14.1368,12.791,12.8279
lmtr-2,14.3677,15.0319,15.0766,14.8087,14.8363,13.349,14.6216,15.6713
"CELE_Y97E10AR,1",10.6887,10.351,10.1683,10.6044,9.79276,9.91667,9.90466,9.55532
gpa-16,9.33793,12.3946,9.96426,12.856,11.5533,12.1606,12.1177,11.8848
ubxn-2,16.7822,15.66,15.9015,16.0589,16.2944,16.0499,15.9905,16.2767
"Y94H6A,8",18.0407,17.9081,17.6814,18.1398,17.9944,17.9801,17.7133,17.8732
"CELE_Y94H6A,3",17.4345,16.2435,16.7279,16.8755,16.9673,16.0052,16.2778,16.5487
pqn-89,14.6945,14.2194,13.3006,13.8396,13.9916,13.9943,13.4849,13.5699
pbo-1,14.4346,14.1785,13.813,14.2913,13.6494,15.0261,14.3662,14.4332
ptr-21,12.4936,11.6607,11.7138,12.2054,12.1826,11.7222,11.5446,11.4511
acs-13,16.498,16.0325,16.0548,16.4165,16.2462,16.164,16.2302,16.5175
deps-1,14.6823,15.0173,15.1912,14.331,14.5709,15.8033,15.0668,15.0666
"CELE_Y61A9LA,10",13.911,13.2935,13.561,13.6833,14.1355,14.084,14.1864,14.3718
"CELE_Y57E12AL,6",14.2368,14.0881,14.1687,14.3078,14.8602,14.8408,14.9585,14.9495
"CELE_Y55F3BR,1",9.14075,9.86619,10.4068,10.5213,8.83441,8.78452,9.58231,9.42286
"CELE_Y55F3BR,6",15.5196,15.4237,14.4032,15.7129,16.1774,15.9521,15.5215,15.3766
"CELE_Y55F3AR,1",11.672,10.5734,11.2687,11.7758,11.4013,11.6027,11.3269,12.8949
"CELE_Y55F3AR,2",16.1814,16.0453,15.4226,16.0458,15.8581,15.7161,15.691,15.4625
cct-8,17.3428,17.5063,17.5434,17.4231,17.5716,17.8017,17.7437,17.8544
csn-4,14.6955,13.2871,14.3529,13.418,13.4116,13.1156,13.2064,14.3172
mrps-25,15.3673,15.4501,15.1093,14.8717,15.277,15.2864,15.6342,15.5152
"CELE_Y55F3AM,13",17.0224,16.7755,16.7084,16.7786,17.0235,16.967,16.9684,16.9166
dcap-1,15.066,14.5083,14.5749,15.2535,15.075,14.5836,14.7412,15.1574
"CELE_Y55F3AM,3",14.3142,13.7048,13.8368,15.2275,14.7486,14.6724,14.5534,14.7779
atg-3,14.8207,14.2724,14.1506,14.6237,14.066,13.7353,13.7486,13.9792
immp-2,13.7709,14.8631,13.6383,14.6147,14.0038,14.2531,14.326,14.1089
lep-2,10.6597,10.1855,10.4145,10.6147,13.1663,12.7926,12.7282,13.9573
lec-6,20.2724,20.2009,20.0907,20.1977,20.5968,20.5152,20.5648,20.5449
"CELE_Y55B1AL,2",12.9491,10.8218,11.2368,12.8214,12.2204,11.2819,11.3336,13.2781
"CELE_Y54H5A,1",14.6666,14.4689,14.3985,14.853,14.9171,15.0118,15.1279,15.23
"Y54G2A,23",16.7475,17.198,16.8566,17.2002,17.5488,17.1802,17.1853,16.8111
clec-83,16.9419,16.0729,16.4534,16.7091,16.749,16.3057,16.3888,17.021
"CELE_Y54F10AR,2",13.2277,13.9588,13.6189,12.1448,13.1079,13.168,13.1368,12.7254
rpb-7,15.5061,14.9727,15.3764,15.5637,14.9557,15.3667,15.395,15.2414
"CELE_Y54E10BR,5",15.9228,15.8129,16.3459,16.1209,15.8678,15.8727,16.0411,16.1312
"CELE_Y54E10BR,3",12.8487,13.3657,12.9487,13.8388,12.9206,12.6498,13.0872,12.7016
"CELE_Y54E10BR,4",13.587,13.4459,13.4857,14.0524,14.2334,13.6083,13.9403,14.3162
nduf-5,17.3672,16.9326,17.5341,17.425,17.9153,17.544,17.7789,17.721
"Y54E10A,10",14.8014,15.3248,14.3005,14.9084,15.366,15.0466,15.7002,16.1199
dnc-6,11.5822,13.2641,12.4437,12.8686,12.4218,13.7922,12.9851,12.2945
"CELE_Y54E10A,6",14.5512,14.575,14.2219,14.7578,14.5752,14.6658,14.5791,14.3635
mrpl-17,14.8036,15.0689,14.7297,14.8093,14.5096,15.1179,14.9068,14.4109
"CELE_Y53G8AR,9",15.4911,15.6183,15.3762,15.7513,15.6671,15.9439,15.633,15.2593
"CELE_Y53G8AR,6",16.6934,16.4437,16.4031,16.6782,16.8712,16.6422,16.8315,16.9331
"CELE_Y53G8AR,8",13.9831,13.7748,12.3377,8.7716,12.8114,11.8115,12.3329,11.8355
"CELE_Y53G8AM,5",12.2837,12.4281,11.5865,12.1872,11.5499,13.7304,13.2449,11.5182
"CELE_Y53G8AL,2",18.0231,18.3004,18.1903,18.2662,17.8671,18.1293,18.1375,18.1417
"CELE_Y52E8A,3",14.6753,13.5218,13.6196,14.2578,13.4068,12.3776,12.6794,13.3187
"CELE_Y51H7C,13",13.5425,12.275,14.0498,12.851,12.4777,12.4395,12.631,13.9279
"CELE_Y51H7C,7",15.1768,13.7618,14.7752,15.3839,14.3844,13.2895,13.0212,14.1752
xpd-1,13.2404,13.7033,13.5722,13.3524,13.6957,13.1979,13.4838,13.2122
daf-25,13.7305,13.5004,12.7115,14.1951,14.7371,13.4017,14.0586,16.2674
"CELE_Y48G1A,4",12.261,13.1011,14.1413,13.1103,12.5085,12.7747,12.9701,13.2099
rnp-6,15.035,14.2198,14.445,13.8358,14.7026,14.272,14.5883,14.6607
"CELE_Y47G6A,18",15.6744,15.0164,14.9919,15.6006,16.0871,14.8208,15.4108,15.3373
crn-1,14.8784,14.989,15.2232,15.0737,14.9639,15.7406,14.9534,15.1011
"CELE_Y47G6A,9",13.1294,13.6255,13.1921,13.8216,13.5724,13.9799,14.1257,13.5846
spg-7,16.8477,16.9553,16.8916,17.0458,16.8803,17.0166,16.9959,16.9021
msh-6,13.6054,13.9538,13.9407,13.4107,13.7352,14.1207,13.6764,13.983
skr-14,14.6213,13.7588,13.6773,14.0156,14.0805,13.5848,13.6686,14.2181
clec-76,10.6476,10.1751,10.425,10.2546,9.88441,9.91666,9.88461,9.97189
rps-4,20.4805,20.4431,20.3048,20.4575,20.4012,20.504,20.5079,20.4733
"CELE_Y42H9AR,1",16.3271,16.6718,16.2612,16.7432,16.4713,16.5834,16.3544,16.3253
sqst-2,12.9624,13.7758,14.1526,13.7708,13.3361,13.0656,13.8253,13.6121
"CELE_Y39H10A,1",12.3822,11.0182,13.3198,11.8095,9.96109,9.80584,9.89342,9.88575
chk-1,13.2517,12.6516,13.1266,13.3746,9.92519,9.94065,9.89826,9.96932
ddp-1,17.6866,16.814,17.3918,17.0124,17.9931,17.3632,17.4806,18.0123
pvf-1,13.6345,13.1492,12.6258,13.2423,13.6473,13.1668,12.8309,12.6168
"CELE_Y39A3CL,3",13.6804,14.0881,13.8043,14.5434,13.5319,13.8556,13.8428,13.7906
nsy-4,14.0072,14.0062,13.287,14.6734,12.4637,13.6416,13.0655,13.5476
csn-3,13.2802,13.4333,13.2953,13.3025,13.1309,13.6401,13.5083,13.3147
"CELE_Y38C1AA,7",16.4447,16.096,16.1297,16.1885,16.3768,16.311,16.2631,16.1354
glrx-10,18.19,18.0031,17.8954,18.0434,18.4723,18.4045,18.2696,18.1823
"CELE_Y34D9A,7",14.1173,13.5558,12.9602,13.2017,13.1735,13.2237,13.7275,13.7362
"CELE_Y23H5B,5",14.2696,14.3868,14.1613,14.5625,14.4098,14.4543,14.2708,14.7372
"CELE_Y23H5B,6",13.7657,14.4493,13.3197,15.0037,13.5762,15.2033,14.5165,13.3977
"CELE_Y110A2AR,1",12.003,11.7748,11.8992,11.9571,11.2887,11.2782,11.4221,11.332
ncap-1,14.9885,14.544,14.5979,15.2424,15.0636,14.7039,14.6413,15.2939
pinn-1,16.3517,15.7373,15.8208,16.4065,16.0373,16.0523,16.2047,15.5946
hxk-3,15.2289,15.5703,15.3407,15.3943,15.1941,15.389,15.3288,15.0113
npp-20,15.007,15.206,14.8159,15.5881,14.9775,15.2986,15.2453,15.0713
clp-7,14.8262,14.1518,14.6615,14.5198,14.4166,13.9757,14.2697,13.7637
cpsf-1,13.5637,10.7123,11.8549,10.9893,11.6407,11.3693,11.4304,12.1922
xpc-1,11.9143,11.9593,11.3015,12.0815,12.052,12.1771,11.3482,11.133
"CELE_Y76B12C,3",13.9167,14.6069,16.5136,14.958,14.9308,15.7134,15.9108,15.87
nlp-40,16.6009,16.6749,16.7264,16.7787,16.4423,16.5315,16.5902,16.754
homt-1,14.8785,14.2114,14.6344,14.8778,14.4781,14.3269,14.3557,14.8376
"CELE_Y73C8B,3",13.8289,13.5496,13.6111,13.6784,13.9678,13.8674,13.7506,14.0865
"CELE_Y71H2B,2",14.7749,14.5802,13.8899,15.3637,14.592,14.5929,14.4178,14.6517
ppfr-4,13.9358,13.1283,12.47,13.3799,13.6536,13.0212,12.6147,13.5942
"CELE_Y71H2B,4",13.0222,12.6717,16.1222,13.6612,14.0964,14.1159,14.9365,14.8007
"CELE_Y71H2B,5",12.3088,12.6749,12.3015,13.3007,12.4006,12.5613,12.5366,12.566
apb-1,16.0079,15.8531,15.6347,15.978,15.4448,16.0349,15.7829,15.4266
"Y71F9B,2",15.0759,14.4977,14.6757,14.7155,14.9168,14.2523,14.5021,14.8088
yop-1,17.6207,18.304,18.5876,18.2297,18.3632,18.1686,18.6337,18.6105
snr-7,17.9765,17.6249,17.6768,18.2319,18.872,18.1822,18.3796,18.2157
copa-1,16.222,16.3628,15.8406,16.2156,16.1184,16.2943,16.0239,15.8243
arx-1,16.8736,17.0731,17.6056,17.4939,16.8404,17.2912,17.2631,17.5871
"CELE_Y71F9AL,9",17.5874,17.0331,17.3918,17.4425,17.3269,17.1338,17.1651,17.5188
rpl-10a,18.6738,19.5639,19.4787,19.1363,19.0976,20.0017,19.8984,19.5637
"CELE_Y71F9AL,12",17.6696,18.2223,17.4947,18.0708,15.2816,17.1717,16.2647,15.7436
vit-3,18.3288,18.2744,18.0079,18.1782,18.3153,18.4552,18.4262,18.103
"CELE_F54A3,2",11.4243,11.5042,11.7065,10.6892,11.5442,11.9429,11.9395,11.9654
cct-3,17.1343,17.7336,17.5135,17.7291,17.3696,17.8911,17.8871,17.6898
"F54A3,5",17.0446,16.9321,17.3629,17.3783,17.2496,16.9303,16.6993,17.0447
"CELE_ZK973,11",14.5154,13.9654,13.8,14.3635,14.1782,14.09,14.0459,14.0953
lpd-5,17.4761,17.6225,17.2045,17.722,17.1286,17.2747,17.4858,17.5382
"CELE_ZK973,9",15.417,15.0224,15.2151,15.5503,15.6927,14.9319,15.2872,15.3558
pdp-1,13.5528,13.3956,12.804,13.6494,13.4993,13.0667,12.1131,13.3106
anc-1,19.2719,19.3716,19.2051,19.4611,19.5243,19.7543,19.587,19.4801
perm-3,13.7426,12.6174,13.6605,13.6447,13.601,13.4087,13.0435,13.6721
swsn-6,14.1138,14.3219,14.3156,14.3151,14.0798,14.261,14.1051,13.9066
"CELE_ZK355,3",12.7734,14.3588,13.9283,11.7281,5.17032,11.7219,14.0473,0
glrx-21,16.1798,15.9964,15.9785,16.1823,16.2146,16.0641,16.197,16.3181
"CELE_Y9C12A,1",12.2624,11.8775,12.1085,12.4715,11.5062,11.2338,11.3192,11.208
"exos-4,2",13.7458,14.0683,12.99,13.2791,12.8947,14.3112,13.0824,12.497
"CELE_Y53G8B,1",14.1515,13.9797,12.3774,14.0415,13.7822,13.4309,13.3834,13.3124
"CELE_Y53G8B,2",13.137,11.7887,11.166,11.8345,11.5989,11.7418,12.173,12.7422
