geneName,log2 daf2_d1_01,log2 daf2_d1_02,log2 daf2_d1_03,log2 daf2_d1_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
mrpl-13,13.6905,12.946,12.796,13.0752,13.5927,14.0568,14.323,14.1597
"CELE_F11A10,7",13.8041,13.939,13.7996,13.7601,14.8043,14.393,14.5805,14.8926
"CELE_F01F1,15",15.7449,15.6055,15.2523,16.2732,15.0835,15.5779,15.4584,15.606
ddx-23,14.0295,14.7148,13.6039,14.1441,14.7833,14.3104,14.5083,14.905
brap-2,11.0654,10.6351,10.7049,10.5987,10.429,10.8156,9.56145,0
atic-1,16.6363,16.4916,16.6237,16.5561,15.5671,15.6728,15.5592,15.6076
"C44B7,2",14.0156,13.2631,13.8001,13.0411,13.6503,13.3495,13.5171,13.9088
"C35C5,8",12.3926,12.0603,11.7291,11.2577,13.8135,12.5564,14.452,12.5536
mrps-26,15.9865,15.5917,15.4855,15.3194,15.4882,15.7855,15.3479,14.8293
tag-321,11.0342,10.6369,10.7316,10.7827,14.3012,13.5081,13.7925,14.1882
"C27F2,10",12.8739,11.4198,12.0295,13.8912,10.3686,11.3731,11.3964,11.9623
"C27F2,9",12.5584,12.3747,12.5729,12.6175,12.5494,13.6594,14.3716,13.8687
tiar-1,15.5929,15.4297,15.7502,15.9862,16.069,15.6506,15.6326,15.909
"B0041,8",15.0088,14.3995,14.277,15.355,14.3244,14.5034,14.9661,15.246
"C13B7,6",13.8771,13.8239,13.7341,13.3406,14.4468,14.0697,13.7272,14.4584
"C35E7,11",11.267,13.3715,12.1862,13.0899,13.499,13.1012,9.878,13.5005
mrpl-9,13.7476,14.0248,13.8988,14.1666,14.6955,14.4438,14.6353,14.5212
vha-8,19.7084,20.4881,20.6125,19.826,19.5774,19.7853,20.2047,19.7281
rpoa-49,13.3156,13.07,13.5134,13.265,13.905,13.6321,13.3509,14.4128
exos-2,13.7129,13.7613,13.6574,14.0974,14.6404,14.0715,14.2163,14.1733
blos-2,14.6493,14.9853,14.5934,14.661,14.2158,14.0936,14.236,14.3335
lsm-8,16.6452,16.1987,16.4138,16.2439,15.7242,15.9933,15.9282,15.6765
"CELE_Y69A2AR,3",17.4867,17.5012,17.4302,17.3673,16.958,17.2539,17.2355,17.3152
daao-1,13.7366,13.3363,13.6517,13.9405,12.5741,14.2345,13.3596,13.2871
"CELE_Y69A2AR,28",16.9125,16.716,16.7665,16.2829,16.1105,16.0855,15.8893,16.02
"CELE_Y69A2AR,18",20.1276,19.8697,19.5776,19.6748,19.2954,19.98,19.8582,19.6401
"CELE_Y69A2AR,21",14.8269,14.8973,14.7601,14.9963,13.2064,13.8118,13.8702,13.3434
"CELE_Y71G12B,6",14.7928,14.7578,14.7699,15.0135,15.3442,15.1011,15.0698,15.1529
ddx-27,14.0992,14.091,13.7494,14.1341,15.1853,15.5973,15.1429,15.1281
"CELE_Y71G12B,10",15.3889,15.1875,15.3026,15.0269,15.1207,14.9316,14.9162,15.2733
mppa-1,13.6242,13.5246,13.5744,13.648,14.3484,13.906,14.246,14.4939
lsm-6,16.9261,16.8974,17.2591,16.9397,16.6762,17.0754,16.7806,16.9433
mca-3,16.9731,16.9739,17.1552,16.9281,16.6705,16.5785,16.8017,16.9605
zwl-1,13.9843,12.9745,13.3741,13.4813,13.3282,13.2552,13.4624,13.047
mcm-4,15.4916,15.1473,15.221,14.9499,14.4179,14.3666,14.6639,14.7615
eif-2gamma,16.1105,16.1757,16.1056,16.2821,16.6888,17.2739,17.1148,16.9136
tbca-1,17.1947,16.6758,17.2952,16.6868,16.8465,16.2855,16.545,16.4869
nsun-4,13.1939,12.389,12.2939,13.2302,13.8488,13.0443,13.4288,13.3005
trap-3,17.2516,17.1316,17.0582,16.8229,16.8684,16.3851,16.8189,16.9088
"CELE_Y38F2AR,9",17.9165,17.7428,17.7812,17.7253,18.3869,18.282,18.6572,18.7178
trap-1,18.5837,18.4797,18.5618,18.4244,18.4212,18.5266,18.9463,18.4675
wwp-1,13.4291,13.6607,13.7877,13.8962,13.903,13.3798,13.5707,14.0843
sut-2,14.3148,13.7721,13.8713,13.4403,13.3364,13.2461,13.6484,14.4552
ubc-13,15.5986,15.6973,15.548,15.4167,16.3919,16.1079,16.4389,16.2283
nprt-1,14.4785,14.2455,14.1583,14.0948,14.4344,13.8922,14.4213,14.6876
clec-85,16.0964,15.5304,15.8036,15.7406,15.0829,15.7767,15.1437,14.8615
clec-80,13.6576,12.5465,13.5432,12.8378,12.5866,12.5999,12.4481,12.1043
vbh-1,16.4335,15.9539,16.3624,15.9471,17.1426,17.1139,17.1507,17.2668
nol-6,14.9377,12.422,12.2211,13.82,13.8423,13.8054,13.5407,14.0652
cogc-4,13.9449,12.1778,11.7207,15.7722,11.6786,11.7536,11.7966,12.2222
rps-28,21.2649,21.4054,21.3959,21.3414,20.9115,20.9792,21.0154,21.242
"CELE_Y41D4B,11",12.9686,12.4928,12.5056,12.1434,12.8074,12.9293,12.5635,13.1995
npp-8,14.5218,13.3803,14.2554,13.3658,13.7483,13.4856,13.5126,14.4697
npp-8,14.7382,14.4248,14.9258,14.454,14.9359,14.7415,14.592,14.5384
hpo-6,15.0214,15.4688,15.3312,15.3956,15.2322,14.7308,14.8555,16.0618
"CELE_Y41D4A,4",14.4756,14.6389,15.3433,15.0293,14.2999,14.5076,14.0998,14.393
"CELE_Y41D4A,5",14.4173,14.0454,14.1737,13.7696,15.3918,14.1657,14.8291,14.8588
"CELE_Y34B4A,5",10.9577,10.5062,11.3106,10.7545,12.3675,12.3118,12.5787,12.691
"CELE_Y34B4A,9",17.0191,16.8952,16.9523,16.9373,17.2159,17.7781,17.3568,17.3514
"CELE_Y34B4A,6",15.9789,15.8394,15.6713,15.6353,16.4984,16.2472,16.342,16.807
dnj-30,14.7876,14.4772,14.3332,14.9374,14.3144,14.2075,14.2754,14.4388
smr-1,13.6271,13.7091,15.9627,13.7909,13.9851,14.1559,13.932,14.2521
pes-4,14.0796,13.5056,13.8525,13.3626,12.5653,13.4476,13.3497,12.1515
"CELE_Y119D3B,21",13.7227,14.3846,13.9945,13.6387,14.3533,13.2785,13.5501,14.2201
orc-3,13.4644,13.0026,13.6883,13.0344,10.0144,9.92339,9.90983,9.9507
mrpl-45,15.1192,14.8672,14.6118,14.6243,15.8705,15.9224,16.2823,16.1048
dss-1,19.4262,18.2961,18.4837,18.3041,15.5289,14.8041,15.2444,15.895
"CELE_Y119D3B,13",11.5339,11.3581,11.6746,11.5577,11.3499,11.8944,11.8992,12.9632
zig-9,16.1831,15.4627,16.1296,15.9573,15.5511,15.8677,15.5015,15.3086
bet-1,13.1957,13.05,13.6117,13.4217,13.1705,12.4432,12.3532,12.8996
mrpl-19,12.9809,13.1803,12.7946,12.481,14.6643,13.9013,13.6898,14.7749
hcp-6,12.4752,12.3761,12.3623,12.7803,10.2623,11.7618,11.1859,10.3591
"CELE_R13A5,10",15.8738,15.435,15.5546,15.2419,14.9586,15.197,14.7592,14.5935
lpd-7,13.9337,13.0814,13.5794,13.9533,13.9985,15.2786,15.1649,14.8248
rpl-9,19.8916,19.8882,19.9902,20.0711,19.9705,20.8788,20.6412,20.1139
ttr-32,14.8123,13.9068,14.3794,13.7843,13.6543,13.7044,13.3673,14.2372
ttr-8,15.0837,14.6759,14.8656,14.7623,14.4409,14.485,14.2656,14.8591
"CELE_M04F3,4",15.7372,15.4433,15.1343,14.6036,15.831,15.2812,15.7828,15.1535
rpa-2,15.9315,15.6015,15.6304,15.6541,16.368,17.4315,16.6737,17.7954
cas-1,16.8072,16.6889,16.5995,16.5238,16.3608,16.8843,16.5346,16.5075
acdh-9,16.4087,16.3194,16.4332,16.2432,16.9208,17.0747,17.005,16.9377
"C52A10,2",13.6485,13.761,13.4382,13.8149,12.197,11.0454,10.5891,11.4551
"C52A10,1",14.2945,14.2672,14.3431,13.7777,14.5724,14.4892,14.2062,14.3735
"C45B2,1",19.2352,19.0329,19.0583,19.1238,19.1034,18.9539,18.8676,18.7655
"C45B2,2",17.971,17.7851,17.8319,17.7255,17.1809,15.2517,17.0643,15.2139
gln-1,14.8432,14.9182,14.888,14.5473,15.9344,15.391,14.0277,14.8995
vha-16,16.8085,16.9526,16.9405,16.8001,16.8888,17.5529,17.3029,17.1362
idhg-2,16.6067,16.5119,16.4144,16.5422,16.3719,16.6698,16.5401,16.607
"C07H6,2",15.0417,14.3798,14.6641,14.5359,15.2566,13.7079,14.0038,15.0004
cgh-1,18.2951,18.1579,18.2838,17.7488,18.9025,18.6278,18.2897,18.2528
"ZK353,9",14.9234,14.7591,14.8281,14.5744,15.0103,14.7222,14.7667,15.0122
gly-5,14.5036,14.2386,14.681,14.6356,14.5025,14.0375,14.3428,14.561
"CELE_Y10G11A,1",14.9007,15.0391,14.3972,13.3039,13.316,14.5608,13.1886,13.2141
act-4,17.5162,17.3686,17.1398,16.2801,15.648,17.8522,17.1854,16.4034
"CELE_M01H9,3",17.0081,16.1454,16.5437,16.4235,14.8996,14.14,14.4886,14.4541
nmt-1,11.0616,11.4954,10.7363,11.2307,13.6024,15.1594,14.3127,15.0171
aak-2,15.0977,14.9641,15.0713,14.8258,14.8414,14.5902,14.6216,14.3461
"CELE_R186,7",15.3238,15.144,15.1501,15.1128,15.2064,15.2628,15.3149,15.4821
"CELE_K09G1,1",16.724,15.5353,15.5502,14.8391,13.2561,14.1267,14.0549,13.6426
"CELE_F56A8,3",16.2849,16.0686,16.287,16.1807,16.0955,16.5138,16.6432,16.5434
"CELE_F45H11,5",15.9469,15.0843,15.0131,14.7259,15.0804,14.132,14.6859,14.7688
"CELE_F43H9,4",13.1544,13.0117,13.3827,13.1934,12.7934,12.7251,13.7353,14.048
"CELE_F08F8,7",16.4839,16.5593,16.5046,16.5482,16.1104,16.3088,16.0262,15.7663
"C50F4,16",14.3595,13.9378,14.0317,14.1132,13.4274,13.7183,13.5471,14.1458
"B0410,3",12.0033,12.0992,11.6242,12.3585,7.73212,12.2391,10.8703,9.21761
gad-3,13.9269,13.7625,14.1238,14.1523,13.354,13.4212,13.3512,14.0931
mak-2,16.3583,16.232,16.4837,16.2263,15.8169,15.9893,15.3652,15.0415
"CELE_T24A6,20",13.3063,12.2157,12.592,12.2788,11.7479,12.4361,12.2315,11.9863
"CELE_F53H1,1",13.737,13.058,13.2197,12.5739,13.1418,13.7184,13.9616,14.0812
dnc-3,15.8425,15.5579,15.5945,15.5563,15.6733,15.149,15.4076,15.661
"C07G3,10",11.0635,10.5118,10.6208,10.6478,9.91911,9.66311,9.93028,9.83879
"BE0003N10,1",13.381,13.0292,13.3945,13.8529,13.4821,13.2453,12.3096,12.5995
chin-1,14.261,13.3606,14.1192,12.8779,13.7839,13.3323,11.8055,12.8462
"CELE_Y46E12BL,2",13.1986,13.1873,13.1238,13.2541,14.9447,14.648,14.5525,15.2342
cht-4,14.2907,14.7392,15.1851,14.5789,13.5313,13.9605,13.8835,13.8295
"CELE_Y22D7AL,10",19.6688,19.4834,19.2152,19.3911,18.9851,19.4582,19.4457,19.0455
sqv-6,12.8031,11.475,12.6219,12.0294,11.0668,11.3965,12.134,11.1501
"CELE_Y50D4C,3",12.7713,11.6408,12.4256,11.5696,11.3474,11.7035,12.3019,12.0304
"CELE_Y97E10AR,6",15.274,14.837,14.8758,14.7504,14.3479,14.3736,14.2362,14.4552
rpb-9,14.1893,14.6209,14.6489,15.4935,13.2634,13.6997,13.6754,13.068
abhd-12,16.9817,14.9566,15.7158,15.8069,15.5718,16.5436,16.16,16.5762
natb-1,12.3872,11.5582,11.9041,12.1144,13.5476,12.9876,13.3788,13.3239
"eif-3,I",16.0039,15.6988,15.749,15.5763,16.2444,16.2297,16.2865,16.2643
"CELE_Y54F10AR,1",15.3499,15.3197,15.1292,15.1348,15.8666,15.7302,15.7783,15.7288
taco-1,14.9764,14.7492,14.9071,14.4743,15.3007,15.592,15.5119,15.5266
xpo-2,14.6747,14.6418,14.6039,14.849,15.1336,15.0545,14.8343,15.0378
ubh-3,13.8924,15.4764,14.5275,14.1544,15.4828,15.6789,15.7733,15.0767
comt-3,16.4405,16.603,16.7004,16.5549,15.7536,15.8864,16.6419,16.0233
comt-4,16.0558,15.6407,15.9069,15.7363,13.6956,14.1284,13.6178,13.7595
nape-2,11.6371,11.5183,11.9059,12.5606,13.599,12.9713,13.2735,13.7407
map-1,15.3194,15.706,15.2547,15.3493,15.5815,15.5811,15.6823,15.4895
"CELE_ZK105,1",13.9254,13.7723,13.9395,13.4521,13.0327,12.6405,13.2935,13.1013
"CELE_Y58A7A,4;CELE_Y58A7A,3",10.005,14.0191,12.6276,12.7013,13.9121,13.2468,13.3015,13.7284
rpl-7A,20.6003,20.4467,20.5913,20.3503,21.1661,21.4803,21.2385,21.0152
tald-1,17.9888,17.9465,18.0446,17.8777,17.9944,18.5056,18.3437,18.296
"CELE_Y104H12D,3",15.2631,14.7395,15.0492,14.8464,14.2135,14.1847,14.0865,13.8567
"CELE_T13G4,4",11.7332,12.5095,12.7007,10.7401,12.8603,11.2928,12.1414,12.573
"CELE_K08D12,3",16.6089,16.3625,16.5121,16.0044,17.3728,14.8482,14.9258,16.0116
pbs-1,17.2042,17.088,16.9186,17.493,16.928,17.2579,17.0966,17.1408
"CELE_F41B4,1",15.429,15.3511,15.6962,15.0185,14.3607,13.9694,14.2539,14.3812
poml-2,14.9165,14.2987,14.1902,13.7956,13.9463,13.5739,14.4286,14.2556
"CELE_E01A2,5",13.3014,12.164,12.0355,12.0718,11.5129,10.856,11.5797,11.7156
"E01A2,2",15.2621,14.6882,14.8276,14.678,14.7318,14.7609,14.5763,14.9664
glh-2,14.4164,13.9757,14.4702,13.9092,13.4083,13.2723,12.4305,13.3845
dbr-1,13.7485,13.3883,13.7933,13.1541,13.8889,13.9929,13.7579,13.9477
"C36B7,6",14.9225,14.3909,14.3188,14.8083,13.8034,14.1367,14.2869,14.1451
eif-1,15.7269,15.2957,15.2536,14.8976,15.7895,14.9274,14.9299,14.902
hmr-1,14.6548,14.0373,14.2156,13.8104,13.6992,13.809,13.7903,13.73
xrn-1,13.4898,13.4532,13.1013,13.4667,15.5117,13.9554,15.3117,14.3064
"CELE_Y66D12A,13",12.1919,12.9051,12.3836,12.4758,11.8066,11.6207,11.2822,11.8501
epn-1,15.7074,15.7605,15.2757,15.2062,14.862,15.0447,15.0758,15.1288
ska-3,10.9938,10.6486,10.7501,10.6685,12.3186,13.0482,13.2694,12.3569
"F46B6,12",14.7392,14.8694,14.5666,14.6882,14.1786,14.6117,14.5416,14.6476
sand-1,13.6573,13.0646,13.44,11.9317,13.3875,12.0368,13.3806,13.4753
"B0464,9",12.954,13.2399,13.0142,12.7072,14.117,12.7846,13.0622,14.589
hrpf-1,16.0265,15.8604,15.9544,15.9627,15.9854,15.65,15.6259,15.6422
imb-1,15.669,14.8591,14.6212,14.8176,15.5142,15.2058,15.3331,15.6132
"ech-1,2",18.3718,18.0897,18.0751,17.9341,18.0058,17.709,17.7102,17.9123
spp-15,14.2887,15.0913,14.0796,14.4636,11.5389,12.9508,13.9416,13.4185
"C49A9,9",13.8375,13.8362,13.2611,13.7969,13.5669,14.0542,13.9062,14.0927
"C17F4,7",17.2751,17.2812,17.1553,17.3177,17.8419,17.4611,17.6811,17.9142
"CELE_Y37B11A,3",11.9906,12.3914,12.2816,12.9052,14.542,14.199,14.5274,14.8383
rep-1,12.8722,13.1626,12.5583,13.1734,9.09406,12.183,11.4339,6.58552
"CELE_Y67D2,7",14.2729,14.0843,14.3523,14.1687,13.8333,14.1889,14.5234,13.9055
"cisd-3,2",17.8721,17.3292,17.3395,17.6945,16.993,16.7031,16.7757,16.7525
"Y67D2,5",10.866,10.6664,10.7902,10.6937,13.566,12.9518,13.0828,14.2294
ttc-37,13.9495,12.9952,12.8433,12.7987,13.3757,12.9431,12.693,13.2266
"CELE_Y47A7,2",11.0629,10.7325,10.7952,10.7695,12.0282,10.7727,13.4952,11.9684
"CELE_Y82E9BR,18",14.2008,14.6393,13.8885,14.2234,14.0123,13.954,13.6273,14.24
"CELE_Y82E9BR,16",15.2636,14.807,15.1029,14.9195,15.0045,15.181,15.2717,15.2447
elc-1,16.1158,15.9246,15.7359,14.8198,15.3147,15.5839,15.5485,15.5305
"CELE_Y82E9BR,14",15.1773,14.8573,14.8671,14.9105,14.8348,14.9992,14.5175,15.0033
npp-13,14.2713,14.1648,14.3446,14.0995,14.97,14.6748,14.7644,14.7704
eif-2alpha,16.8723,16.7131,16.9486,16.7144,17.1554,17.31,17.1963,17.1022
phb-1,18.1031,18.1051,18.1097,18.0522,18.4586,18.4677,18.4705,18.4213
"CELE_Y37E3,8",19.1866,18.8188,18.9606,18.8867,19.3835,19.9839,19.8248,19.3965
moag-4,17.0941,16.8703,16.9128,16.8054,14.5696,16.5532,16.4176,16.6821
"CELE_Y92H12BL,4",13.7112,13.3677,12.8759,13.215,13.2912,12.8917,12.2496,13.0917
"CELE_Y22D7AR,10",11.0369,12.1578,12.5911,13.0486,12.0981,12.4781,13.4588,13.5862
"CELE_Y54F10AM,5",19.1963,19.1216,19.1815,19.0671,18.6688,18.7734,18.9014,18.9027
rbc-2,11.363,9.64974,10.8188,12.2614,8.42117,11.5452,11.0729,8.54961
"Y54F10AM,8",16.9226,16.6486,16.5221,16.6066,17.1471,17.1467,17.1368,17.1019
herc-1,13.1669,13.2745,12.7868,13.0679,13.6145,13.5109,13.4197,13.4921
"CELE_Y48G8AL,5",15.8373,14.9612,15.125,14.7714,15.5406,15.88,15.8924,15.7786
haf-6,15.0224,14.9556,15.5913,14.359,15.7644,15.9277,16.2062,15.5961
rpl-17,19.1353,18.593,18.513,18.434,19.1147,19.08,18.7831,19.2827
"CELE_Y71H2AR,1",17.0231,16.4637,17.6663,16.5142,15.2937,15.9079,15.9361,16.2553
"CELE_Y71H2AM,1",13.2152,14.1384,14.0928,13.7256,14.3734,14.9463,14.8642,14.3825
"CELE_Y71H2AM,4",15.9263,16.0285,15.5551,16.3054,16.1964,16.4425,16.7628,16.8851
"CELE_Y71H2AM,5",17.485,17.3279,17.7126,17.6137,18.0499,17.8793,18.1665,18.0434
"CELE_Y71H2AM,20",13.8412,14.2709,13.9485,14.0977,14.1246,14.2983,14.267,14.2213
swsn-3,14.045,13.8106,12.9918,14.1132,13.7208,13.2503,14.3654,13.5379
"CELE_Y71H2AM,13",16.0949,15.9801,16.0757,15.684,15.6817,15.8739,15.9047,15.6829
"CELE_Y71H2AM,11",16.3759,16.1278,16.3253,16.1617,16.4435,16.3209,16.2842,16.6359
set-27,14.7688,14.1371,14.2548,14.8757,15.0697,14.6056,16.0285,14.7075
"CELE_Y65B4A,8",15.7535,14.5312,14.468,14.2701,13.7752,13.8841,14.084,14.3957
"CELE_Y65B4A,1",12.896,12.5468,12.8931,12.584,12.9196,12.7075,12.7848,12.7381
vps-20,14.6999,14.5793,14.5234,14.6577,15.1174,14.759,15.6781,14.822
"CELE_Y54H5A,2",14.0293,14.3092,14.1302,14.0511,14.3865,14.4567,13.917,15.2821
frl-1,12.9412,13.3328,13.913,13.5704,12.4566,14.123,14.0343,13.9615
ppk-2,14.2636,13.6536,13.9298,13.6747,14.3049,14.4016,14.2349,15.2794
"CELE_Y48G1C,9",12.9247,12.7164,12.7987,12.2186,12.7768,12.6508,12.8822,12.6752
"CELE_Y47G6A,21",15.6731,15.6207,15.4231,15.508,15.7633,15.5504,15.6273,15.9098
vps-4,15.6254,15.5983,15.6649,15.4145,16.2134,15.6604,15.6346,15.6914
mrpl-38,13.8128,13.7883,14.0846,14.093,13.6909,13.8864,13.813,14.3757
"CELE_Y18H1A,4",14.0989,14.0913,14.1985,13.8606,13.9725,13.2601,13.547,13.9941
"C36E6,1",14.4944,14.126,14.1985,14.1403,14.2427,14.2265,14.3155,14.5863
mog-2,16.627,16.2528,16.342,15.8555,16.4049,16.1567,16.2343,16.5549
atln-1,16.8238,16.7543,16.7712,16.7109,16.642,16.6977,16.5731,16.7742
zig-11,15.5255,15.5326,15.6295,15.3426,16.3861,16.2585,16.4156,16.7653
mrpl-15,15.1743,15.2793,15.2611,14.8267,15.1102,15.1803,15.1978,15.242
"Y92H12BR,3",15.7643,15.7103,15.8103,15.1362,15.3245,15.5412,15.66,15.6442
"CELE_Y92H12BR,2",14.4661,14.2808,14.6522,14.3588,14.5727,14.802,14.9099,14.6447
set-29,10.4888,13.2021,13.227,13.8871,14.3127,14.1683,14.4096,14.2442
par-4,10.6771,10.7184,10.7487,10.7675,13.6542,15.0367,14.3786,14.1749
uggt-1,15.4542,15.2435,15.2236,14.9892,15.4423,15.4031,15.2892,15.5543
"CELE_F48E3,4",17.2131,17.0518,17.3271,16.8447,16.065,16.1949,15.3882,15.3122
rpb-10,13.4116,13.3817,13.7465,13.2587,14.236,15.1438,14.4709,14.7767
"CELE_Y71A12B,10",10.9027,10.6015,10.6757,10.8205,11.8449,11.8306,11.694,11.5639
pcp-4,12.9978,12.4375,12.3758,13.408,14.3739,14.4236,14.3517,14.1226
nova-1,17.7052,16.9464,16.9742,16.9733,16.4476,16.5921,16.7535,16.5447
ebp-1,15.4082,15.3414,16.1477,15.3822,15.9584,15.1556,15.1077,15.5091
prp-6,13.9803,14.5982,15.0058,13.6947,14.3605,14.7673,14.8826,14.2257
tcc-1,17.3042,17.2629,17.2664,17.2625,17.5004,17.2142,17.2217,17.1723
csn-1,14.8852,14.6491,14.4329,14.7034,14.4585,13.9399,14.1781,14.61
ric-8,13.6833,13.0984,12.3986,14.1685,14.5141,13.5901,14.3898,13.5429
"CELE_F14F9,4",14.9056,13.8671,13.9349,12.8264,11.3207,14.217,13.1489,7.95781
acp-6,18.6149,18.3498,18.551,18.3947,17.6362,17.8864,17.8703,17.4896
"CELE_Y73E7A,1",17.1577,16.9318,17.1664,17.0096,16.6246,16.7913,16.994,16.7903
"CELE_Y73E7A,2",11.9403,12.1495,12.6775,12.3889,13.4679,13.034,12.9248,13.0133
cpx-1,15.5162,15.4484,15.4465,15.4615,15.1038,14.9869,14.815,14.8775
eel-1,14.9827,14.7574,14.6931,14.8595,15.986,15.8376,15.7846,15.7328
unc-27,20.4295,20.4205,20.2285,20.0181,19.6227,19.8443,19.9055,19.6469
hap-1,14.644,14.0035,14.3906,13.8158,13.2486,14.4309,14.3904,13.3638
rme-6,13.2037,12.1435,11.9606,11.5257,10.8482,10.8786,10.5493,11.0502
"CELE_F29B9,11",18.0037,17.9541,17.9493,17.7246,18.1712,17.8768,17.74,17.9785
mrps-21,13.9021,12.75,13.84,12.2081,14.1985,14.0275,14.6778,13.3502
"CELE_F29B9,8",15.3752,14.2058,14.7053,15.2041,14.5009,14.1591,14.4753,14.6259
"C46H11,2",12.9314,12.8362,11.5884,13.2462,12.1092,13.8818,12.8196,12.4544
phat-2,14.1513,13.4106,13.5669,13.8108,12.8759,13.1163,13.639,13.8942
snx-1,15.1968,14.8652,15.0185,14.9608,14.2337,14.8823,14.4992,14.7462
"C05D9,3",15.1512,15.0905,14.9546,15.0252,15.297,14.9777,15.0433,15.0933
"CELE_R03H10,1",19.1157,19.029,19.0004,18.4054,15.3452,14.6013,16.5456,16.1984
endu-2,14.4073,14.1465,14.2499,14.6357,14.9664,14.7185,14.8292,14.8776
"CELE_F46C8,3",15.2383,13.1665,16.0671,14.8288,12.7851,12.8323,12.5222,12.3439
"C49H3,3",13.6641,13.9392,13.9195,14.1231,15.3115,14.3538,15.1037,14.9542
xpo-3,13.9723,13.2229,12.7085,13.4423,13.3436,13.287,12.9229,13.2004
ntl-4,15.7209,13.8621,14.7474,15.5764,14.1505,14.2798,14.4148,14.5967
arp-11,13.8297,14.3332,13.3779,13.742,14.0689,13.2352,14.2432,13.5793
mrpl-23,15.5352,15.2249,15.4956,15.8514,15.8582,15.9457,15.5428,15.4827
"C04F5,8",12.7762,12.8142,13.1735,13.2503,12.4476,12.9956,11.6233,12.0555
ugt-63,12.9319,13.5761,11.8309,15.3497,12.6382,15.8102,14.1803,14.692
ldp-1,18.6378,18.3617,18.4262,18.3139,18.1171,18.3261,17.9335,18.1781
"C18H7,1",13.6005,13.0905,12.7721,13.2352,13.1926,12.3924,11.9814,0
ruvb-2,15.146,15.1159,15.1963,14.7241,15.9788,15.9511,15.9445,16.014
"T22D1,3",17.812,17.5683,17.6536,17.6015,17.2615,17.009,17.2162,17.3327
ribo-1,16.7291,16.7077,16.7594,16.7385,17.1424,16.9521,17.0957,17.066
rpn-1,16.717,16.6393,16.65,16.3511,16.6927,16.6118,16.7141,16.9374
"CELE_F52G3,1",11.9126,11.8588,11.3921,11.0456,11.7656,12.5819,12.2073,11.4305
pod-2,15.7372,15.5195,15.4921,15.3537,15.4447,15.5293,15.8156,15.7728
plk-2,12.4104,12.1527,12.0765,12.2889,11.5949,14.1368,12.791,12.8279
lmtr-2,16.0195,14.8879,14.517,15.0993,14.8363,13.349,14.6216,15.6713
"CELE_Y97E10AR,1",19.7238,18.9107,19.262,19.5189,9.79276,9.91667,9.90466,9.55532
gpa-16,11.8055,11.5303,12.7094,11.6545,11.5533,12.1606,12.1177,11.8848
ubxn-2,16.1873,16.3514,16.2952,15.6818,16.2944,16.0499,15.9905,16.2767
"Y94H6A,8",18.2823,18.0991,18.2624,18.3093,17.9944,17.9801,17.7133,17.8732
"CELE_Y94H6A,3",13.5051,13.0961,13.2758,12.0292,16.9673,16.0052,16.2778,16.5487
pqn-89,14.0834,13.9347,13.3946,13.9505,13.9916,13.9943,13.4849,13.5699
pbo-1,13.7503,13.4227,13.6472,14.1931,13.6494,15.0261,14.3662,14.4332
ptr-21,11.0313,8.45694,10.801,10.0404,12.1826,11.7222,11.5446,11.4511
acs-13,16.1873,15.6497,15.8686,15.8142,16.2462,16.164,16.2302,16.5175
deps-1,14.8256,14.4073,14.5708,14.5832,14.5709,15.8033,15.0668,15.0666
"CELE_Y61A9LA,10",13.6063,15.0787,12.9981,12.7573,14.1355,14.084,14.1864,14.3718
"CELE_Y57E12AL,6",14.5046,14.7076,14.5685,14.7429,14.8602,14.8408,14.9585,14.9495
"CELE_Y55F3BR,1",12.137,10.6923,9.95786,10.3177,8.83441,8.78452,9.58231,9.42286
"CELE_Y55F3BR,6",16.7138,16.4563,17.2165,16.3398,16.1774,15.9521,15.5215,15.3766
"CELE_Y55F3AR,1",11.3081,10.8288,11.2074,10.6167,11.4013,11.6027,11.3269,12.8949
"CELE_Y55F3AR,2",16.1759,15.8713,16.2444,16.2036,15.8581,15.7161,15.691,15.4625
cct-8,17.6099,17.4216,17.5217,16.9317,17.5716,17.8017,17.7437,17.8544
csn-4,14.9603,14.063,13.492,13.2693,13.4116,13.1156,13.2064,14.3172
mrps-25,15.0927,14.9481,14.807,15.0421,15.277,15.2864,15.6342,15.5152
"CELE_Y55F3AM,13",17.0654,16.9132,17.1244,16.7335,17.0235,16.967,16.9684,16.9166
dcap-1,14.9638,15.0721,14.8608,14.9184,15.075,14.5836,14.7412,15.1574
"CELE_Y55F3AM,3",13.6678,13.4888,13.2048,13.5962,14.7486,14.6724,14.5534,14.7779
atg-3,14.0876,13.7971,14.1517,14.0294,14.066,13.7353,13.7486,13.9792
immp-2,13.973,13.5784,13.3375,13.6721,14.0038,14.2531,14.326,14.1089
lep-2,10.8991,10.7418,10.4811,10.8262,13.1663,12.7926,12.7282,13.9573
lec-6,20.9621,20.7681,20.7828,20.5861,20.5968,20.5152,20.5648,20.5449
"CELE_Y55B1AL,2",14.307,12.9934,12.6288,13.5047,12.2204,11.2819,11.3336,13.2781
"CELE_Y54H5A,1",14.6182,14.4901,14.5091,14.2057,14.9171,15.0118,15.1279,15.23
"Y54G2A,23",17.8473,17.789,17.7949,17.7528,17.5488,17.1802,17.1853,16.8111
