geneName;Leading.proteins,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04
inx-8;Q23593,21.515,19.3694,20.396,20.1027,24.4615,24.9351,25.6186,22.6918
inx-8;inx-9;Q23593;Q23594,22.0183,21.5434,21.4903,21.0979,24.0336,23.0509,22.2658,25.5289
inx-9;Q23594,24.2725,24.5019,25.7832,26.2296,25.9067,27.2309,25.5017,26.6653
inx-9;Q23594,20.9561,18.5768,19.9605,19.8966,26.0711,25.1205,23.2387,27.6938
;Q23600,21.0973,19.4825,21.4766,21.445,19.3202,21.2572,18.1711,19.533
hpo-40;Q23647,21.1747,21.1484,20.0808,19.7887,18.2491,19.6222,20.2054,18.3234
nlt-1;Q23655,25.1958,23.3901,22.3484,21.8463,19.8716,21.3638,19.7236,20.5602
nlt-1;Q23655,26.8796,26.4014,26.6556,26.4524,21.3421,20.957,17.5734,20.83
nlt-1;Q23655,26.5569,24.6985,24.9561,24.0714,20.7104,20.0281,20.7736,20.1719
nlt-1;Q23655,21.2333,23.2419,23.4515,24.4967,21.1426,18.0175,17.4876,19.6484
arrd-4;Q23672,22.6979,24.7339,25.331,25.1417,19.1187,20.6606,19.932,21.8627
arrd-4;Q23672,21.7655,19.8706,21.081,20.2207,19.9906,19.7391,19.0041,20.7815
vha-9;Q23680,24.619,24.2357,23.8971,24.0755,21.3348,19.4879,20.3045,19.5155
vha-9;Q23680,24.0266,23.6297,26.8563,26.4889,18.8957,20.3486,19.5898,21.2344
vha-9;Q23680,24.4895,25.0965,25.1341,24.1318,23.0098,23.707,23.5771,23.446
vha-9;Q23680,23.0627,22.1364,23.229,22.0566,17.4973,20.4308,19.6585,21.3342
lap-2;Q27245,22.6102,22.3963,23.7909,23.2826,20.5256,20.3646,20.5938,21.9203
rop-1;Q27274,21.5342,20.1956,20.826,20.9714,20.5303,20.4913,19.797,19.9804
rop-1;Q27274,24.3162,22.8301,24.1147,22.6896,24.1302,23.9016,24.9565,22.9401
mup-2;Q27371,21.2948,21.2513,20.1925,20.775,22.4493,23.7568,23.0048,25.5608
mup-2;Q27371,19.9816,19.424,21.1021,20.0051,22.4493,22.3815,24.3105,20.4744
mup-2;Q27371,21.9862,20.3839,21.2897,20.2488,19.9352,21.4416,21.5256,19.3836
mup-2;Q27371,25.3256,24.1703,23.3181,24.3315,19.4481,19.6883,18.7665,20.5454
mup-2;Q27371,26.5835,24.3181,23.1491,22.1965,18.2215,19.78,19.9353,17.6584
mup-2;tnt-2;Q27371;Q7Z072,23.9582,22.4606,21.6275,20.431,21.2132,20.3974,19.9363,19.2098
mup-2;tnt-2;Q27371;Q7Z072,24.4444,23.5587,24.5242,23.3769,20.3258,19.9481,23.8525,20.1509
mup-2;Q27371,24.2104,25.1814,24.2974,23.194,21.184,19.7134,18.8242,19.4924
mup-2;tnt-2;Q27371;Q7Z072,22.037,21.3725,19.7089,21.1178,19.58,20.9007,21.3594,19.1657
mup-2;Q27371,25.4058,22.4342,23.0776,23.4979,20.8327,21.4904,20.856,21.8485
mup-2;Q27371,20.7205,20.733,21.7434,21.4191,20.5593,19.7548,18.9938,18.5153
mup-2;Q27371,24.2188,25.0433,25.7695,25.1095,21.2664,19.7544,19.2546,20.1567
mup-2;Q27371,26.9768,24.6484,24.4377,25.1606,24.6211,23.4389,23.4217,22.0861
mup-2;Q27371,21.9467,20.3589,21.694,19.3841,20.3779,20.1914,19.1259,20.4337
rpl-16;Q27389,22.0628,21.2447,17.022,20.3362,24.4859,24.9347,24.6258,24.6393
rpl-16;Q27389,21.1291,20.1595,20.8083,19.8971,23.5665,24.4496,22.6708,25.0012
rpl-16;Q27389,21.5431,21.097,21.5923,20.9778,21.2597,21.6982,18.2963,17.4887
rpl-16;Q27389,21.0746,21.023,21.8528,21.6296,20.9727,21.0927,21.064,19.9316
pas-2;Q27488,21.1136,20.0072,20.3466,21.5607,17.8219,18.9941,21.1573,20.0198
pas-2;Q27488,19.3648,20.7038,19.9287,19.2131,20.557,19.6053,20.4314,20.0702
rpoa-2;Q27493,20.1903,21.1795,21.4234,20.2945,20.6253,20.1162,20.0657,20.6833
htz-1;Q27511,25.2398,24.8283,25.8113,25.5639,18.5505,19.2778,18.6225,18.3756
htz-1;Q27511,27.6018,23.6544,24.5185,23.884,23.9445,24.1838,23.9446,24.2362
enol-1;Q27527,25.2508,24.108,25.0387,25.0388,20.5803,19.3364,19.7297,20.0596
enol-1;Q27527,24.304,22.389,22.6651,22.8755,19.7049,19.9769,20.4502,19.3664
enol-1;Q27527,27.3823,26.7877,28.2576,25.3172,20.1947,19.4515,18.9436,19.3024
enol-1;Q27527,20.8567,19.0646,20.7211,19.8576,20.4962,19.0849,19.2204,20.0688
cyp-14a5;Q27531,20.8959,20.7719,20.471,21.1367,25.3332,24.6179,24.6359,27.0939
cyp-14a5;Q27531,22.0633,21.5764,21.5672,20.8705,19.9117,18.929,20.842,19.2122
cyp-14a5;Q27531,20.4916,18.4519,19.6236,19.6529,25.9105,25.6825,24.3631,24.8952
cyp-14a5;Q27531,21.0205,20.0491,21.0208,20.7855,19.6772,21.2518,21.2212,21.8096
cyp-14a5;cyp-14a2;cyp-14a3;cyp-14a4;Q27531,20.5198,19.8815,21.3921,21.19,18.0571,19.1262,19.3993,20.0183
cyp-14a5;Q27531,26.5346,24.8941,24.4749,25.3971,23.9614,22.2519,23.8134,25.1004
ZC434.8;Q27535,22.0622,20.821,19.7013,20.1825,18.4718,21.2226,19.7477,20.0643
pat-3;Q27874,22.0736,21.001,20.481,21.0039,19.7907,19.664,20.3843,18.3903
pat-3;Q27874,22.0932,21.0976,20.0352,19.6174,18.9417,19.4128,20.8744,19.054
lbp-3;Q27GU2,20.4667,21.5335,18.4032,21.4445,18.2163,21.3915,18.8995,20.1458
vamp-8;Q2EEN5,25.2914,25.4006,27.0774,25.796,25.1107,23.1802,25.7526,24.747
vamp-8;Q2EEN5,20.707,21.5695,21.7025,20.2438,19.301,21.234,21.6128,19.7993
gln-3;Q2HQL4,20.3771,20.8818,19.9391,19.5924,19.6229,20.2172,19.7623,21.1814
;Q2L6X2,20.9879,20.2786,20.7931,21.0428,18.5963,21.3176,18.6485,19.5336
;Q2L6X2,22.0336,20.4167,20.9875,19.5646,19.136,21.3881,19.384,19.5158
;Q2XN01,25.3957,24.8404,24.2008,27.9736,28.0329,27.4626,26.807,24.4091
;Q2XN01,26.4163,24.5485,25.3518,25.4606,28.6639,27.7772,27.391,28.3076
;Q2XN01,25.2545,24.4149,24.4534,25.6557,21.4764,22.1598,21.4956,21.7837
pgl-1;Q304E5,21.2935,18.7727,21.2574,21.6512,21.6915,20.196,19.3521,19.8044
lbp-9;Q3LFN1,21.5281,18.74,20.413,21.0329,20.0649,20.3442,18.6127,19.8542
lbp-9;Q3LFN1,22.8376,21.7632,20.1892,20.5167,19.9074,21.6673,18.4302,19.5049
;Q3V5H6,21.3163,20.7514,20.7386,20.9232,25.8814,24.1265,23.5481,24.5678
;Q3Y3Z9,19.7352,20.8403,20.93,20.5755,21.2561,22.8955,23.052,21.605
spp-10;Q4JFH6,21.8275,21.2269,19.1826,20.1971,20.5867,19.9406,21.0556,20.3447
;Q4R132,22.2341,22.5979,22.4865,21.8139,24.1748,22.6527,21.7485,24.9482
;Q4TTB6,21.5642,20.8979,21.2335,18.7129,25.0609,25.784,24.4917,26.0733
;Q8MXD9,21.498,19.4407,20.9279,20.7512,21.7812,19.7735,18.7837,19.0279
;Q564S3,25.3507,25.5855,24.7028,24.8904,26.4296,25.8189,25.1148,25.9848
;Q564S3,21.869,20.8753,21.1774,21.2424,23.2544,23.8982,24.208,23.1238
imp-1;Q564X1,26.2889,24.6341,24.4392,25.2334,26.0469,25.3123,25.6699,25.5606
;Q564Y0,20.1268,21.0265,20.4522,21.0686,18.4594,19.3036,19.3109,21.81
;Q564Y2,23.5984,24.6917,25.7009,25.8408,25.1743,24.9462,25.0977,25.3757
;Q564Y2,20.7997,20.6881,21.0591,21.2379,25.8449,25.2946,27.0355,25.8875
;Q564Y2,20.4398,19.0493,20.6327,20.9753,25.8449,25.5522,23.9168,22.6388
tag-261;Q95X71,20.0143,21.2851,20.9405,20.4104,19.098,19.7379,19.3971,20.9176
tag-261;Q95X71,24.3355,19.2135,21.1595,21.9756,20.0026,18.5208,21.0332,20.1581
;Q5GMH8,21.7513,20.1981,19.3523,21.2844,21.045,19.5931,21.0765,18.3827
;Q5W7A3,21.2883,19.8726,21.2565,21.391,19.6435,20.6073,19.8812,21.8304
npp-21;Q5WRT8,20.7837,21.013,21.321,20.6329,21.919,21.3673,20.8531,21.2513
npp-21;Q5WRT8,21.9473,21.4453,19.3994,21.128,20.8452,16.4745,19.1892,19.8457
npp-21;Q5WRT8,20.2359,21.3489,20.7362,20.8375,19.1403,20.9816,18.8459,21.4244
npp-21;Q5WRT8,26.1373,22.729,24.2276,24.4139,17.5625,21.7741,20.464,19.8691
;Q65CM5,21.8935,21.2376,19.8352,21.4507,19.8458,20.5726,20.0899,18.3338
Y54E10A.11;Q65XX2,18.9803,19.8844,21.0366,20.0067,19.9732,21.4596,20.6298,19.4604
gcy-32;Q6DNF7,27.4508,26.9211,28.4909,28.7345,23.2835,23.1824,21.551,26.2739
ins-19;Q71UE4,24.5393,21.6948,21.746,22.1196,19.8718,18.6168,18.7803,20.6559
aqp-2;Q7JMQ6,28.1342,25.7791,24.3555,24.4394,19.2192,18.1159,18.7617,17.9336
aqp-2;Q7JMQ6,27.0605,23.6347,24.8165,25.3637,21.0964,20.0973,19.4052,20.9598
;Q7JMS5,21.9551,19.8737,21.7016,20.02,20.3223,19.0196,21.5973,18.5003
;Q7JMS5,21.6789,19.1302,21.4611,21.6033,20.9835,20.781,19.3565,20.8968
;Q7JNM2,20.8806,19.7487,20.102,19.8692,19.6345,21.5986,19.3402,18.1544
npp-16;Q7K6X4,22.6682,20.3475,21.6099,21.5633,19.373,21.5447,19.9934,21.7324
;Q7KPV8,22.0506,20.8506,21.6979,19.9559,17.4851,18.2891,19.047,21.8095
;Q7YTN9,21.3542,19.8447,21.5752,19.5395,19.9801,18.1142,19.7359,19.5355
;Q7YWU6,21.4641,21.1851,19.7209,21.4325,20.8029,21.0118,19.5287,19.6974
;Q7YWV0,20.3566,20.0155,20.8724,21.566,24.07,23.6908,26.5381,23.1494
;Q7YWW4,21.1008,20.7515,20.9775,19.9801,21.5477,21.1739,23.0156,23.0117
;Q7YX48,21.0956,20.5364,21.7373,19.5071,19.3711,19.7282,18.4369,19.8528
vem-1;Q7YZW5,21.3463,18.9899,20.3637,20.0817,24.1897,24.0689,21.9069,23.4461
tnt-2;Q7Z072,20.1719,20.9586,21.5218,20.2994,18.5287,20.9403,18.9727,19.4535
tnt-2;Q7Z072,26.042,25.1455,27.2076,25.4604,19.1066,20.426,19.2094,21.2536
tnt-2;Q7Z072,25.233,25.3822,26.1239,25.6729,20.371,17.1238,18.7797,18.0298
tnt-2;Q7Z072,25.1895,25.5034,26.1486,25.6851,25.7172,24.4458,23.0517,25.6848
tnt-2;Q7Z072,21.7559,19.9853,20.9297,20.1024,19.9258,19.0765,21.5843,20.0497
tnt-2;Q7Z072,26.2937,25.5504,25.925,27.6989,17.9771,18.3745,21.6819,19.878
tnt-2;Q7Z072,23.9501,23.8636,26.1558,25.0726,21.6133,20.6893,18.2359,20.9509
aqp-8;Q7Z138,20.4522,20.7189,21.0618,19.7571,21.9307,18.8967,20.088,17.2307
C05B5.8;Q86DA7,20.1866,20.3316,20.6317,21.2597,21.2953,21.048,21.5751,23.5698
pqn-89;Q86DD5,23.3039,21.9233,22.1845,25.1199,26.3928,26.1902,25.097,25.9457
pqn-89;Q86DD5,28.6692,26.3475,27.9921,28.8203,27.6184,28.0308,25.9662,28.0696
col-166;Q86FL7,27.0314,27.7705,27.5854,26.6016,25.992,25.7715,23.426,23.3237
;Q86NC1;Q9N5U1,21.2808,21.1484,18.9592,20.8268,20.4122,19.104,20.6529,19.629
;Q86NC1;Q9N5U1,23.6317,27.6576,26.6127,26.2475,18.768,21.016,19.6618,21.3091
col-169;Q86NE4,21.2879,20.0543,21.8507,21.4418,21.8388,19.948,21.1519,20.4782
ttr-41;Q86NH9,25.2461,24.1798,23.5591,24.8226,21.5417,19.3489,19.4014,19.882
Y65B4BR.5;Q86S66,24.694,25.2379,26.5354,24.7988,20.5101,19.2314,19.4453,19.846
Y65B4BR.5;icd-2;Q86S66;V6CKR1,26.7603,27.755,27.4768,28.0293,19.4437,20.7835,18.6769,20.0361
Y65B4BR.5;icd-2;Q86S66;V6CKR1,21.9704,23.9885,25.4679,25.1838,21.3719,20.0916,17.6895,19.8469
Y65B4BR.5;icd-2;Q86S66;V6CKR1,25.3624,25.6324,25.0875,25.7636,18.7423,19.1106,19.0358,19.6841
Y65B4BR.5;icd-2;Q86S66;V6CKR1,22.1,21.5115,20.9555,20.8332,20.6219,17.6391,19.7769,19.8935
Y65B4BR.5;icd-2;Q86S66;V6CKR1,23.0918,24.0532,24.3363,23.3065,18.3074,19.9936,20.0836,21.091
Y65B4BR.5;Q86S66,20.6747,19.1461,20.9533,20.4408,19.4318,18.686,20.2023,19.6285
Y65B4BR.5;Q86S66,20.4089,20.8292,18.8782,20.4118,24.5537,24.6145,23.8883,25.2573
;Q8I4C0,27.5229,25.7238,26.507,27.7157,27.0751,27.3391,25.8257,27.5593
;Q8I4E4,21.2487,21.0025,20.376,20.8921,25.6742,26.5871,23.7838,24.3481
;Q8I4J8,21.1811,19.9721,20.3726,20.3845,19.0594,19.1415,20.2025,20.1031
;Q8I4J8,21.1851,21.3429,20.6503,20.9089,21.2585,19.1406,20.208,20.4258
gls-1;Q8I4M5,21.1983,20.5922,20.2491,21.1646,19.8052,20.7801,20.3876,20.5834
gars-1;grs-1;Q8I711,21.4495,19.4051,20.9881,20.194,21.9697,20.511,16.8104,17.5704
gars-1;grs-1;Q8I711,20.1257,20.8437,20.9414,21.2936,23.4513,22.7885,22.2743,20.1849
;Q8I7G0,20.4203,19.4022,20.4431,21.3248,24.0579,23.5992,22.4923,24.8613
hum-2;Q8I7K2,21.5617,21.2058,21.2674,20.6446,20.1123,19.8098,20.838,20.997
hum-2;Q8I7K2,21.4691,20.0656,19.354,20.6823,18.4436,20.6118,20.0232,19.7076
hum-2;Q8I7K2,19.9777,20.5747,21.8539,21.3877,18.0383,19.9066,19.2167,19.1114
prdx-2;Q8IG31,25.2288,23.9305,22.5778,21.8841,20.3071,19.5835,19.6467,19.5174
prdx-2;Q8IG31,25.1277,23.0047,23.5385,23.533,21.6887,21.5227,21.5087,19.6751
prdx-2;Q8IG31,21.4128,20.9335,21.0781,21.5631,17.0459,19.4119,20.0852,18.2426
prdx-2;Q8IG31,24.2844,23.6299,23.6543,21.9397,19.3931,21.7107,19.8821,19.8984
prdx-2;Q8IG31,24.6413,23.2601,23.3929,24.642,24.1485,23.961,23.1347,24.9779
prdx-2;Q8IG31,21.3891,20.6149,21.4462,21.0878,18.9591,18.536,17.6032,19.1913
prdx-2;Q8IG31,28.1912,21.0555,27.0749,25.9757,28.166,27.9014,26.8082,27.9616
prdx-2;Q8IG31,21.5716,21.3967,19.7486,19.8193,19.5417,20.4564,20.8973,19.9794
prdx-2;Q8IG31,21.9982,21.0527,19.7668,20.1903,19.0105,19.1708,21.4611,20.8276
cebp-2;Q8IG69,25.3509,24.5173,24.2098,23.4168,20.1164,20.6228,18.5607,18.9235
;Q8MPY2,26.3958,24.553,25.4217,26.2358,25.8256,26.2701,25.6286,22.7694
;Q8MQ73,21.1866,20.5926,21.625,21.3633,18.8822,20.4055,19.1098,18.88
;Q8MQ73,19.9772,19.628,21.6355,20.7826,20.9532,18.9936,18.6238,19.9377
;Q8MQ73,28.2605,23.1326,23.7157,23.8009,19.8689,19.2727,20.2957,20.4721
;Q8MQH0,29.4114,26.9723,27.0426,27.5309,28.0676,28.2216,26.3185,27.903
pst-1;Q8MXJ9,21.5728,17.9518,20.0128,20.1321,23.2847,23.0669,21.2922,23.4345
sqd-1;Q8MXR6,20.2332,20.5146,21.2983,19.6393,19.6252,21.601,15.9932,20.3292
mca-3;Q8MXS0;Q95XP5,25.6627,28.4751,28.0949,28.2334,20.3575,19.1244,20.7894,20.0458
mca-3;Q8MXS0;Q95XP5,20.1667,20.8118,19.992,19.6609,23.1477,23.3427,23.8327,23.3829
mca-3;Q8MXS0;Q95XP5,22.1083,20.2631,20.6127,19.6843,18.9232,20.5581,20.3099,19.4725
mca-3;Q8MXS0;Q95XP5,21.341,20.4825,20.6611,21.4192,20.1524,20.2673,19.78,20.5572
mca-3;Q8MXS0,20.9386,21.034,20.0461,20.795,19.4574,19.0427,17.8768,20.458
mca-3;Q8MXS0;Q95XP5,25.5304,24.4153,24.9812,24.3225,21.8515,19.0141,19.9578,20.5539
mca-3;Q8MXS0,22.7403,23.1026,25.1358,24.0574,19.9809,19.0283,17.7595,18.7466
nape-2;Q965X9,21.2703,23.8895,23.9321,23.9181,25.1777,24.9032,26.1859,25.2987
;Q8T3D2,20.8937,19.7942,21.2548,21.6188,19.4124,18.6236,21.2421,20.1967
;Q8T3D2,21.3944,20.8123,21.2173,21.4226,21.1587,21.2006,18.3434,21.1106
nhx-2;Q8T5S1,19.7683,20.0399,21.8134,19.9435,20.0279,20.2128,19.7078,19.8911
nhx-2;Q8T5S1,20.6816,20.5197,19.1933,21.6198,18.4485,20.6796,19.7511,20.2286
rps-20;Q8WQA8,35.8885,23.8776,26.0975,26.6773,33.0702,33.4153,32.019,32.7164
rps-20;Q8WQA8,36.2561,23.8776,25.168,29.234,31.7157,32.8948,31.5943,31.8032
rps-20;Q8WQA8,27.7185,24.4083,26.062,22.8485,25.8033,26.5856,25.0357,25.667
rps-20;Q8WQA8,25.7882,22.2834,23.2486,23.2962,19.7572,21.0046,20.2748,21.3585
rps-20;Q8WQA8,30.9493,24.3604,24.8153,26.0557,30.3161,30.2815,30.1829,29.2065
;Q8WQF7,26.913,25.8408,26.4111,24.995,26.8813,27.0208,24.7637,24.7813
;Q8WQF7,21.1327,21.4059,20.7109,21.4292,18.0942,18.1041,21.6674,19.5677
;Q8WQF7,19.2846,20.3324,21.6406,20.2331,22.4501,22.9375,23.4396,23.5343
;Q8WQF7,22.7679,22.7201,24.7826,23.1415,20.2474,21.2752,19.9447,21.2168
;Q8WQF7,24.5137,26.8936,27.5386,26.8225,20.3779,21.5469,18.2653,17.723
;Q8WQF7,25.3497,26.4963,26.3745,26.3901,25.3166,23.8001,22.9372,23.432
;Q8WQF7,24.5734,26.6463,25.4315,25.1519,26.6309,26.785,25.7143,24.2679
;Q8WQF7,20.8712,20.988,20.9541,18.8918,19.7033,19.9172,19.8827,21.1709
;Q93168,20.6166,19.9714,21.4693,21.2933,21.55,20.0319,19.3167,20.2412
;Q93168,21.2102,20.085,20.7704,19.4268,22.688,23.0862,23.8806,22.4752
;Q93168,21.2114,19.1482,20.9537,20,21.4001,20.9024,19.1121,19.4194
;Q93211,25.9525,25.2268,25.1091,24.8003,25.7102,23.3969,21.8103,22.5732
;Q93211;Q93213,23.125,22.7513,23.2555,23.8726,25.5807,24.7163,25.3956,25.142
;Q93213,21.3189,20.5675,19.6816,20.4572,19.548,21.4063,19.888,19.197
nkb-1;Q93235,20.9783,21.5378,20.5485,20.9016,21.079,19.2166,20.2027,20.6212
cysl-1;Q93244,22.7568,22.6181,20.9653,23.047,20.2174,21.4251,20.6473,18.3873
cab-1;Q93249,19.4759,21.1575,20.1823,19.6279,23.9893,25.0773,24.6929,24.7782
cab-1;Q93249,24.434,24.9989,23.7598,23.8828,20.4897,17.544,18.2653,18.3999
cab-1;Q93249,22.0114,19.8612,21.5223,19.1547,21.9778,21.2141,22.813,24.3609
;Q93289,20.9445,20.2608,19.1447,21.1766,27.6606,28.137,26.5704,27.0937
;Q93291,23.7994,26.5509,26.4228,24.2484,20.4685,19.8331,20.7561,19.8333
cytb-5.1;Q93315,23.4445,23.5583,25.0893,24.8992,21.9357,19.7731,20.9258,20.6268
cytb-5.1;Q93315,21.1203,18.5309,21.0504,21.1893,18.5997,19.9508,19.011,20.9225
;Q93321,20.9185,19.4949,20.0343,21.4183,19.409,19.8892,20.9833,20.7543
;Q93333,26.6536,26.0718,26.1606,25.6137,20.0683,20.6548,20.9219,21.5158
rpb-3;Q93338,21.1582,19.3417,21.2341,21.5004,20.5194,19.9522,20.3384,21.6472
gsr-1;Q93379,23.8298,23.201,22.4885,22.845,20.1902,17.446,20.4237,19.2747
drh-3;Q93413,21.0996,21.2799,21.0837,21.6291,19.6064,20.5812,18.9777,19.8771
npp-17;Q93454,21.5232,20.6113,20.4606,19.5064,19.3605,20.6592,19.2886,20.554
;Q93513,21.2446,21.3093,21.7184,21.5718,20.9971,20.6532,20.7589,18.854
;Q93513,23.1659,24.0967,24.1614,25.3369,18.6773,20.9321,18.7024,20.5992
;Q93513,22.5862,23.6855,23.4048,22.8287,19.7221,19.4038,18.7913,21.669
;Q93513,24.1499,22.7876,21.5033,21.4079,19.5622,20.3096,18.8961,20.1561
;Q93535,26.2083,26.0163,26.0585,23.9973,27.4465,27.3837,26.8022,23.2217
;Q93553,25.7846,22.0416,22.2926,23.1026,20.0026,18.16,18.4208,20.5033
rpa-0;Q93572,21.7398,20.8604,22.6297,21.1149,19.3721,19.7368,20.4438,20.4298
rpa-0;Q93572,20.1824,21.192,20.8864,21.621,19.8902,20.7923,18.9436,19.3328
rpa-0;Q93572,21.3021,19.8598,20.2632,19.4409,21.3677,20.7714,21.359,20.9286
rpa-0;Q93572,21.5462,19.8633,21.3127,18.673,19.385,19.4555,20.2478,20.8226
rpa-0;Q93572,27.8079,28.2463,28.7695,28.4372,19.0246,20.8602,18.3018,21.1339
rpa-0;Q93572,19.2567,20.2776,18.6828,21.0232,22.0332,23.1794,21.7549,23.235
rpa-0;Q93572,21.0958,20.2455,21.4279,20.2984,19.3625,20.4776,20.1859,19.7234
rpa-0;Q93572,21.965,20.4737,21.6006,19.3839,18.0045,21.2054,20.3562,21.2963
rpa-0;Q93572,23.9815,24.6309,23.9722,23.7735,20.7279,21.7219,20.9078,19.7326
rpa-0;Q93572,27.8402,26.7471,26.5324,26.3685,21.6792,17.3986,19.5108,19.3073
tct-1;Q93573,24.4082,22.2195,22.8568,22.2385,26.2404,26.0483,27.0462,26.9111
tct-1;Q93573,23.0373,24.1091,25.5148,25.8642,22.0141,19.5435,19.8626,20.6229
tct-1;Q93573,22.1039,23.5199,24.9284,23.9757,19.0375,19.9292,18.7544,21.0301
tct-1;Q93573,23.2276,23.1068,23.2939,26.0102,23.9823,23.3061,22.6521,23.1862
tct-1;Q93573,21.2996,21.0517,20.7745,20.7691,24.7222,23.3449,23.0894,24.4633
tct-1;Q93573,20.7012,21.0897,20.7078,20.9016,24.0812,23.9272,23.0615,24.2989
tct-1;Q93573,20.2056,21.4875,21.186,20.832,20.1604,19.3646,19.9291,21.6456
tct-1;Q93573,19.9608,21.1588,19.5458,19.8286,20.1364,19.9227,19.1021,21.1607
ndk-1;Q93576,24.6787,23.6338,24.0028,23.1265,20.9332,20.8653,19.425,20.9726
ndk-1;Q93576,22.8106,21.9833,22.9699,21.7195,19.3068,20.5394,19.7287,19.9431
ndk-1;Q93576,26.7942,24.949,26.6083,26.9941,25.5441,24.9016,23.9122,26.5968
F27D4.4;Q93618,19.4817,20.2135,21.3595,21.4715,18.2931,21.578,20.4957,20.1481
gst-24;Q93694,20.734,19.5602,21.4422,21.7381,18.4252,18.3,21.2044,18.7427
gst-24;Q93694,20.9812,20.3185,20.8758,20.8398,17.9575,20.4875,17.9453,18.7914
gst-24;Q93694,21.824,21.1211,21.4446,20.8377,19.2584,19.4035,19.3937,20.8696
gst-24;Q93694,29.0284,28.5259,28.7892,29.0704,31.9702,31.342,30.7309,31.0081
ned-8;Q93725,25.0742,26.0462,24.5514,23.8423,27.0056,27.0866,26.2568,27.2051
ned-8;Q93725,24.4265,24.5788,24.6698,23.2475,27.9166,27.3309,24.5932,22.6923
ned-8;Q93725,21.8681,21.5745,20.0235,21.5927,21.7895,20.8577,20.548,19.2065
;Q93838,21.5999,19.825,20.0821,19.4126,18.9386,21.2017,20.8197,20.9774
ent-2;Q93871,22.2326,28.1578,28.3067,25.7653,17.507,21.7541,19.9534,19.5814
ent-2;Q93871,26.725,24.8283,25.2765,25.9691,28.373,26.353,26.9446,26.907
ent-2;Q93871,21.3618,19.3347,21.8168,21.5104,27.0771,27.1676,24.143,27.2719
;Q93892,24.3243,25.6471,24.9414,25.2919,23.4901,24.564,22.2414,24.4549
mct-3;Q93896,23.8975,22.5493,23.5075,24.7524,21.6273,22.7856,23.4323,22.064
mct-3;Q93896,20.1831,21.2699,19.6174,20.9032,20.9701,18.7548,19.9326,19.8879
mct-3;Q93896,24.8635,21.3442,20.5584,21.351,24.9124,24.5452,24.1439,25.2083
mct-3;Q93896,25.8047,22.9164,23.3373,23.8354,21.9774,19.3981,20.0408,20.3989
mct-3;Q93896,20.6105,19.5447,19.5192,20.4271,24.1497,25.8631,23.4236,24.7526
mct-3;Q93896,18.3132,20.12,21.8232,21.2968,21.5255,23.3044,23.7357,24.7526
mct-3;Q93896,25.8586,22.6137,22.7219,22.8892,21.4485,20.5652,20.2706,19.7623
sdz-27;Q93932,21.1897,21.2478,21.2119,20.5954,25.412,25.9388,24.9443,26.4209
sdz-27;Q93932,20.8813,19.8304,19.305,21.1892,20.1452,20.4668,20.6528,21.7804
;Q93934,21.3445,20.0483,21.7543,20.9867,19.2739,21.2595,18.3109,21.1317
cav-1;Q94051,31.7245,29.3107,29.8448,29.8094,28.5807,28.5976,25.6589,27.8623
cav-1;Q94051,28.6132,27.2703,24.401,24.9026,22.5061,23.0287,24.3781,25.0105
cav-1;Q94051,26.4984,27.2686,24.4146,25.677,25.6698,25.5945,23.6916,21.1432
cav-1;Q94051,27.3196,24.7907,24.401,24.9026,17.4018,21.0413,19.5866,19.1602
cav-1;Q94051,23.677,22.7554,23.5722,22.2776,18.4868,19.2994,18.4493,21.9265
cav-1;Q94051,21.6512,21.184,20.4887,21.5675,21.0929,21.7543,21.2136,19.0524
snb-6;Q94057,21.3933,19.758,20.4695,21.1484,20.9415,21.3299,19.2945,21.0984
rab-10;Q94148,19.2102,21.1487,19.3389,21.0532,24.6202,24.5245,24.7787,21.8776
dnj-11;Q94216,20.7512,20.807,21.4259,20.104,19.6901,20.542,18.7538,19.677
dnj-11;Q94216,21.6613,21.3952,21.7731,19.8172,25.1846,24.5711,25.1194,26.2612
dnj-11;Q94216,21.2749,20.071,20.8886,20.6739,20.9463,20.7035,19.094,20.4684
plp-1;Q94230,20.8691,20.4773,20.3682,20.4801,20.4553,21.2594,16.6973,19.5764
plp-1;Q94230,22.0797,20.6974,20.3888,20.3909,19.7892,18.5628,18.9878,19.7595
plp-1;Q94230,21.1484,21.0254,20.7566,21.2136,20.2552,19.2635,20.7899,18.5733
plp-1;plp-2;Q94230,20.5257,20.324,20.6426,20.7648,22.6838,22.2397,21.4812,23.3049
fah-1;Q94272,21.1754,21.2599,20.6042,20.802,25.7966,22.8198,23.3134,22.8482
rpl-11.1;Q94300,23.5847,23.3862,22.9875,23.7284,24.8999,21.6817,22.5194,24.6701
pas-4;Q95005,21.2113,20.2654,20.7763,19.9033,19.7313,17.7321,20.0793,20.1005
pas-5;Q95008,21.8949,20.2361,21.3929,20.4401,20.6929,21.8249,19.3724,21.3287
pas-5;Q95008,19.4928,20.37,20.0286,21.378,19.9925,21.4883,19.4114,19.5543
ubc-9;Q95017,22.4068,22.2538,21.6992,21.062,20.5645,19.93,21.3319,19.8176
