geneName;Leading.proteins,log2 eat2_d15_01,log2 eat2_d15_02,log2 eat2_d15_03,log2 eat2_d15_04,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04
eft-3;eef-1a.2;P53013,20.2808,19.2731,18.632,20.6544,20.7096,20.5794,21.732,20.6128
eft-3;eef-1a.2;P53013,25.6934,26.5318,24.9186,24.8613,24.3801,26.8152,27.0913,25.6949
eft-3;eef-1a.2;P53013,22.9877,23.5899,24.0908,21.9037,20.432,21.1193,20.5915,21.3466
eft-3;eef-1a.2;P53013,24.0444,22.9258,22.2877,24.2926,22.9648,23.6156,24.2783,24.2621
eft-3;eef-1a.2;P53013,25.4183,26.1388,28.0181,27.4023,25.8331,26.4225,26.0503,25.2005
eft-3;eef-1a.2;P53013,26.6503,22.833,22.6435,21.722,20.6376,21.0519,21.5585,20.5691
eft-3;eef-1a.2;P53013,25.147,22.4274,23.0932,23.241,24.979,26.1235,25.6518,25.9566
mlc-3;P53014,24.9282,23.4658,25.3459,23.7713,23.1034,23.1572,23.1348,22.0747
mlc-3;P53014,25.7421,26.5708,27.0562,25.5052,21.0617,20.9674,21.2905,19.9813
mlc-3;P53014,24.991,24.9293,25.0941,25.0658,23.7852,25.6431,25.2622,22.8088
mlc-3;P53014,27.0987,24.3401,25.8148,26.2085,26.2579,25.2487,25.5166,24.358
mlc-3;P53014,24.6588,24.0209,22.4171,24.5775,21.0728,21.8566,21.6577,19.8275
D1005.1;P53585,21.6766,19.9664,21.1192,20.8214,23.5558,22.742,23.9756,23.0687
F47B10.1;P53588,20.8662,19.236,21.2643,20.2726,25.1551,25.2203,23.6675,23.7391
hint-1;P53795,25.0452,23.0283,23.6979,23.3832,18.6604,21.6312,21.4158,20.4604
hint-1;P53795,20.9588,19.3866,21.4166,20.896,20.132,20.4815,19.8567,21.3695
F44G4.1;P54073,21.8388,19.8291,21.7877,20.6511,20.7119,20.5443,21.8264,20.8618
aldo-1;P54216,23.497,20.6529,22.3607,21.358,19.9269,21.3976,20.8492,19.9645
aldo-1;P54216,21.0908,21.57,19.3684,21.4509,20.9383,21.1035,21.1048,20.4827
aldo-1;P54216,21.3868,20.4996,20.639,20.4346,20.1784,21.8377,20.4565,21.3033
aldo-1;P54216,20.9992,21.3626,19.5869,19.7783,20.9366,21.6596,21.3255,21.3855
cdc-48.1;P54811,21.446,20.3625,20.4711,20.8633,22.0337,21.0678,21.0777,22.3389
cdc-48.1;P54811,24.9639,23.7021,24.0208,24.1137,24.6937,24.8277,24.1997,24.318
cdc-48.1;cdc-48.2;P54811;P54812,21.4679,20.2651,20.5786,20.846,22.5211,22.934,24.4092,22.2128
cdc-48.1;P54811,22.9337,22.9461,22.0387,22.3355,23.8859,23.4981,23.4011,22.71
cdc-48.1;P54811,20.5556,20.1843,19.7755,19.894,22.2696,22.8864,22.7157,23.2367
cdc-48.1;P54811,21.3893,20.9193,21.0299,21.1496,20.3204,20.3209,20.4651,21.0975
cdc-48.1;cdc-48.2;P54811;P54812,21.5108,19.5382,21.0246,20.5761,20.493,20.6608,20.7177,20.9953
cdc-48.1;cdc-48.2;P54811;P54812,25.3247,25.0599,24.2633,23.7174,20.9167,21.5766,21.5996,20.8468
vit-1;P55155,23.0715,26.8843,26.6203,25.4354,22.4469,24.4345,23.3488,23.2866
cth-2;P55216,27.7514,25.2563,25.6278,24.4168,25.6424,27.5994,27.9295,27.0204
cth-2;P55216,21.1192,21.1417,20.8519,20.6619,22.0585,24.0769,23.3958,22.4475
cth-2;P55216,20.6661,20.5347,19.6147,20.7582,19.9551,23.0365,23.0832,21.2268
cth-2;P55216,20.4166,20.4787,20.5359,20.5753,19.5671,21.2971,21.0344,21.1917
cth-2;P55216,24.923,23.7634,23.6118,23.1991,23.6258,25.8057,26.1109,25.0758
cth-2;P55216,21.9304,18.5655,20.5017,19.9653,19.9032,21.1676,20.5839,20.8808
F13E6.1;P55326,27.1885,21.7716,22.1474,22.8757,23.8804,25.2844,25.3086,24.0016
F13E6.1;P55326,21.5387,21.387,21.1111,21.6013,20.6934,21.8227,21.4902,20.0403
F13E6.1;P55326,26.9834,27.427,28.3907,28.375,22.4524,21.4914,26.6485,24.7991
F13E6.1;P55326,23.5985,23.3173,24.8809,25.3094,19.5677,20.83,21.2386,19.3366
F13E6.1;P55326,22.0583,21.0283,19.27,20.6623,20.6175,21.7112,21.8231,21.1546
F13E6.1;P55326,20.5441,20.4966,20.6481,19.5022,21.6281,23.2671,22.3621,24.1433
F13E6.1;P55326,25.1255,20.0561,21.5079,22.0591,23.4099,22.5767,22.9845,23.5365
F13E6.1;P55326,25.193,25.418,24.6914,25.776,21.2709,23.9341,22.1988,21.8159
F13E6.1;P55326,30.5276,23.784,22.8405,24.457,25.1883,26.5224,26.5804,25.2134
F13E6.1;P55326,26.2575,24.6287,25.9645,24.6115,22.0746,22.8108,23.6648,23.9148
smo-1;P55853,24.612,22.8084,22.8162,22.6826,22.8693,21.8946,22.1068,21.9818
smo-1;P55853,20.8574,21.4528,21.8513,21.2825,20.525,21.5057,21.6247,21.1247
smo-1;P55853,25.2,25.2408,25.7454,23.516,23.5839,23.9021,23.2211,23.1017
rpl-12;P61866,26.0688,26.1,25.1896,23.0175,24.8204,26.9639,26.2457,26.9803
rpl-12;P61866,21.8098,24.056,24.1379,24.0699,19.3653,20.6382,21.1725,21.0988
rpl-12;P61866,20.6774,19.8555,21.4762,19.3124,20.3532,20.9643,21.2364,20.01
rpl-12;P61866,19.8065,21.5537,20.4959,21.3393,20.6092,21.0309,21.0764,19.3322
his-1;P62784,21.5948,19.0346,21.7087,20.6045,23.5121,26.1989,26.3157,25.5785
his-1;P62784,25.6059,24.6273,25.8,23.0978,21.0005,20.8185,20.9454,21.1867
acly-2;P90731,20.6953,21.5247,21.0797,21.4832,21.2483,21.3238,22.8569,22.6224
eat-6;P90735,24.4892,25.1773,24.7538,23.5669,24.0291,24.1534,24.7229,22.3345
eat-6;P90735,24.0533,22.1373,22.9517,22.1968,19.8099,21.7422,20.302,20.9859
wht-2;P90746,23.975,24.2668,24.2797,23.5643,22.8465,23.2626,23.5271,22.668
;P90862,26.7406,22.8309,24.0101,24.2097,23.8563,22.0455,21.9429,22.222
pbs-7;P90868,22.0808,19.5687,19.3852,21.1034,20.8119,21.3296,21.0495,20.7635
;P90879,21.7505,22.9926,22.7733,20.697,22.7789,23.997,23.2441,22.4003
ifa-4;P90900,22.0944,20.9237,20.4889,20.0699,20.653,20.3077,19.2528,21.1596
ifa-4;P90900,23.5353,23.8642,25.0823,25.0977,20.1696,22.8917,22.8465,22.4393
ifa-4;P90900,21.4757,20.1651,20.8143,20.5476,24.5108,24.9033,23.7865,23.0949
ifa-4;P90900,21.4298,20.8363,20.6977,19.6796,24.975,24.5405,22.8632,23.6938
clic-1;P90961,24.6878,22.5569,22.009,22.7358,19.3523,21.9004,21.3122,20.4671
clic-1;P90961,22.8728,22.7319,24.2022,24.5462,18.5858,20.8231,20.6382,20.936
clic-1;P90961,21.0448,20.937,20.4611,18.931,20.0069,20.6757,21.6311,20.2868
clic-1;P90961,24.2334,25.6417,23.6778,24.6961,20.7859,21.2908,20.0864,19.4014
clic-1;P90961,20.6702,21.5142,20.8985,20.6095,20.6605,20.8772,19.7708,20.5039
clic-1;P90961,23.8918,25.939,27.2792,25.5016,19.5345,20.1692,21.7612,20.1692
clic-1;P90961,23.6127,27.4146,26.1127,24.3102,20.1634,21.6817,21.5559,21.2221
csn-5;P91001,25.5408,24.3358,25.4455,24.5677,26.3081,25.1113,25.2549,24.2803
;P91020,21.9982,21.5294,22.691,22.9767,18.4538,20.8913,21.3733,21.1779
chdp-1;P91027,25.5796,27.3296,28.0999,29.0155,21.106,19.7814,21.5289,19.806
chdp-1;P91027,23.4485,20.1461,20.2419,21.4243,20.7086,21.9279,20.6659,20.1467
chdp-1;P91027,25.1345,24.6992,25.4027,24.2282,20.3855,22.1891,22.8863,22.101
chdp-1;P91027,24.9683,26.0385,26.9652,25.4665,19.4284,21.0499,20.1287,19.5509
chdp-1;P91027,25.2465,22.7943,23.5337,24.1168,19.158,21.0821,21.0941,18.8488
chdp-1;P91027,25.2039,24.7185,24.3454,23.3572,21.0741,21.7729,21.788,20.1233
chdp-1;P91027,25.9798,22.9108,22.772,22.2587,23.2906,24.3119,24.4816,23.2432
chdp-1;P91027,23.7658,26.6829,26.7513,26.6051,20.5167,21.8603,21.4641,20.0739
chdp-1;P91027,26.2555,22.6173,21.6396,22.4718,20.2616,21.4862,19.6394,20.5181
chdp-1;P91027,21.0441,20.5869,20.8222,21.644,20.7894,21.6181,21.7447,19.9088
;P91055,20.9091,20.3079,20.6184,21.2129,20.1355,21.4097,21.3724,19.5383
fbxc-15;P91116,20.2462,20.9813,20.5786,20.3621,20.5988,21.7848,21.7081,20.2363
rpl-13;P91128,21.9264,19.6961,19.284,21.4565,24.7277,26.6018,26.7769,25.6263
rpl-13;P91128,20.5353,19.7629,20.3127,20.5711,25.3666,24.5258,24.6392,23.9749
rpl-13;P91128,20.4468,21.5552,21.6108,21.1248,20.4465,21.6214,21.1487,20.7821
rpl-13;P91128,23.3243,26.2526,24.6812,24.2683,21.0315,20.4513,19.9293,20.3903
rpl-13;P91128,20.4015,21.1799,19.8317,20.3839,20.197,21.3189,21.6249,19.9988
rpl-13;P91128,20.0103,21.4864,21.3913,19.316,24.5922,25.6169,23.1221,24.9011
ptr-2;P91129,21.9917,20.7443,20.6397,21.5686,20.044,23.9314,22.2361,22.1752
col-20;P91249,27.0208,27.0581,27.7674,27.5169,26.4303,28.8102,29.1035,28.0606
col-20;P91249,22.0161,20.564,20.5367,18.4893,24.5089,25.2086,26.7442,23.8522
;P91269,26.6853,25.8061,26.5317,23.9303,24.2257,26.11,27.3069,27.8968
;P91277,21.4682,20.4794,21.0321,18.9392,20.661,21.1754,20.0693,21.388
;P91280,21.6466,20.3363,18.8116,20.9777,20.352,21.8491,21.8538,19.6301
;P91297,24.1388,26.1629,26.629,24.9127,20.0363,21.7456,20.7165,20.8941
vha-10;P91303,21.8231,21.2037,20.6596,20.6564,20.7439,21.1851,20.9003,19.5362
vha-10;P91303,25.7598,25.9086,26.9696,26.6949,22.3435,23.4637,23.6027,23.3688
vha-10;P91303,20.3522,20.4359,20.1089,20.957,19.8146,21.5508,21.1954,20.3886
vha-10;P91303,21.457,18.6133,20.3361,19.8453,20.0774,21.7541,22.0035,20.2866
vha-10;P91303,25.0523,26.1675,26.5149,24.6958,22.6067,22.942,24.024,23.0527
cey-2;P91306,19.9405,21.3252,21.6779,21.1096,22.4671,22.5818,23.4535,23.3283
cey-2;P91306,21.1014,21.3481,21.1991,21.2453,20.924,22.1442,22.5529,22.0105
cey-2;P91306,24.4995,25.2859,25.6952,25.9495,21.0507,21.3019,21.84,20.2462
;P91354,23.155,25.3295,25.8605,22.5736,23.2271,22.5,23.0821,21.6929
cpd-1;P91359,21.4408,20.0148,20.6004,21.6919,20.144,20.5229,21.4698,20.2713
rpl-15;P91374,20.7977,20.3155,20.8724,21.4095,20.7321,24.3693,24.8004,23.9508
rpl-15;P91374,21.6492,20.7364,19.5567,19.6304,20.579,20.4102,19.8672,19.7402
rpl-15;P91374,22.029,21.4057,20.9261,21.4951,20.8031,21.8384,21.4453,18.7302
rpl-15;P91374,21.331,20.9778,20.6406,21.0675,20.1336,23.117,23.8654,23.7154
rpl-15;P91374,26.4861,25.8447,25.9209,26.1277,25.4865,27.1991,27.1432,26.4068
rpl-15;P91374,19.9043,19.5735,19.7598,18.9187,22.8097,26.0314,25.3111,22.8398
rpl-15;P91374,19.6128,19.2054,21.165,19.797,20.5061,21.0419,21.2878,20.4759
rpl-15;P91374,21.7451,20.9687,21.7996,20.6211,20.7145,20.161,20.2844,21.0843
cey-3;P91398,24.413,23.118,24.4427,23.6501,20.1065,21.0395,20.7275,19.5693
;P91423,21.2302,21.544,21.8503,20.8346,21.0767,20.4518,20.4441,20.688
;P91482,21.7263,19.8753,19.4855,20.4613,21.1296,21.4877,23.0181,21.7545
;P91482,22.0779,21.1582,19.8283,21.1126,23.6379,23.1645,22.1839,23.2823
;P91491,30.1601,22.7628,23.9641,24.4412,27.0012,28.6586,28.4084,27.8409
usp-5;P91502,20.2327,20.5488,21.5317,20.1538,23.9646,25.3568,25.8693,25.0597
usp-5;P91502,26.9601,25.183,25.9052,26.672,27.4055,29.5484,28.6273,28.0123
usp-5;P91502,21.9212,21.2802,20.9007,21.2207,20.6463,21.7186,20.6466,20.5688
usp-5;P91502,20.8627,20.4918,19.5211,20.3364,23.909,24.2451,25.8536,25.3862
usp-5;P91502,21.725,20.7247,20.2544,20.5384,20.8416,21.1503,20.9809,21.4095
usp-5;P91502,21.2662,20.4263,21.3234,19.6847,23.5139,25.204,24.8321,23.3046
usp-5;P91502,21.4492,21.1143,20.3097,21.6896,20.7234,21.1682,20.0955,20.5568
usp-5;P91502,21.8464,20.2746,20.1798,22.1513,21.9575,24.5509,25.0199,23.189
usp-5;P91502,21.9098,20.5835,18.427,21.3069,20.6611,21.4233,21.2751,21.2738
set-18;P91821,21.8453,18.8404,21.3586,21.1384,19.7069,21.793,21.2571,20.9892
F26H9.5;P91856,21.1225,21.5256,20.721,20.8718,20.2663,22.5699,23.3397,21.9949
rab-5;P91857,24.2538,23.2174,23.0247,24.0883,19.8386,21.5142,21.6177,20.3525
rla-1;P91913,21.0968,19.5763,20.9913,20.8075,25.7495,27.0746,27.6094,27.0281
rla-1;P91913,24.968,21.7035,23.793,23.2154,20.7164,21.8029,19.7503,21.2166
rla-1;P91913,26.8351,27.0838,28.0758,27.752,20.7685,20.7972,20.9216,19.0761
rla-1;P91913,26.8351,27.0767,25.6807,26.1081,20.4675,20.8949,21.6416,20.413
rpl-27;P91914,18.6432,20.1504,20.6022,19.5007,25.2031,25.335,26.9238,25.0658
rpl-27;P91914,20.6194,20.3159,18.4243,20.7412,19.5475,21.2887,21.1686,21.4463
rpl-27;P91914,24.5993,25.6878,24.8045,24.2105,21.5504,22.5553,23.479,20.675
ola-1;P91917,20.6286,19.2262,20.0434,20.8148,20.9701,20.7437,20.0839,19.0284
snr-2;P91918,21.1517,21.1129,20.838,20.719,19.2914,21.7735,21.7398,20.7007
snr-2;P91918,24.0285,24.4855,23.5306,22.3095,19.7944,20.4293,19.2808,19.3385
ZK370.8;Q02335,20.4913,21.0285,21.5745,21.0429,20.7474,21.8663,21.4809,21.2128
ZK370.8;Q02335,21.784,21.4687,20.6473,20.895,21.5502,21.7305,23.1902,21.8905
ced-10;rac-2;Q03206,22.9744,22.3297,24.4902,23.4874,20.9899,21.0526,21.7968,20.9859
bre-3;Q03562,22.031,19.5594,19.4554,19.5387,24.4401,25.3681,25.12,24.0025
B0464.6;Q03564,21.7389,20.5094,21.1434,20.7912,21.0241,20.5517,21.5282,21.4465
C38C10.2;Q03567,23.1617,23.4208,23.2043,23.2984,22.1413,24.0755,23.7262,22.9368
C38C10.2;Q03567,27.0431,21.057,21.0831,22.4216,26.7161,26.959,27.6812,25.495
nhl-1;Q03601,21.8954,19.9028,21.2914,19.3142,22.7212,21.6267,22.2412,22.0458
lrp-1;Q04833,21.8982,20.6352,20.1266,20.0692,24.1495,23.5812,23.8876,23.2998
C30C11.4;Q05036,21.0078,21.4859,21.6554,21.2625,19.882,20.9948,21.2146,21.3932
C30C11.4;Q05036,20.52,21.0761,19.4832,21.3162,22.3658,22.9353,25.9193,24.0312
cdc-42;Q05062,21.812,20.9131,19.6744,21.3712,24.4235,25.1928,24.9954,25.5385
cdc-42;Q05062,22.0577,21.2057,20.2706,20.2819,20.8636,20.1157,21.263,21.179
cdc-42;Q05062,21.8128,20.4626,20.2397,21.7381,20.214,21.4505,21.5573,21.3295
cdc-42;Q05062,21.5654,18.2651,20.9458,20.8626,19.4505,20.6346,20.7303,19.6412
;Q067X2,21.3956,21.43,19.822,20.3974,20.6132,21.6489,21.7127,20.3202
unc-60;Q07750,22.0452,21.2708,21.8352,21.414,21.0663,21.6907,21.4655,21.4301
unc-60;Q07750,21.063,21.2061,19.4537,20.1553,19.5615,21.1465,20.8048,20.8445
B0495.8;Q09217,21.7494,19.6629,20.5742,20.6943,18.7867,21.8376,19.8171,20.3611
C13B9.3;Q09236,21.4988,19.7649,21.0054,19.6376,20.8666,21.7888,21.4948,20.7559
C13B9.3;Q09236,20.9848,20.1119,21.2945,19.1028,20.1129,21.3848,20.3441,20.9851
C13B9.3;Q09236,20.1768,21.542,21.0786,20.6544,19.5471,21.2146,21.0705,20.1407
C18H9.3/C18H9.2;Q09237,20.3491,20.2972,20.9373,20.7043,20.7795,21.4932,19.3873,20.347
C18H9.3/C18H9.2;Q09237,21.2246,20.9655,21.4073,20.7754,20.2275,20.1167,21.0814,20.81
dnc-2;Q09248,22.4764,22.048,23.2473,22.7958,19.5359,21.0371,20.3851,21.423
C16C10.4;Q09250,21.2259,18.7944,20.9622,21.1348,19.7738,20.8704,20.9305,20.7133
C34C12.4;Q09269,22.2043,22.6724,23.2337,23.5063,22.6095,23.2304,23.1732,22.8184
C56G2.7;Q09289,23.4707,26.2414,26.9922,26.0298,23.2245,24.5436,24.8642,23.3875
C56G2.7;Q09289,30.8394,24.7037,26.774,26.6944,24.1895,23.5673,23.3086,23.2408
C56G2.7;Q09289,26.8879,31.6049,31.1391,29.7845,23.6121,25.1962,24.6602,23.5107
C56G2.7;Q09289,25.2981,24.2164,24.9743,25.4385,19.9734,21.6586,21.7009,21.1063
C56G2.7;Q09289,20.6882,21.5436,19.5929,21.2219,22.7261,24.4015,23.806,25.1388
C56G2.7;Q09289,20.481,21.2213,21.326,20.3108,23.7082,23.0044,24.1194,21.6036
C56G2.7;Q09289,25.5801,23.8683,24.5564,25.5722,23.3997,25.264,24.8388,24.9985
C56G2.7;Q09289,25.0357,26.0487,26.9115,25.3586,19.4052,21.3959,21.8334,21.2349
T09B9.4;Q09350,18.9844,21.1388,20.1008,18.9089,20.2068,20.9508,19.8635,21.202
K07E1.1;Q09407,20.7134,21.1887,21.8499,21.4521,24.2594,23.1602,24.1926,22.7884
pgam-5;Q09422,20.6988,20.8192,21.4037,19.4391,20.1506,20.8749,21.7876,20.7494
pgam-5;Q09422,21.2024,20.4754,20.2793,19.0334,20.8441,21.8055,20.0846,20.7574
pgam-5;Q09422,21.2614,20.377,21.4256,21.5845,20.121,19.3125,20.7077,21.269
mex-6;mex-5;Q09436;Q9XUB2,22.0556,20.5991,20.1535,20.7256,20.4355,21.511,21.1431,20.4895
ubh-4;Q09444,21.7805,23.3524,22.8931,22.2484,19.8224,21.6513,21.4625,19.9583
ubh-4;Q09444,25.8769,25.6479,25.4524,23.6205,27.3035,24.9972,25.5309,24.5715
ubh-4;Q09444,20.7214,20.9433,21.6552,21.5026,25.2062,25.8484,25.0904,24.5715
ubh-4;Q09444,24.1512,23.1851,23.9228,22.6746,23.3618,24.1767,24.5116,22.922
;Q09489,24.9584,23.3129,22.2947,22.2897,20.2243,21.7529,21.4695,20.0151
;Q09489,21.3258,19.7597,21.5551,21.6712,20.6617,20.1953,20.9677,19.9857
lgg-1;Q09490,23.1602,21.9132,21.3904,21.7894,20.5439,20.7143,21.5627,21.4076
lgg-1;Q09490,24.9743,21.9132,21.7802,21.7894,22.1092,23.0204,21.1313,21.9206
rpl-10;Q09533,21.8101,19.9424,21.5063,21.7168,20.0438,21.7437,20.6698,20.5606
rpl-10;Q09533,22.4559,25.088,27.5488,25.2772,23.3261,23.3045,24.7922,23.6443
rpl-10;Q09533,26.1798,25.4958,26.3286,24.7526,24.0974,22.254,23.4016,22.9528
rpl-10;Q09533,22.038,20.246,21.3449,20.8871,22.4809,23.8143,23.7757,22.2461
F36G3.1;Q09560,22.8462,20.9268,21.9553,21.5602,20.8493,21.2199,21.2558,20.6898
F48E8.6;Q09568,23.1914,19.9968,20.261,23.6594,22.9006,24.2118,24.6115,24.5173
lec-3;Q09581,23.2563,23.0023,23.5468,23.2979,19.1288,21.8501,21.8691,20.5578
lec-3;Q09581,23.6586,25.3014,25.9354,25.6656,19.9202,21.1104,21.7035,21.168
lec-3;Q09581,20.6251,20.6936,21.5835,20.7986,21.2076,23.3522,22.6081,23.8759
lec-3;Q09581,27.4886,25.9077,26.67,24.7856,25.1238,27.6707,27.1199,26.3675
lec-3;Q09581,25.0539,24.6192,23.8885,24.5829,23.0001,25.3606,25.2158,24.7383
ptc-1;Q09614,22.0742,21.1707,21.2917,20.8409,20.105,24.2083,25.5836,23.4627
tnc-2;Q09665,23.8973,23.5248,25.8094,25.2468,20.9883,21.4074,20.1754,20.3778
ptr-13;Q09934,21.2561,20.8723,21.7009,20.1079,30.7584,29.5713,29.1358,29.2918
ptr-13;Q09934,21.3465,19.3003,20.8725,21.6484,23.227,22.9785,22.0543,23.2159
ptr-13;Q09934,20.5306,19.9518,20.7505,20.7907,18.7485,21.1137,21.3707,20.9487
C53C9.2;Q09936,23.486,26.9507,25.4176,26.8058,20.7582,21.2099,20.0921,21.1684
C53C9.2;Q09936,23.1495,24.2218,24.3735,24.2699,20.561,21.8536,20.1156,19.8005
C53C9.2;Q09936,21.6883,24.8844,24.4425,21.9964,20.4255,19.8515,21.6429,21.2847
C53C9.2;Q09936,23.6844,26.6263,25.8981,25.4443,22.6315,25.0758,24.7442,24.4182
C53C9.2;Q09936,24.7691,24.1901,22.3742,22.9487,20.2297,21.1852,21.3254,19.5301
egg-1;Q09967,23.0412,24.7236,24.8431,25.551,19.9785,21.8905,21.1234,20.5458
egg-1;Q09967,28.7799,23.7355,25.3842,24.0649,25.5455,27.6356,26.4379,26.4458
;Q09EE6,26.0727,25.289,25.5576,23.9553,24.6441,26.1382,26.1701,25.4587
;Q09EE6,20.7936,21.5378,20.6587,21.0049,20.2794,21.1327,20.6987,21.4459
;Q09EE6,22.0413,19.6524,21.0485,20.5746,20.4913,21.4786,21.5443,20.2272
F13H10.3;Q0G831,23.2747,25.181,25.6583,23.8472,20.3016,21.376,21.505,20.7658
mdt-9;Y62E10A.11;Q0KHC0,21.8709,20.1424,20.6716,20.0509,20.7708,21.6517,20.6067,20.5537
T19C3.4;Q10010,20.9365,19.7368,19.7133,20.0924,18.387,20.8368,21.1855,20.3356
T28D9.1;Q10020,24.1691,22.0328,23.8834,22.031,21.0262,21.5589,20.5083,20.3649
T28D9.1;Q10020,25.6308,22.1704,23.2049,23.7685,20.8913,20.349,21.3992,20.2511
T28D9.1;Q10020,25.9169,25.3333,26.6674,25.2274,20.6482,19.7097,21.6977,20.9003
T28D9.1;Q10020,25.9169,25.6923,25.471,25.8457,20.5978,21.6197,19.8044,21.3663
F15G9.1;Q10033,21.0197,21.4806,19.9887,21.7394,20.8008,20.5192,21.3361,21.2257
R10H1.1;Q10043,24.1407,21.2851,20.5301,22.8996,19.4325,21.4653,18.9683,20.4155
vglu-3;Q10046,21.0405,19.4072,21.8224,21.5038,20.6752,21.9242,21.0716,20.4573
C23G10.2;Q10121,20.8141,20.4932,19.1251,20.5573,19.319,20.9838,20.6577,21.2047
C23G10.2;Q10121,20.9548,20.9046,20.251,21.468,20.8074,21.4038,21.8197,20.1825
C23G10.2;Q10121,27.6515,26.909,26.0176,26.4092,23.6821,24.8583,24.203,23.0202
C23G10.2;Q10121,20.9592,21.4066,21.012,21.2017,18.7256,20.8922,21.4685,21.1738
dhs-5;Q10130,21.4134,19.3565,21.1232,20.4095,20.7967,21.286,21.5011,20.4352
dhs-5;Q10130,20.4075,21.0257,21.5721,20.7024,20.4316,21.1755,21.812,20.5882
F46H5.3;Q10454,21.8569,20.7198,19.6231,21.1218,20.0666,20.407,20.7485,21.0237
F46H5.3;Q10454,26.4045,20.0925,22.0109,23.0415,20.361,20.7011,21.0937,20.6022
F46H5.3;Q10454,20.329,20.3231,21.6274,21.1265,25.0116,24.3819,22.39,23.1511
F46H5.3;Q10454,26.2179,26.0017,26.6382,24.2271,25.7906,27.7555,27.2651,27.3079
F46H5.3;Q10454,20.4594,18.5278,21.4446,20.9314,19.5762,20.3293,21.8166,20.3017
F46H5.3;Q10454,23.1615,24.546,23.4147,23.8274,20.9822,21.1054,21.246,20.0514
F46H5.3;Q10454,21.8024,22.8483,24.6961,23.4769,21.5079,22.3834,19.8683,23.7574
F46H5.3;Q10454,24.9675,24.2279,24.2729,22.5284,19.1533,19.9614,21.0105,20.1996
F46H5.3;Q10454,20.9084,21.2628,20.0187,21.0985,25.1478,22.9323,24.0551,22.4462
B0286.3;Q10457,21.6091,20.8531,19.898,19.884,18.7387,21.4196,21.6767,20.7487
rpb-2;Q10578,22.0222,20.3109,21.7669,20.5566,19.2235,20.1314,21.6005,21.2606
rpb-2;Q10578,20.8232,21.3792,21.5097,21.1076,24.5826,26.6047,26.5932,24.7436
rpb-2;Q10578,21.1492,21.1783,20.2692,20.6957,21.0846,21.6788,21.1498,20.4582
rpb-2;Q10578,18.6057,20.0191,20.9633,20.9993,20.5427,20.328,21.2401,20.9802
apl-1;Q10651,25.2374,26.0374,24.1408,25.6779,26.7763,25.2222,25.2313,24.0612
elt-2;Q10655,21.3238,20.4731,21.5922,19.4399,20.27,21.2982,20.1026,21.3216
tpi-1;Q10657,26.5294,24.2497,26.3212,24.6987,21.1578,22.4185,24.5931,21.8605
glt-1;Q10901,25.2778,21.0864,22.9689,22.7065,21.6653,25.4961,26.4509,25.1164
arf-1.2;Q10943,21.7105,19.8066,20.333,21.2075,19.6529,20.8647,21.5939,20.7952
tmbi-4;Q11080,21.6008,21.275,20.7907,18.7697,20.2846,19.9504,20.1182,20.9002
C02F12.5;Q11101,20.6528,21.1481,21.2785,20.9797,20.1935,20.7017,21.0757,19.8829
unc-78;Q11176,21.7694,20.5965,20.4459,19.7746,19.6577,21.6127,21.6679,21.4285
sodh-1;Q17334,20.1058,20.1872,20.5899,19.6451,20.4124,19.6602,21.0977,21.1616
sodh-1;Q17334,26.1035,23.2419,25.8443,24.7731,24.556,26.5455,26.9337,26.6516
sodh-1;Q17334,21.9859,21.3509,20.2991,21.1289,23.9422,27.1516,26.9408,25.1173
gld-1;Q17339,21.647,20.0147,21.0621,21.0496,20.2401,21.54,20.9642,20.6523
snr-1;Q17348,21.006,20.1032,21.1709,20.3124,20.8604,19.922,21.3215,21.0776
usp-14;Q17361,21.6099,19.2408,20.6702,21.0743,22.7848,23.0992,22.7384,22.8681
usp-14;Q17361,20.5018,20.909,21.3751,21.1516,24.0639,23.462,24.2063,21.472
usp-14;Q17361,20.3276,19.748,21.2525,21.0745,20.5752,21.6769,21.3408,21.3913
usp-14;Q17361,21.3176,21.3324,20.1477,21.3615,20.2655,20.5356,20.1505,20.6348
cul-1;Q17389,21.2222,21.5431,21.4695,21.243,23.0371,23.6537,22.4426,22.2447
AC3.5;Q17405,27.4877,24.5246,26.2412,25.7148,25.3201,27.7069,27.3835,26.9325
AC3.5;Q17405,21.0784,21.4924,21.501,21.316,20.795,21.7959,20.6318,21.3546
AC3.5;Q17405,21.2885,20.4816,21.6421,20.3067,20.5301,20.8712,21.3265,20.7905
AC3.5;Q17405,27.3336,27.69,26.7272,27.6854,24.778,27.1145,26.8476,25.3792
AC3.5;Q17405,23.2094,20.9073,21.1823,21.2883,23.1318,28.2356,28.9444,27.4412
lin-24;Q17410,24.5448,26.032,25.2216,25.1293,22.0838,22.0534,21.4062,21.0813
B0001.4;Q17413,21.4282,20.8084,20.4063,21.5427,20.32,21.9347,21.7479,19.1008
;Q17430,21.3953,19.6237,19.8544,21.2428,20.1595,21.7205,20.7721,20.9832
pfd-4;Q17435,23.3552,22.7114,22.3383,20.996,20.9914,20.6104,21.1733,18.8239
pmk-1;Q17446,22.2327,20.476,23.0707,20.8919,20.1745,22.2082,22.2716,23.6318
