geneName;Leading.proteins,log2 eat2_d10_01,log2 eat2_d10_02,log2 eat2_d10_03,log2 eat2_d10_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04
puf-9;Q23191,23.9186,23.0405,23.7713,26.2888,20.4117,20.1501,16.7844,19.335
tag-266;Q23203,22.4898,22.0228,22.4334,22.5044,18.9511,20.1289,18.9331,20.0266
pbs-3;Q23237,20.1325,21.0041,20.0354,20.9626,17.7139,19.1776,18.8261,20.2093
pbs-3;Q23237,20.1953,22.878,22.9599,21.4916,19.6067,20.2278,20.142,19.5277
ZC395.10;Q23280,21.1722,20.5652,20.6206,20.8314,21.5096,19.6953,18.41,18.7532
ZC395.10;Q23280,23.172,22.536,22.18,22.968,20.2021,20.138,18.6576,20.0802
rps-7;Q23312,21.7462,21.2515,21.3608,18.639,17.7942,18.884,20.3564,21.0773
rps-7;Q23312,23.8681,25.0424,24.9118,24.9917,23.9199,23.3251,24.4458,24.1629
rps-7;Q23312,27.3695,27.276,27.6407,22.8151,22.8052,23.9503,23.9393,24.046
rps-7;Q23312,19.4876,20.4193,20.7735,20.4683,26.0738,25.7231,26.2529,25.0022
rps-7;Q23312,20.9216,21.4614,21.812,19.7702,20.5299,17.5086,17.4731,18.9125
rps-7;Q23312,21.0808,20.6277,21.7174,20.3746,19.972,20.8422,19.5847,19.5869
;Q23330,20.7669,20.1887,21.4454,21.4726,20.592,20.2999,20.68,19.1664
;Q23398,21.94,20.9818,21.7659,20.5328,20.961,21.0389,18.586,20.2736
fzo-1;Q23424,28.0244,26.7627,27.8097,24.3126,26.1541,25.8612,25.924,26.0092
fzo-1;Q23424,20.8541,20.8626,20.9086,19.9377,17.0697,20.0411,21.6899,20.9856
rpn-12;Q23449,22.1767,21.0943,22.4128,23.77,20.7763,18.6002,20.0321,21.2681
rpn-12;Q23449,20.9208,20.1901,21.3039,21.3454,20.6892,20.8032,21.5032,19.6259
rad-23;Q23451,27.3968,27.3197,26.3591,23.2606,24.975,25.559,25.9443,26.0993
rad-23;Q23451,27.1688,26.4391,27.2345,22.4242,24.3065,23.5924,22.8913,23.3474
rad-23;Q23451,30.7828,30.7447,30.9659,24.8213,29.8952,30.0128,29.9803,28.7119
rad-23;Q23451,25.5335,25.4521,25.481,24.1096,17.4406,19.483,20.6906,19.3141
rad-23;Q23451,21.5688,20.9841,21.4658,21.5915,19.0436,16.5022,18.8818,18.6214
aco-1;Q23500,25.3816,23.9679,28.8998,25.6681,18.1959,21.6367,18.4068,19.4049
inx-8;Q23593,27.8512,26.4623,25.683,23.6986,26.0734,26.8913,25.9631,26.4649
inx-8;Q23593,23.893,23.5737,24.2287,26.1453,18.6035,20.2031,20.8716,18.8314
inx-8;Q23593,19.7397,21.0885,20.396,20.3586,18.8379,20.2313,20.6892,18.8448
inx-8;Q23593,20.5505,21.3955,21.8739,21.3184,25.3595,26.8102,27.4081,27.1744
inx-8;inx-9;Q23593;Q23594,24.4862,24.298,24.5966,21.3392,19.0215,21.0274,20.0258,17.4954
inx-9;Q23594,26.6033,26.4818,27.302,24.367,26.827,27.0665,26.8334,28.1617
inx-9;Q23594,25.6629,26.1219,26.868,23.2006,19.8498,18.191,17.4062,17.7918
;Q23600,23.9245,22.1689,24.545,22.402,19.4775,19.8683,19.7265,16.7967
hpo-40;Q23647,22.5908,22.1947,23.6709,22.2397,19.3153,18.1006,17.1457,19.6924
nlt-1;Q23655,26.8525,25.8792,26.2159,24.8316,25.3869,25.9554,25.3443,26.0528
nlt-1;Q23655,27.5727,26.897,27.0845,25.5567,23.0836,22.1589,24.7239,21.1669
nlt-1;Q23655,25.4022,25.3418,24.1444,25.1168,17.0759,18.0606,19.7123,20.0708
nlt-1;Q23655,20.7733,20.2261,19.0502,21.1506,20.7823,18.931,20.3577,18.4701
arrd-4;Q23672,19.7948,21.3799,20.7105,20.8637,19.1297,18.45,18.3024,18.619
arrd-4;Q23672,21.2186,21.0868,21.7133,21.15,20.5351,18.7274,18.74,18.8576
vha-9;Q23680,19.9812,19.9804,20.6783,20.3813,22.0016,23.8553,22.7889,22.7592
vha-9;Q23680,20.4488,20.6558,21.5521,21.1466,18.9776,19.8199,17.8756,20.2839
vha-9;Q23680,23.2616,23.1833,24.7738,24.1074,19.6387,19.8246,17.6355,18.3993
vha-9;Q23680,21.8299,20.8171,20.2357,21.1939,18.1958,18.0137,20.7501,17.9884
lap-2;Q27245,21.7945,21.534,21.8585,23.4536,18.091,19.7899,21.8174,17.6181
rop-1;Q27274,24.3252,22.5727,23.0168,22.6854,25.1922,23.5662,22.6678,23.2638
rop-1;Q27274,25.958,24.2111,23.8785,24.1441,24.0694,24.5966,25.0683,25.8196
mup-2;Q27371,24.5224,23.7499,22.8981,21.9065,19.8063,21.7657,20.9991,19.587
mup-2;Q27371,22.8601,23.8174,22.8981,23.9617,19.2123,18.8894,20.5093,19.661
mup-2;Q27371,21.5575,19.8135,20.6762,20.3719,20.0415,19.896,21.3335,21.2272
mup-2;Q27371,21.5133,21.3552,21.665,19.9879,19.4511,19.3067,21.1659,21.089
mup-2;Q27371,21.2615,21.2336,21.5028,20.37,19.0547,20.294,15.3302,19.8594
mup-2;tnt-2;Q27371;Q7Z072,21.9085,21.0049,20.6341,19.8092,20.1028,18.069,18.565,20.6803
mup-2;tnt-2;Q27371;Q7Z072,22.6804,24.4165,23.0138,23.7877,22.0196,24.083,21.9175,22.8173
mup-2;Q27371,24.3577,23.0342,22.4666,20.7047,18.3629,19.2766,18.9978,18.9075
mup-2;tnt-2;Q27371;Q7Z072,21.7981,20.6754,21.5992,19.88,18.3283,21.3438,18.3688,20.8106
mup-2;Q27371,23.9629,23.392,21.9925,22.7517,19.9261,18.9774,17.0661,17.7557
mup-2;Q27371,20.8095,20.4697,21.497,20.4348,21.0768,19.9998,20.7328,17.9907
mup-2;Q27371,23.4301,22.7316,25.0183,23.5084,19.459,18.8314,19.6547,19.4783
mup-2;Q27371,25.4331,24.9329,25.8068,26.6037,25.4373,25.8298,26.9123,25.2559
mup-2;Q27371,20.1657,21.3936,21.3292,20.8326,18.0999,20.6892,21.3688,21.3599
rpl-16;Q27389,25.4401,24.7523,25.0893,24.5687,19.5868,21.3903,20.9963,17.1702
rpl-16;Q27389,24.1906,22.8906,23.5654,23.354,21.1676,22.9118,21.9686,22.6964
rpl-16;Q27389,21.5776,21.2076,21.4618,21.4982,19.4128,19.8537,19.6425,19.4552
rpl-16;Q27389,21.0541,20.3408,20.3462,20.3401,17.9724,19.9128,19.4561,19.4803
pas-2;Q27488,21.1278,20.5039,19.0086,20.4665,20.7921,21.27,18.5718,18.5212
pas-2;Q27488,20.5723,20.1879,20.6951,21.3216,19.2794,19.7671,19.7877,16.4485
rpoa-2;Q27493,22.2409,20.9506,22.2298,26.0129,20.7131,19.639,19.2767,19.4692
htz-1;Q27511,23.5024,20.8432,22.345,25.3442,24.0468,24.2812,24.2651,24.3515
htz-1;Q27511,26.084,25.1032,27.4996,24.8124,27.7822,26.9262,27.1142,26.6705
enol-1;Q27527,23.4583,22.7261,23.6849,24.8323,18.2346,17.8413,20.7504,21.176
enol-1;Q27527,21.6942,20.9077,19.9586,18.8864,20.4162,19.3437,19.6974,20.9744
enol-1;Q27527,19.9553,20.9956,21.2962,21.3537,19.5215,18.8867,21.1112,18.7916
enol-1;Q27527,22.9703,22.3935,22.6801,19.7854,19.4578,21.0947,18.8514,20.4918
cyp-14a5;Q27531,24.3386,22.5609,23.1449,22.8776,20.113,18.0966,18.5198,20.3834
cyp-14a5;Q27531,21.7188,21.0468,20.0002,19.538,20.4348,20.0677,19.7559,18.8263
cyp-14a5;Q27531,24.8558,24.6283,24.6615,24.9601,25.8554,26.6299,25.6937,26.4422
cyp-14a5;Q27531,21.4434,19.6997,20.7259,20.4517,18.022,20.003,19.8651,17.3036
cyp-14a5;cyp-14a2;cyp-14a3;cyp-14a4;Q27531,21.1693,19.6214,21.1303,19.7266,19.7899,18.3791,19.0149,20.8278
cyp-14a5;Q27531,24.8899,24.2651,25.7365,25.5273,21.9766,21.1811,23.4456,22.3995
ZC434.8;Q27535,25.1653,24.7457,23.9357,26.0432,17.5938,19.5473,18.2853,17.7658
pat-3;Q27874,25.596,26.2092,26.806,27.043,17.9701,19.4445,19.6229,19.3655
pat-3;Q27874,21.1883,20.19,20.4843,19.3662,20.1408,18.7997,19.1691,18.8144
lbp-3;Q27GU2,20.0658,18.4991,21.6651,20.8248,19.7062,19.8092,20.4577,21.5319
vamp-8;Q2EEN5,24.8921,23.3984,23.5117,21.9746,24.0961,24.9539,25.0058,24.8053
vamp-8;Q2EEN5,20.7404,21.3997,20.9372,19.9772,18.5456,19.4532,19.1276,18.1051
gln-3;Q2HQL4,21.2016,20.0125,21.6313,21.0929,16.3598,19.6205,18.4335,19.7442
;Q2L6X2,20.7424,19.5339,21.7643,20.5947,21.0339,19.95,19.6974,19.0959
;Q2L6X2,20.8637,21.1745,21.4257,20.0875,17.5423,19.3003,19.231,19.2332
;Q2XN01,23.4201,23.7323,24.238,22.1763,26.8893,26.7336,26.7527,26.213
;Q2XN01,28.5443,28.7065,26.9947,26.3411,27.1009,28.0767,27.566,26.7801
;Q2XN01,26.2487,25.884,28.6266,24.2983,26.1524,27.0684,26.7861,27.343
pgl-1;Q304E5,21.6193,20.4193,21.5115,21.2351,19.3491,18.2286,19.1178,18.8137
lbp-9;Q3LFN1,20.4706,20.1265,20.8832,19.7745,19.0613,19.7469,20.7081,17.24
lbp-9;Q3LFN1,21.8508,18.7522,19.9677,18.3064,19.2343,18.3498,18.5736,18.7268
;Q3V5H6,21.4877,22.3192,22.7092,24.9098,19.0655,21.0337,21.1346,19.5551
;Q3Y3Z9,23.1054,23.7476,25.3132,25.6225,19.6321,20.2934,19.6292,20.2802
spp-10;Q4JFH6,24.1692,23.7381,22.3122,23.7096,19.3832,19.7137,19.978,18.3065
;Q4R132,21.8579,20.4561,20.9376,18.9425,17.5766,18.7115,18.1563,21.5529
;Q4TTB6,25.1899,25.2436,24.2504,26.9427,23.2794,23.3097,24.2869,23.1581
;Q8MXD9,22.4247,21.7492,21.6118,22.8311,21.0271,22.3457,22.003,22.4492
;Q564S3,24.8073,24.7385,25.3527,25.3794,24.8601,23.7001,25.3036,23.2025
;Q564S3,21.1679,20.0501,20.9563,21.5816,18.5803,18.4789,21.1065,18.0105
imp-1;Q564X1,24.8854,24.6257,24.5404,23.5401,25.7416,26.1418,26.7965,25.1737
;Q564Y0,21.3644,21.6569,21.6283,20.5416,18.2953,17.5959,19.6141,16.4351
;Q564Y2,25.1268,25.5061,25.4885,25.8052,25.7687,27.471,26.3443,26.9668
;Q564Y2,21.2403,21.2737,21.1467,21.031,22.8965,22.9735,23.0366,22.2736
;Q564Y2,20.1929,20.7503,20.0096,21.4185,23.2863,22.6751,24.2705,22.8635
tag-261;Q95X71,21.9427,21.034,21.2707,20.1782,18.4771,18.2175,18.7583,19.8164
tag-261;Q95X71,21.1744,20.5707,21.4815,20.8224,19.1445,18.9052,19.0149,17.7776
;Q5GMH8,20.2893,20.7508,21.881,20.0659,24.219,24.6115,24.1565,24.1487
;Q5W7A3,20.5544,21.3516,19.624,19.5217,18.1174,17.8007,18.3535,19.5079
npp-21;Q5WRT8,21.9023,21.9459,22.9348,21.4544,20.6797,20.2163,19.7414,20.3444
npp-21;Q5WRT8,24.1022,24.3213,25.7659,24.8267,23.3414,24.2408,23.0963,23.4696
npp-21;Q5WRT8,20.5863,20.4168,21.5819,20.4358,21.5137,22.104,21.9145,22.4239
npp-21;Q5WRT8,19.9914,21.3902,20.4838,19.3282,23.2331,23.415,22.5169,21.8591
;Q65CM5,21.3127,20.1757,20.5888,20.9563,21.8792,23.7441,24.3395,23.7387
Y54E10A.11;Q65XX2,20.7627,20.5283,20.3053,20.4247,21.506,21.7257,22.8553,21.9262
gcy-32;Q6DNF7,28.7719,27.811,25.6033,25.5875,25.0447,25.3846,24.9859,25.2083
ins-19;Q71UE4,21.3345,21.4032,21.6419,20.6352,17.8807,19.2424,22.0175,21.4913
aqp-2;Q7JMQ6,20.6769,19.033,20.78,21.4226,18.004,19.031,20.4015,21.2348
aqp-2;Q7JMQ6,21.9062,19.3684,21.8304,21.0323,18.7824,20.3126,20.349,21.0211
;Q7JMS5,20.9612,20.9616,21.2032,17.1601,21.9465,20.8367,23.638,22.3481
;Q7JMS5,21.7945,19.4049,19.7948,21.3983,19.0367,17.912,17.9504,18.5179
;Q7JNM2,25.9474,24.4082,25.208,21.9269,22.6067,23.7365,23.7439,23.7395
npp-16;Q7K6X4,20.2325,20.9222,20.5542,20.4959,18.3914,19.5795,17.1224,19.3741
;Q7KPV8,21.3771,18.8217,18.1729,19.4116,18.2328,18.7751,19.8122,14.8143
;Q7YTN9,20.3538,21.1444,20.2004,19.5741,17.8892,19.1952,19.189,19.7828
;Q7YWU6,21.4358,20.4529,19.8223,21.1237,23.9925,23.1832,25.1108,23.535
;Q7YWV0,25.5682,22.6677,24.0653,24.6771,18.1448,18.9872,20.3285,19.5973
;Q7YWW4,21.9292,20.4126,21.5922,20.8527,23.6892,23.9382,20.8627,22.1835
;Q7YX48,21.7978,20.7124,21.6303,21.1214,17.4992,17.6838,19.653,18.1584
vem-1;Q7YZW5,24.8964,23.4124,24.6689,24.5301,21.8633,21.8545,20.6822,21.8015
tnt-2;Q7Z072,21.5502,20.3551,19.6357,21.3186,21.483,23.0797,23.2833,24.0642
tnt-2;Q7Z072,22.0283,21.0958,23.2076,22.7689,19.0675,19.7981,19.1918,21.3258
tnt-2;Q7Z072,20.1751,21.0758,21.5306,18.3382,19.3618,21.3412,21.7787,18.9204
tnt-2;Q7Z072,24.9168,23.7122,24.5638,21.9599,23.5283,23.9608,24.9838,22.8772
tnt-2;Q7Z072,21.9718,20.5724,21.6347,20.4667,19.6711,20.2889,20.873,18.183
tnt-2;Q7Z072,21.8499,19.7943,20.8256,21.3129,18.489,20.9899,21.0967,18.7271
tnt-2;Q7Z072,21.224,21.0676,21.3539,19.8457,18.9801,20.3719,18.7978,20.1577
aqp-8;Q7Z138,23.0773,21.6439,21.5116,24.0231,19.7317,19.2382,18.244,18.8102
C05B5.8;Q86DA7,20.6918,21.4216,21.2991,19.9549,17.7619,17.7261,21.0844,18.9134
pqn-89;Q86DD5,24.0876,23.7872,24.0875,23.5915,19.9446,19.5462,19.2222,18.3188
pqn-89;Q86DD5,20.4538,19.6809,18.4702,20.8025,29.2242,28.7607,28.5846,28.0972
col-166;Q86FL7,25.4094,25.0653,25.7561,25.35,27.7431,28.3937,26.4298,27.1383
;Q86NC1;Q9N5U1,25.0524,22.7893,23.2587,21.9706,23.0916,23.1024,24.3718,23.6626
;Q86NC1;Q9N5U1,21.6692,20.3984,21.5787,20.9262,18.4454,20.518,19.1987,19.6768
col-169;Q86NE4,21.5323,20.2787,21.4424,21.5395,23.7755,25.575,22.9513,23.3128
ttr-41;Q86NH9,20.905,21.3625,19.6868,20.9612,18.3497,19.6136,17.9794,19.0348
Y65B4BR.5;Q86S66,21.8683,21.458,21.0658,20.3141,18.0694,17.4334,19.8494,19.834
Y65B4BR.5;icd-2;Q86S66;V6CKR1,22.4488,22.5528,21.4327,23.6278,17.5263,17.8285,21.3041,18.8176
Y65B4BR.5;icd-2;Q86S66;V6CKR1,20.3226,17.9063,20.5191,21.4534,19.613,18.2827,20.8327,18.4053
Y65B4BR.5;icd-2;Q86S66;V6CKR1,21.7035,20.5241,21.5812,19.9676,19.2515,18.6045,17.6434,19.2232
Y65B4BR.5;icd-2;Q86S66;V6CKR1,21.8696,20.7945,20.904,20.7092,21.451,20.8274,23.5255,22.8908
Y65B4BR.5;icd-2;Q86S66;V6CKR1,21.3237,20.9419,19.584,20.4992,19.6754,21.0685,19.8666,20.7951
Y65B4BR.5;Q86S66,23.6081,22.0429,24.0652,25.3989,23.8673,23.7132,24.2272,23.4721
Y65B4BR.5;Q86S66,21.7926,21.0992,19.1702,21.2234,25.5075,26.8065,25.521,26.1226
;Q8I4C0,26.3688,25.5735,26.083,25.6735,28.9419,28.394,28.8884,28.3076
;Q8I4E4,22.7767,22.5865,23.6339,26.3483,21.4743,19.9459,19,19.8789
;Q8I4J8,20.8804,20.4931,21.1259,19.7127,20.6695,18.749,19.3099,18.5469
;Q8I4J8,20.1188,20.2518,21.4529,20.8125,20.0577,18.8644,20.8384,19.4459
gls-1;Q8I4M5,23.0277,22.4601,23.0666,24.6641,19.0249,20.1398,21.4006,20.3607
gars-1;grs-1;Q8I711,20.9858,21.0156,21.4875,20.525,18.9433,19.1799,19.2556,19.8181
gars-1;grs-1;Q8I711,22.754,22.5226,22.8505,20.8498,23.7477,23.8174,23.1338,23.4162
;Q8I7G0,25.4649,24.5778,23.7525,26.0881,16.7847,18.7888,19.7353,16.9969
hum-2;Q8I7K2,21.0625,18.8429,20.4287,21.3275,18.3003,20.3464,20.1758,19.2519
hum-2;Q8I7K2,21.7552,21.2365,20.8395,20.6702,19.0697,20.1595,21.0714,18.7516
hum-2;Q8I7K2,20.8886,19.7325,20.2534,20.9161,18.5625,17.5579,19.6402,17.9612
prdx-2;Q8IG31,26.5157,25.3188,25.1237,26.8628,22.7865,22.6919,22.5876,22.7018
prdx-2;Q8IG31,21.4265,20.3856,20.266,19.2168,21.4104,20.4507,17.7834,19.459
prdx-2;Q8IG31,19.0541,20.2758,21.4731,20.4855,18.683,19.1002,21.1293,20.2889
prdx-2;Q8IG31,21.6284,21.3332,20.7879,21.3057,19.0892,20.1956,22.1056,18.0779
prdx-2;Q8IG31,21.3403,20.353,21.1142,20.6212,16.6824,18.2233,20.197,20.6782
prdx-2;Q8IG31,21.5555,21.491,21.434,19.7672,18.6355,18.3407,20.8955,18.1175
prdx-2;Q8IG31,28.4177,28.7647,29.1623,28.8859,28.9305,29.3086,29.572,28.22
prdx-2;Q8IG31,23.9589,23.4499,24.6903,19.3232,18.7822,19.3413,18.4649,19.0063
prdx-2;Q8IG31,21.6794,20.7589,20.8142,19.9342,19.8727,19.9808,20.0507,20.2719
cebp-2;Q8IG69,19.7598,20.5393,21.7101,21.3876,18.7867,18.7075,20.5106,21.0194
;Q8MPY2,24.9552,25.3127,25.4488,25.3764,26.8195,26.8706,28.5284,25.9251
;Q8MQ73,21.3698,21.3925,19.4075,19.3655,17.5412,17.8901,21.106,20.2073
;Q8MQ73,21.509,20.6303,21.8617,21.2415,17.7511,19.6688,19.8946,19.0593
;Q8MQ73,20.2713,21.4993,21.8911,20.1442,16.9022,20.2119,19.3974,16.8125
;Q8MQH0,29.0571,28.2327,28.8648,26.4413,27.9018,28.1103,28.4493,27.7385
pst-1;Q8MXJ9,21.5463,20.6626,21.2796,21.2293,23.1134,23.908,24.2931,23.7587
sqd-1;Q8MXR6,23.6387,23.0971,23.3226,21.7013,19.0224,18.6759,18.1195,19.6814
mca-3;Q8MXS0;Q95XP5,23.6545,23.1465,22.2503,22.7984,19.1427,19.1866,20.5723,17.6332
mca-3;Q8MXS0;Q95XP5,22.6357,22.9128,22.1927,24.6258,17.9097,19.8592,19.8902,20.8592
mca-3;Q8MXS0;Q95XP5,21.9266,21.1134,21.4982,21.149,20.7881,22.1178,23.1013,22.1138
mca-3;Q8MXS0;Q95XP5,25.1315,24.0616,24.3917,22.5433,23.6261,24.2919,24.3033,23.5496
mca-3;Q8MXS0,20.2602,20.1768,21.3783,21.2814,21.4314,20.698,19.2129,19.9946
mca-3;Q8MXS0;Q95XP5,19.836,20.7895,20.0388,19.4353,24.8382,24.5554,25.678,24.7624
mca-3;Q8MXS0,18.8024,20.7737,21.545,20.567,19.5788,18.9147,21.6474,16.5064
nape-2;Q965X9,25.0148,23.8767,24.1278,25.4371,27.1949,25.3021,26.6167,25.7002
;Q8T3D2,20.3102,20.363,21.7047,21.5328,18.324,16.2051,19.9337,17.3317
;Q8T3D2,21.9186,19.1509,21.767,21.1881,19.3316,20.2038,20.5002,21.3944
nhx-2;Q8T5S1,20.3359,21.0772,21.0151,20.6068,17.0014,18.2756,20.258,18.2274
nhx-2;Q8T5S1,20.0898,20.0723,20.726,19.5544,21.2346,20.0548,18.6765,19.1055
rps-20;Q8WQA8,31.1581,31.5437,32.0168,24.5482,29.003,28.5266,30.0931,27.9812
rps-20;Q8WQA8,32.3836,32.3113,33.5705,25.8006,28.9912,29.3557,30.341,28.2667
rps-20;Q8WQA8,21.6376,20.1289,19.7713,20.1199,19.2759,20.8426,20.655,18.5753
rps-20;Q8WQA8,19.5022,21.0657,20.6752,21.5053,18.6661,19.2594,19.5157,20.0198
rps-20;Q8WQA8,30.436,30.5115,30.158,24.773,30.5101,29.9958,30.6532,29.3715
;Q8WQF7,20.4317,20.9505,20.8712,18.8894,18.2997,17.2942,18.5268,16.2753
;Q8WQF7,25.3438,24.4041,24.5458,25.8222,18.6152,19.9474,17.8912,20.8747
;Q8WQF7,20.6508,20.1111,20.6431,20.4411,19.5206,19.5225,18.9534,20.3211
;Q8WQF7,25.3264,24.2951,24.7041,23.6797,20.8574,23.8721,22.0093,22.6785
;Q8WQF7,25.9924,23.7267,22.3375,22.668,18.1305,21.5107,20.7368,18.3861
;Q8WQF7,26.6798,25.5692,26.9344,26.1549,22.1279,23.325,24.1837,22.043
;Q8WQF7,29.5,28.1442,28.9266,23.7569,25.8653,26.2564,27.1861,24.7946
;Q8WQF7,27.3604,26.2185,26.6345,24.8485,22.2342,22.976,21.6213,23.3414
;Q93168,23.0094,22.814,23.9382,23.1757,21.0238,18.7531,19.3189,19.2742
;Q93168,24.8518,24.4706,24.7965,23.5548,24.1906,24.41,24.8256,24.766
;Q93168,21.0871,21.5416,20.3975,21.5315,18.8475,18.4833,21.8791,18.6505
;Q93211,26.1464,26.3996,26.4408,24.4295,25.5159,25.9685,25.258,25.625
;Q93211;Q93213,25.0656,24.0698,24.3879,22.8664,25.4037,25.2298,25.8318,23.5612
;Q93213,24.2857,24.4565,24.0266,22.7736,24.7944,24.6378,24.5955,24.0584
nkb-1;Q93235,21.9489,19.9586,20.9879,20.7888,21.5161,19.4124,20.2639,19.4104
cysl-1;Q93244,20.3392,21.1524,21.088,21.3998,18.1344,19.4411,19.7209,21.0032
cab-1;Q93249,21.8983,21.0834,20.8376,20.8875,20.3969,19.5933,19.5364,18.8509
cab-1;Q93249,21.0114,18.9144,20.6563,21.5899,18.8233,18.9026,20.9853,19.4525
cab-1;Q93249,22.7127,23.403,24.5358,22.8819,18.6798,20.415,18.374,20.0609
;Q93289,21.9663,21.0219,20.7512,21.0634,17.7914,18.4187,20.577,17.4197
;Q93291,21.9113,20.8896,20.7234,19.7292,18.6752,20.464,19.6348,16.9824
cytb-5.1;Q93315,23.7894,23.9509,23.7304,24.439,25.4688,26.217,24.6909,24.5191
cytb-5.1;Q93315,21.4114,20.2181,21.8003,19.9398,18.8579,19.3559,20.1103,19.7747
;Q93321,21.9097,20.66,20.0463,20.7178,18.7111,19.8459,19.2378,19.3788
;Q93333,26.205,24.2932,25.2744,27.1047,20.0536,16.7794,21.6132,18.8094
rpb-3;Q93338,20.6257,20.4048,21.8143,20.2428,18.1233,18.6657,19.6066,19.5469
gsr-1;Q93379,21.5771,21.5345,20.9159,20.5749,20.4675,18.6602,19.0983,20.3595
drh-3;Q93413,21.5978,20.5252,20.772,20.3989,20.0002,18.365,18.3408,18.864
npp-17;Q93454,21.5767,21.298,20.4648,21.3103,17.9916,21.4865,18.4856,17.2905
;Q93513,21.4493,19.2684,21.8364,20.9371,20.6039,17.0737,19.5116,19.2726
;Q93513,20.9429,21.4749,20.4144,21.5601,21.1695,20.1856,19.6891,17.4641
;Q93513,21.8403,21.0958,21.4069,21.3674,19.2645,15.6757,17.9525,20.603
;Q93513,21.3388,20.1902,21.8689,20.9342,17.5246,18.705,17.2082,21.3063
;Q93535,26.9287,26.7985,28.1558,25.0505,20.3982,18.6947,16.9306,20.1445
;Q93553,20.2523,20.7599,20.828,20.8785,21.041,17.1274,18.5454,19.0641
rpa-0;Q93572,19.2605,20.7644,18.7405,20.0847,17.8128,18.4197,20.5473,20.0911
rpa-0;Q93572,20.0734,20.1269,21.877,20.6989,21.49,18.3052,19.9489,19.028
rpa-0;Q93572,21.8419,20.8275,21.6599,20.7814,20.2603,20.3815,17.9915,19.8755
rpa-0;Q93572,21.7954,21.0926,21.1627,19.9125,23.5718,22.5359,22.3353,22.8192
rpa-0;Q93572,28.4337,26.3068,28.5279,24.0559,24.1637,24.8912,24.3328,24.6095
rpa-0;Q93572,24.5975,24.1088,24.7832,26.7987,19.8066,20.4766,18.6115,19.2687
rpa-0;Q93572,21.1454,20.9767,20.1932,20.3786,17.13,20.4789,17.2459,20.9782
rpa-0;Q93572,20.4196,21.1416,21.6475,20.0094,18.973,20.2057,19.6477,17.9791
rpa-0;Q93572,20.926,20.2431,20.6077,21.0092,19.2229,19.632,18.3645,19.6725
rpa-0;Q93572,25.9563,25.2581,25.59,24.3635,20.5324,19.1241,18.0308,19.3463
tct-1;Q93573,20.6158,20.7738,18.9387,20.1355,17.1648,18.6716,20.4594,18.4609
tct-1;Q93573,21.75,20.0177,19.5347,20.267,19.1419,17.1428,21.1246,19.8527
tct-1;Q93573,21.543,20.4715,21.4117,20.8071,21.1166,19.2247,20.9735,18.2592
tct-1;Q93573,23.8133,24.3287,24.1892,23.0993,19.4369,19.2812,19.2801,17.9757
tct-1;Q93573,25.7935,26.083,25.4451,24.7929,20.2037,19.7719,21.432,21.2957
tct-1;Q93573,25.0147,24.9944,25.716,23.0742,20.0963,20.132,21.1719,17.5987
tct-1;Q93573,21.1853,19.4763,21.6519,21.0838,23.3955,24.1649,25.1239,23.6636
tct-1;Q93573,24.9788,23.7574,25.0971,24.8538,17.9142,19.644,16.1819,16.494
ndk-1;Q93576,23.5036,21.6829,22.2769,21.9126,19.4159,18.4479,19.4087,17.0733
ndk-1;Q93576,20.7793,21.0395,21.6388,20.3541,18.9874,17.6246,16.5633,20.4746
ndk-1;Q93576,28.7218,28.3248,27.497,27.4227,18.4401,19.4524,20.5983,20.5222
F27D4.4;Q93618,22.043,22.43,23.606,25.517,18.4535,19.237,20.6491,20.7998
gst-24;Q93694,21.7077,20.9239,21.8071,21.1061,18.8864,18.5377,17.928,20.3478
gst-24;Q93694,23.6642,21.9138,23.4817,25.8662,17.8927,20.4985,19.8297,21.2549
gst-24;Q93694,24.911,24.9984,23.8447,25.8221,22.8967,23.1594,22.3606,21.1382
gst-24;Q93694,32.9898,33.0424,33.0708,25.9966,25.5348,24.6266,27.9636,27.0795
ned-8;Q93725,25.8769,26.1153,25.716,25.8339,20.9306,21.5267,21.8861,21.262
ned-8;Q93725,26.4281,26.2496,27.6546,23.6219,27.2777,27.5177,26.1104,25.758
ned-8;Q93725,24.8177,23.8631,24.2845,25.1211,20.0825,18.7222,19.4074,17.603
;Q93838,21.0725,21.0802,21.5082,18.6323,21.2769,22.0037,22.3213,21.5614
ent-2;Q93871,21.4692,21.1958,19.911,20.6287,19.7869,19.055,20.8664,20.4344
ent-2;Q93871,27.0885,26.7668,27.4424,25.6973,27.3804,28.695,27.5778,28.3601
ent-2;Q93871,28.0238,26.3158,26.8581,24.3719,16.8805,19.7311,19.4357,20.1991
;Q93892,24.5641,24.3222,24.6971,22.8267,22.3172,24.849,22.6037,23.3137
mct-3;Q93896,22.1345,22.5806,23.1439,21.9188,24.648,24.829,24.3749,24.86
mct-3;Q93896,21.36,19.5367,21.6556,21.5355,17.5646,17.7136,20.6327,19.1236
mct-3;Q93896,24.2421,23.4744,23.4416,26.2226,18.2952,20.5592,19.7005,19.5252
mct-3;Q93896,24.2803,23.6437,25.0651,26.7024,25.1797,24.6129,25.5562,25.5256
