geneName;Leading.proteins,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04
vha-9;Q23680,18.8426,17.4631,19.102,18.3065,18.1958,18.0137,20.7501,17.9884
lap-2;Q27245,21.024,20.6469,20.084,19.5387,18.091,19.7899,21.8174,17.6181
rop-1;Q27274,18.6075,20.1099,21.3428,21.0134,25.1922,23.5662,22.6678,23.2638
rop-1;Q27274,18.8596,16.4614,18.4964,18.0477,24.0694,24.5966,25.0683,25.8196
mup-2;Q27371,19.3038,17.8046,20.9729,19.1989,19.8063,21.7657,20.9991,19.587
mup-2;Q27371,19.6252,19.661,21.1369,18.7117,19.2123,18.8894,20.5093,19.661
mup-2;Q27371,20.7777,20.4653,20.8735,18.3859,20.0415,19.896,21.3335,21.2272
mup-2;Q27371,20.2446,19.7623,20.4197,19.3888,19.4511,19.3067,21.1659,21.089
mup-2;Q27371,20.8998,20.5174,19.7223,21.4871,19.0547,20.294,15.3302,19.8594
mup-2;tnt-2;Q27371;Q7Z072,20.5485,19.6304,21.0661,20.5591,20.1028,18.069,18.565,20.6803
mup-2;tnt-2;Q27371;Q7Z072,20.8616,18.2837,21.1093,20.8291,22.0196,24.083,21.9175,22.8173
mup-2;Q27371,19.2092,20.8726,18.7417,19.6673,18.3629,19.2766,18.9978,18.9075
mup-2;tnt-2;Q27371;Q7Z072,17.816,18.8936,21.6739,20.7316,18.3283,21.3438,18.3688,20.8106
mup-2;Q27371,19.9207,17.2374,21.8019,20.3984,19.9261,18.9774,17.0661,17.7557
mup-2;Q27371,20.7322,20.2305,18.1698,20.7048,21.0768,19.9998,20.7328,17.9907
mup-2;Q27371,19.8842,21.0897,20.9394,17.695,19.459,18.8314,19.6547,19.4783
mup-2;Q27371,25.06,24.7956,25.0387,24.7614,25.4373,25.8298,26.9123,25.2559
mup-2;Q27371,19.9773,18.8202,17.3044,18.3745,18.0999,20.6892,21.3688,21.3599
rpl-16;Q27389,22.4389,24.7707,22.8364,21.7413,19.5868,21.3903,20.9963,17.1702
rpl-16;Q27389,20.8803,19.3135,20.3043,21.1058,21.1676,22.9118,21.9686,22.6964
rpl-16;Q27389,21.8042,19.2992,18.6282,19.3686,19.4128,19.8537,19.6425,19.4552
rpl-16;Q27389,20.5182,18.5795,20.1967,21.0447,17.9724,19.9128,19.4561,19.4803
pas-2;Q27488,18.1858,20.3044,19.3712,18.1402,20.7921,21.27,18.5718,18.5212
pas-2;Q27488,19.2914,19.9934,19.4586,20.1404,19.2794,19.7671,19.7877,16.4485
rpoa-2;Q27493,17.685,16.9526,18.8315,20.2839,20.7131,19.639,19.2767,19.4692
htz-1;Q27511,20.1597,19.4262,22.0668,18.4739,24.0468,24.2812,24.2651,24.3515
htz-1;Q27511,28.349,27.3819,26.22,26.2428,27.7822,26.9262,27.1142,26.6705
enol-1;Q27527,23.0483,23.6774,24.419,18.7239,18.2346,17.8413,20.7504,21.176
enol-1;Q27527,24.3952,24.6591,25.2285,24.1854,20.4162,19.3437,19.6974,20.9744
enol-1;Q27527,24.9634,26.1652,25.9806,24.5931,19.5215,18.8867,21.1112,18.7916
enol-1;Q27527,19.4184,18.9093,20.8341,19.4324,19.4578,21.0947,18.8514,20.4918
cyp-14a5;Q27531,23.1542,24.2124,23.1915,24.1804,20.113,18.0966,18.5198,20.3834
cyp-14a5;Q27531,23.7493,23.7997,23.2429,21.7499,20.4348,20.0677,19.7559,18.8263
cyp-14a5;Q27531,24.595,23.1186,24.1488,24.75,25.8554,26.6299,25.6937,26.4422
cyp-14a5;Q27531,21.4967,19.3574,20.7682,18.8139,18.022,20.003,19.8651,17.3036
cyp-14a5;cyp-14a2;cyp-14a3;cyp-14a4;Q27531,19.1381,20.1343,18.1096,19.3974,19.7899,18.3791,19.0149,20.8278
cyp-14a5;Q27531,16.8304,19.4982,19.9743,19.4373,21.9766,21.1811,23.4456,22.3995
ZC434.8;Q27535,18.7996,19.2809,20.2301,20.5795,17.5938,19.5473,18.2853,17.7658
pat-3;Q27874,19.9073,20.961,19.8426,18.619,17.9701,19.4445,19.6229,19.3655
pat-3;Q27874,19.3196,17.8708,19.9253,20.3747,20.1408,18.7997,19.1691,18.8144
lbp-3;Q27GU2,19.8118,19.744,19.9643,18.1201,19.7062,19.8092,20.4577,21.5319
vamp-8;Q2EEN5,22.6559,22.6979,24.4285,24.648,24.0961,24.9539,25.0058,24.8053
vamp-8;Q2EEN5,18.7685,20.3274,19.9264,19.7851,18.5456,19.4532,19.1276,18.1051
gln-3;Q2HQL4,23.6243,23.155,25.0724,23.9227,16.3598,19.6205,18.4335,19.7442
;Q2L6X2,21.858,18.5065,19.9568,18.4987,21.0339,19.95,19.6974,19.0959
;Q2L6X2,19.7907,17.8776,19.3409,18.9101,17.5423,19.3003,19.231,19.2332
;Q2XN01,25.7733,25.0183,25.2428,25.4136,26.8893,26.7336,26.7527,26.213
;Q2XN01,26.4358,25.8895,26.7896,25.0903,27.1009,28.0767,27.566,26.7801
;Q2XN01,25.8526,25.6403,25.9264,26.2095,26.1524,27.0684,26.7861,27.343
pgl-1;Q304E5,25.7342,25.0123,26.026,26.3361,19.3491,18.2286,19.1178,18.8137
lbp-9;Q3LFN1,18.1851,19.2121,20.4232,18.8055,19.0613,19.7469,20.7081,17.24
lbp-9;Q3LFN1,18.0369,19.8116,20.2841,17.6866,19.2343,18.3498,18.5736,18.7268
;Q3V5H6,18.7689,18.9533,20.3903,19.7494,19.0655,21.0337,21.1346,19.5551
;Q3Y3Z9,16.6716,21.4119,19.3326,21.2355,19.6321,20.2934,19.6292,20.2802
spp-10;Q4JFH6,19.0689,20.2809,19.5263,16.8651,19.3832,19.7137,19.978,18.3065
;Q4R132,18.3397,17.6385,18.742,20.0039,17.5766,18.7115,18.1563,21.5529
;Q4TTB6,19.0945,19.3663,19.4331,20.7446,23.2794,23.3097,24.2869,23.1581
;Q8MXD9,19.451,19.246,19.53,19.9538,21.0271,22.3457,22.003,22.4492
;Q564S3,24.2056,24.1601,23.2989,24.329,24.8601,23.7001,25.3036,23.2025
;Q564S3,22.7452,22.278,22.2764,20.9913,18.5803,18.4789,21.1065,18.0105
imp-1;Q564X1,20.8929,20.6682,21.4098,17.9816,25.7416,26.1418,26.7965,25.1737
;Q564Y0,20.4823,17.5961,19.0177,21.5241,18.2953,17.5959,19.6141,16.4351
;Q564Y2,23.4042,23.2621,23.7872,24.3689,25.7687,27.471,26.3443,26.9668
;Q564Y2,21.9313,22.5341,23.2858,22.7158,22.8965,22.9735,23.0366,22.2736
;Q564Y2,21.8344,18.6213,17.4628,20.4958,23.2863,22.6751,24.2705,22.8635
tag-261;Q95X71,21.6785,21.1264,19.4611,18.1307,18.4771,18.2175,18.7583,19.8164
tag-261;Q95X71,21.0781,19.7793,19.7704,16.9059,19.1445,18.9052,19.0149,17.7776
;Q5GMH8,18.9953,17.7395,19.3935,19.1288,24.219,24.6115,24.1565,24.1487
;Q5W7A3,22.3875,23.5155,23.1621,22.4256,18.1174,17.8007,18.3535,19.5079
npp-21;Q5WRT8,19.9529,19.121,19.6162,19.7367,20.6797,20.2163,19.7414,20.3444
npp-21;Q5WRT8,21.5585,18.6891,20.3426,20.5721,23.3414,24.2408,23.0963,23.4696
npp-21;Q5WRT8,19.4235,18.4029,21.6306,20.1934,21.5137,22.104,21.9145,22.4239
npp-21;Q5WRT8,19.8322,19.5934,17.7039,19.4877,23.2331,23.415,22.5169,21.8591
;Q65CM5,19.141,21.0773,20.6711,19.2571,21.8792,23.7441,24.3395,23.7387
Y54E10A.11;Q65XX2,20.1976,20.5451,18.3545,20.016,21.506,21.7257,22.8553,21.9262
gcy-32;Q6DNF7,26.3696,25.4592,27.9717,26.1563,25.0447,25.3846,24.9859,25.2083
ins-19;Q71UE4,19.3531,20.7296,20.9272,19.3654,17.8807,19.2424,22.0175,21.4913
aqp-2;Q7JMQ6,26.9362,26.4772,27.874,26.5973,18.004,19.031,20.4015,21.2348
aqp-2;Q7JMQ6,25.5985,25.6843,26.6073,25.712,18.7824,20.3126,20.349,21.0211
;Q7JMS5,21.8435,22.3329,23.7072,22.1494,21.9465,20.8367,23.638,22.3481
;Q7JMS5,20.8538,19.0617,18.8296,18.7796,19.0367,17.912,17.9504,18.5179
;Q7JNM2,21.4313,21.2746,20.6043,19.7095,22.6067,23.7365,23.7439,23.7395
npp-16;Q7K6X4,17.2665,21.2796,18.8355,19.176,18.3914,19.5795,17.1224,19.3741
;Q7KPV8,20.0741,18.7107,21.0569,18.3203,18.2328,18.7751,19.8122,14.8143
;Q7YTN9,18.6627,19.7488,19.2163,16.4421,17.8892,19.1952,19.189,19.7828
;Q7YWU6,20.9227,20.2693,19.2492,19.3304,23.9925,23.1832,25.1108,23.535
;Q7YWV0,20.0292,19.8429,20.8728,18.8754,18.1448,18.9872,20.3285,19.5973
;Q7YWW4,19.1243,21.3323,21.6568,19.0757,23.6892,23.9382,20.8627,22.1835
;Q7YX48,21.1429,18.8377,21.3342,19.9145,17.4992,17.6838,19.653,18.1584
vem-1;Q7YZW5,25.0621,25.08,25.4707,24.3566,21.8633,21.8545,20.6822,21.8015
tnt-2;Q7Z072,17.602,20.1285,20.8062,18.0706,21.483,23.0797,23.2833,24.0642
tnt-2;Q7Z072,19.5552,19.9324,20.4563,20.8674,19.0675,19.7981,19.1918,21.3258
tnt-2;Q7Z072,25.3461,24.2708,24.1784,24.2172,19.3618,21.3412,21.7787,18.9204
tnt-2;Q7Z072,22.5648,23.1726,24.2346,21.8654,23.5283,23.9608,24.9838,22.8772
tnt-2;Q7Z072,18.8765,20.98,19.9548,17.3061,19.6711,20.2889,20.873,18.183
tnt-2;Q7Z072,23.5562,23.685,23.9805,22.8837,18.489,20.9899,21.0967,18.7271
tnt-2;Q7Z072,21.9152,19.9128,20.9809,18.3148,18.9801,20.3719,18.7978,20.1577
aqp-8;Q7Z138,22.1644,22.7722,23.4321,22.8952,19.7317,19.2382,18.244,18.8102
C05B5.8;Q86DA7,22.0939,22.6991,21.4705,23.6977,17.7619,17.7261,21.0844,18.9134
pqn-89;Q86DD5,25.6872,25.1226,24.6711,23.7754,19.9446,19.5462,19.2222,18.3188
pqn-89;Q86DD5,19.5099,20.5277,19.6466,19.0939,29.2242,28.7607,28.5846,28.0972
col-166;Q86FL7,24.7202,24.4641,24.9554,23.9135,27.7431,28.3937,26.4298,27.1383
;Q86NC1;Q9N5U1,21.2726,20.1218,18.566,18.1578,23.0916,23.1024,24.3718,23.6626
;Q86NC1;Q9N5U1,17.1856,21.5681,20.4844,18.9759,18.4454,20.518,19.1987,19.6768
col-169;Q86NE4,18.5527,19.2759,18.4615,20.1621,23.7755,25.575,22.9513,23.3128
ttr-41;Q86NH9,16.9481,18.3527,20.7702,21.1724,18.3497,19.6136,17.9794,19.0348
Y65B4BR.5;Q86S66,20.53,19.9327,19.3121,19.0046,18.0694,17.4334,19.8494,19.834
Y65B4BR.5;icd-2;Q86S66;V6CKR1,24.209,24.2437,24.0922,22.6913,17.5263,17.8285,21.3041,18.8176
Y65B4BR.5;icd-2;Q86S66;V6CKR1,20.8923,19.3622,21.306,19.9181,19.613,18.2827,20.8327,18.4053
Y65B4BR.5;icd-2;Q86S66;V6CKR1,20.1246,18.6157,20.5403,21.216,19.2515,18.6045,17.6434,19.2232
Y65B4BR.5;icd-2;Q86S66;V6CKR1,19.1731,21.1103,18.2308,20.3638,21.451,20.8274,23.5255,22.8908
Y65B4BR.5;icd-2;Q86S66;V6CKR1,18.8845,18.3946,19.0009,19.555,19.6754,21.0685,19.8666,20.7951
Y65B4BR.5;Q86S66,25.8026,24.1202,24.4829,25.1691,23.8673,23.7132,24.2272,23.4721
Y65B4BR.5;Q86S66,19.7844,19.2412,20.2721,20.7652,25.5075,26.8065,25.521,26.1226
;Q8I4C0,25.1297,26.8727,25.8465,26.8409,28.9419,28.394,28.8884,28.3076
;Q8I4E4,24.2694,24.5328,25.1632,23.9279,21.4743,19.9459,19,19.8789
;Q8I4J8,19.9884,18.0791,18.7525,19.2226,20.6695,18.749,19.3099,18.5469
;Q8I4J8,19.1054,18.6975,20.8306,17.5128,20.0577,18.8644,20.8384,19.4459
gls-1;Q8I4M5,18.4786,20.7754,17.3757,17.9187,19.0249,20.1398,21.4006,20.3607
gars-1;grs-1;Q8I711,20.8828,20.514,18.7322,18.2234,18.9433,19.1799,19.2556,19.8181
gars-1;grs-1;Q8I711,22.5563,22.6532,25.0166,22.804,23.7477,23.8174,23.1338,23.4162
;Q8I7G0,17.8803,19.5047,20.8281,18.8384,16.7847,18.7888,19.7353,16.9969
hum-2;Q8I7K2,26.8786,27.1109,26.9428,25.9099,18.3003,20.3464,20.1758,19.2519
hum-2;Q8I7K2,26.8786,27.1109,26.9428,25.9099,19.0697,20.1595,21.0714,18.7516
hum-2;Q8I7K2,26.8786,27.1109,26.9428,25.9099,18.5625,17.5579,19.6402,17.9612
prdx-2;Q8IG31,19.4864,20.9497,19.3463,19.0681,22.7865,22.6919,22.5876,22.7018
prdx-2;Q8IG31,18.8702,19.9949,19.7783,17.972,21.4104,20.4507,17.7834,19.459
prdx-2;Q8IG31,18.8535,19.3658,18.3941,20.4561,18.683,19.1002,21.1293,20.2889
prdx-2;Q8IG31,18.8834,18.3845,19.2796,18.1918,19.0892,20.1956,22.1056,18.0779
prdx-2;Q8IG31,19.6093,16.5946,19.3495,18.7209,16.6824,18.2233,20.197,20.6782
prdx-2;Q8IG31,20.2019,19.6332,19.4128,19.9125,18.6355,18.3407,20.8955,18.1175
prdx-2;Q8IG31,24.3116,26.0915,25.7444,26.4541,28.9305,29.3086,29.572,28.22
prdx-2;Q8IG31,20.019,20.263,19.0804,19.5496,18.7822,19.3413,18.4649,19.0063
prdx-2;Q8IG31,20.8315,18.2227,19.9094,20.6307,19.8727,19.9808,20.0507,20.2719
cebp-2;Q8IG69,19.8118,18.5997,20.1267,18.8781,18.7867,18.7075,20.5106,21.0194
;Q8MPY2,25.6143,25.2681,25.357,22.1325,26.8195,26.8706,28.5284,25.9251
;Q8MQ73,19.9669,17.6432,18.3114,18.6435,17.5412,17.8901,21.106,20.2073
;Q8MQ73,19.052,19.7642,19.723,18.6778,17.7511,19.6688,19.8946,19.0593
;Q8MQ73,26.7855,26.2722,27.4094,25.8476,16.9022,20.2119,19.3974,16.8125
;Q8MQH0,29.8249,29.9883,29.6747,28.0844,27.9018,28.1103,28.4493,27.7385
pst-1;Q8MXJ9,18.8602,18.9609,21.0958,19.7244,23.1134,23.908,24.2931,23.7587
sqd-1;Q8MXR6,19.5904,19.9074,16.436,20.0026,19.0224,18.6759,18.1195,19.6814
mca-3;Q8MXS0;Q95XP5,21.7537,21.6413,22.8304,22.5056,19.1427,19.1866,20.5723,17.6332
mca-3;Q8MXS0;Q95XP5,18.7577,20.8582,20.0967,19.8117,17.9097,19.8592,19.8902,20.8592
mca-3;Q8MXS0;Q95XP5,19.3455,19.8067,20.8348,21.5267,20.7881,22.1178,23.1013,22.1138
mca-3;Q8MXS0;Q95XP5,19.9846,18.5485,18.6715,20.0656,23.6261,24.2919,24.3033,23.5496
mca-3;Q8MXS0,19.5915,20.3538,19.5915,19.833,21.4314,20.698,19.2129,19.9946
mca-3;Q8MXS0;Q95XP5,21.7926,19.2047,18.3856,20.4169,24.8382,24.5554,25.678,24.7624
mca-3;Q8MXS0,21.392,19.3442,17.6897,20.046,19.5788,18.9147,21.6474,16.5064
nape-2;Q965X9,21.5456,21.148,22.0775,21.6854,27.1949,25.3021,26.6167,25.7002
;Q8T3D2,21.1245,18.2026,18.9235,19.7474,18.324,16.2051,19.9337,17.3317
;Q8T3D2,16.9615,16.8147,21.7031,20.6965,19.3316,20.2038,20.5002,21.3944
nhx-2;Q8T5S1,18.871,19.716,21.0912,19.4842,17.0014,18.2756,20.258,18.2274
nhx-2;Q8T5S1,19.1974,18.603,18.3481,19.419,21.2346,20.0548,18.6765,19.1055
rps-20;Q8WQA8,33.1238,33.7861,33.3071,32.3918,29.003,28.5266,30.0931,27.9812
rps-20;Q8WQA8,32.5591,33.5097,34.1061,32.0327,28.9912,29.3557,30.341,28.2667
rps-20;Q8WQA8,27.3342,27.7165,27.4671,25.1493,19.2759,20.8426,20.655,18.5753
rps-20;Q8WQA8,19.2848,19.5542,20.6809,20.6035,18.6661,19.2594,19.5157,20.0198
rps-20;Q8WQA8,30.1045,30.4051,29.1571,29.3636,30.5101,29.9958,30.6532,29.3715
;Q8WQF7,24.0067,24.0516,24.3004,23.5296,18.2997,17.2942,18.5268,16.2753
;Q8WQF7,18.9221,18.1868,19.7401,20.5829,18.6152,19.9474,17.8912,20.8747
;Q8WQF7,20.7431,18.5419,18.6802,18.9315,19.5206,19.5225,18.9534,20.3211
;Q8WQF7,21.0252,19.5128,19.3858,19.8275,20.8574,23.8721,22.0093,22.6785
;Q8WQF7,19.6738,21.2987,19.2265,21.5941,18.1305,21.5107,20.7368,18.3861
;Q8WQF7,23.1916,24.7995,23.0801,22.8066,22.1279,23.325,24.1837,22.043
;Q8WQF7,24.7333,22.9742,24.4373,24.8714,25.8653,26.2564,27.1861,24.7946
;Q8WQF7,23.3297,23.5785,23.9897,23.0255,22.2342,22.976,21.6213,23.3414
;Q93168,21.4573,19.2131,17.5712,20.1122,21.0238,18.7531,19.3189,19.2742
;Q93168,18.4747,18.3508,19.3009,21.0098,24.1906,24.41,24.8256,24.766
;Q93168,16.3466,19.4083,19.734,20.4225,18.8475,18.4833,21.8791,18.6505
;Q93211,22.4192,22.2674,23.5743,23.795,25.5159,25.9685,25.258,25.625
;Q93211;Q93213,19.0459,18.7484,21.0133,20.3789,25.4037,25.2298,25.8318,23.5612
;Q93213,20.2322,18.9513,21.8372,18.2076,24.7944,24.6378,24.5955,24.0584
nkb-1;Q93235,19.7019,20.2365,20.0529,21.0333,21.5161,19.4124,20.2639,19.4104
cysl-1;Q93244,21.3321,19.7479,20.0458,19.2635,18.1344,19.4411,19.7209,21.0032
cab-1;Q93249,23.9402,25.428,23.1503,22.4628,20.3969,19.5933,19.5364,18.8509
cab-1;Q93249,20.2325,20.1782,19.3182,17.1573,18.8233,18.9026,20.9853,19.4525
cab-1;Q93249,22.1658,22.0079,22.284,21.8962,18.6798,20.415,18.374,20.0609
;Q93289,19.178,17.9842,19.0274,19.5395,17.7914,18.4187,20.577,17.4197
;Q93291,19.8199,19.1207,19.4931,21.6145,18.6752,20.464,19.6348,16.9824
cytb-5.1;Q93315,23.8526,24.3808,23.6044,23.8427,25.4688,26.217,24.6909,24.5191
cytb-5.1;Q93315,19.8681,19.971,19.7303,18.9228,18.8579,19.3559,20.1103,19.7747
;Q93321,20.7063,20.4886,19.8565,20.6653,18.7111,19.8459,19.2378,19.3788
;Q93333,22.5251,21.3727,21.5528,22.3435,20.0536,16.7794,21.6132,18.8094
rpb-3;Q93338,19.0446,20.1056,18.6308,19.0458,18.1233,18.6657,19.6066,19.5469
gsr-1;Q93379,21.635,20.8386,19.0862,19.0948,20.4675,18.6602,19.0983,20.3595
drh-3;Q93413,18.6643,18.4222,19.3797,19.9539,20.0002,18.365,18.3408,18.864
npp-17;Q93454,21.7889,17.3049,19.6316,17.5811,17.9916,21.4865,18.4856,17.2905
;Q93513,20.5701,18.1535,20.1256,19.6439,20.6039,17.0737,19.5116,19.2726
;Q93513,21.3166,15.4797,20.867,18.1513,21.1695,20.1856,19.6891,17.4641
;Q93513,18.2453,18.4219,20.6181,19.0693,19.2645,15.6757,17.9525,20.603
;Q93513,19.8603,20.0798,18.6926,18.331,17.5246,18.705,17.2082,21.3063
;Q93535,29.4394,29.5569,30.2154,28.712,20.3982,18.6947,16.9306,20.1445
;Q93553,18.928,20.6732,20.6385,19.6216,21.041,17.1274,18.5454,19.0641
rpa-0;Q93572,18.5936,20.1596,20.7887,16.1496,17.8128,18.4197,20.5473,20.0911
rpa-0;Q93572,19.3908,18.0119,19.2367,19.8408,21.49,18.3052,19.9489,19.028
rpa-0;Q93572,20.7549,17.0858,18.494,21.0703,20.2603,20.3815,17.9915,19.8755
rpa-0;Q93572,25.2808,21.8699,25.3259,24.4983,23.5718,22.5359,22.3353,22.8192
rpa-0;Q93572,26.8203,26.3627,26.2349,26.0877,24.1637,24.8912,24.3328,24.6095
rpa-0;Q93572,24.4718,24.111,24.8507,23.7525,19.8066,20.4766,18.6115,19.2687
rpa-0;Q93572,18.9289,18.375,21.7739,19.9539,17.13,20.4789,17.2459,20.9782
rpa-0;Q93572,18.2393,18.9679,18.3319,19.9851,18.973,20.2057,19.6477,17.9791
rpa-0;Q93572,19.034,20.9017,20.2721,20.1428,19.2229,19.632,18.3645,19.6725
rpa-0;Q93572,18.6961,21.4069,21.2115,21.1419,20.5324,19.1241,18.0308,19.3463
tct-1;Q93573,17.4834,17.6596,20.6372,16.2319,17.1648,18.6716,20.4594,18.4609
tct-1;Q93573,21.5237,19.0299,19.3522,21.4109,19.1419,17.1428,21.1246,19.8527
tct-1;Q93573,19.8398,19.5418,20.3603,17.216,21.1166,19.2247,20.9735,18.2592
tct-1;Q93573,24.8234,23.3095,25.1649,24.5146,19.4369,19.2812,19.2801,17.9757
tct-1;Q93573,21.4374,18.1293,19.2846,20.2343,20.2037,19.7719,21.432,21.2957
tct-1;Q93573,22.7301,23.0457,23.2712,22.8935,20.0963,20.132,21.1719,17.5987
tct-1;Q93573,19.7205,21.1899,21.0506,19.2994,23.3955,24.1649,25.1239,23.6636
tct-1;Q93573,19.1128,18.3312,19.8633,19.3048,17.9142,19.644,16.1819,16.494
ndk-1;Q93576,23.2101,21.6574,23.8642,22.3856,19.4159,18.4479,19.4087,17.0733
ndk-1;Q93576,19.9913,20.7116,20.6612,19.5239,18.9874,17.6246,16.5633,20.4746
ndk-1;Q93576,26.7439,26.1357,26.874,25.2305,18.4401,19.4524,20.5983,20.5222
F27D4.4;Q93618,17.6484,19.6629,21.5111,21.0478,18.4535,19.237,20.6491,20.7998
gst-24;Q93694,18.9764,16.7107,20.9755,19.5616,18.8864,18.5377,17.928,20.3478
gst-24;Q93694,22.7639,22.0986,23.1674,24.2479,17.8927,20.4985,19.8297,21.2549
gst-24;Q93694,20.2899,20.2793,19.3621,17.4412,22.8967,23.1594,22.3606,21.1382
gst-24;Q93694,30.9159,31.1152,30.1392,30.7747,25.5348,24.6266,27.9636,27.0795
ned-8;Q93725,27.4466,26.7809,27.9048,26.7732,20.9306,21.5267,21.8861,21.262
ned-8;Q93725,25.2571,24.8867,27.3529,24.7411,27.2777,27.5177,26.1104,25.758
ned-8;Q93725,19.0678,18.9152,19.4863,20.1675,20.0825,18.7222,19.4074,17.603
;Q93838,21.2131,19.4643,20.3566,20.5706,21.2769,22.0037,22.3213,21.5614
ent-2;Q93871,19.2522,18.3049,18.0504,19.1792,19.7869,19.055,20.8664,20.4344
ent-2;Q93871,25.0595,24.4622,26.165,25.4731,27.3804,28.695,27.5778,28.3601
ent-2;Q93871,17.9029,21.2128,19.2727,18.8649,16.8805,19.7311,19.4357,20.1991
;Q93892,19.2369,17.593,18.5888,19.5646,22.3172,24.849,22.6037,23.3137
mct-3;Q93896,20.4783,18.8273,18.8817,18.8937,24.648,24.829,24.3749,24.86
mct-3;Q93896,19.4156,18.92,19.2023,18.725,17.5646,17.7136,20.6327,19.1236
mct-3;Q93896,20.8467,19.9447,19.225,19.037,18.2952,20.5592,19.7005,19.5252
mct-3;Q93896,23.4371,23.7174,24.7059,24.2992,25.1797,24.6129,25.5562,25.5256
mct-3;Q93896,20.5308,18.6975,21.2105,20.8664,17.7361,18.8012,19.5581,20.1586
mct-3;Q93896,19.7707,19.6425,18.2367,19.9492,18.9906,20.7892,20.5324,18.4686
mct-3;Q93896,21.2056,20.2523,18.8188,21.4983,19.7587,17.5981,17.6234,19.8764
sdz-27;Q93932,24.7276,23.9023,24.4634,25.4923,26.4379,26.2701,25.4162,25.199
sdz-27;Q93932,21.479,22.7157,22.1002,21.4296,21.5399,22.0856,21.0368,20.8172
;Q93934,19.6853,21.3391,21.3727,17.9858,21.3818,18.7789,19.1122,20.6724
cav-1;Q94051,26.942,26.7643,27.0948,27.1952,28.3973,29.5786,29.0755,29.3555
cav-1;Q94051,20.9211,21.8448,22.5497,21.8129,20.4872,17.0008,19.1867,20.9985
cav-1;Q94051,25.5044,25.7281,26.1848,24.7602,24.0482,24.2094,22.4226,22.9114
cav-1;Q94051,21.9778,21.6616,22.5497,23.0806,23.6277,24.6244,24.1857,23.011
cav-1;Q94051,19.2067,19.0912,20.4107,19.024,19.4795,19.9139,20.2204,19.7538
cav-1;Q94051,18.8327,19.9979,19.1565,20.1776,18.7673,18.766,18.8915,17.5983
snb-6;Q94057,19.2172,19.8995,19.1293,19.8811,18.7301,19.7296,18.5235,19.8322
rab-10;Q94148,23.3132,23.6742,24.9706,24.2299,23.1027,22.8501,23.3208,22.3823
dnj-11;Q94216,19.332,18.2461,17.6896,19.0757,17.788,20.5969,19.0481,19.8422
dnj-11;Q94216,20.3684,18.1546,20.0464,19.5524,19.9768,18.2837,20.4541,21.3384
dnj-11;Q94216,21.0339,21.0724,21.2174,19.6951,19.0314,20.155,19.2039,19.1399
plp-1;Q94230,23.0026,22.7177,23.8517,24.5035,18.5022,20.8265,18.8264,21.359
plp-1;Q94230,19.8844,18.2079,18.749,20.6242,17.7623,19.3481,18.6687,20.0822
plp-1;Q94230,21.4939,19.5133,20.3541,18.7719,16.3593,19.1857,17.2158,21.3037
plp-1;plp-2;Q94230,19.3227,20.8034,18.5513,18.0618,18.4211,19.1448,20.588,19.2456
fah-1;Q94272,19.0425,19.4634,20.6839,16.3139,21.5241,20.6448,19.6818,19.8777
rpl-11.1;Q94300,24.3457,24.8572,25.8784,24.8254,24.9901,25.2287,24.8888,24.1157
pas-4;Q95005,18.1491,19.7106,21.04,19.1236,18.3023,18.5108,20.0655,20.8491
pas-5;Q95008,20.7242,20.8842,20.2455,17.9228,17.107,19.6773,19.2008,18.7165
pas-5;Q95008,19.7007,19.0314,20.6536,18.1408,30.0401,30.182,30.9869,30.5592
ubc-9;Q95017,18.8859,19.8178,20.879,19.2967,25.5625,26.2788,26.5189,25.3177
;Q95PZ7,19.6617,19.3022,17.3309,18.8354,19.5542,17.2805,20.8372,20.9031
;Q95PZ7,21.7807,20.5655,21.9299,20.2616,19.6133,19.5653,18.8223,21.3923
Y53F4B.39;Q95Q18,18.92,19.5269,20.0001,18.7312,17.2536,21.0285,20.965,16.9638
Y53F4B.39;Q95Q18,20.0453,20.6697,18.1545,19.4289,20.11,18.3018,18.9684,17.6884
;Q95Q93,26.7335,26.8221,26.2485,23.8474,23.4865,22.5509,24.2085,23.3548
;Q95Q93,19.4389,18.9102,18.6337,19.4582,24.684,24.4184,25.359,24.3112
;Q95Q93,22.3259,23.334,23.141,24.3349,23.6523,22.6183,23.5737,22.5396
pat-12;Q95QA6,22.1545,22.4611,22.1121,22.9899,24.138,23.639,24.2234,24.0111
pat-12;Q95QA6,19.0565,18.8517,20.9674,20.6782,20.2917,19.4292,21.0333,17.8974
pat-12;Q95QA6,21.1152,20.1322,19.5946,17.6382,23.5295,24.225,26.12,25.3588
pat-12;Q95QA6,23.4559,22.8302,24.1246,23.4808,18.9603,16.9661,18.5235,20.5984
pat-12;Q95QA6,22.3216,21.6786,21.9008,22.4942,19.8857,20.5553,19.4254,19.8885
pat-12;Q95QA6,18.9291,20.9585,17.9768,18.3617,19.2944,18.3521,19.6623,18.7548
pat-12;Q95QA6,18.3896,20.2786,19.6283,17.1747,20.6042,20.558,19.5222,21.213
pat-12;Q95QA6,19.3853,20.5505,18.1062,16.8605,18.4207,20.3685,21.2916,16.8645
