geneName,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
psd-1,14.1551,13.9814,14.1271,14.6375,14.1608,14.6676,15.0061,13.9265
"B0361,6",14.4762,14.744,15.3782,14.5028,14.2029,14.5244,14.7969,14.6168
"B0336,3",14.7184,14.7298,14.576,15.0883,14.6995,14.5536,14.5553,14.2304
tag-320,18.3744,18.7599,18.9256,19.446,17.4261,17.4257,17.2465,17.3476
"B0403,3",17.9229,17.3128,16.3664,18.26,11.8439,11.547,11.2809,12.9198
"C02F12,5",14.049,14.3255,14.1032,15.0959,13.2067,13.3762,14.1974,14.0413
lmp-1,18.349,17.7569,19.5832,17.9274,19.0024,19.1804,19.2195,19.0407
"C03F11,3",14.056,14.2837,14.4639,15.0211,13.7319,12.8576,13.7493,13.8041
cht-1,17.8847,18.7646,18.4507,18.9772,15.5503,15.895,15.8076,15.567
unc-78,17.5603,17.7849,17.4922,18.4589,16.4217,15.8758,16.0118,16.3999
vps-16,14.2437,14.1912,13.9527,14.8195,9.82457,12.6496,12.3798,10.6637
txdc-9,13.9463,14.3687,15.066,14.7741,13.7469,14.2449,13.4967,13.0873
"C05D11,5",18.1504,17.5798,18.5654,21.5285,14.9108,14.1138,14.0084,14.9002
mrps-17,16.3688,15.4692,16.732,16.8463,15.4295,15.5648,15.5117,15.7898
let-721,17.1338,17.0734,16.6968,18.2918,15.4261,15.6294,15.4818,15.9499
sodh-1,20.5693,20.9744,20.3311,21.606,19.6538,20.4209,19.6226,19.5861
"H24K24,3",17.7123,18.094,17.65,19.4678,16.7721,16.9007,16.8705,17.0165
let-858,13.7696,14.1002,14.9632,14.6991,14.504,14.4852,14.6751,15.6564
gld-1,16.7989,16.7365,17.3472,17.3303,16.8764,16.8526,16.8811,17.0251
ccf-1,16.0268,16.4239,16.3873,15.8764,13.9617,14.059,14.2015,13.9221
snr-1,17.0735,16.7485,17.2436,15.596,16.7672,16.9864,16.6225,17.1273
usp-14,17.9751,17.8941,21.7778,18.5496,16.5113,16.8729,16.6989,16.7203
cul-1,15.7116,13.6545,15.8915,16.9072,17.228,17.511,17.4663,16.9724
cul-2,14.9346,15.9056,15.2533,15.6602,13.9821,14.1643,14.289,14.4228
cul-3,15.6028,15.517,14.9627,15.9708,12.812,13.1681,12.6403,12.5841
cul-4,19.4691,18.0556,19.1427,21.1509,16.6331,16.082,16.0947,15.1954
ugt-49,18.9978,19.6185,18.9722,19.4356,15.5409,15.605,15.652,15.7505
ugt-1,15.0592,15.2296,15.0723,15.6009,14.9551,15.8068,15.5893,15.4712
ugt-2,13.195,13.7531,14.32,14.6368,12.332,13.7452,13.5161,12.0871
"AC3,5",19.1844,18.8768,18.8208,19.826,16.5397,16.3285,16.388,16.4888
lin-24,16.6331,17.3949,14.9358,17.9702,12.9891,13.6908,13.2975,12.8125
"B0001,4",15.985,17.246,16.3246,17.3618,14.8771,14.9233,15.0455,14.6854
"B0024,10",14.421,13.9414,14.2121,15.0392,14.2152,13.1161,13.8891,14.3374
"B0024,11",16.42,15.6559,15.7274,16.3937,14.7954,14.6925,14.4927,14.9794
gna-1,14.1626,14.3753,13.5274,15.1159,14.9163,14.1246,14.4675,14.7906
"B0024,13",15.2259,15.0978,15.0948,15.2393,13.0959,12.0902,11.6567,12.6089
sart-3,15.9838,15.8453,15.9519,14.5609,14.6934,14.5614,14.6312,15.0605
leo-1,15.6068,16.1395,15.4853,16.281,14.5162,13.1164,12.7584,13.938
"B0035,3",16.4746,17.2532,16.4773,17.4426,14.8642,14.9843,14.9501,14.7317
dnj-2,13.8175,13.81,13.9339,14.3555,14.2019,13.8798,13.8713,13.9459
pfd-4,17.174,16.8978,16.9504,18.5834,16.5898,16.3654,16.3921,16.6319
"B0035,6",14.4851,14.4407,13.803,15.0248,12.9091,11.7545,11.4271,12.0682
"B0035,13",14.1144,16.812,16.135,15.9579,15.1019,15.0489,13.9629,14.2486
dnj-1,14.2319,14.4073,14.3494,15.1499,14.4994,15.0248,14.967,14.684
"B0035,15",16.6088,16.9664,16.4424,17.5214,14.2517,14.4291,15.0246,14.3976
pmk-1,13.8494,14.4096,14.4235,15.1338,13.0948,13.4521,13.6394,13.4962
faah-2,14.0565,14.2994,14.0889,14.7732,12.9615,12.9477,13.7741,13.3523
faah-1,14.4003,14.2227,14.3691,15.142,12.5536,12.1602,12.3623,13.3638
clec-51,14.2633,13.6977,14.1152,14.9639,12.505,11.2313,11.8545,12.2275
clec-52,17.153,17.1847,17.0322,16.983,15.6194,15.3643,14.6968,15.3156
pitr-3,16.2977,16.2163,16.2131,16.325,12.7616,14.3639,13.9641,13.8768
"B0222,5",17.1183,17.2874,17.4923,16.608,14.8923,14.3916,14.2701,14.4704
ttr-18,19.8533,20.3342,19.749,21.1416,17.5484,17.3713,17.483,17.4107
"B0334,3",17.8963,17.8126,17.9461,18.3161,17.1292,17.3497,17.3537,17.2604
"B0334,3",14.3446,14.2706,14.2925,14.7861,13.8274,13.9809,13.9958,14.3545
unc-44,17.7472,17.3465,17.3919,18.9578,16.7279,16.8867,16.7197,16.5726
unc-44,17.1397,17.5963,16.9231,20.9393,15.8527,15.0429,15.2111,15.3456
"B0395,3",17.145,16.6987,17.0214,17.9931,15.6923,15.7107,15.6793,15.6834
"B0491,5",18.0243,17.7591,17.6546,18.1927,17.8261,17.5779,17.6393,17.6144
valv-1,14.3254,14.2677,14.2432,14.9286,13.1909,12.4824,12.2458,12.7239
tes-1,14.0739,12.548,12.2713,15.091,11.4583,12.1827,12.7712,10.9862
"B0564,2",13.8944,14.1214,14.3649,14.8286,14.059,13.4724,13.6599,14.4657
"B0564,7",13.9221,14.3986,13.9457,15.0866,12.8457,13.7165,10.8242,11.8855
"exos-4,1",14.4396,14.1522,14.4218,15.0258,15.8493,15.9895,16.0257,16.182
"C01B10,8",16.5294,16.86,16.286,17.1171,14.7557,14.6696,14.7034,14.7726
"C01B10,10",16.6818,16.3535,16.355,18.8394,11.2129,11.8291,10.6879,11.2283
"C01B10,3",17.1258,17.0511,16.9867,17.1015,14.9273,14.6414,14.6246,14.3837
"C01F1,3",16.3617,16.7435,16.7732,16.3759,14.9444,15.3614,15.1132,15.1496
sco-1,16.5126,16.1554,16.569,16.9243,15.8887,15.7433,15.7738,15.9899
"C01F1,1",13.4906,14.383,14.0279,15.1665,13.7101,13.5329,13.2809,13.5615
aly-1,16.8841,17.1775,16.6957,17.0277,15.1161,15.0916,15.0832,15.5309
"C01G5,5",16.2042,15.6364,15.9287,16.3265,13.0355,13.3479,11.7039,13.7823
ddi-1,16.6328,17.1457,17.8993,17.3298,13.9565,14.0506,14.1578,14.427
aqp-2,14.1523,13.8241,14.0752,13.9304,16.9017,16.7878,16.9166,16.9578
"C01G6,3",18.1754,18.0595,17.92,19.0798,15.8485,15.7214,15.6708,15.8547
tag-165,15.9084,16.9302,16.785,17.8213,15.097,15.2513,15.0792,15.3716
acs-7,14.4814,14.2301,14.4654,14.8044,12.4158,12.2346,12.3643,12.9933
"C01H6,4",14.0141,14.3461,13.9905,15.0007,13.1105,11.7949,12.1583,12.9623
"C02G6,1",18.7265,18.5825,18.6502,20.2318,14.4958,15.6072,15.6729,15.1775
"C02G6,2",13.4274,14.0467,14.007,14.671,16.6611,15.445,15.6352,15.2542
"C03A3,2",17.8823,18.6475,18.7083,15.9683,14.5221,14.1212,13.7635,14.975
npp-14,15.6844,15.7189,15.395,16.3055,13.8073,13.2855,13.5396,13.8922
asfl-1,15.3398,15.678,15.6864,16.0696,13.0804,13.4647,13.2491,13.3714
"rpl-24,2",16.8725,16.7945,17.5244,17.2291,16.3604,15.8681,16.1657,16.3151
arrd-25,18.617,18.6262,18.6145,19.6294,15.6065,15.3153,15.2865,15.4542
"C04C11,1",16.7032,17.2493,16.945,16.6046,14.207,14.0897,13.7055,13.6178
spch-1,16.6878,16.9552,16.5296,17.0723,14.0974,14.7404,14.7083,13.8325
"C04G2,2;CELE_W01B6,2",14.4569,14.3963,14.3515,15.0188,10.0144,7.54239,0,9.73919
dis-3,16.1267,15.718,16.8525,17.8368,14.3132,14.2998,14.0704,14.5127
"C04G2,9",13.5534,14.4097,13.6948,14.5944,15.5448,15.3078,15.4776,15.6901
ndc-80,15.1983,16.5185,15.4553,15.5883,11.6578,14.3689,12.9306,10.1725
"C04G6,4",14.1134,13.6525,13.7038,15.0731,11.998,12.9594,13.115,12.6573
"C05C12,5",13.9659,13.6218,14.2248,15.1491,10.6246,9.85557,9.2778,10.4064
amt-4,16.4552,16.8002,17.553,17.2693,15.0363,14.9826,15.6288,15.2601
lnp-1,13.7905,14.9146,15.0537,15.4727,12.8819,12.833,13.3835,13.2721
"C05G5,2",14.4539,14.3218,14.4894,15.038,12.6485,10.1641,11.2374,11.6226
rpb-6,13.9694,14.242,13.9149,14.816,16.2053,15.9326,15.5992,15.8032
mvb-12,14.4635,14.3278,14.1868,15.1379,14.4245,14.1953,14.2601,14.3941
"C06A6,5",17.0466,16.7086,17.0157,18.001,15.3105,16.0738,15.6045,15.4794
mthf-1,20.0629,19.2957,19.3205,20.0903,18.234,18.2992,17.8628,18.072
"C06A8,3",16.4228,14.9073,17.5216,16.8197,20.802,20.4759,20.8266,20.8488
stdh-1,16.4283,16.5652,16.2654,18.062,13.3558,13.553,13.7837,14.0322
"C06B3,6",14.2477,13.7903,14.185,14.755,13.621,14.5085,14.2957,14.3116
ain-1,16.1812,16.5981,16.6081,17.8218,15.7355,15.7109,15.7608,15.7059
trxr-1,13.8914,17.6652,18.3854,17.4467,13.8611,13.9373,13.8988,14.2657
ufl-1,14.8123,15.3469,15.4298,14.6294,14.7131,14.5436,14.4803,15.0531
"tin-9,1",17.5415,17.3899,17.2209,18.1391,15.6013,15.3547,15.8959,16.8155
pept-2,15.7575,14.6031,14.4493,17.3161,11.9351,12.5109,13.1763,11.9373
"T25B9,9",18.5472,18.3163,18.5314,19.3154,17.5618,17.5631,17.6442,17.8271
atp-5,20.39,19.2248,21.2465,20.775,20.4129,20.7671,20.7292,20.4363
"C06H2,2",16.4984,17.1818,16.8798,17.37,13.6252,14.1744,14.6395,13.7735
jmjd-5,14.3252,14.3241,14.2039,15.0935,17.3379,18.6228,18.2579,16.8931
pdi-2,20.3278,20.7932,20.8265,21.5835,20.5745,20.7275,20.7392,20.6194
nuc-1,16.3811,17.3009,17.0295,16.9612,15.9301,15.7521,16.0324,15.6808
"C07D10,5",12.7079,13.7693,14.5303,14.3159,10.4635,11.0638,10.9505,10.2679
stip-1,14.4123,14.3603,13.725,15.101,12.2693,12.2002,12.5009,12.8455
wsp-1,14.35,13.9571,14.3674,14.1922,11.6597,13.2904,14.314,14.2005
hgrs-1,16.8713,17.2289,17.1796,17.0301,14.6751,14.8342,14.7147,14.683
cpg-1,17.9975,18.6148,18.8729,18.7626,16.4744,16.6611,17.0797,17.1232
"C08B6,8",17.0377,16.6297,16.6374,17.2862,14.2258,13.7137,14.0815,14.2704
aos-1,18.1696,19.2318,17.6994,18.5738,15.0583,15.2968,15.1697,15.3479
pfd-1,18.0972,17.9353,18.1423,18.6065,16.9142,17.1744,17.0977,16.9287
"C08F8,2",16.8222,14.6754,16.9858,15.8172,14.407,13.5827,13.5962,14.2649
"C08F8,3",15.3428,14.9198,13.947,15.4073,14.9036,14.3588,13.801,14.7657
vgln-1,19.1401,19.3878,19.3209,20.5287,19.7387,19.4744,18.9506,19.0974
ipp-5,16.3445,15.6683,15.7998,16.9501,14.6665,13.5268,13.9508,14.5336
hsp-25,19.0906,19.24,18.9887,21.2281,17.5177,16.237,16.037,16.5057
pak-1,14.4681,14.309,14.1052,14.9937,11.8552,10.9745,12.2876,12.9516
cks-1,15.5395,15.8275,15.2098,15.0964,16.6539,15.0405,15.2643,15.5207
npp-23,17.0915,17.028,17.1296,16.8194,14.6878,14.1624,14.2044,14.7708
nuo-1,16.7848,15.8274,16.6695,18.762,16.5802,17.2328,17.0692,16.7449
nasp-1,17.2624,17.4952,17.6832,17.7336,15.0021,14.975,15.2806,14.9922
"C10C5,2",19.8017,20.1607,21.256,20.9161,14.1423,12.0147,18.3596,13.391
"C10C5,4",16.7829,16.9473,16.888,20.2359,15.3294,15.3586,15.1719,15.1735
egal-1,16.7312,15.7472,15.9958,16.5361,13.6578,13.4683,13.4951,13.7384
"C12D8,1",19.1003,19.4967,18.7677,19.6985,16.4306,16.7903,16.0688,16.2453
daf-36,14.4887,14.4181,14.2852,14.4914,13.4252,13.0635,12.5298,13.9441
akt-1,16.6303,16.9563,16.8778,15.9137,13.4871,13.6374,13.3972,13.4251
dohh-1,18.2988,17.6793,17.9525,18.0682,15.695,15.0506,15.008,15.5741
"wdr-5,1",16.1053,15.7934,16.1877,17.1596,14.0886,13.9234,14.3356,14.1842
"C14B1,8",14.3753,14.4051,14.0972,15.0242,13.5359,12.2935,12.3377,12.5703
pdi-1,19.278,19.3047,19.1242,19.3014,18.5386,18.3345,18.3139,18.4121
mma-1,16.3018,14.8567,14.5013,16.7959,14.5249,14.8611,14.8969,14.7595
"C14F11,6",17.8086,14.4584,11.3994,16.0627,16.5628,16.4647,16.6291,16.2485
"got-2,2",19.5495,18.3933,18.7294,20.4478,18.7617,18.9567,18.9178,18.803
"C15B12,1",13.9808,13.9362,14.272,14.5164,7.71953,9.40653,9.36075,8.86991
"C15C7,4",13.7806,14.4367,13.8616,14.2762,9.89412,9.78573,9.81041,9.94915
"C15C7,5",17.3429,16.653,17.1426,18.8037,14.7408,14.566,14.7697,14.8052
gcc-1,14.2568,14.1926,13.8474,14.7746,13.5606,11.8895,12.3789,13.2412
"C15C7,7",14.443,14.3997,14.0854,14.6958,11.9219,13.142,11.1456,12.8091
asp-10,16.7508,17.1447,17.559,17.0747,16.3918,16.9332,17.3463,16.8132
"C15H9,4",17.4242,16.8166,16.7032,17.8149,13.3077,14.5224,14.4851,14.0944
flu-2,18.0148,18.1404,18.1757,18.5203,16.3074,16.2982,16.2272,16.1373
prx-3,13.9648,14.3999,14.4467,14.8011,12.8117,12.9811,12.4249,13.614
nnt-1,16.3692,15.8048,16.4097,17.0459,13.9486,13.504,13.5483,13.8591
"C15H9,9",19.9522,21.0043,20.9919,20.3084,18.2318,18.0453,17.9812,17.8775
thoc-2,13.8589,13.928,14.4502,15.0661,13.0551,12.9743,12.5663,13.2906
nfx-1,16.7234,17.236,17.2976,16.7236,14.5188,14.8495,14.6866,14.2904
"C16A3,6",14.5581,13.0567,14.4342,14.1548,13.6076,12.5764,12.37,11.5412
"C16A3,5",18.8841,17.5105,17.7291,18.4899,17.6507,17.1516,17.3314,17.4991
"C16A3,4",15.4363,14.1305,16.9632,15.561,15.9789,15.8602,15.9571,16.1523
let-716,15.4688,15.8707,17.6921,15.7903,15.3233,15.2604,16.6329,15.6546
oatr-1,19.1345,18.8686,19.0014,19.7157,18.6045,18.3307,18.2411,18.3627
"C16E9,1",13.8293,14.4194,14.2551,14.7884,9.97782,9.85264,9.97554,9.80661
dim-1,21.6042,21.819,21.6737,22.2238,19.4891,19.7347,19.7755,19.8113
"C18B2,3",14.1132,14.2353,12.7368,14.9104,16.4037,16.4188,16.4908,16.7287
"C18B2,4",14.3876,13.3798,14.0796,15.1373,15.4076,15.4504,15.4409,15.4035
"C18B2,5",18.213,17.8101,17.6716,17.9324,17.3166,16.9977,16.9931,17.0572
ugt-48,14.9166,14.646,15.1178,13.1614,13.9654,14.6148,14.437,13.8783
"C18E9,9",13.8213,13.9575,14.2649,14.8426,14.2711,13.9827,14.228,14.9329
tomm-40,18.2833,17.8218,17.841,17.5018,17.4839,16.9133,17.4075,17.6508
"C18E9,5",17.3748,17.1258,17.547,18.2985,15.1149,14.3922,14.5861,15.1271
"C18E9,2",15.7538,16.422,15.6679,16.4303,14.4851,14.5542,14.4455,14.9329
"C18E9,4",14.0734,16.8428,16.9064,15.3826,16.7101,16.8732,16.8913,17.1404
rpn-2,17.8996,18.3506,18.3904,18.215,16.8983,17.32,17.2623,16.8292
twk-18,18.2409,18.4989,17.1687,17.423,16.1234,15.1825,15.1676,14.9872
"C24A3,1",14.9475,14.922,15.397,16.4402,13.4872,14.1021,14.1671,13.6865
cal-5,18.0775,18.0113,17.6262,18.2343,15.2909,14.7515,14.6568,15.0171
cht-3,20.498,21.068,19.9773,20.7222,14.9087,15.3746,15.493,15.4062
"C25E10,8",16.2246,16.6956,17.0282,17.8071,13.1041,12.871,12.2593,12.8753
swm-1,17.7916,17.662,19.3319,18.69,14.384,14.7819,14.244,14.9581
"C25E10,10",17.1136,16.4012,16.1387,16.6222,13.0136,11.8675,12.6677,13.1075
dpyd-1,18.116,18.2302,18.053,18.453,16.968,17.2027,17.2258,17.224
smz-1,14.3837,13.4465,14.3985,15.025,13.8984,13.8794,13.741,13.2387
"C25H3,8",14.4888,13.9255,14.427,14.9806,12.2461,12.6082,12.786,12.2607
"C25H3,3",17.2476,17.2134,16.5742,16.5654,15.2355,15.402,15.5258,15.3085
dnc-4,13.9208,13.1437,14.4021,15.1076,13.1248,11.4548,11.925,12.7551
elpc-4,14.0285,14.4285,14.3017,14.8638,13.0057,12.6893,12.801,12.5076
"C26B9,5",18.7515,18.2449,17.5849,19.3386,16.2381,16.0543,16.4127,16.2793
"C26B9,3",14.1853,13.8544,14.3987,15.174,13.8112,13.5573,13.2171,13.5209
ran-3,18.2003,18.9779,18.2313,18.7163,16.794,17.1203,16.9463,17.2078
hel-1,18.8849,18.512,18.6091,18.91,17.5976,17.3579,17.3974,17.6373
ula-1,16.0042,15.4375,14.831,16.604,15.0946,14.4944,14.6219,14.8779
mmab-1,14.5614,14.7701,15.3445,15.3889,13.902,13.8391,13.9082,13.9198
ntl-9,17.6559,17.132,16.1593,18.7478,15.0277,14.4992,14.9307,15.0368
hint-3,16.8043,16.3848,17.1903,16.2555,14.2059,13.37,13.5319,13.6933
rps-30,20.8269,20.9176,20.4058,21.1423,19.6847,19.4069,19.6322,19.6161
"C26F1,3",14.311,14.1517,13.4356,14.7116,13.8552,13.4876,13.915,14.4163
spr-2,19.2114,19.6148,19.4798,19.945,15.6791,15.5833,15.7477,16.1763
"C27B7,5",16.1376,16.2571,15.8267,16.8141,14.7099,13.7664,13.6967,15.294
rap-1,16.8958,17.1489,16.8219,16.5721,14.8385,14.862,15.5893,14.9776
dpf-2,15.7254,16.7569,15.4742,17.1655,13.3787,13.5843,13.2345,13.8306
"C27F2,4",15.8596,15.4224,15.3379,16.689,13.5485,14.841,14.7664,13.5774
vps-22,16.0148,15.5011,17.7263,15.1452,16.7957,14.6459,14.0896,16.9652
fust-1,18.3233,18.5444,17.4688,18.5157,16.0111,15.8053,16.1449,16.4071
spp-10,18.1494,17.6584,18.3707,19.5617,15.4255,16.7779,16.6472,16.2964
"C29F5,1",14.6039,14.2597,16.1609,17.1874,15.2172,15.0438,14.9513,15.4632
"C29H12,2",18.1385,19.1251,18.2748,18.7325,16.2818,16.2344,16.241,16.4579
"C30B5,4",14.2993,14.1478,14.3287,15.1328,13.2287,12.6872,12.813,13.3064
hil-1,16.4041,16.9146,15.4288,17.283,12.998,13.5351,13.267,13.1905
"C33A12,3",15.2708,14.3214,15.0868,15.0338,13.822,13.695,13.7532,13.6245
"C33A12,4",17.6847,16.4394,17.254,17.5897,11.6618,11.7453,12.0355,12.5155
"C33A12,1",19.2003,19.4948,19.192,20.134,18.1325,18.209,18.2125,18.1216
ugt-21,14.4834,14.2762,14.2091,14.9701,14.1087,13.3994,13.6397,14.1121
"C33F10,12;CELE_T05F1,8",14.3959,14.4003,14.1257,14.6917,14.4078,13.7243,14.0774,13.7854
"C33G8,4",14.3209,14.2228,14.3194,14.7291,13.0395,13.2286,13.7596,13.2028
sec-10,15.269,15.0644,16.2437,15.3291,16.1766,15.6846,15.729,15.9673
tag-322,16.3835,14.5187,15.0468,16.8842,13.1543,12.8354,12.5853,13.4302
rsp-6,18.3074,18.3187,18.7184,19.8527,17.5208,17.3465,17.3988,17.0727
"C34C12,8",17.1892,17.6793,17.7984,17.7671,17.1032,16.9422,17.3107,17.0888
"C34C6,4",14.4323,14.3629,13.9568,14.3845,13.8291,13.6126,13.3653,13.0015
grsp-3,17.5232,17.8478,16.859,18.9707,14.8677,16.3718,16.3923,15.8153
cyn-12,16.7814,16.1188,16.4984,16.9822,15.1157,15.6379,15.4691,15.1181
mutd-1,21.1114,19.2481,20.6746,21.0842,14.429,13.9838,14.2294,13.7802
"C34D4,4",13.6925,14.2497,14.3603,14.4117,13.4355,12.8164,13.2248,13.5903
rsd-3,15.6393,14.378,14.9579,16.4287,13.4747,13.3054,13.148,13.349
"C34F11,5",16.7683,16.6344,17.6424,18.2952,15.1437,15.1632,15.1558,15.1203
ugt-33,14.4126,13.8277,14.3551,15.0076,12.8626,10.2058,10.9584,11.876
"C35A5,8",17.8361,17.3898,17.2609,16.7832,15.0703,15.2026,14.843,15.5068
"C35D10,6",17.708,16.3793,17.5346,17.3801,14.312,14.6517,14.0026,14.1351
"C35D10,10",14.3112,14.1758,13.9194,14.5799,15.0317,15.9569,15.6019,15.1768
"C35D10,5",14.3891,14.2495,13.4028,14.3235,14.7655,12.7543,13.6961,12.6301
coq-8,16.7924,16.5168,16.2739,18.2607,14.5463,14.3964,14.6653,14.9754
"C35D10,13",16.907,17.0589,17.1367,17.5633,15.3039,15.1179,15.0513,15.0447
"C36A4,4",16.8621,16.7546,16.5954,18.2057,14.8286,15.083,15.0081,15.0033
"maph-1,3",18.0693,18.0162,17.9,19.1196,15.6799,15.5837,15.4542,15.7028
acs-19,14.4738,14.5091,14.4829,14.748,16.3102,16.0051,16.0925,16.226
flp-9,14.0383,13.936,14.4291,14.5323,13.4786,12.3671,13.4114,13.3294
mel-28,15.6986,15.5615,15.9474,15.2393,13.3606,13.7391,13.6715,13.3143
"C38H2,2",13.5301,13.8066,14.0905,14.4917,12.3432,12.4557,12.6627,13.1018
"C39D10,7",19.8759,19.3809,20.4718,20.4109,16.3992,16.617,16.7895,17.041
"C39E9,8",17.6548,17.2312,17.3525,19.1191,16.5097,16.8114,17.4214,17.0249
"C39E9,12",13.5088,14.1748,14.0724,15.09,13.731,13.2126,13.3982,13.9859
rfc-3,14.4041,14.4321,14.1633,14.8064,14.7119,14.8927,14.8523,14.6913
"C39H7,4",17.383,16.9787,16.4919,18.1294,14.8614,14.0856,14.3603,15.229
rpc-1,13.6634,13.9684,12.452,15.0708,12.6909,13.1957,12.5579,12.5896
"C42D4,1",21.7881,21.9265,21.6525,22.3007,16.8755,17.2054,17.2346,17.2075
"C43H6,3",14.1215,14.1415,14.3881,14.8858,15.1976,15.1082,15.1343,15.2136
"C44B7,5",20.4221,20.8278,21.0291,20.1505,16.6486,17.056,17.0285,16.9788
"C44B7,7",16.967,17.0024,16.4674,17.3522,15.3721,15.0306,15.2159,14.7802
pmp-1,16.1846,14.3061,14.0815,15.5414,15.0496,14.0998,15.3167,14.6903
pmp-2,14.2469,12.3263,14.4016,13.9173,14.106,14.0428,13.8809,14.1227
acer-1,18.9533,18.6569,18.9517,19.7092,19.9651,19.8414,19.7474,19.8318
"C44B7,11",13.9567,14.331,14.1823,13.6723,14.1804,13.9855,14.0333,14.6768
chil-10,15.5198,15.7078,15.8968,16.9961,14.9194,13.6849,13.7108,13.8383
"C44E12,1",14.1885,14.4297,14.0646,14.8432,13.029,13.2385,13.0518,12.9715
lec-4,18.9053,18.4471,18.8906,19.2731,16.5633,16.7226,16.7272,16.6522
dhs-18,12.6247,13.9535,14.0503,14.489,15.1729,15.2851,15.0588,15.1314
"C45E5,1",14.5146,13.9964,14.1017,14.6565,14.2513,13.7499,14.016,14.4225
"C46A5,6",14.359,14.2811,13.902,14.8665,13.6032,12.7508,13.3736,13.855
"C46C2,2",19.0116,17.2536,17.399,19.604,15.002,15.0944,15.2409,15.2531
acs-17,16.4683,16.2001,16.3935,16.9365,14.8752,14.8434,14.7706,14.8293
"C47D12,2",13.3054,14.1579,13.5465,14.5879,12.2397,11.8072,12.8432,12.8229
nep-1,16.3349,15.5349,15.8186,16.6817,13.8549,13.3687,13.4136,13.9741
"C47E12,7",12.9709,14.1277,13.3156,15.1456,15.4386,14.8175,13.4874,14.5873
dhp-2,16.8092,16.3628,15.9513,16.9897,15.7969,15.5168,15.5751,15.2334
srs-2,18.9805,19.2991,19.356,19.3106,17.3522,17.6787,17.3987,16.6116
pyp-1,21.0109,20.9204,20.9907,21.7726,19.0214,18.8852,19.0134,19.1877
unc-112,17.2951,17.2765,17.3518,18.472,16.1416,15.8621,16.0055,16.0052
daf-21,20.3192,20.2878,20.1611,20.6807,19.0706,19.4685,19.526,19.2352
"C47E8,4",14.8212,14.6538,14.5298,15.2784,12.9248,12.9143,13.3855,13.1757
pitr-1,14.5079,15.3809,15.2906,15.3405,13.7426,14.1328,14.3195,14.3324
"C49C8,5",17.7211,17.1566,16.7199,18.4212,13.9698,13.8501,13.8387,14.3918
"C49F8,3",14.1598,14.4138,13.7938,15.118,15.9969,15.9553,15.6762,16.0352
"C50F4,1",16.2261,16.3072,15.8864,17.012,14.5091,14.0343,13.5963,14.5167
"C50F4,6",13.8167,14.3179,13.9743,15.1174,11.9549,16.3512,15.6117,14.2582
klo-1,16.0218,16.4023,16.3671,18.6198,14.6604,14.0652,14.2622,14.3636
"C52E12,1",16.7425,17.2323,16.2708,16.5408,15.011,14.5293,14.7738,15.0194
snr-4,18.9374,18.952,19.2115,18.9191,15.8257,15.6072,15.8382,15.9476
rpt-1,18.2596,18.3962,18.1514,18.7755,17.0869,17.0468,17.0828,17.0377
"C52E4,5",15.9634,16.1556,15.9733,16.3997,15.4732,15.1704,14.716,14.6474
col-119,17.296,17.9723,18.5249,19.0201,15.7644,16.4393,16.109,16.5058
bre-1,16.7398,16.1067,17.006,17.8134,15.5436,15.5474,15.3972,15.6104
asg-2,21.0966,21.4749,20.4501,22.0035,20.0659,20.3216,20.1293,20.2924
"C53B7,2",14.3843,13.6706,13.9958,14.4691,14.507,14.1605,14.4256,14.5049
rig-3,13.9212,14.1403,14.8337,15.3643,13.8694,13.3242,14.0113,13.9529
"C53D6,7",15.9091,16.4857,17.2672,16.7154,14.8928,14.796,15.1117,15.154
ben-1,14.9592,13.8903,18.6124,16.5135,17.536,17.0632,17.3503,17.2254
alh-10,14.7673,14.8766,14.4094,17.5379,13.854,13.5147,13.5937,13.8911
lam-2,18.3076,18.1531,18.0534,18.3383,16.2224,16.0331,15.9642,16.0451
rskn-2,15.6885,15.8314,15.7446,15.5233,14.0187,14.8802,14.4704,14.0057
dod-18,15.4375,15.0479,16.1145,18.4054,13.894,14.3371,14.1643,14.0211
cyc-1,18.6916,18.3356,19.0788,19.1027,18.1804,17.5492,17.7972,17.9617
"C54G4,9",14.3629,13.8486,14.029,15.1451,13.2144,14.167,13.6326,13.4853
sft-4,17.3835,17.0745,17.3665,18.4812,16.843,16.4415,16.3116,16.6693
"C56A3,5",15.4261,16.0341,15.7781,16.5983,14.283,14.68,14.4872,14.7565
icd-1,20.489,21.3936,21.087,21.2714,19.4459,20.1583,19.6182,19.7984
"vps-32,1",18.423,17.829,18.0531,18.3804,16.0587,15.8852,15.6738,16.1343
aipr-1,14.443,14.2307,13.3993,14.9276,11.6166,11.8944,11.2265,10.8184
cgp-1,14.3556,14.1764,14.0021,14.9742,16.2278,16.4606,16.5585,16.2639
cebp-1,14.1657,13.4177,14.1739,15.1451,13.5285,14.2899,14.8648,13.832
"CELE_D1005,2",13.7881,14.0604,14.3744,14.9959,8.31367,11.5295,9.57312,8.09303
snap-1,17.9044,17.9558,17.4678,18.7383,15.6947,15.3884,15.4066,15.6168
