geneName;Leading.proteins,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04
lea-1;F5GUH5;H2FLK8;H2FLK9,18.3959,20.2779,18.0105,18.1806,19.388,19.3537,19.3861,21.0336
lea-1;F5GUH5;H2FLK8;H2FLK9,18.7428,18.1314,19.2682,18.9945,18.3745,19.6509,20.3413,18.3072
lea-1;F5GUH5;H2FLK8;H2FLK9,19.1699,20.7769,20.5734,20.2358,21.36,18.7137,20.6125,21.4307
lea-1;F5GUH5,18.4114,20.0616,19.181,20.1005,23.5736,24.1937,23.8737,27.0151
lea-1;F5GUH5;H2FLK8;H2FLK9,22.2675,22.9011,22.5964,21.7241,19.3578,21.7353,19.9574,18.787
lea-1;F5GUH5;H2FLK8;H2FLK9,23.7652,24.9167,22.2059,23.6948,20.6793,19.4896,20.0397,20.6349
lea-1;F5GUH5;H2FLK8;H2FLK9,23.562,23.7002,23.188,23.8062,20.3573,20.4227,19.8166,19.3413
lea-1;F5GUH5;H2FLK8;H2FLK9,18.8245,19.505,18.8459,19.8368,19.4498,21.7505,18.9672,18.4686
lea-1;F5GUH5;H2FLK8;H2FLK9,20.3694,21.6371,21.7802,22.5236,19.3317,19.9094,21.0387,21.478
lea-1;F5GUH5;H2FLK8;H2FLK9,24.2782,24.7165,23.3254,24.3401,19.7478,20.2371,19.9606,21.8212
lea-1;F5GUH5;H2FLK8;H2FLK9,22.798,21.9788,23.6185,23.0899,17.1606,19.2172,19.7994,19.4629
lea-1;F5GUH5;H2FLK8;H2FLK9,18.1704,20.8381,20.958,18.8777,21.9835,17.8418,20.3553,21.1664
lea-1;F5GUH5;H2FLK8;H2FLK9,23.8953,24.2996,22.0951,24.4569,24.6384,22.5866,22.2145,24.7368
lea-1;F5GUH5;H2FLK8;H2FLK9,19.8698,21.4613,21.1168,17.6018,20.1652,18.7826,20.4322,19.1907
lea-1;F5GUH5;H2FLK8,21.4967,21.811,22.2157,21.1005,20.6266,18.0197,20.7001,19.9462
lea-1;F5GUH5;H2FLK8;H2FLK9,24.2959,25.1713,25.3129,24.5344,30.3155,30.4575,27.9955,30.4557
lea-1;F5GUH5,22.9736,23.5378,24.2119,24.0029,21.2619,20.3575,20.1667,21.0832
lea-1;F5GUH5;H2FLK8;H2FLK9,19.2363,20.1327,20.697,19.025,21.8388,19.8537,18.5224,19.157
lea-1;F5GUH5;H2FLK8;H2FLK9,19.098,19.8064,18.0334,19.2261,22.9495,21.7835,21.0992,22.6169
lea-1;F5GUH5;H2FLK8,24.1312,23.103,23.4016,23.6135,20.132,19.4976,20.1909,19.7235
lea-1;F5GUH5;H2FLK8,20.792,18.3472,18.7913,19.8455,20.9535,18.3628,20.4228,21.8979
lea-1;F5GUH5;H2FLK8;H2FLK9,19.0207,20.4635,20.1565,20.626,18.5039,20.0466,19.8599,19.085
lea-1;F5GUH5;H2FLK8;H2FLK9,20.5294,20.7854,19.3329,20.4776,19.5146,20.557,19.3573,19.4604
iff-1;G1K0V8,20.1759,19.1737,20.2721,17.2011,21.4704,17.7626,17.6638,17.1825
iff-1;G1K0V8,20.1846,20.3208,20.1338,19.0925,21.0907,20.1917,19.918,20.7064
pgp-6;pgp-7;Q1ZXU6,24.8161,24.5871,26.1711,23.4272,27.7863,27.1907,25.4251,27.1543
gsp-1;gsp-2;G3MU14;P48727,21.1712,18.737,20.7966,19.2371,23.9174,22.9295,22.9544,19.6968
math-33;usp-7;G3MU81,21.8997,21.3468,21.3703,22.3275,24.5105,24.4297,23.8688,23.8909
sec-61;G3MU88,17.4973,21.0118,20.6951,19.3674,21.0901,20.9394,19.8595,19.3134
sec-61;G3MU88,20.1175,19.8538,17.8352,19.1362,19.3226,19.5512,19.4274,17.0984
;G4RTI0,19.4735,18.2685,17.8493,19.278,20.6539,17.3072,19.706,17.1653
spc-1;G4S034,23.1509,23.2401,24.7867,22.6821,20.3312,19.4854,18.7793,20.0732
spc-1;G4S034,22.9801,20.4408,23.1888,22.5048,18.8935,20.8898,20.9171,21.3071
spc-1;G4S034,18.6139,21.5158,19.0496,20.0268,24.1211,23.4561,25.2415,23.6366
spc-1;G4S034,18.0082,19.1971,20.2341,17.9757,20.5526,19.6342,21.1369,21.7295
;G4S1A4,19.7159,20.658,17.9004,21.1332,23.2458,23.8072,24.1225,23.0268
;G4S1A4,23.6456,24.2124,23.2961,24.6657,26.5684,25.2574,24.7388,26.3982
;G4S1A4,19.1933,21.4804,20.1924,20.8364,21.1853,20.6856,20.357,21.3737
;G4S1A4,20.7199,19.2736,18.7174,18.6404,22.4073,21.8101,23.2043,21.6621
;G4S1A4,18.8225,21.3308,21.6247,21.304,20.0327,20.1123,20.5357,19.1896
;G4S1A4,19.4996,18.9805,19.9824,18.9381,25.905,24.3068,23.9566,20.0154
str-176;G4S3P8,22.1035,22.2187,21.5291,24.195,25.3189,26.5279,25.6915,26.0265
;Q20314,20.3783,19.6373,20.2651,19.9383,23.4777,24.0789,24.4995,23.3749
gei-15;G4SI07,17.8586,18.6413,20.8617,18.2609,17.3815,18.1687,17.9217,19.6917
gei-15;G4SI07,17.9877,19.2886,19.7746,21.27,19.8415,20.2842,21.4449,21.2217
pqn-52;G4SL51,24.5854,24.1378,22.9481,23.538,22.4158,23.1109,23.9931,23.6942
ttn-1;G4SLH0,18.835,21.1447,19.2494,19.1681,21.0937,20.1407,19.0024,21.2089
ttn-1;G4SLH0,18.8202,20.8771,18.306,18.8345,20.7891,19.4975,18.3821,21.4322
ttn-1;G4SLH0,20.8205,19.2384,21.6695,19.1572,21.9105,18.8955,19.4174,19.6534
ttn-1;G4SLH0,20.0607,19.667,20.6027,21.8765,20.834,21.0116,19.9613,18.7106
ttn-1;G4SLH0,19.748,21.9697,18.4539,19.1298,20.1276,20.231,20.2956,17.3595
ttn-1;G4SLH0,18.8913,19.0688,18.7717,20.657,19.526,18.0778,19.0989,21.8904
;G4SPY1,20.9449,20.9809,18.4936,18.9223,23.8993,23.0619,24.0711,24.1859
;G4SRU7,18.0742,19.5634,19.3724,18.9875,20.4092,18.0831,21.4657,20.9197
glo-1;G5EBF0,18.7841,19.1182,19.8218,19.7676,18.84,20.65,17.4539,19.2496
pud-2.1;G5EBF3,19.451,18.165,20.075,19.8112,19.8464,20.2186,19.9733,17.6009
pud-2.1;G5EBF3,20.5387,20.3424,19.7117,20.7442,18.4318,19.844,21.4777,20.4537
pud-2.1;G5EBF3,17.8566,20.4192,21.5721,19.8028,18.2787,20.4461,21.2092,19.072
pud-2.1;G5EBF3,18.6577,21.0447,20.7049,20.8637,20.7327,21.6355,18.9978,20.3324
pud-2.1;G5EBF3,17.7976,20.3524,19.6828,19.7362,18.9164,19.8234,19.4216,20.4987
pud-2.1;G5EBF3,20.2736,19.1339,20.1962,18.0729,18.9492,19.684,21.4813,21.0635
pud-2.1;G5EBF3,21.2557,20.9493,20.5396,20.5329,20.4647,20.069,17.7992,18.0776
pud-2.1;G5EBF3,21.1527,20.6197,19.931,18.5115,20.8016,19.8737,21.1281,21.3161
pud-2.1;G5EBF3,18.9777,20.3901,21.4175,18.351,19.1335,21.2522,18.9884,19.3179
pud-2.1;G5EBF3,18.1565,18.7995,20.8763,19.5106,19.483,18.9951,20.6263,19.4154
pud-2.1;G5EBF3,18.0334,19.8328,19.6398,18.6498,20.403,21.1487,20.2297,20.6373
;G5EBF4,19.481,20.4174,19.2009,17.8577,20.7393,18.3722,18.8534,20.2221
tat-5;G5EGE0,20.6495,20.2652,18.6958,17.9784,20.0921,21.0957,20.3984,17.8809
4D656;G5EBI0,20.0479,21.849,20.7774,19.8707,24.9342,23.6184,23.9278,26.5276
fmo-2;G5EBJ9,17.3424,20.8771,19.0052,20.0622,18.8404,19.6749,20.508,21.8597
fmo-2;G5EBJ9,19.884,20.8054,19.2007,19.2067,19.6938,19.0997,19.0914,21.8779
fmo-2;G5EBJ9,19.7518,18.964,21.2728,19.5246,20.4306,17.6989,20.4288,18.9032
fmo-2;G5EBJ9,18.1485,17.5862,21.6552,19.7584,19.5247,19.7062,20.8678,20.5808
fmo-2;G5EBJ9,20.769,20.9354,19.7788,21.0694,21.9906,20.0712,21.4309,20.8944
erm-1;G5EBK3,17.8008,21.4691,20.1281,20.5195,20.4479,21.6142,20.6203,21.4779
erm-1;G5EBK3,18.4639,20.5011,20.5682,19.4553,18.8732,18.403,19.5413,19.3917
erm-1;G5EBK3,20.3905,21.6816,18.7516,21.51,20.7056,17.2417,21.3314,19.6897
erm-1;G5EBK3,20.2638,20.0934,18.5658,21.2824,20.7719,19.8037,18.3326,19.4403
erm-1;G5EBK3,19.2264,20.165,20.3934,19.7081,20.1364,20.4175,19.3653,21.0582
erm-1;G5EBK3,19.7271,19.8184,18.7384,20.0333,24.3715,24.243,24.0145,22.0918
erm-1;G5EBK3,19.9924,21.0736,21.2863,19.3311,19.9267,19.791,20.0202,18.9135
snf-3;G5EBN9,19.4849,21.6555,17.0665,19.2056,24.5384,24.4112,23.6539,24.6609
snf-3;G5EBN9,19.5963,20.7273,19.493,19.8431,26.1708,23.3685,23.7665,23.8778
snf-3;G5EBN9,18.6974,20.6701,20.4848,20.7615,21.1614,21.112,19.9778,19.9686
snf-3;G5EBN9,19.878,21.9147,21.2871,20.3063,23.9321,23.7038,23.6946,19.8164
;G5EBP5,24.678,26.1868,25.622,25.0278,24.9753,24.1424,24.1169,21.6935
;G5EBP5,19.2324,19.5533,19.269,19.8215,18.5561,19.3563,21.2686,19.406
;G5EBP5,24.0098,25.4578,25.3722,25.4858,24.0705,23.7277,23.6244,20.7242
;G5EBP5,17.5215,20.0236,19.2789,19.3283,20.5859,20.5746,20.1095,20.8127
;G5EBP5,25.885,26.8533,25.6764,26.2368,23.117,24.6623,22.7271,26.432
;G5EBP5,23.7685,23.5489,23.4684,22.7494,17.7295,19.5617,18.8673,20.3713
;G5EBP5,21.634,20.2558,19.5433,19.9702,22.8857,23.4533,25.3079,24.5965
;G5EBP5,22.8944,23.2176,24.3306,22.5872,20.9025,17.1138,17.6776,19.0682
;G5EBP5,19.8807,19.0039,19.9041,20.7081,21.8229,20.6663,18.7706,21.3223
;G5EBP5,27.717,27.8039,26.9774,27.1375,25.1599,24.7137,24.3574,21.7608
;G5EBP5,19.5233,20.6699,19.6232,21.8688,22.3202,24.9183,24.3574,21.6681
;G5EBP5,21.2678,21.956,18.5361,16.8505,21.5098,20.2862,19.9587,21.6619
glc-1;G5EBR3,20.9033,21.7221,18.9531,20.6453,19.3841,20.7528,20.2398,20.9472
glc-1;G5EBR3,18.4321,19.8716,19.788,20.8997,19.6998,21.5165,19.8713,18.596
;G5EBT8,20.9359,22.4874,26.9457,21.8704,19.8348,19.9084,21.2581,19.1209
lec-10;G5EBV4,17.9292,20.5191,21.4063,20.9086,21.1196,20.609,18.8315,19.545
pgl-3;Q965J2,23.3911,23.6136,25.5564,23.2365,25.4417,25.3699,25.5377,25.8971
;G5EBY4,21.3592,19.7477,19.4776,20.0567,19.898,19.4056,19.1515,18.8752
phf-5;G5EBY6,20.3223,19.3737,20.279,19.785,19.9684,17.8388,19.9714,18.7165
let-418;G5EBZ4,18.685,19.609,20.318,20.1227,21.5264,20.3428,19.6379,19.8619
;G5EC03,20.0012,21.09,20.3844,21.3517,19.653,20.4847,20.6261,20.139
evl-14;G5EC05,20.1167,19.5871,21.7339,19.5729,19.5488,19.2049,20.2526,20.0838
lec-9;G5EC10,20.0231,19.4783,20.3828,19.0548,21.4962,18.8116,20.6911,20.2831
lec-9;G5EC10,19.9118,21.7101,21.1002,17.2663,19.9357,21.354,19.8882,18.3009
zen-4;G5EC43,17.7223,20.6392,19.7142,19.7932,24.081,24.1122,22.3582,23.7767
nrfl-1;I2HAI6;X5LQ26,24.2862,23.8395,25.6993,24.8093,23.1235,23.8276,20.9846,22.8769
nrfl-1;I2HAI6;X5LQ26,19.5106,19.6392,19.1236,21.1595,17.2123,19.4656,18.3833,20.1275
nrfl-1;I2HAI6,20.47,18.5993,17.1913,19.1901,21.3666,19.0989,20.8765,20.9251
ubql-1;G5EC78,22.5721,22.9856,23.4075,21.8172,21.3932,21.3369,18.8898,18.8477
ubql-1;G5EC78,23.9631,23.3101,24.5657,23.5633,19.8604,20.1552,21.3141,19.7023
ubql-1;G5EC78,17.6996,20.6727,19.3372,18.7296,20.8576,20.0159,20.019,21.3414
oma-1;G5EC86,21.0207,18.9272,20.5393,19.4293,20.8734,20.1885,21.2472,19.0985
dpy-11;G5EC91,24.8411,25.8183,25.2109,28.0674,27.0865,26.373,25.1141,20.333
dpy-11;G5EC91,20.5878,19.775,20.3171,20.4685,21.0856,20.7797,20.3832,19.6905
cyp-29a2;G5EC97,19.7391,21.3933,19.7332,18.4321,24.862,23.8965,22.398,25.172
cyp-29a2;G5EC97,20.732,19.2186,20.0958,19.6688,20.3394,20.2399,18.1657,19.7275
cyp-29a2;G5EC97,19.1233,19.5466,20.6569,18.2049,20.3227,21.5447,20.2103,19.3182
ctps-1;G5EC98,17.3181,19.8467,20.3733,21.1062,21.4668,20.3878,20.4505,21.3727
usp-48;G5ECC7,19.4346,20.5823,20.2293,20.9978,19.9846,18.3819,20.546,19.2479
;G5ECF6,19.3204,18.5078,18.6276,18.6765,20.3165,21.1472,20.436,18.754
tac-1;G5ECG0,21.2894,19.371,19.9127,18.6142,19.7136,18.2525,20.4024,21.4398
vab-10;G5EFK7,20.0928,19.6292,17.8118,19.5218,21.554,19.9841,20.5894,20.7562
;G5ECL1,19.7978,21.2767,20.4635,20.4215,17.6774,19.6674,19.5374,18.7976
dcp-66;G5ECM2,20.2717,18.7113,18.2769,18.7433,21.6076,20.1513,20.4018,21.5554
elb-1;G5ECR7,20.4928,18.649,19.1573,19.2688,18.4285,21.8567,20.0061,20.3392
gpc-2;G5ECT6,19.7362,20.414,18.6146,19.1922,20.9616,21.1637,18.116,17.7464
gpc-2;G5ECT6,20.8108,21.3278,22.5988,21.663,23.3811,24.2726,22.6513,23.8807
skr-1;G5ECU1,22.8257,23.2725,25.0533,22.656,20.9126,20.628,20.5334,19.945
dlg-1;G5ECY0,18.493,19.5425,18.3409,21.0407,21.2491,18.7055,19.5855,19.976
dlg-1;G5ECY0,22.6831,24.582,23.3603,23.0692,19.9647,21.4026,18.8748,19.8467
skr-8;G5ECY4,20.1037,18.6982,18.4554,20.0107,23.9676,23.5404,22.9013,24.5534
skr-8;G5ECY4,19.2095,20.5231,20.5188,19.4197,20.8547,20.2328,19.1819,21.1627
chn-1;G5ECY6,18.5146,21.1837,20.0026,19.0189,21.9381,20.3203,18.9094,20.2739
chn-1;G5ECY6,17.9858,18.9799,19.5202,19.9339,20.8531,21.0808,20.2746,20.5384
unc-44;G5ECZ1;Q17490,19.0264,19.6422,17.8947,19.922,21.0637,19.2917,20.5778,20.8327
unc-44;G5ECZ1;Q17490,19.6034,20.5166,20.7345,19.463,18.2635,19.3915,20.5172,17.6822
unc-44;G5ECZ1;Q17490,19.0542,20.7946,18.5088,20.4498,18.9637,21.093,20.0196,18.9784
unc-44;G5ECZ1;Q17490,19.2971,18.6623,20.428,18.7286,19.409,20.0851,19.4475,19.6396
;H9G337,24.4085,24.636,25.3721,25.3376,25.5486,25.2253,25.6018,23.4347
vab-9;G5ED30,23.5405,24.8843,26.4664,24.6635,25.3752,23.6189,23.664,25.5825
fat-5;G5ED44,19.7088,18.5685,21.8602,18.7073,19.2386,19.4727,19.6624,20.9432
eea-1;Q5FC45,24.4043,23.0335,24.6296,23.0473,23.7466,24.5133,23.7632,27.0303
eea-1;Q5FC45,19.1519,21.4968,17.7554,18.0628,23.8528,22.6226,20.566,26.3162
eea-1;Q5FC45,25.6436,26.0172,24.9578,26.2458,27.3849,27.6257,25.0824,27.0263
;G5ED91,19.6163,18.969,18.4244,19.4701,22.6873,22.9863,20.3541,22.7635
unc-25;G5EDB7,30.903,29.3801,30.8832,30.7362,19.9549,20.2938,20.7154,17.9126
tba-4;tba-1;tba-2;mec-12;tba-9;G5EDD4;O18688;P34690;P91910,20.3511,19.8588,19.2852,20.5385,19.7242,20.2373,19.0999,21.19
tba-4;tba-1;tba-2;mec-12;G5EDD4;O18688;P34690;P91910,27.286,27.9092,28.0422,28.3692,26.7538,26.0746,25.2387,24.6448
skr-2;G5EDD8,19.9521,19.5818,19.3262,19.7832,18.4665,21.3688,19.8916,21.0021
skr-2;G5EDD8,19.8475,18.6019,21.5341,19.1022,19.8081,21.3227,20.17,19.9492
skr-2;G5EDD8,20.4156,17.5295,20.4628,20.1236,19.5576,17.2595,20.8652,18.773
tpxl-1;Q8WSN6,24.09,24.0175,23.7179,24.5884,20.8995,20.9025,19.846,19.3019
kri-1;G5EF18,19.7303,20.4468,19.9652,19.236,21.5191,17.4997,17.929,20.3054
dcar-1;G5EDI0,22.673,23.9656,23.8583,23.8207,19.6643,19.278,20.0929,20.0827
ent-1;G5EDJ3,24.7211,24.0717,23.2053,24.9055,27.9999,26.3873,24.7685,24.3968
ent-1;G5EDJ3,24.384,24.5901,23.4328,24.1412,25.9568,24.639,24.8379,21.7028
ent-1;G5EDJ3,19.0121,18.863,20.8786,18.6695,26.8654,25.6967,24.4499,25.0401
dnj-25;G5EDJ6,20.3763,19.0574,20.4757,20.1087,19.4701,20.4504,17.8391,21.1974
nrfl-1;X5LQ26,18.6664,20.4898,19.2966,20.0618,20.7773,21.3659,21.1179,20.9731
nrfl-1;X5LQ26,20.3569,18.93,18.7256,17.7162,19.1044,17.466,20.1345,20.4114
;G5EDM5,19.7591,17.8022,19.8559,20.9107,19.8436,19.3354,19.9114,18.5109
cnb-1;H9G2Y1,20.557,21.4989,18.6931,18.8642,20.2894,20.6482,18.5601,18.5829
clh-1;G5EDQ0,19.9506,20.7692,19.4807,20.0883,19.894,19.2789,20.384,18.5004
cle-1;G5EDQ4,21.1919,22.7297,23.4452,22.6864,24.0854,25.1522,23.3947,24.3976
cle-1;G5EDQ4,25.1266,24.1956,23.9022,24.7539,23.125,22.3067,21.0438,20.0738
;G5EDQ7,20.7285,18.7712,18.965,20.1869,21.1849,18.2496,18.5953,20.7359
;G5EDQ7,17.9307,21.0529,19.6982,18.7345,18.8238,20.0304,18.4705,19.891
sur-6;G5EDR3,19.5165,19.2705,19.2666,20.2228,21.9309,18.5667,20.2627,20.2426
sur-6;G5EDR3,23.3463,23.4717,21.7021,23.5723,18.1558,19.4946,20.868,21.1685
sur-6;G5EDR3,21.2085,20.9886,19.7015,18.0981,24.123,23.7546,24.0464,21.4992
ubr-5;G5EDT9,20.5945,17.4891,20.074,18.972,20.666,20.5826,20.056,20.2455
pmr-1;G5EFK9,20.8979,20.4137,19.9918,20.6766,26.3132,25.5618,25.0799,24.5885
cey-4;G5EDV3,23.4608,24.0755,24.5916,24.3158,24.9571,23.2222,22.7097,23.8054
cey-4;G5EDV3,18.3561,20.4245,18.8881,19.4889,20.8567,17.6835,21.1891,20.952
cey-4;G5EDV3,24.5742,24.653,23.352,23.6163,25.2285,25.1107,23.5339,25.5397
cey-4;G5EDV3,19.6112,21.2553,19.6099,20.0877,24.6119,24.9317,25.7624,24.2355
cey-4;G5EDV3,17.1842,18.5533,18.4803,18.7859,23.5353,24.1975,23.618,25.7539
cey-4;G5EDV3,19.7636,20.1123,20.6606,20.4789,19.8334,18.9669,20.7983,20.2598
skr-7;G5EDY3,25.6349,25.3046,25.977,25.8491,26.3892,23.8204,24.8467,25.3694
skr-7;G5EDY3,18.5952,20.8491,19.0043,21.0859,18.2904,20.3712,19.0035,20.2585
;Q564W1,19.1604,20.3686,19.1198,18.5418,20.0835,21.7752,18.9258,20.0911
drp-1;G5EDY8,16.9947,20.6505,19.2614,19.8764,18.8504,18.3587,18.3285,18.8172
cpi-1;G5EDZ9,24.2908,23.4462,24.3506,23.1948,21.0599,19.0577,19.4136,21.1366
hip-1;G5EE04,20.9004,19.2978,19.7563,18.8154,24.4762,23.8823,24.9458,22.6013
hip-1;G5EE04,21.2377,20.4342,21.5599,18.6676,18.548,19.7767,20.4998,21.2019
ccr-4;Q8I4B4,16.0726,21.4253,18.5633,19.652,19.224,18.913,19.9304,21.8962
ptr-23;G5EE13,18.0489,19.1864,18.3139,18.7105,19.5703,20.9412,18.9354,19.9456
cuc-1;G5EE41,19.0397,20.771,19.6148,19.9725,21.1299,19.0899,20.5811,21.1557
;G5EE62,18.8902,17.8716,20.0995,17.7674,21.6804,20.8526,18.4009,21.7287
skr-3;G5EE67,19.1928,19.9896,20.6092,21.5986,19.3501,19.8978,19.6137,19.4652
skr-3;G5EE67,19.2892,18.6274,19.4134,20.4917,19.0326,20.5919,20.6005,21.4396
skr-3;skr-4;G5EE67;Q9U1Y9,25.3245,26.0413,24.676,26.5862,24.2528,24.115,25.3114,23.3547
skr-15;G5EE88,19.627,20.2981,21.5956,20.2032,21.3549,19.4851,20.2953,18.9099
nex-1;G5EEA8,20.4436,21.2179,18.8131,20.5765,24.3906,23.6886,26.2636,25.865
nex-1;G5EEA8,21.5915,19.4526,18.8781,21.5188,20.0505,18.6495,20.4531,20.1603
nex-1;G5EEA8,19.895,20.539,18.4129,19.9223,20.3781,17.891,20.322,20.1247
dpy-14;G5EEB6,20.686,20.3374,19.4882,19.7328,20.7003,19.7526,19.3638,20.5391
scm-1;G5EED5,27.1163,27.0317,25.6693,26.2091,24.373,24.9332,24.408,22.865
scm-1;G5EED5,25.6033,25.4666,26.5292,25.5435,27.5915,27.0327,24.96,27.4432
mce-1;G5EEG4,20.0888,19.6635,19.7968,18.5789,20.0967,21.1699,18.7249,20.9878
frm-1;G5EEP9,19.1428,21.2524,17.6046,20.4884,19.7571,19.4768,20.0813,19.0943
frm-1;G5EEP9,18.5482,18.5069,20.2256,19.5677,20.1937,19.841,20.6827,20.8482
frm-1;G5EEP9,20.8922,21.1306,21.9225,22.3448,22.9146,22.3737,21.1718,24.6288
frm-1;G5EEP9,18.0893,20.4829,18.6407,20.2606,20.9239,18.7279,15.6546,18.9918
frm-1;G5EEP9,18.8295,20.7513,18.7771,18.4673,20.7717,19.9644,19.9385,19.2021
;G5EEI9,19.9814,20.2188,18.7084,18.1717,20.3545,20.8278,20.3045,18.7727
msd-2;ssp-16;ssp-10;ssp-19;ssp-9;G5EEJ7;Q21289;Q23058,18.1118,20.0074,20.5049,19.6018,21.524,20.8152,20.2314,19.7807
vglu-2;vglu-3;G5EEK1;Q10046,18.6966,18.6613,20.5783,19.8382,20.5104,19.266,20.0357,18.6688
vglu-2;G5EEK1,22.3116,22.7682,23.6023,22.0439,25.5057,25.7369,23.8624,24.8032
vglu-2;G5EEK1,20.1692,19.5235,18.6257,18.3044,21.7561,23.8029,22.0726,23.6957
vha-5;G5EEK9,25.8258,24.6222,25.5047,24.662,25.5888,27.1978,23.654,26.1912
vha-5;G5EEK9,18.6072,19.234,17.6458,20.687,22.2854,22.1754,24.4694,21.5734
vha-5;G5EEK9,20.2707,20.6539,19.7754,18.9342,23.1665,23.6616,23.231,25.4663
vha-5;G5EEK9,23.3346,24.5999,24.4087,24.0874,17.0484,20.4871,19.3379,19.1358
hmg-11;G5EEL9,18.7137,21.5874,20.811,21.5054,21.2045,21.4815,18.0793,19.0917
hmg-11;G5EEL9,19.8517,21.4929,21.6585,20.2691,20.2689,18.9103,19.9141,19.7134
hmg-11;G5EEL9,18.6519,21.8324,20.2723,19.2475,19.5618,21.074,18.6279,17.8286
hmg-11;G5EEL9,20.8341,19.0791,18.3949,18.8184,19.7475,19.7368,20.6334,19.717
hmg-11;G5EEL9,19.2486,20.7428,21.4386,19.2549,22.0253,21.4282,17.4844,20.1834
;G5EEN7,19.119,19.3267,21.151,20.7959,22.3762,22.2038,22.3282,25.9089
;G5EEN7,20.7534,19.173,20.9192,20.878,22.3762,21.3755,22.0122,22.4982
alg-1;alg-2;G5EGR6;Q86B39,23.6939,24.8428,23.2983,24.6508,23.9225,22.8459,23.7845,22.8508
pud-1.2;G5EET8,17.3393,21.5399,19.4002,20.4006,19.319,19.9449,21.2461,20.6499
pud-1.2;G5EET8,18.0447,20.5378,18.6992,18.2872,21.4023,18.3641,20.1238,21.1607
pud-1.2;G5EET8,18.9734,19.7881,21.5761,20.8406,20.4458,20.1538,20.1193,21.1081
pud-1.2;G5EET8,18.6676,18.1662,19.1603,20.6821,19.1467,19.7885,18.7145,20.5933
pud-1.2;G5EET8,19.6369,18.9816,20.5894,20.8877,18.4818,20.3804,20.8506,20.4796
pud-1.2;G5EET8,19.6157,20.2669,19.7329,21.1107,21.1177,18.7076,20.0428,20.0473
pud-1.2;G5EET8,27.9038,26.8293,26.3403,26.5444,21.8979,17.8915,20.0381,21.4649
pud-1.2;G5EET8,19.5252,21.1443,21.4128,19.3047,18.4359,20.6382,19.3106,20.0491
nbet-1;G5EEU1,19.3765,21.0824,20.9317,18.2054,19.966,20.2809,20.756,20.478
nbet-1;G5EEU1,16.5951,18.1906,18.7376,21.0506,20.1644,20.0242,21.251,19.2844
pud-3;G5EEV5,20.8802,19.1224,18.9653,20.6265,17.24,21.7671,20.721,20.2371
sid-2;G5EEV9,20.6644,20.2047,21.2467,18.7546,24.711,24.765,25.1397,25.1769
cnk-1;G5EEW9,21.2028,21.9697,18.1348,20.2612,24.8839,25.509,27.5581,23.2316
skr-12;skr-13;G5EGD5,24.4694,25.2175,24.1267,24.0034,20.8027,19.9213,23.3646,20.2147
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,17.7257,21.3346,20.5414,19.971,21.3048,19.7008,17.9247,20.4153
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,19.7182,19.8259,19.672,20.721,19.0889,21.5723,21.4641,19.4503
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,17.4819,21.0162,21.2705,19.7736,21.9992,20.2648,20.4936,18.3661
;G5EF05,27.5558,27.2596,28.6208,26.8832,28.8038,28.4197,27.7514,28.1462
npa-1;G5EF32,18.1831,19.99,20.5893,19.1203,20.8678,19.3918,19.6785,20.3006
npa-1;G5EF32,20.5155,19.7731,19.3786,18.5911,20.4011,21.2416,19.3364,21.8011
pat-10;G5EF37,24.0532,23.4729,25.8619,24.5847,21.7191,20.3103,19.044,20.447
pat-10;G5EF37,21.7419,22.7736,21.9898,22.5478,24.2387,25.0747,22.4155,22.3113
;G5EF82,17.1851,21.3894,20.2245,19.3929,20.5859,20.9879,20.6605,20.4035
swsn-1;G5EF87,19.9155,20.0888,19.4387,20.1354,19.2885,18.3703,18.9291,19.6688
;G5EFC4,19.3676,20.1066,20.1745,19.0748,19.3558,20.1239,18.3539,21.5987
;G5EFD7,21.8226,22.3476,23.7325,21.4234,22.6523,21.9387,22.1637,22.516
;G5EFD7,20.8174,20.1049,19.7305,19.8634,23.5465,23.1949,22.4404,25.0434
;G5EFE3,18.6188,21.9237,18.6615,20.6665,20.3979,20.1453,20.4897,18.8039
;G5EFF2,18.0318,21.1059,18.2384,17.9679,23.5035,23.8085,22.9057,23.5567
;G5EFF2,19.2476,20.1665,20.0436,21.5344,16.4248,18.5635,19.1525,18.5369
lec-5;G5EFI4,24.4446,23.8353,23.1753,25.4793,18.3836,19.2112,20.1204,18.4737
lec-5;G5EFI4,17.6206,19.8312,18.1849,20.1152,18.7919,18.8433,21.1323,18.2927
arf-3;arf-1.2;G5EFK4;Q10943,16.1199,20.2673,21.4957,18.8057,21.7669,20.9112,19.9839,19.7805
arf-3;G5EFK4,20.6874,21.4195,19.6438,17.5882,19.8716,18.9969,20.2208,19.9476
mdf-1;G5EFM0,20.8867,19.5973,20.6105,19.3917,22.318,23.0995,22.731,24.1027
;G5EFP2,20.2072,18.5529,21.6327,20.5422,20.3145,19.7492,18.7402,20.6072
