geneName;Leading.proteins,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04
lea-1;F5GUH5;H2FLK8;H2FLK9,19.7619,20.4334,19.9032,19.1691,25.6912,24.1739,23.9608,25.0338
lea-1;F5GUH5;H2FLK8,20.2409,20.0189,20.2749,20.0735,23.5463,24.1896,24.8442,24.6486
lea-1;F5GUH5;H2FLK8,20.3171,19.7158,19.5914,20.5238,21.3278,20.24,21.4339,21.1663
lea-1;F5GUH5;H2FLK8;H2FLK9,19.388,19.3537,19.3861,21.0336,24.2286,22.8323,22.3598,22.8905
lea-1;F5GUH5;H2FLK8;H2FLK9,18.3745,19.6509,20.3413,18.3072,20.4903,21.3406,20.9021,21.4988
lea-1;F5GUH5;H2FLK8;H2FLK9,21.36,18.7137,20.6125,21.4307,24.6221,22.6941,23.1734,24.0114
lea-1;F5GUH5,23.5736,24.1937,23.8737,27.0151,21.3157,21.6738,21.2577,21.0506
lea-1;F5GUH5;H2FLK8;H2FLK9,19.3578,21.7353,19.9574,18.787,24.0787,23.5214,20.5789,21.9023
lea-1;F5GUH5;H2FLK8;H2FLK9,20.6793,19.4896,20.0397,20.6349,24.3011,24.423,24.0321,24.4461
lea-1;F5GUH5;H2FLK8;H2FLK9,20.3573,20.4227,19.8166,19.3413,23.5908,24.7729,22.405,22.9512
lea-1;F5GUH5;H2FLK8;H2FLK9,19.4498,21.7505,18.9672,18.4686,21.4889,19.9562,20.8592,21.3365
lea-1;F5GUH5;H2FLK8;H2FLK9,19.3317,19.9094,21.0387,21.478,21.7212,20.6641,20.3024,20.2182
lea-1;F5GUH5;H2FLK8;H2FLK9,19.7478,20.2371,19.9606,21.8212,24.3149,24.9323,23.5274,24.1721
lea-1;F5GUH5;H2FLK8;H2FLK9,17.1606,19.2172,19.7994,19.4629,24.7838,24.2486,23.2523,24.2731
lea-1;F5GUH5;H2FLK8;H2FLK9,21.9835,17.8418,20.3553,21.1664,21.5836,21.3959,21.3625,20.7792
lea-1;F5GUH5;H2FLK8;H2FLK9,24.6384,22.5866,22.2145,24.7368,24.8195,24.4743,24.8829,24.9109
lea-1;F5GUH5;H2FLK8;H2FLK9,20.1652,18.7826,20.4322,19.1907,24.0139,25.7262,24.087,24.8103
lea-1;F5GUH5;H2FLK8,20.6266,18.0197,20.7001,19.9462,21.5486,19.0441,21.2038,21.1828
lea-1;F5GUH5;H2FLK8;H2FLK9,30.3155,30.4575,27.9955,30.4557,26.2942,27.2669,26.2201,26.7304
lea-1;F5GUH5,21.2619,20.3575,20.1667,21.0832,25.2559,24.5921,24.1139,25.4178
lea-1;F5GUH5;H2FLK8;H2FLK9,21.8388,19.8537,18.5224,19.157,23.8614,21.9898,21.78,21.6486
lea-1;F5GUH5;H2FLK8;H2FLK9,22.9495,21.7835,21.0992,22.6169,20.998,20.197,20.649,20.8398
lea-1;F5GUH5;H2FLK8,20.132,19.4976,20.1909,19.7235,21.243,21.3115,21.3176,21.6266
lea-1;F5GUH5;H2FLK8,20.9535,18.3628,20.4228,21.8979,21.8858,21.7039,21.0757,20.0702
lea-1;F5GUH5;H2FLK8;H2FLK9,18.5039,20.0466,19.8599,19.085,24.3201,23.4805,23.1251,24.4579
lea-1;F5GUH5;H2FLK8;H2FLK9,19.5146,20.557,19.3573,19.4604,21.64,21.5059,21.3777,21.8333
iff-1;G1K0V8,21.4704,17.7626,17.6638,17.1825,21.5168,21.0548,21.4171,21.8029
iff-1;G1K0V8,21.0907,20.1917,19.918,20.7064,21.6726,21.2205,20.2303,20.611
pgp-6;pgp-7;Q1ZXU6,27.7863,27.1907,25.4251,27.1543,25.3786,25.5,24.0095,24.7408
gsp-1;gsp-2;G3MU14;P48727,23.9174,22.9295,22.9544,19.6968,21.7757,20.8904,21.044,21.8248
math-33;usp-7;G3MU81,24.5105,24.4297,23.8688,23.8909,21.919,21.2958,20.9771,21.4123
sec-61;G3MU88,21.0901,20.9394,19.8595,19.3134,25.7336,25.1495,24.3956,24.7344
sec-61;G3MU88,19.3226,19.5512,19.4274,17.0984,20.4205,21.3606,21.379,21.5264
;G4RTI0,20.6539,17.3072,19.706,17.1653,21.4576,21.2388,20.9134,20.6735
spc-1;G4S034,20.3312,19.4854,18.7793,20.0732,24.4083,23.7789,23.221,24.4655
spc-1;G4S034,18.8935,20.8898,20.9171,21.3071,24.3139,22.7713,22.3913,23.8995
spc-1;G4S034,24.1211,23.4561,25.2415,23.6366,21.5146,20.0049,20.6995,21.3432
spc-1;G4S034,20.5526,19.6342,21.1369,21.7295,21.1107,20.0929,21.0038,21.5574
;G4S1A4,23.2458,23.8072,24.1225,23.0268,20.6072,21.1066,21.2156,20.2257
;G4S1A4,26.5684,25.2574,24.7388,26.3982,26.4329,26.0387,26.0344,26.2928
;G4S1A4,21.1853,20.6856,20.357,21.3737,21.8729,20.8104,20.7436,21.3789
;G4S1A4,22.4073,21.8101,23.2043,21.6621,23.0217,24.0231,22.0611,22.9017
;G4S1A4,20.0327,20.1123,20.5357,19.1896,22.7148,24.3488,23.1561,24.1173
;G4S1A4,25.905,24.3068,23.9566,20.0154,26.2799,24.4639,24.9168,25.7119
str-176;G4S3P8,25.3189,26.5279,25.6915,26.0265,21.945,20.2932,21.4831,21.571
;Q20314,23.4777,24.0789,24.4995,23.3749,22.6269,23.2927,23.319,23.1633
gei-15;G4SI07,17.3815,18.1687,17.9217,19.6917,21.451,20.3222,20.2979,21.529
gei-15;G4SI07,19.8415,20.2842,21.4449,21.2217,22.2103,22.8781,21.7519,23.7276
pqn-52;G4SL51,22.4158,23.1109,23.9931,23.6942,24.2604,23.3379,23.185,23.87
ttn-1;G4SLH0,21.0937,20.1407,19.0024,21.2089,21.6624,21.6344,21.2428,21.6071
ttn-1;G4SLH0,20.7891,19.4975,18.3821,21.4322,20.7307,21.3628,21.5333,21.1087
ttn-1;G4SLH0,21.9105,18.8955,19.4174,19.6534,21.0008,20.1658,21.0661,20.4059
ttn-1;G4SLH0,20.834,21.0116,19.9613,18.7106,21.5501,21.2926,20.0955,21.2368
ttn-1;G4SLH0,20.1276,20.231,20.2956,17.3595,24.6756,24.9582,23.3046,24.5267
ttn-1;G4SLH0,19.526,18.0778,19.0989,21.8904,20.6738,21.1081,21.2375,21.2773
;G4SPY1,23.8993,23.0619,24.0711,24.1859,23.1531,22.757,22.1267,22.4916
;G4SRU7,20.4092,18.0831,21.4657,20.9197,23.7449,23.2098,23.0884,23.7137
glo-1;G5EBF0,18.84,20.65,17.4539,19.2496,21.8743,21.0858,20.4089,20.7261
pud-2.1;G5EBF3,19.8464,20.2186,19.9733,17.6009,21.6222,21.728,20.5861,21.8745
pud-2.1;G5EBF3,18.4318,19.844,21.4777,20.4537,21.0532,21.6956,20.0352,20.8398
pud-2.1;G5EBF3,18.2787,20.4461,21.2092,19.072,23.455,24.2373,24.7791,24.8377
pud-2.1;G5EBF3,20.7327,21.6355,18.9978,20.3324,21.9611,21.3805,21.2098,21.6854
pud-2.1;G5EBF3,18.9164,19.8234,19.4216,20.4987,21.1975,21.6511,20.5822,20.7137
pud-2.1;G5EBF3,18.9492,19.684,21.4813,21.0635,21.9252,19.6717,21.1063,21.9147
pud-2.1;G5EBF3,20.4647,20.069,17.7992,18.0776,21.7645,20.2882,21.2943,21.2632
pud-2.1;G5EBF3,20.8016,19.8737,21.1281,21.3161,20.8121,20.7529,21.4274,21.6308
pud-2.1;G5EBF3,19.1335,21.2522,18.9884,19.3179,24.4516,25.1078,22.7493,24.5943
pud-2.1;G5EBF3,19.483,18.9951,20.6263,19.4154,22.7501,22.0748,21.4898,21.7759
pud-2.1;G5EBF3,20.403,21.1487,20.2297,20.6373,24.8074,23.0524,25.3027,24.0903
;G5EBF4,20.7393,18.3722,18.8534,20.2221,21.5367,21.3016,20.0446,21.4012
tat-5;G5EGE0,20.0921,21.0957,20.3984,17.8809,21.2185,21.7853,20.1388,20.1428
4D656;G5EBI0,24.9342,23.6184,23.9278,26.5276,21.9057,21.5987,21.3714,21.2052
fmo-2;G5EBJ9,18.8404,19.6749,20.508,21.8597,23.1674,23.3677,23.2818,22.7638
fmo-2;G5EBJ9,19.6938,19.0997,19.0914,21.8779,21.3416,21.1391,21.48,20.0488
fmo-2;G5EBJ9,20.4306,17.6989,20.4288,18.9032,24.2681,23.1841,22.3947,22.4993
fmo-2;G5EBJ9,19.5247,19.7062,20.8678,20.5808,22.6732,21.1213,21.5895,22.9826
fmo-2;G5EBJ9,21.9906,20.0712,21.4309,20.8944,23.5789,24.285,22.4546,23.5509
erm-1;G5EBK3,20.4479,21.6142,20.6203,21.4779,21.6034,19.3882,21.5096,20.6677
erm-1;G5EBK3,18.8732,18.403,19.5413,19.3917,20.5666,21.6708,19.6379,20.9876
erm-1;G5EBK3,20.7056,17.2417,21.3314,19.6897,22.0414,22.4527,23.6491,22.9414
erm-1;G5EBK3,20.7719,19.8037,18.3326,19.4403,21.0367,20.5302,20.1415,20.5028
erm-1;G5EBK3,20.1364,20.4175,19.3653,21.0582,21.2085,21.0591,20.9963,20.2306
erm-1;G5EBK3,24.3715,24.243,24.0145,22.0918,24.7073,23.1133,23.0435,23.5366
erm-1;G5EBK3,19.9267,19.791,20.0202,18.9135,23.5875,21.9107,21.0406,20.3659
snf-3;G5EBN9,24.5384,24.4112,23.6539,24.6609,23.8659,24.7048,23.3227,24.0122
snf-3;G5EBN9,26.1708,23.3685,23.7665,23.8778,25.9906,25.9242,23.6213,24.8253
snf-3;G5EBN9,21.1614,21.112,19.9778,19.9686,20.8053,21.5073,20.1295,21.6281
snf-3;G5EBN9,23.9321,23.7038,23.6946,19.8164,20.6856,20.5082,20.243,21.8276
;G5EBP5,24.9753,24.1424,24.1169,21.6935,26.2538,25.577,26.0814,25.9897
;G5EBP5,18.5561,19.3563,21.2686,19.406,21.0085,21.7099,20.557,21.0506
;G5EBP5,24.0705,23.7277,23.6244,20.7242,25.0281,24.1843,24.95,24.304
;G5EBP5,20.5859,20.5746,20.1095,20.8127,26.7447,26.3103,23.9424,25.7959
;G5EBP5,23.117,24.6623,22.7271,26.432,27.7733,27.5001,28.3887,27.8353
;G5EBP5,17.7295,19.5617,18.8673,20.3713,21.7477,21.4868,21.4049,20.6867
;G5EBP5,22.8857,23.4533,25.3079,24.5965,21.288,21.417,20.6863,21.7419
;G5EBP5,20.9025,17.1138,17.6776,19.0682,23.3866,23.7994,22.0614,23.673
;G5EBP5,21.8229,20.6663,18.7706,21.3223,20.961,21.6721,21.2757,21.2733
;G5EBP5,25.1599,24.7137,24.3574,21.7608,28.2694,28.119,28.5132,28.1142
;G5EBP5,22.3202,24.9183,24.3574,21.6681,27.1332,27.3803,27.4963,28.1142
;G5EBP5,21.5098,20.2862,19.9587,21.6619,26.5347,28.7308,27.0707,27.6074
glc-1;G5EBR3,19.3841,20.7528,20.2398,20.9472,19.5264,21.1799,19.443,21.2497
glc-1;G5EBR3,19.6998,21.5165,19.8713,18.596,21.1427,21.4957,19.7069,21.6229
;G5EBT8,19.8348,19.9084,21.2581,19.1209,20.8112,21.7902,20.6077,21.2483
lec-10;G5EBV4,21.1196,20.609,18.8315,19.545,24.8851,23.4976,21.5339,23.4771
pgl-3;Q965J2,25.4417,25.3699,25.5377,25.8971,24.3848,22.6233,23.2778,23.1648
;G5EBY4,19.898,19.4056,19.1515,18.8752,21.4714,21.0593,21.2977,21.8109
phf-5;G5EBY6,19.9684,17.8388,19.9714,18.7165,21.8599,21.6977,18.6242,20.6404
let-418;G5EBZ4,21.5264,20.3428,19.6379,19.8619,21.144,20.6935,20.6551,21.3131
;G5EC03,19.653,20.4847,20.6261,20.139,21.5194,21.779,21.3128,21.7596
evl-14;G5EC05,19.5488,19.2049,20.2526,20.0838,21.6427,21.4681,20.7721,20.5362
lec-9;G5EC10,21.4962,18.8116,20.6911,20.2831,21.6074,21.689,20.9212,21.6027
lec-9;G5EC10,19.9357,21.354,19.8882,18.3009,21.1133,20.9118,18.6763,21.4743
zen-4;G5EC43,24.081,24.1122,22.3582,23.7767,19.8222,20.4283,20.4707,21.3887
nrfl-1;I2HAI6;X5LQ26,23.1235,23.8276,20.9846,22.8769,24.4857,23.4194,23.5799,24.5716
nrfl-1;I2HAI6;X5LQ26,17.2123,19.4656,18.3833,20.1275,21.4504,21.6637,20.3495,21.7755
nrfl-1;I2HAI6,21.3666,19.0989,20.8765,20.9251,20.9155,20.3982,20.5611,21.7866
ubql-1;G5EC78,21.3932,21.3369,18.8898,18.8477,21.0041,21.5832,19.8912,21.7884
ubql-1;G5EC78,19.8604,20.1552,21.3141,19.7023,27.0013,26.9928,27.2927,27.0071
ubql-1;G5EC78,20.8576,20.0159,20.019,21.3414,21.7372,20.8747,20.491,21.4311
oma-1;G5EC86,20.8734,20.1885,21.2472,19.0985,22.6007,23.8373,23.7527,23.0802
dpy-11;G5EC91,27.0865,26.373,25.1141,20.333,23.8691,22.9328,23.3076,23.9794
dpy-11;G5EC91,21.0856,20.7797,20.3832,19.6905,21.7213,20.9818,20.0789,21.1964
cyp-29a2;G5EC97,24.862,23.8965,22.398,25.172,23.013,22.4674,22.7652,23.116
cyp-29a2;G5EC97,20.3394,20.2399,18.1657,19.7275,25.3914,24.7043,23.1033,24.1085
cyp-29a2;G5EC97,20.3227,21.5447,20.2103,19.3182,24.1133,24.1879,24.7665,24.2835
ctps-1;G5EC98,21.4668,20.3878,20.4505,21.3727,20.7447,21.5255,21.4417,21.4835
usp-48;G5ECC7,19.9846,18.3819,20.546,19.2479,24.1174,24.6742,24.1923,24.4453
;G5ECF6,20.3165,21.1472,20.436,18.754,24.5014,24.5954,23.9118,24.2857
tac-1;G5ECG0,19.7136,18.2525,20.4024,21.4398,26.2574,26.0236,24.1132,24.1206
vab-10;G5EFK7,21.554,19.9841,20.5894,20.7562,21.1789,19.4869,21.0346,21.6934
;G5ECL1,17.6774,19.6674,19.5374,18.7976,22.5303,24.4074,23.9134,23.7803
dcp-66;G5ECM2,21.6076,20.1513,20.4018,21.5554,20.4708,21.7884,21.223,21.4382
elb-1;G5ECR7,18.4285,21.8567,20.0061,20.3392,25.1199,25.1213,26.5751,27.2598
gpc-2;G5ECT6,20.9616,21.1637,18.116,17.7464,21.6423,21.4862,20.5827,21.2641
gpc-2;G5ECT6,23.3811,24.2726,22.6513,23.8807,21.9004,22.9501,22.0196,22.2081
skr-1;G5ECU1,20.9126,20.628,20.5334,19.945,23.9094,23.2495,21.5843,23.3457
dlg-1;G5ECY0,21.2491,18.7055,19.5855,19.976,21.0857,20.393,20.714,21.8267
dlg-1;G5ECY0,19.9647,21.4026,18.8748,19.8467,21.9204,21.5455,20.2015,20.566
skr-8;G5ECY4,23.9676,23.5404,22.9013,24.5534,27.8713,27.7166,26.1167,26.8768
skr-8;G5ECY4,20.8547,20.2328,19.1819,21.1627,21.4605,21.6149,21.1415,19.9882
chn-1;G5ECY6,21.9381,20.3203,18.9094,20.2739,21.741,21.671,21.157,21.8274
chn-1;G5ECY6,20.8531,21.0808,20.2746,20.5384,22.3657,24.8064,22.9634,23.6696
unc-44;G5ECZ1;Q17490,21.0637,19.2917,20.5778,20.8327,21.4338,21.4811,21.5202,21.1653
unc-44;G5ECZ1;Q17490,18.2635,19.3915,20.5172,17.6822,21.8286,20.1331,21.3032,20.5928
unc-44;G5ECZ1;Q17490,18.9637,21.093,20.0196,18.9784,21.8811,19.6889,20.4334,20.2553
unc-44;G5ECZ1;Q17490,19.409,20.0851,19.4475,19.6396,21.4861,21.476,21.1522,20.9949
;H9G337,25.5486,25.2253,25.6018,23.4347,24.7596,24.6793,24.1227,24.1684
vab-9;G5ED30,25.3752,23.6189,23.664,25.5825,22.9545,22.95,23.9546,25.0148
fat-5;G5ED44,19.2386,19.4727,19.6624,20.9432,21.0709,21.2271,21.0335,21.3956
eea-1;Q5FC45,23.7466,24.5133,23.7632,27.0303,23.9058,22.9586,24.4908,24.9006
eea-1;Q5FC45,23.8528,22.6226,20.566,26.3162,21.6407,21.4783,20.8235,21.343
eea-1;Q5FC45,27.3849,27.6257,25.0824,27.0263,27.8121,28.2973,28.1796,28.141
;G5ED91,22.6873,22.9863,20.3541,22.7635,26.182,24.8186,25.7918,26.7345
unc-25;G5EDB7,19.9549,20.2938,20.7154,17.9126,32.1637,30.5615,25.1662,19.4951
tba-4;tba-1;tba-2;mec-12;tba-9;G5EDD4;O18688;P34690;P91910,19.7242,20.2373,19.0999,21.19,25.6935,23.1418,24.846,26.6379
tba-4;tba-1;tba-2;mec-12;G5EDD4;O18688;P34690;P91910,26.7538,26.0746,25.2387,24.6448,28.4432,27.7192,28.4521,28.8374
skr-2;G5EDD8,18.4665,21.3688,19.8916,21.0021,21.3276,18.5922,19.853,21.5714
skr-2;G5EDD8,19.8081,21.3227,20.17,19.9492,21.6335,21.6822,18.7089,20.6657
skr-2;G5EDD8,19.5576,17.2595,20.8652,18.773,20.6489,21.674,21.3419,21.3666
tpxl-1;Q8WSN6,20.8995,20.9025,19.846,19.3019,21.672,21.2485,21.4145,21.8506
kri-1;G5EF18,21.5191,17.4997,17.929,20.3054,21.4645,20.5575,21.3257,20.8553
dcar-1;G5EDI0,19.6643,19.278,20.0929,20.0827,21.7175,20.2168,21.1773,21.5002
ent-1;G5EDJ3,27.9999,26.3873,24.7685,24.3968,27.277,28.0024,25.1571,23.5894
ent-1;G5EDJ3,25.9568,24.639,24.8379,21.7028,25.4664,25.5533,24.6309,25.7616
ent-1;G5EDJ3,26.8654,25.6967,24.4499,25.0401,21.5822,20.7429,20.9559,21.5031
dnj-25;G5EDJ6,19.4701,20.4504,17.8391,21.1974,20.5438,19.4529,20.367,21.4153
nrfl-1;X5LQ26,20.7773,21.3659,21.1179,20.9731,19.3353,21.3506,20.9305,21.8827
nrfl-1;X5LQ26,19.1044,17.466,20.1345,20.4114,20.7415,21.0012,20.8658,21.791
;G5EDM5,19.8436,19.3354,19.9114,18.5109,21.8072,21.5935,20.2463,21.8914
cnb-1;H9G2Y1,20.2894,20.6482,18.5601,18.5829,21.4241,21.4148,20.5962,21.8158
clh-1;G5EDQ0,19.894,19.2789,20.384,18.5004,22.0681,21.7464,22.076,21.4823
cle-1;G5EDQ4,24.0854,25.1522,23.3947,24.3976,21.916,19.6329,20.8232,21.5214
cle-1;G5EDQ4,23.125,22.3067,21.0438,20.0738,23.737,23.3949,22.1143,22.0578
;G5EDQ7,21.1849,18.2496,18.5953,20.7359,21.5607,21.191,20.8702,20.4079
;G5EDQ7,18.8238,20.0304,18.4705,19.891,21.3061,20.6053,21.0139,20.9788
sur-6;G5EDR3,21.9309,18.5667,20.2627,20.2426,23.6459,23.7236,21.8289,22.7732
sur-6;G5EDR3,18.1558,19.4946,20.868,21.1685,24.976,24.4959,23.0235,23.8901
sur-6;G5EDR3,24.123,23.7546,24.0464,21.4992,21.1493,21.1324,20.2828,21.6778
ubr-5;G5EDT9,20.666,20.5826,20.056,20.2455,22.9684,23.1023,22.4209,24.2367
pmr-1;G5EFK9,26.3132,25.5618,25.0799,24.5885,24.665,24.8882,20.5802,23.9474
cey-4;G5EDV3,24.9571,23.2222,22.7097,23.8054,20.193,20.0897,20.5058,21.8861
cey-4;G5EDV3,20.8567,17.6835,21.1891,20.952,21.7115,21.4817,20.9386,20.7244
cey-4;G5EDV3,25.2285,25.1107,23.5339,25.5397,23.3068,21.2588,23.6471,24.9811
cey-4;G5EDV3,24.6119,24.9317,25.7624,24.2355,20.8019,20.866,20.255,20.9715
cey-4;G5EDV3,23.5353,24.1975,23.618,25.7539,21.832,21.7682,20.7172,20.3653
cey-4;G5EDV3,19.8334,18.9669,20.7983,20.2598,21.0585,21.684,19.8207,20.8746
skr-7;G5EDY3,26.3892,23.8204,24.8467,25.3694,29.1778,28.1738,28.0632,29.0038
skr-7;G5EDY3,18.2904,20.3712,19.0035,20.2585,20.3166,20.34,20.5127,21.4265
;Q564W1,20.0835,21.7752,18.9258,20.0911,26.9137,25.8351,24.1086,25.2552
drp-1;G5EDY8,18.8504,18.3587,18.3285,18.8172,21.7524,21.5983,20.4837,21.8992
cpi-1;G5EDZ9,21.0599,19.0577,19.4136,21.1366,19.2447,21.0528,20.5307,21.5281
hip-1;G5EE04,24.4762,23.8823,24.9458,22.6013,21.175,21.3032,21.1666,21.2085
hip-1;G5EE04,18.548,19.7767,20.4998,21.2019,21.8514,20.9851,21.1806,21.486
ccr-4;Q8I4B4,19.224,18.913,19.9304,21.8962,20.7132,20.8396,20.8049,21.7472
ptr-23;G5EE13,19.5703,20.9412,18.9354,19.9456,25.2636,22.9221,22.4385,24.3153
cuc-1;G5EE41,21.1299,19.0899,20.5811,21.1557,20.0112,20.6021,20.7217,19.3568
;G5EE62,21.6804,20.8526,18.4009,21.7287,21.6649,21.4912,19.7346,20.4484
skr-3;G5EE67,19.3501,19.8978,19.6137,19.4652,21.8946,21.7491,20.8873,20.924
skr-3;G5EE67,19.0326,20.5919,20.6005,21.4396,20.7315,20.6145,20.9248,21.307
skr-3;skr-4;G5EE67;Q9U1Y9,24.2528,24.115,25.3114,23.3547,26.2583,26.0057,25.5534,25.7192
skr-15;G5EE88,21.3549,19.4851,20.2953,18.9099,21.136,21.7793,21.5176,20.739
nex-1;G5EEA8,24.3906,23.6886,26.2636,25.865,21.8395,20.6996,20.4623,21.4524
nex-1;G5EEA8,20.0505,18.6495,20.4531,20.1603,23.3815,24.0935,24.5852,23.4602
nex-1;G5EEA8,20.3781,17.891,20.322,20.1247,21.6358,20.5347,21.2947,20.4451
dpy-14;G5EEB6,20.7003,19.7526,19.3638,20.5391,20.2586,21.1152,20.7734,21.7104
scm-1;G5EED5,24.373,24.9332,24.408,22.865,29.5317,29.071,28.7795,29.4503
scm-1;G5EED5,27.5915,27.0327,24.96,27.4432,27.9061,28.3196,26.4591,27.4311
mce-1;G5EEG4,20.0967,21.1699,18.7249,20.9878,20.8423,21.115,19.8133,20.8412
frm-1;G5EEP9,19.7571,19.4768,20.0813,19.0943,23.2558,23.1498,24.7294,23.4971
frm-1;G5EEP9,20.1937,19.841,20.6827,20.8482,19.8961,20.5095,20.6054,21.6547
frm-1;G5EEP9,22.9146,22.3737,21.1718,24.6288,22.8578,21.9888,22.1924,23.499
frm-1;G5EEP9,20.9239,18.7279,15.6546,18.9918,20.9555,20.8613,21.361,21.8707
frm-1;G5EEP9,20.7717,19.9644,19.9385,19.2021,21.77,21.5535,20.9123,20.5435
;G5EEI9,20.3545,20.8278,20.3045,18.7727,20.5878,21.5805,20.5262,21.0881
msd-2;ssp-16;ssp-10;ssp-19;ssp-9;G5EEJ7;Q21289;Q23058,21.524,20.8152,20.2314,19.7807,21.0366,21.3767,20.7486,21.1632
vglu-2;vglu-3;G5EEK1;Q10046,20.5104,19.266,20.0357,18.6688,23.7325,24.3356,23.8549,23.4841
vglu-2;G5EEK1,25.5057,25.7369,23.8624,24.8032,24.0273,23.9096,23.7182,24.0928
vglu-2;G5EEK1,21.7561,23.8029,22.0726,23.6957,22.8538,22.5721,23.11,23.6241
vha-5;G5EEK9,25.5888,27.1978,23.654,26.1912,26.4499,25.1663,25.9645,25.5117
vha-5;G5EEK9,22.2854,22.1754,24.4694,21.5734,26.1056,25.4501,22.9532,24.6039
vha-5;G5EEK9,23.1665,23.6616,23.231,25.4663,21.8353,21.3434,21.0228,21.507
vha-5;G5EEK9,17.0484,20.4871,19.3379,19.1358,23.6897,23.4788,23.3229,23.8022
hmg-11;G5EEL9,21.2045,21.4815,18.0793,19.0917,21.8728,20.5091,20.3458,21.8927
hmg-11;G5EEL9,20.2689,18.9103,19.9141,19.7134,21.2948,21.7607,20.4635,21.6056
hmg-11;G5EEL9,19.5618,21.074,18.6279,17.8286,19.9424,19.6035,19.8535,20.5053
hmg-11;G5EEL9,19.7475,19.7368,20.6334,19.717,21.7038,21.6751,21.1852,20.606
hmg-11;G5EEL9,22.0253,21.4282,17.4844,20.1834,21.3607,21.0475,20.231,21.4593
;G5EEN7,22.3762,22.2038,22.3282,25.9089,20.3827,21.6318,21.4185,21.2412
;G5EEN7,22.3762,21.3755,22.0122,22.4982,21.763,20.703,21.1825,20.5622
alg-1;alg-2;G5EGR6;Q86B39,23.9225,22.8459,23.7845,22.8508,26.3157,25.2382,24.7401,25.3313
pud-1.2;G5EET8,19.319,19.9449,21.2461,20.6499,20.6034,19.767,20.6985,21.158
pud-1.2;G5EET8,21.4023,18.3641,20.1238,21.1607,20.7733,20.3218,20.7326,21.4721
pud-1.2;G5EET8,20.4458,20.1538,20.1193,21.1081,25.652,25.3584,24.6722,24.5909
pud-1.2;G5EET8,19.1467,19.7885,18.7145,20.5933,20.1417,21.7705,20.8394,20.8544
pud-1.2;G5EET8,18.4818,20.3804,20.8506,20.4796,20.9034,21.7459,20.5595,21.6394
pud-1.2;G5EET8,21.1177,18.7076,20.0428,20.0473,21.0756,21.6421,21.2829,20.5399
pud-1.2;G5EET8,21.8979,17.8915,20.0381,21.4649,28.1766,29.2867,28.2325,29.0049
pud-1.2;G5EET8,18.4359,20.6382,19.3106,20.0491,21.8589,21.7324,20.4152,21.3384
nbet-1;G5EEU1,19.966,20.2809,20.756,20.478,21.9058,20.2545,20.8498,21.3277
nbet-1;G5EEU1,20.1644,20.0242,21.251,19.2844,21.2094,21.4914,20.3235,21.549
pud-3;G5EEV5,17.24,21.7671,20.721,20.2371,20.8739,20.4104,20.6049,21.3706
sid-2;G5EEV9,24.711,24.765,25.1397,25.1769,24.5511,24.3737,22.554,24.0777
cnk-1;G5EEW9,24.8839,25.509,27.5581,23.2316,24.2387,24.8833,25.1504,26.1125
skr-12;skr-13;G5EGD5,20.8027,19.9213,23.3646,20.2147,26.5621,26.2118,26.71,26.5007
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,21.3048,19.7008,17.9247,20.4153,24.2667,23.099,22.8274,23.974
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,19.0889,21.5723,21.4641,19.4503,21.4383,19.4424,19.4915,20.7551
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,21.9992,20.2648,20.4936,18.3661,21.4548,21.3713,21.5274,20.8691
;G5EF05,28.8038,28.4197,27.7514,28.1462,28.0119,26.8699,28.3227,27.9649
npa-1;G5EF32,20.8678,19.3918,19.6785,20.3006,21.5417,20.9259,20.6642,21.6331
npa-1;G5EF32,20.4011,21.2416,19.3364,21.8011,21.7555,19.2279,20.8728,21.5674
pat-10;G5EF37,21.7191,20.3103,19.044,20.447,25.4628,25.1717,24.5481,24.5463
pat-10;G5EF37,24.2387,25.0747,22.4155,22.3113,22.2347,23.3688,24.2215,23.9302
;G5EF82,20.5859,20.9879,20.6605,20.4035,21.9025,21.1587,21.141,20.567
swsn-1;G5EF87,19.2885,18.3703,18.9291,19.6688,19.9764,21.3734,20.7879,21.5049
;G5EFC4,19.3558,20.1239,18.3539,21.5987,20.0838,21.6061,21.0255,21.4066
;G5EFD7,22.6523,21.9387,22.1637,22.516,21.2578,20.5689,21.3291,20.579
;G5EFD7,23.5465,23.1949,22.4404,25.0434,20.632,21.7841,20.5262,21.3504
;G5EFE3,20.3979,20.1453,20.4897,18.8039,22.547,22.9521,22.2617,23.4557
;G5EFF2,23.5035,23.8085,22.9057,23.5567,24.4719,23.1642,23.8269,24.353
;G5EFF2,16.4248,18.5635,19.1525,18.5369,21.5156,20.8369,20.9752,20.4058
lec-5;G5EFI4,18.3836,19.2112,20.1204,18.4737,20.8919,21.5021,20.9855,21.8617
lec-5;G5EFI4,18.7919,18.8433,21.1323,18.2927,21.7852,20.3116,21.2639,21.7442
arf-3;arf-1.2;G5EFK4;Q10943,21.7669,20.9112,19.9839,19.7805,21.6007,20.71,20.6455,21.6905
